ID,Rank,Rarity_Score,Attributes,Background,Clothes,Earring,Eyes,Fur,Hat,Mouth
7064,4463,168.6425221452501,5,Army Green,None,None,Robot,Brown,Bayc Hat Red,Phoneme Vuh
7818,4464,168.64247390362198,5,New Punk Blue,Prison Jumpsuit,None,Bloodshot,Death Bot,None,Phoneme  ooo
7585,4465,168.63584865030157,7,Orange,Lumberjack Shirt,Silver Stud,Bored,Black,Commie Hat,Tongue Out
1908,4466,168.62978866769507,7,Gray,Sleeveless T,Gold Hoop,Sleepy,Golden Brown,Irish Boho,Bored Unshaven Cigarette
5610,4467,168.61671650138413,6,Orange,Lumberjack Shirt,None,X Eyes,Red,Bayc Hat Black,Bored
527,4468,168.61664113665438,6,Purple,Bone Necklace,None,Bloodshot,Brown,Horns,Tongue Out
994,4469,168.61192349026422,6,New Punk Blue,Hip Hop,None,Robot,Pink,Fez,Bored
9515,4470,168.6105388604022,7,Blue,Wool Turtleneck,Gold Hoop,Angry,Red,Bayc Flipped Brim,Bored
9451,4471,168.60777483531754,7,Gray,Bandolier,Silver Stud,Bored,Dark Brown,Fez,Phoneme L
6783,4472,168.6023280730693,6,Purple,Wool Turtleneck,None,Coins,Dark Brown,Faux Hawk,Bored Cigarette
8308,4473,168.59699754209154,7,Gray,Guayabera,Silver Hoop,Wide Eyed,Pink,Horns,Bored Unshaven Cigarette
726,4474,168.5542642274483,5,Blue,None,None,Wide Eyed,Black,Party Hat 2,Phoneme Vuh
3551,4475,168.54249233779936,6,Aquamarine,Hawaiian,None,Bored,Dmt,Sea Captain's Hat,Small Grin
6540,4476,168.52793073700968,5,Army Green,Prom Dress,None,Crazy,Cheetah,None,Bored
7765,4477,168.48510067119858,6,Purple,Leather Punk Jacket,None,Sad,Gray,Horns,Bored Cigarette
1496,4478,168.47321390296167,7,Purple,Work Vest,Silver Stud,Blindfold,Golden Brown,Sea Captain's Hat,Bored Unshaven
1009,4479,168.4652394249123,6,New Punk Blue,Smoking Jacket,None,Robot,Black,Commie Hat,Phoneme Oh
4920,4480,168.45971932425903,5,New Punk Blue,None,None,Closed,Robot,Party Hat 2,Bored
3517,4481,168.4549176340406,6,Yellow,Smoking Jacket,None,3d,Robot,Seaman's Hat,Phoneme Vuh
8884,4482,168.4473332024294,6,New Punk Blue,Lab Coat,None,Zombie,Black,Commie Hat,Bored Cigarette
9722,4483,168.44119636598276,5,Blue,None,None,Cyborg,Dark Brown,Bayc Flipped Brim,Bored Unshaven
4026,4484,168.4407641843876,7,Purple,Striped Tee,Silver Hoop,Scumbag,Black,Fez,Phoneme Oh
5338,4485,168.41081855711508,5,Blue,Space Suit,None,Bored,Brown,None,Phoneme Oh
8719,4486,168.40897127548422,6,Army Green,Black Holes T,None,Bored,Blue,Irish Boho,Rage
7955,4487,168.36121100888798,6,New Punk Blue,Rainbow Suspenders,None,Scumbag,Brown,Cowboy Hat,Bored
459,4488,168.33073816173226,7,Gray,Prison Jumpsuit,Gold Stud,Closed,Gray,Beanie,Rage
5292,4489,168.31653281188224,6,Army Green,Lab Coat,None,Closed,Black,Seaman's Hat,Phoneme L
4005,4490,168.3102229355268,7,Aquamarine,Bayc T Red,Silver Stud,Angry,Cream,Cowboy Hat,Bored
3759,4491,168.2955167779099,7,Yellow,Navy Striped Tee,Silver Hoop,Coins,Pink,Horns,Jovial
6824,4492,168.26439736843534,6,Orange,Puffy Vest,None,Bored,Red,Baby's Bonnet,Bored Unshaven Cigarette
7352,4493,168.26213741691586,6,Gray,Biker Vest,None,Bloodshot,Noise,Fez,Grin
6762,4494,168.25053964170453,7,Purple,Bayc T Black,Silver Hoop,Crazy,Dark Brown,Beanie,Discomfort
7738,4495,168.2429644776963,6,Gray,None,Silver Hoop,Robot,Dark Brown,Bayc Hat Black,Phoneme Wah
2235,4496,168.227292318529,7,Purple,Caveman Pelt,Gold Stud,Coins,Golden Brown,Halo,Bored Unshaven
1698,4497,168.20362916982032,6,Blue,Bone Necklace,None,Scumbag,Golden Brown,Fisherman's Hat,Bored Unshaven Cigarette
1077,4498,168.1958680415978,7,New Punk Blue,Bayc T Red,Silver Hoop,Bored,Brown,Vietnam Era Helmet,Grin
1121,4499,168.18402279984883,5,Aquamarine,Service,None,Holographic,Dark Brown,None,Bored Unshaven
5071,4500,168.17714032392092,7,Yellow,Leather Punk Jacket,Silver Hoop,Sunglasses,Dark Brown,Bowler,Bored
121,4501,168.1602796019662,6,Blue,None,Gold Stud,Cyborg,Brown,Seaman's Hat,Bored Unshaven
7814,4502,168.15574386158133,6,Aquamarine,Black Holes T,None,Heart,Red,Spinner Hat,Bored Unshaven
9495,4503,168.13164690884594,6,New Punk Blue,Tweed Suit,None,Sunglasses,Black,Vietnam Era Helmet,Bored
7159,4504,168.1095060512899,7,Gray,Sleeveless T,Silver Stud,3d,Blue,Short Mohawk,Phoneme Vuh
6229,4505,168.06195829224964,6,Army Green,Hip Hop,None,Sleepy,Dark Brown,Sushi Chef Headband,Bored
7745,4506,168.01839678457287,7,New Punk Blue,Biker Vest,Silver Hoop,Wide Eyed,Black,Baby's Bonnet,Bored Cigarette
8741,4507,168.0183688436788,6,Gray,Caveman Pelt,None,Sad,Dark Brown,Spinner Hat,Grin
9520,4508,167.9839811468954,7,Purple,Leather Jacket,Gold Stud,Scumbag,Brown,Fisherman's Hat,Bored
9290,4509,167.98302424140434,6,Orange,Toga,None,Bored,Gray,Police Motorcycle Helmet,Bored
6415,4510,167.974911229937,7,Purple,Puffy Vest,Silver Hoop,Sleepy,Cream,Commie Hat,Rage
4262,4511,167.9595708263368,7,Orange,Vietnam Jacket,Gold Stud,Closed,White,Army Hat,Bored Cigarette
1686,4512,167.94062950882355,6,Blue,Prison Jumpsuit,None,Zombie,Cream,Cowboy Hat,Rage
9162,4513,167.93220983312636,5,New Punk Blue,Striped Tee,None,Hypnotized,Dmt,None,Jovial
322,4514,167.9108848117032,6,Purple,Tie Dye,None,Bloodshot,Dark Brown,Fisherman's Hat,Phoneme  ooo
458,4515,167.902245693458,6,Purple,Black T,Silver Stud,X Eyes,Red,None,Tongue Out
7151,4516,167.86663209206057,6,Army Green,Work Vest,None,Bloodshot,Black,Police Motorcycle Helmet,Bored Unshaven
3344,4517,167.86158230513374,6,Blue,Lumberjack Shirt,None,Robot,Tan,Cowboy Hat,Small Grin
4318,4518,167.8509094001502,6,New Punk Blue,Guayabera,None,Hypnotized,Brown,Seaman's Hat,Small Grin
3642,4519,167.85013587513149,7,Blue,Prison Jumpsuit,Silver Stud,Scumbag,Pink,Sea Captain's Hat,Bored
3647,4520,167.83735952296792,6,Blue,Leather Jacket,None,Hypnotized,White,Sea Captain's Hat,Bored
5004,4521,167.82794172100938,7,Purple,Striped Tee,Silver Hoop,Eyepatch,Gray,Safari,Grin
221,4522,167.8244888749186,6,Purple,Sailor Shirt,None,Crazy,Dark Brown,Cowboy Hat,Phoneme Wah
7861,4523,167.81581393605518,6,Purple,Sleeveless Logo T,None,Heart,Cheetah,Halo,Bored Unshaven
2045,4524,167.81171008178814,6,Blue,Hawaiian,None,X Eyes,Cream,Irish Boho,Dumbfounded
6616,4525,167.7651530098694,6,Yellow,Black Holes T,None,3d,Brown,Bayc Flipped Brim,Small Grin
135,4526,167.76249622502087,7,Blue,Lumberjack Shirt,Gold Stud,Sad,Pink,S&m Hat,Bored
8965,4527,167.74524962013896,6,Aquamarine,Striped Tee,None,Sleepy,Red,Party Hat 2,Bored
5924,4528,167.72197142481332,6,New Punk Blue,Sailor Shirt,None,Zombie,Brown,Police Motorcycle Helmet,Bored
731,4529,167.71196718216106,5,Army Green,Service,None,Crazy,Red,None,Jovial
5407,4530,167.7094829013802,7,Purple,Tanktop,Silver Hoop,Bored,White,Baby's Bonnet,Bored Unshaven
1155,4531,167.6866786652619,7,Purple,Bone Tee,Silver Hoop,Coins,Blue,Irish Boho,Bored Cigarette
8035,4532,167.677841315841,6,Purple,Vietnam Jacket,None,Angry,Zombie,Sea Captain's Hat,Bored Unshaven Cigarette
4611,4533,167.66596872511553,6,Purple,Navy Striped Tee,None,3d,Death Bot,S&m Hat,Bored Unshaven
170,4534,167.66543757345718,6,Army Green,Guayabera,None,Heart,Cream,Sea Captain's Hat,Phoneme  ooo
7520,4535,167.65520673311966,6,Purple,Bandolier,None,Angry,White,Sea Captain's Hat,Grin
1857,4536,167.645204439284,6,Aquamarine,Cowboy Shirt,None,Bloodshot,Tan,Bowler,Bored Unshaven
9117,4537,167.609482084891,5,Blue,None,None,Crazy,Dark Brown,Commie Hat,Bored Bubblegum
4804,4538,167.5820871412974,6,Blue,Smoking Jacket,None,Sad,Golden Brown,Faux Hawk,Bored Unshaven
795,4539,167.56465009799723,6,Blue,Tanktop,None,Sunglasses,Tan,Spinner Hat,Grin
8516,4540,167.53814308877347,7,Blue,Bone Tee,Diamond Stud,Heart,Brown,Fez,Bored Unshaven
6597,4541,167.52859241110923,6,Blue,Wool Turtleneck,None,Crazy,Cheetah,Bunny Ears,Grin
5426,4542,167.50013849365,5,Orange,Hip Hop,None,Closed,Black,None,Tongue Out
5616,4543,167.48943935623117,6,Blue,Sailor Shirt,None,Bored,Black,Police Motorcycle Helmet,Phoneme Vuh
8089,4544,167.48148369021027,7,Blue,Tuxedo Tee,Diamond Stud,Sad,Gray,Seaman's Hat,Bored
5352,4545,167.4676910555207,6,Army Green,Leather Jacket,None,Bloodshot,Dmt,Vietnam Era Helmet,Bored
9221,4546,167.46397140470043,6,Purple,Vietnam Jacket,None,3d,Red,Stuntman Helmet,Bored Unshaven
5556,4547,167.4634515725292,6,Orange,Leather Jacket,None,Sad,Cream,Bayc Hat Black,Phoneme Vuh
8507,4548,167.4543293946955,5,Gray,Vietnam Jacket,None,Bored,Death Bot,None,Phoneme L
1792,4549,167.43759721894978,6,Army Green,Navy Striped Tee,None,Sad,Cheetah,Prussian Helmet,Bored Unshaven
8527,4550,167.4181795971234,6,Army Green,Leather Jacket,Gold Stud,Sad,Death Bot,None,Bored Unshaven
2084,4551,167.40306633206362,6,Gray,Tuxedo Tee,None,Sleepy,Gray,Short Mohawk,Discomfort
2919,4552,167.33805959305312,6,Aquamarine,Bandolier,None,3d,Tan,Cowboy Hat,Phoneme Vuh
9729,4553,167.33235303395332,6,Gray,Lumberjack Shirt,None,Hypnotized,Dark Brown,Bunny Ears,Bored
1349,4554,167.33091616328517,6,Blue,Prison Jumpsuit,None,Heart,Robot,Bayc Hat Black,Bored Unshaven
5025,4555,167.30920655813364,7,Blue,Caveman Pelt,Silver Stud,Sleepy,Golden Brown,Short Mohawk,Bored Unshaven Cigarette
7671,4556,167.29940974989867,6,Army Green,Tuxedo Tee,None,Crazy,Black,Girl's Hair Short,Grin
1833,4557,167.26989306920555,6,Purple,Smoking Jacket,None,Sunglasses,White,Bayc Flipped Brim,Bored Cigarette
8234,4558,167.23722210557148,6,Army Green,Leather Punk Jacket,None,Zombie,Dark Brown,Halo,Dumbfounded
4245,4559,167.23570430688727,5,Aquamarine,None,None,Scumbag,Tan,Party Hat 1,Bored Unshaven
5633,4560,167.2287491104123,5,Purple,None,None,Sad,Golden Brown,Bayc Hat Red,Jovial
4256,4561,167.2284924509317,6,Army Green,Leather Jacket,None,Angry,Red,Bayc Flipped Brim,Dumbfounded
2091,4562,167.21145918924495,7,Army Green,Toga,Silver Hoop,Sad,Red,Horns,Bored Cigarette
181,4563,167.20336447167574,6,Aquamarine,Leather Punk Jacket,Silver Stud,Crazy,Dmt,None,Bored
2732,4564,167.20266495949645,6,Purple,Leather Punk Jacket,None,Bloodshot,Red,Sushi Chef Headband,Bored
8319,4565,167.17789915221243,6,Purple,Hawaiian,None,Scumbag,Black,Baby's Bonnet,Bored Unshaven
7201,4566,167.17160174449336,6,Orange,Tie Dye,None,Coins,Gray,Short Mohawk,Bored Cigarette
3959,4567,167.16914806151928,7,Purple,Puffy Vest,Silver Hoop,Eyepatch,Brown,Safari,Bored Unshaven
559,4568,167.16729844139232,6,Orange,Black T,None,Bored,Death Bot,Bayc Flipped Brim,Dumbfounded
1244,4569,167.16507977590317,7,Blue,Lumberjack Shirt,Silver Stud,Eyepatch,Brown,Bayc Flipped Brim,Bored Cigarette
2776,4570,167.1615237979166,6,Gray,Leather Jacket,None,Sad,Gray,Halo,Rage
505,4571,167.143996142854,5,Aquamarine,None,None,Sunglasses,Robot,Vietnam Era Helmet,Rage
7204,4572,167.1170101689098,6,Aquamarine,Tuxedo Tee,None,3d,Cheetah,Bowler,Phoneme Vuh
3558,4573,167.10036125934005,6,Gray,Wool Turtleneck,None,X Eyes,Robot,Cowboy Hat,Bored Unshaven
5085,4574,167.0870884742221,7,Purple,Lumberjack Shirt,Silver Stud,Wide Eyed,Gray,Fez,Phoneme Vuh
8346,4575,167.07158546820173,7,Blue,Black T,Gold Stud,Bored,Dark Brown,Horns,Discomfort
9294,4576,167.04936266437744,6,Gray,Bayc T Red,None,Coins,Tan,Sea Captain's Hat,Grin
6447,4577,167.04877420764225,6,Blue,Space Suit,None,Robot,Black,Beanie,Bored Unshaven
2826,4578,167.03754754119979,5,Purple,None,None,Heart,White,Bayc Hat Red,Grin
4481,4579,167.03484952057832,7,Gray,Toga,Silver Stud,X Eyes,Brown,Fisherman's Hat,Bored Cigarette
3437,4580,167.0188828949935,6,Orange,Smoking Jacket,None,Bloodshot,Golden Brown,Irish Boho,Phoneme L
2000,4581,167.00140900074635,6,Orange,Hip Hop,None,Wide Eyed,Gray,Sea Captain's Hat,Bored Unshaven
150,4582,166.99125448171964,6,Gray,Cowboy Shirt,None,Bored,Dark Brown,Sushi Chef Headband,Bored
9419,4583,166.98330070243185,6,Aquamarine,Puffy Vest,None,Sleepy,Red,Baby's Bonnet,Grin
5236,4584,166.97653840651716,6,Army Green,Prison Jumpsuit,None,Hypnotized,Black,Horns,Dumbfounded
5026,4585,166.96767814094096,5,Blue,None,None,Wide Eyed,Tan,Bayc Hat Red,Phoneme Vuh
388,4586,166.9562828639741,6,Purple,Sleeveless T,None,Crazy,Black,Army Hat,Tongue Out
1413,4587,166.9362248316908,6,Gray,Leather Jacket,None,Closed,Brown,Seaman's Hat,Phoneme Wah
3431,4588,166.9081647903581,6,Blue,Leather Punk Jacket,None,Angry,Dark Brown,Spinner Hat,Bored
5591,4589,166.90068120761057,6,Orange,Tanktop,None,Crazy,Gray,Halo,Rage
6701,4590,166.88734968513123,7,Yellow,Bayc T Black,Silver Stud,Robot,Golden Brown,Halo,Bored Unshaven Cigarette
9897,4591,166.88647206943412,7,New Punk Blue,Hawaiian,Silver Stud,X Eyes,Tan,Irish Boho,Bored
6594,4592,166.86739677347055,6,Orange,Work Vest,Silver Stud,3d,Cheetah,None,Phoneme Oh
5429,4593,166.85840928392255,7,Gray,Hip Hop,Silver Hoop,Bored,Dark Brown,Bayc Hat Black,Bored Unshaven
850,4594,166.84985079435867,6,Army Green,Sleeveless Logo T,None,Coins,Red,Horns,Bored
4344,4595,166.81156108032772,6,New Punk Blue,Bone Necklace,None,Closed,Brown,S&m Hat,Phoneme Oh
9852,4596,166.80606363072394,6,Purple,None,Diamond Stud,Sleepy,Dark Brown,Baby's Bonnet,Bored Unshaven Cigarette
8557,4597,166.79714154605352,5,Army Green,Service,None,3d,Blue,None,Rage
3652,4598,166.76248945080883,6,New Punk Blue,Black T,None,Bloodshot,Cream,Party Hat 2,Bored
5288,4599,166.75658451892645,5,Gray,Bandolier,None,Sad,Noise,None,Bored
9813,4600,166.7387581390604,6,Yellow,Puffy Vest,None,Bored,Robot,Fez,Phoneme L
5702,4601,166.73680072235146,6,Blue,Black T,None,Crazy,Dark Brown,Bunny Ears,Phoneme Oh
6464,4602,166.70662966079001,7,Blue,Tweed Suit,Silver Stud,Closed,Black,Cowboy Hat,Dumbfounded
9056,4603,166.69079946404662,7,Orange,Sailor Shirt,Silver Hoop,Bloodshot,Blue,Safari,Dumbfounded
831,4604,166.6902553773217,6,New Punk Blue,Tuxedo Tee,None,Crazy,Dark Brown,Girl's Hair Short,Bored Cigarette
8578,4605,166.6827455675114,7,Army Green,Leather Jacket,Silver Stud,X Eyes,Dark Brown,Horns,Bored
5024,4606,166.67654699677905,5,Yellow,Service,None,X Eyes,Zombie,None,Bored
1501,4607,166.6598681657772,6,Purple,Sleeveless Logo T,None,3d,Gray,Short Mohawk,Grin
9380,4608,166.65643219233723,6,Blue,Bayc T Red,Silver Hoop,Scumbag,Gray,None,Bored Unshaven
1690,4609,166.62316822730898,6,Orange,Biker Vest,None,Wide Eyed,Blue,Baby's Bonnet,Grin
8197,4610,166.61895805556765,7,Army Green,Biker Vest,Gold Hoop,Wide Eyed,Black,Fez,Phoneme  ooo
5215,4611,166.60386007798846,6,Purple,None,Silver Stud,X Eyes,Tan,Commie Hat,Tongue Out
2139,4612,166.5824353120031,6,Purple,None,Diamond Stud,Robot,Pink,Irish Boho,Grin
2462,4613,166.51539941090684,6,Purple,Bayc T Black,None,Bored,Cheetah,Fisherman's Hat,Tongue Out
9147,4614,166.51056347514427,6,Yellow,Tanktop,None,Bloodshot,Tan,Bunny Ears,Jovial
8151,4615,166.49417403715302,7,Purple,Sailor Shirt,Gold Stud,Bored,Cream,Bayc Hat Black,Phoneme Vuh
1895,4616,166.48143283061938,7,Orange,Lumberjack Shirt,Gold Hoop,X Eyes,Black,Fisherman's Hat,Bored Unshaven
7167,4617,166.4812844384505,6,New Punk Blue,Caveman Pelt,None,Wide Eyed,Brown,Bowler,Phoneme Vuh
8251,4618,166.46771734912954,7,Aquamarine,Bone Tee,Silver Hoop,Bored,Zombie,Beanie,Phoneme Oh
5600,4619,166.46680364422707,7,Aquamarine,Striped Tee,Gold Hoop,Angry,Zombie,Cowboy Hat,Bored Unshaven Cigarette
4045,4620,166.46459747651514,6,Gray,Tweed Suit,None,Angry,Golden Brown,Bayc Flipped Brim,Bored
9741,4621,166.43069356634905,6,Yellow,Hawaiian,None,Bored,Brown,Bayc Hat Red,Bored Unshaven Cigarette
2524,4622,166.40243699998268,5,Purple,Guayabera,None,Crazy,Zombie,None,Discomfort
3353,4623,166.38510946343885,6,Aquamarine,Prison Jumpsuit,None,Eyepatch,Cheetah,Bowler,Dumbfounded
4573,4624,166.38163796593744,6,Orange,Guayabera,None,Wide Eyed,Tan,Faux Hawk,Bored
6839,4625,166.37627412849534,6,Orange,Rainbow Suspenders,None,Angry,Gray,Seaman's Hat,Grin
9720,4626,166.37498102971136,6,New Punk Blue,Cowboy Shirt,None,Sleepy,Brown,Bayc Hat Black,Bored Unshaven
1644,4627,166.36091746193162,6,Aquamarine,Black T,None,Closed,Brown,Bayc Hat Red,Dumbfounded
616,4628,166.3341549432982,6,Gray,Tanktop,None,Eyepatch,Brown,Fez,Discomfort
782,4629,166.31735570537325,7,Orange,Bandolier,Silver Stud,Bloodshot,Pink,Bayc Hat Black,Bored
4422,4630,166.30891707055764,7,Orange,Guayabera,Silver Stud,Coins,Brown,Horns,Phoneme Vuh
3503,4631,166.2805266101378,6,Blue,Guayabera,None,Bored,Death Bot,Irish Boho,Bored
3970,4632,166.2569620063063,7,Aquamarine,Striped Tee,Silver Hoop,Sleepy,Death Bot,Commie Hat,Bored Cigarette
2729,4633,166.2364302440265,6,Blue,Prom Dress,Silver Stud,Heart,Golden Brown,None,Bored
3098,4634,166.23287605031007,6,Army Green,Tuxedo Tee,None,Closed,Brown,Prussian Helmet,Grin
3720,4635,166.229216052497,6,Army Green,Hip Hop,None,Angry,Black,Short Mohawk,Grin
436,4636,166.22700989119426,6,New Punk Blue,Bone Necklace,None,Bored,Death Bot,Bowler,Bored
4581,4637,166.22122964396374,6,Blue,Navy Striped Tee,None,Heart,Pink,Faux Hawk,Bored Unshaven
3075,4638,166.18430436163757,6,New Punk Blue,Leather Punk Jacket,None,Closed,Tan,Safari,Bored
9503,4639,166.18162649009935,5,Purple,Tweed Suit,None,Sleepy,White,None,Phoneme  ooo
8869,4640,166.17205093879716,6,Aquamarine,Puffy Vest,None,Holographic,Dark Brown,Commie Hat,Bored
8882,4641,166.1631121422837,6,Aquamarine,Sailor Shirt,Gold Hoop,Bloodshot,Dmt,None,Small Grin
3057,4642,166.15529483573334,6,New Punk Blue,Leather Jacket,None,Bored,Brown,Beanie,Bored Pipe
503,4643,166.1472811085378,6,Blue,Biker Vest,None,Bloodshot,Black,Ww2 Pilot Helm,Bored
3496,4644,166.10264306053378,6,Army Green,Navy Striped Tee,None,Holographic,Brown,Vietnam Era Helmet,Bored Unshaven
3260,4645,166.08467607671645,6,Army Green,Wool Turtleneck,Gold Stud,Heart,Blue,None,Phoneme L
1741,4646,166.0622281056564,6,Aquamarine,Bone Tee,None,Zombie,Black,Army Hat,Small Grin
2758,4647,166.02021969904055,7,Purple,Bayc T Black,Silver Hoop,Scumbag,Golden Brown,Sea Captain's Hat,Bored Unshaven
3264,4648,166.01835771504514,6,Orange,Guayabera,None,Eyepatch,Cream,Seaman's Hat,Phoneme Oh
9767,4649,165.97263174944084,7,Purple,Bone Tee,Gold Hoop,Bored,Zombie,Irish Boho,Bored
2650,4650,165.95624009727024,6,Yellow,Sailor Shirt,None,Bored,Pink,Sea Captain's Hat,Phoneme Wah
2192,4651,165.94589194328228,6,Purple,Bone Necklace,None,Zombie,Robot,Fisherman's Hat,Bored Unshaven
2370,4652,165.93424117938497,6,Aquamarine,Rainbow Suspenders,Gold Hoop,Closed,Black,None,Jovial
6892,4653,165.8981578785755,5,Aquamarine,None,None,Bored,Tan,Bayc Hat Red,Phoneme L
7423,4654,165.88516659977446,6,Blue,Hip Hop,None,Wide Eyed,Brown,Irish Boho,Bored Unshaven
7627,4655,165.83916559254052,6,New Punk Blue,Lumberjack Shirt,None,Eyepatch,White,Bowler,Bored Cigarette
1272,4656,165.83167382472783,5,Gray,Navy Striped Tee,None,Heart,Black,None,Bored Bubblegum
8738,4657,165.81138659913375,5,New Punk Blue,None,None,Bored,Pink,Bayc Hat Red,Rage
9666,4658,165.80690674617622,6,Purple,Prom Dress,None,Sad,Black,Beanie,Bored Cigarette
9600,4659,165.77177278046815,5,Purple,None,None,Robot,Cheetah,Safari,Phoneme  ooo
774,4660,165.7623958879759,5,Aquamarine,None,None,Sunglasses,Cheetah,Safari,Phoneme  ooo
7331,4661,165.74427264980605,7,Purple,Lab Coat,Silver Hoop,Sleepy,Brown,Vietnam Era Helmet,Bored Unshaven
371,4662,165.72684278500083,5,Blue,Rainbow Suspenders,None,X Eyes,Golden Brown,None,Dumbfounded
3330,4663,165.7213756047543,6,Army Green,Striped Tee,None,Zombie,Black,Girl's Hair Short,Bored Unshaven Cigarette
2300,4664,165.7112470487064,6,Orange,Leather Punk Jacket,None,Robot,Gray,Army Hat,Bored Unshaven
612,4665,165.69746963489354,7,Blue,Tweed Suit,Silver Hoop,Bored,Dark Brown,Army Hat,Bored Unshaven Cigarette
8502,4666,165.69369108967626,6,Blue,None,Gold Stud,Scumbag,Cream,Short Mohawk,Rage
7494,4667,165.6511156961671,5,Aquamarine,None,Silver Stud,3d,White,None,Grin Multicolored
4006,4668,165.63448543124053,6,Aquamarine,None,Silver Stud,Cyborg,Dark Brown,Army Hat,Bored
7257,4669,165.63124075063206,4,Purple,None,None,Hypnotized,Blue,None,Phoneme L
705,4670,165.62197300665142,7,New Punk Blue,Prison Jumpsuit,Silver Hoop,Wide Eyed,Black,Bowler,Jovial
7744,4671,165.60469880911833,6,Purple,Bone Tee,None,Bored,White,Bayc Flipped Brim,Small Grin
7540,4672,165.59712069128855,7,New Punk Blue,Striped Tee,Silver Stud,Bloodshot,Blue,Army Hat,Tongue Out
8101,4673,165.59199868258733,6,Purple,Bone Necklace,None,Coins,Dmt,Short Mohawk,Bored Unshaven
3851,4674,165.5849730269481,6,Aquamarine,Tanktop,None,Bored,Black,Party Hat 2,Bored
2924,4675,165.56979205498754,6,Purple,Tie Dye,None,Bored,Zombie,Horns,Bored Unshaven
8531,4676,165.56103060314322,6,Yellow,Tweed Suit,None,Heart,White,Fez,Bored Unshaven
1157,4677,165.54970584987296,5,Aquamarine,None,None,Angry,Blue,Girl's Hair Short,Small Grin
8430,4678,165.53648200912667,6,Aquamarine,Navy Striped Tee,None,3d,Golden Brown,Prussian Helmet,Bored Cigarette
2116,4679,165.52810355923006,6,New Punk Blue,Toga,None,Bloodshot,Brown,Bayc Flipped Brim,Phoneme Oh
1938,4680,165.49021608610383,7,Army Green,Lab Coat,Silver Hoop,Heart,Black,Seaman's Hat,Grin
3320,4681,165.48428881076669,6,Gray,Bayc T Red,None,Bloodshot,Robot,Cowboy Hat,Bored
6049,4682,165.4680133805754,6,New Punk Blue,None,Cross,Eyepatch,Black,Halo,Grin
7947,4683,165.44926464864164,5,Army Green,Blue Dress,None,Sleepy,Cheetah,None,Bored
9921,4684,165.429415206477,6,Yellow,Hip Hop,None,3d,Blue,Halo,Bored
4551,4685,165.4224163101955,6,Purple,Vietnam Jacket,None,Sad,Zombie,Irish Boho,Grin
8214,4686,165.40163676337735,6,Army Green,Vietnam Jacket,None,X Eyes,White,Fisherman's Hat,Bored Cigarette
596,4687,165.39789292205077,6,Orange,Work Vest,None,X Eyes,Cheetah,Halo,Bored
9926,4688,165.38207694720487,6,New Punk Blue,Work Vest,None,Sleepy,Golden Brown,Fez,Discomfort
934,4689,165.38148236530446,6,Gray,Navy Striped Tee,None,Blindfold,Tan,Baby's Bonnet,Bored Unshaven
5192,4690,165.3755003744885,6,Gray,Bone Necklace,None,Heart,White,Halo,Bored Unshaven Cigarette
8360,4691,165.35634464428094,6,New Punk Blue,Guayabera,Silver Hoop,Scumbag,Tan,None,Rage
6836,4692,165.3541713786762,6,Gray,Biker Vest,None,Heart,Red,Sushi Chef Headband,Grin
