ID,Name,Rank,Rarity_Score,Attributes,Background,Beak Color,Chest,Clothes,Eye,Feathers,Glasses,Hat,Holding In Beak,Holding In Foot,One of One
6803,Parrotz #6803,3951,110.83398952780078,10,Checker Tunnel,Light Green,Bowtie,Hoodie,Sleepy,Yellow,Steampunk Glasses,Party Hat,Nose Ring,Cash,
2878,Parrotz #2878,3952,110.82761854000755,10,Glitch,Orange,Gold Chain,Military Jacket,Sleepy,Dark Blue,Rayban Sunglasses,Straw Hat,Cigar,Map,
3061,Parrotz #3061,3953,110.8260729902689,10,Equations,Black,Diamond Necklace,SleevlessShirt,Red Glow,Yellow,Steampunk Glasses,Newsboy,Lollipop Candy,Dice,
7269,Parrotz #7269,3954,110.82291348374268,10,Glitch,Orange,Titanic Movie Necklace,Picasso Shirt,Sleepy,Red,Steampunk Glasses,Backwards Hat,Lollipop Candy,Thanos Gauntlet,
3672,Parrotz #3672,3955,110.80312386802025,10,Sun Palm Beach,White over Black,Gemstone Necklace,SleevlessShirt,Surprised,Blue,Neon Party Glasses,Ruffled Feathers,Pipe,Golden Cobra Cane,
7875,Parrotz #7875,3956,110.80307049758704,10,Checker Tunnel,Black,Yoda Necklace,HawaianShirt,Sleepy,Purple,Steampunk Glasses,Panama,Pipe,Dice,
3959,Parrotz #3959,3957,110.79673382605246,10,Storm,White,Diamond Necklace,Tuxido,Hypnotised,White,Rayban Sunglasses,Trapper Hat,Lollipop Candy,Saber,
2953,Parrotz #2953,3958,110.79434834556001,10,Matrix,White,Gold Chain,SleevlessShirt,Basic,Red,Monocle,Ruffled Feathers,Joint,Cash,
7830,Parrotz #7830,3959,110.79189616481464,10,Boom,Orange,Gold Chain,SleevlessShirt,Angry,White,Neon Party Glasses,Disco Hair,Lollipop Candy,Saber,
3468,Parrotz #3468,3960,110.78265547505538,10,Disco Lights,Black,Bamboo Necklace,Picasso Shirt,Hypnotised,Yellow,Heart Sunglasses,Disco Hair,Lollipop Candy,Saber,
7950,Parrotz #7950,3961,110.77778593056367,10,Glitch,White,Pharaoh Necklace,Military Jacket,Demonic,Green,Monocle,Trapper Hat,Pipe,Dice,
3202,Parrotz #3202,3962,110.77564567825355,10,Matrix,Black,Gold Chain,Hoodie,Confused,Cyan Blue,Deal With It Glasses,Halo,Pizza,Dice,
4858,Parrotz #4858,3963,110.7747988084719,10,Checker Tunnel,Black,Bamboo Necklace,Picasso Shirt,Hypnotised,Purple,Rayban Sunglasses,Cowboy Hat,Lollipop Candy,Dice,
1543,Parrotz #1543,3964,110.77317564151267,10,Red Lasers,White,Bowtie,Hoodie,Surprised,Green,Rayban Sunglasses,Backwards Hat,Whistle,Dice,
311,Parrotz #311,3965,110.7643177061989,10,Bills,Orange,Diamond Necklace,Hoodie,Confused,Cyan Blue,Steampunk Glasses,Vizor,Pipe,Thanos Gauntlet,
7293,Parrotz #7293,3966,110.76268008120728,10,Glitch,Orange,Pharaoh Necklace,SleevlessShirt,Sleepy,Red,Monocle,Party Hat,Whistle,Saber,
4448,Parrotz #4448,3967,110.75522493995311,10,Pyramid Palm Sun,Black,Pharaoh Necklace,Tuxido,Red Glow,Green,Eye Patch,Panama,Cigar,Dice,
9516,Parrotz #9516,3968,110.74831602990169,10,Glitch,Black,Yoda Necklace,Hoodie,Demonic,Blue,Rayban Sunglasses,Cowboy Hat,Gold Token,Map,
3161,Parrotz #3161,3969,110.74137955770946,10,Boom,Black,Gold Chain,Hoodie,Demonic,Purple,Neon Party Glasses,Backwards Hat,Cigar,Indiana Jones Whip,
5423,Parrotz #5423,3970,110.73784498661848,10,Checker Tunnel,White,Pharaoh Necklace,Hoodie,Sleepy,Yellow,Neon Party Glasses,Newsboy,Pipe,Telescope,
7445,Parrotz #7445,3971,110.73617370930285,10,Sun Palm Beach,White,Pharaoh Necklace,Picasso Shirt,Surprised,White,Steampunk Glasses,Ruffled Feathers,Knife,Map,
6405,Parrotz #6405,3972,110.72202759700127,10,Sun Palm Beach,White,Pharaoh Necklace,HawaianShirt,Surprised,Blue,Steampunk Glasses,Trapper Hat,Pizza,Cash,
8589,Parrotz #8589,3973,110.71620651986646,10,Starbursts,White,Gold Chain,SleevlessShirt,Hypnotised,White,Rayban Sunglasses,Newsboy,Cigar,Cash,
1197,Parrotz #1197,3974,110.7160316133585,10,Disco Lights,Orange,Gemstone Necklace,SleevlessShirt,Basic,Purple,Deal With It Glasses,Backwards Hat,Lollipop Candy,Golden Cobra Cane,
5309,Parrotz #5309,3975,110.71589852294044,10,Palm Road,Orange,Tie,Leather Biker Jacket,Basic,Red,Monocle,Cowboy Hat,Lollipop Candy,Telescope,
4749,Parrotz #4749,3976,110.6995107572384,10,Sequence,White,Gold Chain,Tuxido,Basic,Blue,Heart Sunglasses,Ruffled Feathers,Nose Ring,Thanos Gauntlet,
1105,Parrotz #1105,3977,110.69406570914272,10,Red Lasers,Light Green,Bowtie,Hoodie,Demonic,Green,Rayban Sunglasses,Space Helmet,Pipe,Map,
3357,Parrotz #3357,3978,110.68363792005194,10,Energy,Black,Bamboo Necklace,Hoodie,Red Glow,Green,Deal With It Glasses,Boater,Lollipop Candy,Thanos Gauntlet,
8939,Parrotz #8939,3979,110.67857416207707,10,Matrix,Black,Bowtie,Picasso Shirt,Sleepy,Green,Deal With It Glasses,Party Hat,Pipe,Golden Cobra Cane,
3622,Parrotz #3622,3980,110.67560859154018,10,Palm Road,Orange,Pharaoh Necklace,SleevlessShirt,Sleepy,Purple,Heart Sunglasses,Panama,Cigar,Golden Cobra Cane,
675,Parrotz #675,3981,110.67335060322367,10,Sun Palm Beach,Black,Bamboo Necklace,HawaianShirt,Surprised,White,Neon Party Glasses,Party Hat,Pipe,Indiana Jones Whip,
8356,Parrotz #8356,3982,110.66837796827221,10,Equations,White,Tie,Picasso Shirt,Red Glow,Green,Rayban Sunglasses,Mortar Board,Pipe,Cash,
3065,Parrotz #3065,3983,110.66040491131481,10,Red Lasers,White over Black,Gemstone Necklace,Picasso Shirt,Demonic,Purple,Steampunk Glasses,Cowboy Hat,Pipe,Axe Hammer,
4744,Parrotz #4744,3984,110.65860017140132,10,Sun Palm Beach,Black,Bamboo Necklace,Leather Biker Jacket,Confused,Dark Blue,Neon Party Glasses,Party Hat,Lollipop Candy,Telescope,
7788,Parrotz #7788,3985,110.64441575915578,10,Storm,White,Tie,HawaianShirt,Red Glow,Blue,Deal With It Glasses,Space Helmet,Pizza,Saber,
6200,Parrotz #6200,3986,110.640854200056,10,80s Retro Palm,Orange,Bowtie,Tuxido,Sleepy,Orange,Rayban Sunglasses,Disco Hair,Gold Token,Axe Hammer,
9270,Parrotz #9270,3987,110.59636224219801,10,Red Lasers,White,Tie,Leather Biker Jacket,Red Glow,Purple,Monocle,Crown,Lollipop Candy,Dice,
9714,Parrotz #9714,3988,110.58290783480615,10,Bills,Black,Gemstone Necklace,HawaianShirt,Demonic,Orange,Deal With It Glasses,Ruffled Feathers,Cigar,Map,
8878,Parrotz #8878,3989,110.5647350377937,10,Palm Road,White,Diamond Necklace,SleevlessShirt,Hypnotised,Purple,Monocle,Trapper Hat,Lollipop Candy,Cash,
6833,Parrotz #6833,3990,110.5457021694052,10,Pyramid Palm Sun,Orange,Gemstone Necklace,SleevlessShirt,Sleepy,Orange,Rayban Sunglasses,Boater,Nose Ring,Dice,
1093,Parrotz #1093,3991,110.53970503818057,10,Bills,White,Bowtie,HawaianShirt,Sleepy,White,Neon Party Glasses,Halo,Lollipop Candy,Cash,
7992,Parrotz #7992,3992,110.51097464231987,10,Disco Lights,White,Pharaoh Necklace,HawaianShirt,Hypnotised,Yellow,Steampunk Glasses,Party Hat,Cigar,Axe Hammer,
7202,Parrotz #7202,3993,110.51051770379036,10,Equations,White,Bowtie,SleevlessShirt,Surprised,Blue,Deal With It Glasses,Straw Hat,Lollipop Candy,Indiana Jones Whip,
3394,Parrotz #3394,3994,110.50184218819543,10,Disco Lights,Black,Diamond Necklace,SleevlessShirt,Basic,Dark Blue,Heart Sunglasses,Panama,Pipe,Golden Cobra Cane,
3466,Parrotz #3466,3995,110.5010194826416,10,Wave,Orange,Diamond Necklace,Hoodie,Confused,White,Rayban Sunglasses,Viking Hat,Lollipop Candy,Dice,
3798,Parrotz #3798,3996,110.49826279329457,10,Sun Palm Beach,Orange,Gemstone Necklace,SleevlessShirt,Surprised,Green,Neon Party Glasses,Straw Hat,Pizza,Cash,
3494,Parrotz #3494,3997,110.49473210401162,10,Boom,White over Black,Diamond Necklace,HawaianShirt,Basic,Cyan Blue,Monocle,Panama,Cigar,Map,
2075,Parrotz #2075,3998,110.4814991388523,10,Starbursts,Red,Diamond Necklace,SleevlessShirt,Surprised,Yellow,Steampunk Glasses,Turban,Lollipop Candy,Dice,
576,Parrotz #576,3999,110.47493083811294,10,Matrix,Red,Gemstone Necklace,SleevlessShirt,Sleepy,Blue,Steampunk Glasses,Boat Captain,Cigar,Map,
7577,Parrotz #7577,4000,110.47156329990376,10,Storm,Black,Gold Chain,HawaianShirt,Angry,Green,Heart Sunglasses,Disco Hair,Cigar,Map,
9373,Parrotz #9373,4001,110.4663499685429,10,Glitch,Orange,Diamond Necklace,Tuxido,Confused,Green,Steampunk Glasses,Backwards Hat,Gold Token,Telescope,
2805,Parrotz #2805,4002,110.46018421346076,10,Checker Tunnel,White,Pharaoh Necklace,SleevlessShirt,Confused,Purple,Heart Sunglasses,Mortar Board,Nose Ring,Telescope,
7971,Parrotz #7971,4003,110.45099746011088,10,Glitch,Orange,Diamond Necklace,HawaianShirt,Sleepy,White,Neon Party Glasses,Ruffled Feathers,Cigar,Magic Lamp,
7715,Parrotz #7715,4004,110.44967355358605,10,Boom,Black,Gold Chain,Hoodie,Red Glow,Purple,Rayban Sunglasses,Cowboy Hat,Joint,Dice,
4554,Parrotz #4554,4005,110.44916402410666,10,80s Retro Palm,Black,Tie,SleevlessShirt,Red Glow,White,Deal With It Glasses,Space Helmet,Nose Ring,Indiana Jones Whip,
8872,Parrotz #8872,4006,110.44808440218173,10,Equations,White,Gemstone Necklace,Military Jacket,Basic,Yellow,Deal With It Glasses,Ruffled Feathers,Pizza,Cash,
3059,Parrotz #3059,4007,110.44165655241079,10,Bills,Black,Tie,Hoodie,Red Glow,Blue,Rayban Sunglasses,Halo,Lollipop Candy,Axe Hammer,
6781,Parrotz #6781,4008,110.43632104707966,10,Pyramid Palm Sun,White,Tie,Military Jacket,Basic,Dark Blue,Steampunk Glasses,Boater,Pipe,Map,
4762,Parrotz #4762,4009,110.42785457550633,10,80s Retro Palm,Black,Gold Chain,Hoodie,Sleepy,Blue,Monocle,Halo,Nose Ring,Golden Cobra Cane,
1060,Parrotz #1060,4010,110.42332961427552,10,Wave,White over Black,Bowtie,Tuxido,Sleepy,Dark Blue,Steampunk Glasses,Halo,Cigar,Cash,
2722,Parrotz #2722,4011,110.41938160047548,10,Glitch,White over Black,Gemstone Necklace,SleevlessShirt,Sleepy,Purple,Deal With It Glasses,Newsboy,Lollipop Candy,Axe Hammer,
1945,Parrotz #1945,4012,110.40954095890338,10,Boom,Black,Pharaoh Necklace,Leather Biker Jacket,Red Glow,Green,Deal With It Glasses,Ruffled Feathers,Gold Token,Axe Hammer,
7155,Parrotz #7155,4013,110.40888819332125,10,Checker Tunnel,Light Green,Gemstone Necklace,Leather Biker Jacket,Hypnotised,Blue,Heart Sunglasses,Vizor,Lollipop Candy,Cash,
5739,Parrotz #5739,4014,110.4081528237515,10,Bills,Red,Pharaoh Necklace,SleevlessShirt,Surprised,Green,Heart Sunglasses,Ruffled Feathers,Pipe,Saber,
2480,Parrotz #2480,4015,110.4029346122909,10,Sun Palm Beach,White over Black,Bowtie,Picasso Shirt,Sleepy,Green,Rayban Sunglasses,Boat Captain,Lollipop Candy,Thanos Gauntlet,
6153,Parrotz #6153,4016,110.4026758386236,10,Starbursts,Red,Gemstone Necklace,SleevlessShirt,Confused,Blue,Heart Sunglasses,Boat Captain,Lollipop Candy,Cash,
4550,Parrotz #4550,4017,110.39679048191661,10,80s Retro Palm,Orange,Gemstone Necklace,HawaianShirt,Sleepy,Dark Blue,Rayban Sunglasses,Top Hat,Lollipop Candy,Axe Hammer,
8261,Parrotz #8261,4018,110.39321338957758,10,Checker Tunnel,White,Pharaoh Necklace,Picasso Shirt,Surprised,Green,Neon Party Glasses,Top Hat,Lollipop Candy,Dice,
9022,Parrotz #9022,4019,110.38944982754425,10,Palm Road,Red,Tie,Picasso Shirt,Red Glow,Blue,Monocle,Ruffled Feathers,Whistle,Dice,
525,Parrotz #525,4020,110.38072755932589,10,Glitch,Black,Pharaoh Necklace,Tuxido,Surprised,Cyan Blue,Steampunk Glasses,Ruffled Feathers,Knife,Telescope,
4641,Parrotz #4641,4021,110.36612993962102,10,Red Lasers,Orange,Bowtie,Military Jacket,Confused,Green,Monocle,Ruffled Feathers,Whistle,Saber,
3462,Parrotz #3462,4022,110.36526703230966,10,Boom,Red,Pharaoh Necklace,SleevlessShirt,Demonic,Green,Heart Sunglasses,Newsboy,Cigar,Saber,
8186,Parrotz #8186,4023,110.36151581453176,10,Matrix,Black,Gemstone Necklace,Military Jacket,Surprised,Orange,Rayban Sunglasses,Turban,Nose Ring,Map,
4034,Parrotz #4034,4024,110.3599840472757,10,Equations,Red,Yoda Necklace,SleevlessShirt,Confused,Green,Deal With It Glasses,Halo,Lollipop Candy,Map,
3327,Parrotz #3327,4025,110.35573440336023,10,Storm,Orange,Tie,HawaianShirt,Confused,Purple,Heart Sunglasses,Trapper Hat,Lollipop Candy,Dice,
1409,Parrotz #1409,4026,110.35364568135928,10,Red Lasers,Orange,Diamond Necklace,Tuxido,Sleepy,Green,Deal With It Glasses,Boater,Pipe,Dice,
3097,Parrotz #3097,4027,110.35230165187164,10,Pyramid Palm Sun,Orange,Bowtie,SleevlessShirt,Surprised,White,Eye Patch,Boat Captain,Lollipop Candy,Map,
3177,Parrotz #3177,4028,110.34943087202619,10,Sequence,White,Tie,HawaianShirt,Sleepy,Purple,Deal With It Glasses,Cowboy Hat,Lollipop Candy,Thanos Gauntlet,
5360,Parrotz #5360,4029,110.34274181029117,10,Equations,White over Black,Pharaoh Necklace,SleevlessShirt,Demonic,Yellow,Deal With It Glasses,Party Hat,Lollipop Candy,Map,
5345,Parrotz #5345,4030,110.33159436001417,10,Equations,Black,Bamboo Necklace,SleevlessShirt,Basic,Green,Monocle,Space Helmet,Nose Ring,Saber,
4647,Parrotz #4647,4031,110.32971177575226,10,Equations,Orange,Diamond Necklace,SleevlessShirt,Confused,Purple,Steampunk Glasses,Top Hat,Lollipop Candy,Telescope,
2607,Parrotz #2607,4032,110.31444393618003,10,Sun Palm Beach,White,Diamond Necklace,Military Jacket,Red Glow,Blue,Neon Party Glasses,Party Hat,Pizza,Cash,
9910,Parrotz #9910,4033,110.3047152519215,10,Palm Road,White,Diamond Necklace,HawaianShirt,Confused,Purple,Monocle,Viking Hat,Lollipop Candy,Dice,
2879,Parrotz #2879,4034,110.30360087368881,10,Pyramid Palm Sun,Black,Titanic Movie Necklace,HawaianShirt,Red Glow,White,Deal With It Glasses,Disco Hair,Nose Ring,Golden Cobra Cane,
282,Parrotz #282,4035,110.29121344617856,10,Checker Tunnel,White,Titanic Movie Necklace,Hoodie,Hypnotised,Green,Steampunk Glasses,Panama,Pipe,Thanos Gauntlet,
7489,Parrotz #7489,4036,110.2910889058555,10,Checker Tunnel,Black,Gold Chain,Picasso Shirt,Surprised,Orange,Neon Party Glasses,Vizor,Nose Ring,Golden Cobra Cane,
7021,Parrotz #7021,4037,110.2904242948301,10,Glitch,White,Pharaoh Necklace,SleevlessShirt,Red Glow,Orange,Neon Party Glasses,Party Hat,Gold Token,Dice,
7477,Parrotz #7477,4038,110.2850647087827,10,Boom,White,Gemstone Necklace,SleevlessShirt,Demonic,Blue,Steampunk Glasses,Mortar Board,Pipe,Axe Hammer,
2984,Parrotz #2984,4039,110.27514571301958,10,Palm Road,Orange,Pharaoh Necklace,Tuxido,Confused,Dark Blue,Monocle,Cowboy Hat,Lollipop Candy,Golden Cobra Cane,
2547,Parrotz #2547,4040,110.2746871870571,10,Red Lasers,White,Bowtie,Hoodie,Demonic,Yellow,Eye Patch,Cowboy Hat,Pipe,Thanos Gauntlet,
9791,Parrotz #9791,4041,110.26941495504452,10,Glitch,Light Green,Tie,Tuxido,Sleepy,Green,Neon Party Glasses,Turban,Pizza,Thanos Gauntlet,
5459,Parrotz #5459,4042,110.26755274879096,10,Palm Road,White,Pharaoh Necklace,Hoodie,Demonic,Green,Monocle,Beret,Pipe,Cash,
5359,Parrotz #5359,4043,110.2576658060514,10,Equations,Black,Bowtie,Military Jacket,Demonic,Blue,Heart Sunglasses,Turban,Pipe,Dice,
2641,Parrotz #2641,4044,110.24045763379273,10,Boom,Orange,Pharaoh Necklace,SleevlessShirt,Surprised,Cyan Blue,Deal With It Glasses,Mortar Board,Pipe,Thanos Gauntlet,
851,Parrotz #851,4045,110.2303979730541,10,Equations,White,Bowtie,Hoodie,Sleepy,Cyan Blue,Rayban Sunglasses,Mortar Board,Cigar,Telescope,
3224,Parrotz #3224,4046,110.20747800201585,10,80s Retro Palm,Orange,Gemstone Necklace,HawaianShirt,Red Glow,Green,Deal With It Glasses,Trapper Hat,Cigar,Axe Hammer,
9278,Parrotz #9278,4047,110.20713278737054,10,Matrix,Black,Gold Chain,SleevlessShirt,Red Glow,Green,Heart Sunglasses,Turban,Joint,Telescope,
1334,Parrotz #1334,4048,110.19043227199344,10,Starbursts,Black,Yoda Necklace,SleevlessShirt,Sleepy,White,Neon Party Glasses,Boat Captain,Lollipop Candy,Map,
7974,Parrotz #7974,4049,110.1809044841072,10,Starbursts,White,Pharaoh Necklace,Picasso Shirt,Sleepy,White,Heart Sunglasses,Mortar Board,Nose Ring,Telescope,
220,Parrotz #220,4050,110.18018088823857,10,Starbursts,Orange,Gemstone Necklace,SleevlessShirt,Confused,Orange,Deal With It Glasses,Space Helmet,Cigar,Telescope,
4615,Parrotz #4615,4051,110.17930497632483,10,Disco Lights,White,Tie,Tuxido,Surprised,Blue,Heart Sunglasses,Cowboy Hat,Joint,Dice,
99,Parrotz #99,4052,110.17823617338017,10,Glitch,White,Yoda Necklace,SleevlessShirt,Sleepy,White,Steampunk Glasses,Cowboy Hat,Nose Ring,Golden Cobra Cane,
113,Parrotz #113,4053,110.1606679512887,10,Boom,Black,Bowtie,Hoodie,Sleepy,Orange,Rayban Sunglasses,Trapper Hat,Lollipop Candy,Axe Hammer,
3148,Parrotz #3148,4054,110.15433214140579,10,Sun Palm Beach,Orange,Tie,HawaianShirt,Demonic,Purple,Eye Patch,Crown,Cigar,Axe Hammer,
6686,Parrotz #6686,4055,110.15108893128146,10,Glitch,White,Gold Chain,Military Jacket,Demonic,Green,Heart Sunglasses,Trapper Hat,Cigar,Saber,
1565,Parrotz #1565,4056,110.14432259500165,10,Energy,White,Bamboo Necklace,HawaianShirt,Sleepy,White,Rayban Sunglasses,Vizor,Nose Ring,Golden Cobra Cane,
9950,Parrotz #9950,4057,110.1435446149485,10,Disco Lights,Light Green,Tie,Tuxido,Red Glow,Green,Rayban Sunglasses,Ruffled Feathers,Joint,Axe Hammer,
7241,Parrotz #7241,4058,110.14045869060332,10,Red Lasers,White,Diamond Necklace,Military Jacket,Red Glow,Orange,Monocle,Turban,Lollipop Candy,Thanos Gauntlet,
8408,Parrotz #8408,4059,110.12058793337708,10,Wave,Orange,Pharaoh Necklace,SleevlessShirt,Angry,Blue,Neon Party Glasses,Disco Hair,Pipe,Map,
7474,Parrotz #7474,4060,110.10583488995924,10,Red Lasers,Orange,Diamond Necklace,Tuxido,Demonic,Cyan Blue,Neon Party Glasses,Straw Hat,Lollipop Candy,Axe Hammer,
3266,Parrotz #3266,4061,110.10059407049864,10,Glitch,Black,Pharaoh Necklace,Picasso Shirt,Basic,Blue,Heart Sunglasses,Space Helmet,Joint,Cash,
2642,Parrotz #2642,4062,110.09366466059136,10,Equations,Black,Pharaoh Necklace,SleevlessShirt,Demonic,Cyan Blue,Monocle,Mortar Board,Pipe,Axe Hammer,
5593,Parrotz #5593,4063,110.07767917568829,10,Sun Palm Beach,Black,Bowtie,Military Jacket,Basic,White,Steampunk Glasses,Boater,Cigar,Dice,
4723,Parrotz #4723,4064,110.0634495668223,10,Storm,White over Black,Gemstone Necklace,Picasso Shirt,Surprised,White,Rayban Sunglasses,Vizor,Whistle,Telescope,
1495,Parrotz #1495,4065,110.05627546535375,10,Storm,White over Black,Pharaoh Necklace,Tuxido,Demonic,Orange,Heart Sunglasses,Halo,Lollipop Candy,Map,
2906,Parrotz #2906,4066,110.05408402995405,10,Boom,Black,Gemstone Necklace,Tuxido,Basic,Purple,Rayban Sunglasses,Panama,Gold Token,Map,
9159,Parrotz #9159,4067,110.04224412455996,10,Energy,White,Pharaoh Necklace,Leather Biker Jacket,Demonic,White,Heart Sunglasses,Disco Hair,Cigar,Golden Cobra Cane,
8622,Parrotz #8622,4068,110.03818023762064,10,Pyramid Palm Sun,Black,Gold Chain,Hoodie,Sleepy,Yellow,Rayban Sunglasses,Space Helmet,Pipe,Cash,
8728,Parrotz #8728,4069,110.03759158506182,10,Sun Palm Beach,Light Green,Gold Chain,HawaianShirt,Demonic,Purple,Monocle,Straw Hat,Lollipop Candy,Cash,
8532,Parrotz #8532,4070,110.03444075019044,10,Sun Palm Beach,Orange,Gold Chain,SleevlessShirt,Demonic,Dark Blue,Deal With It Glasses,Top Hat,Nose Ring,Axe Hammer,
4061,Parrotz #4061,4071,110.03119875973715,10,Glitch,Black,Yoda Necklace,SleevlessShirt,Hypnotised,Blue,Rayban Sunglasses,Crown,Nose Ring,Telescope,
4315,Parrotz #4315,4072,110.02717726767158,10,Boom,Orange,Gold Chain,Picasso Shirt,Red Glow,Green,Monocle,Straw Hat,Cigar,Thanos Gauntlet,
7363,Parrotz #7363,4073,110.02696136339719,10,Glitch,Red,Pharaoh Necklace,Hoodie,Basic,Purple,Neon Party Glasses,Top Hat,Lollipop Candy,Telescope,
8903,Parrotz #8903,4074,110.02669131868137,10,Glitch,Black,Titanic Movie Necklace,SleevlessShirt,Basic,Purple,Monocle,Cowboy Hat,Pizza,Indiana Jones Whip,
7488,Parrotz #7488,4075,110.01931197877862,10,Disco Lights,Red,Diamond Necklace,HawaianShirt,Hypnotised,Blue,Heart Sunglasses,Halo,Lollipop Candy,Axe Hammer,
878,Parrotz #878,4076,110.01228529992538,10,Starbursts,Black,Titanic Movie Necklace,Hoodie,Confused,Orange,Eye Patch,Vizor,Lollipop Candy,Telescope,
4340,Parrotz #4340,4077,110.00956531868663,10,Bills,White,Diamond Necklace,SleevlessShirt,Red Glow,Green,Deal With It Glasses,Ruffled Feathers,Lollipop Candy,Indiana Jones Whip,
37,Parrotz #37,4078,110.0006905839183,10,Red Lasers,White,Bowtie,Hoodie,Hypnotised,Orange,Monocle,Panama,Cigar,Saber,
9140,Parrotz #9140,4079,109.99316744668326,10,Red Lasers,Black,Bowtie,SleevlessShirt,Red Glow,White,Steampunk Glasses,Beret,Pipe,Telescope,
3336,Parrotz #3336,4080,109.98938704012023,10,Boom,Orange,Diamond Necklace,SleevlessShirt,Surprised,White,Deal With It Glasses,Top Hat,Cigar,Thanos Gauntlet,
8479,Parrotz #8479,4081,109.98532461960043,10,Equations,White,Tie,SleevlessShirt,Demonic,Cyan Blue,Neon Party Glasses,Space Helmet,Pizza,Map,
1664,Parrotz #1664,4082,109.98046384096322,10,Starbursts,Black,Diamond Necklace,Picasso Shirt,Hypnotised,White,Neon Party Glasses,Backwards Hat,Pipe,Dice,
3972,Parrotz #3972,4083,109.97218766781286,10,Disco Lights,Red,Diamond Necklace,Hoodie,Red Glow,Dark Blue,Rayban Sunglasses,Disco Hair,Whistle,Axe Hammer,
2143,Parrotz #2143,4084,109.96573743940606,10,Disco Lights,White,Bowtie,Hoodie,Red Glow,Purple,Neon Party Glasses,Viking Hat,Pipe,Thanos Gauntlet,
323,Parrotz #323,4085,109.95896107094073,10,Sequence,Black,Diamond Necklace,SleevlessShirt,Basic,Purple,Deal With It Glasses,Halo,Lollipop Candy,Saber,
8241,Parrotz #8241,4086,109.95486589580295,10,Matrix,Black,Bowtie,Picasso Shirt,Red Glow,White,Deal With It Glasses,Panama,Joint,Telescope,
470,Parrotz #470,4087,109.94857452491046,10,Energy,White,Pharaoh Necklace,Hoodie,Red Glow,Cyan Blue,Neon Party Glasses,Beret,Lollipop Candy,Saber,
1860,Parrotz #1860,4088,109.92967535907371,10,Boom,Black,Bowtie,Military Jacket,Confused,Green,Heart Sunglasses,Disco Hair,Lollipop Candy,Golden Cobra Cane,
5047,Parrotz #5047,4089,109.92306527026497,10,Palm Road,White over Black,Bowtie,SleevlessShirt,Sleepy,Green,Heart Sunglasses,Turban,Pipe,Cash,
7476,Parrotz #7476,4090,109.92073713387516,10,Pyramid Palm Sun,Orange,Gemstone Necklace,Hoodie,Basic,Blue,Eye Patch,Vizor,Whistle,Map,
5986,Parrotz #5986,4091,109.91675685740752,10,Sun Palm Beach,Black,Diamond Necklace,Picasso Shirt,Red Glow,White,Heart Sunglasses,Mortar Board,Cigar,Axe Hammer,
4256,Parrotz #4256,4092,109.91314108789635,10,Sun Palm Beach,Orange,Diamond Necklace,SleevlessShirt,Surprised,Cyan Blue,Rayban Sunglasses,Straw Hat,Cigar,Indiana Jones Whip,
