ID,Name,Rank,Rarity_Score,Alpha,Attributes,Axel Mount,Background,Base Neck,Beta,Cheek Shield,Chest,Core Drive,Crest,Delta,Ears,Energy,Equipment,Firepower,Gamma,Head,Jaw nut,K9 Matrix,Lower Jaw,Neck,Nose,Prosternum,Psi,Shield Strength,Sigma,Single Body,Snout,Speed,Tech,Throat,Vision Tech,Withers,Zeta
1975,Mekatron K9 #1975,2946,791.3207038416173,,19,UniMount,Zomp,,,Darkgreen,,AMHDrive,,Delta,Blue,08,GreenRayTurret,19,,,Illumemrald,19,Assimilated,,SSCorp,,,22,,Dusteez,MegaElectroConductor,10,07,,Eagle,,
1854,Mekatron K9 #1854,2947,791.2989786378455,,19,LaserMount,Mediumvioletred,,,Rufous,,Model25486Core,,Delta,Pearlesence,17,BlueRayTurret,16,,,Keppel,17,Curvedbayo,,JMSlabs,,,07,,MadscientistTiger,AeroParticleGenerator,23,10,,EvGHappy,,
2536,Mekatron K9 #2536,2948,791.2025540267575,,19,SaphireMount,Fieryrose,,,SpikeyMk2,,ReactorCoreDrive,,,Lavender,10,CloakedPhotonCanon,15,,,Imperialred,13,Carbon,,GhostTech,,,07,,Chelonium,Patspowergen,07,22,,Alaxiantech,,Zeeta
2704,Mekatron K9 #2704,2949,791.1860315689273,,19,Carribiangreen,Gainsboro,,,Flax,,ReactorCoreDrive,,,Assimilated,16,ArmorCrackerMK4,11,,,Lapis,22,Deepocean,,NGtechmodel3,,,14,,Nanite,Prussgreen,09,09,,EvGHappy,,Zeeta
5126,Mekatron K9 #5126,2950,790.9842714514149,,19,Deeprose,Byzantium,,,SpikeyMk2,,hexDrive,,,Copper,05,Chronitron Cannon,16,,,Kobicha,09,Curvedbayo,,Crimson,,Psi,19,,Byzanium,NeutronReactor,12,09,,DarkShade,,
4894,Mekatron K9 #4894,2951,790.9045755562213,,19,Royalyellow,Orangeyellow,,,SpikeyMk6,,ThoronPlasma,,,Plasmanix,09,SideHeadBusterGen3,18,,,Heliotrope,22,Sabertooth,,JMSlabs,,Psi,12,,Brownee,Navytech,14,22,,EvRAnger,,
2051,Mekatron K9 #2051,2952,790.8003961634829,,19,SaphireMount,Lavender,,,Darkgreen,,StabilizingCore,,Delta,Novalie,06,ArmorCrackerMK2,16,,,Pear,24,Doubleedged,,JesonPak2,,,12,,Chelonium,Doubleplated,22,18,,EvRAnger,,
3884,Mekatron K9 #3884,2953,790.3311072044029,,19,DiveMount,Windsortan,,,Darktech,,Photomatter,,,Cdgreen,07,CloakedPhotonCanon,06,,,Steel,18,Mekabin,,GoldStandard,,,18,Sigma,AndromedaMk2,MegaElectroConductor,23,21,,Evangry,,
764,Mekatron K9 #764,2954,790.2232695588674,,19,WeaponsMount,Rosered,,,PunkShield,,EngineBajaor,,,Goblin,24,ClokedTorpedo,21,Gamma,,Aeroal,21,slyaluminum,,JMSlabs,,,18,,Rusteez,AndromedaBeta,07,07,,AlekseiRedEye,,
560,Mekatron K9 #560,2955,790.0206012645347,,19,Oldmauve,Russianviolet,,,Darktorquoise,,EngineBajaor,,,Blue,14,Chronitron Cannon,19,Gamma,,Lapis,13,Soltech,,HashCorp,,,12,,Rusteez,ExoticParticleGenerator,06,11,,TOrange,,
4554,Mekatron K9 #4554,2956,789.594508479385,,19,Persianpink,Windsortan,,,SpikeyMk4,,EngineBajaor,,,Andromeda,20,Turret,17,,,JsEncorp,18,Honolu,,JMSlabs,,Psi,20,,Cargonite,AntimaterGenerator,14,17,,Evangry,,
2058,Mekatron K9 #2058,2957,789.5804232753945,,19,BlueHexMount,Jasmine,,,Cordovian,,ByhzinianCore,,Delta,Goblin,18,ClokedTorpedo,15,,,Mahagony,19,HellF,,NGtechmodel3,,,07,,Stripes,MekaGenMk1,13,08,,Pearlvision,,
2885,Mekatron K9 #2885,2958,789.3065567048794,,19,Royalyellow,Oldburgundy,,,Rajah,,AMHDrive,,,Doubleplated,18,SideHeadBuster,08,,,Labrynth,14,GreenFurry,,BakerLimited,,,15,,Verterium,AeroParticleGenerator,20,25,,EvG,,Zeeta
4761,Mekatron K9 #4761,2959,789.2597521146797,,19,Aero,GreenLizard,,,Blush,,ReinforcedDeuterium,,,Scratched,16,ClokedTorpedo,14,,,Tech,22,Redgiant,,ColNetwork,,Psi,23,,Cargonite,StandardCooler,07,09,,AlekseiRedEye,,
1081,Mekatron K9 #1081,2960,789.247408934448,,19,LauncherMount,Tyrianpurple,,,MicroTopedoBay,,ReactorCoreDrive,,,Novalie,17,PositronCannon,17,Gamma,,Indegobase,10,Lemtangtech,,AeroTechz,,,14,,Bolonium,IctrineGeneratorM4,18,21,,BlueEye,,
700,Mekatron K9 #700,2961,789.2089740711004,,19,Scarlet,Rosered,,,Purple,,TacheonReactor,,,Cargonite,18,Communicator,05,Gamma,,Andromeda,06,Jeggernaut,,JesonPak1,,,24,,Durium,BrCopper,18,07,,Cyborg,,
5026,Mekatron K9 #5026,2962,789.0551574221593,,19,KillerMount,Blueflakes,,,Timberwolf,,HiveDrive,,,Savagetech,15,CloakedPhotonCanon,14,,,JsBluend,20,Flamethrower,,ColNetwork,,Psi,11,,MadscientistTiger,Orangtech,14,13,,Eagle,,
4934,Mekatron K9 #4934,2963,788.7839259607434,,19,RedOx,WeezyBlue,,,PunkShield,,HyperCharged,,,Plasmanix,15,EMPMissile,21,,,Andromeda,06,Titanforge,,NGtechmodel3,,Psi,07,,AndromedaMk3,BrCopper,09,17,,Battletech,,
3743,Mekatron K9 #3743,2964,788.7458112037853,,19,YBMount,Battleshipgrey,,,Brushedcu,,EngineAphacentauri,,,Whitechip,11,PlasmaCannon,08,,,Pear,14,slyaluminum,,HashCorp,,,21,Sigma,Scarletred,CornitronParticleGenerator,25,12,,TrippleRed,,
1702,Mekatron K9 #1702,2965,788.7226922868894,,19,UniMount,Seagreen,,,DroneBay,,MatterEngine,,Delta,Sand,15,PlasmaCannon,15,,,Chiptech,06,Datacrunch,,RingTech,,,17,,Verterium,GrizlyCharger,19,14,,Passive,,
712,Mekatron K9 #712,2966,788.714736055108,,19,YBMount,Acidgreen,,,Darkgreen,,AMHDrive,,,Primeblue,15,ClokedTorpedo,14,Gamma,,Plated,20,Shimmer,,Crimson,,,06,,Savagetech,Superaqua,15,20,,RedCrimson,,
5009,Mekatron K9 #5009,2967,788.3978722267582,,19,MekaMount,Eggplant,,,WaveTurretBay,,SolDrive,,,Novalie,15,CloakedPhotonCanon,23,,,Gunmetal,10,Ghost,,PJSNCorpNose,,Psi,08,,Orichalcum,OldGeneralCorpReplacement,16,18,,Cyborg,,
1799,Mekatron K9 #1799,2968,788.3660402703404,,19,Deeprose,Red,,,Favulous,,ByhzinianCore,,Delta,Pearlesence,12,InvisibleTurret,15,,,Mahagony,14,Doubleedged,,JesonPak1,,,08,,Orichalcum,ExoticParticleGenerator,14,11,,EvbHappy,,
1814,Mekatron K9 #1814,2969,788.3175730466824,,19,Pumkin,Rosered,,,Brightyellow,,Mk4Antimater,,Delta,Pearlesence,14,SidePlasmaBeamer,19,,,LockedNut,18,Alienirisblue,,RingTech,,,24,,Vizorian,Prussgreen,13,25,,EvRStern,,
1584,Mekatron K9 #1584,2970,788.105191710143,,19,Persianpink,Hanblue,,,Purple,,hexDrive,,Delta,Neochrome,13,SidePlasmaBeamerM2,20,,,Independence,13,BlueJustice,,ScarletN1,,,24,,Rusteez,IndieGeneratorM4,14,07,,EvGHappy,,
503,Mekatron K9 #503,2971,788.0787011980939,,19,TOMount,Falured,,,Sinopia,,ThoronPlasma,,,Goblin,19,ClokedTorpedo,09,Gamma,,JsPMSTech,21,Titanforge,,JMSlabs,,,09,,Alientech,NeutronReactor,20,16,,EvGHappy,,
352,Mekatron K9 #352,2972,787.9586094192389,,19,AlloyOrange,Tomato,,Beta,Brushedcu,,SolDrive,,,Scratched,09,ConcealedPhaser,14,,,JsGunMetal,15,Jeggernaut,,JMSlabs,,,18,,Brownee,StandardMekaGenMk5,13,21,,Peace,,
2913,Mekatron K9 #2913,2973,787.8240808292295,,19,Oldmauve,PrussianBlue,,,Favulous,,SpireCore,,,Persianindego,13,ClokedTorpedo,14,,,Rusteez,20,slyaluminum,,SilionMTech,,,16,,Savagecrimson,AngelLabs,18,21,,Kizzylabs,,Zeeta
1896,Mekatron K9 #1896,2974,787.7526151512686,,19,Greymetal,Mediumvioletred,,,Firebrick,,StabilizingCore,,Delta,Novalie,11,ClokedTorpedo,15,,,Indegobase,12,Soltech,,Crimson,,,10,,BlackTez,StandardMekaGenMk3,10,14,,Passive,,
2857,Mekatron K9 #2857,2975,787.4603096735588,,19,Royalyellow,Blueflakes,,,Sinopia,,ByhzinianCore,,,Cargonite,12,ClokedTorpedo,17,,,JsXTech,10,Flamethrower,,Crimson,,,07,,Atium,CornitronParticleGenerator,14,18,,Passive,,Zeeta
2067,Mekatron K9 #2067,2976,787.2418228733733,,19,Brushedcu,Teal,,,HeatShieldGenerator,,ReactorCoreDrive,,Delta,Brmex,14,ArmorCrackerMK2,10,,,Steel,19,Sharlet,,PJSNCorpNose,,,13,,Stripes,NeutronReactor,19,09,,EvR,,
4122,Mekatron K9 #4122,2977,787.2058769794618,,19,Greymetal,Persiangreen,,,MicroTopedoBay,,FussionDrive,,,Plates,14,SidePlasmaBeamer,11,,,Mahagony,19,slyaluminum,,JBGroupSense,,,14,Sigma,NebulaTiger,Doubleplated,08,09,,DarkShade,,
4974,Mekatron K9 #4974,2978,787.117475878581,,19,Onyx,Celadon,,,Brightyellow,,MatterEngine,,,Persianindego,10,Phoenixflame,17,,,Gunmetal,21,slyaluminum,,JesonPak2,,Psi,21,,Oceana,PlasmaDisruptorGenerator,06,21,,RedCrimson,,
117,Mekatron K9 #117,2979,787.0513227042736,Alpha,19,Scarlet,Darkturquoise,,,Purple,,ReinforcedDeuterium,,,Darktech,18,DACannon,23,,,Oxblood,14,Mekatech,,Starzlab,,,08,,MadscientistTiger,IndieGeneratorM4,14,08,,PinkEye,,
629,Mekatron K9 #629,2980,787.0428929367749,,19,Persianpink,Battleshipgrey,,,HyperJet,,EngineAphacentauri,,,Savagetech,13,ConcealedPhaser,24,Gamma,,Tech,17,Jeggernaut,,Starzlab,,,21,,Scarletred,StandardMekaGenMk4,14,10,,DarkShade,,
528,Mekatron K9 #528,2981,787.0326115798277,,19,UniMount,PrussianBlue,,,HeatShieldGenerator,,ReinforcedDeuterium,,,AviraPurple,13,EMPMissile,10,Gamma,,Lapis,15,Jeggernaut,,BakerLimited,,,10,,Rusteez,Orangtech,08,20,,Astratech,,
919,Mekatron K9 #919,2982,787.0159595879977,,19,Aero,Ultramarineblue,,,Sinopia,,JumpDrive,,,Amberlin,16,ClokedTorpedo,13,Gamma,,Kobicha,18,Curvedbayo,,Ringtechmodel2,,,07,,DesertSquad,AndromedaAlpha,17,08,,EvGStern,,
1593,Mekatron K9 #1593,2983,787.0122962589737,,19,RedOx,Keylime,,,Cordovian,,Mk4Antimater,,Delta,Neochrome,22,DACannon,05,,,Indegobase,24,Deepocean,,NazixCube,,,07,,Coded,AndromedaAlpha,11,18,,Juggernaut,,
5017,Mekatron K9 #5017,2984,786.6811628230835,,19,Greymetal,Tuscan,,,Cordovian,,hexDrive,,,Cargonite,22,ConcealedPhaser,17,,,Pear,21,Shimmer,,GoldStandard,,Psi,11,,Tigrus,Orangtech,19,15,,EvG,,
1873,Mekatron K9 #1873,2985,786.6392967503672,,19,AlloyOrange,Lavender,,,Cybergrape,,Mk4Antimater,,Delta,Whitechip,21,ArmorCrackerMK3,22,,,Illumemrald,17,Carbon,,MegaCOre,,,16,,Orichalcum,MekaGenMk1,10,21,,Eveenorm,,
671,Mekatron K9 #671,2986,786.5414790500278,,19,Deepskyblue,CadmiumGreen,,,Flax,,MatterEngine,,,Sand,16,InvisibleTurret,20,Gamma,,JsGunMetal,07,Ghost,,Ringtechmodel2,,,15,,Venus,NeutronReactor,19,13,,Cyborg,,
3817,Mekatron K9 #3817,2987,786.384817826784,,19,Sepia,Russianviolet,,,Citron,,HyperStabalizing,,,Andromeda,24,Immobilizer,14,,,Illumemrald,10,ForceJet,,NGtechmodel3,,,15,Sigma,Alientech,AndromedaBeta,10,08,,Forcelabs,,
2533,Mekatron K9 #2533,2988,786.3136670872694,,18,AGMount,Orangeyellow,,,Jade,,HiveDrive,,,Andromeda,11,,19,,,Alientech,20,Phoenix,,JesonPak3,,,14,,Cargonite,StandardCooler,22,15,,AlekseiRedEye,,Zeeta
2596,Mekatron K9 #2596,2989,786.224395201438,,19,SaphireMount,Limegreen,,,Superpink,,ReinforcedDeuterium,,,Scarlet,20,ClokedTorpedo,20,,,Goblin,09,HellF,,RedMater,,,14,,Makentite,StandardMekaGenMk4,12,12,,AlekseiRedEye,,Zeeta
4775,Mekatron K9 #4775,2990,786.2201146803773,,19,SaphireMount,GreenLizard,,,DroneBay,,NanoCore,,,Gold,16,ConcealedPhaser,14,,,Independence,12,Titanforge,,CanvortLabs,,Psi,22,,Byzanium,StandardCooler,18,21,,EvbSad,,
3645,Mekatron K9 #3645,2991,786.1365560711478,,19,UniMount,Fieryrose,,,Laserlemon,,DualInjection,,,Neochrome,05,ArcCanon,14,,,JsScarlet,17,Sabertooth,,Ringtechmodel2,,,17,Sigma,Nanite,CornitronParticleGenerator,13,19,,EvR,,
1707,Mekatron K9 #1707,2992,786.0655546122514,,19,PlutonianMount,Taupe,,,Cordovian,,HyperStabalizing,,Delta,Plasmanix,09,ClokedTorpedo,15,,,Jdtech,18,Mekabin,,AeroTechz,,,19,,AndromedaMk1,Orangtech,09,07,,BuyangLabs,,
1991,Mekatron K9 #1991,2993,785.9247501831443,,19,Sepia,Blueflakes,,,DoubleLayerdShield,,NebulaPlasma,,Delta,Brmex,19,StingerMissile,13,,,Rusteez,19,Deepocean,,NGtech,,,14,,Hotrod,AeroParticleGenerator,17,13,,Kizzylabs,,
4744,Mekatron K9 #4744,2994,785.6116668637171,,19,Pumkin,Xanadu,,,DroneBay,,WarpDriveCore,,,Novalie,19,CoreBuster,17,,,Pear,18,Redgiant,,NGtechmodel3,,Psi,17,,Chlorophyte,TechParticleGenMk5,10,18,,EvRStern,,
2664,Mekatron K9 #2664,2995,785.237904270764,,19,Amberalloy,CadmiumGreen,,,DoubleLayerdShield,,NutrenoReactor,,,Brownee,13,SidePlasmaBeamerGen3,14,,,JsAzt,17,Sharlet,,PJSNCorpNose,,,17,,Arsonium,BinarySystemCoreMK4,25,08,,Passive,,Zeeta
1930,Mekatron K9 #1930,2996,785.0546345196053,,19,Brushedcu,RadicalRed,,,Darktorquoise,,ReactorCoreDrive,,Delta,Plasmanix,17,ClokedTorpedo,16,,,Paradisepink,10,KissofDeath,,ScarletN1,,,08,,leopard,AndromedaAlpha,09,12,,Eagle,,
3980,Mekatron K9 #3980,2997,785.0513995590081,,19,Peach,Jasmine,,,Darktorquoise,,ByhzinianCore,,,Andromedamk1,16,ArmorCrackerMK3,12,,,Darktech,17,MetaCor,,SilionMTech,,,22,Sigma,Vizorian,AndromedaBeta,12,19,,Garethtech,,
5082,Mekatron K9 #5082,2998,784.973362588157,,19,RHDMount,YellowOrange,,,DoubleLayerdShield,,FieldInjection,,,Persianindego,10,SidePlasmaBeamerGen4,13,,,Steel,21,slyaluminum,,JMSlabs,,Psi,14,,Rusteez,NanobotGenerator,18,07,,RedCrimson,,
2065,Mekatron K9 #2065,2999,784.9713442675618,,19,Sepia,Taupe,,,Sinopia,,ThoronPlasma,,Delta,Chartreuse,20,RailGun,21,,,Mahagony,17,Doubleedged,,NGtechmodel3,,,21,,Savagetech,GeneratorM1,05,08,,EvRHappy,,
2063,Mekatron K9 #2063,3000,784.9643377839524,,19,Royalyellow,Icterine,,,Cybergrape,,Mk4Antimater,,Delta,AviraPurple,18,Phoenixflame,08,,,Andromeda,05,Bevertech,,JMSlabs,,,07,,Vizorian,MekaGenMk1,12,07,,EvRAnger,,
3962,Mekatron K9 #3962,3001,784.724708552188,,19,CanonMount,Mediumvioletred,,,Bittersweet,,StabilizingCore,,,Cdgreen,24,ArmorCrackerMK2,08,,,Mektech,18,slyaluminum,,ScarletN1,,,10,Sigma,Rusteez,NanobotGenerator,20,10,,EvbSad,,
3062,Mekatron K9 #3062,3002,784.4517668409962,,19,WeaponsMount,Oldburgundy,,,Purple,,HyperStabalizing,,,AviraPurple,12,ConcealedPhaser,07,,,Chiptech,09,Sabertooth,,Fiberwheels,,,10,,Hotrod,SuperCharger,11,14,,EvGHappy,,Zeeta
69,Mekatron K9 #69,3003,784.3045421700097,Alpha,19,Peach,Teal,,,Blush,,FieldInjection,,,Doubleplated,14,ClokedTorpedo,18,,,JsXTech,20,Honolu,,PJSNCorpNose,,,18,,Tiger,StandardMekaGenMk4,19,19,,EvGAnger,,
1603,Mekatron K9 #1603,3004,784.2789707009132,,19,TOMount,Nadeshikopink,,,Dazzled,,ReinforcedDeuterium,,Delta,Brownee,07,AACannon,15,,,Darktech,17,Jeggernaut,,BakerLimited,,,22,,Alientech,StandardMekaGenMk5,14,13,,AlekseiRedEye,,
3534,Mekatron K9 #3534,3005,784.0394861491467,,19,PlutonianMount,QuickSilver,,,Laserlemon,,Mk4Antimater,,,Cdgreen,15,InvisibleTurret,16,,,JsAzt,09,Doubleedged,,JesonPak3,,,16,Sigma,Chelonium,AlphaLabs,08,17,,Battletech,,
4777,Mekatron K9 #4777,3006,784.0031523109576,,18,BrightMount,YellowOrange,,,Rufous,,DualInjection,,,CrysalEmerald,18,,18,,,Imperialred,13,Assimilated,,Crimson,,Psi,14,,leopard,Regengenerator,12,07,,EvG,,
4617,Mekatron K9 #4617,3007,783.8700635103792,,19,UniMount,Lavender,,,Brushedcu,,EngineBajaor,,,Orangered,17,Chronitron Cannon,14,,,Steel,17,Atlantian,,NGtechmodel3,,Psi,18,,Durium,HalleyTwinHeated,18,16,,EvR,,
2714,Mekatron K9 #2714,3008,783.5801034546798,,19,Carribiangreen,Khakidark,,,FluxAbsorber,,ReinforcedDeuterium,,,Hightech,20,ArmorCrackerMK3,11,,,Pear,10,Assimilated,,HashCorp,,,08,,Whitechip,Goblin,08,22,,EvRAnger,,Zeeta
4665,Mekatron K9 #4665,3009,783.4021683083351,,19,UniMount,Teal,,,OceanicCase,,HaddarHyperCore,,,Brownee,12,ConcealedPhaser,20,,,Illumemrald,11,Ghost,,SSCorp,,Psi,18,,leopard,GayanNetwork,16,17,,PinkEye,,
718,Mekatron K9 #718,3010,783.3854591433181,,19,Peach,Queenblue,,,Brightyellow,,NutrenoReactor,,,Blue,12,BlueRayTurret,21,Gamma,,Indegobase,19,RegenTech,,JesonPak1,,,11,,AndromedaMk3,Regengenerator,13,09,,Kizzylabs,,
2004,Mekatron K9 #2004,3011,783.2806004868148,,19,Onyx,DarkBrown,,,Deepsaferon,,ThoronPlasma,,Delta,AviraPurple,20,PlasmaCannon,18,,,Glaucous,19,GreenFurry,,NazixCube,,,11,,GunnerW,FlameRingCore,21,21,,Eagle,,
4067,Mekatron K9 #4067,3012,783.274264830819,,19,MekaMount,Lilac,,,HeatShieldGenerator,,ReinforcedDeuterium,,,Ivory,12,GreenRayTurret,16,,,Indegobase,18,HellF,,Ringtechmodel2,,,13,Sigma,Darktech,NeutronReactor,18,17,,Kizzylabs,,
1853,Mekatron K9 #1853,3013,783.1067625259681,,19,Carribiangreen,Khakidark,,,Brushedcu,,JumpDrive,,Delta,Jupmax,21,ClokedTorpedo,11,,,Goblin,15,ForceJet,,BlacksiteLabs,,,08,,Cargonite,MajBParticleGenerator,17,10,,EvG,,
3059,Mekatron K9 #3059,3014,783.0426402812049,,18,Greymetal,Icterine,,,Carbon,,SolDrive,,,Blue,20,,10,,,Heliotrope,06,Honolu,,ColNetwork,,,23,,DesertSquad,IndieGeneratorM4,08,17,,MultiVision,,Zeeta
748,Mekatron K9 #748,3015,782.8028187898711,,19,Peach,Tomato,,,Jade,,HyperCharged,,,Lavender,18,ClokedTorpedo,21,Gamma,,Imperialred,16,Lemtangtech,,Crimson,,,14,,Verterium,OldGeneralCorpReplacement,09,21,,EvRStern,,
2589,Mekatron K9 #2589,3016,782.7789187761442,,19,Sepia,GreenLizard,,,PunkShield,,HaddarHyperCore,,,Gold,16,AACannon,23,,,JsAzt,10,slyaluminum,,FlameRing,,,19,,Oceana,StandardMekaGenMk4,21,24,,EvGHappy,,Zeeta
3927,Mekatron K9 #3927,3017,782.7623521983487,,19,Onyx,QuickSilver,,,Citron,,ReactorCoreDrive,,,Plates,10,ArmorCrackerMK2,17,,,Mahagony,23,Mekatech,,JBGroupSense,,,16,Sigma,Colors,MajBParticleGenerator,07,16,,Peace,,
146,Mekatron K9 #146,3018,782.679872894076,Alpha,19,KillerMount,Fieryrose,,,Laserlemon,,Mk4Antimater,,,Pearlesence,22,CloakedPhotonCanon,16,,,Imperialred,19,Datacrunch,,BlacksiteLabs,,,13,,ParallelFlash,GayanNetwork,17,17,,AlekseiRedEye,,
2700,Mekatron K9 #2700,3019,782.385097441969,,19,LauncherMount,AbsoluteZero,,,HeatShieldGenerator,,Protomatter,,,Andromedamk1,20,NeutrinoRailG,18,,,Chiptech,14,Ghost,,HashCorp,,,19,,Verterium,FlameRingCore,09,06,,Kizzylabs,,Zeeta
829,Mekatron K9 #829,3020,782.2012906884294,,19,LaserMount,GreenLizard,,,Rufous,,ReactorCoreDrive,,,Hightech,15,PositronRG,25,Gamma,,Andromeda,15,Bevertech,,GhostTech,,,17,,Plated,BrCopper,06,23,,Forcelabs,,
593,Mekatron K9 #593,3021,782.1135589237147,,19,EmraldMount,Italianskyblue,,,Eminance,,AMHDrive,,,Cargonite,16,SidePlasmaBeamer,16,Gamma,,Plated,21,Soltech,,Fiberwheels,,,19,,leopard,StandardMekaGenMk3,12,22,,Eagle,,
3693,Mekatron K9 #3693,3022,781.807295392659,,19,RedOx,Xanthous,,,FluxAbsorber,,DualInjection,,,AviraPurple,23,ConcealedPhaser,20,,,Goblin,06,Ghost,,NazixCube,,,18,Sigma,GunnerW,Prussgreen,15,23,,EvGAnger,,
1758,Mekatron K9 #1758,3023,781.6194237882803,,19,RHDMount,Palatinatepurple,,,Cordovian,,NutrenoReactor,,Delta,Gold,18,ConcealedPhaser,18,,,Rusteez,14,Sabertooth,,PJSNCorpNose,,,19,,Scarletred,StandardMekaGenMk5,22,20,,EvGHappy,,
1950,Mekatron K9 #1950,3024,781.5304875661229,,19,RMDMount,Khakidark,,,Teal,,ByhzinianCore,,Delta,Lavender,24,ArmorCrackerMK3,14,,,Mahagony,09,Mekabin,,Fiberwheels,,,20,,Venus,Goblin,16,14,,EvR,,
1739,Mekatron K9 #1739,3025,781.2988129749255,,19,Peach,Gainsboro,,,Rufous,,NutrenoReactor,,Delta,Azulex,06,SidePlasmaBeamer,21,,,JsGunMetal,13,Bevertech,,NGtechmodel3,,,14,,Tiger,HarleyquinGeneratorM2,21,20,,EvGHappy,,
1751,Mekatron K9 #1751,3026,781.2905570599212,,19,AGMount,Eggplant,,,Eminance,,EngineBajaor,,Delta,Pearlesence,14,SideHeadBusterGen2,08,,,Outrageous,13,BlueJustice,,Crimson,,,10,,TheBlues,StandardMekaGenMk5,09,18,,Passive,,
2864,Mekatron K9 #2864,3027,780.9415619565382,,19,AlloyOrange,Xanthous,,,Timberwolf,,HaddarHyperCore,,,Brushedmetal,22,DisruptorCanon,16,,,Andromeda,07,Titanforge,,JesonPak3,,,17,,Scarletred,Superaqua,14,10,,EvG,,Zeeta
796,Mekatron K9 #796,3028,780.2458757314182,,18,RedOx,Lavender,,,Eminance,,HyperCharged,,,Doubleplated,21,,16,Gamma,,Tech,21,Soltech,,Fiberwheels,,,06,,Scarletred,IctrineGeneratorM4,14,17,,EvGHappy,,
2075,Mekatron K9 #2075,3029,780.2327489382434,,19,Aero,SacramentoStategreen,,,Firebrick,,ByhzinianCore,,Delta,Copper,22,SideHeadBuster,08,,,Glaucous,11,slyaluminum,,PJSNCorpNose,,,13,,Chlorophyte,StandardMekaGenMk5,16,18,,EvbHappy,,
3041,Mekatron K9 #3041,3030,780.1620195393956,,19,RedOx,Icterine,,,SpikeyMk4,,hexDrive,,,Whitechip,06,ConcealedPhaser,06,,,Andromeda,20,LittleJoy,,JesonPak1,,,08,,Whitechip,Regengenerator,15,07,,AlekseiRedEye,,Zeeta
2722,Mekatron K9 #2722,3031,779.7274612930389,,19,VMount,RadicalRed,,,Sandybrown,,FussionDrive,,,Gold,13,ArmorCrackerMK2,06,,,Lapis,20,Mekabin,,Starzlab,,,24,,GunnerW,OldGeneralCorpReplacement,17,09,,Juggernaut,,Zeeta
317,Mekatron K9 #317,3032,779.4642837122636,,19,Sepia,Gainsboro,,Beta,SpikeyMk6,,EngineBajaor,,,Gold,09,CoreBuster,15,,,Illumemrald,09,Deepocean,,RingTech,,,15,,AndromedaMk2,SuperCharger,19,10,,DarkShade,,
1620,Mekatron K9 #1620,3033,779.3864021505136,,18,Sepia,Irispurple,,,DoubleLayerdShield,,DualInjection,,Delta,Panishviridian,18,,07,,,Steel,05,Soltech,,JBGroupSense,,,08,,AndromedaMk1,GayaCorp,15,13,,PinkEye,,
3015,Mekatron K9 #3015,3034,779.3251778853534,,19,Oldmauve,YellowOrange,,,Eminance,,Mk4Antimater,,,RedFlame,18,SidePlasmaBeamerGen3,18,,,Pear,07,Redgiant,,RedMater,,,20,,Chelonium,Prussgreen,07,15,,EvRHappy,,Zeeta
35,Mekatron K9 #35,3035,779.3158010108715,Alpha,18,YBMount,Eggplant,,,Superpink,,NutrenoReactor,,,Jupmax,17,,17,,,Aeroal,11,slyaluminum,,RingTech,,,12,,Goblin,OldGeneralCorpReplacement,16,11,,Jarvistech,,
5059,Mekatron K9 #5059,3036,779.2739521466435,,19,SaphireMount,Jasmine,,,OceanicCase,,hexDrive,,,Amberlin,11,SidePlasmaBeamerGen4,11,,,JsXTech,13,Brighttech,,JesonPak2,,Psi,06,,GoGreen,AeroParticleGenerator,25,16,,Mystique,,
3564,Mekatron K9 #3564,3037,779.2512226804411,,19,Persianpink,Tangerine,,,Darktorquoise,,JumpDrive,,,Cordovian,17,SideHeadBusterGen2,17,,,Andromeda,09,Titanforge,,RingTech,,,10,Sigma,Darktech,BrCopper,12,20,,EvR,,
4947,Mekatron K9 #4947,3038,779.0361384931496,,19,RedOx,Rosered,,,Darktech,,ByhzinianCore,,,Ivory,14,GreenRayTurret,14,,,JsJMSTech,09,Jeggernaut,,GhostTech,,Psi,16,,AndromedaMk3,Patspowergen,12,05,,RedCrimson,,
4568,Mekatron K9 #4568,3039,778.6039079039697,,19,Darkmetal,Rosered,,,Laserlemon,,hexDrive,,,Whitechip,16,Turret,11,,,Mahagony,20,Ridgedtooth,,FlameRing,,Psi,14,,Xithricite,MajBParticleGenerator,17,24,,EvRStern,,
2922,Mekatron K9 #2922,3040,778.4661275076863,,19,AlloyOrange,Vegasgold,,,Firebrick,,ReinforcedDeuterium,,,Andromedamk1,07,ArmorCracker,14,,,Imperialred,17,Ghost,,PJSNCorpNose,,,06,,Rusteez,IctrineGeneratorM4,21,09,,EvG,,Zeeta
4900,Mekatron K9 #4900,3041,778.4303926226825,,19,SaphireMount,Falured,,,Eminance,,FieldInjection,,,Lavender,19,SidePlasmaBeamer,25,,,Pear,18,Bevertech,,Valiant,,Psi,11,,Darktech,MegaElectroConductor,13,14,,EvbStern,,
2588,Mekatron K9 #2588,3042,777.7618824619104,,19,TOMount,YellowOrange,,,MicroTopedoBay,,FieldInjection,,,Novalie,16,SideHeadBuster,25,,,Mahagony,07,Soltech,,NGtechmodel3,,,06,,TheBlues,AngelLabs,21,18,,Alaxiantech,,Zeeta
