ID,Name,Rank,Rarity_Score,Animal-Scores,Attributes-Scores,Background-Scores,Body-Scores,Clothes-Scores,Expression-Scores,Eyewear-Scores,Headwear-Scores
586,"interest, that the",1892,94.0457059547223,3,1,7,12,12,20,,36
907,there was much,1893,94.01893292036078,3,10,15,8,27,29,,
64,quite ready to,1894,93.99833175143868,3,1,11,4,23,28,,20
1752,"slowly and dejectedly,",1895,93.99694781552036,3,1,22,9,27,10,,17
715,other sows used,1896,93.98585067319814,3,1,6,7,15,38,,20
1197,or any of,1897,93.9712754743824,3,1,11,4,13,38,,20
2711,just discovered. To,1898,93.95310807458458,3,1,6,29,11,20,,20
2823,"to Frederick"" to",1899,93.93340143210794,3,1,6,29,15,27,,10
2725,two had great,1900,93.8963753325003,3,1,24,29,12,12,,10
2351,was more shocking–the,1901,93.88174406248855,3,1,24,4,30,10,19,
627,such as rats,1902,93.86669994946067,3,1,7,4,11,46,,18
248,a perch behind,1903,93.79991986050393,3,1,11,7,30,29,,9
2514,and from pig,1904,93.79689583186196,3,1,20,7,23,14,,22
1320,of timber was,1905,93.79316781769451,3,2,23,24,11,12,4,11
806,that day we,1906,93.78927025355597,3,10,27,12,13,27,,
672,No animal must,1907,93.78007391145312,3,1,49,4,12,11,,10
405,sets them to,1908,93.75088460080384,3,1,20,12,23,10,,22
2957,dying of famine,1909,93.72924126022029,3,2,7,4,42,10,4,18
2263,loud crash in,1910,93.67836641890887,3,10,11,8,48,12,,
911,intelligent animals on,1911,93.6515765917684,3,2,6,12,28,10,21,8
2428,with the nine,1912,93.64611734053726,3,10,15,4,42,17,,
1102,the tame raven.,1913,93.63624065189815,3,1,7,4,42,11,,22
2106,tramp steadily round,1913,93.63624065189815,3,1,7,4,42,11,,22
1475,in earlier years.,1915,93.63580348000464,3,2,7,4,27,34,4,9
2496,be gathered at,1915,93.63580348000464,3,2,7,4,27,34,4,9
950,reputation for getting,1917,93.63429481651788,3,2,6,7,13,32,19,8
1792,to learn the,1918,93.59895093636712,3,1,6,4,30,29,,17
2093,they intended to,1919,93.58965365665526,3,1,7,27,28,20,4,
1640,out while the,1920,93.58146578605466,3,1,6,27,15,20,,18
2936,and that they,1921,93.54713594457785,3,1,31,4,30,10,,11
2350,animal on the,1922,93.53092913083172,3,2,6,4,15,46,4,10
1529,once accepted the,1923,93.46510734897878,3,1,18,7,23,17,21,
367,our imagining. Why,1924,93.44749476384507,3,2,7,7,23,34,4,10
656,all his ways.,1925,93.40616314494146,3,1,6,8,12,12,,48
619,rats saved their,1926,93.38856300135984,3,1,49,4,11,11,,10
2593,Boxer grew no,1927,93.3777283509454,3,10,11,12,,46,,9
728,"night, however, it",1928,93.3751878484431,3,2,24,7,12,28,4,10
1692,"gate they paused,",1928,93.3751878484431,3,2,24,7,12,28,4,10
751,it better for,1930,93.34437284045396,3,2,24,4,12,14,19,11
1672,Only Boxer remained,1931,93.32496830852934,3,1,23,4,30,12,,17
2922,his long black,1932,93.27957211474488,3,2,23,4,30,14,4,10
2394,"year, but was",1933,93.26534983663467,3,2,24,4,30,12,4,11
1676,then the debates,1934,93.25397595471831,3,1,7,4,,11,4,60
1252,attended by two,1935,93.24917160164955,3,1,31,4,30,17,4,
2262,had been expected,1935,93.24917160164955,3,1,31,4,30,17,4,
132,fourth foal. Boxer,1937,93.19286111638863,3,10,11,4,30,34,,
2226,"shorter hours, that",1938,93.178596785907,3,10,15,8,27,28,,
406,"work, he gives",1939,93.13407442941079,3,1,31,4,15,32,4,
775,the day is,1940,93.10731645353981,3,1,15,4,13,42,,11
356,now inhabit it.,1941,93.07504510629789,3,1,24,4,27,11,19,
2575,the barn. They,1942,93.05533237997854,3,2,20,4,11,12,19,18
1814,"date, together with",1943,93.03301798843215,3,2,6,8,24,10,19,18
2738,that Mr. Jones,1944,92.98059745027379,3,1,20,8,12,35,,10
1193,"Hero, Second Class""),",1945,92.96067236317597,3,10,18,24,,14,,22
2796,be work on,1946,92.94647944925467,3,1,20,7,24,17,,18
1735,so it was,1947,92.94003999769102,3,1,24,27,13,11,,10
2772,the pigs. The,1947,92.94003999769102,3,1,24,27,13,11,,10
91,cut. Before long,1949,92.86603350439711,3,1,15,4,30,17,19,
2707,they were going,1950,92.86037220149703,3,1,6,29,23,17,,10
2431,the flies off,1951,92.83893661966292,3,1,22,9,13,20,21,
349,"fertile, its climate",1952,92.81480054105805,3,10,23,4,12,38,,
2997,the farm possessed,1953,92.80026995215566,3,10,6,29,15,28,,
2177,the animals dispersed.,1954,92.72475958862049,3,10,20,4,11,42,,
68,he had to,1955,92.6857177048901,3,2,23,4,13,29,4,11
896,asleep in a,1956,92.67705857893374,3,10,22,4,12,38,,
215,"foolish, pretty white",1957,92.64257108860014,3,2,24,4,11,14,21,9
1181,claimed to know,1958,92.60541849067009,3,2,7,8,42,12,4,11
319,to an end,1959,92.60159803086405,3,2,6,4,30,29,4,11
203,where they would,1960,92.53060956658503,3,1,11,4,11,38,,20
1570,being. All animals,1961,92.48318023628718,3,1,11,4,15,35,,20
1605,in rebuilding it,1962,92.46475738096304,3,2,18,4,11,11,30,9
1609,pigeons swirled into,1963,92.45051441841848,3,1,24,9,30,12,,10
1339,could be made,1964,92.40651800907965,3,2,15,24,12,11,4,17
310,of us who,1965,92.30354893323826,3,1,27,7,11,20,19,
2135,Sunday after Snowball's,1966,92.30148908865769,3,1,27,4,12,12,30,
1250,"had overslept, and",1967,92.30022323715521,3,2,11,7,12,17,19,17
745,am old and,1968,92.29688461092026,3,1,20,8,11,10,,36
600,are enemies. All,1969,92.28952581906248,3,1,15,4,30,11,24,
1071,equal. One day,1970,92.23492736037385,3,2,7,4,12,32,19,10
2943,and which ran,1971,92.18203348241903,3,10,11,12,12,42,,
320,we are slaughtered,1972,92.1621787244303,3,2,15,8,13,34,4,10
204,not be trodden,1973,92.05370963699775,3,1,18,8,23,17,19,
1306,"have dreamed, comrades?",1974,92.04722834602785,3,1,6,9,24,28,,17
735,"back–words, I am",1975,92.01447562071223,3,2,7,8,13,17,30,10
2256,too thick for,1976,91.98681671870666,3,1,6,4,30,35,,10
1689,when he inclined,1977,91.97378132355674,3,2,6,27,13,11,4,22
1334,soul is on,1978,91.95269503722078,3,1,18,7,30,20,,9
1544,decree of Comrade,1979,91.94530726546799,3,2,6,4,12,46,4,10
128,"middle life, who",1980,91.93315794964133,3,2,11,4,30,14,4,20
1029,to finish it,1981,91.91818589005658,3,1,6,27,,11,30,10
912,the farm a,1982,91.82997560157892,3,2,15,12,11,11,24,10
397,is too weak,1983,91.79190054394053,3,2,20,12,11,11,19,10
2762,Then it was,1984,91.7484629724332,3,1,23,4,28,11,,18
534,and the produce,1985,91.71439313229797,3,2,7,4,23,35,4,10
964,best known among,1986,91.60946374071442,3,1,22,4,13,35,,9
120,vast hairy hoofs,1987,91.60756288222426,3,2,15,8,11,14,24,10
2242,ask no questions.,1988,91.52957231227747,3,10,15,4,24,34,,
1845,possible to be.,1989,91.48427373615193,3,2,6,4,48,11,4,9
2512,who would come,1990,91.46555884745256,3,2,6,8,24,17,19,10
458,was sold at,1991,91.3595455424524,3,1,27,7,11,14,24,
243,saying. All the,1992,91.30407020463556,3,10,15,4,23,34,,
474,to reach their,1993,91.29666363258809,3,2,20,4,11,35,4,8
1043,"bounded forward, seized",1994,91.28242691127326,3,1,15,4,23,34,,8
2044,though nothing had,1994,91.28242691127326,3,1,15,4,23,34,,8
760,but he sang,1996,91.2441188851947,3,1,20,9,15,20,,20
513,will cut your,1997,91.23490033612669,3,2,6,4,23,20,19,10
1760,"said Snowball, ""those",1998,91.17888131720012,3,2,7,4,30,29,4,9
2532,even come out,1999,91.10980364559903,3,2,11,4,24,32,4,8
919,they had no,2000,91.05734989252265,3,2,23,4,27,14,4,10
2166,"at each corner,",2001,91.05616925141331,3,10,7,29,28,12,,
1877,was it not,2002,91.04669232848623,3,1,7,4,30,32,,11
63,that everyone was,2003,91.02254318529472,3,2,11,12,15,17,19,9
1783,windmill was in,2004,90.97949880618839,3,2,6,7,12,17,4,36
2131,till midday on,2005,90.97068510591446,3,10,11,8,24,34,,
669,you have conquered,2006,90.96987056609393,3,1,15,4,15,38,,11
607,had crept out,2007,90.94414617994478,3,10,11,8,28,29,,
1549,Even the ducks,2008,90.8383165193223,3,1,6,24,11,20,,22
1679,"except Napoleon, flung",2009,90.78652675674276,3,1,6,7,11,38,,20
684,"And, above all,",2010,90.7590130599298,3,1,15,4,27,29,,8
2893,"birthday, as well",2011,90.69191927124207,3,1,6,4,44,20,,9
94,and make themselves,2012,90.6841757818219,3,1,22,4,28,17,,11
2663,the hour to,2013,90.5866605283415,3,10,11,8,23,34,,
1174,at the harvest,2014,90.53250373810371,3,1,6,27,27,11,,11
738,animals of long,2015,90.53237827798759,3,1,18,7,30,10,,18
549,Rebellion! I do,2016,90.47934158080712,3,10,6,12,,38,19,
409,that will prevent,2017,90.43212897182421,3,1,22,12,11,28,,9
611,listening to him.,2018,90.33535788878396,3,1,6,7,23,35,,11
615,it was only,2019,90.31777088619305,3,2,22,7,11,27,4,9
2534,farm–and with a,2020,90.31651861656324,3,2,7,4,24,34,4,10
2566,And for a,2021,90.31618710626617,3,2,6,4,24,10,30,8
1972,would then decorate,2022,90.3026765890607,3,10,23,4,13,35,,
1485,to all that,2023,90.27866376055371,3,1,6,4,13,42,,17
399,"plough, he cannot",2024,90.26569084969377,3,2,24,4,28,10,4,11
1507,remark casually in,2025,90.2347390388106,3,1,6,4,48,20,4,
2459,foot of the,2026,90.22729146083425,3,1,15,8,13,28,19,
2640,"kind of dread,",2027,90.2090472762891,3,1,24,7,30,12,,10
1384,The farm was,2028,90.13705491414787,3,2,11,12,12,11,24,11
1472,made a round,2029,90.07968742997805,3,1,22,8,15,20,,17
1399,"back, the others",2030,90.06612466875795,3,1,31,9,12,20,,10
1824,between the two,2031,90.03919617509781,3,1,6,4,12,12,,48
339,land of ours,2032,90.03355387792584,3,1,20,4,12,27,19,
428,year? And what,2033,89.89719914727199,3,2,20,9,11,11,19,10
1857,have been achieved,2034,89.87194735123887,3,2,6,12,23,11,21,8
2288,the dogs. A,2035,89.81950882741333,3,1,7,4,12,11,,48
21,of beer from,2036,89.72685105322677,3,10,24,4,,29,,18
1145,"""Muriel,"" she said,",2037,89.6898209845579,3,1,7,4,24,38,,9
646,who was afterwards,2038,89.58936571578091,3,2,7,9,12,20,24,8
951,his own way.,2039,89.46324250340426,3,2,15,8,12,11,24,10
2001,"reappear at meal-times,",2040,89.45925303721779,3,2,24,4,27,11,4,10
1100,"the mornings, and",2041,89.42968375674985,3,1,7,4,42,11,,17
1087,"the corn, they",2042,89.42776328336097,3,1,22,4,12,32,,11
2091,birthday was approaching.,2042,89.42776328336097,3,1,22,4,12,32,,11
861,five times in,2044,89.41297457656314,3,2,6,4,11,20,21,18
2164,hoofs would have,2045,89.40296445000811,3,1,15,9,15,34,,9
1564,proving to the,2046,89.35987120808826,3,10,11,12,,42,,9
119,setting down their,2047,89.30832977363701,3,1,27,4,28,14,,8
2522,"""That was part",2048,89.29942663006591,3,1,6,12,42,12,,10
2486,never exercised his,2049,89.29719358776488,3,2,31,9,13,12,4,11
297,is the nature,2050,89.26432510216515,3,2,22,9,23,11,4,10
1904,to the two,2051,89.23689595813411,3,2,6,8,42,10,4,10
1327,"Even so, it",2052,89.21826461792159,3,1,31,9,13,11,,17
2612,skull and stretched,2053,89.19907921915747,3,1,7,27,30,10,,8
681,in trade. All,2054,89.06320238672107,3,2,23,4,30,11,4,8
1000,of Animalism to,2055,89.03641966644793,3,1,27,4,,38,4,8
1126,in their eyes,2056,89.00978612686202,3,10,11,4,24,35,,
722,had known that,2057,88.9846666072174,3,1,31,4,13,14,19,
124,animal concealed in,2058,88.97827321984748,3,1,20,4,23,14,,20
2073,against the end,2059,88.95903387343955,3,2,7,4,30,11,19,10
718,which they knew,2060,88.95395230449112,3,1,24,4,11,20,,22
854,the horses whinnied,2061,88.94963778417527,3,2,20,7,23,17,4,10
2506,of stone had,2062,88.90618829125745,3,10,6,4,28,35,,
1858,with a pipe,2063,88.90225192519395,3,10,24,12,,28,,10
2196,the front row,2064,88.87155905494754,3,10,6,4,44,20,,
1701,through the five-barred,2065,88.84276896034253,3,10,22,4,,11,,36
2735,wasted time and,2065,88.84276896034253,3,10,22,4,,11,,36
169,"off, but that",2067,88.83446900005708,3,2,23,4,30,10,4,9
2490,sank her claws,2068,88.82018474222372,3,1,6,8,44,20,4,
133,was an enormous,2069,88.80633692538797,3,1,7,7,11,38,,18
723,tune in my,2070,88.76101356372504,3,1,6,4,30,34,,8
1989,"the big barn,",2071,88.73823457155574,3,1,6,24,30,12,,9
958,to have the,2072,88.70925781104175,3,1,7,9,28,29,,8
884,the wall of,2073,88.61542728539904,3,2,20,7,30,11,4,8
680,"money, or engage",2074,88.59319340034801,3,2,6,4,13,27,19,10
2049,There were many,2075,88.53840729176581,3,1,7,29,23,11,,11
1165,at least he,2076,88.53143869702679,3,2,23,4,30,10,4,9
298,of this life,2077,88.50050981376219,3,2,20,8,13,27,4,8
2817,the animals had,2078,88.46429807043565,3,1,20,27,13,11,,10
1993,and talk by,2079,88.45067467143095,3,1,18,8,24,11,,20
2458,did not do,2080,88.41890696573813,3,10,11,8,12,42,,
1550,as they were,2081,88.35862175936195,3,2,27,9,12,17,4,10
1506,to having urinated,2082,88.35603992038095,3,1,6,7,23,35,,9
800,shall its waters,2083,88.25943191556401,3,1,6,7,11,20,,36
642,comrades. There were,2084,88.22395689317047,3,1,24,9,27,10,,10
1373,of vain effort,2085,88.18137218942543,3,1,11,4,28,28,,9
893,down in the,2086,88.16248369101143,3,2,6,4,11,29,21,8
2639,an allowance of,2087,88.13988125586883,3,2,6,12,30,17,4,11
1386,though the farm,2088,88.08484142649209,3,2,31,4,11,11,4,17
1779,"the Sheep-fold, Ducklings'",2089,88.08143123532989,3,1,27,4,27,14,,8
1724,went on pension.,2090,88.0447949687393,3,1,20,9,11,20,,20
1123,sidelong look at,2091,87.96971112608388,3,1,6,4,42,10,,18
1604,the plans grew,2092,87.83248242762295,3,1,20,8,24,11,,18
383,only real enemy,2093,87.81674110927085,3,10,6,4,,14,,48
2775,of the day,2094,87.78179088434182,3,1,7,29,15,20,,10
2299,some sparrows who,2095,87.77611863136976,3,1,6,9,13,42,,10
2416,than ever. Every,2096,87.77362283535456,3,1,6,7,30,20,,18
2116,had forced Frederick,2097,87.76913752795316,3,1,20,4,23,14,19,
1583,"for the cows,",2098,87.74220276228101,3,1,7,27,28,10,,8
1159,did not at,2099,87.73365242548837,3,1,15,8,15,34,,9
2595,normal business relations,2100,87.7096635065524,3,2,6,7,11,10,24,20
326,he is a,2101,87.67274535899875,3,1,6,4,30,29,,11
1601,Clover had not,2102,87.64040574095817,3,1,7,24,15,27,,8
1465,was full of,2103,87.62788156324515,3,2,31,8,13,12,4,11
1716,him a sufficient,2104,87.62447860192701,3,2,20,4,24,10,4,17
2277,"in which, to",2105,87.61820913214878,3,1,15,7,23,17,,18
381,a single word–Man.,2106,87.58287031436949,3,2,6,4,28,10,21,9
1706,should be held,2107,87.58148914873907,3,1,24,24,12,10,,10
2671,previously been marked,2108,87.52781794136203,3,1,6,27,15,14,,18
498,a year. To,2109,87.45400589290566,3,1,11,4,27,20,,18
1387,To see him,2110,87.43654824961347,3,1,31,4,23,12,,9
577,"remember, comrades, your",2111,87.42181917531147,3,2,22,9,12,20,4,10
2873,for our heroic,2112,87.40233856871005,3,2,20,4,11,29,4,10
555,"a hundred years,",2113,87.37341088135567,3,2,20,8,13,17,4,18
2012,built the windmill,2114,87.36559294039753,3,10,22,12,24,14,,
797,day. Bright will,2115,87.32267216687333,3,2,7,4,27,27,4,9
1500,Clover treated the,2116,87.29509132704011,3,1,6,12,42,10,,10
2313,from the Crown,2117,87.2837721609262,3,1,15,4,30,12,19,
2552,up. It was,2118,87.26913250406861,3,10,11,4,15,42,,
408,the bare minimum,2119,87.17944280923648,3,2,20,4,11,14,19,10
469,bare rations and,2120,87.13911572269028,3,2,7,9,11,11,4,36
2724,saw what Clover,2121,87.08564899528356,3,2,7,7,13,12,4,36
492,sitting in front,2122,87.06493718865684,3,1,6,8,23,38,4,
72,a sort of,2123,86.94463843146966,3,2,22,4,11,11,21,8
1982,days later it,2124,86.91655015653726,3,2,6,24,13,20,4,11
1607,They were shown,2125,86.91398088022854,3,2,15,12,11,11,21,8
2638,"Jones, and that",2125,86.91398088022854,3,2,15,12,11,11,21,8
935,of the animals.,2127,86.90760676254776,3,1,20,4,13,38,4,
1398,a terrible baying,2128,86.88336676222158,3,2,6,24,15,20,4,9
1800,"were bleeding, the",2129,86.86731138013768,3,2,7,24,12,11,4,20
501,"pigs, hens, sheep,",2130,86.85682630554341,3,1,7,4,12,20,,36
2328,of six dogs,2131,86.84219831448146,3,1,7,8,44,12,,9
983,said of Squealer,2132,86.79714112976053,3,1,11,8,13,29,19,
1902,"was: ""Will there",2133,86.78558343278978,3,1,11,12,12,27,,17
503,horses and the,2134,86.62661911521481,3,1,6,4,11,46,,11
480,ones. I am,2135,86.60294278182528,3,2,6,7,12,20,24,8
393,producing. He does,2136,86.54984767271507,3,1,6,4,30,17,,22
1986,old days before,2137,86.5108650780276,3,1,6,9,42,10,,11
802,shall blow its,2138,86.49709737013445,3,1,6,4,,17,4,48
737,sung by the,2139,86.48464725978337,3,1,15,12,23,11,,18
801,"be, Sweeter yet",2140,86.47728342394052,3,1,11,9,12,10,,37
934,being the cleverest,2141,86.46830890641654,3,2,20,4,28,11,4,10
708,me of something,2142,86.4361818381462,3,1,23,4,12,32,,8
1464,returned to them.,2143,86.3795496636901,3,2,15,4,12,20,4,22
1308,should have learned,2144,86.3699742929758,3,2,6,4,11,27,21,8
1440,"and ""memoranda."" These",2145,86.34420346533616,3,1,6,24,30,11,,8
2215,"At any rate,",2146,86.33973435406479,3,1,24,4,27,14,,9
1553,"reminded that, after",2147,86.32523016141268,3,1,7,7,27,20,,17
2076,"not understand, they",2148,86.23242225922704,3,10,7,4,44,17,,
913,completely new outlook,2149,86.17978339199036,3,2,23,12,12,17,4,10
270,for many months,2150,86.1720240952595,3,1,18,4,,28,19,9
1541,pigs sent for,2151,86.1633518367929,3,2,6,4,24,11,24,8
53,out of the,2152,86.15221409041759,3,2,7,4,12,27,19,8
621,his trotter for,2153,86.11928714140139,3,1,20,8,23,17,,11
2577,ideas had been,2154,86.11715461723256,3,2,27,7,12,17,4,10
1979,admit privately to,2155,86.09612524468695,3,1,6,4,30,17,,22
850,The cows lowed,2156,86.09508220578519,3,2,6,8,23,10,19,11
1862,and keep it,2157,86.08847209110253,3,2,11,7,23,12,4,20
1424,animal on this,2158,86.00852296392802,3,1,20,9,30,10,,9
2635,men were in,2159,86.00332651391278,3,1,20,7,24,10,,18
439,eggs have you,2160,85.96552866100112,3,1,6,4,27,11,30,
322,No animal in,2161,85.92929778706585,3,10,6,7,30,28,,
2348,beings and not,2162,85.89904719252814,3,1,18,7,30,14,,9
582,when they tell,2163,85.87750935939931,3,1,6,4,13,34,,22
2013,"well seasoned, and",2164,85.86511092812596,3,1,11,29,23,11,4,
14,"side to side,",2165,85.8455804420965,3,1,6,4,30,14,24,
365,dignity that are,2166,85.83484172890098,3,1,24,7,11,28,,8
2760,in a weak,2167,85.8033278266099,3,1,20,7,11,20,,20
1238,the other animals,2168,85.77649730255446,3,1,6,4,27,20,,20
2442,something that you,2169,85.77139112482442,3,1,20,7,30,12,,9
794,"Clover, beans, and",2170,85.63152429394265,3,1,20,9,23,14,,11
1003,"reapers and binders,",2171,85.5925874764349,3,1,7,4,23,14,30,
2254,"run, but the",2172,85.58631743085677,3,1,6,29,13,10,,20
1688,the leadership of,2173,85.52812723325161,3,1,27,4,23,14,,10
2722,"the present company,",2173,85.52812723325161,3,1,27,4,23,14,,10
742,I will sing,2175,85.4542686006293,3,1,24,4,28,11,,10
362,all of them,2176,85.42509175125882,3,1,6,4,11,38,,18
2987,lure us to,2177,85.40821130527523,3,1,20,4,24,20,,10
1526,"dogs at nine,",2178,85.3659252091442,3,1,15,4,28,10,,20
2550,and pronounced them,2178,85.3659252091442,3,1,15,4,28,10,,20
2644,through the door,2180,85.35195202547953,3,10,11,4,13,42,,
202,find some place,2181,85.29731659319998,3,1,11,9,27,11,19,
2427,rest of the,2182,85.25648497214732,3,10,11,12,12,35,,
1593,had died in,2183,85.25336222926333,3,1,15,24,15,20,4,
219,"in, chewing at",2184,85.17393301296502,3,1,31,4,11,10,21,
1084,like three horses,2185,85.15161431279724,3,1,20,8,28,12,,10
1468,"hungry, they slept",2186,85.12078602017141,3,2,6,4,42,10,4,10
2818,animals that they,2187,85.01376561088296,3,1,27,4,27,11,,8
720,and the first,2188,84.93107453440774,3,1,18,4,27,17,,11
2629,"of the quarry,",2189,84.9150134250104,3,1,18,9,24,17,,10
1762,Napoleon himself walked,2190,84.8372905806135,3,1,18,4,30,14,,11
2729,the next moment,2191,84.78122999144117,3,10,7,4,24,35,,
2336,never be found.,2192,84.67773582733531,3,1,27,8,12,11,19,
266,first. I do,2193,84.63543788192375,3,1,23,12,13,20,,9
2160,to the others.,2194,84.62163274068378,3,1,7,7,11,42,,10
1738,to think of,2195,84.61520956649998,3,1,7,7,15,38,,10
2125,Such jobs as,2196,84.57901504860992,3,1,6,4,30,28,,9
1686,the harvest in,2197,84.57793857419846,3,1,6,4,24,35,,8
109,"the rafters, the",2198,84.57231194386006,3,1,7,4,13,32,,22
2669,of alcohol was,2199,84.52925574790592,3,2,31,7,12,12,4,9
