ID,Name,Rank,Rarity_Score,Attributes,Background,Clothes,Degen Level,Ear rings,Eyes,Fur color,Head,Hood,Legendary,Mouth,Mutation,Nose piercing,Object,Tattoo
882,Degen Fox #882,1924,187.7023250701,7,Party red,Bulletproof,Noob,,08 onyx,red,Knitted hat,,,10,,,,
3962,Degen Fox #3962,1925,187.6078032913,8,Bridge blue,Bathrobe 02,Noob,1,7,red,Hair07 blue,,,10,,,,
1002,Degen Fox #1002,1926,187.5237553046,8,Party blue,T-shirt EYES,Noob,,06 red,red,Cylinder Hat,,,10,,,Martini,
1145,Degen Fox #1145,1927,187.4811021103,8,Moon violet,Shirt sculls,Noob,,04 green,Red tiger,Hair02 violet,,,1,,2,,
641,Degen Fox #641,1928,187.4651458097,8,Basic red,Fur coat zebra,Noob,5,04 green,Red tiger,Hair08 blue,,,12,,,,
311,Degen Fox #311,1929,187.4403287719,8,Moon blue,Fur coat leopard,Noob,5,02 color,Red tiger,Hair06,,,8,,,,
1964,Degen Fox #1964,1930,187.4387301495,7,Bridge yellow,Hoodie + hood 02,Noob,,04 green,red,,Hood 02,,6,,,,
1049,Degen Fox #1049,1931,187.4041961092,7,Rays red,Fur coat zebra,Noob,,04 blue,Color,Construction helmet,,,3,,,,
3305,Degen Fox #3305,1932,187.3649871241,8,City red,T-shirt EYES,Noob,4,02 color,black,,,,1,,,,2
4085,Degen Fox #4085,1933,187.3471581351,8,Rays green,Jacket red,Noob,5,7,Red tiger,Hair06,,,12,,,,
3209,Degen Fox #3209,1934,187.320089546,7,Rays red,T-shirt flipit,Noob,,02 color,green snake,Hair01 orange,,,3,,,,
1252,Degen Fox #1252,1935,187.2020862332,8,Rays blue,Suit tartan,Noob,,02 color,Color,Hair02 grey,,,8,,5,,
2177,Degen Fox #2177,1936,187.1733625818,6,Rays blue,T-shirt black,Noob,,08 dollar,red,,,,8,,,,
3337,Degen Fox #3337,1937,187.1576001192,7,Bridge blue,Golden vest,Noob,,08 diamond,pink,Cylinder Hat,,,8,,,,
4289,Degen Fox #4289,1938,187.1095525173,8,Basic green,Hoodie + hood 03,Noob,,04 yellow,white,,Hood 02,,10,,,Wine,
117,Degen Fox #117,1939,187.0925451411,8,Party blue,T-shirt Eagle,Noob,5,04 yellow,pink,Hair04 white,,,10,,,,
3771,Degen Fox #3771,1940,187.0750686957,8,Bridge violet,T-shirt Spots,Noob,,04 yellow,white,Brain,,,8,,,Martini,
3488,Degen Fox #3488,1941,187.0641380144,6,Rays green,Black,Noob,,03 lazer,red,,,,10,,,,
3309,Degen Fox #3309,1942,186.9101027372,6,Moon violet,T-shirt black,Noob,,08 emerald,Color,,,,2,,,,
2369,Degen Fox #2369,1943,186.8966482177,7,Party blue,White,Noob,3,7,black,,,,05 no tooth,,,,
1924,Degen Fox #1924,1944,186.8843160494,7,Rays red,Bathrobe 01,Noob,,08 lazer,red,Cylinder Hat,,,2,,,,
53,Degen Fox #53,1945,186.8029621016,8,City red,Fur coat leopard,Noob,,03 green,green snake,Hair02 grey,,,2,,,Rose,
1840,Degen Fox #1840,1946,186.7046267258,7,Moon violet,T-shirt Eagle,Noob,,5,green snake,Hair08 blue,,,1,,,,
2885,Degen Fox #2885,1947,186.6662148611,8,City blue,T-shirt flipit,Noob,,04 blue,Red tiger,Brain,,,1,,,Short,
1017,Degen Fox #1017,1948,186.6631074182,6,Rays red,,Noob,,08 onyx,black,Hair07 black,,,12,,,,
685,Degen Fox #685,1949,186.6324909309,8,Bridge violet,Shirt yellow,Noob,2,04 yellow,Red tiger,Hair07 black,,,2,,,,
967,Degen Fox #967,1950,186.6122706071,8,Basic red,Turtleneck black,Noob,3,5,black,Hair06 violet,,,2,,,,
2909,Degen Fox #2909,1951,186.5959172092,7,Basic blue,T-shirt Scratch,Noob,,7,red,Hair05 yellow,,,6,,,,
2197,Degen Fox #2197,1952,186.5549730684,7,Basic blue,Black,Noob,,04 green,green snake,Hair05 blue,,,12,,,,
4310,Degen Fox #4310,1953,186.5436383557,8,Moon violet,Hoodie stripes,Noob,3,02 blue,red,,,,14 candy,,2,,
802,Degen Fox #802,1954,186.5071529957,7,Moon violet,Suit pink,Noob,,01 blue,red,Hair06,,,10,,,,
1842,Degen Fox #1842,1955,186.4536453411,9,Bridge yellow,Jacket brown,Noob,,04 blue,pink,Knitted hat,,,8,,1,Martini,
2399,Degen Fox #2399,1956,186.4500296164,7,Basic blue,Turtleneck black,Noob,,08 dollar,white,Cowboy hat,,,10,,,,
1786,Degen Fox #1786,1957,186.3483320562,8,Bridge violet,Suit pink,Noob,,7,Red tiger,Cowboy hat pink,,,05 no tooth,,,Short,
903,Degen Fox #903,1958,186.2781925405,8,Moon blue,T-shirt pink,Noob,5,7,black,Hair04 white,,,2,,,,
4080,Degen Fox #4080,1959,186.2653984168,8,Bridge violet,T-shirt Eagle,Noob,,03 red,black,Helmet,,,14 candy,,1,,
4315,Degen Fox #4315,1960,186.2602841265,7,Party red,T-shirt Spots,Noob,,03 green,black,Hair05 blue,,,6,,,,
2187,Degen Fox #2187,1961,186.1682329826,7,City blue,Bulletproof,Noob,,02 blue,pink,Construction helmet,,,12,,,,
1481,Degen Fox #1481,1962,186.1645859371,6,Bridge blue,Bathrobe 02,Noob,,08 diamond,black,,,,10,,,,
3738,Degen Fox #3738,1963,186.1108757179,7,Bridge blue,Shirt short sleeve,Noob,,08 btc,red,Cowboy hat pink,,,2,,,,
3822,Degen Fox #3822,1964,186.033565968,7,Rays red,T-shirt black,Noob,,7,red,Hair07 black,,,11 pipe,,,,
811,Degen Fox #811,1965,186.0287089272,7,Basic red,Hawaii trees,Noob,,08 btc,red,Knitted hat,,,3,,,,
4208,Degen Fox #4208,1966,186.0240620763,7,City blue,T-shirt blue,Noob,,02 color,violet,Panama hat,,,14 candy,,,,
461,Degen Fox #461,1967,185.9243754971,7,Bridge yellow,Hawaii trees,Noob,,02 color,green,Hair07 blue,,,15 bored,,,,
1535,Degen Fox #1535,1968,185.9170167071,8,Bridge violet,Hoodie + hood 03,Noob,,7,pink,,Hood 02,,8,,,Short,
403,Degen Fox #403,1969,185.8692373122,8,Basic red,Fur coat pink,Noob,4,03 green,red,Hair07 violet,,,12,,,,
1919,Degen Fox #1919,1970,185.8627861019,8,Bridge yellow,T-shirt Web,Noob,3,5,red,Hair05 yellow,,,12,,,,
1892,Degen Fox #1892,1971,185.8584395144,8,Bridge blue,Bathrobe 02,Noob,,04 blue,green snake,Cowboy hat,,,14 candy,,,Rose,
1019,Degen Fox #1019,1972,185.850876387,8,Party red,Hawaii trees,Noob,,03 green,red,Knitted hat,,,8,,,,wing
3161,Degen Fox #3161,1973,185.8082935202,8,Bridge blue,T-shirt pink,Noob,,04 yellow,red,Hair04 white,,,04 rainbow,,,Wine,
3799,Degen Fox #3799,1974,185.804852226,6,Basic green,Hoodie stripes,Noob,,08 tezos,red,,,,1,,,,
3832,Degen Fox #3832,1975,185.7863864373,9,Basic red,Jacket red,Noob,,03 green,red,Panama hat,,,12,,1,Short,
2845,Degen Fox #2845,1976,185.6807951558,7,Party blue,Hoodie + hood 03,Noob,,02 color,Color,,Hood 02,,3,,,,
1327,Degen Fox #1327,1977,185.6626380484,8,Bridge violet,T-shirt cards,Noob,1,04 yellow,red,Hair05 blue,,,2,,,,
1511,Degen Fox #1511,1978,185.6260298996,9,Party blue,Turtleneck green,Noob,,04 green,Red tiger,Helmet,,,8,,4,Wine,
3423,Degen Fox #3423,1979,185.6160043335,7,Basic green,Bathrobe 02,Noob,,04 yellow,red,Knitted hat,,,7,,,,
1806,Degen Fox #1806,1980,185.5212542869,8,Rays blue,T-shirt pink,Noob,,04 blue,Red tiger,HeadPhones,,,10,,,,2
1151,Degen Fox #1151,1981,185.5193015535,7,City red,T-shirt blue,Noob,,04 green,pink,Hair07 violet,,,05 no tooth,,,,
421,Degen Fox #421,1982,185.4971899247,8,Bridge blue,Fur coat zebra,Noob,5,04 blue,Red tiger,Hair01 orange,,,04 rainbow,,,,
1572,Degen Fox #1572,1983,185.4662569678,7,Basic green,Classic Vest red,Noob,,01 blue,red,Knitted hat,,,9,,,,
3622,Degen Fox #3622,1984,185.4460330107,8,Basic red,Black,Noob,1,7,Red tiger,Hair01 pink,,,2,,,,
3201,Degen Fox #3201,1985,185.3830972296,7,Party blue,Hoodie + hood 03,Noob,,04 green,black,,Hood 02,,14 candy,,,,
4250,Degen Fox #4250,1986,185.3697609094,7,Rays green,Black,Noob,,08 btc,pink,Cylinder Hat,,,10,,,,
1426,Degen Fox #1426,1987,185.3365945202,8,Moon violet,No sleeve black,Noob,,04 blue,green,Hair01 pink,,,1,,,Wine,
3737,Degen Fox #3737,1988,185.299754988,8,City red,Hoodie golden,Noob,,04 yellow,red,Hair01 pink,,,9,,4,,
3579,Degen Fox #3579,1989,185.2966358338,8,City red,Classic Vest red,Noob,,04 blue,Color,Red,,,2,,,Wine,
2089,Degen Fox #2089,1990,185.2943237205,8,Bridge violet,Suit Pineapple,Noob,,04 green,red,Hair05 blue,,,1,,1,,
1172,Degen Fox #1172,1991,185.2873155875,8,Rays blue,Classic Vest red,Noob,,04 blue,black,Panama hat green,,,11 pipe,,,Wine,
1315,Degen Fox #1315,1992,185.242893497,8,Party blue,No sleeve black,Noob,,7,pink,Hair07 violet,,,10,,,Short,
220,Degen Fox #220,1993,185.2245508027,7,Party blue,Shirt yellow,Noob,,5,Color,Hair02 grey,,,3,,,,
2261,Degen Fox #2261,1994,185.2151557479,8,Basic green,Jacket black,Noob,,04 green,red,Helmet,,,13 cigar,,2,,
2247,Degen Fox #2247,1995,185.1933406873,7,Party blue,Hoodie + hood 03,Noob,,04 blue,pink,,Hood 03,,13 cigar,,,,
1451,Degen Fox #1451,1996,185.1680533717,8,Party blue,Hoodie golden,Noob,4,03 green,black,Hair08 red,,,8,,,,
3036,Degen Fox #3036,1997,185.1015702475,7,Party blue,Vest red,Noob,,08 btc,Red tiger,Cylinder Hat,,,3,,,,
1052,Degen Fox #1052,1998,185.0598342608,8,Bridge blue,Bomber01,Noob,,02 color,white,Helmet,,,14 candy,,1,,
2216,Degen Fox #2216,1999,185.058958136,8,Bridge yellow,Bathrobe 02,Noob,2,03 green,red,Hair07 blue,,,8,,,,
617,Degen Fox #617,2000,185.0505658882,7,Moon violet,Hoodie golden,Noob,,04 yellow,green snake,Construction helmet,,,1,,,,
3425,Degen Fox #3425,2001,185.0399141449,8,Party blue,Hoodie + hood 03,Noob,,04 yellow,pink,,Hood 03,,15 bored,,,Rose,
1407,Degen Fox #1407,2002,185.0243725041,8,City red,Suit tartan,Noob,3,5,red,Hair01 orange,,,8,,,,
1247,Degen Fox #1247,2003,185.0133984282,8,Rays green,Hawaii flowers,Noob,4,03 green,green,,,,6,,,Rose,
3724,Degen Fox #3724,2004,184.9016572802,7,Bridge yellow,T-shirt candles,Noob,,02 color,white,Hair07 black,,,9,,,,
2123,Degen Fox #2123,2005,184.8964383111,7,Bridge violet,Fur coat zebra,Noob,,08 sapphire,white,Knitted hat,,,1,,,,
806,Degen Fox #806,2006,184.8700508933,8,Basic green,Hoodie + hood 03,Noob,,03 red,red,,Hood 03,,2,,,Martini,
2804,Degen Fox #2804,2007,184.8475126983,8,Rays red,Jacket red,Noob,,03 red,pink,Cylinder Hat,,,11 pipe,,1,,
757,Degen Fox #757,2008,184.8468023624,7,Basic green,T-shirt Eagle,Noob,,04 blue,violet,Panama hat,,,13 cigar,,,,
3980,Degen Fox #3980,2009,184.8364185267,6,City blue,Hoodie berry,Noob,,08 ruby,Color,,,,2,,,,
929,Degen Fox #929,2010,184.8207732653,8,Rays blue,Suit tartan,Noob,,04 blue,white,Hair08 red,,,8,,4,,
33,Degen Fox #33,2011,184.8184680009,7,Moon violet,T-shirt black,Noob,,04 green,violet,Hair04 black,,,3,,,,
3092,Degen Fox #3092,2012,184.7994518988,7,Moon blue,Bomber02,Noob,,7,Color,Hair07 black,,,9,,,,
2038,Degen Fox #2038,2013,184.7953596262,6,City red,T-shirt cards,Noob,,03 lazer,red,,,,8,,,,
1113,Degen Fox #1113,2014,184.764411561,8,Party red,Bulletproof pink,Noob,,04 green,red,Knitted hat,,,6,,1,,
4082,Degen Fox #4082,2015,184.6996267905,7,Basic red,Bathrobe 01,Noob,,08 sapphire,green,Cowboy hat,,,8,,,,
824,Degen Fox #824,2016,184.6973619135,7,City blue,Bulletproof pink,Noob,,04 yellow,Color,HeadPhones,,,1,,,,
859,Degen Fox #859,2017,184.6532662301,9,Moon blue,Bulletproof,Noob,2,03 green,red,,,,1,,5,Wine,
456,Degen Fox #456,2018,184.623957155,8,City red,Hoodie stripes,Noob,,04 green,red,Hair08 blue,,,8,,4,,
1433,Degen Fox #1433,2019,184.598068322,7,Party red,Jacket brown,Noob,,04 blue,violet,Brain,,,1,,,,
2889,Degen Fox #2889,2020,184.5977074495,7,City red,Hoodie berry,Noob,,01 green,red,,,,15 bored,,,Rose,
1450,Degen Fox #1450,2021,184.5942585626,7,Bridge violet,T-shirt white,Noob,,06 red,red,Cowboy hat pink,,,1,,,,
457,Degen Fox #457,2022,184.4707055673,8,Moon blue,Suit stripes,Noob,5,03 green,green,Hair05 blue,,,10,,,,
989,Degen Fox #989,2023,184.4651184445,8,Party blue,Classic Vest,Noob,4,04 green,black,Hair07 blue,,,10,,,,
2684,Degen Fox #2684,2024,184.4537235423,8,Bridge violet,Classic Vest,Noob,,04 blue,Red tiger,Hair08 blue,,,3,,,Wine,
1846,Degen Fox #1846,2025,184.4492199793,8,Basic red,T-shirt casino,Noob,,04 green,Red tiger,Knitted hat,,,1,,,,wing
2210,Degen Fox #2210,2026,184.4241956519,7,Basic green,Bomber03,Noob,,03 green,green,Hair08 red,,,1,,,,
55,Degen Fox #55,2027,184.3950849139,7,Bridge yellow,Hawaii trees,Noob,,5,black,Red,,,04 rainbow,,,,
4309,Degen Fox #4309,2028,184.3749913024,6,Bridge yellow,,Noob,,03 lazer,Color,HeadPhones,,,8,,,,
3704,Degen Fox #3704,2029,184.3563269781,8,Bridge yellow,Shirt short sleeve red,Noob,1,04 yellow,Red tiger,HeadPhones,,,1,,,,
2773,Degen Fox #2773,2030,184.3153305152,7,Basic blue,Hoodie stripes,Noob,,01 blue,black,Cylinder Hat,,,15 bored,,,,
4326,Degen Fox #4326,2031,184.2791260214,8,City blue,Shirt short sleeve,Noob,,5,Red tiger,Hair07 blue,,,10,,,Martini,
1988,Degen Fox #1988,2032,184.2753638931,6,Bridge violet,Suit Black,Noob,,08 ruby,red,,,,1,,,,
1214,Degen Fox #1214,2033,184.2599592908,7,Rays blue,No sleeve blue,Noob,,04 green,pink,Construction helmet,,,1,,,,
376,Degen Fox #376,2034,184.2314225091,8,Basic green,T-shirt flipit,Noob,,02 blue,violet,Knitted hat,,,10,,4,,
2225,Degen Fox #2225,2035,184.2190069663,8,Rays green,No sleeve white,Noob,,04 blue,red,Cylinder Hat,,,2,,,,wing
3255,Degen Fox #3255,2036,184.1733158972,8,Rays red,Bomber02,Noob,5,04 yellow,red,Hair06 violet,,,2,,,,
2686,Degen Fox #2686,2037,184.1726799539,7,Party blue,Bomber03,Noob,,03 red,red,Hair06,,,3,,,,
822,Degen Fox #822,2038,184.1262887767,8,Bridge yellow,Suit White,Noob,3,03 green,black,Hair04 black,,,1,,,,
2746,Degen Fox #2746,2039,184.1148888494,7,Moon blue,Bomber03,Noob,,02 color,black,Hair07 violet,,,10,,,,
680,Degen Fox #680,2040,184.1103650087,7,Rays green,Hawaii Tommy,Noob,,02 blue,Red tiger,Hair04 black,,,11 pipe,,,,
1334,Degen Fox #1334,2041,183.987654396,7,Basic blue,T-shirt candles,Noob,,03 green,black,Cylinder Hat,,,7,,,,
1342,Degen Fox #1342,2042,183.966808141,8,Rays blue,T-shirt Scratch,Noob,,04 blue,white,,,,04 rainbow,,2,Short,
4134,Degen Fox #4134,2043,183.9572096742,7,Party blue,Hoodie + hood 01,Noob,,04 green,Color,,Hood 01,,3,,,,
1371,Degen Fox #1371,2044,183.9287205297,8,City red,Suit tartan,Noob,1,03 green,red,Hair04 white,,,12,,,,
2807,Degen Fox #2807,2045,183.9060930826,7,Rays green,Shirt short sleeve,Noob,,02 blue,black,Construction helmet,,,15 bored,,,,
2816,Degen Fox #2816,2046,183.8333513837,8,Moon violet,Hawaii Tommy,Noob,4,04 blue,red,Hair06 violet,,,12,,,,
1499,Degen Fox #1499,2047,183.8035669172,7,Bridge yellow,Suit Pineapple,Noob,,04 yellow,red,Hair06,,,05 no tooth,,,,
250,Degen Fox #250,2048,183.7914113008,7,Party red,Fur coat zebra,Noob,,5,green snake,Hair01 orange,,,3,,,,
2192,Degen Fox #2192,2049,183.7906092674,7,Rays blue,Bomber03,Noob,,04 blue,Color,Hair06 violet,,,04 rainbow,,,,
1308,Degen Fox #1308,2050,183.7465074006,8,Moon blue,Hoodie stripes,Noob,,7,Color,Panama hat,,,9,,2,,
1109,Degen Fox #1109,2051,183.5455339913,8,Basic green,T-shirt flipit,Noob,,04 yellow,white,Panama hat,,,04 rainbow,,,,2
1777,Degen Fox #1777,2052,183.5355497919,7,Basic blue,Hoodie + hood 01,Noob,,5,green snake,,Hood 03,,2,,,,
4324,Degen Fox #4324,2053,183.4955572762,7,Bridge blue,Hawaii trees,Noob,,03 lazer,red,Knitted hat,,,8,,,,
2524,Degen Fox #2524,2054,183.4889863913,8,Party red,Suit Pineapple,Noob,,04 green,red,Red,,,1,,,Wine,
3739,Degen Fox #3739,2055,183.4811732857,8,Rays green,Fur coat zebra,Noob,,03 green,Red tiger,Hair07 violet,,,12,,,Martini,
872,Degen Fox #872,2056,183.4790240327,8,Rays blue,Shirt yellow,Noob,,04 green,black,Helmet,,,6,,,Martini,
2397,Degen Fox #2397,2057,183.4446889652,8,Rays green,Turtleneck black,Noob,,04 blue,red,Hair05 blue,,,04 rainbow,,,Martini,
1529,Degen Fox #1529,2058,183.4236854513,8,Basic blue,No sleeve black,Noob,,02 color,red,Hair04 black,,,2,,,Short,
1359,Degen Fox #1359,2059,183.4174033048,7,City red,Hoodie + hood 03,Noob,,04 blue,red,,Hood 01,,14 candy,,,,
2962,Degen Fox #2962,2060,183.3713453589,7,Rays blue,T-shirt candles,Noob,,03 red,Red tiger,Hair08 red,,,12,,,,
2287,Degen Fox #2287,2061,183.3092514402,7,Party red,T-shirt blue,Noob,,02 blue,green,Red,,,15 bored,,,,
508,Degen Fox #508,2062,183.2827218288,7,Bridge yellow,Bathrobe 01,Noob,,06 red,white,Knitted hat,,,9,,,,
4260,Degen Fox #4260,2063,183.2808078255,7,Basic green,Classic Vest red,Noob,,03 red,green snake,Hair04 white,,,10,,,,
1378,Degen Fox #1378,2064,183.2807124234,7,Basic green,Hawaii trees,Noob,,08 diamond,Red tiger,Cowboy hat,,,8,,,,
1496,Degen Fox #1496,2065,183.2649163389,7,Party blue,Bomber02,Noob,,7,Red tiger,Red,,,9,,,,
3178,Degen Fox #3178,2066,183.2045484665,7,Basic blue,T-shirt pink,Noob,,08 dollar,red,Cowboy hat,,,2,,,,
3733,Degen Fox #3733,2067,183.1954208674,8,Bridge blue,T-shirt flipit,Noob,,03 green,violet,Panama hat,,,1,,,Martini,
1021,Degen Fox #1021,2068,183.1471554949,7,Rays blue,T-shirt flipit,Noob,,7,red,HeadPhones,,,14 candy,,,,
2201,Degen Fox #2201,2069,183.1183659726,7,City blue,Shirt yellow,Noob,,04 green,red,Construction helmet,,,12,,,,
826,Degen Fox #826,2070,183.0919905801,9,Moon blue,Hawaii trees,Noob,,02 blue,pink,Cylinder Hat,,,8,,2,Rose,
1703,Degen Fox #1703,2071,183.0660604137,7,Rays blue,Shirt colorful,Noob,,02 color,red,Hair04 white,,,2,,,,
1241,Degen Fox #1241,2072,183.0423996982,8,Rays green,Golden vest,Noob,2,04 blue,red,Hair02 grey,,,2,,,,
658,Degen Fox #658,2073,183.0184364901,7,Bridge blue,Bomber01,Noob,,04 green,violet,HeadPhones,,,1,,,,
196,Degen Fox #196,2074,182.9844849969,7,City blue,Turtleneck green,Noob,,04 blue,red,Hair04 white,,,11 pipe,,,,
2785,Degen Fox #2785,2075,182.9676728377,8,Basic red,Jacket brown,Noob,,03 green,black,Hair07 violet,,,8,,1,,
3532,Degen Fox #3532,2076,182.9670917255,7,City blue,Classic Vest,Noob,,03 red,Color,Hair08 red,,,15 bored,,,,
2452,Degen Fox #2452,2077,182.9381594528,8,Basic green,White,Noob,,5,red,,,,8,,5,Martini,
3818,Degen Fox #3818,2078,182.9040693916,6,Basic blue,Suit tartan,Noob,,08 btc,Red tiger,,,,12,,,,
1082,Degen Fox #1082,2079,182.8805445975,6,City red,Turtleneck black,Noob,,08 emerald,green snake,,,,2,,,,
3262,Degen Fox #3262,2080,182.8289419478,7,City blue,Suit pink,Noob,,08 sapphire,green snake,Cylinder Hat,,,2,,,,
776,Degen Fox #776,2081,182.8184275622,6,Bridge blue,T-shirt EYES,Elite,,03 green,red,,,,13 cigar,,,,
3993,Degen Fox #3993,2082,182.7934540446,7,Moon violet,Hawaii Tommy,Noob,,08 diamond,pink,Knitted hat,,,10,,,,
2529,Degen Fox #2529,2083,182.7805847342,7,Bridge violet,Shirt short sleeve red,Noob,,7,Color,Hair04 white,,,6,,,,
3232,Degen Fox #3232,2084,182.7132425701,6,Bridge blue,White,Elite,,02 blue,Red tiger,,,,1,,,,
1759,Degen Fox #1759,2085,182.6677361513,7,Rays red,Hoodie + hood 02,Noob,,02 blue,black,,Hood 01,,10,,,,
363,Degen Fox #363,2086,182.6581587686,7,Moon violet,Shirt colorful,Noob,,03 green,green,Hair04 white,,,10,,,,
1424,Degen Fox #1424,2087,182.6533234271,8,Bridge violet,Hawaii trees,Noob,,7,Color,Knitted hat,,,11 pipe,,,Wine,
3222,Degen Fox #3222,2088,182.6116994047,7,Basic green,Shirt roses,Noob,,7,pink,Hair07 violet,,,9,,,,
3915,Degen Fox #3915,2089,182.5401665825,6,Bridge blue,Shirt sculls,Elite,,03 green,violet,,,,10,,,,
276,Degen Fox #276,2090,182.5299207637,8,Moon blue,T-shirt Web,Noob,3,5,red,Hair02 grey,,,10,,,,
2033,Degen Fox #2033,2091,182.4916325423,8,Rays green,Black,Noob,2,04 green,pink,Hair01 pink,,,10,,,,
817,Degen Fox #817,2092,182.4709589649,8,Rays red,Suit Black,Noob,,04 blue,pink,Hair07 violet,,,2,,,Wine,
4286,Degen Fox #4286,2093,182.4698572843,8,Basic red,Hoodie stripes,Noob,,02 color,red,Hair01 pink,,,2,,,Martini,
661,Degen Fox #661,2094,182.4408122502,8,Rays blue,Vest red,Noob,,04 yellow,green,Panama hat,,,6,,5,,
3090,Degen Fox #3090,2095,182.3971900617,8,Basic blue,Classic Vest red,Noob,,7,pink,Cowboy hat,,,05 no tooth,,,Martini,
85,Degen Fox #85,2096,182.3962859446,8,Basic blue,T-shirt Web,Noob,,04 blue,black,Hair02 violet,,,12,,,Rose,
2455,Degen Fox #2455,2097,182.3911408543,8,Bridge blue,T-shirt candles,Noob,3,04 blue,red,,,,11 pipe,,,Rose,
745,Degen Fox #745,2098,182.3804573728,7,Party blue,Hoodie golden,Noob,,03 lazer,pink,Knitted hat,,,1,,,,
4331,Degen Fox #4331,2099,182.3659255115,8,Party red,Hoodie berry,Noob,,04 green,Red tiger,Hair04 white,,,2,,,Martini,
4157,Degen Fox #4157,2100,182.3127182411,7,City blue,Shirt colorful,Noob,,02 blue,pink,Hair05 blue,,,8,,,,
1755,Degen Fox #1755,2101,182.3078172235,7,Party red,Fur coat pink,Noob,,03 green,black,Brain,,,14 candy,,,,
3469,Degen Fox #3469,2102,182.2773093322,7,City blue,Shirt short sleeve red,Noob,,08 onyx,Red tiger,Cylinder Hat,,,10,,,,
3540,Degen Fox #3540,2103,182.1689015233,8,Rays red,T-shirt white,Noob,,04 green,white,Hair01 orange,,,10,,,,2
983,Degen Fox #983,2104,182.1533801247,7,Moon blue,Shirt colorful,Noob,,5,Red tiger,Knitted hat,,,05 no tooth,,,,
2954,Degen Fox #2954,2105,182.1442423134,9,Bridge yellow,Jacket brown,Noob,,02 blue,red,Cylinder Hat,,,2,,5,Wine,
2436,Degen Fox #2436,2106,182.1377012889,8,Rays blue,T-shirt black,Noob,3,04 blue,pink,Hair06,,,10,,,,
296,Degen Fox #296,2107,182.0978238676,7,Bridge yellow,Hawaii trees,Noob,,04 green,red,Hair06,,,13 cigar,,,,
898,Degen Fox #898,2108,182.0591693862,8,Party red,Bathrobe 02,Noob,5,03 green,black,Hair05 yellow,,,2,,,,
2650,Degen Fox #2650,2109,182.0581169261,6,Bridge yellow,Classic Vest,Noob,,03 lazer,black,,,,10,,,,
3202,Degen Fox #3202,2110,182.0335626129,7,Party red,Shirt roses,Noob,,01 green,white,Knitted hat,,,10,,,,
2741,Degen Fox #2741,2111,182.0085224179,7,Basic red,T-shirt casino,Noob,,04 blue,green,Hair02 violet,,,11 pipe,,,,
834,Degen Fox #834,2112,181.9644680177,7,City red,Hoodie + hood 03,Noob,,04 yellow,green snake,,Hood 01,,10,,,,
2095,Degen Fox #2095,2113,181.9596757138,8,City blue,T-shirt pink,Noob,,02 color,white,Cowboy hat pink,,,2,,,,2
2888,Degen Fox #2888,2114,181.9564347516,7,Moon blue,No sleeve black,Noob,,06 red,red,Panama hat green,,,12,,,,
568,Degen Fox #568,2115,181.956424328,8,Rays green,Hawaii flowers,Noob,4,04 blue,black,Hair02 violet,,,10,,,,
813,Degen Fox #813,2116,181.8219300942,8,Bridge violet,T-shirt black,Noob,,03 green,red,Hair01 pink,,,3,,,Short,
1007,Degen Fox #1007,2117,181.8187591801,6,Bridge blue,Fur coat pink,Elite,,03 red,Color,,,,12,,,,
752,Degen Fox #752,2118,181.8008931315,7,Moon blue,T-shirt black,Noob,,04 yellow,green snake,Cowboy hat pink,,,9,,,,
578,Degen Fox #578,2119,181.7771589068,7,Bridge yellow,Bulletproof,Noob,,08 diamond,red,Cylinder Hat,,,3,,,,
3321,Degen Fox #3321,2120,181.7207146542,6,Rays green,Bulletproof pink,Elite,,04 green,black,,,,12,,,,
518,Degen Fox #518,2121,181.6595690003,6,Rays red,Suit Black,Elite,,03 red,pink,,,,3,,,,
1898,Degen Fox #1898,2122,181.6453117826,8,Party blue,T-shirt cards,Noob,1,04 blue,white,Hair06,,,2,,,,
1518,Degen Fox #1518,2123,181.6243192806,8,Bridge violet,Bomber03,Noob,,02 color,pink,Panama hat green,,,1,,2,,
2526,Degen Fox #2526,2124,181.609387711,8,City blue,Shirt sculls,Noob,2,03 green,red,Hair07 black,,,1,,,,
580,Degen Fox #580,2125,181.6073524077,8,Moon blue,T-shirt cards,Noob,,04 blue,red,Brain,,,8,,2,,
