ID,Name,Rank,Rarity_Score,Attributes,aura,body,bodydetails,botarms,botbody,boteyes,boteyescolor,botfoot,bothead,botpropulsion,details,energy,eyes,facemask,family,ground,hair,has_pet,head,jacket,lefthand,leftobjkt,posterfull,posterleft,posterright,shoes,trousers,unique,unique_tbot,wall,wallcolor,weapon
3030,きろて (KIROTE) #3030,1409,321.24238882865194,20,sakura,beta,vitalSignsMonitor,,,,,,,,mask,fullPower,doe,grillz,kabu,lightSpot,,False,beta,boxingHoodie,baseballFan,hacked,,,nosmoking,heavymetal,zebraPink,,,brickinthewall,classic,mekaBallFan
1076,さな (SANA) #1076,1410,321.1464641223661,19,firefly,gamma,cybernetics,,,,,,,,TCORPmember,onFire,exhausted,soldier,shibu,wasteland,,False,gamma,downjacket,,garbage,,,propaganda2,neon,ranger,,,lines1,3,telescopicbaton
1416,えせみも (ESEMIMO) #1416,1411,320.63159976659114,24,borntobeastar,alpha,,model2,model1,happy,prismatic,digger,model2,prismatic,Tattooed,,doe,glassesmodelY,kabu,underground,TPOPfan,True,alpha,scientist,,,,,martialart,ranger,ranger,,,tiles,classic,holopunch
375,みせみゆ (MISEMIYU) #375,1412,320.58719586503526,20,powerup,beta,,,,,,,,,mutant,fullPower,underTheInfluence,,kabu,wasteland,dreadlocks,False,beta,rocker,bandage,daruma,,Resistance,streetsign,oldfashioned,taskforce,,,diagonals1,classic,bat
2351,ふけにし (FUKENISHI) #2351,1413,320.54236151557427,19,fall,gamma,mutant,,,,,,,,fanaticblack,onFire,yob,,kabu,path,unkempt,False,gamma,,bandage,,,nftgallery,tcorpempire,neo,kanemochi,,,brickinthewall,3,blademaster
658,すさぬの (SUSANUNO) #658,1414,320.5298066235128,25,stinking,alpha,huntingtrophy,model1,scalable,off,pink,model1,model2,prismatic,,,doe,boaster,aki,citynights,implant,True,alpha,urban,gambler,,,,propaganda2,chill,zebraPink,,,diagonals3,classic,handgun
368,うつ (UTSU) #368,1415,320.41251273725453,21,sakura,alpha,cybernetics,,,,,,,,TCORPmember,fullPower,yob,CyberX,juku,slabs,tousled,False,alpha,hobo,baseballFan,,,play,propaganda2,kanemochi,neojogger,,,diagonals3,classic,taser
1804,かちか (KACHIKA) #1804,1416,320.30861437777594,19,charging,alpha,cybernetics,,,,,,,,neopiercing,,determined,tcityVice,shibu,slabs,badguy,False,alpha,gunner,neon,,,deadOrAlive,,jumper,taskforce,,,brickinthewall,3,telescopicbaton
981,くほろ (KUHORO) #981,1417,320.28961521576014,20,mist,alpha,cybernetics,,,,,,,,wildBlue,onFire,wicked,oni,aki,slabs,tousled,False,alpha,rocker,gambler,,,nftgallery,,neon,taskforce,,,hexagrid,3,taser
1981,まゆとゆ (MAYUTOYU) #1981,1418,320.28877187203324,24,warfare,alpha,,model2,model2,off,pink,model1,model1,blue,,,doe,gasmask,juku,figurine,dreadlocks,True,alpha,scientist,baseballFan,hoverboardModelY,,,,heavymetal,zebraAzure,,,diagonals2,3,DEW
831,けみ (KEMI) #831,1419,320.2348091452796,19,fall,alpha,,,,,,,,,Tattooed,intoTheSpotlight,3Dvision,artificialRespiration,kabu,lightSpot,seducer,False,alpha,ranger,,digitalGuitar,,Resistance,,recycled,neojogger,,,brickinthewall,classic,negotiator
1233,やしかな (YASHIKANA) #1233,1420,320.13474527893504,26,powerup,alpha,huntingtrophy,electronGun,scalable,off,blue,model3,model2,Pink,facetattoo,,yob,talkiePoly,juku,lightSpot,headbanger,True,alpha,hoodie,,garbage,,nftgallery,,neon,zebraAzure,,,lines1,3,holopunch
2920,えみ (EMI) #2920,1421,320.107069038065,24,warfare,gamma,,model1,scalable,uwu,pink,model1,model3,Azure,,,underTheInfluence,clubber,shibu,citynights,dreadlocks,True,gamma,pirate,married,,,,vote,neo,kanemochi,,,hexagrid,classic,telescopicbaton
2407,あかにみ (AKANIMI) #2407,1422,319.86372673979395,26,oneup,alpha,securityguard,model1,model2,happy,azure,model2,model3,blue,warpaint,,exhausted,grillz,juku,path,TPOPfan,True,alpha,boxingHoodie,gambler,,,nftgallery,,oldfashioned,kanemochi,,,hexagrid,classic,flail
506,ひてけ (HITEKE) #506,1423,319.63766593518574,19,borntobeastar,bionic,,,,,,,,,TCORPmember,outOfPhase,yob,glassesmodelX,kabu,poorNeighbourhood,barracuda,False,beta,hoodie,,enhancerPot,,freeTheTrooperz,,oldfashioned,taskforce,,,diagonals3,classic,antimatterCannon
556,へたやて (HETAYATE) #556,1424,319.6365580088451,25,oneup,alpha,,model3,scalable,upset,azure,wings,delivery,Orange,facetattoo,onFire,doe,VR,aki,path,animecharacter,True,alpha,boxingHoodie,neon,,,,,oldfashioned,neon,,,diagonals3,3,mekaBallFan
1035,きよさき (KIYOSAKI) #1035,1425,319.552756982435,24,sakura,beta,,model1,model1,uwu,orange,model3,delivery,blue,neopiercing,,owl,pirate,kabu,poorNeighbourhood,dreadlocks,True,beta,savage,,,,,sewer,recycled,adventurer,,,tiles,classic,neokatana
710,ゆわ (YUWA) #710,1426,319.34179403252045,24,powerup,beta,,model3,hornet,off,prismatic,model3,cap,prismatic,,vilain,determined,bigBadMonocle,aki,citynights,punk,True,beta,salarymen,,,,,Generator,jumper,zebraPink,,,hexagrid,3,negotiator
2428,れたも (RETAMO) #2428,1427,319.3027164557738,19,hexa,gamma,vitalSignsMonitor,,,,,,,,wildBlue,timeTraveler,owl,skullz,kabu,lightSpot,,False,gamma,,,wip,,play,versusShow,lightningPink,pirate,,,hexagrid,3,homingshuriken
1710,おし (OSHI) #1710,1428,319.28961135246186,24,hexa,alpha,huntingtrophy,model1,scalable,off,pink,model3,delivery,Orange,neopiercing,onFire,blackeye,bigBadMonocle,shibu,crossing,,True,alpha,,,,,wewantyou,,kanemochi,taskforce,,,diagonals3,classic,telescopicbaton
2549,はてらけ (HATERAKE) #2549,1429,319.0230891868509,24,sakura,alpha,piercing,model3,model1,neutral,prismatic,digger,model1,Pink,,,wicked,,juku,crossing,TPOPfan,True,alpha,quarterback,gambler,,,,martialart,lightningAzure,hacker,,,diagonals2,classic,sensei
2120,にれみち (NIREMICHI) #2120,1430,318.7974957809305,23,sakura,bionic,,scrap,scalable,neutral,blue,model3,model2,Pink,mutant,,doe,,shibu,figurine,,True,beta,quarterback,,,,play,martialart,kanemochi,neon,,,brickinthewall,3,slayer
1772,くはめへ (KUHAMEHE) #1772,1431,318.79088694629405,24,stinking,bionic,,electronGun,model2,neutral,prismatic,model3,cap,blue,warpaint,,beatdown,grillz,aki,slabs,implant,True,beta,downjacket,,hacked,,,,oldfashioned,kanemochi,,,diagonals2,3,holopunch
3018,みらよ (MIRAYO) #3018,1432,318.7206613248018,20,borntobeastar,gamma,securityguard,,,,,,,,cybernetic,vilain,malicious,tcityVice,shibu,path,headbangerOrange,False,gamma,,,oldTV,,freeTheTrooperz,martialart,buffalo,taskforce,,,tiles,classic,handgun
2548,みなむら (MINAMURA) #2548,1433,318.70596258386877,20,oneup,bionic,,,,,,,,,warrior,onFire,exhausted,bigBadMonocle,aki,poorNeighbourhood,engineer,False,beta,soldier,neon,,,Resistance,Generator,oldfashioned,neojogger,,,lines1,3,handgun
1031,ねたせ (NETASE) #1031,1434,318.69996353460664,18,sakura,gamma,,,,,,,,,fanaticblack,,yob,oni,juku,underground,mekaBallFan,False,gamma,truckdriver,,,,Resistance,martialart,heavymetal,pirate,,,diagonals1,3,homingshuriken
589,はれませ (HAREMASE) #589,1435,318.59820242078115,25,oneup,gamma,,model1,model2,happy,azure,model1,model3,prismatic,Tattooed,,doe,talkieMono,kabu,path,headbanger,True,gamma,ceremonialdress,,,,gamingContest,vote,lightningAzure,zebraPink,,,tiles,classic,bat
352,こひそむ (KOHISOMU) #352,1436,318.483768100197,26,warfare,gamma,,scrap,hornet,neutral,blue,model3,model1,Pink,mask,onFire,yob,VR,juku,citynights,implant,True,gamma,,watch,wip,,,Generator,oldfashioned,kanemochi,,,tiles,3,homingshuriken
2352,よより (YOYORI) #2352,1437,318.45888938640746,25,oneup,beta,,scrap,model1,neutral,pink,model1,model3,Orange,,fullPower,doe,CyberX,shibu,crossing,,True,beta,kanemochi,,digitalGuitar,,freeTheTrooperz,martialart,oldfashioned,neon,,,diagonals3,classic,neon
2646,へねほ (HENEHO) #2646,1438,318.35418721170754,19,firefly,gamma,,,,,,,,,runes,,possessed,clubber,juku,figurine,TPOPfan,False,gamma,gunner,baseballFan,garbage,,freeTheTrooperz,,kanemochi,kanemochi,,,diagonals2,classic,telescopicbaton
1867,よつそ (YOTSUSO) #1867,1439,318.3269278894918,26,fall,alpha,,model1,scalable,happy,blue,model3,delivery,blue,,timeTraveler,wry,boaster,aki,figurine,engineer,True,alpha,pirate,baseballFan,towerDefense,,gamingContest,,lightningPink,zebraAzure,,,tiles,classic,neokatana
974,うわゆせ (UWAYUSE) #974,1440,318.0794352517447,25,fall,gamma,,electronGun,hornet,off,pink,model2,model3,Azure,fanaticwhite,timeTraveler,doe,,aki,wasteland,barracuda,True,gamma,boxingHoodie,gambler,,,,vote,jumper,pirate,,,diagonals3,3,amputated
1427,ひししほ (HISHISHIHO) #1427,1441,318.0197834365224,19,firefly,bionic,,,,,,,,,rockstar,intoTheSpotlight,underTheInfluence,boaster,juku,underground,unkempt,False,beta,,bandage,enhancerBar,,,martialart,jumper,hacker,,,lines2,3,bat
1488,いかふす (IKAFUSU) #1488,1442,317.95319592771216,25,mist,alpha,,model1,model2,off,azure,model2,cap,Azure,fanaticblack,intoTheSpotlight,beatdown,gasmask,kabu,lightSpot,headbanger,True,alpha,,gambler,,,freeTheTrooperz,,oldfashioned,pirate,,,lines2,classic,shinken
2864,えて (ETE) #2864,1443,317.88927870093653,27,stinking,gamma,,scrap,model2,upset,azure,wings,model1,Azure,fanaticblack,fullPower,owl,boaster,kabu,poorNeighbourhood,headbanger,True,gamma,neon,baseballFan,,,freeTheTrooperz,propaganda2,kanemochi,whiteevening,,,tiles,3,taser
2972,すこふし (SUKOFUSHI) #2972,1444,317.7043146922394,24,mist,beta,,scrap,model1,uwu,blue,model3,model3,Pink,fanaticblack,dataMaster,exhausted,metaverseAddict,aki,poorNeighbourhood,,True,beta,hoodie,,,,,versusShow,pirate,kanemochi,,,hexagrid,3,telescopicbaton
2494,りのつな (RINOTSUNA) #2494,1445,317.5978185811784,24,sakura,gamma,,model2,model2,neutral,pink,wings,model1,Pink,TCORPmember,fullPower,wicked,,kabu,lightSpot,,True,gamma,elite,,,,gamingContest,martialart,neo,pirate,,,diagonals3,3,DEW
2841,わもひ (WAMOHI) #2841,1446,317.59372185590803,26,stinking,alpha,,model3,hornet,off,orange,digger,model2,Orange,Tattooed,timeTraveler,beatdown,boaster,kabu,lightSpot,unkempt,True,alpha,rocker,,wip,,freeTheTrooperz,,neo,zebraAzure,,,tiles,3,holopunch
3068,きす (KISU) #3068,1447,317.5301112878161,20,hexa,alpha,securityguard,,,,,,,,badboy,timeTraveler,owl,CyberX,shibu,slabs,rooster,False,alpha,ceremonialdress,,,,nftgallery,martialart,chill,neojogger,,,diagonals2,3,taser
704,ちつ (CHITSU) #704,1448,317.4686505379745,24,oneup,gamma,,model3,scalable,upset,orange,model2,model2,Orange,,timeTraveler,wry,,shibu,road,engineer,True,gamma,hobo,,enhancerPot,,,Generator,neo,neon,,,diagonals1,3,mekaBallFan
2671,こわやへ (KOWAYAHE) #2671,1449,317.37948405623683,23,mist,gamma,serialNumber,model2,model2,uwu,orange,model1,cap,Pink,TCORPmember,,wry,,shibu,path,unkempt,True,gamma,,wizard,,,,,recycled,hacker,,,tiles,classic,thug
640,にれた (NIRETA) #640,1450,317.31926748191535,24,fall,gamma,,model3,scalable,neutral,azure,model2,model3,prismatic,,outOfPhase,determined,CyberX,shibu,sidewalk,engineer,True,gamma,neon,,oldTV,,,,lightningPink,elite,,,brickinthewall,classic,shotgun
696,りくこか (RIKUKOKA) #696,1451,317.09916161005657,23,hexa,gamma,,model3,scalable,uwu,prismatic,model1,model3,Azure,warpaint,,determined,,shibu,slabs,seducer,True,gamma,hoodie,,,,,Generator,pirate,kanemochi,,,brickinthewall,3,telescopicbaton
2088,けわね (KEWANE) #2088,1452,317.0322629289498,24,mist,alpha,,scrap,scalable,happy,orange,model1,delivery,Azure,wildBlue,vilain,determined,pirate,aki,wasteland,,True,alpha,truckdriver,married,,,,,recycled,zebraPink,,,brickinthewall,3,neokatana
2687,にまれま (NIMAREMA) #2687,1453,316.97462768404597,19,warfare,alpha,,,,,,,,,runes,,exhausted,pirate,kabu,path,independant,False,alpha,salarymen,neon,,,nftgallery,sewer,ranger,neojogger,,,brickinthewall,3,taser
1834,れろたた (REROTATA) #1834,1454,316.93682497732834,21,warfare,beta,serialNumber,,,,,,,,wildBlue,intoTheSpotlight,underTheInfluence,,aki,poorNeighbourhood,rooster,False,beta,hacker,married,garbage,,gamingContest,martialart,lightningAzure,adventurer,,,diagonals2,3,homingshuriken
2785,へわ (HEWA) #2785,1455,316.9367638789056,20,sakura,gamma,huntingtrophy,,,,,,,,fanaticwhite,,wicked,bigBadMonocle,kabu,slabs,independant,False,gamma,neon,,broke,,freeTheTrooperz,martialart,recycled,zebraPink,,,hexagrid,3,neokatana
148,ける (KERU) #148,1456,316.7087631608411,24,mist,beta,,electronGun,scalable,upset,blue,wings,model1,Azure,facetattoo,,upset,,aki,citynights,dreadlocks,True,beta,salarymen,,,,mekaball,nosmoking,kanemochi,pirate,,,brickinthewall,classic,slayer
2712,ふりたけ (FURITAKE) #2712,1457,316.694246726425,25,stinking,gamma,,model3,hornet,neutral,azure,digger,delivery,Pink,warpaint,timeTraveler,possessed,talkiePoly,aki,poorNeighbourhood,,True,gamma,hoodie,,digitalGuitar,,,versusShow,ranger,taskforce,,,tiles,classic,amputated
2392,よれぬ (YORENU) #2392,1458,316.6344178927219,25,warfare,beta,serialNumber,model1,hornet,happy,azure,model2,model2,blue,warpaint,vilain,doe,,aki,slabs,tousled,True,beta,quarterback,,,,Resistance,,lightningPink,elite,,,brickinthewall,classic,DEW
2108,かちぬに (KACHINUNI) #2108,1459,316.46803875323087,20,stinking,gamma,huntingtrophy,,,,,,,,badboy,,doe,pirate,shibu,citynights,samurai,False,gamma,ceremonialdress,,wip,,wewantyou,martialart,oldfashioned,kanemochi,,,tiles,classic,flail
1138,れけひ (REKEHI) #1138,1460,316.40438132803456,20,borntobeastar,alpha,,,,,,,,,TCORPmember,,yob,glassesmodelX,juku,sidewalk,headbangerPurple,False,alpha,quarterback,baseballFan,wip,,Resistance,vote,lightningAzure,elite,,,hexagrid,classic,negotiator
2642,かふと (KAFUTO) #2642,1461,316.31321277870705,24,hexa,gamma,,scrap,model2,uwu,orange,digger,delivery,blue,fanaticwhite,fullPower,possessed,glassesmodelY,kabu,citynights,unkempt,True,gamma,quarterback,,,,,,ranger,pirate,,,diagonals1,classic,negotiator
1639,きはみぬ (KIHAMINU) #1639,1462,316.2821317760224,23,oneup,beta,,electronGun,model2,upset,prismatic,digger,cap,blue,fanaticblack,,beatdown,,shibu,sidewalk,tousled,True,beta,quarterback,,garbage,,,,buffalo,elite,,,lines2,3,antimatterCannon
667,まりみふ (MARIMIFU) #667,1463,316.23149605798375,24,stinking,alpha,,electronGun,model2,uwu,blue,wings,model2,blue,,vilain,underTheInfluence,CyberX,aki,citynights,headbangerOrange,True,alpha,pirate,bandage,,,,,lightningPink,slacks,,,tiles,3,neon
541,らせす (RASESU) #541,1464,316.2125699804342,20,borntobeastar,alpha,,,,,,,,,meka2,fullPower,3Dvision,talkiePoly,aki,sidewalk,headbangerOrange,False,alpha,hoodie,,hacked,,gamingContest,martialart,neo,whiteevening,,,diagonals3,3,bat
1976,りる (RIRU) #1976,1465,316.185945998452,24,mist,alpha,,scrap,model1,neutral,prismatic,wings,model1,Azure,,,owl,,shibu,slabs,shonenHero,True,alpha,quarterback,,oldTV,,gamingContest,nosmoking,neon,zebraPink,,,lines1,classic,holopunch
1795,くむくさ (KUMUKUSA) #1795,1466,316.18294845549497,18,borntobeastar,beta,scars,,,,,,,,runes,,ultraInstinct,injection,juku,sidewalk,,False,beta,downjacket,,,,freeTheTrooperz,propaganda2,pirate,kanemochi,,,diagonals3,classic,DEW
444,わたろ (WATARO) #444,1467,316.1624719869606,20,firefly,gamma,,,,,,,,,badboy,timeTraveler,oneEyed,pirate,shibu,underground,dreadlocks,False,gamma,savage,baseballFan,hoverboardModelY,,play,,oldfashioned,pirate,,,brickinthewall,3,shotgun
1660,そこつ (SOKOTSU) #1660,1468,316.02808980269873,25,fall,beta,scars,electronGun,scalable,off,pink,model2,model3,Azure,wildGreen,,wicked,,kabu,sidewalk,tousled,True,beta,quarterback,bandage,,,nftgallery,,lightningPink,taskforce,,,lines1,3,shotgun
1503,ぬよめ (NUYOME) #1503,1469,316.0261553897811,20,borntobeastar,alpha,,,,,,,,,infected,,exhausted,talkiePoly,aki,wasteland,headbanger,False,alpha,truckdriver,baseballFan,deliveryDrone,,play,sewer,neon,whiteevening,,,hexagrid,classic,negotiator
1968,ひらへ (HIRAHE) #1968,1470,315.95871473421437,18,fall,gamma,,,,,,,,,fanaticblack,,oneEyed,metaverse,shibu,poorNeighbourhood,,False,gamma,savage,,broke,,Resistance,sewer,oldfashioned,taskforce,,,diagonals1,classic,slayer
2457,くのらね (KUNORANE) #2457,1471,315.7901898227063,25,fall,gamma,,scrap,model2,off,blue,model1,cap,Orange,,vilain,owl,gasmask,aki,poorNeighbourhood,tousled,True,gamma,quarterback,bandage,digitalGuitar,,,,recycled,pirate,,,diagonals1,classic,telescopicbaton
2344,すめ (SUME) #2344,1472,315.76363924687325,25,hexa,gamma,scars,electronGun,hornet,upset,pink,digger,cap,prismatic,,,exhausted,glassesmodelY,shibu,lightSpot,unkempt,True,gamma,pirate,neon,,,play,,neon,elite,,,neon,3,telescopicbaton
281,ほり (HORI) #281,1473,315.7237959003046,24,hexa,alpha,,model2,hornet,upset,pink,wings,cap,Pink,,timeTraveler,upset,,aki,poorNeighbourhood,engineer,True,alpha,gunner,,oldTV,,,streetsign,lightningAzure,neon,,,diagonals1,3,holopunch
1070,やひ (YAHI) #1070,1474,315.71563425863786,26,sakura,gamma,,model3,hornet,neutral,prismatic,model1,cap,Azure,mask,dataMaster,yob,talkiePoly,juku,slabs,headbanger,True,gamma,scientist,,,,Resistance,nosmoking,buffalo,slacks,,,brickinthewall,classic,cyberneticLance
2350,ぬそな (NUSONA) #2350,1475,315.6540528332158,18,mist,gamma,ledgerkey,,,,,,,,,,wry,pirate,shibu,lightSpot,thegoodoldbill,False,gamma,savage,married,,,Resistance,,jumper,kanemochi,,,diagonals3,3,atomicBow
2698,ぬすせめ (NUSUSEME) #2698,1476,315.5044789434567,23,hexa,gamma,,model1,model1,uwu,pink,model3,cap,blue,TCORPmember,fullPower,oneEyed,,juku,crossing,TPOPfan,True,gamma,,,,,,versusShow,kanemochi,hacker,,,lines1,classic,handgun
39,りさかけ (RISAKAKE) #39,1477,315.46728959842096,19,firefly,gamma,,,,,,,,,fanaticblack,dataMaster,upset,talkieMono,juku,poorNeighbourhood,headbangerOrange,False,gamma,pirate,,hologram,,,vote,neo,hacker,,,hexagrid,3,telescopicbaton
586,もまはそ (MOMAHASO) #586,1478,315.4528267861783,26,oneup,bionic,,electronGun,model1,upset,blue,model3,model3,Pink,Tattooed,intoTheSpotlight,underTheInfluence,grillz,juku,citynights,,True,alpha,quarterback,watch,,,wewantyou,martialart,kanemochi,taskforce,,,diagonals1,classic,flail
1753,しへさ (SHIHESA) #1753,1479,315.3826921685112,26,stinking,gamma,securityguard,model2,model2,happy,pink,model2,model2,prismatic,,onFire,yob,metaverseAddict,juku,underground,headbangerPurple,True,gamma,,gambler,,,Resistance,vote,kanemochi,zebraAzure,,,diagonals2,3,homingshuriken
758,にへめね (NIHEMENE) #758,1480,315.2887040223862,25,powerup,gamma,,model3,scalable,off,azure,model2,model2,prismatic,,,owl,tcityVice,shibu,underground,badguy,True,gamma,hoodie,,enhancerPot,,gamingContest,versusShow,lightningAzure,hacker,,,brickinthewall,3,flail
1820,たかみ (TAKAMI) #1820,1481,315.26493149628766,19,oneup,beta,,,,,,,,,mutant,intoTheSpotlight,doe,artificialRespiration,kabu,figurine,headbangerOrange,False,beta,urban,wizard,garbage,,,,lightningAzure,elite,,,diagonals3,classic,homingshuriken
1841,よぬはね (YONUHANE) #1841,1482,315.19488494563916,18,stinking,beta,,,,,,,,,runes,,yob,,aki,lightSpot,mekaBallFan,False,beta,hobo,married,broke,,,propaganda2,chill,kanemochi,,,tiles,3,handgun
2688,せち (SECHI) #2688,1483,314.85038332638135,26,stinking,beta,,model3,scalable,uwu,azure,wings,model3,Azure,facetattoo,,underTheInfluence,talkieMono,kabu,slabs,rooster,True,beta,hacker,married,wip,,,versusShow,lightningPink,kanemochi,,,brickinthewall,classic,flail
1920,むなしる (MUNASHIRU) #1920,1484,314.8029459439073,16,warfare,gamma,,,,,,,,,warpaint,,possessed,metaverseAddict,aki,crystals,dreadlocks,False,gamma,,,,,mekaball,,recycled,slacks,,,hexagrid,3,bat
374,ぬほぬ (NUHONU) #374,1485,314.7916253903927,18,fall,beta,serialNumber,,,,,,,,neopiercing,,exhausted,,shibu,crossing,tousled,False,beta,neon,bandage,shibuTameshigiri,,,,neo,zebraPink,,,diagonals3,classic,sensei
1502,しねろ (SHINERO) #1502,1486,314.73292300172415,19,warfare,beta,vetofthegreatwar,,,,,,,,wildBlue,dataMaster,wry,metaverse,shibu,citynights,,False,beta,salarymen,watch,,,,Generator,kanemochi,kanemochi,,,neon,3,sensei
1292,えま (EMA) #1292,1487,314.6730253625317,21,hexa,beta,vetofthegreatwar,,,,,,,,cybernetic,fullPower,owl,pirate,kabu,sidewalk,badguy,False,beta,gunner,,digitalGuitar,,nftgallery,martialart,ranger,hacker,,,diagonals2,3,holopunch
1091,ゆかてか (YUKATEKA) #1091,1488,314.6532577333144,24,stinking,alpha,,electronGun,hornet,neutral,azure,model1,model3,Azure,badboy,intoTheSpotlight,exhausted,metaverse,shibu,figurine,,True,alpha,,married,,,,martialart,kanemochi,pirate,,,brickinthewall,classic,sensei
671,そてしむ (SOTESHIMU) #671,1489,314.6527762246614,24,hexa,gamma,,electronGun,hornet,uwu,prismatic,model3,model3,prismatic,mask,,exhausted,,aki,path,engineer,True,gamma,ceremonialdress,,garbage,,nftgallery,,jumper,neon,,,diagonals3,3,shotgun
51,わしに (WASHINI) #51,1490,314.643216048419,26,fall,gamma,serialNumber,model3,model2,neutral,blue,wings,model1,blue,mask,,beatdown,boaster,kabu,poorNeighbourhood,dreadlocks,True,gamma,truckdriver,,,,Resistance,propaganda2,neo,whiteevening,,,diagonals3,3,taser
