ID,Name,Rank,Rarity_Score,Attributes-Scores,Background-Scores,BodyObj-Scores,CardBank-Scores,Class-Scores,ClothPattern-Scores,ClothesObj-Scores,Ear-Scores,Expression-Scores,Extra-Scores,FaceObj-Scores,FaceTex-Scores,Foreground-Scores,Hair-Scores,HandObj-Scores,HandObj2-Scores,Hat-Scores,HeadObj-Scores,LeftHand-Scores,LeftShoulder-Scores,Mouth-Scores,Nose-Scores,RightHand-Scores,RightShoulder-Scores,Skin-Scores,Smock-Scores,Tail-Scores,Team-Scores,Whiskers-Scores
320,Tez Dozen Team γ #080,1866,1254.2100963510425,4,480,,4,1,63,15,,,,,,,,152,,,,4,28,124,,1,,105,,112,28,129
2992,Tez Dozen Team μ #112,1867,1254.0920365898037,55,420,258,1,1,,,,,,,,186,,,,,,1,37,,,3,57,224,,,7,
1869,Tez Dozen Team ι #429,1868,1253.9138777095986,4,305,176,1,1,,,60,,,34,,140,,80,,186,,4,37,,,1,,124,,88,7,
2049,Tez Dozen Team κ #129,1869,1253.7951382115941,4,305,50,4,1,98,,,,,,,280,,,,176,,1,37,98,,3,84,98,,,7,
312,Tez Dozen Team γ #072,1870,1253.2738276001778,4,420,,1,1,129,5,,,,,,,,,,168,,1,,124,,3,84,68,,112,28,101
2696,Tez Dozen Team λ #296,1871,1253.2492728501704,5,336,96,1,1,,,,,,,,176,,96,,129,,4,71,,,1,,197,,129,7,
1359,Tez Dozen Team θ #159,1872,1252.872388118616,28,197,81,1,1,134,,176,,,64,62,124,,36,,52,70,4,36,52,,1,,112,,,14,
2244,Tez Dozen Team κ #324,1873,1252.8072236834678,5,420,,4,1,101,,,,,,,67,,101,,280,,1,38,101,,1,,120,,,7,
300,Tez Dozen Team γ #060,1874,1252.6150151293575,4,480,,1,1,129,5,,,,,,120,,81,,52,,1,81,93,,1,,68,,,28,101
1878,Tez Dozen Team ι #438,1875,1252.5817308577095,4,373,152,1,1,,,70,,,,38,108,,,,186,,1,,,,3,43,176,,84,7,
2117,Tez Dozen Team κ #197,1876,1252.3998380888852,5,305,57,1,1,129,,,,,108,,120,,,,140,,1,36,84,,3,86,105,,60,7,
1730,Tez Dozen Team ι #290,1877,1252.3656444580267,5,25,176,1,1,,,84,,,34,67,140,,,,140,,1,40,,,3,258,176,,88,7,
1455,Tez Dozen Team ι #015,1878,1252.2960484409168,4,240,,1,1,,,57,,,224,67,140,,,,134,,1,40,,,3,43,197,,88,7,
1400,Tez Dozen Team θ #200,1879,1251.5159847172833,9,258,120,1,1,112,,176,,,108,68,74,,,,,68,1,33,52,,3,34,112,,,14,
2281,Tez Dozen Team κ #361,1880,1251.4753746811916,4,480,36,1,1,88,,,,,,,120,,54,,115,,1,45,96,,1,,115,,81,7,
612,Tez Dozen Team ε #132,1881,1251.248678198493,9,373,,1,1,81,5,,,146,,,84,,93,,,56,1,,51,64,1,,101,,93,14,70
428,Tez Dozen Team δ #068,1882,1251.000911054292,4,280,,4,1,129,5,,146,,,,,,,,176,134,1,,120,,3,43,63,,,28,108
756,Tez Dozen Team ζ #036,1883,1250.2233806150564,9,336,,1,1,81,5,,,,65,,35,,280,,34,54,1,58,63,,1,,93,,112,14,
1439,Tez Dozen Team θ #239,1884,1249.4479684182354,28,224,86,1,1,50,,93,,98,,61,152,,101,,56,68,1,40,52,,1,,115,,,14,
930,Tez Dozen Team ζ #210,1885,1249.358692408846,9,420,,4,1,50,5,,,,58,,35,,,,63,50,1,64,65,,3,108,146,,146,14,
2169,Tez Dozen Team κ #249,1886,1249.1195245945185,4,305,50,1,1,168,,,,,,,120,,81,,197,,4,73,84,,1,,88,,60,7,
256,Tez Dozen Team γ #016,1887,1249.0585532841972,4,420,,1,1,90,5,,,,,,120,,,,81,,1,28,124,,3,,68,,168,28,101
2140,Tez Dozen Team κ #220,1888,1249.0238116047428,5,240,50,1,1,98,,,,,134,,168,,,,120,,1,45,88,,3,105,96,,81,7,
2491,Tez Dozen Team λ #091,1889,1248.6671096075768,5,210,88,1,1,,,,,,78,,280,,,,,,4,88,,,1,176,197,,108,7,
397,Tez Dozen Team δ #037,1890,1248.3633623264454,4,560,,4,1,84,5,,88,,,,,,,,,96,1,81,96,,3,43,56,,,28,93
2501,Tez Dozen Team λ #101,1891,1248.1847826201542,4,336,88,1,1,,,,,,115,,176,,134,,93,,4,61,,,1,,186,,36,7,
1644,Tez Dozen Team ι #204,1892,1248.1363152577123,4,224,86,1,1,,,84,,,124,,134,,210,,152,,4,36,,,1,,176,,,7,
2619,Tez Dozen Team λ #219,1893,1248.1057412023135,4,280,,1,1,129,,,,,78,,140,,65,,93,,4,29,,,1,,373,,39,7,
2356,Tez Dozen Team κ #436,1894,1248.0625798305819,4,240,63,1,1,,,,,280,,,48,,101,,280,,1,33,86,,1,,98,,,7,
1576,Tez Dozen Team ι #136,1895,1247.7408081445633,5,186,210,1,1,,,60,,,56,38,108,,,,240,,1,36,,,3,84,152,,54,7,
1527,Tez Dozen Team ι #087,1896,1247.5459820425342,4,258,224,1,1,,,60,,,,140,115,,,,140,,1,29,,,3,52,124,,84,7,
888,Tez Dozen Team ζ #168,1897,1247.5361060276173,4,280,,4,1,,5,,,373,56,,35,,101,,34,,1,,63,,1,,146,,124,14,
2360,Tez Dozen Team κ #440,1898,1247.518159418391,4,240,,1,1,96,,,,176,124,,67,,88,,186,,1,73,73,,1,,105,,,7,
816,Tez Dozen Team ζ #096,1899,1247.3779417810215,5,280,,4,1,,5,,,336,46,,35,,96,,63,,1,36,61,,1,,146,,112,14,
2057,Tez Dozen Team κ #137,1900,1247.2947569373227,4,210,50,1,1,152,,,,,,,258,,101,,168,,1,36,96,,1,,96,,60,7,
3154,Tez Dozen Team μ #274,1901,1247.2201458691177,12,176,,4,1,168,,,,,,,134,,93,,373,,1,33,,,1,,240,,,7,
614,Tez Dozen Team ε #134,1902,1247.1661008150688,5,480,,4,1,81,5,,,,,,,,,,,61,4,36,51,50,1,84,186,,108,14,70
685,Tez Dozen Team ε #205,1903,1246.9671844477307,4,560,,1,1,81,5,,,,,,,,,,,64,1,,50,56,3,,186,,168,14,46
391,Tez Dozen Team δ #031,1904,1246.578721930392,9,280,,1,1,129,5,,134,,,,105,,,,34,96,1,112,112,,3,43,56,,,28,93
3233,Tez Dozen Team μ #353,1905,1246.4926779657808,5,258,140,1,1,98,,,,,,,140,,54,,197,,1,33,,,1,,305,,,7,
1272,Tez Dozen Team θ #072,1906,1246.2247635769445,5,560,,4,1,,,112,,,,76,129,,81,,,76,4,,58,,1,,120,,,14,
1896,Tez Dozen Team ι #456,1907,1245.4670409954533,5,224,176,1,1,,,70,,,62,67,134,,120,,146,,4,36,,,1,,124,,63,7,
1651,Tez Dozen Team ι #211,1908,1245.3545656843942,4,186,305,1,1,,,57,,,34,,140,,98,,240,,4,28,,,1,,134,,,7,
1471,Tez Dozen Team ι #031,1909,1244.8563612085125,5,160,176,1,1,,,90,,146,34,,134,,56,,210,,1,39,,,1,,124,,54,7,
315,Tez Dozen Team γ #075,1910,1244.424709516772,5,672,,1,1,152,5,,,,,,,,,,,,1,38,93,,1,,35,,112,28,96
215,Tez Dozen Team β #095,1911,1244.2018551480228,12,336,,1,1,,,,,,186,,,,,,,96,1,,,186,3,,129,146,115,28,
2803,Tez Dozen Team λ #403,1912,1243.9434241955637,12,258,49,1,1,373,,,,,,,176,,,,,,1,,,,3,43,280,,36,7,
2399,Tez Dozen Team κ #479,1913,1243.4769125913263,4,373,,1,1,98,,,,,,,152,,80,,176,,4,57,129,,1,,105,,50,7,
1534,Tez Dozen Team ι #094,1914,1243.2588475393432,5,258,152,1,1,,,60,,,62,67,140,,88,,124,,1,33,,,1,,176,,61,7,
2310,Tez Dozen Team κ #390,1915,1243.1074274434623,4,197,57,1,1,146,,,,,,,197,,101,,186,,4,29,134,,1,,112,,60,7,
2332,Tez Dozen Team κ #412,1916,1242.618578241483,5,240,36,1,1,105,,,,,108,,197,,54,,146,,1,61,129,,1,,96,,50,7,
451,Tez Dozen Team δ #091,1917,1242.362938855228,4,420,,1,1,129,15,,98,,,,129,,,,,96,1,29,120,,3,,56,,,28,108
2831,Tez Dozen Team λ #431,1918,1241.686006068916,12,258,,4,1,129,,,,,,,152,,,,336,,1,71,,,3,,224,,39,7,
1654,Tez Dozen Team ι #214,1919,1241.5441728294586,4,186,224,1,1,,,67,,,34,,115,,63,,146,,4,48,,,1,,168,,168,7,
2066,Tez Dozen Team κ #146,1920,1240.9477510299039,5,305,50,1,1,186,,,,,,,305,,,,140,,1,,98,,3,34,98,,,7,
2421,Tez Dozen Team λ #021,1921,1240.8943623029488,5,197,,1,1,,,,,280,129,,140,,98,,,,1,61,,,1,,280,,36,7,
2015,Tez Dozen Team κ #095,1922,1240.7261119739853,4,240,57,4,1,168,,,,,,,305,,129,,,,1,58,96,,1,,105,,60,7,
2096,Tez Dozen Team κ #176,1923,1240.5140018321094,4,305,,1,1,84,,,,,,,120,,120,,140,,4,197,98,,1,,105,,50,7,
1916,Tez Dozen Team ι #476,1924,1240.424588799531,4,420,86,1,1,,,84,,,70,,152,,,,115,,1,33,,,3,50,124,,84,7,
28,Tez Dozen Team α #028,1925,1239.9306168163273,4,186,,1,1,90,15,,,,115,,,,,,,108,4,67,,,1,373,101,,,28,140
1118,Tez Dozen Team η #158,1926,1239.6975014221644,4,373,,1,35,,,,,336,67,,,67,56,,36,73,1,,56,,1,,68,,48,14,
630,Tez Dozen Team ε #150,1927,1239.5660144487008,5,373,,1,1,,5,,,134,,,38,,176,,,45,1,,50,64,1,,186,,81,14,56
279,Tez Dozen Team γ #039,1928,1239.2073785054542,5,420,,1,1,108,15,,,,,,,,,,168,,1,,112,,3,,105,,140,28,129
1708,Tez Dozen Team ι #268,1929,1238.4338103130679,5,186,176,1,1,,,61,,176,62,,98,,43,,134,,1,28,,,1,,168,,84,7,
2322,Tez Dozen Team κ #402,1930,1238.2810564095485,5,420,57,1,1,98,,,,,,,305,,84,,,,1,58,101,,1,,93,,,7,
2351,Tez Dozen Team κ #431,1931,1238.1221158044705,4,336,57,4,1,108,,,,,,,129,,146,,140,,4,74,134,,1,,88,,,7,
2212,Tez Dozen Team κ #292,1932,1237.8170438704244,4,305,36,4,1,96,,,,,134,,146,,,,140,,1,61,129,,3,,115,,50,7,
2796,Tez Dozen Team λ #396,1933,1236.479613765337,5,280,96,1,1,,,,,,,,146,,,,120,,1,146,,,3,168,224,,36,7,
180,Tez Dozen Team β #060,1934,1236.3054119758542,12,480,,1,1,,93,,,,,,,,,,,105,1,,,112,1,,134,146,120,28,
1621,Tez Dozen Team ι #181,1935,1235.9281379342854,4,224,120,1,1,,,61,,,,38,93,,,,134,,1,48,,,3,258,134,,105,7,
448,Tez Dozen Team δ #088,1936,1235.7588007606048,4,305,,1,1,80,5,,134,,,,105,,160,,,115,1,,120,,1,,63,,,28,108
1378,Tez Dozen Team θ #178,1937,1234.9871675921188,28,305,81,1,1,73,,112,,,61,62,129,,,,36,68,1,37,52,,3,35,129,,,14,
796,Tez Dozen Team ζ #076,1938,1234.0161606900356,5,305,,1,1,74,5,,,,56,,60,,258,,,54,4,36,63,,1,,146,,146,14,
2576,Tez Dozen Team λ #176,1939,1234.0125630320554,5,25,49,1,1,258,,,,305,,,140,,124,,,,1,88,,,1,,224,,,7,
1433,Tez Dozen Team θ #233,1940,1233.7272815257884,5,336,81,1,1,,,90,,197,64,,,,,,112,70,1,36,52,,1,50,115,,,14,
2751,Tez Dozen Team λ #351,1941,1233.5024752526176,5,112,,1,1,112,,,,,,,224,,120,,160,,1,74,,,1,,373,,39,7,
936,Tez Dozen Team ζ #216,1942,1233.4696326217238,9,240,,1,1,74,5,,,,58,,134,,258,,63,54,4,64,63,,1,,96,,88,14,
2095,Tez Dozen Team κ #175,1943,1233.431402175491,4,305,57,1,1,96,,,,,,,168,,120,,176,,4,67,129,,1,,93,,,7,
1342,Tez Dozen Team θ #142,1944,1233.059590893722,4,336,115,1,1,112,,176,,,61,,,,,,112,68,4,,51,,1,43,129,,,14,
2242,Tez Dozen Team κ #322,1945,1233.029990762358,4,240,63,1,1,152,,,,,,,146,,112,,197,,4,61,101,,1,,88,,50,7,
1952,Tez Dozen Team κ #032,1946,1232.8544256040566,5,336,50,1,1,84,,,,,,,305,,146,,,,1,67,96,,1,,129,,,7,
1778,Tez Dozen Team ι #338,1947,1232.8464498048243,4,420,86,1,1,,,84,,,,,108,,,,115,,1,28,,,3,50,152,,168,7,
378,Tez Dozen Team δ #018,1948,1232.8283061296324,5,420,,1,1,93,5,,98,,,,,,160,,34,108,1,28,112,,1,,40,,,28,93
23,Tez Dozen Team α #023,1949,1232.6454661979528,5,25,,1,1,,5,,,,129,,373,,152,,70,108,1,71,,,1,,35,,140,28,81
1245,Tez Dozen Team θ #045,1950,1232.3750374179547,28,336,86,1,1,73,,124,,101,64,76,,,52,,56,74,1,36,62,,1,,40,,,14,
519,Tez Dozen Team ε #039,1951,1232.3263658568526,4,672,,1,1,,5,,,,,,84,,73,,,56,4,,51,64,1,,57,,93,14,46
1855,Tez Dozen Team ι #415,1952,1231.661526619543,4,210,197,4,1,,,90,,,,67,129,,,,124,,1,,,,1,47,176,,168,7,
1834,Tez Dozen Team ι #394,1953,1231.4584110732014,4,373,152,1,1,,,70,,,62,,146,,134,,,,4,36,,,1,,152,,84,7,
1793,Tez Dozen Team ι #353,1954,1231.3404561067955,4,197,305,1,1,,,84,,,34,,124,,101,,186,,4,48,,,1,,129,,,7,
361,Tez Dozen Team δ #001,1955,1231.3239016637617,4,560,,1,1,,5,,98,,,,105,,,,,96,1,29,96,,3,74,40,,,28,86
549,Tez Dozen Team ε #069,1956,1231.250937846224,5,373,,1,1,74,5,,,,,,60,,84,,,61,4,,63,56,1,,186,,168,14,70
561,Tez Dozen Team ε #081,1957,1230.6591698016607,9,373,,1,1,93,5,,,,,,,,93,,34,45,4,28,49,64,1,,186,,168,14,56
1812,Tez Dozen Team ι #372,1958,1230.6406464765603,5,197,,1,1,,,84,,101,70,140,134,,84,,140,,1,48,,,1,,124,,88,7,
2347,Tez Dozen Team κ #427,1959,1230.0431016234552,5,280,57,1,1,88,,,,,140,,120,,80,,140,,1,61,86,,1,,108,,50,7,
1412,Tez Dozen Team θ #212,1960,1229.5638136778095,9,336,115,1,1,67,,124,,,80,62,41,,,,44,76,1,37,52,,3,,160,,,14,
333,Tez Dozen Team γ #093,1961,1229.3659058278035,5,672,,1,1,152,15,,,,,,,,,,,,4,33,93,,1,74,50,,,28,96
1526,Tez Dozen Team ι #086,1962,1229.311400023132,4,373,120,1,1,,,67,,,34,,108,,88,,240,,1,28,,,1,,152,,,7,
1781,Tez Dozen Team ι #341,1963,1229.1113797743005,5,224,120,1,1,,,168,,,,,134,,81,,240,,1,108,,,1,,134,,,7,
1852,Tez Dozen Team ι #412,1964,1228.9451093963112,4,224,152,1,1,,,57,,,62,,134,,84,,115,,4,33,,,1,,176,,168,7,
2263,Tez Dozen Team κ #343,1965,1227.8148271937644,4,210,36,1,1,186,,,,,,,197,,134,,146,,1,57,86,,1,,105,,50,7,
2368,Tez Dozen Team κ #448,1966,1227.0705112665157,4,197,36,1,1,,,,,280,,,168,,73,,176,,1,,115,,1,,112,,50,7,
543,Tez Dozen Team ε #063,1967,1226.9860870153975,28,280,,1,1,81,5,,,,,,84,,,,70,61,1,73,51,50,3,74,146,,129,14,70
1056,Tez Dozen Team η #096,1968,1226.5979755976398,28,305,,1,1,81,,,,101,90,,35,53,56,,86,96,1,36,53,,1,,134,,48,14,
363,Tez Dozen Team δ #003,1969,1226.500628640294,5,305,,1,1,84,15,,134,,,,35,,,,70,134,1,98,112,,3,,101,,,28,93
272,Tez Dozen Team γ #032,1970,1226.3472774417019,4,336,,1,1,152,15,,,,,,120,,,,70,,1,81,93,,3,,105,,115,28,96
421,Tez Dozen Team δ #061,1971,1226.2489585573855,4,280,,1,1,152,5,,146,,,,,,,,,108,1,146,124,,3,74,40,,,28,108
147,Tez Dozen Team β #027,1972,1225.6382118207425,4,336,,1,1,,93,,,,197,,,,,,,146,1,61,,90,3,,40,105,115,28,
951,Tez Dozen Team ζ #231,1973,1225.50482381157,5,258,,4,1,,5,,,336,56,,41,,63,,58,,1,81,63,,1,,120,,112,14,
657,Tez Dozen Team ε #177,1974,1225.3262432649615,9,224,,1,1,74,5,,,336,,,,,93,,,45,1,36,50,50,1,,101,,108,14,70
3182,Tez Dozen Team μ #302,1975,1225.312452970607,12,197,152,1,1,98,,,,,,,210,,81,,,,4,,,,1,176,280,,,7,
1098,Tez Dozen Team η #138,1976,1224.7468298649906,4,336,,4,1,90,,,,,90,,124,67,176,,,96,1,,53,,1,,115,,46,14,
1883,Tez Dozen Team ι #443,1977,1224.6262985437527,4,197,120,1,1,,,168,,,140,,140,,81,,186,,4,36,,,1,,134,,,7,
2917,Tez Dozen Team μ #037,1978,1224.5442007936485,12,336,152,1,1,,,,,,,,152,,124,,,,4,160,,,1,47,224,,,7,
703,Tez Dozen Team ε #223,1979,1224.5058351481084,9,560,,4,1,74,5,,,,,,38,,,,,61,1,28,50,54,1,80,101,,81,14,56
2167,Tez Dozen Team κ #247,1980,1223.9672526486077,4,240,57,1,1,176,,,,,108,,197,,,,160,,1,36,76,,3,35,115,,,7,
432,Tez Dozen Team δ #072,1981,1223.8178118328988,4,420,,1,1,129,15,,98,,,,,,,,,108,1,81,120,,3,,101,,,28,108
244,Tez Dozen Team γ #004,1982,1223.6090478346919,4,420,,1,1,129,5,,,,,,28,,,,,,1,81,124,,3,84,68,,112,28,129
350,Tez Dozen Team γ #110,1983,1223.1614119175183,4,420,,1,1,129,15,,,,,,,,,,81,,1,,112,,3,74,105,,115,28,129
1678,Tez Dozen Team ι #238,1984,1222.937677595317,4,420,176,1,1,,,76,,,70,,129,,,,134,,1,36,,,1,43,58,,61,7,
46,Tez Dozen Team α #046,1985,1222.9295135682346,12,373,,1,1,224,15,,,,,,,,,,210,115,4,,,,1,,96,,,28,140
1488,Tez Dozen Team ι #048,1986,1222.8029792445336,5,336,258,1,1,,,210,,,34,,108,,52,,,,1,28,,,1,,176,,,7,
223,Tez Dozen Team β #103,1987,1222.1087794734872,4,168,,1,1,,115,,,,197,,,,101,,,112,1,71,,90,1,,129,,197,28,
1926,Tez Dozen Team κ #006,1988,1222.1022875796234,4,336,50,1,1,96,,,,,,,129,,54,,186,,1,98,129,,1,,124,,,7,
698,Tez Dozen Team ε #218,1989,1222.0566148676448,5,240,,4,1,74,5,,,186,,,,,176,,,56,1,,50,50,1,,186,,108,14,56
1701,Tez Dozen Team ι #261,1990,1221.907684844969,4,186,120,1,1,,,57,,,140,,124,,81,,305,,1,36,,,1,,152,,,7,
252,Tez Dozen Team γ #012,1991,1221.5648626754132,4,560,,1,1,63,15,,,,,,28,,,,,,1,28,112,,3,,105,,140,28,129
2692,Tez Dozen Team λ #292,1992,1221.1552321265444,4,112,,1,1,129,,,,,61,,152,,98,,197,,4,186,,,1,,224,,39,7,
79,Tez Dozen Team α #079,1993,1221.141828629466,4,186,,1,1,108,5,,,,,,,,,,176,108,1,67,,,1,134,96,,160,28,140
1727,Tez Dozen Team ι #287,1994,1220.6673296611912,5,280,152,1,1,,,57,,,56,140,124,,42,,129,,1,33,,,1,,124,,61,7,
2849,Tez Dozen Team λ #449,1995,1220.59826298167,5,240,88,4,1,,,,,,146,,197,,,,,,1,33,,,3,34,420,,36,7,
1395,Tez Dozen Team θ #195,1996,1220.089560923692,4,336,115,1,1,,,93,,,80,,176,,52,,52,74,4,,51,,1,,160,,,14,
1391,Tez Dozen Team θ #191,1997,1219.9413772902942,5,186,86,1,1,210,,112,,,61,,152,,36,,,76,1,33,52,,1,,186,,,14,
107,Tez Dozen Team α #107,1998,1219.5964389215515,4,258,,1,1,63,5,,,,115,,,,,,168,108,4,71,,,1,,101,,146,28,140
1113,Tez Dozen Team η #153,1999,1219.5416029777662,4,480,,1,1,90,,,,,,,35,57,,,86,78,1,,53,,1,35,210,,68,14,
2742,Tez Dozen Team λ #342,2000,1219.4852421755686,5,210,,1,1,,,,,,115,,210,,81,,120,,4,48,,,1,,373,,39,7,
3297,Tez Dozen Team μ #417,2001,1219.426141299019,12,240,305,4,1,,,,,,140,,134,,,,,,1,112,,,3,47,210,,,7,
2975,Tez Dozen Team μ #095,2002,1219.1306395914266,12,224,,1,1,,,,,176,,,152,,54,,240,,1,88,,,1,,258,,,7,
2553,Tez Dozen Team λ #153,2003,1219.107372081774,12,336,,1,1,115,,,,,129,,210,,,,,,1,,,,1,84,280,,39,7,
1191,Tez Dozen Team η #231,2004,1219.043818875942,9,420,,1,1,67,,,,98,80,,74,53,52,,36,,1,64,62,,1,,134,,46,14,
240,Tez Dozen Team β #120,2005,1218.8880590245058,4,280,,1,1,,134,,,,197,,,,,,81,105,1,61,,112,1,,93,,115,28,
1935,Tez Dozen Team κ #015,2006,1218.6352872404132,4,210,,1,1,84,,,,,,,258,,52,,280,,4,57,86,,1,,120,,50,7,
1318,Tez Dozen Team θ #118,2007,1218.4481083328035,9,336,120,1,1,67,,240,,,61,61,,,52,,36,76,1,40,58,,1,,40,,,14,
2289,Tez Dozen Team κ #369,2008,1217.3229631021704,5,420,36,4,1,98,,,,,,,258,,81,,124,,1,,76,,1,,98,,,7,
2038,Tez Dozen Team κ #118,2009,1217.108578022302,4,258,36,4,1,152,,,,,,,197,,36,,120,,1,26,76,,1,,93,,197,7,
2122,Tez Dozen Team κ #202,2010,1216.7855317482722,4,224,,1,1,146,,,,,140,,67,,88,,280,,1,73,73,,1,,108,,,7,
2373,Tez Dozen Team κ #453,2011,1216.6628284538838,4,210,57,1,1,152,,,,,,,258,,,,160,,1,88,76,,3,,112,,81,7,
1444,Tez Dozen Team ι #004,2012,1216.5680605534183,5,197,120,1,1,,,84,,,62,38,124,,129,,140,,4,58,,,1,,152,,88,7,
1938,Tez Dozen Team κ #018,2013,1216.5615226038224,4,280,36,4,35,88,,,,146,,,152,,81,,124,,1,67,88,,1,,96,,,7,
1964,Tez Dozen Team κ #044,2014,1216.3311050589632,4,224,,1,1,101,,,,,,,120,,88,,146,,1,88,140,,1,,93,,197,7,
394,Tez Dozen Team δ #034,2015,1216.09953463804,5,373,,1,1,63,15,,146,,,,120,,,,,115,4,46,124,,1,43,40,,,28,86
2109,Tez Dozen Team κ #189,2016,1215.4902381156912,4,258,63,1,1,176,,,,152,,,67,,,,197,,1,29,101,,1,52,98,,,7,
2775,Tez Dozen Team λ #375,2017,1215.1787721580492,5,258,,4,1,112,,,,,78,,176,,,,160,,1,112,,,3,70,224,,,7,
2526,Tez Dozen Team λ #126,2018,1214.958562752588,4,210,,1,1,112,,,,,78,,146,,88,,129,,1,58,,,1,,336,,39,7,
19,Tez Dozen Team α #019,2019,1214.8186030189897,5,420,,1,1,63,5,,,,,,,,,,176,108,1,,,,1,,101,,160,28,140
2012,Tez Dozen Team κ #092,2020,1214.6233017772015,4,280,36,4,1,96,,,,,,,224,,,,124,,1,73,129,,3,52,115,,60,7,
1533,Tez Dozen Team ι #093,2021,1213.954695703695,4,258,152,4,1,,,67,,,,67,108,,,,240,,1,39,,,3,50,152,,54,7,
1021,Tez Dozen Team η #061,2022,1213.5008879147986,9,280,,1,1,73,,,,,67,,28,53,101,,36,88,1,176,56,,1,,176,,46,14,
74,Tez Dozen Team α #074,2023,1213.347375071748,4,186,,1,1,108,5,,,,168,,,,,,168,108,4,67,,,1,,101,,176,28,81
58,Tez Dozen Team α #058,2024,1213.2907486737997,4,186,,1,1,224,15,,,,115,,,,,,70,108,1,67,,,1,,101,,146,28,140
2866,Tez Dozen Team λ #466,2025,1212.7943048977068,5,224,49,1,1,258,,,,,,,176,,88,,,,4,28,,,1,,258,,108,7,
1548,Tez Dozen Team ι #108,2026,1212.750757389037,4,280,120,1,1,,,57,,,124,,134,,73,,152,,1,39,,,1,,152,,61,7,
2551,Tez Dozen Team λ #151,2027,1212.704236339896,12,112,,1,1,,,,,,373,,210,,80,,93,,1,61,,,1,,258,,,7,
2178,Tez Dozen Team κ #258,2028,1212.653416662357,4,280,36,1,1,152,,,,,,,197,,,,160,,1,33,96,,3,43,112,,81,7,
995,Tez Dozen Team η #035,2029,1211.8679089789046,5,280,,1,1,90,,,,,67,,38,53,,,,96,1,176,53,,1,108,176,,46,14,
1972,Tez Dozen Team κ #052,2030,1211.8370037810823,4,280,50,1,1,168,,,,,,,129,,,,115,,1,38,86,,3,168,96,,60,7,
1954,Tez Dozen Team κ #034,2031,1211.7884226918582,4,160,,1,1,105,,,,210,,,146,,120,,146,,1,33,101,,1,,112,,60,7,
1977,Tez Dozen Team κ #057,2032,1211.7132388761413,4,210,50,1,1,96,,,,,,,168,,101,,280,,1,36,96,,1,,96,,60,7,
1888,Tez Dozen Team ι #448,2033,1211.2659301543567,5,258,152,1,1,,,84,,,62,129,134,,,,186,,1,26,,,3,43,58,,54,7,
1853,Tez Dozen Team ι #413,2034,1210.8654232861718,4,258,176,1,1,,,70,,,,129,112,,,,140,,1,40,,,3,43,168,,54,7,
1819,Tez Dozen Team ι #379,2035,1210.6833895409507,4,373,176,4,1,,,60,,,62,,93,,,,115,,1,26,,,3,43,152,,84,7,
2243,Tez Dozen Team κ #323,2036,1209.795249844047,4,210,63,1,1,146,,,,,,,197,,80,,197,,4,57,88,,1,,98,,50,7,
2296,Tez Dozen Team κ #376,2037,1209.5605986147066,4,160,,4,1,152,,,,,,,186,,96,,115,,1,57,129,,1,,93,,197,7,
1545,Tez Dozen Team ι #105,2038,1209.5055724941908,5,258,152,1,1,,,61,,,56,38,124,,52,,186,,1,37,,,1,,134,,88,7,
2280,Tez Dozen Team κ #360,2039,1208.8427697296113,5,210,50,1,1,134,,,,176,,,146,,,,120,,1,61,101,,1,43,96,,50,7,
740,Tez Dozen Team ζ #020,2040,1208.8220752735863,9,373,,4,1,81,5,,,101,46,,,,96,,63,54,1,81,63,,1,,120,,88,14,
1125,Tez Dozen Team η #165,2041,1208.5122630091773,4,305,,4,1,,,,,336,67,,35,,42,,36,,1,176,53,,1,,80,,48,14,
2635,Tez Dozen Team λ #235,2042,1208.337072834047,4,112,49,1,1,258,,,,,115,,176,,,,88,,1,40,,,3,43,305,,,7,
1310,Tez Dozen Team θ #110,2043,1208.1704785136883,9,197,78,1,1,,,176,,101,108,61,,,56,,56,63,1,186,52,,1,,40,,,14,
2209,Tez Dozen Team κ #289,2044,1207.6999303584034,4,197,63,1,1,88,,,,,,,305,,,,176,,1,58,84,,3,57,96,,60,7,
1292,Tez Dozen Team θ #092,2045,1207.504093202725,9,186,134,4,1,80,,176,,,61,76,28,,,,56,76,1,,62,,3,35,197,,,14,
590,Tez Dozen Team ε #110,2046,1207.4579902845314,9,480,,1,1,93,5,,,,,,35,,67,,,64,1,73,49,56,1,,101,,81,14,70
2004,Tez Dozen Team κ #084,2047,1207.2439454041792,5,560,,4,1,98,,,,,,,67,,,,115,,1,37,140,,3,34,129,,,7,
811,Tez Dozen Team ζ #091,2048,1207.0980160280956,9,305,,1,1,81,5,,,,65,,134,,96,,58,50,4,61,61,,1,,120,,134,14,
1474,Tez Dozen Team ι #034,2049,1206.6515775416974,5,224,168,4,1,,,84,,,34,38,108,,84,,186,,4,46,,,1,,124,,84,7,
2503,Tez Dozen Team λ #103,2050,1206.628193818493,4,25,96,1,1,,,,,,115,,224,,,,112,,4,146,,,1,57,373,,36,7,
307,Tez Dozen Team γ #067,2051,1206.566773383871,4,420,,1,1,108,15,,,,,,28,,,,,,1,61,112,,3,74,105,,112,28,129
795,Tez Dozen Team ζ #075,2052,1206.479968078229,9,420,,1,1,74,5,,,,46,,134,,96,,34,50,1,26,63,,1,,120,,105,14,
