ID,Name,Rank,Rarity_Score,Attributes,Background,Body,Clolthes,Eyeware,Headware,Mouthpiece,Special
1622,Gecko #1622,1333,138.3660752116,6,c7e3c9 ,Purple ,No Clothes ,Cyber Glasses Orange ,Devil Horns Purple ,Bandana Green ,
685,Gecko #685,1334,138.3290666105,6,7bcccb ,Green Scales ,Plain Vest ,No Eyeware ,No Headware ,Party Blower Green ,
1254,Gecko #1254,1335,138.2337697154,6,ffb6a7 ,Purple ,Skull Vest Green ,No Eyeware ,Greek War Helmet Pink ,No Mouthpiece ,
796,Gecko #796,1336,138.1050049845,6,cdf1f1 ,Red ,Track Suit Blue ,No Eyeware ,Safari Guide Hat ,No Mouthpiece ,
2062,Gecko #2062,1337,138.0679581931,6,c7e3c9 ,Dark Green ,Hawaian Shirt Blue ,Cyber Glasses Pink ,Cotton Hat Green ,Bandana Purple ,
984,Gecko #984,1338,138.0256765098,6,dbeef6 ,Purple ,Plain Tee Purple ,Cyber Glasses Indigo ,Punk Hair Red ,No Mouthpiece ,
1409,Gecko #1409,1339,138.0223227309,6,7bcccb ,Purple ,Pattern Shirt Indigo ,No Eyeware ,Safari Hat Indigo ,No Mouthpiece ,
318,Gecko #318,1340,138.0094034421,6,b1d0b5 ,Light Green ,Hawaian Shirt Red ,Cyber Glasses Indigo ,Punk Hair Indigo ,No Mouthpiece ,
782,Gecko #782,1341,137.8492276308,6,d2acb1 ,Purple ,Hawaian Shirt Brown ,Square Glasses Pink ,Punk Hair Green ,No Mouthpiece ,
1987,Gecko #1987,1342,137.8485303295,6,afc9c8 ,Dark Green ,Formal Suit Black ,Cyber Glasses Pink ,Punk Hair Indigo ,No Mouthpiece ,
1032,Gecko #1032,1343,137.8253607417,6,7bcccb ,Red ,Formal Suit Purple ,No Eyeware ,Small Hat Green ,No Mouthpiece ,
2014,Gecko #2014,1344,137.6790496499,6,ff8e84 ,Turquoise ,Pattern Shirt Indigo ,Cyber Glasses Seagreen ,Greek War Helmet Pink ,No Mouthpiece ,
1437,Gecko #1437,1345,137.6245305305,6,7bcccb ,Light Green ,Casual Jacket & Tee  ,Cyber Glasses Indigo ,Punk Hair Yellow ,No Mouthpiece ,
1278,Gecko #1278,1346,137.5910160523,6,c7e3c9 ,Dark Green ,Hawaian Shirt Pink ,No Eyeware ,Greek War Helmet Yellow ,No Mouthpiece ,
1101,Gecko #1101,1347,137.5840687437,6,dbeef6 ,Light Green ,No Clothes ,Retro Glasses Orange ,Mohawk Hair Skyblue ,No Mouthpiece ,
276,Gecko #276,1348,137.5755864259,6,7bcccb ,Purple ,Hawaian Shirt Brown ,No Eyeware ,Small Hat Green ,No Mouthpiece ,
1471,Gecko #1471,1349,137.5240899169,6,ff8e84 ,Dark Green ,No Clothes ,No Eyeware ,Greek War Helmet Red ,Party Blower Yellow ,
1038,Gecko #1038,1350,137.4302029249,6,dbeef6 ,Green Scales ,No Clothes ,Cyber Glasses Pink ,Small Hat Black ,No Mouthpiece ,
2170,Gecko #2170,1351,137.3387940592,6,ff8e84 ,Turquoise ,Skeleton Tee Purple ,Aviators Black ,Greek War Helmet Yellow ,No Mouthpiece ,
1806,Gecko #1806,1352,137.3340051946,6,b1d0b5 ,Light Green ,No Clothes ,Winged Glasses Indigo Yellow ,Punk Hair Indigo ,No Mouthpiece ,
809,Gecko #809,1353,137.3095747168,6,d0bdc3 ,Purple ,No Clothes ,Aviators Black ,Devil Horns Purple ,Bandana Green ,
698,Gecko #698,1354,137.165509145,6,d2a9ce ,Light Green ,Pattern Shirt Grey ,Cyber Glasses Pink ,Greek War Helmet Green ,Bandana Purple ,
1187,Gecko #1187,1355,136.915223433,6,d0bdc3 ,Light Green ,No Clothes ,No Eyeware ,Devil Horns Red ,Joint ,
569,Gecko #569,1356,136.9013299594,6,cdf1f1 ,Purple ,Heart Shirt Grey ,No Eyeware ,Safari Guide Hat ,No Mouthpiece ,
730,Gecko #730,1357,136.7940313067,6,d2a9ce ,Light Green ,Formal Suit Black ,Cyber Glasses Indigo ,Greek War Helmet Yellow ,No Mouthpiece ,
753,Gecko #753,1358,136.7832352805,6,c7e3c9 ,Purple ,Doctor Dress ,Retro Glasses Pink ,Greek War Helmet Green ,Bandana Green ,
38,Gecko #38,1359,136.7569274701,6,8eb4c5 ,Red ,Doctor Dress ,Cyber Glasses Seagreen ,Greek War Helmet Yellow ,No Mouthpiece ,
2134,Gecko #2134,1360,136.7204428783,6,d7f6be ,Red ,Skeleton Tee Red ,Retro Glasses Blue ,Punk Hair Yellow ,No Mouthpiece ,
210,Gecko #210,1361,136.7132088588,6,7bcccb ,Turquoise ,Skull Vest Green ,No Eyeware ,Cop Hat Black ,Bandana Red ,
1222,Gecko #1222,1362,136.6589604394,6,b1d0b5 ,Turquoise ,Pattern Tee Purple ,No Eyeware ,Riding Helmet RWB ,No Mouthpiece ,
715,Gecko #715,1363,136.4082026263,6,f0d4e3 ,Turquoise ,Hawaian Shirt Brown ,No Eyeware ,Small Hat Green ,No Mouthpiece ,
1169,Gecko #1169,1364,136.3291974091,6,b1d0b5 ,Dark Green ,Heart Shirt Grey ,Retro Glasses Orange ,Punk Hair Red ,No Mouthpiece ,
171,Gecko #171,1365,136.3202148077,6,d2acb1 ,Turquoise ,Hawaian Shirt Blue ,No Eyeware ,Safari Hat Yellow ,No Mouthpiece ,
1993,Gecko #1993,1366,136.2923388262,6,e8a1a2 ,Red ,Hawaian Shirt Red ,Retro Glasses Blue ,Greek War Helmet Pink ,No Mouthpiece ,
41,Gecko #41,1367,136.2089433671,6,dbeef6 ,Turquoise ,Hawaian Shirt Brown ,Retro Glasses Blue ,Punk Hair Red ,No Mouthpiece ,
7,Gecko #7,1368,136.126733446,6,afc9c8 ,Light Green ,No Clothes ,No Eyeware ,Punk Hair Pink ,Rose ,
1239,Gecko #1239,1369,135.9803609352,6,dbeef6 ,Purple ,Formal Suit Purple ,Aviators Green ,Punk Hair Yellow ,No Mouthpiece ,
350,Gecko #350,1370,135.9752592394,6,cdf1f1 ,Purple ,Skeleton Tee Black ,No Eyeware ,Greek War Helmet Red ,No Mouthpiece ,
1884,Gecko #1884,1371,135.9201322281,6,e8a1a2 ,Turquoise ,Hawaian Shirt Brown ,No Eyeware ,Long Hat Black ,No Mouthpiece ,
1902,Gecko #1902,1372,135.919295498,6,d7f6be ,Light Green ,Skull Vest Blue ,Square Glasses Pink ,Punk Hair Green ,No Mouthpiece ,
1827,Gecko #1827,1373,135.7871803691,6,ffb6a7 ,Dark Green ,Skeleton Tee Red ,Aviators Black ,No Headware ,Bandana Purple ,
1054,Gecko #1054,1374,135.7431726559,6,afc9c8 ,Purple ,Plain Tee Grey ,No Eyeware ,Devil Horns Purple ,No Mouthpiece ,
2108,Gecko #2108,1375,135.7078065926,6,cdf1f1 ,Red ,Pattern Tee Green ,Cyber Glasses Pink ,Greek War Helmet Blue ,No Mouthpiece ,
2191,Gecko #2191,1376,135.7006724011,6,afc9c8 ,Dark Green ,Heart Shirt Grey ,No Eyeware ,Safari Guide Hat ,No Mouthpiece ,
1364,Gecko #1364,1377,135.6713332076,6,8eb4c5 ,Turquoise ,No Clothes ,Square Glasses Orange ,Cotton Hat Beige ,Tobacco Pipe L ,
1810,Gecko #1810,1378,135.58177359,6,d0bdc3 ,Purple ,Pattern Shirt Grey ,Retro Glasses Pink ,Greek War Helmet Blue ,No Mouthpiece ,
1900,Gecko #1900,1379,135.5467588298,6,8eb4c5 ,Dark Green ,Formal Suit Blue ,Cyber Glasses Seagreen ,Greek War Helmet Pink ,No Mouthpiece ,
1077,Gecko #1077,1380,135.3365572927,6,d0bdc3 ,Turquoise ,Plain Tee Grey ,No Eyeware ,Devil Horns Red ,No Mouthpiece ,
2118,Gecko #2118,1381,135.3076607059,6,afc9c8 ,Green Scales ,Pattern Tee Purple ,Retro Glasses Orange ,Greek War Helmet Green ,No Mouthpiece ,
114,Gecko #114,1382,135.2928213531,6,8eb4c5 ,Red ,Pattern Shirt Red ,No Eyeware ,Punk Hair Green ,Bandana Purple ,
1129,Gecko #1129,1383,135.2555486289,6,cdf1f1 ,Turquoise ,No Clothes ,Retro Glasses Black ,Riding Helmet RWB ,Bandana Green ,
632,Gecko #632,1384,135.1985132941,6,d2a9ce ,Purple ,Pattern Shirt Indigo ,Aviators Black ,Punk Hair Red ,No Mouthpiece ,
1742,Gecko #1742,1385,135.1817868852,6,f0d4e3 ,Turquoise ,Knitted Shirt Purple ,No Eyeware ,Safari Guide Hat ,No Mouthpiece ,
909,Gecko #909,1386,135.1704538026,6,dbeef6 ,Dark Green ,Formal Suit Blue ,No Eyeware ,Mohawk Hair Blue ,Bandana Purple ,
687,Gecko #687,1387,135.1303209729,6,ff8e84 ,Dark Green ,Hawaian Shirt Blue ,No Eyeware ,Hair Blonde ,No Mouthpiece ,
871,Gecko #871,1388,135.0507327718,6,b1d0b5 ,Green Scales ,Hawaian Shirt Red ,Retro Glasses Orange ,Greek War Helmet Pink ,No Mouthpiece ,
2098,Gecko #2098,1389,135.0072260052,6,d7f6be ,Purple ,Plain Tee Grey ,No Eyeware ,Safari Guide Hat ,No Mouthpiece ,
1401,Gecko #1401,1390,134.9956853131,6,dbeef6 ,Turquoise ,Plain Vest ,No Eyeware ,Punk Hair Red ,Bandana Red ,
2142,Gecko #2142,1391,134.9714222383,6,8eb4c5 ,Polkadots ,No Clothes ,Cyber Glasses Orange ,No Headware ,No Mouthpiece ,
316,Gecko #316,1392,134.9655604682,6,d2a9ce ,Light Green ,Plain Vest ,Aviators Black ,Greek War Helmet Green ,No Mouthpiece ,
1765,Gecko #1765,1393,134.9459378692,6,cdf1f1 ,Light Green ,Skull Vest Blue ,Cyber Glasses Orange ,No Headware ,Joint ,
1551,Gecko #1551,1394,134.92029426,6,ffb6a7 ,Red ,Pattern Tee Green ,Retro Glasses Orange ,No Headware ,No Mouthpiece ,
1272,Gecko #1272,1395,134.8284603841,6,ff8e84 ,Purple ,Track Suit Blue ,No Eyeware ,Cop Hat Blue ,No Mouthpiece ,
677,Gecko #677,1396,134.6788705793,6,d0bdc3 ,Red ,School Uniform White ,No Eyeware ,Safari Hat Red ,No Mouthpiece ,
1986,Gecko #1986,1396,134.6788705793,6,d0bdc3 ,Red ,School Uniform White ,No Eyeware ,Long Hat Black ,No Mouthpiece ,
2163,Gecko #2163,1398,134.5086062888,6,7bcccb ,Green Scales ,Pattern Shirt Red ,No Eyeware ,Cop Hat Black ,No Mouthpiece ,
1334,Gecko #1334,1399,134.4796126976,6,afc9c8 ,Green Scales ,Hawaian Shirt Purple ,Aviators Black ,Punk Hair Indigo ,No Mouthpiece ,
1977,Gecko #1977,1400,134.4160617202,6,d2a9ce ,Red ,Hawaian Shirt Purple ,Retro Glasses Orange ,Punk Hair Red ,No Mouthpiece ,
31,Gecko #31,1401,134.2865523279,6,c7e3c9 ,Light Green ,Pattern Shirt Indigo ,Aviators Green ,Punk Hair Red ,No Mouthpiece ,
1868,Gecko #1868,1402,134.2817940948,6,dbeef6 ,Red ,Hawaian Shirt Pink ,Retro Glasses Orange ,No Headware ,Bandana Red ,
1616,Gecko #1616,1403,134.2081304258,6,ff8e84 ,Red ,Skull Vest Jagger ,Aviators Green ,Cotton Hat Green ,No Mouthpiece ,
1505,Gecko #1505,1404,134.1769410265,6,8eb4c5 ,Red ,Plain Tee Purple ,Square Glasses Black ,Greek War Helmet Green ,No Mouthpiece ,
894,Gecko #894,1405,134.1243517816,6,d0bdc3 ,Light Green ,Pattern Shirt Grey ,Winged Glasses  Blue Pink ,No Headware ,Bandana Purple ,
1028,Gecko #1028,1406,134.1135241779,6,b1d0b5 ,Green Scales ,Skull Vest Green ,No Eyeware ,Safari Guide Hat ,No Mouthpiece ,
1834,Gecko #1834,1407,134.111058189,6,d2acb1 ,Purple ,Skull Vest Green ,Retro Glasses Blue ,Punk Hair Red ,No Mouthpiece ,
1308,Gecko #1308,1408,134.0926173486,6,dbeef6 ,Light Green ,Pattern Tee Purple ,Square Glasses Orange ,Cotton Hat Green ,No Mouthpiece ,
987,Gecko #987,1409,134.0550911608,6,ff8e84 ,Turquoise ,Knitted Shirt Purple ,Winged Glasses Indigo Yellow ,No Headware ,No Mouthpiece ,
612,Gecko #612,1410,134.0354060338,6,ffb6a7 ,Green Scales ,No Clothes ,No Eyeware ,Safari Guide Hat ,No Mouthpiece ,
477,Gecko #477,1411,134.0165244836,6,7bcccb ,Purple ,Doctor Dress ,Aviators Black ,Punk Hair Red ,Bandana Purple ,
593,Gecko #593,1412,133.9703402995,6,d7f6be ,Dark Green ,Pattern Tee Green ,No Eyeware ,Mohawk Hair Blue ,Bandana Green ,
1337,Gecko #1337,1413,133.9595704185,6,e8a1a2 ,Purple ,Hawaian Shirt Purple ,No Eyeware ,Small Hat Pink ,No Mouthpiece ,
1281,Gecko #1281,1414,133.8280871847,6,c7e3c9 ,Purple ,Formal Suit Black ,Retro Glasses Blue ,Cotton Hat Beige ,No Mouthpiece ,
578,Gecko #578,1415,133.7185295116,6,e8a1a2 ,Light Green ,Hawaian Shirt Red ,No Eyeware ,Devil Horns Red ,No Mouthpiece ,
327,Gecko #327,1416,133.6727741923,6,afc9c8 ,Green Scales ,Casual Jacket & Tee  ,No Eyeware ,Punk Hair Yellow ,Bandana Red ,
1775,Gecko #1775,1417,133.6694155279,6,7bcccb ,Dark Green ,Plain Tee Grey ,No Eyeware ,Small Hat Pink ,No Mouthpiece ,
1264,Gecko #1264,1418,133.5901428579,6,e8a1a2 ,Purple ,Skeleton Tee Purple ,Cyber Glasses Pink ,Punk Hair Red ,No Mouthpiece ,
1261,Gecko #1261,1419,133.405075293,6,8eb4c5 ,Dark Green ,Plain Shirt Black ,No Eyeware ,Safari Hat Indigo ,No Mouthpiece ,
160,Gecko #160,1420,133.3989552137,6,f0d4e3 ,Purple ,Plain Vest ,No Eyeware ,Greek War Helmet Green ,Bandana Green ,
2086,Gecko #2086,1421,133.3812290478,6,f0d4e3 ,Turquoise ,Plain Tee Purple ,No Eyeware ,No Headware ,Party Blower Green ,
376,Gecko #376,1422,133.3437852525,6,f0d4e3 ,Purple ,Pattern Shirt Grey ,Winged Glasses  Red Turquoise ,No Headware ,Bandana Red ,
545,Gecko #545,1423,133.3353215051,6,dbeef6 ,Red ,Casual Jacket & Tee  ,No Eyeware ,Cop Hat Black ,No Mouthpiece ,
107,Gecko #107,1424,133.2361078563,6,f0d4e3 ,Turquoise ,Knitted Shirt Purple ,Winged Glasses Green Purple ,No Headware ,Bandana Purple ,
913,Gecko #913,1425,133.1800068795,6,d2a9ce ,Light Green ,Knitted Shirt Peach ,Retro Glasses Black ,Cotton Hat Green ,No Mouthpiece ,
883,Gecko #883,1426,133.1183767218,6,b1d0b5 ,Light Green ,Skull Vest Blue ,Cyber Glasses Orange ,Punk Hair Red ,No Mouthpiece ,
1165,Gecko #1165,1427,133.0253826127,6,e8a1a2 ,Red ,Plain Tee Grey ,No Eyeware ,Mohawk Hair Blue ,Bandana Purple ,
1476,Gecko #1476,1428,132.9301279978,6,8eb4c5 ,Purple ,Skeleton Tee Purple ,Retro Glasses Black ,Greek War Helmet Green ,No Mouthpiece ,
1961,Gecko #1961,1429,132.8281028765,6,cdf1f1 ,Turquoise ,No Clothes ,Cyber Glasses Orange ,Small Hat Green ,Bandana Purple ,
1102,Gecko #1102,1430,132.8208334993,6,d2a9ce ,Light Green ,Skeleton Tee Black ,No Eyeware ,Punk Hair Pink ,No Mouthpiece ,
426,Gecko #426,1431,132.7068978922,6,f0d4e3 ,Green Scales ,No Clothes ,Cyber Glasses Orange ,Snapback Indigo ,No Mouthpiece ,
1420,Gecko #1420,1432,132.6313095589,6,8eb4c5 ,Dark Green ,No Clothes ,Aviators Black ,Mohawk Hair Skyblue ,No Mouthpiece ,
2083,Gecko #2083,1433,132.5223308429,6,d0bdc3 ,Turquoise ,No Clothes ,No Eyeware ,Mohawk Hair Green ,No Mouthpiece ,
2091,Gecko #2091,1434,132.5177757519,6,d7f6be ,Purple ,Doctor Dress ,Square Glasses Black ,Mohawk Hair Blue ,No Mouthpiece ,
801,Gecko #801,1435,132.4453725463,6,ff8e84 ,Light Green ,Casual Jacket & Tee  ,Aviators Green ,Cotton Hat Green ,No Mouthpiece ,
1276,Gecko #1276,1436,132.3924463089,6,ff8e84 ,Turquoise ,Plain Shirt Indigo ,Cyber Glasses Orange ,Greek War Helmet Pink ,No Mouthpiece ,
1097,Gecko #1097,1437,132.3725369349,6,7bcccb ,Purple ,Plain Tee Grey ,No Eyeware ,No Headware ,Rose ,
1404,Gecko #1404,1438,132.3698333412,6,b1d0b5 ,Green Scales ,No Clothes ,Cyber Glasses Seagreen ,Hair Blonde ,No Mouthpiece ,
1044,Gecko #1044,1439,132.368053798,6,8eb4c5 ,Turquoise ,No Clothes ,Retro Glasses Pink ,Snapback Indigo ,No Mouthpiece ,
1417,Gecko #1417,1440,132.0617454225,6,d2acb1 ,Turquoise ,No Clothes ,Aviators Black ,Small Hat Black ,No Mouthpiece ,
1568,Gecko #1568,1441,132.056391258,6,d2a9ce ,Red ,Knitted Shirt Purple ,No Eyeware ,Cop Hat Blue ,No Mouthpiece ,
230,Gecko #230,1442,131.8337156192,6,d0bdc3 ,Light Green ,Cop Dress Black ,No Eyeware ,Greek War Helmet Blue ,No Mouthpiece ,
1852,Gecko #1852,1443,131.8321398419,6,d7f6be ,Turquoise ,Hawaian Shirt Blue ,Square Glasses Pink ,Punk Hair Yellow ,No Mouthpiece ,
1646,Gecko #1646,1444,131.8304009684,6,c7e3c9 ,Purple ,No Clothes ,No Eyeware ,Safari Hat Green ,No Mouthpiece ,
371,Gecko #371,1445,131.5982707193,6,afc9c8 ,Light Green ,Hawaian Shirt Purple ,No Eyeware ,Small Hat Pink ,No Mouthpiece ,
490,Gecko #490,1446,131.5693450079,6,f0d4e3 ,Light Green ,Plain Tee Grey ,No Eyeware ,Safari Hat Indigo ,No Mouthpiece ,
645,Gecko #645,1447,131.5564419353,6,ff8e84 ,Dark Green ,Formal Suit Purple ,Retro Glasses Black ,Greek War Helmet Green ,No Mouthpiece ,
1080,Gecko #1080,1448,131.5157099446,6,7bcccb ,Dark Green ,Doctor Dress ,Square Glasses Orange ,Punk Hair Pink ,No Mouthpiece ,
1488,Gecko #1488,1449,131.4906872605,6,b1d0b5 ,Dark Green ,School Uniform White ,No Eyeware ,Small Hat Green ,No Mouthpiece ,
1366,Gecko #1366,1450,131.4620338153,6,d7f6be ,Dark Green ,No Clothes ,Square Glasses Pink ,Long Hat Black ,Bandana Purple ,
1249,Gecko #1249,1451,131.4121602187,6,c7e3c9 ,Dark Green ,Skull Vest Blue ,Square Glasses Pink ,Punk Hair Red ,No Mouthpiece ,
211,Gecko #211,1452,131.3808517132,6,ff8e84 ,Light Green ,No Clothes ,No Eyeware ,Punk Hair Pink ,Party Blower Green ,
759,Gecko #759,1453,131.1917384289,6,d2acb1 ,Green Scales ,Hawaian Shirt Blue ,Retro Glasses Pink ,Punk Hair Red ,No Mouthpiece ,
115,Gecko #115,1454,131.0775244007,6,d2acb1 ,Green Scales ,Pattern Shirt Indigo ,No Eyeware ,Riding Helmet GWR ,No Mouthpiece ,
517,Gecko #517,1455,131.0671069827,6,7bcccb ,Light Green ,Hawaian Shirt Brown ,No Eyeware ,Safari Hat Indigo ,No Mouthpiece ,
2169,Gecko #2169,1456,130.9846031553,6,b1d0b5 ,Turquoise ,Pattern Tee Purple ,No Eyeware ,Greek War Helmet Red ,No Mouthpiece ,
495,Gecko #495,1457,130.8980152336,6,cdf1f1 ,Red ,School Uniform White ,Cyber Glasses Indigo ,Greek War Helmet Yellow ,No Mouthpiece ,
539,Gecko #539,1458,130.8568052935,6,cdf1f1 ,Dark Green ,Hawaian Shirt Brown ,Retro Glasses Black ,Greek War Helmet Pink ,No Mouthpiece ,
901,Gecko #901,1459,130.8115919368,6,ff8e84 ,Purple ,No Clothes ,No Eyeware ,Punk Hair Green ,Cigar ,
606,Gecko #606,1460,130.7578819612,6,d2acb1 ,Light Green ,Skeleton Tee Purple ,No Eyeware ,Devil Horns Red ,No Mouthpiece ,
527,Gecko #527,1461,130.4636445327,6,cdf1f1 ,Colored Polkadots ,No Clothes ,No Eyeware ,Punk Hair Yellow ,Bandana Purple ,
1620,Gecko #1620,1462,130.3942503105,6,d2a9ce ,Purple ,Plain Shirt Indigo ,Cyber Glasses Indigo ,Cotton Hat Beige ,No Mouthpiece ,
1094,Gecko #1094,1463,130.3923187038,6,d7f6be ,Red ,No Clothes ,No Eyeware ,Greek War Helmet Red ,Tobacco Pipe L ,
544,Gecko #544,1464,130.3814004864,6,dbeef6 ,Green Scales ,Skull Vest Green ,No Eyeware ,Safari Hat Indigo ,No Mouthpiece ,
660,Gecko #660,1465,130.3623971011,6,c7e3c9 ,Light Green ,No Clothes ,Square Glasses Pink ,Safari Hat Grey ,No Mouthpiece ,
1950,Gecko #1950,1466,130.2945650627,6,d7f6be ,Turquoise ,Pattern Tee Green ,Retro Glasses Blue ,Greek War Helmet Green ,No Mouthpiece ,
1787,Gecko #1787,1467,130.2350568178,6,e8a1a2 ,Light Green ,No Clothes ,Laser Eyes Green ,No Headware ,No Mouthpiece ,
1201,Gecko #1201,1468,130.0401748014,6,7bcccb ,Dark Green ,No Clothes ,Square Glasses Orange ,Devil Horns Red ,Bandana Purple ,
1912,Gecko #1912,1469,129.8055013389,6,7bcccb ,Turquoise ,Skull Vest Green ,No Eyeware ,Safari Hat Indigo ,No Mouthpiece ,
996,Gecko #996,1470,129.7956161209,6,d7f6be ,Purple ,Skull Vest Blue ,Retro Glasses Orange ,Cotton Hat Beige ,No Mouthpiece ,
213,Gecko #213,1471,129.7816193584,6,cdf1f1 ,Red ,No Clothes ,No Eyeware ,Mohawk Hair Green ,No Mouthpiece ,
73,Gecko #73,1472,129.77519032,6,8eb4c5 ,Turquoise ,No Clothes ,No Eyeware ,Safari Hat Green ,No Mouthpiece ,
2197,Gecko #2197,1473,129.7582794874,6,cdf1f1 ,Turquoise ,No Clothes ,Square Glasses Pink ,Safari Hat Grey ,No Mouthpiece ,
1718,Gecko #1718,1474,129.617018252,6,8eb4c5 ,Dark Green ,Pattern Shirt Grey ,No Eyeware ,Devil Horns Purple ,No Mouthpiece ,
1808,Gecko #1808,1475,129.5527324568,6,d2acb1 ,Red ,Skull Vest Blue ,Square Glasses Black ,Greek War Helmet Pink ,No Mouthpiece ,
1245,Gecko #1245,1476,129.540537736,6,d2acb1 ,Dark Green ,Pattern Tee Green ,No Eyeware ,Greek War Helmet Yellow ,Bandana Red ,
598,Gecko #598,1477,129.4618409036,6,8eb4c5 ,Light Green ,No Clothes ,Cyber Glasses Indigo ,Hair Black ,No Mouthpiece ,
1365,Gecko #1365,1478,129.4172617797,6,c7e3c9 ,Dark Green ,No Clothes ,Retro Glasses Orange ,Snapback Red ,No Mouthpiece ,
587,Gecko #587,1479,129.4053322114,6,d0bdc3 ,Dark Green ,Pattern Shirt Indigo ,Aviators Black ,Cotton Hat Green ,No Mouthpiece ,
381,Gecko #381,1480,129.3907456575,6,dbeef6 ,Green Scales ,Formal Suit Purple ,Cyber Glasses Indigo ,Punk Hair Red ,No Mouthpiece ,
2127,Gecko #2127,1481,129.3380608351,6,ffb6a7 ,Light Green ,Hawaian Shirt Pink ,No Eyeware ,No Headware ,No Mouthpiece ,
577,Gecko #577,1482,129.3271459352,6,dbeef6 ,Turquoise ,Knitted Shirt Purple ,No Eyeware ,Punk Hair Green ,Bandana Red ,
1131,Gecko #1131,1483,129.1399340904,6,e8a1a2 ,Purple ,Pattern Tee Purple ,No Eyeware ,Cotton Hat Beige ,Bandana Green ,
103,Gecko #103,1484,129.0860320418,6,d0bdc3 ,Red ,No Clothes ,No Eyeware ,Small Hat Black ,Bandana Red ,
1996,Gecko #1996,1485,129.0631423689,6,c7e3c9 ,Purple ,Pattern Tee Green ,Retro Glasses Pink ,Greek War Helmet Green ,No Mouthpiece ,
1498,Gecko #1498,1486,129.0086872835,6,c7e3c9 ,Green Scales ,Plain Tee Grey ,Square Glasses Black ,Greek War Helmet Pink ,No Mouthpiece ,
178,Gecko #178,1487,128.8729860973,6,ffb6a7 ,Purple ,No Clothes ,Cyber Glasses Pink ,Greek War Helmet Pink ,No Mouthpiece ,
2041,Gecko #2041,1488,128.8564385049,6,ff8e84 ,Dark Green ,Pattern Tee Green ,Cyber Glasses Pink ,Cotton Hat Green ,No Mouthpiece ,
1172,Gecko #1172,1489,128.8514556704,6,dbeef6 ,Light Green ,Pattern Shirt Grey ,Aviators Black ,Punk Hair Yellow ,No Mouthpiece ,
805,Gecko #805,1490,128.7147237929,6,d7f6be ,Turquoise ,Pattern Tee Green ,No Eyeware ,Cop Hat Blue ,No Mouthpiece ,
1922,Gecko #1922,1491,128.6428405253,6,cdf1f1 ,Red ,No Clothes ,Retro Glasses Black ,Safari Hat Red ,No Mouthpiece ,
573,Gecko #573,1492,128.5884810764,6,8eb4c5 ,Purple ,No Clothes ,Cyber Glasses Orange ,Cop Hat Black ,Bandana Green ,
767,Gecko #767,1493,128.4816278768,6,ff8e84 ,Light Green ,Cop Dress Black ,Square Glasses Orange ,No Headware ,Bandana Purple ,
584,Gecko #584,1494,128.4596530552,6,dbeef6 ,Purple ,No Clothes ,Square Glasses Orange ,Riding Helmet RWB ,Bandana Red ,
45,Gecko #45,1495,128.3155310672,6,8eb4c5 ,Red ,Knitted Shirt Purple ,Square Glasses Pink ,Cotton Hat Green ,No Mouthpiece ,
295,Gecko #295,1496,128.2095970498,6,e8a1a2 ,Light Green ,Skull Vest Blue ,Aviators Black ,Punk Hair Red ,No Mouthpiece ,
1952,Gecko #1952,1497,128.0003655287,6,ff8e84 ,Red ,No Clothes ,Cyber Glasses Pink ,Mohawk Hair Yellow ,No Mouthpiece ,
1252,Gecko #1252,1498,127.8778634215,6,7bcccb ,Dark Green ,Formal Suit Black ,Retro Glasses Pink ,Greek War Helmet Pink ,No Mouthpiece ,
448,Gecko #448,1499,127.8371228725,6,dbeef6 ,Red ,Pattern Shirt Red ,No Eyeware ,Mohawk Hair Blue ,No Mouthpiece ,
340,Gecko #340,1500,127.4717248268,6,7bcccb ,Green Scales ,Pattern Tee Green ,No Eyeware ,Punk Hair Yellow ,Bandana Purple ,
671,Gecko #671,1501,127.3607805462,6,c7e3c9 ,Purple ,Skull Vest Green ,No Eyeware ,Cop Hat Blue ,No Mouthpiece ,
141,Gecko #141,1502,127.1135226738,6,d7f6be ,Turquoise ,Knitted Shirt Purple ,No Eyeware ,Punk Hair Indigo ,Bandana Purple ,
1545,Gecko #1545,1503,127.1078643295,6,d2a9ce ,Red ,Cop Dress Blue ,No Eyeware ,Punk Hair Indigo ,No Mouthpiece ,
2182,Gecko #2182,1504,127.1074611853,6,d7f6be ,Light Green ,Plain Tee Purple ,Winged Glasses  Red Turquoise ,No Headware ,No Mouthpiece ,
733,Gecko #733,1505,127.0935396134,6,e8a1a2 ,Turquoise ,Knitted Shirt Purple ,Cyber Glasses Orange ,Cotton Hat Beige ,No Mouthpiece ,
1681,Gecko #1681,1506,127.0134282724,6,b1d0b5 ,Red ,No Clothes ,Cyber Glasses Pink ,Small Hat Green ,No Mouthpiece ,
680,Gecko #680,1507,126.9677699941,6,e8a1a2 ,Green Scales ,Formal Suit Blue ,Winged Glasses  Red Turquoise ,No Headware ,No Mouthpiece ,
14,Gecko #14,1508,126.8488715929,6,b1d0b5 ,Light Green ,Pattern Shirt Red ,No Eyeware ,Mohawk Hair Blue ,No Mouthpiece ,
1673,Gecko #1673,1509,126.7814738421,6,8eb4c5 ,Green Scales ,Formal Suit Blue ,Winged Glasses  Red Turquoise ,No Headware ,No Mouthpiece ,
