ID,Name,Rank,Rarity_Score,Attributes,Background,Body,Coat,Eyes,Gear,Head,Mouth,Neck,Shirt,Special
828,CyberKidz Club #828,2878,452.8672562813,9,Lemon,Lime,Aqua Tracksuit,Glad,Aqua Shoulder Bag,Pattern Pink Bucket,Impressed,none,Sand Sweater,
5446,CyberKidz Club #5446,2879,452.8429279143,9,Grape,Lime,Citrus Windbreaker,Squint,none,Grape Chanel,Pup,Ova Pendant,Ash Sweater,
2109,CyberKidz Club #2109,2880,452.7354264775,9,Lime,Mint,Ice Puffer,Squint,none,Aqua Fringe,Vampire,Scarlet Bandanna,Ice Turtleneck,
5142,CyberKidz Club #5142,2881,452.6561145534,9,Citrus,Hazel,none,Full of it,none,Aqua Dreads,Impressed,none,Snow Button Down and Ash Tie,
926,CyberKidz Club #926,2882,452.6286908193,9,Mint,Hazel,Ice Tracksuit,Toon,none,Mint Bun,Beak,none,Snow Flame Hawaiian,
2740,CyberKidz Club #2740,2883,452.6265762769,9,Mint,Carib,Ice Windbreaker,Spider,none,Grape Long Fringe,Shark,Love Pendant,Citrus Tee,
6465,CyberKidz Club #6465,2884,452.6227367873,9,Carib,Scarlet,none,Blink,none,Pattern Pink Bucket,Skelly,none,Snow Button Down and Aqua Tie,
276,CyberKidz Club #276,2885,452.5807193086,9,Mint,Scarlet,Tan Shawl,Lol,Aqua Shoulder Bag,Ash Bowl,Orc,Aqua Bandanna,Rose Turtleneck,
1289,CyberKidz Club #1289,2886,452.5721811722,9,Lime,Ash,Rose Hoodie,Unimpressed,none,Grape Bowl,Orc,Bubblegum Pendant,Ash Tank,
9,CyberKidz Club #9,2887,452.5399464385,9,Citrus,Ash,Scarlet Puffer,Lol,AK,Aqua Long Fringe,Drool,Bubblegum Pendant,none,
6438,CyberKidz Club #6438,2888,452.5078059292,9,Carib,Lemon,none,Lol,Devil Tail,Ash Fringe,Wavy,none,Navy Tee,
6535,CyberKidz Club #6535,2889,452.485506069,9,Aqua,Carib,none,Squint,none,Lemon and Ash Bandanna Axel,Glad,none,Ice Striped,
1691,CyberKidz Club #1691,2890,452.4760153785,9,Citrus,Carib,Jeans Jacket,Confused,Yoga Mat,Ash Saiyan,Orc,none,Ash Tank,
206,CyberKidz Club #206,2891,452.3064065251,9,Scarlet,Scarlet,Jeans Jacket,Wide,Yoga Mat,Aqua Fringe,Glad,Silver Beads,Scarlet Turtleneck,
5873,CyberKidz Club #5873,2892,452.1204169264,9,Grape,Scarlet,none,Plain,none,Hazel Ponytails,Cthullu,Ova Pendant,Lemon Hawaiian,
2202,CyberKidz Club #2202,2893,452.1093719021,9,Rose,Carib,Lemon Hoodie,Faker,Snow Shoulder Bag,Hazel Bun,Vampire,Golden Pendant,none,
1352,CyberKidz Club #1352,2894,452.0670548073,9,Aqua,Carib,Scarlet Hoodie,Enlightened,Yoga Mat,Scarlet Fringe,Vampire,none,Snow Striped,
3933,CyberKidz Club #3933,2895,451.9530457916,9,Lemon,Lime,none,Faker,Katana,Scarlet Fringe,Sad,Bone Necklace,Snow Button Down and Ash Tie,
5772,CyberKidz Club #5772,2896,451.9137867998,9,Rose,Snow,none,Spider,Yoga Mat,Ash Dreads,Orc,none,Grape Short T,
3442,CyberKidz Club #3442,2897,451.8924157917,9,Carib,Citrus,none,Glad,Snow Shoulder Bag,Forest Camo Beanie,Orc,none,Ice Turtleneck,
557,CyberKidz Club #557,2898,451.8452596734,9,Snow,Lemon,Ash Puffer,Unimpressed,none,Scarlet Chanel,Sad,none,Tan Tee,
4347,CyberKidz Club #4347,2899,451.8111210352,9,Snow,Carib,Rose Parka,Mad,Pisto Holder,Snow Fro,Wavy,Silver Beads,Sand Tee,
5243,CyberKidz Club #5243,2900,451.804196832,9,Snow,Lime,Citrus Tracksuit,Wide,Katana,Ash Greaser,Sad,Ash Bandanna,Tan Striped,
776,CyberKidz Club #776,2901,451.7728413934,9,Scarlet,Carib,Sand Shawl,Plain,Ash Shoulder Bag,Scarlet Snapback and Long Hazel Hair,Sad,Scarlet Bandanna,none,
4366,CyberKidz Club #4366,2902,451.7655656419,9,Rose,Ash,Scarlet Robe,Full of it,none,Scarlet Snapback and Long Ash Hair,Vampire,none,none,
5369,CyberKidz Club #5369,2903,451.7216537199,9,Mint,Lazuli,Suit,Blink,Aqua Shoulder Bag,Aqua Chanel,Blank,Bubblegum Pendant,Ash Sweater,
5996,CyberKidz Club #5996,2904,451.6175189325,9,Rose,Ash,none,Insomniac,none,Hazel Slick,Blank,Skull Pendant,Ash Hawaiian,
6316,CyberKidz Club #6316,2905,451.5794602358,9,Lime,Lazuli,Citrus Tracksuit,Dead,Monkey Tail,Ash Emo,Indifferent,Planet Pendant,Mint Turtleneck,
6052,CyberKidz Club #6052,2906,451.5639683548,9,Carib,Lazuli,Racer Jacket,Faker,none,Lemon Chanel,Shark,none,Mint V Neck,
37,CyberKidz Club #37,2907,451.4857302793,9,Mint,Mint,Merlot Cotton Sweater,Mad,AK,Scarlet Beanie,Surprised,none,none,
6453,CyberKidz Club #6453,2908,451.2390188718,9,Carib,Lime,none,Wide,Trident,Lemon Fro,Vampire,Silver Chain,Ice and Aqua Hawaiian,
822,CyberKidz Club #822,2909,451.2019912771,9,Lemon,Lazuli,Ocean Camo Jakcet,Doubtful,none,Grape Chanel,Vampire,Planet Pendant,Tan Tee,
1074,CyberKidz Club #1074,2910,451.1995013084,9,Lime,Hazel,Ash Windbreaker,Squint,Dual Katana,Hazel Long Fringe,Stuck Out Tongue,Silver Necklace,Cream Tee,
1117,CyberKidz Club #1117,2911,451.1673000214,9,Rose,Lazuli,none,Full of it,Suspenders,Hazel Hawk,Turtle,none,Snow Flame Hawaiian,
2124,CyberKidz Club #2124,2912,451.0381537216,9,Mint,Lime,none,Full of it,AK,Hazel Hawk,Glad,Triple Gold Necklace,Ice Striped,
270,CyberKidz Club #270,2913,451.0346779226,9,Scarlet,Snow,none,Dead,Suspenders,Aqua Bun,Glad,none,Tan Striped,
823,CyberKidz Club #823,2914,450.9889979688,9,Rose,Carib,Suit,One Eyed,Lemon Shoulder Bag,Aqua Ponytails,Glad,Golden Pendant,Ash Turtleneck,
738,CyberKidz Club #738,2915,450.9475321508,9,Scarlet,Scarlet,none,Toon,Yoga Mat,Nightvision and Short Ash Hair,Impressed,Love Pendant,none,
2255,CyberKidz Club #2255,2916,450.9061740817,9,Lime,Scarlet,Ash Windbreaker,Plain,none,Aqua Long Fringe,Stuck Out Tongue,Bubblegum Pendant,Citrus Tee,
6323,CyberKidz Club #6323,2917,450.9023096488,9,Scarlet,Carib,Royal Shawl,Glad,none,Mint Emo,Blank,Bud Pendant,Ash Tee,
4705,CyberKidz Club #4705,2918,450.8595937625,9,Mint,Hazel,Merlot Cotton Sweater,Faker,Katana,Lemon Hawk,Blank,Ova Pendant,Rose and Scarlet Hawaiian,
1476,CyberKidz Club #1476,2919,450.830692056,9,Lemon,Ash,Scarlet Puffer,Glad,none,Mint Chanel,Sad,Planet Pendant,Snow V Neck,
2490,CyberKidz Club #2490,2920,450.7428286355,9,Aqua,Carib,Tan Shawl,Blink,Pisto Holder,Scarlet Curly,Sad,Silver Chain,Scarlet Turtleneck,
560,CyberKidz Club #560,2921,450.6938197589,9,Lemon,Lemon,Rose Robe,Plain,none,Snow Snapback and Long Ash Hair,Surprised,Golden Pendant,none,
2565,CyberKidz Club #2565,2922,450.6275996624,9,Aqua,Mint,none,Unimpressed,Ash Shoulder Bag,Grape Fringe,Sad,Skull Pendant,Navy Flanel,
5102,CyberKidz Club #5102,2923,450.5943953482,9,Mint,Ash,none,Blink,none,Ash and Rose Snapback,Sad,none,Ash Tank,
6629,CyberKidz Club #6629,2924,450.5628815852,9,Rose,Citrus,none,Spider,Double Blades,Lemon Saiyan,Impressed,Shroom Pendant,Citrus V Neck,
5773,CyberKidz Club #5773,2925,450.5552223791,9,Grape,Lemon,none,Plain,none,Nightvision and Short Hazel Hair,Impressed,Bud Pendant,none,
6665,CyberKidz Club #6665,2926,450.5339859713,9,Citrus,Citrus,Sand Shawl,Enlightened,none,Hazel Fringe,Sad,Planet Pendant,Ash Tee,
5310,CyberKidz Club #5310,2927,450.5187150865,9,Grape,Lazuli,Aqua Tracksuit,Faker,none,Scarlet Slick,Turtle,none,Ash Flame Hawaiian,
912,CyberKidz Club #912,2928,450.4183053776,9,Rose,Ash,Ice Windbreaker,Awkward,Lemon Shoulder Bag,Scarlet Snapback and Long Hazel Hair,Indifferent,Bone Necklace,none,
3383,CyberKidz Club #3383,2929,450.3984322774,9,Rose,Carib,none,Lol,Trident,Lemon Emo,Skelly,Orb Pendant,none,
6609,CyberKidz Club #6609,2930,450.379325139,9,Carib,Carib,none,Lol,none,Grape Greaser,Wavy,Scarlet Bandanna,Ash Hawaiian,
603,CyberKidz Club #603,2931,450.2829518462,9,Rose,Mint,Ice Tracksuit,Wide,Double Blades,Scarlet Snapback and Long Ash Hair,Wavy,none,none,
2731,CyberKidz Club #2731,2932,450.2427895271,9,Citrus,Snow,Ice Windbreaker,Awkward,RPG,Snow Snapback and Long Ash Hair,Sad,Planet Pendant,none,
5257,CyberKidz Club #5257,2933,450.2106162206,9,Rose,Mint,none,Dead,RPG,Pattern Ice Bucket,Stitched,Planet Pendant,none,
6606,CyberKidz Club #6606,2934,450.1680874382,9,Mint,Mint,none,Insomniac,Yoga Mat,Ice Snapback,Glad,Bubblegum Pendant,none,
4324,CyberKidz Club #4324,2935,450.1560158749,9,Carib,Scarlet,none,One Eyed,Pisto Holder,Aqua Bun,Wavy,Planet Pendant,Ash Tank,
6010,CyberKidz Club #6010,2936,450.1498936758,9,Aqua,Citrus,Aqua Tracksuit,Wide,none,Hazel Curly,Wavy,Scarlet Bandanna,Snow Flame Hawaiian,
2799,CyberKidz Club #2799,2937,450.0954511476,9,Aqua,Lazuli,Snow Fake Fur Coat,Plain,RPG,Snow Fro,Sad,Underworld Pendant,none,
2993,CyberKidz Club #2993,2938,450.0641826493,9,Scarlet,Hazel,none,Wide,Bulletproof Vest,Scarlet Snapback and Long Hazel Hair,Glad,none,Scarlet Short T,
3827,CyberKidz Club #3827,2939,450.0296912563,9,Citrus,Citrus,Ash Hoodie,Glad,Ash Shoulder Bag,Lemon and Scarlet Bandanna Axel,Meh,none,Rose Turtleneck,
6497,CyberKidz Club #6497,2940,450.0059638228,9,Carib,Scarlet,Suit,Doubtful,Monkey Tail,Mint Fringe,Pup,none,Cream Tee,
5639,CyberKidz Club #5639,2941,449.9388392841,9,Mint,Ash,Rose Parka,Unimpressed,none,Mint Hawk,Surprised,Sapphire Plates,none,
1985,CyberKidz Club #1985,2942,449.9329093881,9,Rose,Lime,Aqua Parka,Squint,Bulletproof Vest,Scarlet Ponytails,Poker Face,Love Pendant,Aqua Tee,
2940,CyberKidz Club #2940,2943,449.8903618544,9,Snow,Carib,none,Plain,Yoga Mat,Ash Snapback and Short Hazel Hair,Blank,Golden Pendant,none,
2745,CyberKidz Club #2745,2944,449.8331687795,9,Lemon,Mint,none,Toon,Pisto Holder,Ash and Rose Snapback,Impressed,none,Ice Striped,
5804,CyberKidz Club #5804,2945,449.8313002176,9,Aqua,Mint,none,Spider,Lemon Shoulder Bag,Aqua Long Fringe,Indifferent,Ash Bandanna,Sand Tee,
236,CyberKidz Club #236,2946,449.8178625055,9,Citrus,Carib,Aviator Jacket,Full of it,Monkey Tail,Hazel Hawk,Meh,Bone Necklace,none,
2387,CyberKidz Club #2387,2947,449.7800686765,9,Snow,Lazuli,Suit,Insomniac,none,Scarlet Chanel,Vampire,none,Ash Short T,
2271,CyberKidz Club #2271,2948,449.7460941786,9,Mint,Hazel,Sand Shawl,Full of it,Bulletproof Vest,Lemon Dreads,Stuck Out Tongue,Silver Necklace,none,
5747,CyberKidz Club #5747,2949,449.7254153474,9,Scarlet,Snow,Scarlet Robe,Mad,Suspenders,Lemon Bun,Surprised,Gold Necklace,none,
6210,CyberKidz Club #6210,2950,449.6149310658,9,Lime,Snow,Rose Hoodie,Toon,none,Ice Snapback and Short Lemon Hair,Wavy,none,none,
3890,CyberKidz Club #3890,2951,449.5691079395,9,Citrus,Carib,Aqua Tracksuit,Plain,Double Blades,Hazel and Aqua Bandanna Axel,Indifferent,none,Cream Tee,
5134,CyberKidz Club #5134,2952,449.4831763107,9,Lime,Lemon,Racer Jacket,Dead,Bulletproof Vest,Hazel Dreads,Orc,none,Snow Turtleneck,
4695,CyberKidz Club #4695,2953,449.4268256308,9,Aqua,Ash,Grape Hoodie,Mad,none,Ash Long Fringe,Vampire,Bone Necklace,Mint Turtleneck,
4573,CyberKidz Club #4573,2954,449.4053323691,9,Carib,Lazuli,Fighter Jacket,Dead,Suspenders,Mint Hawk,Sad,Underworld Pendant,Citrus Turtleneck,
5596,CyberKidz Club #5596,2955,449.3664503405,9,Scarlet,Lemon,none,Toon,RPG,Ocean Camo Beanie,Shark,Underworld Pendant,none,
5856,CyberKidz Club #5856,2956,449.3600950958,9,Rose,Mint,none,Toon,none,Grape Bowl,Sad,Twitter Pendant,Snow Button Down and Scarlet Tie,
5431,CyberKidz Club #5431,2957,449.2534693761,9,Lemon,Citrus,Grape Hoodie,Full of it,none,Mint Fro,Orc,Golden Pendant,Ice Tee,
4431,CyberKidz Club #4431,2958,449.2531093293,9,Grape,Snow,Royal Shawl,Dead,RPG,Grape Chanel,Wavy,Pharaoh Neckpiece,none,
476,CyberKidz Club #476,2959,449.1915500077,9,Rose,Scarlet,Rose Hoodie,Lol,Devil Tail,Ash Ponytails,Wavy,none,Grape Tee,
1635,CyberKidz Club #1635,2960,449.1796180571,9,Snow,Carib,Ash Windbreaker,Wide,none,Hazel Bun,Surprised,none,Scarlet Turtleneck,
2655,CyberKidz Club #2655,2961,449.0279469173,9,Rose,Ash,Snow Windbreaker,Wide,none,Snow Curly,Indifferent,none,Citrus Striped,
760,CyberKidz Club #760,2962,449.0270493713,9,Lime,Lemon,Scarlet Robe,Full of it,none,Hazel Bowl,Blank,none,Ash V Neck,
4112,CyberKidz Club #4112,2963,449.0064781936,9,Lemon,Mint,Jeans Jacket,Mad,Monkey Tail,Grape Greaser,Glad,Silver Necklace,none,
1049,CyberKidz Club #1049,2964,449.0015422517,9,Snow,Citrus,Snow Hoodie,Plain,none,Ash Fro,Cthullu,none,Ash Short T,
1209,CyberKidz Club #1209,2965,448.9425504793,9,Carib,Ash,Citrus Hoodie,Full of it,none,Snow Fringe and Shades,Impressed,none,none,
2544,CyberKidz Club #2544,2966,448.9305521538,9,Lemon,Citrus,none,Doubtful,none,Grape Chanel,Beak,Silver Chain,Snow Button Down and Scarlet Tie,
4298,CyberKidz Club #4298,2967,448.9278248884,9,Snow,Lime,Ash Hoodie,Plain,Katana,Mint Dreads,Wavy,Ash Bandanna,Citrus Striped,
4812,CyberKidz Club #4812,2968,448.9249859966,9,Lime,Hazel,Ice Tracksuit,Full of it,Pisto Holder,Scarlet Greaser,Glad,Bubblegum Pendant,Grape Short T,
1660,CyberKidz Club #1660,2969,448.7362865135,9,Carib,Lazuli,Aqua Tracksuit,Faker,Trident,Scarlet Dreads,Glad,none,Ash Sweater,
4571,CyberKidz Club #4571,2970,448.6892891899,9,Mint,Mint,none,Spider,Trident,Snow Emo,Surprised,Ova Pendant,Scarlet Short T,
984,CyberKidz Club #984,2971,448.6426983101,9,Rose,Carib,Lime Parka,Unimpressed,Double Blades,Ash Slick,Wavy,Ova Pendant,Citrus Tee,
456,CyberKidz Club #456,2972,448.5793205039,9,Scarlet,Lemon,none,Full of it,Monkey Tail,Ash Emo,Wavy,Golden Pendant,Ash Tank,
1157,CyberKidz Club #1157,2973,448.5410109264,9,Aqua,Mint,Rose Robe,Squint,none,Lemon Bun,Impressed,Scarlet Bandanna,Sand V Neck,
5282,CyberKidz Club #5282,2974,448.5277363831,9,Lemon,Citrus,none,Toon,Monkey Tail,Ash Beanie,Indifferent,Ova Pendant,none,
2924,CyberKidz Club #2924,2975,448.4564430504,9,Carib,Snow,none,Spider,Bulletproof Vest,Scarlet Long Fringe,Vampire,Aqua Bandanna,Grape Turtleneck,
5859,CyberKidz Club #5859,2976,448.3873782772,9,Carib,Citrus,Ice Windbreaker,Wide,Ash Shoulder Bag,Ash Fro,Indifferent,none,Mint Striped,
6444,CyberKidz Club #6444,2977,448.3649220094,9,Grape,Lime,Snow Fake Fur Coat,Glad,Trident,Ash Chanel,Meh,none,none,
4981,CyberKidz Club #4981,2978,448.2032769096,9,Rose,Hazel,Ash Windbreaker,Glad,Ash Shoulder Bag,Ash Chanel,Impressed,none,Ice and Aqua Hawaiian,
4186,CyberKidz Club #4186,2979,448.1956499242,9,Mint,Lazuli,Ash Windbreaker,Faker,Sharkfin,Snow Chanel,Sad,none,Snow Short T,
3037,CyberKidz Club #3037,2980,448.0720746896,9,Carib,Lemon,none,Mad,none,Scarlet and Ash Beanie,Blank,Shroom Pendant,none,
3561,CyberKidz Club #3561,2981,447.9136211492,9,Rose,Hazel,Snow Tracksuit,Dead,none,Snow Greaser,Vampire,Eagle Chestplate,none,
1516,CyberKidz Club #1516,2982,447.7475870378,9,Snow,Lemon,none,Toon,none,Snow Hawk and EyePatch,Skelly,none,none,
1259,CyberKidz Club #1259,2983,447.7333402749,9,Snow,Carib,none,Full of it,Sharkfin,Scarlet Snapback and Long Ash Hair,Impressed,Aqua Bandanna,none,
1830,CyberKidz Club #1830,2984,447.7169266712,9,Scarlet,Ash,Lime Parka,Faker,Katana,Scarlet Fro,Blank,Skull Pendant,Ice and Aqua Hawaiian,
3959,CyberKidz Club #3959,2985,447.6345227672,9,Snow,Snow,none,Wide,Yoga Mat,Mint Bun,Stitched,Silver Necklace,Snow Flame Hawaiian,
533,CyberKidz Club #533,2986,447.5521923352,9,Lemon,Carib,none,Confused,Snow Shoulder Bag,Lemon Bun,Glad,Orb Pendant,Ash Hawaiian,
3281,CyberKidz Club #3281,2987,447.5418207798,9,Lemon,Lime,none,Doubtful,none,Ash Long Fringe,Meh,Scarlet Bandanna,Snow Button Down and Scarlet Tie,
2793,CyberKidz Club #2793,2988,447.4941389604,9,Grape,Carib,Lemon Windbreaker,Lol,Suspenders,Lemon Ponytails,Blank,none,Snow V Neck,
980,CyberKidz Club #980,2989,447.3857986721,9,Snow,Mint,Suit,Toon,none,Snow Snapback and Long Hazel Hair,Shark,none,none,
2535,CyberKidz Club #2535,2990,447.2566411162,9,Scarlet,Scarlet,Ash Fake Fur Coat,Glad,none,Mint Emo,Vampire,Silver Chain,none,
836,CyberKidz Club #836,2991,447.2179914267,9,Mint,Mint,Citrus Windbreaker,Unimpressed,none,Ash Greaser,Stitched,Ova Pendant,Snow Flanel,
2863,CyberKidz Club #2863,2992,447.0241455384,9,Citrus,Ash,Rose Hoodie,Glad,Ash Shoulder Bag,Hazel Curly,Impressed,Gold Chain,Snow Short T,
2121,CyberKidz Club #2121,2993,446.9974510061,9,Citrus,Carib,Snow Tracksuit,Mad,Kunai,Lemon Fro,Turtle,none,Citrus Tee,
3548,CyberKidz Club #3548,2994,446.9885710344,9,Grape,Scarlet,none,Squint,AK,Ice Bucket,Orc,Planet Pendant,Ash Short T,
4386,CyberKidz Club #4386,2995,446.9698954709,9,Carib,Carib,none,Confused,Kunai,Aqua Emo,Poker Face,Silver Chain,Grape Turtleneck,
4524,CyberKidz Club #4524,2996,446.9581096578,9,Rose,Ash,Aqua Parka,Toon,Sharkfin,Snow Emo,Stitched,none,Aqua Tank,
629,CyberKidz Club #629,2997,446.8323637971,9,Lemon,Lazuli,Lemon Windbreaker,Full of it,AK,Scarlet Beanie,Drool,none,none,
4449,CyberKidz Club #4449,2998,446.8026638968,9,Carib,Scarlet,none,Unimpressed,AK,Snow Snapback and Long Lemon Hair,Blank,none,Ash and Sand Hawaiian,
6415,CyberKidz Club #6415,2999,446.7764427352,9,Carib,Carib,none,Squint,Angel Wings,Aqua Fro,Indifferent,Silver Necklace,Aqua Tee,
225,CyberKidz Club #225,3000,446.7129398906,9,Citrus,Snow,none,Plain,Bulletproof Vest,Aqua Ponytails,Stitched,Golden Beads,Ice and Aqua Hawaiian,
5910,CyberKidz Club #5910,3001,446.6793787689,9,Lime,Ash,Desert Scarf,Wide,Aqua Shoulder Bag,Grape Fringe,Orc,Shroom Pendant,Sand Striped,
6038,CyberKidz Club #6038,3002,446.6480629494,9,Citrus,Carib,none,Squint,Quiver,Scarlet Greaser,Sad,Gold Necklace,Ice Turtleneck,
5272,CyberKidz Club #5272,3003,446.6157843443,9,Lime,Lemon,Lemon Windbreaker,Doubtful,none,Aqua Long Fringe,Meh,Bud Pendant,Ice Tee,
2084,CyberKidz Club #2084,3004,446.5797291049,9,Lemon,Ash,none,One Eyed,Yoga Mat,Ash Emo,Turtle,none,Ash Hawaiian,
334,CyberKidz Club #334,3005,446.5739952466,9,Citrus,Lazuli,Ice Puffer,One Eyed,Monkey Tail,Scarlet Chanel,Sad,Bud Pendant,none,
4686,CyberKidz Club #4686,3006,446.5739927017,9,Lemon,Ash,Lime Parka,One Eyed,none,Mint Long Fringe,Drool,Ice Jewels,none,
5614,CyberKidz Club #5614,3007,446.5443290736,9,Lemon,Lime,none,Full of it,Katana,Lemon Long Fringe,Indifferent,Scarlet Bandanna,Lemon Hawaiian,
4977,CyberKidz Club #4977,3008,446.3936818967,9,Carib,Ash,Fighter Jacket,Glad,none,Grape Fringe,Turtle,Aqua Bandanna,Ice Striped,
6620,CyberKidz Club #6620,3009,446.3871730898,9,Mint,Ash,Fighter Jacket,Mad,none,Snow Greaser,Vampire,Underworld Pendant,Citrus Turtleneck,
1231,CyberKidz Club #1231,3010,446.3657687142,9,Carib,Mint,Suit,One Eyed,Snow Shoulder Bag,Mint Fro,Stitched,none,Ash Tank,
3130,CyberKidz Club #3130,3011,446.365406014,9,Citrus,Lemon,Lemon Windbreaker,Glad,none,Grape Long Fringe,Beak,none,Ash Tee,
2579,CyberKidz Club #2579,3012,446.2732042997,9,Mint,Hazel,none,Lol,none,Lemon Emo,Cthullu,none,Mint Turtleneck,
4402,CyberKidz Club #4402,3013,446.2203315085,9,Rose,Lemon,Ocean Camo Jakcet,Confused,Aqua Shoulder Bag,Snow Ponytails,Stitched,none,Rose Turtleneck,
4786,CyberKidz Club #4786,3014,446.2026272159,9,Lemon,Lazuli,Aviator Jacket,Awkward,none,Grape Ponytails,Shark,Aqua Bandanna,none,
3191,CyberKidz Club #3191,3015,446.15449386,9,Lemon,Ash,none,Plain,Snow Shoulder Bag,Scarlet Beanie,Glad,Bud Pendant,Tan Turtleneck,
109,CyberKidz Club #109,3016,446.1492394933,9,Lemon,Lemon,none,Insomniac,none,Ash Long Fringe,Turtle,Pharaoh Neckpiece,Navy Turtleneck,
5388,CyberKidz Club #5388,3017,446.1485599183,9,Grape,Scarlet,Scarlet Hoodie,Mad,none,Snow Slick,Poker Face,none,Ash Short T,
4021,CyberKidz Club #4021,3018,446.1477311971,9,Grape,Scarlet,Ice Windbreaker,Glad,Double Blades,Lemon Bun,Shark,Love Pendant,Navy Tee,
1339,CyberKidz Club #1339,3019,446.1458409021,9,Rose,Lime,Rose Hoodie,Squint,Lemon Shoulder Bag,Scarlet Fro,Impressed,Love Pendant,Scarlet Flanel,
1308,CyberKidz Club #1308,3020,446.1259082574,9,Lime,Ash,none,Glad,Quiver,Mint Curly,Shark,none,Snow Striped,
2470,CyberKidz Club #2470,3021,446.0514062844,9,Rose,Hazel,Ash Puffer,Blink,Snow Shoulder Bag,Aqua Greaser,Glad,none,Grape Turtleneck,
6313,CyberKidz Club #6313,3022,446.0490228163,9,Citrus,Carib,Lemon Windbreaker,Squint,none,Ash Snapback and Long Lemon Hair,Poker Face,none,none,
5957,CyberKidz Club #5957,3023,446.0459017796,9,Carib,Ash,none,Wide,Guitar,Snow Dreads,Impressed,Bud Pendant,Scarlet Striped,
3148,CyberKidz Club #3148,3024,446.0128783067,9,Citrus,Ash,Grape Hoodie,Doubtful,none,Aqua Fro,Wavy,Silver Chain,Mint Turtleneck,
6618,CyberKidz Club #6618,3025,446.0079903663,9,Rose,Citrus,Rose Parka,Confused,Pisto Holder,Hazel Long Fringe,Sad,Underworld Pendant,Cream Tee,
2199,CyberKidz Club #2199,3026,445.8543588917,9,Rose,Snow,Sand Shawl,Awkward,none,none,Impressed,Eagle Chestplate,Sand V Neck,
824,CyberKidz Club #824,3027,445.8005277416,9,Carib,Scarlet,none,Awkward,Snow Shoulder Bag,Ash Ponytails and Shades,Blank,Love Pendant,none,
2329,CyberKidz Club #2329,3028,445.7428667594,9,Scarlet,Mint,Rose Parka,Plain,none,Lemon Greaser,Glad,none,Ash Flame Hawaiian,
1340,CyberKidz Club #1340,3029,445.7427850739,9,Aqua,Snow,Ash Puffer,Dead,Yoga Mat,Grape Fringe,Glad,Bone Necklace,Grape Turtleneck,
2462,CyberKidz Club #2462,3030,445.7337612886,9,Lemon,Lime,none,Enlightened,Ash Shoulder Bag,Scarlet Snapback and Long Hazel Hair,Impressed,none,Ash Tee,
124,CyberKidz Club #124,3031,445.7260146764,9,Snow,Carib,Scarlet Puffer,Full of it,none,Ash Curly,Poker Face,Golden Pendant,Snow Turtleneck,
4515,CyberKidz Club #4515,3032,445.6627319656,9,Carib,Mint,Scarlet Hoodie,Plain,Katana,Scarlet Saiyan,Shark,Orb Pendant,Aqua Tank,
3041,CyberKidz Club #3041,3033,445.6473261074,9,Citrus,Snow,Desert Scarf,Faker,none,Hazel Dreads,Meh,Twitter Pendant,Mint Turtleneck,
5803,CyberKidz Club #5803,3034,445.5615334948,9,Grape,Carib,none,Doubtful,Ash Shoulder Bag,Mint Ponytails,Indifferent,Planet Pendant,Snow and Ash Hawaiian,
1389,CyberKidz Club #1389,3035,445.2769698717,9,Snow,Carib,Grape Hoodie,Toon,Guitar,none,Cthullu,Triple Gold Necklace,Scarlet Flanel,
5264,CyberKidz Club #5264,3036,445.1554205746,9,Aqua,Ash,Merlot Cotton Sweater,Mad,none,Ash Ponytails,Sad,none,Snow Button Down and Scarlet Tie,
4107,CyberKidz Club #4107,3037,445.120921685,9,Lime,Carib,Citrus Tracksuit,Blink,none,Hazel Curly,Impressed,Bud Pendant,Snow Flame Hawaiian,
1833,CyberKidz Club #1833,3038,445.0223700582,9,Lemon,Lazuli,Snow Windbreaker,Lol,none,Snow Hawk,Poker Face,Golden Pendant,Tan Tee,
2380,CyberKidz Club #2380,3039,445.0165012588,9,Carib,Lazuli,Ash Hoodie,Toon,none,Ash Saiyan,Surprised,Bubblegum Pendant,Rose and Scarlet Hawaiian,
3323,CyberKidz Club #3323,3040,444.9392606044,9,Carib,Ash,Citrus Tracksuit,Awkward,Yoga Mat,Scarlet Bun,Indifferent,Ova Pendant,Snow Sweater,
1156,CyberKidz Club #1156,3041,444.9317504826,9,Carib,Lemon,Carib Hoodie,Glad,none,Mint Curly,Wavy,none,Ash Sweater,
5557,CyberKidz Club #5557,3042,444.9182108724,9,Snow,Ash,Rose Fake Fur Coat,Squint,none,Grape Fro,Glad,Scarlet Bandanna,Cream Tee,
1785,CyberKidz Club #1785,3043,444.912931102,9,Lemon,Lazuli,Ocean Camo Jakcet,Mad,Pisto Holder,Lemon Curly,Sad,none,none,
1556,CyberKidz Club #1556,3044,444.8445147274,9,Citrus,Lazuli,none,Full of it,Aqua Shoulder Bag,Mint Ponytails,Cthullu,Shroom Pendant,Snow V Neck,
