ID,Name,Rank,Rarity_Score,Agility,Alignment,Ancestor,Attributes,Background,Class,Dexterity,Fur,Gender,Head Accessory,Intelligence,Magic,Morality,Race,Rank,Strength,Weapon
948,Bunny Knights #948,1212,2521.0962396941727,1,Nostalgic,482,14,Blue,Squire,5,Peanut,Male,,1,,Good,Bunny,1264,3,Pitchfork
1123,Bunny Knights #1123,1213,2520.2506996373077,2,Emotional,275,15,Pink,Enchanter,4,Lavender,Male,,3,Poison,Neutral,Bunny,1580,1,Poison Wand
2042,Bunny Knights #2042,1214,2519.7910577249077,2,Sensitive,309,14,Brandy Rose,Squire,2,Grey,Male,,3,,Neutral,Bunny,1200,3,Pitchfork
1254,Bunny Knights #1254,1215,2519.5801363267165,4,Indecisive,443,15,Pink,Enchanter,2,Tortilla,Male,,3,Poison,Evil,Bunny,1565,1,Poison Wand
563,Bunny Knights #563,1216,2519.25721121157,1,Bold,443,15,Silver,Enchanter,1,Light Grey,Male,,7,Poison,Evil,Bunny,1346,1,Poison Wand
1827,Bunny Knights #1827,1217,2519.2216213311144,2,Charming,51,15,Brandy Rose,Acolyte,1,Tan,Male,,6,Bronze,Evil,Bunny,463,1,Bronze Cross Wand
554,Bunny Knights #554,1218,2518.900306128602,5,Indecisive,297,14,Pink,Thief,1,Ginger,Male,,1,,Neutral,Bunny,1271,3,Dagger
1230,Bunny Knights #1230,1219,2518.3785080463526,1,Indecisive,120,15,Indigo,Acolyte,2,Peanut,Male,,5,Bronze,Neutral,Bunny,504,2,Bronze Cross Wand
912,Bunny Knights #912,1220,2518.1520167297203,1,Offensive,458,14,Teal,Squire,2,Gravel,Male,,2,,Good,Bunny,1493,5,Pitchfork
2285,Bunny Knights #2285,1221,2518.0653768413977,3,Loyal,327,14,Indigo,Squire,1,Yellow,Female,,2,,Neutral,Bunny,1333,4,Short Sword
1602,Bunny Knights #1602,1222,2518.062724021831,1,Sensitive,424,14,Mushroom,Squire,4,Lavender,Male,,1,,Good,Bunny,1416,4,Pitchfork
1692,Bunny Knights #1692,1223,2518.0567362835814,5,Weird,34,14,Pink,Squire,2,Ochre,Male,,1,,Good,Bunny,1195,2,Short Sword
1870,Bunny Knights #1870,1224,2517.7883868053113,1,Charming,41,14,Fawn,Squire,5,Grey,Female,,1,,Neutral,Bunny,1378,3,Short Sword
619,Bunny Knights #619,1225,2517.5065522622676,3,Pessimistic,54,14,Pink,Squire,3,Chocolate,Female,,1,,Good,Bunny,1083,3,Pitchfork
567,Bunny Knights #567,1226,2517.171998551527,1,Timid,211,15,Mushroom,Enchanter,4,Pink,Male,,3,Poison,Evil,Bunny,1725,2,Poison Wand
1962,Bunny Knights #1962,1227,2517.048325205638,2,Machiavellian,76,16,Moss Green,Enchanter,1,White,Male,Silver Wizard Hat,6,Dark,Good,Bunny,275,1,Dark Wand
1430,Bunny Knights #1430,1228,2516.8816709926523,4,Bold,397,15,Lavender,Enchanter,1,Black,Male,,3,Poison,Good,Bunny,1686,2,Poison Wand
2330,Bunny Knights #2330,1229,2516.3364393817305,2,Arrogant,394,15,Glacier,Acolyte,1,Gravel,Female,,5,Bronze,Neutral,Bunny,541,2,Bronze Cross Wand
732,Bunny Knights #732,1230,2515.7022649683067,2,Nostalgic,433,14,Fawn,Squire,5,Light Yellow,Male,,1,,Neutral,Bunny,1300,2,Pitchfork
963,Bunny Knights #963,1231,2515.52626894102,2,Pessimistic,34,14,Fawn,Squire,2,Gravel,Male,,1,,Neutral,Bunny,1425,5,Pitchfork
1287,Bunny Knights #1287,1232,2515.0970354366414,1,Friendly,264,15,Silver,Acolyte,1,Yellow,Male,,6,Healing,Evil,Bunny,1236,2,Cross Wand
1392,Bunny Knights #1392,1233,2514.4044835443924,1,Friendly,424,15,Brandy Rose,Acolyte,1,Cowhide,Male,,7,Healing,Neutral,Bunny,1533,1,Cross Wand
1341,Bunny Knights #1341,1234,2514.352854567005,5,Charming,320,14,Teal,Thief,2,Tortilla,Female,,1,,Good,Bunny,1289,2,Short Sword
1934,Bunny Knights #1934,1235,2514.167246292184,1,Loyal,21,15,Lavender,Acolyte,2,Pink,Male,,4,Healing,Good,Bunny,1570,3,Cross Wand
719,Bunny Knights #719,1236,2513.9226868020023,5,Charming,331,14,Moss Green,Thief,1,Cowhide,Male,,1,,Evil,Bunny,1444,3,Dagger
1581,Bunny Knights #1581,1237,2513.877986253622,5,Confident,125,14,Fawn,Thief,1,Light Grey,Female,,1,,Evil,Bunny,1447,3,Crossbow
983,Bunny Knights #983,1238,2513.751055571303,2,Loyal,121,14,Mushroom,Thief,4,White,Female,,3,,Good,Bunny,1451,1,Dagger
2481,Bunny Knights #2481,1239,2513.686882984871,2,Stubborn,211,14,Lavender,Hunter,5,Tortilla,Male,,2,,Evil,Bunny,1455,1,Slingshot
2203,Bunny Knights #2203,1240,2513.325701831258,5,Loyal,158,14,Lavender,Thief,2,Lavender,Male,,1,,Evil,Bunny,1318,2,Dagger
2452,Bunny Knights #2452,1241,2513.1409226944015,4,Offensive,188,14,Green,Thief,1,White,Female,,1,,Good,Bunny,1548,4,Dagger
791,Bunny Knights #791,1242,2513.074325334429,3,Friendly,104,14,Lavender,Thief,3,Yellow,Female,,1,,Evil,Bunny,1189,3,Dagger
1550,Bunny Knights #1550,1243,2513.0563301710686,2,Emotional,264,15,Purple,Acolyte,1,White,Male,,4,Healing,Evil,Bunny,1590,3,Cross Wand
682,Bunny Knights #682,1244,2512.2693457205205,1,Emotional,292,15,Pink,Acolyte,1,Tortilla,Male,,5,Healing,Evil,Bunny,1475,3,Cross Wand
1231,Bunny Knights #1231,1245,2512.0125019649636,2,Offensive,290,14,Mushroom,Squire,3,Cream,Female,,1,,Good,Bunny,1431,4,Short Sword
1148,Bunny Knights #1148,1246,2511.8191295586535,3,Pessimistic,43,14,Brandy Rose,Thief,2,Cafe,Male,,1,,Neutral,Bunny,1420,4,Slingshot
2147,Bunny Knights #2147,1247,2511.764553749947,1,Emotional,43,15,Lavender,Acolyte,1,Lavender,Male,,7,Healing,Neutral,Bunny,1628,1,Cross Wand
2292,Bunny Knights #2292,1248,2511.630916904754,1,Stubborn,121,15,Fawn,Acolyte,4,Peanut,Male,,4,Healing,Good,Bunny,1713,1,Cross Wand
591,Bunny Knights #591,1249,2511.4097981831287,1,Friendly,303,15,Purple,Enchanter,3,Lavender,Male,,4,Poison,Evil,Bunny,1606,2,Poison Wand
2117,Bunny Knights #2117,1250,2510.850068449178,4,Weird,272,14,Glacier,Thief,3,Tan,Female,,2,,Neutral,Bunny,1313,1,Short Sword
1745,Bunny Knights #1745,1251,2510.687519814525,2,Arrogant,378,15,Fawn,Enchanter,5,Chocolate,Female,,2,Poison,Evil,Bunny,1909,1,Poison Wand
2351,Bunny Knights #2351,1252,2510.6237247620347,3,Friendly,433,14,Teal,Hunter,5,White,Male,,1,,Neutral,Bunny,1506,1,Crossbow
2300,Bunny Knights #2300,1253,2510.5765269270837,5,Bold,39,14,Green,Squire,2,Ochre,Male,,2,,Good,Bunny,1524,1,Pitchfork
2220,Bunny Knights #2220,1254,2510.478364585105,2,Sensitive,154,14,Teal,Squire,3,Ochre,Male,,1,,Neutral,Bunny,1494,4,Pitchfork
1788,Bunny Knights #1788,1255,2510.402600242514,4,Sensitive,277,14,Teal,Thief,1,Sunflower,Male,,1,,Neutral,Bunny,1644,4,Dagger
713,Bunny Knights #713,1256,2510.368761077894,5,Indecisive,321,15,Glacier,Thief,1,Cream,Male,Sleeping Cap,1,,Neutral,Bunny,263,3,Iron Knuckle
1594,Bunny Knights #1594,1257,2510.3149587225303,2,Arrogant,363,15,Glacier,Hunter,6,Cafe,Male,Headband,1,,Neutral,Bunny,833,1,Slingshot
1310,Bunny Knights #1310,1258,2510.278472558339,4,Friendly,421,14,Moss Green,Hunter,4,Tan,Female,,1,,Good,Bunny,1394,1,Crossbow
1426,Bunny Knights #1426,1259,2510.0953423963697,4,Stubborn,125,14,Lavender,Thief,2,Cafe,Female,,1,,Evil,Bunny,1317,3,Slingshot
1262,Bunny Knights #1262,1260,2509.951563656257,3,Offensive,272,14,Brandy Rose,Hunter,5,Tortilla,Male,,1,,Good,Bunny,1534,1,Slingshot
1429,Bunny Knights #1429,1261,2509.7516262007553,1,Indecisive,39,15,Pink,Acolyte,1,Chocolate,Male,,7,Healing,Evil,Bunny,1684,1,Cross Wand
975,Bunny Knights #975,1262,2509.415812758506,5,Timid,5,14,Green,Thief,2,Grey,Male,,2,,Neutral,Bunny,1568,1,Dagger
1163,Bunny Knights #1163,1263,2509.384154999296,2,Stubborn,397,14,Moss Green,Hunter,5,Yellow,Female,,2,,Neutral,Bunny,1621,1,Slingshot
2037,Bunny Knights #2037,1264,2508.989957251932,4,Arrogant,320,14,Green,Squire,1,Chocolate,Female,,2,,Neutral,Bunny,1507,3,Short Sword
1974,Bunny Knights #1974,1265,2508.633974441699,4,Stubborn,264,14,Teal,Squire,2,Light Grey,Male,,1,,Good,Bunny,1370,3,Pitchfork
1806,Bunny Knights #1806,1266,2508.6222302923493,3,Weird,237,14,Teal,Squire,3,White,Female,,2,,Evil,Bunny,1293,2,Short Sword
1277,Bunny Knights #1277,1267,2508.5314220282235,3,Emotional,104,14,Blue,Thief,2,Sunflower,Female,,2,,Good,Bunny,1351,3,Short Sword
2423,Bunny Knights #2423,1268,2507.6542640312464,1,Pessimistic,297,15,Teal,Acolyte,1,Cafe,Male,,7,Healing,Good,Bunny,1737,1,Cross Wand
1060,Bunny Knights #1060,1269,2507.606844840848,1,Emotional,54,15,Brandy Rose,Enchanter,2,Light Yellow,Male,,6,Poison,Good,Bunny,1456,1,Poison Wand
2484,Bunny Knights #2484,1270,2507.0863935661523,6,Arrogant,486,15,Blue,Thief,2,Gravel,Male,Hood,1,,Good,Bunny,376,1,Crossbow
1925,Bunny Knights #1925,1271,2507.0792954514945,2,Machiavellian,397,15,Pink,Acolyte,1,Light Yellow,Male,,5,Healing,Evil,Bunny,1508,2,Cross Wand
690,Bunny Knights #690,1272,2506.6670972086013,1,Indecisive,138,15,Moss Green,Acolyte,1,Cafe,Male,,7,Healing,Good,Bunny,1781,1,Cross Wand
942,Bunny Knights #942,1273,2506.6421248274874,4,Bold,165,14,Teal,Hunter,2,Cowhide,Male,,1,,Neutral,Bunny,1442,3,Crossbow
1423,Bunny Knights #1423,1274,2506.443630340943,1,Weird,158,15,Blue,Enchanter,1,Ginger,Male,,7,Poison,Good,Bunny,1792,1,Poison Wand
2012,Bunny Knights #2012,1275,2506.277302027497,5,Machiavellian,345,14,Blue,Thief,2,Ochre,Male,,1,,Good,Bunny,1586,2,Short Sword
1816,Bunny Knights #1816,1276,2505.820194049634,1,Weird,125,15,Brandy Rose,Enchanter,2,Black,Male,,5,Poison,Evil,Bunny,1577,2,Poison Wand
614,Bunny Knights #614,1277,2505.696682886104,3,Loyal,155,15,Mushroom,Acolyte,2,Cowhide,Male,,2,Healing,Evil,Bunny,1783,3,Cross Wand
2356,Bunny Knights #2356,1278,2505.3073765701056,2,Arrogant,258,15,Lavender,Enchanter,2,Lavender,Male,,4,Poison,Neutral,Bunny,1709,2,Poison Wand
503,Bunny Knights #503,1279,2505.2274550357956,2,Bold,69,15,Pink,Acolyte,2,Light Yellow,Male,,5,Healing,Good,Bunny,1528,1,Cross Wand
1490,Bunny Knights #1490,1280,2505.190957741893,1,Pessimistic,217,14,Indigo,Hunter,4,Black,Male,,3,,Good,Bunny,1802,2,Slingshot
1431,Bunny Knights #1431,1281,2504.507785746942,3,Offensive,336,15,Fawn,Hunter,4,Grey,Male,Headband,2,,Evil,Bunny,266,1,Bone Bow
691,Bunny Knights #691,1282,2504.3520723076604,4,Friendly,81,14,Green,Thief,2,Light Grey,Male,,1,,Evil,Bunny,1541,3,Short Sword
1627,Bunny Knights #1627,1283,2504.350297750498,4,Indecisive,235,14,Indigo,Thief,2,Cowhide,Male,,1,,Neutral,Bunny,1542,3,Dagger
916,Bunny Knights #916,1284,2503.967733859069,1,Charming,117,14,Teal,Squire,2,Black,Male,,1,,Good,Bunny,751,6,Sword
909,Bunny Knights #909,1285,2503.8714204962116,2,Pessimistic,297,15,Lavender,Acolyte,1,Grey,Male,,5,Healing,Neutral,Bunny,1627,2,Cross Wand
1404,Bunny Knights #1404,1286,2503.8185101029253,2,Emotional,401,15,Pink,Acolyte,1,Cream,Male,,5,Healing,Good,Bunny,1630,2,Cross Wand
2157,Bunny Knights #2157,1287,2503.736291984517,2,Loyal,201,15,Fawn,Hunter,4,Cream,Male,Headband,1,,Good,Bunny,269,3,Bone Bow
588,Bunny Knights #588,1288,2503.588704009378,2,Sensitive,58,14,Green,Squire,1,Cream,Female,,1,,Evil,Bunny,748,6,Sword
1288,Bunny Knights #1288,1289,2503.4483128614893,5,Friendly,299,14,Teal,Hunter,2,Tan,Female,,2,,Good,Bunny,1743,1,Slingshot
1135,Bunny Knights #1135,1290,2503.434414489071,2,Machiavellian,165,14,Blue,Hunter,4,Gravel,Male,,2,,Good,Bunny,1610,2,Crossbow
1489,Bunny Knights #1489,1291,2503.1919035970245,2,Nostalgic,21,15,Glacier,Enchanter,3,Yellow,Male,,4,Poison,Neutral,Bunny,1810,1,Poison Wand
1859,Bunny Knights #1859,1292,2503.1603806956273,5,Sensitive,275,14,Glacier,Thief,3,White,Female,,1,,Neutral,Bunny,1707,1,Slingshot
2125,Bunny Knights #2125,1293,2503.1300776257085,3,Confident,165,14,Blue,Thief,1,Grey,Male,,2,,Good,Bunny,1862,4,Slingshot
845,Bunny Knights #845,1294,2503.0808131526182,1,Bold,372,15,Brandy Rose,Enchanter,2,Grey,Male,,5,Poison,Good,Bunny,1670,2,Poison Wand
1108,Bunny Knights #1108,1295,2502.9396352928097,2,Weird,491,16,Pink,Apprentice,2,Light Yellow,Male,Apprentice Hood,4,Air,Evil,Bunny,561,2,Air Wand
752,Bunny Knights #752,1296,2502.913318166364,1,Sensitive,299,14,Blue,Hunter,4,Light Yellow,Male,,2,,Evil,Bunny,1757,3,Slingshot
1414,Bunny Knights #1414,1297,2502.674403111078,1,Sensitive,244,15,Moss Green,Acolyte,1,Brown,Male,,7,Healing,Evil,Bunny,1945,1,Cross Wand
2031,Bunny Knights #2031,1298,2502.4991239637875,3,Sensitive,326,14,Indigo,Thief,3,Black,Female,,1,,Good,Bunny,1527,3,Dagger
2168,Bunny Knights #2168,1299,2502.1639919445342,3,Timid,320,14,Purple,Thief,3,Brown,Male,,2,,Evil,Bunny,1535,2,Slingshot
1626,Bunny Knights #1626,1300,2502.1450497450555,5,Indecisive,303,14,Indigo,Thief,2,Peanut,Male,,1,,Good,Bunny,1716,2,Slingshot
1858,Bunny Knights #1858,1301,2502.12559268585,1,Bold,21,15,Teal,Enchanter,2,Chocolate,Male,,4,Poison,Neutral,Bunny,1989,3,Poison Wand
1033,Bunny Knights #1033,1302,2502.103609336636,3,Machiavellian,303,14,Green,Hunter,2,Tan,Female,,4,,Neutral,Bunny,1513,1,Crossbow
2317,Bunny Knights #2317,1303,2501.977753806501,4,Offensive,186,16,Brandy Rose,Enchanter,3,Sunflower,Male,Silver Wizard Hat,2,Poison,Neutral,Bunny,323,1,Poison Wand
2153,Bunny Knights #2153,1304,2501.718515303838,1,Machiavellian,101,16,Lavender,Apprentice,3,Peanut,Male,Apprentice Hood,4,Earth,Evil,Bunny,636,2,Earth Wand
1039,Bunny Knights #1039,1305,2501.6368379329756,2,Bold,307,15,Mushroom,Squire,2,Ochre,Female,Sleeping Cap,1,,Neutral,Bunny,299,5,Axe
578,Bunny Knights #578,1306,2501.486230775394,4,Indecisive,297,14,Blue,Thief,2,Lavender,Male,,1,,Neutral,Bunny,1642,3,Dagger
1159,Bunny Knights #1159,1307,2501.4372905074874,1,Confident,235,15,Brandy Rose,Acolyte,2,White,Male,,6,Healing,Evil,Bunny,1672,1,Cross Wand
517,Bunny Knights #517,1308,2501.4336967827658,6,Sensitive,434,14,Silver,Hunter,2,Pink,Male,,1,,Good,Bunny,425,1,Bow
2413,Bunny Knights #2413,1309,2501.3876478302063,2,Bold,326,15,Lavender,Acolyte,2,Ginger,Male,,5,Healing,Neutral,Bunny,1661,1,Cross Wand
2276,Bunny Knights #2276,1310,2500.676860812254,6,Arrogant,364,15,Brandy Rose,Thief,2,Sunflower,Male,Sleeping Cap,1,,Good,Bunny,445,1,Dagger
2035,Bunny Knights #2035,1311,2500.5998610459587,5,Sensitive,482,14,Glacier,Thief,2,Ginger,Male,,1,,Good,Bunny,1763,2,Slingshot
1948,Bunny Knights #1948,1312,2500.532731487483,1,Stubborn,443,15,Mushroom,Acolyte,2,Peanut,Male,,6,Healing,Neutral,Bunny,1696,1,Cross Wand
1270,Bunny Knights #1270,1313,2500.4748895060293,1,Confident,102,16,Pink,Apprentice,3,Sunflower,Male,Apprentice Hood,4,Water,Neutral,Bunny,695,2,Water Wand
1702,Bunny Knights #1702,1314,2500.3968652758645,2,Friendly,62,15,Glacier,Enchanter,2,Tan,Male,,4,Poison,Evil,Bunny,1888,2,Poison Wand
1297,Bunny Knights #1297,1315,2500.3876217583497,4,Sensitive,289,14,Green,Thief,3,Chocolate,Male,,2,,Evil,Bunny,1690,1,Dagger
2206,Bunny Knights #2206,1316,2500.281001964329,3,Nostalgic,372,15,Mushroom,Enchanter,1,Cream,Male,,4,Poison,Neutral,Bunny,1970,2,Poison Wand
1028,Bunny Knights #1028,1317,2500.186244181003,1,Weird,257,15,Fawn,Enchanter,2,Light Yellow,Male,,6,Poison,Good,Bunny,1714,1,Poison Wand
714,Bunny Knights #714,1318,2500.0656225277125,3,Charming,327,14,Fawn,Hunter,5,Black,Male,,1,,Evil,Bunny,1864,1,Slingshot
2261,Bunny Knights #2261,1319,2499.9360470236206,3,Offensive,320,15,Moss Green,Enchanter,2,Sunflower,Male,,4,Poison,Neutral,Bunny,1934,1,Poison Wand
1848,Bunny Knights #1848,1320,2499.8590425696148,1,Pessimistic,421,15,Teal,Acolyte,1,Brown,Female,,6,Healing,Good,Bunny,1753,2,Cross Wand
1636,Bunny Knights #1636,1321,2499.847266356535,3,Weird,289,14,Mushroom,Hunter,3,Tan,Male,,3,,Evil,Bunny,1809,1,Slingshot
2496,Bunny Knights #2496,1322,2499.8148237203222,2,Timid,5,15,Teal,Acolyte,1,Pink,Male,,5,Healing,Neutral,Bunny,1733,2,Cross Wand
540,Bunny Knights #540,1323,2499.773187774587,4,Weird,299,14,Indigo,Thief,2,Cafe,Male,,1,,Neutral,Bunny,1687,3,Slingshot
1616,Bunny Knights #1616,1324,2499.7590180429274,4,Bold,394,15,Silver,Thief,3,Light Grey,Male,Hood,1,,Neutral,Bunny,271,2,Dagger
2226,Bunny Knights #2226,1325,2499.711992454357,3,Stubborn,266,14,Green,Hunter,5,Ochre,Male,,1,,Evil,Bunny,1881,1,Slingshot
2106,Bunny Knights #2106,1326,2499.641129966565,3,Bold,450,14,Pink,Hunter,3,Light Grey,Male,,2,,Good,Bunny,1620,2,Slingshot
2309,Bunny Knights #2309,1327,2499.504935125732,3,Sensitive,309,14,Mushroom,Thief,3,Sunflower,Male,,1,,Neutral,Bunny,1638,3,Dagger
1246,Bunny Knights #1246,1328,2499.4802780061036,2,Nostalgic,290,15,Glacier,Enchanter,1,Tortilla,Male,,5,Poison,Neutral,Bunny,1759,2,Poison Wand
647,Bunny Knights #647,1329,2499.44225055512,2,Timid,326,14,Fawn,Hunter,5,Tan,Male,,1,,Neutral,Bunny,1870,2,Slingshot
2493,Bunny Knights #2493,1330,2499.321330510774,1,Sensitive,193,16,Lavender,Apprentice,1,Gravel,Female,Apprentice Hood,7,Earth,Evil,Bunny,724,1,Earth Wand
1947,Bunny Knights #1947,1331,2499.1944993471843,1,Timid,309,15,Blue,Enchanter,2,Black,Female,,6,Poison,Evil,Bunny,1734,1,Poison Wand
1771,Bunny Knights #1771,1332,2498.736655107365,3,Pessimistic,369,14,Indigo,Thief,4,Black,Female,,1,,Good,Bunny,1694,2,Slingshot
2373,Bunny Knights #2373,1333,2498.7363745787507,2,Indecisive,111,15,Green,Enchanter,3,Sunflower,Male,,4,Poison,Neutral,Bunny,1985,1,Poison Wand
2358,Bunny Knights #2358,1334,2498.7096846036534,1,Loyal,307,16,Brandy Rose,Apprentice,1,Ochre,Male,Apprentice Hood,7,Air,Neutral,Bunny,758,1,Air Wand
788,Bunny Knights #788,1335,2498.5758767943385,2,Timid,277,15,Glacier,Enchanter,2,Ginger,Male,,5,Poison,Neutral,Bunny,1740,1,Poison Wand
1201,Bunny Knights #1201,1336,2498.519126080755,2,Confident,174,14,Silver,Thief,6,Light Yellow,Male,,1,,Good,Bunny,1169,1,Slingshot
2462,Bunny Knights #2462,1337,2498.044657855467,2,Offensive,7,15,Mushroom,Acolyte,2,Brown,Male,,4,Healing,Neutral,Bunny,1974,2,Cross Wand
1294,Bunny Knights #1294,1338,2497.9220743314513,1,Indecisive,107,16,Brandy Rose,Apprentice,4,Tortilla,Male,Apprentice Hood,4,Ice,Neutral,Bunny,764,1,Ice Wand
756,Bunny Knights #756,1339,2497.463650360798,1,Confident,328,14,Lavender,Hunter,6,Pink,Female,,1,,Neutral,Bunny,178,2,Air Crossbow
2445,Bunny Knights #2445,1340,2497.4085052554224,2,Sensitive,11,15,Green,Acolyte,2,White,Male,,4,Healing,Neutral,Bunny,1990,2,Cross Wand
2295,Bunny Knights #2295,1341,2497.096744725812,3,Confident,201,16,Green,Enchanter,2,Grey,Male,Silver Wizard Hat,3,Poison,Good,Bunny,401,2,Poison Wand
1077,Bunny Knights #1077,1342,2497.060618899737,1,Confident,70,14,Fawn,Squire,3,Ochre,Male,,1,,Neutral,Bunny,134,5,Morning Star
2018,Bunny Knights #2018,1343,2497.0219887217604,1,Charming,491,16,Lavender,Apprentice,1,Cream,Male,Apprentice Hood,7,Earth,Evil,Bunny,791,1,Earth Wand
1206,Bunny Knights #1206,1344,2496.8205232464693,5,Indecisive,289,14,Fawn,Thief,2,Light Grey,Male,,1,,Neutral,Bunny,1915,2,Slingshot
2389,Bunny Knights #2389,1345,2496.783383148172,5,Nostalgic,459,15,Moss Green,Thief,1,Pink,Male,Hood,2,,Neutral,Bunny,327,2,Dagger
2425,Bunny Knights #2425,1346,2496.7670391539323,1,Offensive,297,15,Teal,Acolyte,2,Black,Female,,6,Healing,Neutral,Bunny,1818,1,Cross Wand
665,Bunny Knights #665,1347,2496.759944879713,1,Charming,201,16,Silver,Apprentice,1,Brown,Female,Apprentice Hood,6,Lightning,Neutral,Bunny,538,2,Lightning Wand
775,Bunny Knights #775,1348,2496.238998752606,3,Friendly,248,16,Green,Enchanter,1,Grey,Male,Wizard Hat,5,Dark,Evil,Bunny,462,1,Dark Wand
1488,Bunny Knights #1488,1349,2496.207836836814,1,Friendly,472,15,Fawn,Enchanter,2,Ginger,Male,,6,Poison,Neutral,Bunny,1852,1,Poison Wand
1091,Bunny Knights #1091,1350,2496.2047236040926,2,Confident,5,15,Moss Green,Enchanter,1,Ginger,Male,,6,Poison,Good,Bunny,1838,1,Poison Wand
1770,Bunny Knights #1770,1351,2495.5547709608595,1,Bold,378,15,Mushroom,Enchanter,3,Brown,Male,,5,Poison,Neutral,Bunny,1971,1,Poison Wand
877,Bunny Knights #877,1352,2495.3449333042504,3,Offensive,246,16,Moss Green,Apprentice,1,Cowhide,Male,Apprentice Hood,4,Water,Evil,Bunny,811,2,Water Wand
2080,Bunny Knights #2080,1353,2495.214270709338,1,Offensive,287,15,Mushroom,Acolyte,2,Lavender,Male,,5,Healing,Good,Bunny,1941,2,Cross Wand
1629,Bunny Knights #1629,1354,2495.1169828833235,2,Timid,214,15,Mushroom,Thief,5,White,Male,Hood,1,,Evil,Bunny,320,2,Short Sword
2061,Bunny Knights #2061,1355,2494.8889835307186,1,Stubborn,106,16,Purple,Apprentice,2,Cafe,Male,Apprentice Hood,6,Earth,Neutral,Bunny,609,1,Earth Wand
1895,Bunny Knights #1895,1356,2494.6343955193593,1,Arrogant,203,16,Green,Apprentice,1,Pink,Male,Apprentice Hood,7,Water,Neutral,Bunny,917,1,Water Wand
2066,Bunny Knights #2066,1357,2494.0877583807633,1,Sensitive,396,15,Blue,Enchanter,3,Ochre,Male,,5,Poison,Good,Bunny,1998,1,Poison Wand
2043,Bunny Knights #2043,1358,2494.01368368776,1,Arrogant,487,16,Mushroom,Apprentice,1,Tortilla,Male,Apprentice Hood,7,Air,Evil,Bunny,920,1,Air Wand
866,Bunny Knights #866,1359,2493.7774326305357,2,Emotional,138,15,Fawn,Acolyte,1,Ochre,Male,,6,Healing,Good,Bunny,1930,1,Cross Wand
2380,Bunny Knights #2380,1360,2493.7372780387113,1,Sensitive,487,16,Green,Apprentice,1,Ginger,Male,Apprentice Hood,7,Water,Good,Bunny,960,1,Water Wand
1186,Bunny Knights #1186,1361,2493.7330682684724,1,Pessimistic,46,16,Moss Green,Apprentice,1,Chocolate,Male,Apprentice Hood,7,Air,Evil,Bunny,932,1,Air Wand
1040,Bunny Knights #1040,1362,2493.4431366024965,3,Machiavellian,472,14,Green,Hunter,3,Ochre,Female,,2,,Neutral,Bunny,1816,2,Slingshot
1137,Bunny Knights #1137,1363,2493.098778274132,2,Confident,495,15,Indigo,Enchanter,2,White,Male,,5,Poison,Evil,Bunny,1966,1,Poison Wand
2167,Bunny Knights #2167,1364,2492.9231402955734,1,Machiavellian,154,15,Fawn,Acolyte,2,Light Grey,Male,,6,Healing,Neutral,Bunny,1975,1,Cross Wand
2490,Bunny Knights #2490,1365,2492.881807023433,2,Loyal,394,14,Silver,Hunter,4,Lavender,Male,,1,,Neutral,Bunny,300,3,Bone Bow
1678,Bunny Knights #1678,1366,2492.813434556382,5,Confident,349,14,Teal,Thief,2,Cream,Male,,1,,Neutral,Bunny,312,2,Katar
787,Bunny Knights #787,1367,2492.80051292479,2,Bold,29,16,Blue,Enchanter,1,Chocolate,Male,Wizard Hat,5,Dark,Neutral,Bunny,509,2,Dark Wand
1930,Bunny Knights #1930,1368,2492.0483207031875,1,Indecisive,281,15,Indigo,Enchanter,2,Cream,Male,,6,Poison,Neutral,Bunny,1997,1,Poison Wand
2152,Bunny Knights #2152,1369,2491.379449902457,2,Loyal,193,16,Teal,Apprentice,2,Pink,Female,Apprentice Hood,5,Water,Evil,Bunny,722,1,Water Wand
1993,Bunny Knights #1993,1370,2491.2803904050143,2,Bold,188,15,Green,Enchanter,1,Cream,Male,,6,Poison,Good,Bunny,2000,1,Poison Wand
1187,Bunny Knights #1187,1371,2490.867971287627,2,Loyal,467,16,Fawn,Acolyte,1,Ginger,Male,Golden Sleeping Hat,5,Marble,Good,Bunny,204,2,Marble Cross Wand
1956,Bunny Knights #1956,1372,2490.3360203220673,5,Offensive,201,15,Blue,Thief,1,Gravel,Male,Hood,1,,Good,Bunny,398,3,Dagger
734,Bunny Knights #734,1373,2489.9963308447113,1,Emotional,321,15,Green,Enchanter,4,Light Yellow,Male,,3,Ice,Evil,Bunny,1121,2,Ice Wand
2099,Bunny Knights #2099,1374,2489.1850958249634,1,Offensive,29,16,Fawn,Apprentice,3,Cafe,Male,Apprentice Hood,5,Water,Good,Bunny,878,1,Water Wand
872,Bunny Knights #872,1375,2488.851199304059,2,Pessimistic,364,16,Glacier,Apprentice,2,Tortilla,Male,Apprentice Hood,5,Air,Good,Bunny,779,1,Air Wand
1455,Bunny Knights #1455,1376,2488.850049285424,2,Weird,29,14,Mushroom,Hunter,6,Light Grey,Male,,1,,Neutral,Bunny,1458,1,Crossbow
1924,Bunny Knights #1924,1377,2488.2049667099936,1,Confident,161,16,Blue,Apprentice,1,Light Yellow,Male,Apprentice Hood,7,Ice,Evil,Bunny,1017,1,Ice Wand
