ID,Name,Rank,Rarity_Score,Attributes,Body,Celestial objects,Guest,Head,Object,Soil,Surroundings,Time of day,Weather
2699,Moment #2699,1772,62.48084324043751,6,tie,baloons,dog,empty,shovel,,,night,
2604,Moment #2604,1773,62.45648510768175,5,cross,baloons,,8-ball,,,windmill,day,
3037,Moment #3037,1774,62.405403938481975,6,,baloons,,glasses,box,street light,lighthouse,night,
2255,Moment #2255,1775,62.404538012404345,6,,moon,,bandana black,shovel,street light,,day,fog
3366,Moment #3366,1776,62.38829020615554,6,,,dog,bandana black,,street light,bank,night,snow
2562,Moment #2562,1777,62.38646283395772,3,,,,bandana black,,,factory,day,
673,Moment #0673,1778,62.3726140271569,6,alarm clock,,,tattoo,box,crosses,,day,rain
3423,Moment #3423,1779,62.33437836939426,5,,moon,,zipmouth,microphone,,ferris wheel,night,
3865,Moment #3865,1780,62.318620979792456,5,,,,zipmouth,microphone,street light,factory,day,
2538,Moment #2538,1781,62.27249268971258,4,,sputnik,,bdsm love,,headstone,,night,
1735,Moment #1735,1782,62.2371994192798,5,,,mosquito,nymb,,phone booth,,night,rain
2743,Moment #2743,1783,62.2113151314424,5,,,,bdsm love,,tree,windmill,night,rain
2920,Moment #2920,1784,62.17702509584231,5,bow tie,,snowman,tattoo,,,bank,night,
594,Moment #0594,1785,62.14270107736587,6,raincoat,,robot,empty,shovel,crosses,,night,
2596,Moment #2596,1786,62.12870127120158,5,,baloons,,cell,microphone,well,,day,
3056,Moment #3056,1787,62.101001776569504,5,raincoat,,robot,nymb,shovel,,,day,
1773,Moment #1773,1788,62.09804487832452,6,cross,moon,,nymb,,,bank,night,rain
3064,Moment #3064,1789,62.08053877884473,5,raincoat,,,bandana black,shovel,,,night,fog
59,Moment #0059,1790,62.060988023828045,5,raincoat,,,cell,shovel,headstone,,day,
2662,Moment #2662,1791,62.04543987561376,5,tie,,,empty,shovel,,bank,day,
1960,Moment #1960,1792,62.0194882621351,4,t-shirt,sputnik,,bdsm love,,,,night,
2968,Moment #2968,1793,61.99776303810954,3,heart,,,nymb,,,,night,
357,Moment #0357,1794,61.93015117585599,6,,moon,,empty,,well,dali elephants,day,rain
700,Moment #0700,1795,61.92596605127193,6,,ufo,lady,empty,,crosses,lighthouse,night,
680,Moment #0680,1796,61.90110352263742,6,bow tie,sputnik,dog,empty,,crosses,,night,
3351,Moment #3351,1797,61.89846279349865,6,tie,baloons,,,,street light,human anthill,day,rain
3421,Moment #3421,1798,61.8830550845253,5,heart,ufo,,empty,,,lighthouse,day,
2046,Moment #2046,1799,61.86525199977962,4,alarm clock,sputnik,,8-ball,,,,night,
3805,Moment #3805,1800,61.82931108579471,5,tie,,,empty,box,tree,,day,
3506,Moment #3506,1801,61.82515868714225,5,,,snowman,8-ball,book,street light,,night,
3968,Moment #3968,1802,61.81431229215194,5,,moon,,cell,sign,,,night,snow
3664,Moment #3664,1803,61.80788305703834,6,raincoat,ufo,caterpillar,tattoo,,,,day,rain
575,Moment #0575,1804,61.75271719487913,4,buttons,,,bunny ears,,phone booth,,day,
3344,Moment #3344,1805,61.72942721752985,6,bow tie,moon,,empty,,crosses,ferris wheel,night,
580,Moment #0580,1806,61.71731179878039,6,,,mosquito,tattoo,shovel,street light,tornado,day,
1726,Moment #1726,1807,61.68562506014518,5,,sputnik,,empty,,crosses,dali elephants,day,
2060,Moment #2060,1808,61.681048763546144,6,,,lady,empty,microphone,street light,tornado,day,
3245,Moment #3245,1809,61.66660987346974,6,,sputnik,,empty,book,crosses,,day,rain
3561,Moment #3561,1810,61.63127494865137,6,t-shirt,,,empty,,street light,tornado,day,snow
2317,Moment #2317,1811,61.62174830128084,6,,baloons,,empty,sign,street light,ferris wheel,night,
3645,Moment #3645,1812,61.59206378621108,6,buttons,,,tattoo,microphone,street light,,day,snow
282,Moment #0282,1813,61.57406298138501,4,tie,,,empty,,,windmill,day,
2758,Moment #2758,1814,61.566062949384886,4,tie,,,empty,,,windmill,night,
668,Moment #0668,1815,61.55315131199883,5,alarm clock,,,zipmouth,book,,,day,snow
84,Moment #0084,1816,61.53564037224474,3,,,,,,well,factory,day,
190,Moment #0190,1817,61.52468736448429,5,,,robot,bandana black,,,human anthill,day,snow
2403,Moment #2403,1818,61.50435908301768,4,raincoat,,,8-ball,,,factory,night,
1910,Moment #1910,1819,61.498222042912126,4,,,,zipmouth,easel,headstone,,night,
2717,Moment #2717,1820,61.47850723711295,5,cross,,mosquito,bunny ears,book,,,night,
2969,Moment #2969,1821,61.466031192600845,6,buttons,,,tattoo,book,street light,human anthill,night,
1824,Moment #1824,1822,61.45236100259887,4,raincoat,,,bandana black,,,dali elephants,day,
1844,Moment #1844,1823,61.43808994297075,3,,,,bunny ears,rope ladder,,,day,
3028,Moment #3028,1824,61.43008991097062,3,,,,bunny ears,rope ladder,,,night,
2622,Moment #2622,1825,61.41268573391452,6,,,caterpillar,empty,microphone,tree,,night,rain
3180,Moment #3180,1826,61.336534391981395,4,,,,bandana black,easel,tree,,night,
3486,Moment #3486,1827,61.334446293436585,5,buttons,,,bandana black,,,bank,day,snow
3776,Moment #3776,1828,61.3192582381278,7,,moon,lady,tattoo,shovel,street light,human anthill,day,
1717,Moment #1717,1829,61.31559500871875,6,cross,,lady,empty,microphone,crosses,,night,
3997,Moment #3997,1830,61.290448574819266,6,cross,sputnik,,tattoo,,street light,human anthill,night,
2316,Moment #2316,1831,61.26235858992039,5,,,dog,empty,rope ladder,,windmill,night,
245,Moment #0245,1832,61.245812067755544,6,,,,tattoo,easel,street light,human anthill,day,snow
2159,Moment #2159,1833,61.24167187027128,6,buttons,sputnik,snowman,empty,,,,day,rain
3,Moment #0003,1834,61.20796206774095,5,alarm clock,,,nymb,box,tree,,night,
2525,Moment #2525,1835,61.165833650021774,5,,sputnik,,tattoo,,headstone,,day,rain
2241,Moment #2241,1836,61.147628516411544,6,,baloons,robot,empty,easel,street light,,night,
318,Moment #0318,1837,61.09699845369801,6,bow tie,baloons,,zipmouth,,well,,day,rain
482,Moment #0482,1838,61.018249666041356,7,cross,baloons,,nymb,box,street light,,night,rain
3727,Moment #3727,1839,61.0113938907115,3,,,,bdsm love,,,dali elephants,night,
665,Moment #0665,1840,60.98449697497458,5,t-shirt,,,cell,,tree,,day,rain
2517,Moment #2517,1841,60.96347954909297,6,alarm clock,moon,,bunny ears,box,street light,,day,
2434,Moment #2434,1842,60.942098320496484,5,,,robot,8-ball,shovel,,,day,snow
2204,Moment #2204,1843,60.94018207563481,6,heart,moon,mosquito,empty,,,,day,snow
3295,Moment #3295,1844,60.93563278219411,6,raincoat,,mosquito,empty,box,,tornado,night,
2805,Moment #2805,1845,60.93542540927696,6,,baloons,,empty,,well,tornado,day,snow
3077,Moment #3077,1846,60.93079204988812,4,cross,,,bandana black,sign,,,night,
3006,Moment #3006,1847,60.876112985167616,5,,,,tattoo,,tree,windmill,night,snow
3801,Moment #3801,1848,60.87436366718988,5,t-shirt,baloons,,nymb,,tree,,night,
3228,Moment #3228,1849,60.871566514150246,6,,moon,,zipmouth,box,street light,lighthouse,day,
69,Moment #0069,1850,60.85905495577431,6,,moon,,glasses,shovel,well,,day,rain
3357,Moment #3357,1851,60.84394650040425,5,raincoat,,,empty,,phone booth,bank,day,
3453,Moment #3453,1852,60.819508874043734,5,,,lady,bandana black,,street light,tornado,night,
269,Moment #0269,1853,60.73461753255277,6,raincoat,sputnik,,empty,box,crosses,,night,
233,Moment #0233,1854,60.72551361396758,5,buttons,moon,,bandana black,,,bank,night,
110,Moment #0110,1855,60.71862734819387,5,sweater,,,bdsm love,,tree,,day,rain
467,Moment #0467,1856,60.708285294852985,6,buttons,,mosquito,empty,sign,street light,,day,
181,Moment #0181,1857,60.70418578521483,3,,,,bandana black,,,lighthouse,night,
339,Moment #0339,1858,60.69611629541786,5,,,dog,empty,box,,billboard,night,
53,Moment #0053,1859,60.68707240549862,4,,,,cell,,well,ferris wheel,night,
3093,Moment #3093,1860,60.66297690800796,7,,,mosquito,empty,shovel,street light,lighthouse,day,rain
3978,Moment #3978,1861,60.6608520057436,6,alarm clock,moon,,empty,easel,,,night,rain
2689,Moment #2689,1862,60.64505997734946,3,,,,glasses,,,dali elephants,night,
2802,Moment #2802,1863,60.622975180419964,4,bow tie,,,bunny ears,rope ladder,,,day,
502,Moment #0502,1864,60.602545386068364,6,,,dog,tattoo,shovel,,tornado,night,rain
296,Moment #0296,1865,60.60241386172161,5,raincoat,,,cell,,,tornado,night,rain
314,Moment #0314,1866,60.596417558440486,6,sweater,,mosquito,empty,box,tree,,day,
2187,Moment #2187,1867,60.57665146055344,6,,ufo,,tattoo,box,,windmill,night,rain
2297,Moment #2297,1868,60.576016030075316,6,cross,baloons,caterpillar,tattoo,shovel,,,night,
412,Moment #0412,1869,60.5668863745599,5,raincoat,baloons,,bunny ears,,headstone,,day,
2333,Moment #2333,1870,60.540604242469875,5,,,,empty,sign,,lighthouse,day,snow
2367,Moment #2367,1871,60.51630435934409,3,,,,8-ball,,,tornado,night,
695,Moment #0695,1872,60.46201949604814,5,,baloons,lady,cell,,,lighthouse,night,
2257,Moment #2257,1873,60.38848261573791,5,,moon,,bdsm love,shovel,,factory,night,
3176,Moment #3176,1874,60.36562348246302,5,buttons,moon,,glasses,book,,,day,
2614,Moment #2614,1875,60.29190782452678,5,alarm clock,sputnik,,empty,microphone,,,day,
2064,Moment #2064,1876,60.28169054868571,5,bow tie,,mosquito,zipmouth,,well,,day,
1845,Moment #1845,1877,60.276479326669595,4,,,,8-ball,microphone,well,,night,
315,Moment #0315,1878,60.27568425621111,5,raincoat,,,nymb,easel,street light,,night,
2220,Moment #2220,1879,60.225982716621,5,bow tie,sputnik,mosquito,tattoo,,,,day,
242,Moment #0242,1880,60.22281216519298,3,,,,bunny ears,,,factory,day,
1854,Moment #1854,1881,60.15764976634417,5,heart,,,empty,,street light,factory,night,
2210,Moment #2210,1882,60.14326615870497,5,alarm clock,,,nymb,microphone,street light,,night,
194,Moment #0194,1883,60.126037382044686,6,alarm clock,baloons,,tattoo,,crosses,,day,rain
3941,Moment #3941,1884,60.108830618142484,4,,,caterpillar,zipmouth,,,dali elephants,day,
2455,Moment #2455,1885,60.103146870157204,5,,,robot,bdsm love,box,,,night,snow
3618,Moment #3618,1886,60.05842178414636,7,alarm clock,baloons,lady,empty,,street light,,night,snow
441,Moment #0441,1887,59.973416724812246,5,raincoat,,,zipmouth,rope ladder,street light,,night,
33,Moment #0033,1888,59.93825859609551,5,,sputnik,lady,bunny ears,,,human anthill,night,
2580,Moment #2580,1889,59.91787840425573,5,cross,,dog,nymb,,well,,day,
2785,Moment #2785,1890,59.89039193058323,5,raincoat,,,zipmouth,,headstone,,day,snow
1940,Moment #1940,1891,59.87612745320865,6,,,dog,bdsm love,,tree,human anthill,night,rain
2303,Moment #2303,1892,59.873911973413115,5,bow tie,,lady,glasses,,crosses,,night,
2716,Moment #2716,1893,59.863728312617674,6,,ufo,lady,bdsm love,box,,,day,snow
3951,Moment #3951,1894,59.840753267104624,5,sweater,,,empty,box,phone booth,,day,
3881,Moment #3881,1895,59.82423157995431,6,cross,,,empty,book,tree,,night,snow
485,Moment #0485,1896,59.805586420790966,4,,,snowman,nymb,,,lighthouse,day,
2836,Moment #2836,1897,59.74491491310218,3,t-shirt,,,8-ball,,,,day,
2707,Moment #2707,1898,59.738158872438376,7,raincoat,moon,,tattoo,shovel,street light,,night,rain
2375,Moment #2375,1899,59.72169179793849,5,alarm clock,baloons,,cell,,tree,,night,
436,Moment #0436,1900,59.6898149321419,5,,,dog,zipmouth,,tree,,day,fog
2633,Moment #2633,1901,59.67643289526392,6,,,dog,empty,rope ladder,crosses,,day,rain
2745,Moment #2745,1902,59.66590187174997,6,cross,,mosquito,empty,,headstone,,day,snow
1888,Moment #1888,1903,59.655552806266996,5,,moon,,zipmouth,box,phone booth,,night,
1797,Moment #1797,1904,59.644957225876865,6,buttons,baloons,,empty,sign,,,night,snow
65,Moment #0065,1905,59.62982132590554,3,,,,nymb,,,factory,night,
3632,Moment #3632,1906,59.576695482662196,4,buttons,,,bunny ears,,,factory,night,
3762,Moment #3762,1907,59.56842777988004,5,buttons,,,glasses,,street light,ferris wheel,night,
3947,Moment #3947,1908,59.565534849912375,4,bow tie,,,bunny ears,,,dali elephants,night,
2462,Moment #2462,1909,59.55374390586391,5,,,dog,bunny ears,,headstone,,night,snow
1872,Moment #1872,1910,59.503584081862904,6,alarm clock,,mosquito,empty,,street light,,day,fog
2269,Moment #2269,1911,59.492945417075696,5,,,snowman,tattoo,,,tornado,day,rain
2114,Moment #2114,1912,59.44735447952313,5,,,robot,empty,box,,factory,day,
3008,Moment #3008,1913,59.4462706160318,6,,ufo,,cell,,street light,bank,night,snow
2943,Moment #2943,1914,59.43754477021616,4,,,,zipmouth,rope ladder,,bank,day,
679,Moment #0679,1915,59.425355416395625,5,,ufo,,cell,rope ladder,,,night,rain
1950,Moment #1950,1916,59.36668747827969,6,,,dog,empty,microphone,street light,windmill,day,
3136,Moment #3136,1917,59.30575402069546,5,,,snowman,zipmouth,microphone,,human anthill,night,
3916,Moment #3916,1918,59.29466604237335,3,,,,cell,easel,,,night,
2355,Moment #2355,1919,59.291151912750415,5,raincoat,,,nymb,,street light,tornado,day,
3729,Moment #3729,1920,59.2905008748773,6,raincoat,ufo,,cell,shovel,,human anthill,night,
198,Moment #0198,1921,59.27691303224624,5,t-shirt,baloons,lady,cell,,,,day,
447,Moment #0447,1922,59.261988573792685,4,sweater,,,cell,microphone,,,day,
3129,Moment #3129,1923,59.25925014899015,6,t-shirt,moon,,tattoo,,street light,,night,snow
2759,Moment #2759,1924,59.184836038103754,3,,,,zipmouth,,phone booth,,night,
671,Moment #0671,1925,59.134130189494364,5,bow tie,ufo,,tattoo,,headstone,,night,
2755,Moment #2755,1926,59.10849851570208,5,sweater,,,tattoo,box,tree,,day,
3687,Moment #3687,1927,59.05439965019088,5,raincoat,moon,,nymb,book,,,day,
3164,Moment #3164,1928,59.04980892401681,6,,ufo,,bdsm love,box,tree,,day,rain
3552,Moment #3552,1929,59.02276790407772,6,bow tie,ufo,,empty,box,,lighthouse,day,
1926,Moment #1926,1930,59.01500988880386,6,,ufo,lady,empty,microphone,tree,,night,
1763,Moment #1763,1931,59.00412308684222,6,,,caterpillar,empty,,crosses,bank,night,rain
3998,Moment #3998,1932,58.99825337211941,6,,,dog,empty,box,phone booth,human anthill,night,
491,Moment #0491,1933,58.991405466440156,5,,sputnik,lady,8-ball,,street light,,day,
3804,Moment #3804,1934,58.979123343916754,5,,sputnik,dog,bandana black,shovel,,,night,
613,Moment #0613,1935,58.977735590044986,5,,moon,,zipmouth,rope ladder,,,night,snow
2130,Moment #2130,1936,58.94449286074408,5,,,,glasses,box,headstone,,day,snow
596,Moment #0596,1937,58.92826729334503,5,cross,,,8-ball,,tree,,day,snow
1784,Moment #1784,1938,58.91608916599913,5,sweater,,,zipmouth,,crosses,,day,snow
3291,Moment #3291,1939,58.915782577199465,5,bow tie,,,tattoo,,,factory,night,rain
1885,Moment #1885,1940,58.91401693742871,5,,baloons,,8-ball,rope ladder,street light,,day,
3763,Moment #3763,1941,58.90435464301722,6,alarm clock,ufo,,empty,,,ferris wheel,day,rain
1751,Moment #1751,1942,58.888112128916774,6,,ufo,dog,zipmouth,,tree,human anthill,day,
3860,Moment #3860,1943,58.87246155327034,5,,moon,,bunny ears,,,windmill,night,snow
669,Moment #0669,1944,58.83329941050716,5,bow tie,sputnik,,cell,,,,day,rain
1768,Moment #1768,1945,58.82204803424809,6,alarm clock,sputnik,dog,empty,,,,day,rain
3673,Moment #3673,1946,58.807986285290305,5,sweater,ufo,,empty,rope ladder,,,night,
1875,Moment #1875,1947,58.802190297875526,6,sweater,baloons,,empty,,street light,lighthouse,day,
3564,Moment #3564,1948,58.77471867611885,7,,baloons,dog,empty,shovel,,ferris wheel,day,rain
2054,Moment #2054,1949,58.76556240913855,3,,,,bdsm love,,,windmill,day,
2834,Moment #2834,1950,58.750921221187305,6,raincoat,ufo,,bandana black,,street light,human anthill,day,
2383,Moment #2383,1951,58.74149008006999,5,,,mosquito,cell,,,tornado,night,rain
1955,Moment #1955,1952,58.73328796588245,6,bow tie,,mosquito,empty,box,,,night,fog
577,Moment #0577,1953,58.730784563352636,5,,moon,,bdsm love,,crosses,bank,night,
3303,Moment #3303,1954,58.719026607706425,5,buttons,,,nymb,,street light,ferris wheel,night,
123,Moment #0123,1955,58.713615185785486,6,,baloons,caterpillar,empty,shovel,headstone,,day,
234,Moment #0234,1956,58.68359921351863,5,bow tie,,,8-ball,,crosses,human anthill,night,
2396,Moment #2396,1957,58.65440832570207,6,sweater,baloons,robot,empty,,street light,,night,
2124,Moment #2124,1958,58.646102847198556,4,alarm clock,,,tattoo,easel,,,night,
301,Moment #0301,1959,58.62999465885803,6,bow tie,moon,,empty,,,tornado,day,snow
3786,Moment #3786,1960,58.61843356386731,5,,ufo,,glasses,,crosses,bank,night,
701,Moment #0701,1961,58.58494388049428,6,raincoat,,mosquito,bandana black,,street light,,day,rain
3931,Moment #3931,1962,58.57606874429919,3,,,robot,cell,,,,night,
3962,Moment #3962,1963,58.566175133343066,5,,,lady,8-ball,,street light,,day,fog
1947,Moment #1947,1964,58.5485351484502,3,,,,bunny ears,,,lighthouse,day,
617,Moment #0617,1965,58.54490535372582,4,,,,zipmouth,,,windmill,night,fog
243,Moment #0243,1966,58.54116277616789,4,buttons,,,bdsm love,,,lighthouse,day,
3350,Moment #3350,1967,58.52587438967976,7,,moon,lady,tattoo,shovel,street light,,night,rain
10,Moment #0010,1968,58.451750668158475,4,,sputnik,,zipmouth,,headstone,,day,
3987,Moment #3987,1969,58.43393648651606,6,buttons,,lady,empty,shovel,well,,day,
3025,Moment #3025,1970,58.42782852069013,6,buttons,,,empty,sign,street light,,night,snow
1965,Moment #1965,1971,58.4172296893242,6,alarm clock,baloons,,,,street light,bank,day,snow
43,Moment #0043,1972,58.413391310866665,6,bow tie,,lady,empty,,street light,windmill,day,
2119,Moment #2119,1973,58.38391514988829,5,,ufo,,cell,,,dali elephants,day,rain
3760,Moment #3760,1974,58.36782045110773,5,,moon,dog,nymb,,headstone,,night,
2441,Moment #2441,1975,58.35012026395426,6,,,dog,empty,shovel,crosses,windmill,day,
2643,Moment #2643,1976,58.31660874685914,6,bow tie,baloons,,zipmouth,,street light,bank,night,
285,Moment #0285,1977,58.31013369891265,3,,,,cell,,,windmill,day,
3261,Moment #3261,1978,58.29719581876013,5,t-shirt,,,glasses,box,,human anthill,day,
2956,Moment #2956,1979,58.29447916915281,5,,moon,robot,nymb,box,,,day,
2110,Moment #2110,1980,58.292713748196924,5,t-shirt,,dog,bandana black,,,,day,rain
2147,Moment #2147,1981,58.290100717993134,5,,,,cell,box,,factory,day,rain
1912,Moment #1912,1982,58.283065216241646,6,raincoat,,dog,bdsm love,box,street light,,night,
2018,Moment #2018,1983,58.265203979608025,5,raincoat,,,nymb,,street light,ferris wheel,day,
1838,Moment #1838,1984,58.242024077837854,5,,moon,caterpillar,tattoo,,,bank,day,
1843,Moment #1843,1985,58.23209213566473,3,,,,zipmouth,rope ladder,,,night,
3392,Moment #3392,1986,58.229609320329665,6,,baloons,,glasses,microphone,street light,human anthill,day,
2354,Moment #2354,1987,58.2092249116862,6,,moon,lady,empty,,phone booth,,day,rain
2140,Moment #2140,1988,58.1996113297784,4,tie,,,empty,book,,,day,
365,Moment #0365,1989,58.16477505249985,5,,moon,,glasses,sign,street light,,night,
554,Moment #0554,1990,58.140650419195275,6,buttons,,,empty,book,tree,,day,rain
3769,Moment #3769,1991,58.1126402280519,5,buttons,,,zipmouth,,,lighthouse,day,rain
3737,Moment #3737,1992,58.09219142462873,4,,,,bunny ears,microphone,,,night,fog
