ID,Name,Rank,Rarity_Score,Accessories,Attributes,Background,Body,Clothes,Face,Glasses,Hat,Legendary,Necklace,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
3325,BFMC #3325,1870,131.3939569858042,,4,Dark Blue,Brown,Purple Hoddie,Very Angry Teeth,,,,,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3325.json,ipfs://QmXeaJYoJmXXF9EXLpEA9UGwkk5WR18fQWcTuth8wp5j49,ipfs://QmWiLGuTNAoYad3aFmn3WevMY2a7M3Ydtu7f2BA7TXjcnu,ipfs://QmZwZSDe57NVrB9vRX4EBtBj7HBNtqNwZGnpgf8NZNTSSG
3346,BFMC #3346,1871,131.31228991677304,,4,Dark Green 2,Green,Militar Hoddie,Smiling Cigarrete,,,,,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3346.json,ipfs://QmQzc2FzZZiNWPiKtXsvMTpkziGSyKgV8Kg9DsLRgYrYF9,ipfs://QmUmHZuz7J66AvC3Cc183TWcyKEe3RYBU1kDwAZ12tMCJp,ipfs://QmYYRNfnrcX6MuTqzPaWgXRmw7oDgnqg99soPUfZ3NvTbR
4276,BFMC #4276,1872,131.29480111708895,,6,Dark,Orange,Grey Militar,Cute,,Big Foot Hat,,Teeth,ipfs://Qma1bgfNc4Hyv5tZLkS7CBhRiTJbHiNd32apUwMBR2znAS/4276.json,ipfs://QmW5ZAm4H3j2dTZA7wvGNkK7yk7K5xvqxGGRXVDpJimzam,ipfs://QmUZQ9Wns7xfrJyz3XFSMC44eDf46AUKmvy1BhUSxCif5e,ipfs://QmfF6SLjz7Yf4L8wwYZmffuBqMDav4zUSLBvxSdDs5rejy
2140,BFMC #2140,1873,131.2899754850989,,6,Dark Green 1,Brown,Green Hoddie,Red Tongue,,Blue Party,,Teeth,ipfs://QmbjqsjRBXkBkLSyQztomFx6ECREEbwCG4AoKdYAYATtma/2140.json,ipfs://QmbcjgJaM5QgkzfMa8QcfaWiyuN7JVibCv5qZbMNCrusRN,ipfs://QmToUiPpdLsV6DtWHxAYAqzDZ9BmT6mMVeUayyrj21HY86,ipfs://QmTdKv7tnk3bVdHG2dhTb4KQiJZszWaozzaYm834rvfx95
4439,BFMC #4439,1874,131.254293970402,Claws,6,Light,Orange,Green Hoddie,Angry Teeth,,,,Teeth,ipfs://QmSZXxQnTHCcrEGg2uGSteh1aRguSmPJxg7w6c57fubD4a/4439.json,ipfs://QmcfyPeiqYgKmVLcskrYvkSLNifnT4EPghb6Nk9vAc5CMX,ipfs://QmYncyDPWaDDKTiGWdzdiWjj63cctNTJCxxhboj9oMxUCu,ipfs://QmNvuozpAtpPcyc78j6e8EGU7wzB1oeHwwC9pnGoebEQth
2904,BFMC #2904,1875,131.21275227610215,,5,Dark Green 1,Pink,Green Orange Jacket,Teeth,,Brown With Yellow Flower,,,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2904.json,ipfs://QmSUh9yQsFxssZgT1mp3jxzocdmSawytDKemRsaARE9KNU,ipfs://QmYm7u3EJ8sUegiypRgJZZe9pp2oSpS8qLX6HeteZRUTnj,ipfs://Qmca57Xj8abfLVf8xTrz7gje4YMxknv1ENZ75Wh9HprKjR
997,BFMC #997,1876,131.15992086218847,,5,Dark,Blue,Purple Hoddie,Smiling Braces,Yellow,,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/997.json,ipfs://QmU4nxz47RsBKja4wxuscCucMBMMHdvx6UuCm7PFACE6is,ipfs://QmbihSHZBgEn7gEHyDRYBjNF3TJ1LuVQPzigeddpZ9hdcr,ipfs://QmNx8yz9LufvgweXtJawwDTyzQvCbVVZF2qT9DdmGPiarn
1145,BFMC #1145,1877,131.07171219185935,,5,Light Green,Orange,Black Hoddie,Angry Bubble Gum,,,,Teeth,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/1145.json,ipfs://QmYStcwAX9CCt1EJgtUaS9MJcNnLD98kF9b2pimbHQgL2e,ipfs://QmPG94sYT8R545KyULe7HGS3mMDpxG99cLCEXXRiQjsjHw,ipfs://QmPXWTLY7K5E1fbFqSAjkn4teS1QM5RQ9xFkgzfG8HQCnm
2590,BFMC #2590,1878,130.98086645843804,,5,Dark,Brown,Orange Hoddie,Smiling,,Black Power,,,ipfs://QmegzVCh2rWhWQ31KEzkPHw54BzDDvwmRJqXHvqyS6PKjc/2590.json,ipfs://QmSJbjxZWzUV4tcEDy6HhAom6NRvgamE2s3CH9khXU8EaM,ipfs://QmXqsGcGDTeZg1SakjEiuuKYuuMKj1Q56mvrwejJ9LMZTL,ipfs://QmNxPEJopo1WB5FozF2XH74mCnxXGSHAE27MQgcYeeRg7v
206,BFMC #206,1879,130.9629354262853,,5,Dark Green 1,Pink,Yellow,Teeth,,White Camper With Horns,,,ipfs://QmYxgZki71XtsrRwXYxd5wFGkhbTGo2KkN974Cco8TrfHw/206.json,ipfs://QmZBSdni3vaeHY3VjBRpNRAppLRzVjW8jk6YmoXzZWqqks,ipfs://QmVsTUbKkrHJ41rX1M9nkcWd4K3fKVXZ4BV2WGV4ojUH4o,ipfs://QmdfnaJDZUcV6J1ZcQdBkbEVaZuWp8DPDMCN4Mct32tYWW
263,BFMC #263,1880,130.95391943747384,,4,Dark Blue,Brown,Purple,Smiling Teeth,,,,,ipfs://QmYxgZki71XtsrRwXYxd5wFGkhbTGo2KkN974Cco8TrfHw/263.json,ipfs://QmRnKydsoqAW8SkYMZ1AqvJXA19QkP72ck3scGuZ7ACCJr,ipfs://Qmb6HSCDE5E8CRejEttxrzmSzEo4uvRMYiALvTitqx55X2,ipfs://QmUytoPdWhNWgUpCgxYhV3SPssNdzeki5DJ6MHf9YeYuTa
1707,BFMC #1707,1881,130.82851445552592,Clown Nose,5,Pink,Brown,Tank Top White,Smiling Bubble Gum,,,,,ipfs://QmarQiRC6TWFRt2Zsqf9f6kX1h4NcvGA7dZtHfLh976iPy/1707.json,ipfs://QmZsi22uVvoNHoNLv1serHTtC6Rq1mrHofAS7HfkuqG6h2,ipfs://QmekeiCuNmA59sbnq7uKgAcKzf4eDzaGrJt5JLYRExJUkU,ipfs://QmYuGWnra8sBBQwnExG5tSQT55VnMPrbAMHS67VrNtk1F2
5024,BFMC #5024,1882,130.81579529756237,,5,Light Green,Brown,Brown Big Foot,Smiling Cigarrete,,Vietinamite With Horns On Fire,,,ipfs://QmRjHYJ8aVCtyPm1TmG9x6ZK86cie4CiGonrhekKLDX75N/5024.json,ipfs://QmYbVp6xciVDdNHKpvWtccTjAT4UBGSwx4bwC6cU51rscW,ipfs://Qmecn7fHcoymfbVJEzwtcgzJqLf634hxCucbnX39QMJAPt,ipfs://QmXAHYc2WqUu6YrR7ppf2iQNvYmBA36JrThd84ozUWCuP9
3203,BFMC #3203,1883,130.77334352412814,,5,Orange,Green,Light Brown,Calm Knife,,,,Teeth,ipfs://Qma1bgfNc4Hyv5tZLkS7CBhRiTJbHiNd32apUwMBR2znAS/3203.json,ipfs://QmZPLPANT1C9ax2k5MvVozSwnrLPVdkXymYcbb6Ge3Seoi,ipfs://QmT1sTJ1chX45WYARgdQPySiUuqj5rJuDMpvHfa1zvA95F,ipfs://QmSSqSMWLCc46T5dGXrfxqPcyexwSkEh6MXiLB9u5Kobxp
268,BFMC #268,1884,130.6830204841863,Triple Bear,6,Dark Blue,Brown,Tank Top Brown,Smiling,Yellow And Blue,,,,ipfs://QmQ4T8t6YCagp99WRQeyp6geoJ77NKnt5YkmBDUWKNwjD7/268.json,ipfs://QmT1XVNANpUKyNQBmEwfS47e9x9VAygLP254Nz3BVfbWKo,ipfs://QmdMhaFaHfbUPgN3LhW5jC8hGHZQ41M2jQ1S1F2xoAnfSN,ipfs://Qmb2ZQNfwxouZVJpxwKmMdnSM7o8vofgvbgxPEFrraF2Ks
992,BFMC #992,1885,130.65008689093474,,6,Light Blue,Brown,Brown,Smiling,Sun Glasses,Angel,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/992.json,ipfs://QmWqUHo2QFKWXKrpLpWUPQWg3L3XapWMeRr7ux3vAypyYe,ipfs://Qma2vtndqQhMerNquKL6XeGLzGSU1kAafVapHFK6jXakCZ,ipfs://QmSF1egwzgvza5Zn2YQM77HMQDFFJ6eSifJbyz3BZL4n8e
3793,BFMC #3793,1886,130.57375161724798,,5,Dark Green 2,Brown,Brown Big Foot,Smiling Teeth,,Vietnamite,,,ipfs://QmRq9Br2TZtgPCDnpzY7bSkb4BhZHZRWHymz634Q8347oG/3793.json,ipfs://QmemQ714aZhcWKTTntwHd1WXe3DhMHaqY5aSmPhbS1wJMF,ipfs://QmZzJ8iHP53GHQ3PeAdESCGJ9KqMvPRE62Sj2MbGdGfdZ9,ipfs://QmWNKfyYCHXxXaDmdraUQc17WgVyTGupoN1Svwx7WswU2Z
4928,BFMC #4928,1887,130.46491848439786,,5,Pink,Green,Green,Cute,Yellow,,,,ipfs://QmRjHYJ8aVCtyPm1TmG9x6ZK86cie4CiGonrhekKLDX75N/4928.json,ipfs://QmV3zWWTcviVztdFAok13T5dk7mzNVKyoeviNijaUSEUTa,ipfs://QmbJeKi6xT4rTjBxbHbQTfFFSKnQofAdeSAqcKCmVhQ6oK,ipfs://QmdZvHhVZwN5px7r4on2WimZyebNhUg4k3aQvDcUuc2S5G
1704,BFMC #1704,1888,130.4401600597729,,5,Dark Blue,Brown,Green Orange Jacket,Red Tongue,,Elf,,,ipfs://QmegzVCh2rWhWQ31KEzkPHw54BzDDvwmRJqXHvqyS6PKjc/1704.json,ipfs://QmSuYDtfePaPPPbZP1qMkL6zjUzDZQX5eGb2HCVT1MJCzc,ipfs://QmTXeXEZbnL5htJxoL5KGs6MbtXqdQKUKpD9HoAsv7nai8,ipfs://QmUA1qXF657yYJ5hcqig2XbJaZWJGyhDM2fjqznbWfEx7G
2253,BFMC #2253,1889,130.39838864139764,,5,Orange,Brown,Brown Hoddie,Very Angry,,Luck Poker Militar,,,ipfs://QmbjqsjRBXkBkLSyQztomFx6ECREEbwCG4AoKdYAYATtma/2253.json,ipfs://QmaErsMyyrk8FJKroUgukAUYXwUANy8etkgJKy5RvX6DHh,ipfs://QmaS2Nc8dxaUehVo2fwTFMkxAzjCvwJWLEhMZyP6tNQxZG,ipfs://QmaXf4RKfYeT4zgENvCwaTVGAB3AcE3m2wpjEWyzkWj6wd
41,BFMC #41,1890,130.31293473920059,,5,Dark Green 2,Brown,Grey Militar,Smiling Cigarrete,,Brown With Yellow Flower,,,ipfs://QmSZXxQnTHCcrEGg2uGSteh1aRguSmPJxg7w6c57fubD4a/41.json,ipfs://QmTrCmxX799gC5rn6fbdngJ8iENzxW781ymfLNjDv4m6qB,ipfs://QmcGA968YvePMzryxe6GSuEWXW9RsfZVPDS9TiPR9VKUAB,ipfs://QmW3t6fJNUALE6BjWziuPJEYxbkZrARYmQMepZqpJ7eKjN
416,BFMC #416,1891,130.26829443947543,,5,Dark Green 2,Blue,Tank Top Brown,Golden Teeth,,Angel With Horns On Fire,,,ipfs://QmZfbSA3eaDaJ8SN1K9rRvRxLoUHLkVgwKmrcNppjkXEbH/416.json,ipfs://QmNuNz2KV98enFSuEfZKwLFnh2x7JiVNZkWfta4kRAE1zX,ipfs://QmRJqA9rbmQJitQaiTkF1pM9vs8X5pxcGgeTDSNf7Figsh,ipfs://QmPWy5UH2Aocv6BhQ45zcLCPU8fNgP4KKVd3bzGpakSwR6
4084,BFMC #4084,1892,130.2575528756354,,4,Dark Blue,Brown,Purple Militar Hoddie,Oh Concerned,,,,,ipfs://QmRq9Br2TZtgPCDnpzY7bSkb4BhZHZRWHymz634Q8347oG/4084.json,ipfs://QmNbiRM7qDXUEnpqjjTAzmd3KTpxSDTnaZDTMF8oXw9FGH,ipfs://Qmc2ZDnqyAFTSCi3KuDetb382veh9THpqr1xBp16BQrMRM,ipfs://QmdbcR8EZVpTUrDDbVt9UDnu1HTqbNyL2YHg7gVx9sxn1q
3723,BFMC #3723,1893,130.22725023208778,,6,Dark Green 2,Blue,Militar Jacket,Red Tongue,Blue And Green,,,Bitcoin Gold,ipfs://QmRq9Br2TZtgPCDnpzY7bSkb4BhZHZRWHymz634Q8347oG/3723.json,ipfs://QmPwvGqikpJo2cghKbc6neWHomxUm7kByxU6Z5tKsEaVcD,ipfs://QmUj6N1a3onDF9KowtazRZXoSXosuQB3bRpbCNFTXDD6dp,ipfs://QmR6QdYAULsnRk32A8UnmSYUJTo2kSmYvfXFRdCtqgoZgj
4264,BFMC #4264,1894,130.12460965617186,,5,Dark Green 2,Blue,Orange Hoddie,Wow,Sun Glasses,,,,ipfs://QmegzVCh2rWhWQ31KEzkPHw54BzDDvwmRJqXHvqyS6PKjc/4264.json,ipfs://QmNqc69ctwbKLzbh65KfYrAFfgc4fgXfi88ew9vJKkubho,ipfs://QmfSGBRXL9RWQGLqRoAaATCaHxeLFDHU2zfZ23b1c2Jvj1,ipfs://QmPatPrWqcgF9nnZhLiWhYzDoxpxCEdvP1Gb9Gi1jNNSCk
2844,BFMC #2844,1895,129.9893876627991,Clown Nose,6,Yellow,Orange,Militar Green Jacket,Cute,,Angel,,,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2844.json,ipfs://QmTTAHXVH6XiFCifb4zkbs288158HzDDFhzvwusMwHwW1p,ipfs://QmU2vzbA1RR6tCfgp9R7gCss4Ek35y8TBV7qXzG8iYU9Dx,ipfs://QmRgU3dEJSBVKYaeEyKPSQtQYfWmR1ebQTFPeMJ8oenxwx
2846,BFMC #2846,1896,129.96405018617614,Bear,7,Dark,Blue,Green Leafs,Upset,Yellow,Big Foot Hat,,,ipfs://QmTHpP4PjC7CM9jzNf76E7e33FYoSXzzKmZLHgnPW381dY/2846.json,ipfs://QmbJatFu1hovx19AsFqceD65WNPcyk6sotKtFEKi1VJz1a,ipfs://QmTfbuS8pv7cGr1CfSuVuRZWuDeoVRPpAGfGqH1cmCMBaj,ipfs://QmQGtTrTR8SgxtYj63FntjWhC5NDvpW2UbuYXUar58PdHJ
2718,BFMC #2718,1897,129.88659792018936,,6,Dark Blue,Blue,Brown Hoddie,Very Angry,Blue And Green,White Camper With Horns,,,ipfs://QmaW3kyH4mnDAdWpXGDTuybKj98stG4ZJsGXBpQKpLCb8F/2718.json,ipfs://QmeoyLYYkinGsX6Evsk6xTKNwsnttHpi9iDA9kLvwMhzYX,ipfs://QmYch3cLKmPE2nVdgMe6QkXBEx5k3raeLEPzG7tXqwWg6P,ipfs://QmTydVyfbNkUdotTFSEhS3AUqDSVkiJTwuwV93p4okSDXW
2833,BFMC #2833,1898,129.8052412377793,,6,Pink,Brown,Militar Green Jacket,Smiling Braces,Blue And Green,Vietnamite,,,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2833.json,ipfs://QmP7iEXkcbtDMVUne7HbGePVaNNLKkmLfqFC3PyxenhD3p,ipfs://QmV4hYgAFoUUZBmVhafC9Ts6DKbs7qQvF1KBXzsrSft3Tp,ipfs://QmSafNfo7eHgdj2TNH2c2fXXsQxSvuNYkSSFBzCSKucy67
1683,BFMC #1683,1899,129.7682078016611,,4,Light Blue,Green,Blue Bananas,Smiling,,,,,ipfs://QmarQiRC6TWFRt2Zsqf9f6kX1h4NcvGA7dZtHfLh976iPy/1683.json,ipfs://QmX2zouSE4LxHJv2oj5ijhjxMeEDw4yLmma7HsZb19qC6P,ipfs://QmXrRjLZDXpKCjB4j6rYmNG6NCBorSd8orJpRR4Jbk4gSx,ipfs://QmRdGZdi8xemLNUAh9Z4gLhdQLs3vSq4CjA2UYnTH41qu5
4941,BFMC #4941,1900,129.73804627807348,,6,Dark Blue,Green,Brown,Oh,Yellow And Blue,Big Foot Hat,,,ipfs://QmRjHYJ8aVCtyPm1TmG9x6ZK86cie4CiGonrhekKLDX75N/4941.json,ipfs://QmWhkzj9XgXPxtKqgqxMXaqohFzXTppYDUricFwUYtNTYC,ipfs://QmaoiNJjEzg3X4D4NQmKsyFdASowXjSZVzySRG6qDuu4Ko,ipfs://QmR8YPzoKdg9jYERzJqiCMPBNvkEpvXWUMVjdsTtGoev9u
3867,BFMC #3867,1901,129.7340927419499,,6,Dark Green 1,Green,Tank Top Brown,Smiling Cigarrete,Blue And Green,Black Power,,,ipfs://QmZfbSA3eaDaJ8SN1K9rRvRxLoUHLkVgwKmrcNppjkXEbH/3867.json,ipfs://QmUApVtwREr6FYMcc5FWDmBBi9AL7AWZCBRb67R1FdeefS,ipfs://Qmb691y9EefDtrcsdHMbiKWcr5CSBptgCREfzHChvdhDDm,ipfs://QmQUbfp3wHvEV3hRpqN7QzmHGtf4TQp9iXDdqC5grPitj2
4406,BFMC #4406,1902,129.61841349018425,,5,Yellow,Brown,Blue Stars,Very Angry Teeth,,Big Foot Hat,,,ipfs://Qma1bgfNc4Hyv5tZLkS7CBhRiTJbHiNd32apUwMBR2znAS/4406.json,ipfs://Qmbo9ZqCzTKdZaY8CSBZjU8WhuhYpB3woV7aET4fpqMFcN,ipfs://QmVhTZtrnp66ahpMswoyvGuvdh7JcsKRr3oF6y3WM3wQUs,ipfs://QmTFwbP4hLzqfjKJDcDuQpThAMoU7uduJYmnxREm8yPG5x
3446,BFMC #3446,1903,129.58178939026695,,6,Orange,Brown,Tank Top White,Bubble Gum,Sun Glasses,Blue Frenchie,,,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3446.json,ipfs://QmWYzAcxTZhauSJyRHSuKppwa128qi4j4jTn2N3RiTJSbN,ipfs://QmTJvd5P8DBpFATKLxmXSFiENwkAoAdt6LfhJHdUYQWcwq,ipfs://QmS2gncMSVdGgB3pWz2o4c9qZTC4WQk8u98AgS6VeLPXYm
4503,BFMC #4503,1904,129.54118634928778,,6,Yellow,Pink,Tank Top Red,Smiling,Yellow,Big Foot Hat,,,ipfs://QmRMkanBYopJJd9FWdkkGsFcfzKWEuU6jEBpb9UPMgWqws/4503.json,ipfs://QmdR6J1eiRdUXAwnFcbhgA2a3CSFrUQAfkmnhBzp8Y3g2U,ipfs://QmbwwjLBDtiiS1eTpek8VHjNpZqux6W55nwU3ssFcUopPr,ipfs://QmecPk81z9Kh3bGXv1wJU6tTM5qT1GdjSzuRyLxD92bBRB
890,BFMC #890,1905,129.5000461216313,,5,Light Green,Brown,Punk Brown Militar Jacket,Smiling Braces,Thug Life,,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/890.json,ipfs://QmavpcqMubqmvmfYuENxJLnso8xpQrfktZSLE6HyakXnCD,ipfs://QmdjXA1wVD34XqK65sjUFbcp8KaB5gvscUVDJyQLhRmxhq,ipfs://QmbEFMB4jkFmiwEDKwXkRYFPnW5to28jD3WirBf9a4VawR
2849,BFMC #2849,1906,129.49212455094482,,6,Light,Brown,Tank Top Militar,Oh Concerned,,Blue Party,,Teeth,ipfs://QmSZXxQnTHCcrEGg2uGSteh1aRguSmPJxg7w6c57fubD4a/2849.json,ipfs://QmY4eHBLjKyoa2ZtscfYk9xzJdKSbMaNkznR1hkQeeZddM,ipfs://QmZ716GwYhy3EJVqPpCy4AQhEFkwEHq84m4a7iNk92yHgo,ipfs://QmRsb7dHEiMfRaEX6ijvh9MHWeqmhBPdYY1SYu1h36JKus
4116,BFMC #4116,1907,129.3733160533377,,6,Light,Brown,Green Orange Jacket,Smiling,Blue And Green,Blue,,,ipfs://QmSZXxQnTHCcrEGg2uGSteh1aRguSmPJxg7w6c57fubD4a/4116.json,ipfs://QmesWRz4C8FBtCgQksz9ZdRmk949bJnRVWZGbJ44kfpZX2,ipfs://QmU7n7UqJrzTKBWVRanTtfPqnn3RrKVjaCHaT8GmKLFwty,ipfs://QmdqBXwt2uXf5pSzm93sgLTeBi7sVaemorBjPBL4LhJjBL
368,BFMC #368,1908,129.28502540324976,,4,Light,Brown,Cheetah Hoddie,Oh,,,,,ipfs://QmYxgZki71XtsrRwXYxd5wFGkhbTGo2KkN974Cco8TrfHw/368.json,ipfs://QmNZT3PSuJ4RWboP8GWmjJVPN7ZTpg54mwNdMp1qP9U5rx,ipfs://QmYQfS8aSxjAxtab6rWdLB3ZJ9kH1km8qPfuumY9wX9pMH,ipfs://QmV68AKopq2xmEnC4PLcrCK6uWav9uEcCeeKi4acbtHmAE
1663,BFMC #1663,1909,129.27860020430907,,5,Pink,Orange,Zebra Hoddie,Smiling,Blue And Green,,,,ipfs://QmSZXxQnTHCcrEGg2uGSteh1aRguSmPJxg7w6c57fubD4a/1663.json,ipfs://QmSnGX4emePSEp4Rk5PrEpu4zgn3rdYuM9sQi94uACPNpL,ipfs://QmPbeft6WoYn3wdWhyT5yWUeivs3yN6YMApt38qEovnqKM,ipfs://QmYiM9Z9RXfTJfJ758WWoSSRcioPG1A7Xahf8Mui25Zx7L
1824,BFMC #1824,1910,129.20299064577745,Claws,6,Light,Orange,Green Militar,Curious,,Angel,,,ipfs://Qma1bgfNc4Hyv5tZLkS7CBhRiTJbHiNd32apUwMBR2znAS/1824.json,ipfs://Qmf3V2ZHQKMvWqt1UDExL8iSrr9KD9hHdgGBvDoeF5kHNW,ipfs://QmRTjXYj9bafw2ejaVJpUsMWv3xXCX1Tbzj4Aa9bc7GPVc,ipfs://QmNkfgkXe7SFY5rLRVyFmQdwJN9jrnsQsGhSSTK2BXhryP
4105,BFMC #4105,1911,129.16384479355577,,5,Light Blue,Green,Tank Top White,Oh,Red Aviator,,,,ipfs://QmRq9Br2TZtgPCDnpzY7bSkb4BhZHZRWHymz634Q8347oG/4105.json,ipfs://QmUjQnJdjkPJBdK3AmkdSxuRsWJhKLgXsg16CJUciRXYBu,ipfs://QmSfNRZ9mYbH3yEvjGptw5doy2FcnvpVTMDT7PRnidYWNA,ipfs://QmdpTRSysYEbbG8FC8rW9LC4Js43cYqgBTebaetf4FZ6PD
94,BFMC #94,1912,129.10501889183567,,6,Dark,Brown,Green Leafs,Smiling Cigarrete,Blue And Green,Luck Poker Militar,,,ipfs://QmegzVCh2rWhWQ31KEzkPHw54BzDDvwmRJqXHvqyS6PKjc/94.json,ipfs://QmfU8iynyeUU2wvZLswmyevPEMwYWbKpBqYar5APXV29Do,ipfs://QmWUwjeQYQstr8NuDsvXobSxTtnMZMzSmjAon1Tzs8YHcz,ipfs://QmddEqpoTVAQhCWbJzBNNmS1bBbnx2PduXT47ZQiK9wKaN
1989,BFMC #1989,1913,128.97340130600563,Claws,6,Light,Brown,Blue Stars,Golden Teeth,Yellow And Blue,,,,ipfs://QmbjqsjRBXkBkLSyQztomFx6ECREEbwCG4AoKdYAYATtma/1989.json,ipfs://QmWuiX8jQRh8tWzRtkqBnTihmKG7pzeUhuUxL2tBBgzJzR,ipfs://QmSfHT5FT2aM9b14UgCKgDptRnGwxggF4x5DUJpNZLFnC1,ipfs://QmZgiRk6frKyfUWLYkWgEMyhBPUDUUxUPBWcbtqQqEcPgz
4387,BFMC #4387,1914,128.95043763038862,,5,Yellow,Pink,Black Hoddie,Wow,Yellow And Blue,,,,ipfs://QmRMkanBYopJJd9FWdkkGsFcfzKWEuU6jEBpb9UPMgWqws/4387.json,ipfs://QmVQK74reB5EA64YDguENmGJSbGuMrRqyuhu6Z8N9ujNq1,ipfs://QmVb6LHzxMgnsc6oW8WLDFCBvdX9sUxF1wTTZGqc5AChTp,ipfs://QmWDkq1RKM8U2v63bXkhEEobNrCTXmdbRYT5D12gUeJ3qf
1729,BFMC #1729,1915,128.93381481455322,,5,Orange,Orange,Blue Stars,Oh,,Angel,,,ipfs://QmQ4T8t6YCagp99WRQeyp6geoJ77NKnt5YkmBDUWKNwjD7/1729.json,ipfs://QmZKE79gCkpQfrC3s9UWcDGd7NgMQbJT6yqAfd3dJLycWf,ipfs://QmUfgYeHKjd27tLF8y24wUPAh2TYKMxL5KDWjGEmH9gfzg,ipfs://QmTYkqsasskoNDVXe4iJMVgtC7qCCk1FxB2TR2JVnv5XvT
4989,BFMC #4989,1916,128.8730914443451,,6,Pink,Blue,Green Orange Jacket,Wow,Sun Glasses,Angel,,,ipfs://QmQ4T8t6YCagp99WRQeyp6geoJ77NKnt5YkmBDUWKNwjD7/4989.json,ipfs://QmNcfk2SsD7giGk84ViP7THtvsaAjhErPwhNGibAnTmrqC,ipfs://QmdNZTFHgNoqKhNtCVJ3q5N3BqJfBcaa582SYXw6wZP6HX,ipfs://QmUPamJqChpD71Gz64DdoM2gjhxUSPwQkEK6o9macU1LLU
4014,BFMC #4014,1917,128.82046584964684,Bear,6,Dark Green 1,Brown,Tank Top White,Oh,,Green Brain,,,ipfs://QmSZXxQnTHCcrEGg2uGSteh1aRguSmPJxg7w6c57fubD4a/4014.json,ipfs://Qmb46tweV5p3oTiHYrTBMPWpKsxTPu5ioSkJMXaH9KKZ29,ipfs://QmbHKPxfcByzc6u6WT9QmTeSCKH45ir3tBVje9QmU7cKGt,ipfs://QmNPvyA513PST3T2wjX2SSacTexutw5sCW4XTHsfZ3WXTZ
888,BFMC #888,1918,128.80527103960833,,5,Dark Green 1,Green,Zebra Hoddie,Red Tongue,Yellow,,,,ipfs://QmegzVCh2rWhWQ31KEzkPHw54BzDDvwmRJqXHvqyS6PKjc/888.json,ipfs://QmPJVeAXs14yeoXZ6ZwMKLBb162uFsZWxTD8tjrE7ap7AQ,ipfs://QmdCp4pw6ijaxiMdEwBgyHsobWt97CVPfqGYrfsPKHwYNe,ipfs://QmYx198USokvKoEe8SPMReWChvu3LsP2DXCFCWkd5DYiZr
942,BFMC #942,1919,128.80080215314695,,6,Dark Blue,Brown,Brown Big Foot,Sad,Blue Stars,Blue Party,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/942.json,ipfs://QmNPpXBUgcSUTWA5VJqAkkTvPrDZBV5EyPWGjjr1BZycoM,ipfs://QmSxpeM8yF64NKRBhNEoYp8S6zxtCYQgwm8KzzSpvatkym,ipfs://QmRhAhB9xAtbeSJCRcV2FFUzm7YYciodDxsyRQh6YRjry7
3782,BFMC #3782,1920,128.75950398337793,,5,Light Blue,Pink,Dark Militar Green Jacket,Very Angry,,Chicken Hat,,,ipfs://QmRq9Br2TZtgPCDnpzY7bSkb4BhZHZRWHymz634Q8347oG/3782.json,ipfs://Qmf1qe4sULKDgT8sHWsXiBNVgcHVtc3jNwbvpnftcDz9Zv,ipfs://QmcqvNmLB2EZL2cHhrg4xUuAWZtjDW7yRmWc3r2cAtvdRv,ipfs://QmTqguxdEvahN9YRyaJKny2dw21fJaHqRcNsQ4ptHbHGPC
4373,BFMC #4373,1921,128.73862909659633,,5,Light Green,Brown,Blue White Leafs,Bubble Gum,,Blue,,,ipfs://QmRMkanBYopJJd9FWdkkGsFcfzKWEuU6jEBpb9UPMgWqws/4373.json,ipfs://QmVPPkD4qQq112BsD9TNfZbDD7Ee4iPfm2kxJvXtpkW5dB,ipfs://QmUzFM2R95TamsbAM3usdDKS1h5NYtR5JXB3iZ9z8tWm9e,ipfs://QmUJrQ9svRvitmfbAFwDQkrFVhdRxGtJ67oDDonw9t6V1c
