ID,Name,Rank,Rarity_Score,Attributes,Bonding level,Breed,Breeding count,Eyes color,Friendliness,Fur color,Gender,Generation,Group,Intelligence,Obedience,Primary personality,Rarity tier,Secondary personality,Size,Status,Strength,Vitality
7810,Dogami #7810,2730,463.58606095927064,18,1,Husky,0,Blue & brown #3,3,White #5,Female,Alpha,Working,4,3,Precious,Bronze,Adventurer,Small female,Puppy,10,6
6078,Dogami #6078,2731,463.27736674267646,18,1,French Bulldog,0,Brown #3,10,Fawn #10,Female,Alpha,Non-Sporting,3,6,Emotional,Bronze,Devoted,Medium female,Puppy,3,8
3392,Dogami #3392,2732,463.26751458975417,18,1,Border Collie,0,Green #5,3,Chocolate & white #8,Female,Alpha,Herding,11,6,Jolly,Silver,Lazy,Large female,Puppy,3,5
6139,Nanouk,2733,463.2210188842697,18,1,Husky,0,Brown #2,3,Chocolate & white #3,Female,Alpha,Working,10,3,Dramaqueen,Bronze,Serious,Large female,Puppy,10,10
4765,Dogami #4765,2734,463.18536147957434,18,1,Rottweiler,0,Brown #4,6,Matt black & tan #1,Female,Alpha,Working,3,8,Playful,Bronze,Stubborn,Small female,Puppy,7,4
5229,Dogami #5229,2735,463.1579399279295,18,1,French Bulldog,0,Black #5,13,Fawn #8,Female,Alpha,Non-Sporting,3,10,Charming,Bronze,Naive,Small female,Puppy,3,6
1805,Dogami #1805,2736,463.11356640058835,18,1,Husky,0,Green #5,3,Chocolate & white #8,Male,Alpha,Working,8,3,Playful,Silver,Curious,Large male,Puppy,11,8
1449,Dogami #1449,2737,463.02657804494345,18,1,Toy Poodle,0,Green #2,3,White #9,Male,Alpha,Non-Sporting,7,6,Devoted,Silver,Naive,Small male,Puppy,6,4
6101,Dogami #6101,2738,463.0203244346161,18,1,Toy Poodle,0,Brown #4,3,Fawn #3,Female,Alpha,Non-Sporting,7,4,Loyal,Bronze,Emotional,Medium female,Puppy,4,3
7098,Dogami #7098,2739,462.99205800912205,18,1,German Shepherd,0,Black #1,3,Black & silver #12,Female,Alpha,Herding,6,6,Naive,Bronze,Shy,Medium female,Puppy,3,7
119,Luna,2740,462.98339962583555,18,1,Husky,0,Brown #3,4,Grey & white #11,Female,Alpha,Working,6,4,Cool,Silver,Funny,Large female,Puppy,6,10
6170,Dogami #6170,2741,462.81844931048386,18,1,Rottweiler,0,Black #5,4,Matt black & tan #12,Male,Alpha,Working,5,8,Gentle,Silver,Jolly,Large male,Puppy,11,6
6207,Dogami #6207,2742,462.7908354392961,18,1,Shiba Inu,0,Green #2,3,Black & tan #4,Female,Alpha,Non-Sporting,14,3,Naive,Bronze,Funny,Large female,Puppy,10,7
7432,Dogami #7432,2743,462.5701891685063,18,1,Rottweiler,0,Black #3,3,Matt black & tan #11,Male,Alpha,Working,3,6,Jolly,Bronze,Stubborn,Small male,Puppy,12,7
7822,Dogami #7822,2744,462.3634027163712,18,1,Border Collie,0,Green #2,3,Chocolate & white #8,Male,Alpha,Herding,5,7,Needy,Silver,Emotional,Large male,Puppy,3,4
6819,Enigma,2745,462.33650280748094,18,1,German Shepherd,0,Black #5,3,Black & silver #1,Male,Alpha,Herding,9,10,Jolly,Bronze,Needy,Large male,Puppy,4,4
5022,Dogami #5022,2746,462.2669866806319,18,1,Rottweiler,0,Brown #2,5,Matt black & tan #1,Male,Alpha,Working,3,8,Lazy,Silver,Cool,Small male,Puppy,8,4
279,Asiago,2747,462.2311047682192,18,1,Toy Poodle,0,Green #3,3,White #2,Male,Alpha,Non-Sporting,5,3,Funny,Silver,Dramaqueen,Small male,Puppy,12,6
1792,Dogami #1792,2748,461.86824281201666,18,1,French Bulldog,0,Orange #1,11,Fawn #9,Female,Alpha,Non-Sporting,3,5,Charming,Silver,Protector,Medium female,Puppy,3,8
3503,Dogami #3503,2749,461.8054152453701,18,1,Shiba Inu,0,Orange #5,3,Black & tan #6,Female,Alpha,Non-Sporting,12,3,Serious,Bronze,Dreamer,Large female,Puppy,5,9
1368,Dogami #1368,2750,461.7188346267214,18,1,Shiba Inu,0,Green #3,3,Red #8,Male,Alpha,Non-Sporting,14,3,Charming,Bronze,Gentle,Medium male,Puppy,5,9
4657,Dogami #4657,2751,461.5294259991773,18,1,German Shepherd,0,Brown #1,3,Black & tan #12,Male,Alpha,Herding,9,13,Devoted,Gold,Foodie,Medium male,Puppy,4,7
7578,Dogami #7578,2752,461.5143650146905,18,1,Border Collie,0,Blue & brown #2,3,Chocolate & white #4,Female,Alpha,Herding,9,8,Curious,Bronze,Loyal,Large female,Puppy,3,7
7589,Dogami #7589,2753,461.44552304926435,18,1,Rottweiler,0,Orange #5,4,Matt black & tan #2,Female,Alpha,Working,4,6,Precious,Bronze,Funny,Small female,Puppy,9,4
2610,Dogami #2610,2754,461.38662503414804,18,1,Border Collie,0,Green #3,4,Chocolate & white #2,Female,Alpha,Herding,6,8,Shy,Bronze,Loyal,Large female,Puppy,3,11
3487,Dogami #3487,2755,461.31610985651537,18,1,Golden Retriever,0,Brown #3,8,Gold #10,Male,Alpha,Sporting,6,8,Playful,Silver,Charming,Small male,Puppy,5,5
900,Dogami #900,2756,461.1922086929908,18,1,Border Collie,0,Blue & brown #5,3,Chocolate & white #4,Male,Alpha,Herding,8,10,Foodie,Bronze,Stubborn,Medium male,Puppy,5,10
3112,Dogami #3112,2757,461.17235547282485,18,1,Rottweiler,0,Brown #5,4,Matt black & tan #12,Male,Alpha,Working,3,5,Devoted,Gold,Foodie,Medium male,Puppy,11,7
3772,Dogami #3772,2758,461.09842124897307,18,1,Border Collie,0,Purple #3,3,Black & white #8,Male,Alpha,Herding,4,10,Naive,Silver,Lazy,Small male,Puppy,3,10
2561,Dogami #2561,2759,461.02364424944517,18,1,Husky,0,Brown #5,3,Chocolate & white #4,Female,Alpha,Working,4,4,Lazy,Bronze,Loyal,Large female,Puppy,12,11
3890,Dogami #3890,2760,460.9023847115781,18,1,Husky,0,Brown #4,3,Grey & white #1,Female,Alpha,Working,10,4,Devoted,Bronze,Brave,Medium female,Puppy,9,8
1832,Dogami #1832,2761,460.73219871474765,18,1,French Bulldog,0,Brown #1,9,Fawn #8,Male,Alpha,Non-Sporting,3,10,Foodie,Diamond,Loyal,Large male,Puppy,4,3
6652,Dogami #6652,2762,460.65788582296204,18,1,Labrador,0,Brown #1,10,Gold #10,Female,Alpha,Sporting,8,6,Curious,Bronze,Devoted,Medium female,Puppy,4,5
513,Kali,2763,460.62917098366836,18,1,Rottweiler,0,Brown #4,4,Matt black & tan #2,Female,Alpha,Working,3,8,Funny,Bronze,Stubborn,Medium female,Puppy,12,6
2970,Dogami #2970,2764,460.60970067096923,18,1,Rottweiler,0,Brown #2,4,Light black & tan #9,Female,Alpha,Working,3,4,Naive,Silver,Charming,Small female,Puppy,8,4
5615,Dogami #5615,2765,460.36523385099457,18,1,Labrador,0,Orange #4,8,Sand #6,Female,Alpha,Sporting,6,11,Fashionista,Silver,Needy,Medium female,Puppy,6,6
7914,Dogami #7914,2766,460.34993864866,18,1,Toy Poodle,0,Green #2,3,White #11,Female,Alpha,Non-Sporting,9,9,Dramaqueen,Diamond,Charming,Small female,Puppy,6,5
3970,Dogami #3970,2767,460.1550463310176,18,1,Toy Poodle,0,Green #4,3,White #1,Male,Alpha,Non-Sporting,5,4,Leader,Silver,Curious,Medium male,Puppy,9,5
7370,Dogami #7370,2768,460.0953852733713,18,1,Toy Poodle,0,Brown #2,3,White #7,Male,Alpha,Non-Sporting,4,9,Dramaqueen,Bronze,Curious,Large male,Puppy,8,6
3192,Dogami #3192,2769,460.0493494838031,18,1,Rottweiler,0,Brown #5,6,Matt black & tan #6,Female,Alpha,Working,3,5,Loyal,Bronze,Shy,Small female,Puppy,9,7
786,Dogami #786,2770,460.0000850035823,18,1,German Shepherd,0,Brown #2,3,Black & silver #1,Male,Alpha,Herding,4,11,Playful,Silver,Talkative,Medium male,Puppy,4,3
3667,Dogami #3667,2771,459.873330921512,18,1,Border Collie,0,Green #4,3,Chocolate & white #11,Male,Alpha,Herding,8,9,Fashionista,Silver,Devoted,Large male,Puppy,5,11
103,Dogami #103,2772,459.7737504843661,18,1,Golden Retriever,0,Black #5,4,Cream #11,Male,Alpha,Sporting,3,8,Independent,Bronze,Adventurer,Large male,Puppy,6,6
560,Dogami #560,2773,459.7719084608419,18,1,Pomeranian Spitz,0,Orange #1,12,Cream #1,Female,Alpha,Toy,6,8,Fashionista,Silver,Gentle,Large female,Puppy,5,7
1282,Dogami #1282,2774,459.48673166359634,18,1,Rottweiler,0,Orange #1,4,Matt black & tan #4,Female,Alpha,Working,3,9,Naive,Bronze,Foodie,Small female,Puppy,11,9
3694,Dogami #3694,2775,459.4003318356622,18,1,French Bulldog,0,Brown #5,8,Fawn #2,Female,Alpha,Non-Sporting,4,8,Excentric,Bronze,Devoted,Small female,Puppy,3,7
3175,Dogami #3175,2776,459.2479339595948,18,1,Border Collie,0,Blue & brown #5,3,Chocolate & white #7,Male,Alpha,Herding,9,11,Needy,Bronze,Talkative,Medium male,Puppy,3,4
4391,Dogami #4391,2777,459.22372981222924,18,1,German Shepherd,0,Black #5,3,Black & tan #6,Male,Alpha,Herding,12,6,Serious,Silver,Fashionista,Small male,Puppy,4,3
2000,Dogami #2000,2778,459.2095929703184,18,1,Rottweiler,0,Orange #1,3,Light black & tan #7,Female,Alpha,Working,6,6,Jolly,Silver,Needy,Medium female,Puppy,5,6
706,DOGALIST,2779,459.1470644704439,18,1,Rottweiler,0,Black #1,3,Light black & tan #9,Male,Alpha,Working,3,6,Charming,Bronze,Lazy,Small male,Puppy,7,4
5252,Dogami #5252,2780,459.03545087649877,18,1,Husky,0,Green #3,4,Chocolate & white #2,Male,Alpha,Working,6,3,Serious,Silver,Lazy,Medium male,Puppy,8,10
5183,Dogami #5183,2781,458.92681637987016,18,1,French Bulldog,0,Orange #2,8,Fawn #9,Male,Alpha,Non-Sporting,3,10,Shy,Bronze,Loyal,Small male,Puppy,4,6
6867,InEdible HUsK,2782,458.9253812730444,18,1,Husky,0,Green #4,3,White #8,Female,Alpha,Working,6,4,Cool,Bronze,Gentle,Small female,Puppy,12,6
7743,Dogami #7743,2783,458.8455398011137,18,1,Rottweiler,0,Black #4,5,Matt black & tan #12,Male,Alpha,Working,3,10,Curious,Silver,Funny,Medium male,Puppy,8,6
7100,Josephine Barker,2784,458.6982182369031,18,1,French Bulldog,0,Brown #3,5,Fawn #1,Female,Alpha,Non-Sporting,3,10,Zen,Gold,Needy,Medium female,Puppy,3,5
6546,Dogami #6546,2785,458.4203767690867,18,1,Toy Poodle,0,Brown #3,3,White #8,Male,Alpha,Non-Sporting,6,7,Naive,Silver,Leader,Large male,Puppy,5,3
3484,Dogami #3484,2786,458.3745486529577,18,1,Rottweiler,0,Orange #2,5,Matt black & tan #6,Male,Alpha,Working,3,4,Talkative,Bronze,Lazy,Medium male,Puppy,8,6
7541,Dogami #7541,2787,458.34219495911157,18,1,Rottweiler,0,Black #2,6,Light black & tan #3,Female,Alpha,Working,3,6,Cool,Silver,Gentle,Medium female,Puppy,6,9
2067,Dogami #2067,2788,458.2950388844083,18,1,German Shepherd,0,Black #2,3,Black & silver #1,Male,Alpha,Herding,5,7,Shy,Gold,Lazy,Large male,Puppy,4,7
1728,Dogami #1728,2789,458.25352923190144,18,1,Rottweiler,0,Black #5,6,Light black & tan #9,Male,Alpha,Working,3,6,Talkative,Bronze,Stubborn,Small male,Puppy,5,5
5978,Dogami #5978,2790,458.17544966397384,18,1,German Shepherd,0,Brown #2,3,Black & silver #1,Female,Alpha,Herding,7,5,Charming,Gold,Naive,Large female,Puppy,5,7
5117,Dogami #5117,2791,457.9635172363413,18,1,Border Collie,0,Blue & brown #1,3,Chocolate & white #3,Female,Alpha,Herding,10,5,Stubborn,Silver,Devoted,Large female,Puppy,4,10
6693,Dogami #6693,2792,457.8548885125097,18,1,Shiba Inu,0,Purple #5,3,Black & tan #4,Male,Alpha,Non-Sporting,8,3,Charming,Bronze,Gentle,Small male,Puppy,5,12
4970,Dogami #4970,2793,457.8357308043106,18,1,Border Collie,0,Purple #1,3,Black & white #4,Male,Alpha,Herding,10,8,Cool,Bronze,Foodie,Medium male,Puppy,4,4
6004,Dogami #6004,2794,457.62635489643213,18,1,German Shepherd,0,Black #3,4,Black & silver #1,Male,Alpha,Herding,8,8,Curious,Bronze,Playful,Medium male,Puppy,3,4
3706,Dogami #3706,2795,457.47871481519877,18,1,Rottweiler,0,Black #4,4,Matt black & tan #8,Male,Alpha,Working,3,9,Independent,Bronze,Naive,Medium male,Puppy,11,9
2954,Fedora,2796,457.4425003254138,18,1,Rottweiler,0,Brown #1,5,Matt black & tan #12,Female,Alpha,Working,3,5,Gentle,Silver,Jolly,Large female,Puppy,5,10
3266,Dogami #3266,2797,457.1420511598425,18,1,Rottweiler,0,Brown #5,5,Light black & tan #3,Male,Alpha,Working,3,8,Talkative,Bronze,Protector,Small male,Puppy,4,6
4285,Dogami #4285,2798,457.0169323745962,18,1,German Shepherd,0,Orange #1,3,Black & tan #8,Male,Alpha,Herding,12,12,Adventurer,Silver,Talkative,Large male,Puppy,3,4
6568,Dogami #6568,2799,456.8025967234861,18,1,Toy Poodle,0,Black #1,3,White #7,Male,Alpha,Non-Sporting,5,8,Emotional,Bronze,Funny,Large male,Puppy,7,7
5412,Dogami #5412,2800,456.6673674839949,18,1,Husky,0,Brown #3,3,White #6,Female,Alpha,Working,4,3,Serious,Bronze,Protector,Medium female,Puppy,12,10
2099,Dogami #2099,2801,456.6020679684915,18,1,Border Collie,0,Green #5,3,Black & white #9,Female,Alpha,Herding,8,5,Baddass,Bronze,Dreamer,Small female,Puppy,5,10
4052,Dogami #4052,2802,456.449864696037,18,1,Rottweiler,0,Brown #1,5,Light black & tan #9,Female,Alpha,Working,3,8,Foodie,Silver,Gentle,Medium female,Puppy,6,7
6970,Dogami #6970,2803,456.30218196403064,18,1,Rottweiler,0,Brown #1,5,Light black & tan #3,Male,Alpha,Working,4,4,Stubborn,Silver,Devoted,Medium male,Puppy,11,7
5489,Dogami #5489,2804,456.24135920709955,18,1,Border Collie,0,Blue & brown #5,4,Chocolate & white #1,Female,Alpha,Herding,6,9,Lazy,Bronze,Stubborn,Large female,Puppy,5,4
6949,Dogami #6949,2805,456.12176583331,18,1,Rottweiler,0,Brown #5,3,Light black & tan #12,Female,Alpha,Working,3,9,Playful,Silver,Charming,Large female,Puppy,9,4
1222,Dogami #1222,2806,455.7237568273066,18,1,German Shepherd,0,Brown #2,4,Black & tan #3,Female,Alpha,Herding,8,13,Funny,Silver,Curious,Large female,Puppy,3,6
4152,Dogami #4152,2807,455.6732514078582,18,1,Toy Poodle,0,Green #1,3,White #10,Female,Alpha,Non-Sporting,6,9,Dramaqueen,Bronze,Playful,Medium female,Puppy,8,7
160,Dogami #160,2808,455.6395025302748,18,1,Toy Poodle,0,Purple #5,3,Black #8,Female,Alpha,Non-Sporting,9,7,Curious,Silver,Emotional,Small female,Puppy,11,4
37,Dogami #37,2809,455.4508786402572,18,1,Border Collie,0,Blue & brown #3,4,Chocolate & white #7,Female,Alpha,Herding,7,9,Gentle,Silver,Serious,Medium female,Puppy,3,4
7770,Dogami #7770,2810,455.28652865169096,18,1,Rottweiler,0,Brown #5,3,Light black & tan #12,Male,Alpha,Working,4,9,Lazy,Bronze,Jolly,Small male,Puppy,7,4
5533,Dogami #5533,2811,455.23843668308814,18,1,Shiba Inu,0,Orange #3,3,Red #3,Male,Alpha,Non-Sporting,14,3,Cool,Silver,Lazy,Medium male,Puppy,9,8
1403,aubane,2812,455.2208482894575,18,1,French Bulldog,0,Black #3,5,Fawn #1,Female,Alpha,Non-Sporting,3,10,Stubborn,Bronze,Independent,Small female,Puppy,3,6
3829,Dogami #3829,2813,455.2139536767202,18,1,French Bulldog,0,Brown #2,9,Fawn #1,Male,Alpha,Non-Sporting,3,5,Talkative,Silver,Independent,Medium male,Puppy,4,4
4336,Dogami #4336,2814,455.16351756677693,18,1,Rottweiler,0,Black #2,5,Matt black & tan #12,Female,Alpha,Working,4,6,Talkative,Bronze,Foodie,Small female,Puppy,10,6
5061,Dogami #5061,2815,454.98191675029994,18,1,Rottweiler,0,Black #4,3,Matt black & tan #6,Female,Alpha,Working,4,7,Loyal,Bronze,Devoted,Medium female,Puppy,9,6
3431,Dogami #3431,2816,454.95499728751156,18,1,Shiba Inu,0,Black #3,3,Black & tan #5,Female,Alpha,Non-Sporting,7,4,Leader,Bronze,Precious,Large female,Puppy,7,10
6070,Dogami #6070,2817,454.8290640295885,18,1,Husky,0,Green #2,3,White #9,Male,Alpha,Working,3,3,Jolly,Bronze,Foodie,Large male,Puppy,6,7
4624,Dogami #4624,2818,454.78888823506605,18,1,Rottweiler,0,Orange #4,4,Matt black & tan #11,Male,Alpha,Working,3,5,Independent,Silver,Charming,Small male,Puppy,5,5
31,Dogami #31,2819,454.7500941172089,18,1,Shiba Inu,0,Black #3,3,Black & tan #9,Male,Alpha,Non-Sporting,14,3,Loyal,Bronze,Funny,Small male,Puppy,4,8
6128,Dogami #6128,2820,454.74991475222237,18,1,Labrador,0,Brown #5,5,Gold #10,Female,Alpha,Sporting,6,7,Stubborn,Bronze,Playful,Medium female,Puppy,6,5
4583,Dogami #4583,2821,454.59359663249484,18,1,Husky,0,Blue & brown #3,3,Chocolate & white #1,Male,Alpha,Working,7,3,Curious,Gold,Cool,Small male,Puppy,11,5
5072,Dogami #5072,2822,454.57266792963134,18,1,French Bulldog,0,Brown #1,5,Fawn #2,Female,Alpha,Non-Sporting,4,5,Leader,Silver,Cool,Medium female,Puppy,3,8
851,Dogami #851,2823,454.38850178862987,18,1,Husky,0,Brown #3,3,Grey & white #4,Female,Alpha,Working,5,3,Stubborn,Bronze,Devoted,Large female,Puppy,10,8
2313,Dogami #2313,2824,454.28520265023,18,1,Golden Retriever,0,Orange #1,12,Cream #7,Female,Alpha,Sporting,6,8,Foodie,Bronze,Dreamer,Large female,Puppy,6,4
4656,Dogami #4656,2825,454.2380839530007,18,1,Rottweiler,0,Black #1,4,Light black & tan #3,Male,Alpha,Working,3,4,Stubborn,Silver,Playful,Large male,Puppy,9,6
1775,Dogami #1775,2826,454.1723631747406,18,1,Rottweiler,0,Black #2,5,Matt black & tan #4,Female,Alpha,Working,3,6,Curious,Silver,Brave,Large female,Puppy,7,8
6731,Dogami #6731,2827,454.1295152167035,18,1,Toy Poodle,0,Black #4,3,White #7,Male,Alpha,Non-Sporting,8,8,Brave,Silver,Talkative,Large male,Puppy,4,6
5203,The Sandog,2828,454.0820715764561,18,1,Labrador,0,Black #4,5,Sand #10,Male,Alpha,Sporting,4,11,Adventurer,Bronze,Leader,Medium male,Puppy,3,4
5622,Dogami #5622,2829,454.0423023982448,18,1,Border Collie,0,Blue & brown #2,3,Chocolate & white #12,Male,Alpha,Herding,7,6,Gentle,Bronze,Devoted,Small male,Puppy,5,9
6789,Dogami #6789,2830,453.9583394349122,18,1,Rottweiler,0,Brown #5,5,Light black & tan #9,Female,Alpha,Working,4,4,Needy,Silver,Devoted,Medium female,Puppy,4,9
1697,Dogami #1697,2831,453.9563837901235,18,1,Shiba Inu,0,Brown #2,3,Black & tan #4,Female,Alpha,Non-Sporting,14,3,Talkative,Bronze,Curious,Medium female,Puppy,9,10
5190,Dogami #5190,2832,453.79000014901413,18,1,Husky,0,Blue & brown #1,3,Chocolate & white #3,Female,Alpha,Working,6,4,Lazy,Bronze,Emotional,Medium female,Puppy,5,5
6964,Olivia,2833,453.78625094912826,18,1,Labrador,0,Brown #2,5,Gold #10,Female,Alpha,Sporting,8,5,Funny,Bronze,Naive,Large female,Puppy,4,5
2462,Dogami #2462,2834,453.51664255476123,18,1,Rottweiler,0,Brown #2,5,Light black & tan #7,Male,Alpha,Working,4,6,Lazy,Silver,Devoted,Small male,Puppy,7,8
1219,Dogami #1219,2835,453.5029410486217,18,1,Rottweiler,0,Brown #2,5,Matt black & tan #7,Female,Alpha,Working,3,3,Curious,Silver,Jolly,Medium female,Puppy,12,8
2256,Dogami #2256,2836,453.43668974199977,18,1,Husky,0,Brown #5,3,Grey & white #5,Male,Alpha,Working,6,3,Cool,Bronze,Shy,Medium male,Puppy,5,12
2298,Dogami #2298,2837,453.2862939701852,18,1,Husky,0,Green #5,3,Chocolate & white #6,Female,Alpha,Working,4,4,Protector,Bronze,Cool,Small female,Puppy,8,5
4250,Dogami #4250,2838,453.10486278632936,18,1,Rottweiler,0,Orange #1,3,Matt black & tan #6,Female,Alpha,Working,3,6,Jolly,Bronze,Gentle,Medium female,Puppy,7,6
1732,Dogami #1732,2839,453.07366694893324,18,1,Border Collie,0,Brown #2,3,Chocolate & white #8,Male,Alpha,Herding,4,5,Protector,Bronze,Funny,Large male,Puppy,4,11
680,Dogami #680,2840,452.9954219194541,18,1,Husky,0,Green #3,3,Grey & white #5,Male,Alpha,Working,5,3,Funny,Bronze,Charming,Small male,Puppy,6,4
6740,Dogami #6740,2841,452.9889095905631,18,1,Shiba Inu,0,Orange #5,3,Red #1,Male,Alpha,Non-Sporting,13,3,Excentric,Bronze,Protector,Small male,Puppy,4,5
4895,Dogami #4895,2842,452.93303526601045,18,1,Husky,0,Brown #2,5,White #10,Female,Alpha,Working,4,3,Talkative,Bronze,Lazy,Small female,Puppy,12,9
4590,Dogami #4590,2843,452.93234992524606,18,1,Rottweiler,0,Black #3,4,Light black & tan #7,Female,Alpha,Working,3,9,Playful,Silver,Foodie,Medium female,Puppy,7,7
5643,Dogami #5643,2844,452.8678661068168,18,1,Rottweiler,0,Brown #4,3,Light black & tan #12,Male,Alpha,Working,3,6,Curious,Bronze,Playful,Large male,Puppy,9,7
729,Dogami #729,2845,452.85063611083035,18,1,Rottweiler,0,Black #1,6,Light black & tan #3,Male,Alpha,Working,4,4,Curious,Bronze,Talkative,Medium male,Puppy,5,9
6177,Dogami #6177,2846,452.658049797132,18,1,Husky,0,Green #1,3,Chocolate & white #1,Male,Alpha,Working,8,3,Zen,Silver,Loyal,Medium male,Puppy,5,9
2812,Dogami #2812,2847,452.31909531434,18,1,Husky,0,Green #5,3,White #7,Male,Alpha,Working,7,3,Funny,Bronze,Naive,Large male,Puppy,4,8
2290,Dogami #2290,2848,452.3005752508379,18,1,Rottweiler,0,Brown #4,3,Matt black & tan #1,Male,Alpha,Working,3,7,Playful,Silver,Stubborn,Large male,Puppy,9,5
6528,Dogami #6528,2849,452.2143480519893,18,1,Toy Poodle,0,Black #2,3,White #9,Male,Alpha,Non-Sporting,9,5,Needy,Bronze,Devoted,Medium male,Puppy,7,4
7924,Dogami #7924,2850,452.15460792056183,18,1,Toy Poodle,0,Brown #5,3,Fawn #1,Female,Alpha,Non-Sporting,9,6,Naive,Bronze,Dramaqueen,Medium female,Puppy,6,6
412,Dogami #412,2851,452.1379805246836,18,1,French Bulldog,0,Black #5,11,Fawn #1,Male,Alpha,Non-Sporting,3,10,Funny,Silver,Shy,Large male,Puppy,3,9
3440,Dogami #3440,2852,451.91808858987116,18,1,Husky,0,Brown #4,3,Chocolate & white #10,Male,Alpha,Working,6,3,Lazy,Bronze,Playful,Small male,Puppy,8,12
4372,Dogami #4372,2853,451.8347239413343,18,1,Border Collie,0,Blue & brown #1,4,Chocolate & white #6,Male,Alpha,Herding,7,9,Funny,Bronze,Needy,Large male,Puppy,3,4
3991,Dogami #3991,2854,451.81266341660546,18,1,Rottweiler,0,Brown #2,4,Matt black & tan #2,Male,Alpha,Working,5,7,Brave,Gold,Gentle,Large male,Puppy,8,7
5826,Dogami #5826,2855,451.75784574013704,18,1,Rottweiler,0,Brown #4,5,Light black & tan #7,Female,Alpha,Working,3,7,Charming,Bronze,Talkative,Large female,Puppy,8,9
3624,Dogami #3624,2856,451.541175820854,18,1,French Bulldog,0,Black #4,6,Fawn #12,Male,Alpha,Non-Sporting,3,10,Funny,Bronze,Stubborn,Small male,Puppy,3,9
4168,Dogami #4168,2857,451.43890584800334,18,1,French Bulldog,0,Black #3,8,Fawn #10,Male,Alpha,Non-Sporting,3,9,Naive,Bronze,Charming,Medium male,Puppy,3,8
172,Dogami #172,2858,451.33609690697693,18,1,Shiba Inu,0,Brown #2,3,Black & tan #1,Female,Alpha,Non-Sporting,5,3,Stubborn,Silver,Excentric,Large female,Puppy,10,12
2422,Dogami #2422,2859,451.28915478929014,18,1,French Bulldog,0,Orange #5,10,Fawn #1,Female,Alpha,Non-Sporting,3,9,Playful,Bronze,Funny,Medium female,Puppy,3,9
316,Dogami #316,2860,451.10385729452065,18,1,Shiba Inu,0,Brown #5,3,Black & tan #8,Female,Alpha,Non-Sporting,13,3,Jolly,Bronze,Excentric,Large female,Puppy,6,4
5755,Dogami #5755,2861,451.049870669731,18,1,Rottweiler,0,Brown #3,5,Light black & tan #3,Male,Alpha,Working,4,5,Needy,Bronze,Gentle,Large male,Puppy,11,5
2884,Dogami #2884,2862,451.0473420132158,18,1,German Shepherd,0,Black #1,3,Black & tan #11,Male,Alpha,Herding,4,13,Devoted,Silver,Funny,Small male,Puppy,4,4
6778,Dogami #6778,2863,450.96471570101687,18,1,Golden Retriever,0,Green #3,7,Cream #10,Female,Alpha,Sporting,6,4,Emotional,Bronze,Baddass,Small female,Puppy,5,5
1885,Dogami #1885,2864,450.84126882326746,18,1,Toy Poodle,0,Brown #5,3,Fawn #12,Female,Alpha,Non-Sporting,9,7,Stubborn,Bronze,Curious,Medium female,Puppy,7,8
6836,Dogami #6836,2865,450.67527127630524,18,1,Husky,0,Blue & brown #3,3,Chocolate & white #4,Female,Alpha,Working,8,3,Naive,Bronze,Foodie,Large female,Puppy,8,11
2066,Dogami #2066,2866,450.59509018064716,18,1,Husky,0,Brown #3,3,Grey & white #11,Male,Alpha,Working,9,4,Charming,Gold,Devoted,Large male,Puppy,5,9
1318,Rocky,2867,450.2758287332803,18,1,French Bulldog,0,Orange #1,6,Fawn #1,Male,Alpha,Non-Sporting,3,9,Devoted,Bronze,Naive,Large male,Puppy,3,6
