ID,Name,Rank,Rarity_Score,ACCESSORIES,Attributes,BACKGROUND,BACKGROUNDOVERLAY,BODY,BORDER,HEAD
3823,IDENTITY 3823,2269,148.7447221051145,WhiteSparkles,6,YellowBackground,NoOverlay,RedEasternDrip,GoldBorder,YellowSkiMask
4812,IDENTITY 4812,2270,148.7361554967968,,5,SkyBlueBackground,NoOverlay,BlueHoodie,RoyalBlueBorder,OrangeHeadphones
2894,IDENTITY 2894,2271,148.7030100089028,,5,RoyalBlueBackground,CloudscapeOverlay,RedEverydayDrip,YellowBorder,GreenHeadphones
1926,IDENTITY 1926,2272,148.70004547604745,PaperWhiteAlbumFrame,6,YellowBackground,NoOverlay,BlueHoodie,RedBorder,MidnightBlackHeadphones
4215,IDENTITY 4215,2273,148.5375978952454,PrismaticPins,5,GoldBackground,NoOverlay,GreenHoodie,,RedHeadphones
4980,IDENTITY 4980,2274,148.4904680904153,,5,GoldBackground,NoOverlay,GreenEverydayDrip,BlueBorder,MidnightBlackCordaeHair
5540,IDENTITY 5540,2275,148.48284686626477,,5,RedBackground,NoOverlay,GreenEasternDrip,RedBorder,OrangeHeadphones
339,IDENTITY 0339,2276,148.475615122496,,5,GoldBackground,NoOverlay,RedEverydayDrip,RedBorder,OrangeHeadphones
2013,IDENTITY 2013,2277,148.43198624913347,WhiteSparkles,5,RedBackground,YellowBenDayDots,PrimaryBlackSurrealTee,,RedCd
3984,IDENTITY 3984,2278,148.41291583638358,,5,BlueBackground,NoOverlay,BlueEasternDrip,YellowBorder,GoldMixtape
5450,IDENTITY 5450,2279,148.2986842326438,MidnightBlackPins,6,BlueBackground,PaperWhiteBenDayDots,BlueEasternDrip,YellowBorder,BlueHeadphones
2356,IDENTITY 2356,2280,148.2868274309391,,5,YellowBackground,NoOverlay,OrangeEasternDrip,BlueBorder,MidnightBlackCordaeHair
3695,IDENTITY 3695,2281,148.2743246733089,,5,RedBackground,NoOverlay,YellowEasternDrip,BlueBorder,RedHeadphones
3868,IDENTITY 3868,2282,148.1676756069557,MidnightBlackPins,6,RedBackground,BlueBenDayDots,OrangeHoodie,GoldBorder,GreenMusicNotes
5245,IDENTITY 5245,2283,148.15191725337013,MidnightBlackPins,5,MidnightBlackBackground,GreenBenDayDots,YellowEasternDrip,,GreenCordaeHair
1729,IDENTITY 1729,2284,148.1401362699185,PrismaticPins,5,OrangeBackground,RoyalBlueBenDayDots,PrimaryBlackSurrealTee,,GreenHeadphones
3810,IDENTITY 3810,2285,148.13558346232142,WhiteSparkles,6,YellowBackground,SkyBlueBenDayDots,PrimaryWhiteSurrealTee,GreenBorder,GreenMusicNotes
2502,IDENTITY 2502,2286,148.10431594832187,,5,PaperWhiteBackground,OrangeBenDayDots,PrimaryWhiteSurrealTee,BlueBorder,GreenCd
4542,IDENTITY 4542,2287,148.00284440753623,MidnightBlackPins,6,SkyBlueBackground,MidnightBlackBenDayDots,PrimaryBlackSurrealTee,RedBorder,BlueCordaeHair
667,IDENTITY 0667,2288,147.9827886758306,MidnightBlackAlbumFrame,6,GreenBackground,NoOverlay,OrangeHoodie,OrangeBorder,GoldMusicNotes
1198,IDENTITY 1198,2289,147.87747356306446,,4,RoyalBlueBackground,CheckeredOverlay,PrismaticWindbreaker,,YellowCloud
1675,IDENTITY 1675,2290,147.8502458400478,PaperWhiteAlbumFrame,6,GreenBackground,MidnightBlackBenDayDots,RedEverydayDrip,YellowBorder,BlueCloud
3763,IDENTITY 3763,2291,147.83983291772782,,5,YellowBackground,BlueBenDayDots,RedEverydayDrip,GoldBorder,BlueCd
1192,IDENTITY 1192,2292,147.77527342869107,MidnightBlackPins,5,PaperWhiteBackground,OrangeBenDayDots,GoldEverydayDrip,,YellowCloud
2268,IDENTITY 2268,2293,147.74027686624484,WhiteSparkles,6,SkyBlueBackground,GreenBenDayDots,RedEasternDrip,YellowBorder,PaperWhiteCordaeHair
4077,IDENTITY 4077,2294,147.71589067183575,WhiteSparkles,6,RoyalBlueBackground,SkyBlueBenDayDots,GreenEverydayDrip,GreenBorder,RedCloud
1877,IDENTITY 1877,2295,147.70343287848152,YellowSparkles,6,YellowBackground,NoOverlay,BlueHoodie,GoldBorder,BlueCd
5389,IDENTITY 5389,2296,147.65995136347476,MidnightBlackPins,5,GreenBackground,NoOverlay,GreenHoodie,,PaperWhiteSkiMask
2197,IDENTITY 2197,2297,147.61001519976614,MidnightBlackPins,5,YellowBackground,NoOverlay,OrangeHoodie,,YellowHeadphones
4160,IDENTITY 4160,2298,147.58884872035813,,5,RedBackground,CloudscapeOverlay,PrimaryWhiteSurrealTee,GreenBorder,BlueCd
2979,IDENTITY 2979,2299,147.5243857927725,,5,GoldBackground,CheckeredOverlay,PrimaryBlackSurrealTee,SkyBlueBorder,YellowCloud
2317,IDENTITY 2317,2300,147.50810577499448,,5,HotPinkBackground,NoOverlay,BlueHoodie,RoyalBlueBorder,YellowHeadphones
1149,IDENTITY 1149,2301,147.49374675287999,PrismaticPins,6,GreenBackground,CloudscapeOverlay,PrimaryBlackSurrealTee,GreenBorder,GreenCloud
4714,IDENTITY 4714,2302,147.4494724519551,YellowSparkles,6,RedBackground,CheckeredOverlay,PrimaryWhiteSurrealTee,SkyBlueBorder,OrangeMusicNotes
5336,IDENTITY 5336,2303,147.42809804493183,WhiteSparkles,5,GreenBackground,YellowBenDayDots,PrimaryWhiteSurrealTee,,BlueHeadphones
4749,IDENTITY 4749,2304,147.23465222483608,WhiteSparkles,6,RoyalBlueBackground,RedBenDayDots,PrismaticWindbreaker,BlueBorder,GreenMusicNotes
2364,IDENTITY 2364,2305,147.22405433826358,MidnightBlackAlbumFrame,6,PaperWhiteBackground,NoOverlay,GreenEasternDrip,OrangeBorder,PaperWhiteCordaeHair
4368,IDENTITY 4368,2306,147.19256228988647,YellowSparkles,6,RedBackground,CheckeredOverlay,SkyBlueEasternDrip,OrangeBorder,BlueMusicNotes
1875,IDENTITY 1875,2307,147.0965451260075,,4,BlueBackground,OrangeBenDayDots,BlueHoodie,,PrismaticHeadphones
308,IDENTITY 0308,2308,147.0826174801093,MidnightBlackAlbumFrame,6,GreenBackground,NoOverlay,RedHoodie,RedBorder,RedHeadphones
3006,IDENTITY 3006,2309,147.03822463305286,PaperWhiteAlbumFrame,5,MidnightBlackBackground,NoOverlay,RedHoodie,,BlueMusicNotes
4161,IDENTITY 4161,2310,147.0304917666347,YellowSparkles,6,GreenBackground,GoldBenDayDots,GreenEasternDrip,GreenBorder,BlueHeadphones
502,IDENTITY 0502,2311,146.98134202370886,,5,PaperWhiteBackground,OrangeBenDayDots,PaperWhiteSurrealTee,BlueBorder,GreenCloud
990,IDENTITY 0990,2312,146.97465865570712,PrismaticPins,5,SkyBlueBackground,CheckeredOverlay,GreenEasternDrip,,PaperWhiteCordaeHair
1695,IDENTITY 1695,2313,146.95548293532548,,5,SkyBlueBackground,NoOverlay,GreenEverydayDrip,RedBorder,GoldMixtape
1924,IDENTITY 1924,2314,146.9247207293245,,5,GreenBackground,PaperWhiteBenDayDots,PrismaticWindbreaker,YellowBorder,OrangeCd
3090,IDENTITY 3090,2315,146.92464675680858,WhiteSparkles,5,RedBackground,CheckeredOverlay,RedEverydayDrip,,RedCd
4737,IDENTITY 4737,2316,146.85917903432582,CloudOvercast,6,GreenBackground,GoldBenDayDots,RedHoodie,YellowBorder,OrangeCloud
1214,IDENTITY 1214,2317,146.8585714602428,MidnightBlackAlbumFrame,6,YellowBackground,RoyalBlueBenDayDots,GoldEverydayDrip,SkyBlueBorder,RedCloud
391,IDENTITY 0391,2318,146.83606964818895,WhiteSparkles,6,BlueBackground,NoOverlay,PaperWhiteSurrealTee,OrangeBorder,BlueCd
928,IDENTITY 0928,2319,146.81847722921722,WhiteSparkles,6,YellowBackground,GreenBenDayDots,OlympiaWindbreaker,HotPinkBorder,BlueMusicNotes
1456,IDENTITY 1456,2319,146.81847722921722,WhiteSparkles,6,BlueBackground,GreenBenDayDots,GreenEverydayDrip,PaperWhiteBorder,YellowMusicNotes
3049,IDENTITY 3049,2321,146.7812622315628,,5,RoyalBlueBackground,MidnightBlackBenDayDots,SkyBlueEasternDrip,RoyalBlueBorder,OrangeSkiMask
736,IDENTITY 0736,2322,146.7311411465462,MidnightBlackAlbumFrame,6,GreenBackground,RedBenDayDots,PrismaticWindbreaker,OrangeBorder,YellowCd
2816,IDENTITY 2816,2323,146.7232375032223,MidnightBlackAlbumFrame,5,MidnightBlackBackground,OrangeBenDayDots,PrimaryWhiteSurrealTee,,GreenCordaeHair
769,IDENTITY 0769,2324,146.68187498148578,CloudOvercast,6,HotPinkBackground,NoOverlay,RedHoodie,BlueBorder,YellowCd
4168,IDENTITY 4168,2325,146.6638708968857,PrismaticPins,6,GoldBackground,YellowBenDayDots,OrangeEasternDrip,OrangeBorder,GreenHeadphones
3514,IDENTITY 3514,2326,146.56630953658177,MidnightBlackAlbumFrame,6,PaperWhiteBackground,NoOverlay,SkyBlueEasternDrip,GreenBorder,GreenCd
2384,IDENTITY 2384,2327,146.5047989252223,WhiteSparkles,6,BlueBackground,CloudscapeOverlay,YellowHoodie,BlueBorder,YellowMusicNotes
4680,IDENTITY 4680,2328,146.34125573062087,,5,GreenBackground,GoldBenDayDots,BlueHoodie,GoldBorder,BlueCloud
4113,IDENTITY 4113,2329,146.32772456698996,WhiteSparkles,6,SkyBlueBackground,NoOverlay,PrismaticWindbreaker,BlueBorder,BlueCloud
1937,IDENTITY 1937,2330,146.25428023189258,PrismaticPins,6,GreenBackground,OrangeBenDayDots,PrimaryWhiteSurrealTee,SkyBlueBorder,OrangeCd
2516,IDENTITY 2516,2331,146.2427937555058,WhiteSparkles,6,YellowBackground,NoOverlay,OrangeEasternDrip,SkyBlueBorder,RedCd
1533,IDENTITY 1533,2332,146.17314712934686,CloudOvercast,5,GoldBackground,PaperWhiteBenDayDots,YellowEverydayDrip,,OrangeMusicNotes
5030,IDENTITY 5030,2333,146.14910498735574,,4,GreenBackground,NoOverlay,PaperWhiteEverydayDrip,,GreenCordaeHair
3291,IDENTITY 3291,2334,146.0039234806505,,5,GoldBackground,NoOverlay,YellowHoodie,OrangeBorder,OrangeHeadphones
5398,IDENTITY 5398,2335,145.916778170627,MidnightBlackPins,6,SkyBlueBackground,BlueBenDayDots,BlueEasternDrip,YellowBorder,PaperWhiteCordaeHair
1159,IDENTITY 1159,2336,145.90193395852026,,4,GoldBackground,NoOverlay,GreenEverydayDrip,,MidnightBlackCordaeHair
1747,IDENTITY 1747,2337,145.85628348638934,MidnightBlackAlbumFrame,5,BlueBackground,NoOverlay,YellowEasternDrip,,MidnightBlackHeadphones
2626,IDENTITY 2626,2338,145.80948003831375,,4,GreenBackground,NoOverlay,BlueEasternDrip,,MidnightBlackCordaeHair
972,IDENTITY 0972,2339,145.7877796638816,PrismaticPins,6,PaperWhiteBackground,GoldBenDayDots,GreenHoodie,HotPinkBorder,GreenCloud
1858,IDENTITY 1858,2340,145.7571878476172,,5,HotPinkBackground,NoOverlay,BlueEverydayDrip,YellowBorder,RedHeadphones
2003,IDENTITY 2003,2341,145.74228618144244,,5,RoyalBlueBackground,NoOverlay,BlueEverydayDrip,BlueBorder,Fire
4460,IDENTITY 4460,2342,145.68579054141387,,4,OrangeBackground,NoOverlay,YellowEasternDrip,,Fire
4842,IDENTITY 4842,2343,145.5541767262003,YellowSparkles,6,BlueBackground,CloudscapeOverlay,OrangeHoodie,GreenBorder,BlueCd
3591,IDENTITY 3591,2344,145.55111158067416,,4,MidnightBlackBackground,GreenBenDayDots,GreenHoodie,,YellowSkiMask
4597,IDENTITY 4597,2345,145.50660924960138,,4,GreenBackground,MidnightBlackBenDayDots,GreenEasternDrip,,BlueCd
4768,IDENTITY 4768,2346,145.49751212542574,CloudOvercast,6,GreenBackground,OrangeBenDayDots,PrimaryWhiteSurrealTee,OrangeBorder,YellowCordaeHair
3696,IDENTITY 3696,2347,145.44297718792674,,5,YellowBackground,NoOverlay,RedEasternDrip,GoldBorder,GreenCd
1244,IDENTITY 1244,2348,145.43249235627212,,5,BlueBackground,SkyBlueBenDayDots,YellowEasternDrip,GreenBorder,BlueHeadphones
3050,IDENTITY 3050,2349,145.34596999036117,MidnightBlackAlbumFrame,6,SkyBlueBackground,NoOverlay,PrismaticWindbreaker,RoyalBlueBorder,OrangeCd
2276,IDENTITY 2276,2350,145.16889123479527,,4,RedBackground,CloudscapeOverlay,GoldEverydayDrip,,YellowCd
4724,IDENTITY 4724,2351,145.1037522849292,,5,GoldBackground,NoOverlay,RedHoodie,RedBorder,MidnightBlackHeadphones
2200,IDENTITY 2200,2352,145.08927560138076,YellowSparkles,6,GoldBackground,GoldBenDayDots,OrangeEasternDrip,PaperWhiteBorder,GreenSkiMask
3856,IDENTITY 3856,2353,144.9461991924489,CloudOvercast,5,HotPinkBackground,PaperWhiteBenDayDots,PrimaryWhiteSurrealTee,,YellowCordaeHair
5212,IDENTITY 5212,2354,144.87895243573251,WhiteSparkles,6,OrangeBackground,YellowBenDayDots,OlympiaWindbreaker,GreenBorder,BlueCd
5191,IDENTITY 5191,2355,144.82467756336732,,5,OrangeBackground,CloudscapeOverlay,YellowEverydayDrip,GoldBorder,OrangeCordaeHair
2985,IDENTITY 2985,2356,144.66713583736075,,5,PaperWhiteBackground,BlueBenDayDots,GreenEasternDrip,SkyBlueBorder,BlueSkiMask
271,IDENTITY 0271,2357,144.64764206246957,,5,SkyBlueBackground,HotPinkBenDayDots,OrangeEverydayDrip,GoldBorder,OrangeSkiMask
4115,IDENTITY 4115,2358,144.6463657152352,MidnightBlackAlbumFrame,6,SkyBlueBackground,MidnightBlackBenDayDots,BlueEasternDrip,RedBorder,OrangeCloud
4334,IDENTITY 4334,2359,144.60627792887232,PrismaticPins,6,MidnightBlackBackground,NoOverlay,OrangeHoodie,RoyalBlueBorder,YellowCordaeHair
3227,IDENTITY 3227,2360,144.598151195893,,5,HotPinkBackground,HotPinkBenDayDots,YellowEverydayDrip,SkyBlueBorder,BlueHeadphones
4059,IDENTITY 4059,2361,144.51456524607474,,5,GreenBackground,NoOverlay,YellowEverydayDrip,GreenBorder,GoldMixtape
2909,IDENTITY 2909,2362,144.48379129347998,,5,SkyBlueBackground,NoOverlay,BlueHoodie,OrangeBorder,RedHeadphones
4483,IDENTITY 4483,2363,144.47798048155235,,5,YellowBackground,NoOverlay,RedEverydayDrip,OrangeBorder,OrangeHeadphones
2809,IDENTITY 2809,2364,144.46547772392216,,5,OrangeBackground,NoOverlay,RedEverydayDrip,OrangeBorder,PrismaticHeadphones
4921,IDENTITY 4921,2365,144.4641966398097,MidnightBlackPins,6,PaperWhiteBackground,PaperWhiteBenDayDots,GoldEverydayDrip,GreenBorder,RedCordaeHair
1318,IDENTITY 1318,2366,144.4288713602884,CloudOvercast,6,RoyalBlueBackground,NoOverlay,OrangeEasternDrip,HotPinkBorder,RedSkiMask
1138,IDENTITY 1138,2367,144.39606047829182,MidnightBlackAlbumFrame,5,SkyBlueBackground,NoOverlay,OrangeEverydayDrip,,MidnightBlackHeadphones
3005,IDENTITY 3005,2368,144.36567681170933,PrismaticPins,6,GreenBackground,BlueBenDayDots,OrangeEverydayDrip,HotPinkBorder,GreenHeadphones
3627,IDENTITY 3627,2369,144.35440888348174,,4,MidnightBlackBackground,NoOverlay,RedEasternDrip,,GreenCloud
1332,IDENTITY 1332,2370,144.2808370393334,PaperWhiteAlbumFrame,6,BlueBackground,MidnightBlackBenDayDots,OrangeEasternDrip,GreenBorder,YellowSkiMask
251,IDENTITY 0251,2371,144.19647222051756,,5,YellowBackground,GreenBenDayDots,PrimaryBlackSurrealTee,HotPinkBorder,RedCd
4304,IDENTITY 4304,2372,144.15558528413067,MidnightBlackAlbumFrame,6,MidnightBlackBackground,NoOverlay,RedEverydayDrip,HotPinkBorder,OrangeCordaeHair
1903,IDENTITY 1903,2373,144.01421817987173,PaperWhiteAlbumFrame,6,GoldBackground,HotPinkBenDayDots,GreenEverydayDrip,HotPinkBorder,YellowCd
4126,IDENTITY 4126,2374,144.00978513197728,PrismaticPins,6,RedBackground,OrangeBenDayDots,PaperWhiteSurrealTee,RedBorder,RedMusicNotes
4863,IDENTITY 4863,2375,143.96606114089766,MidnightBlackAlbumFrame,6,PaperWhiteBackground,HotPinkBenDayDots,GreenHoodie,OrangeBorder,YellowMusicNotes
4463,IDENTITY 4463,2376,143.9535388566765,,5,GreenBackground,BlueBenDayDots,PaperWhiteSurrealTee,HotPinkBorder,YellowCloud
1315,IDENTITY 1315,2377,143.92874237078067,MidnightBlackAlbumFrame,6,RoyalBlueBackground,MidnightBlackBenDayDots,YellowEasternDrip,YellowBorder,YellowSkiMask
5099,IDENTITY 5099,2378,143.81303805780067,,5,MidnightBlackBackground,PaperWhiteBenDayDots,GreenHoodie,YellowBorder,YellowCordaeHair
4217,IDENTITY 4217,2379,143.71924539584126,MidnightBlackPins,6,OrangeBackground,YellowBenDayDots,PrismaticWindbreaker,YellowBorder,OrangeMusicNotes
4191,IDENTITY 4191,2380,143.64662729408712,PaperWhiteAlbumFrame,5,GoldBackground,NoOverlay,PrismaticWindbreaker,,PaperWhiteCordaeHair
5225,IDENTITY 5225,2381,143.60942805238798,MidnightBlackAlbumFrame,6,YellowBackground,YellowBenDayDots,PrimaryBlackSurrealTee,YellowBorder,PaperWhiteCordaeHair
1746,IDENTITY 1746,2382,143.5576277562165,,5,GreenBackground,NoOverlay,BlueEverydayDrip,YellowBorder,MidnightBlackHeadphones
4441,IDENTITY 4441,2383,143.54272609004173,,5,BlueBackground,NoOverlay,RedEverydayDrip,BlueBorder,OrangeHeadphones
1313,IDENTITY 1313,2384,143.52787312212243,,5,GreenBackground,NoOverlay,GreenEverydayDrip,RedBorder,OrangeHeadphones
672,IDENTITY 0672,2385,143.5153703644922,,5,RedBackground,NoOverlay,RedEverydayDrip,RedBorder,MidnightBlackHeadphones
4352,IDENTITY 4352,2386,143.47732593952782,PrismaticPins,6,BlueBackground,YellowBenDayDots,GoldEverydayDrip,PaperWhiteBorder,GreenSkiMask
1306,IDENTITY 1306,2387,143.4320565236322,,5,SkyBlueBackground,PaperWhiteBenDayDots,OlympiaWindbreaker,YellowBorder,BlueHeadphones
3912,IDENTITY 3912,2388,143.41931275169165,WhiteSparkles,6,YellowBackground,NoOverlay,PaperWhiteSurrealTee,YellowBorder,RedCloud
3587,IDENTITY 3587,2389,143.4136635891531,MidnightBlackPins,6,HotPinkBackground,BlueBenDayDots,PrismaticWindbreaker,RedBorder,OrangeMusicNotes
4238,IDENTITY 4238,2390,143.4127753118044,,5,BlueBackground,SkyBlueBenDayDots,PaperWhiteSurrealTee,GreenBorder,OrangeMusicNotes
5486,IDENTITY 5486,2391,143.40477942504504,YellowSparkles,6,GreenBackground,OrangeBenDayDots,OrangeEverydayDrip,GoldBorder,GreenSkiMask
3715,IDENTITY 3715,2392,143.3843891264443,MidnightBlackAlbumFrame,5,RoyalBlueBackground,NoOverlay,YellowEverydayDrip,,PrismaticHeadphones
2024,IDENTITY 2024,2393,143.34982835889363,MidnightBlackAlbumFrame,6,SkyBlueBackground,GreenBenDayDots,PaperWhiteSurrealTee,HotPinkBorder,YellowSkiMask
4522,IDENTITY 4522,2394,143.3460953344754,MidnightBlackPins,5,RedBackground,MidnightBlackBenDayDots,GreenHoodie,,BlueCloud
4307,IDENTITY 4307,2395,143.33184879600483,MidnightBlackAlbumFrame,6,BlueBackground,BlueBenDayDots,OrangeEasternDrip,SkyBlueBorder,BlueHeadphones
2505,IDENTITY 2505,2396,143.2732419308305,MidnightBlackAlbumFrame,6,RoyalBlueBackground,HotPinkBenDayDots,PaperWhiteSurrealTee,RedBorder,OrangeMusicNotes
1963,IDENTITY 1963,2397,143.26961561035702,,5,RoyalBlueBackground,NoOverlay,RedHoodie,GreenBorder,MidnightBlackCordaeHair
225,IDENTITY 0225,2398,143.21987803266083,MidnightBlackAlbumFrame,5,HotPinkBackground,MidnightBlackBenDayDots,OlympiaWindbreaker,,YellowSkiMask
4429,IDENTITY 4429,2399,143.19921916906048,,4,RoyalBlueBackground,YellowBenDayDots,PrismaticWindbreaker,,OrangeCd
2211,IDENTITY 2211,2400,143.19165617533022,PrismaticPins,6,BlueBackground,CheckeredOverlay,OrangeEverydayDrip,SkyBlueBorder,RedCloud
4822,IDENTITY 4822,2401,143.15894849396247,PrismaticPins,6,GoldBackground,GoldBenDayDots,SkyBlueEasternDrip,OrangeBorder,RedCloud
78,IDENTITY 0078,2402,143.10630676795648,,5,MidnightBlackBackground,NoOverlay,BlueEverydayDrip,RoyalBlueBorder,OrangeSkiMask
163,IDENTITY 0163,2403,143.09042363457002,WhiteSparkles,5,OrangeBackground,RoyalBlueBenDayDots,RedEverydayDrip,,RedCd
4610,IDENTITY 4610,2404,143.02618957227907,YellowSparkles,6,GoldBackground,GreenBenDayDots,PrimaryWhiteSurrealTee,OrangeBorder,OrangeCd
2060,IDENTITY 2060,2405,142.96416103258306,PrismaticPins,6,RoyalBlueBackground,BlueBenDayDots,PrimaryWhiteSurrealTee,SkyBlueBorder,BlueMusicNotes
1470,IDENTITY 1470,2406,142.94772187404672,MidnightBlackPins,6,RedBackground,CheckeredOverlay,BlueEverydayDrip,YellowBorder,GreenCd
2397,IDENTITY 2397,2407,142.89392995456143,PrismaticPins,6,GoldBackground,RedBenDayDots,SkyBlueEasternDrip,YellowBorder,GreenCd
1919,IDENTITY 1919,2408,142.8521931946904,PaperWhiteAlbumFrame,5,BlueBackground,NoOverlay,YellowEverydayDrip,,GoldMusicNotes
716,IDENTITY 0716,2409,142.74555911270323,PaperWhiteAlbumFrame,6,PaperWhiteBackground,BlueBenDayDots,SkyBlueEasternDrip,RoyalBlueBorder,OrangeSkiMask
3667,IDENTITY 3667,2410,142.57976585133417,MidnightBlackAlbumFrame,6,SkyBlueBackground,PaperWhiteBenDayDots,YellowEasternDrip,GreenBorder,GreenHeadphones
4910,IDENTITY 4910,2411,142.57880849163095,MidnightBlackAlbumFrame,6,GoldBackground,BlueBenDayDots,YellowEasternDrip,RoyalBlueBorder,GreenHeadphones
1263,IDENTITY 1263,2412,142.56349219806472,MidnightBlackPins,6,RoyalBlueBackground,NoOverlay,PrismaticWindbreaker,OrangeBorder,BlueMusicNotes
2645,IDENTITY 2645,2413,142.54463266696234,,5,PaperWhiteBackground,CloudscapeOverlay,OrangeHoodie,OrangeBorder,OrangeMusicNotes
1780,IDENTITY 1780,2414,142.52134371633412,YellowSparkles,6,RoyalBlueBackground,BlueBenDayDots,RedEasternDrip,BlueBorder,GreenHeadphones
2742,IDENTITY 2742,2415,142.4871491089684,YellowSparkles,6,YellowBackground,NoOverlay,YellowEasternDrip,GoldBorder,OrangeMusicNotes
461,IDENTITY 0461,2416,142.48177433942516,PaperWhiteAlbumFrame,6,HotPinkBackground,CheckeredOverlay,OlympiaWindbreaker,BlueBorder,BlueCloud
1360,IDENTITY 1360,2417,142.3853250100504,,5,RoyalBlueBackground,NoOverlay,RedHoodie,YellowBorder,GoldMusicNotes
4397,IDENTITY 4397,2418,142.3780847790439,PaperWhiteAlbumFrame,6,HotPinkBackground,BlueBenDayDots,PrismaticWindbreaker,HotPinkBorder,OrangeSkiMask
4908,IDENTITY 4908,2419,142.28166635658127,,5,RedBackground,OrangeBenDayDots,YellowEverydayDrip,GoldBorder,YellowMusicNotes
3877,IDENTITY 3877,2420,142.16814111877082,,4,YellowBackground,SkyBlueBenDayDots,RedEasternDrip,,PaperWhiteCordaeHair
4031,IDENTITY 4031,2421,142.1212878419969,,5,GreenBackground,GreenBenDayDots,PaperWhiteSurrealTee,SkyBlueBorder,YellowMusicNotes
5538,IDENTITY 5538,2422,142.09808090089714,PrismaticPins,6,RoyalBlueBackground,CloudscapeOverlay,BlueHoodie,OrangeBorder,BlueCloud
2783,IDENTITY 2783,2423,142.00467513696867,,4,GoldBackground,SkyBlueBenDayDots,OrangeEverydayDrip,,PaperWhiteCordaeHair
4798,IDENTITY 4798,2424,141.94099987315735,PrismaticPins,6,RoyalBlueBackground,GreenBenDayDots,OrangeHoodie,PaperWhiteBorder,BlueCd
1779,IDENTITY 1779,2425,141.8597731854571,PrismaticPins,6,BlueBackground,OrangeBenDayDots,BlueEasternDrip,RoyalBlueBorder,BlueHeadphones
3686,IDENTITY 3686,2426,141.8396638750814,WhiteSparkles,5,PaperWhiteBackground,OrangeBenDayDots,BlueHoodie,,OrangeCd
127,IDENTITY 0127,2427,141.7006537601534,,5,YellowBackground,HotPinkBenDayDots,OrangeHoodie,GoldBorder,OrangeMusicNotes
1411,IDENTITY 1411,2428,141.6557147555271,,5,OrangeBackground,BlueBenDayDots,SkyBlueEasternDrip,PaperWhiteBorder,BlueSkiMask
2373,IDENTITY 2373,2429,141.6020056173534,MidnightBlackAlbumFrame,6,SkyBlueBackground,GreenBenDayDots,PaperWhiteSurrealTee,YellowBorder,YellowCloud
4196,IDENTITY 4196,2430,141.5787493186181,PrismaticPins,6,PaperWhiteBackground,RoyalBlueBenDayDots,SkyBlueEasternDrip,OrangeBorder,OrangeCordaeHair
2007,IDENTITY 2007,2431,141.5287758088311,YellowSparkles,5,RedBackground,SkyBlueBenDayDots,OlympiaWindbreaker,,YellowCloud
5272,IDENTITY 5272,2432,141.52349443768946,CloudOvercast,5,BlueBackground,PaperWhiteBenDayDots,YellowEverydayDrip,,GreenCloud
2360,IDENTITY 2360,2433,141.50286824127178,YellowSparkles,6,PaperWhiteBackground,HotPinkBenDayDots,GreenHoodie,YellowBorder,GreenMusicNotes
