ID,Name,Rank,Rarity_Score,Armor,Attributes,Background,Bracelet,Clan,Earring,Hair Type,Hair color,Hat / Helm,Item Left Hand,Item Right Hand,Main Cloth,Necklace,Piercing,Ring,Secondary Cloth
137,Ilmeresh #137,3736,306.99920587913624,Leather Armor,9,Turquoise,,Armezeen,,Type 03,Green,,,Spear,Sash YDV,,Circular Bearbell Tongue Piercing,,Cloak YDV
8294,Ilmeresh #8294,3737,306.9815448404612,Platemail Armor,10,Fuchsia,,Denchanteus,U Shaped,Type 03,Blue,,Round Shield TF,Battle Axe,Surcoat TF,,Ball Tongue Piercing,,
8918,Ilmeresh #8918,3738,306.9607379844799,Reinforced Leather Armor,10,Fuchsia,,Pergamenk,Bar,Type 42,Magenta,,,Pole Double Axe,Sash GY,,Eyebrow Ring,,Cloak GY
7010,Ilmeresh #7010,3739,306.9359675077335,Leather Studded Armor,9,Fuchsia,,Armezeen,Thorn,Type 42,Magenta,,,Shuriken,Sash YDV,,,,Cloak YDV
3646,Ilmeresh #3646,3740,306.9250678779721,Leather Studded Armor,9,Magenta,,Pergamenk,,Type 06,Light Blue,,,Spear with multiple blades,Sash GW,,Upper Lip Piercing,,Cloak GW
9214,Ilmeresh #9214,3741,306.91697760885694,Reinforced Leather Armor,8,Cyan,,O'Speltrohn,,Type 23,Fuchsia,,,Bladed Staff,Sash MT,,,,Cloak MT
1416,Ilmeresh #1416,3742,306.8012777215136,Decorated Leather Armor,10,Green,,Armezeen,Tusk,Type 25,Light Blue,,,Shotel,Sash WB2,,Triple Eyebrow Ring,,Cloak WB2
5397,Ilmeresh #5397,3743,306.79403584242004,Studded Platemail Armor,9,Yellow,,O'Speltrohn,Earring,,,Simple Helmet,,Trident Dagger,Sash YDG,,Ring Tooth Piercing,,Cloak YDG
6055,Ilmeresh #6055,3744,306.7525395384463,Leather Studded Armor,9,Cyan,,Armezeen,Thorn,Type 03,Fuchsia,,,Composite Bow,Surcoat GOR,,Ball Tooth Piercing,,
2338,Ilmeresh #2338,3745,306.72498646524696,Leather Studded Armor,10,Cyan,,Pergamenk,Spiral,Type 04,Red,,,Glaive Fork,Sash GW,,Circular Bearbell Tongue Piercing,,Cloak GW
4304,Ilmeresh #4304,3746,306.68591181326707,Spiked Platemail Armor,8,Blue,,Denchanteus,,,,Helmet,,Falchion,Sash WB1,,Circular Bearbell,,Cloak WB1
3626,Ilmeresh #3626,3747,306.6457257947767,Platemail Armor,9,Cyan,,Tezewand,Rhombus,Type 15,White,,,Scimitar,Sash GDV,,,,Cloak GDV
7187,Ilmeresh #7187,3748,306.6429264130855,Studded Platemail Armor,9,Blue,,Pergamenk,Bar,Type 01,Blonde,,,Military Fork,Sash GW,,,,Cloak GW
374,Ilmeresh #374,3749,306.60569252403576,,9,Yellow,Bracelet,Denchanteus,Bar,Type 14,Red,,,Magic Staff T2,Wizard's Robe MWAB,Chain Necklace,,,
1433,Ilmeresh #1433,3750,306.5393671727873,Reinforced Leather Armor,9,Blue,,O'Speltrohn,Earring,Type 09,Red,,,Glaive Fork,Sash MT,,,,Cloak MT
211,Ilmeresh #211,3751,306.504770026999,Reinforced Platemail Armor,10,Turquoise,,Denchanteus,Ear Plug,Type 13,Blue,,,War Hammer,Sash WLB,,Ball Tooth Piercing,,Cloak WLB
6525,Ilmeresh #6525,3752,306.41623058060065,Platemail Armor,10,Fuchsia,,Armezeen,Thorn,Type 22,Blonde,,Heater Shield BW,War Hammer,Sash BW,,,,Cloak BW
594,Ilmeresh #594,3753,306.3611617913653,,8,Magenta,,Tezewand,,Type 18,Red,,,Magic Staff T5,Wizard's Robe YMM,,Upper Lip Piercing,Ring,
1548,Ilmeresh #1548,3754,306.3422660467503,Leather Armor,9,Dark Orange,,Armezeen,Earring,Type 43,Black,,,Bladed Staff,Surcoat GOR,,Ball Tongue Piercing,,
8165,Ilmeresh #8165,3755,306.33824559030495,Studded Platemail Armor,10,Yellow,,Denchanteus,Ear Plug,Type 11,Brown,,Buckler Shield WB1,War Hammer with Spike,Surcoat WB1,,Circular Bearbell Tongue Piercing,,
1058,Ilmeresh #1058,3756,306.3017202693414,Studded Platemail Armor,10,Cyan,,Turquenthal,Spiral,Type 15,Black,,Heater Shield WR,Khopesh,Sash WR,,,,Cloak WR
4566,Ilmeresh #4566,3757,306.2884252840714,Studded Platemail Armor,10,Pink,,Pergamenk,Tusk,Type 26,Brown,,Buckler Shield GW,Military Fork,Surcoat GW,,Ring Tooth Piercing,,
671,Ilmeresh #671,3758,306.24065245225574,Leather Armor,9,Orange,,Tezewand,,Type 23,Orange,,,Ring Blade,Sash WY,,Ball Tongue Piercing,,Cloak WY
7664,Ilmeresh #7664,3759,306.2188014986486,Platemail Armor,8,Yellow,,Tezewand,U Shaped,Type 25,Orange,,,Chain Mace,Surcoat WY,,,,
9533,Ilmeresh #9533,3760,306.2132362352466,Platemail Armor,7,Dark Orange,,Tezewand,,,,Simple Helmet,,Trident Dagger,Sash WY,,,,Cloak WY
1300,Ilmeresh #1300,3761,306.2005036806063,Decorated Platemail Armor,10,Red,,Denchanteus,Bar,Type 16,Brown,,,Katana,Sash DGB,,Ring Tooth Piercing,,Cloak DGB
8678,Ilmeresh #8678,3762,306.18805466349,,8,Red,Bands Bracelet,Tezewand,Triple sphere,Type 12,Brown,,,Magic Staff T7,Wizard's Robe MC,,,,
7965,Ilmeresh #7965,3763,306.1229387242854,Leather Armor,8,Red,,O'Speltrohn,,Type 20,Dark Violet,,,Spiked Lance,Sash YDG,,,,Cloak YDG
5521,Ilmeresh #5521,3764,306.1040964639463,Reinforced Leather Armor,10,Dark Orange,,Armezeen,Earring,Type 03,Light Blue,,,Ring Blade,Sash WB2,,Eyebrow Ring,,Cloak WB2
4643,Ilmeresh #4643,3765,306.05062452169244,Leather Armor,9,Magenta,,Armezeen,,Type 23,Magenta,,,Quarter Staff,Sash MY,,Ball Tongue Piercing,,Cloak MY
2478,Ilmeresh #2478,3766,306.04985623216226,Leather Armor,9,Orange,,Armezeen,Earring,Type 20,Black,,,Korseke,Sash YDV,,,,Cloak YDV
6803,Ilmeresh #6803,3767,306.0440156324602,Reinforced Leather Armor,8,Dark Violet,,Denchanteus,,Type 18,Orange,,,Ring Blade,Sash WLB,,,,Cloak WLB
1072,Ilmeresh #1072,3768,306.01130771653555,Leather Studded Armor,9,Yellow,,Denchanteus,Thorn,Type 06,Dark Violet,,,Bardiche,Sash WLB,,,,Cloak WLB
2792,Ilmeresh #2792,3769,305.95048490155887,Leather Armor,8,Pink,,Armezeen,,Type 12,Brown,,,Pole Double Axe,Sash MY,,,,Cloak MY
7321,Ilmeresh #7321,3770,305.9252860519832,Leather Armor,10,Yellow,,Armezeen,Ear Plug,Type 19,Fuchsia,,,Quarter Staff,Sash YDV,,Thorn Tongue Piercing,,Cloak YDV
7386,Ilmeresh #7386,3771,305.87717172514965,Leather Armor,10,Cyan,,Turquenthal,Bar,Type 12,Black,,,Mambele,Sash RLB,,Thorn Tongue Piercing,,Cloak RLB
5781,Ilmeresh #5781,3772,305.87277641866183,Platemail Armor,10,Red,,Turquenthal,,Type 26,White,,Round Shield RY,Axe,Sash RY,,Lower Lip Piercing,,Cloak RY
5174,Ilmeresh #5174,3773,305.8013777917015,Leather Armor,9,Fuchsia,,Turquenthal,Chain,Type 08,Orange,,,Mambele,Surcoat SMR,,Lower Lip Piercing,,
565,Ilmeresh #565,3774,305.80071727993237,Leather Armor,10,Yellow,,Tezewand,Ear Plug,Type 11,Blue,,,Bardiche,Sash GR,,Circular Bearbell Tongue Piercing,,Cloak GR
5848,Ilmeresh #5848,3775,305.7411695684343,Platemail Armor,10,Red,,Turquenthal,,Type 25,Green,,Heater Shield WR,War Hammer,Sash WR,,Eyebrow Ring,,Cloak WR
5498,Ilmeresh #5498,3776,305.74029768344764,Leather Armor,8,Green,,Armezeen,,Type 22,Blue,,,Glaive Fork,Sash MY,,,,Cloak MY
911,Ilmeresh #911,3777,305.7271970470238,Reinforced Leather Armor,9,Red,,Tezewand,Tusk,Type 42,Green,,,Crossbow,Sash GDV,,,,Cloak GDV
8143,Ilmeresh #8143,3778,305.7204750012354,Spiked Platemail Armor,10,Turquoise,,Tezewand,,Type 26,Blue,,Kite Shield YLB,Machete,Sash YLB,,Upper Lip Piercing,,Cloak YLB
6747,Ilmeresh #6747,3779,305.69608547939583,Spiked Platemail Armor,9,Fuchsia,,Denchanteus,,Type 23,Orange,,,Battle Axe,Sash DGB,,Ring Tooth Piercing,,Cloak DGB
794,Ilmeresh #794,3780,305.63948370988953,Platemail Armor,8,Magenta,,Denchanteus,Ear Plug,,,Simple Helmet,,Falchion,Sash WLB,,,,Cloak WLB
6479,Ilmeresh #6479,3781,305.6033413874982,Leather Armor,9,Light Blue,,Turquenthal,,Type 21,Black,,,Simple Bardiche,Sash DBY,,Triple Eyebrow Ring,,Cloak DBY
3400,Ilmeresh #3400,3782,305.57300938272186,Reinforced Leather Armor,9,Yellow,,Turquenthal,Bar,Type 12,Blonde,,,Bardiche,Surcoat SMR,,Eyebrow Ring,,
4148,Ilmeresh #4148,3783,305.5370279417067,Reinforced Leather Armor,9,Red,,O'Speltrohn,,Type 12,Blonde,,,Short bow,Sash MT,,Circular Bearbell,,Cloak MT
4255,Ilmeresh #4255,3784,305.4854248188546,Platemail Armor,11,Yellow,,Tezewand,Tusk,Type 18,Black,,Kite Shield YLB,Machete,Sash YLB,,Circular Bearbell,,Cloak YLB
8469,Ilmeresh #8469,3785,305.4803155372267,Leather Studded Armor,9,Yellow,,Armezeen,,Type 23,Black,,,Pole Axe,Sash MY,,Upper Lip Piercing,,Cloak MY
1318,Ilmeresh #1318,3786,305.44852573428517,Platemail Armor,9,Fuchsia,,Pergamenk,,Type 22,Fuchsia,,Round Shield LBDO,War Hammer,Sash LBDO,,,,Cloak LBDO
1381,Ilmeresh #1381,3787,305.4445418661599,Reinforced Leather Armor,8,Light Blue,,Pergamenk,,Type 13,Light Blue,,,Ring Blade,Sash GW,,,,Cloak GW
6527,Ilmeresh #6527,3788,305.37340245814573,Leather Armor,10,Cyan,,O'Speltrohn,Thorn,Type 16,Blue,,,Curved Blade,Sash MT,,Eyebrow Ring,,Cloak MT
7848,Ilmeresh #7848,3789,305.3558224913524,Reinforced Platemail Armor,9,Pink,,Tezewand,Triple sphere,Type 03,Green,,,War Hammer with Spike,Sash WY,,,,Cloak WY
53,Ilmeresh #53,3790,305.35533090590314,Spiked Platemail Armor,10,Yellow,,Pergamenk,Spiral,Type 16,White,,,War Mace,Sash GW,,Eyebrow Ring,,Cloak GW
9935,Ilmeresh #9935,3791,305.34569688495367,Studded Platemail Armor,11,Orange,,Turquenthal,Rhombus,Type 21,Green,,Round Shield RY,Khopesh,Sash RY,,Eyebrow Ring,,Cloak RY
4568,Ilmeresh #4568,3792,305.34094774031314,Platemail Armor,11,Magenta,,Turquenthal,Thorn,Type 08,Blonde,,Round Shield RY,Katana,Sash RY,,Ball Tooth Piercing,,Cloak RY
2432,Ilmeresh #2432,3793,305.3161447173241,Studded Platemail Armor,9,Magenta,,Armezeen,Thorn,Type 22,Red,,Round Shield WB2,Curved Blade,Surcoat WB2,,,,
1915,Ilmeresh #1915,3794,305.3066016842839,Studded Platemail Armor,9,Magenta,,Turquenthal,,Type 01,Brown,,Heater Shield WR,Scimitar,Sash WR,,,,Cloak WR
9438,Ilmeresh #9438,3795,305.30391538520536,Leather Armor,8,Cyan,,Armezeen,,Type 24,Black,,,Harpoon,Sash YDV,,,,Cloak YDV
507,Ilmeresh #507,3796,305.2917208190534,Decorated Leather Armor,9,Green,,Turquenthal,Circles,Type 21,Brown,,,Shotel,Surcoat RY,,Thorn Tongue Piercing,,
5875,Ilmeresh #5875,3797,305.2746146325767,Leather Armor,10,Yellow,,Armezeen,Bar,Type 13,Black,,,Korseke,Sash MY,,Upper Lip Piercing,,Cloak MY
6049,Ilmeresh #6049,3798,305.22283606901584,Platemail Armor,9,Pink,,Turquenthal,Chain,Type 14,Brown,,Round Shield RY,War Mace,Surcoat RY,,,,
8693,Ilmeresh #8693,3799,305.20104602542455,Leather Armor,9,Pink,,Denchanteus,Thorn,Type 24,Green,,,Double Crossbow,Surcoat TF,,Eyebrow Ring,,
5900,Ilmeresh #5900,3800,305.12396284374955,Spiked Platemail Armor,8,Yellow,,O'Speltrohn,U Shaped,,,Simple Helmet,,Curved Blade,Surcoat MT,,Ball Tongue Piercing,,
403,Ilmeresh #403,3801,305.1025841342027,Reinforced Platemail Armor,10,Orange,,Turquenthal,,Type 23,Blonde,,Heater Shield WR,Khopesh,Sash WR,,Upper Lip Piercing,,Cloak WR
9951,Ilmeresh #9951,3802,305.06810681055134,Leather Armor,10,Light Blue,,Tezewand,Ear Plug,Type 12,Red,,,Crossbow,Sash WY,,Circular Bearbell,,Cloak WY
9439,Ilmeresh #9439,3803,305.0129060155093,Studded Platemail Armor,9,Cyan,,Pergamenk,Circles,Type 19,Pink,,Buckler Shield GW,Falchion,Surcoat GW,,,,
5683,Ilmeresh #5683,3804,305.00309139084607,Reinforced Platemail Armor,10,Yellow,,Turquenthal,Thorn,Type 21,Dark Violet,,Heater Shield WR,Falchion,Sash WR,,,,Cloak WR
3894,Ilmeresh #3894,3805,304.99825340781274,Spiked Platemail Armor,10,Dark Violet,,Turquenthal,,Type 03,Red,,Round Shield RY,Falchion,Sash RY,,Eyebrow Large Ring,,Cloak RY
8905,Ilmeresh #8905,3806,304.9876709013179,Platemail Armor,10,Cyan,,Armezeen,Circles,Type 24,Blue,,Heater Shield BW,Katana,Sash BW,,,,Cloak BW
7100,Ilmeresh #7100,3807,304.980907554616,Leather Armor,9,Yellow,,Armezeen,,Type 10,White,,,Simple Bardiche,Sash MY,,Eyebrow Ring,,Cloak MY
6111,Ilmeresh #6111,3808,304.9602088897277,Spiked Platemail Armor,9,Dark Orange,,Armezeen,Earring,Type 11,Blonde,,Round Shield WB2,Katana,Surcoat WB2,,,,
2495,Ilmeresh #2495,3809,304.92039948632413,,8,Yellow,Bracelet,Pergamenk,,Type 07,Black,,,Magic Staff T2,Wizard's Robe DGP,Necklace,,,
3233,Ilmeresh #3233,3810,304.912945408533,Platemail Armor,10,Dark Orange,,Armezeen,Ear Plug,Type 24,Black,,Heater Shield BW,Falchion,Sash BW,,,,Cloak BW
7736,Ilmeresh #7736,3811,304.87096501634807,Platemail Armor,9,Dark Orange,,Pergamenk,,Type 08,Light Blue,,Round Shield LBDO,Machete,Sash LBDO,,,,Cloak LBDO
5242,Ilmeresh #5242,3812,304.85031011678444,Spiked Platemail Armor,10,Cyan,,Turquenthal,Bar,Type 11,Black,,,Axe,Sash DBY,,Eyebrow Large Ring,,Cloak DBY
6963,Ilmeresh #6963,3813,304.8181862209482,Decorated Leather Armor,10,Fuchsia,,Turquenthal,Tusk,Type 25,Orange,,,Curved Blade,Sash RLB,,Thorn Tongue Piercing,,Cloak RLB
8844,Ilmeresh #8844,3814,304.7875064545873,Spiked Platemail Armor,10,Turquoise,,Turquenthal,Earring,Type 10,Blonde,,Heater Shield WR,Machete,Sash WR,,,,Cloak WR
1706,Ilmeresh #1706,3815,304.7356186429601,Leather Armor,10,Yellow,,Denchanteus,Ear Plug,Type 43,Blonde,,,Korseke,Sash TF,,Circular Bearbell Tongue Piercing,,Cloak TF
9162,Ilmeresh #9162,3816,304.70871431837355,Leather Armor,9,Turquoise,,Pergamenk,,Type 11,Black,,,Shuriken,Sash GY,,Triple Eyebrow Ring,,Cloak GY
2937,Ilmeresh #2937,3817,304.67242926902225,Studded Platemail Armor,8,Turquoise,,Denchanteus,Earring,,,Nordic Helm,Round Shield TF,Katana,Surcoat TF,,,,
1635,Ilmeresh #1635,3818,304.6455585380235,Leather Armor,8,Fuchsia,,Turquenthal,Tusk,Type 04,Red,,,Spiked Lance,Surcoat SMR,,,,
6391,Ilmeresh #6391,3819,304.6251137649283,Leather Studded Armor,10,Yellow,,Pergamenk,Thorn,Type 15,Blue,,,Pole Axe,Sash GY,,Circular Bearbell,,Cloak GY
7593,Ilmeresh #7593,3820,304.6153344998844,Leather Armor,8,Green,,Armezeen,Circles,Type 06,Fuchsia,,,Korseke,Surcoat GOR,,,,
8780,Ilmeresh #8780,3821,304.5866090444629,Leather Armor,9,Pink,,Tezewand,Tusk,Type 25,Fuchsia,,,Bladed Staff,Sash GDV,,,,Cloak GDV
9662,Ilmeresh #9662,3822,304.5841114973921,Reinforced Leather Armor,9,Fuchsia,,Pergamenk,Triple sphere,Type 09,Magenta,,,Shotel,Sash GY,,,,Cloak GY
3506,Ilmeresh #3506,3823,304.5424096596325,Platemail Armor,8,Blue,,Turquenthal,,Type 12,Blonde,,Round Shield RLB,Katana,Surcoat RLB,,,,
224,Ilmeresh #224,3824,304.52995850112916,Leather Armor,10,Red,,Turquenthal,Earring,Type 19,Black,,,Throwing Axe,Sash SMR,,Ball Tongue Piercing,,Cloak SMR
6696,Ilmeresh #6696,3825,304.51886151616816,Leather Armor,9,Cyan,,Armezeen,Thorn,Type 19,Orange,,,Short bow,Sash MY,,,,Cloak MY
6313,Ilmeresh #6313,3826,304.50488199599835,Studded Platemail Armor,7,Fuchsia,,Denchanteus,,,,Nordic Helm,Round Shield TF,Kris,Surcoat TF,,,,
7140,Ilmeresh #7140,3827,304.48938621614394,Leather Armor,9,Pink,,Turquenthal,Spiral,Type 17,Green,,,Crossbow,Surcoat SMR,,Lower Lip Piercing,,
6046,Ilmeresh #6046,3828,304.482141151259,Leather Studded Armor,9,Cyan,,Pergamenk,,Type 21,Magenta,,,Korseke,Sash GY,,Thorn Tongue Piercing,,Cloak GY
6121,Ilmeresh #6121,3829,304.4770206918602,Platemail Armor,10,Red,,Denchanteus,Thorn,Type 12,Blonde,,Round Shield TF,Spiked Club,Surcoat TF,,Circular Bearbell Tongue Piercing,,
9365,Ilmeresh #9365,3830,304.4694972326312,Leather Armor,9,Dark Orange,,Tezewand,U Shaped,Type 12,Red,,,Crossbow,Sash WY,,,,Cloak WY
3863,Ilmeresh #3863,3831,304.4315971504423,Platemail Armor,11,Pink,,Turquenthal,Earring,Type 07,Magenta,,Round Shield RY,War Hammer,Sash RY,,Upper Lip Piercing,,Cloak RY
7580,Ilmeresh #7580,3832,304.3911280111021,Spiked Platemail Armor,9,Cyan,,Denchanteus,,Type 23,Brown,,Buckler Shield WB1,War Hammer with Spike,Sash WB1,,,,Cloak WB1
3569,Ilmeresh #3569,3833,304.29425497078404,Leather Armor,9,Red,,Turquenthal,,Type 24,Blonde,,,Bardiche,Sash DBY,,Upper Lip Piercing,,Cloak DBY
3312,Ilmeresh #3312,3834,304.2817333144725,Leather Armor,9,Dark Orange,,Pergamenk,,Type 04,Black,,,Mambele,Sash GW,,Circular Bearbell Tongue Piercing,,Cloak GW
2467,Ilmeresh #2467,3835,304.2532883530332,Studded Platemail Armor,9,Fuchsia,,Turquenthal,,Type 43,Magenta,,Round Shield RLB,Machete,Surcoat RLB,,Ball Tooth Piercing,,
8812,Ilmeresh #8812,3836,304.22551857782236,Chainmail Armor,9,Orange,,O'Speltrohn,Chain,Type 43,Brown,,,Quarter Staff,Sash MT,,,,Cloak MT
5718,Ilmeresh #5718,3837,304.20979973570024,Decorated Platemail Armor,8,Turquoise,,Armezeen,Spiral,Type 08,Pink,,,Khopesh,Surcoat BW,,,,
1854,Ilmeresh #1854,3838,304.1020523010105,Spiked Platemail Armor,10,Fuchsia,,Pergamenk,Earring,Type 42,Brown,,Round Shield LBDO,Axe,Surcoat LBDO,,Upper Lip Piercing,,
714,Ilmeresh #714,3839,304.07097086485805,Leather Armor,8,Magenta,,Turquenthal,,Type 25,White,,,Shotel,Sash SMR,,,,Cloak SMR
3027,Ilmeresh #3027,3840,304.05383164881687,Reinforced Platemail Armor,10,Yellow,,Turquenthal,Rhombus,Type 26,Blonde,,Heater Shield WR,Machete,Sash WR,,,,Cloak WR
2567,Ilmeresh #2567,3841,304.04025981396074,Decorated Platemail Armor,10,Cyan,,Turquenthal,Rhombus,Type 18,Brown,,Round Shield RY,Falchion,Sash RY,,,,Cloak RY
2987,Ilmeresh #2987,3842,304.01554381357664,Chainmail Armor,10,Cyan,,Armezeen,Earring,Type 19,Light Blue,,,Quarter Staff,Sash MY,,Eyebrow Ring,,Cloak MY
1238,Ilmeresh #1238,3843,304.00891234737054,Studded Platemail Armor,9,Red,,Tezewand,U Shaped,Type 05,Blue,,,Machete,Sash GDV,,,,Cloak GDV
944,Ilmeresh #944,3844,303.96777162291335,Decorated Leather Armor,9,Pink,,Denchanteus,Bar,Type 09,Black,,,Pole Axe,Sash TF,,,,Cloak TF
803,Ilmeresh #803,3845,303.94615330738395,Spiked Platemail Armor,10,Magenta,,Tezewand,Bar,Type 07,Black,,Kite Shield YLB,Falchion,Sash YLB,,,,Cloak YLB
2211,Ilmeresh #2211,3846,303.9220369959466,Reinforced Leather Armor,9,Orange,,Denchanteus,,Type 19,Fuchsia,,,Trident,Sash WLB,,Ring Tooth Piercing,,Cloak WLB
6605,Ilmeresh #6605,3847,303.91474844987096,Platemail Armor,11,Pink,,Armezeen,Earring,Type 05,Black,,Heater Shield BW,Falchion,Sash BW,,Eyebrow Ring,,Cloak BW
497,Ilmeresh #497,3848,303.89155682905846,Reinforced Platemail Armor,8,Yellow,,Tezewand,,Type 12,White,,,Spiked Club,Sash GDV,,,,Cloak GDV
8781,Ilmeresh #8781,3849,303.88155883487894,Leather Armor,9,Dark Orange,,Turquenthal,Chain,Type 01,Brown,,,Pole Axe,Sash RLB,,,,Cloak RLB
1665,Ilmeresh #1665,3850,303.83100131539476,Platemail Armor,9,Cyan,,Turquenthal,,Type 11,White,,Heater Shield WR,Battle Axe,Sash WR,,,,Cloak WR
8473,Ilmeresh #8473,3851,303.76227212187246,Reinforced Leather Armor,9,Fuchsia,,Tezewand,Earring,Type 22,Light Blue,,,Bladed Staff,Sash GDV,,,,Cloak GDV
4702,Ilmeresh #4702,3852,303.7204612423296,Reinforced Leather Armor,8,Fuchsia,,Turquenthal,,Type 17,Orange,,,Shuriken,Sash SMR,,,,Cloak SMR
8475,Ilmeresh #8475,3853,303.71031467988075,Platemail Armor,10,Magenta,,Denchanteus,Spiral,Type 10,Red,,Round Shield TF,Curved Blade,Surcoat TF,,Thorn Tongue Piercing,,
1280,Ilmeresh #1280,3854,303.67989729430116,Reinforced Leather Armor,9,Cyan,,Denchanteus,Earring,Type 23,Fuchsia,,,Ring Blade,Sash DGB,,,,Cloak DGB
840,Ilmeresh #840,3855,303.64929755450476,Leather Armor,10,Dark Orange,,Turquenthal,Bar,Type 43,Fuchsia,,,Glaive Fork,Sash RLB,,Triple Eyebrow Ring,,Cloak RLB
7722,Ilmeresh #7722,3856,303.5723220071611,Reinforced Leather Armor,10,Magenta,,Denchanteus,Rhombus,Type 18,Red,,,Bladed Staff,Sash DGB,,Upper Lip Piercing,,Cloak DGB
3080,Ilmeresh #3080,3857,303.55188052184076,Studded Platemail Armor,10,Green,,Turquenthal,Triple sphere,Type 22,Fuchsia,,Round Shield RY,Spear,Sash RY,,,,Cloak RY
8954,Ilmeresh #8954,3858,303.5123071203007,Platemail Armor,10,Cyan,,Armezeen,,Type 42,Fuchsia,,Heater Shield BW,Trident Dagger,Sash BW,,Ring Tooth Piercing,,Cloak BW
205,Ilmeresh #205,3859,303.45699863677595,Chainmail Armor,9,Yellow,,Tezewand,,Type 26,Red,,,Glaive Fork,Sash GDV,,Thorn Tongue Piercing,,Cloak GDV
4867,Ilmeresh #4867,3860,303.42353766495864,Spiked Platemail Armor,10,Orange,,Pergamenk,Earring,Type 12,Blonde,,Round Shield LBDO,Scimitar,Surcoat LBDO,,Circular Bearbell,,
9458,Ilmeresh #9458,3861,303.3182394072059,Platemail Armor,10,Yellow,,Armezeen,Tusk,Type 05,Dark Violet,,Heater Shield BW,Kris,Sash BW,,,,Cloak BW
3846,Ilmeresh #3846,3862,303.2449603327337,Studded Platemail Armor,9,Fuchsia,,Pergamenk,Chain,Type 12,Blonde,,Buckler Shield GW,War Hammer with Spike,Surcoat GW,,,,
1185,Ilmeresh #1185,3863,303.2435130708317,,8,Turquoise,,Denchanteus,Bar,Type 07,Blue,,,Magic Staff T6,Wizard's Robe MWAB,,,Ring,
6393,Ilmeresh #6393,3864,303.161584580748,Chainmail Armor,9,Fuchsia,,Armezeen,Ear Plug,Type 08,Pink,,,Scythe,Surcoat YDV,,Upper Lip Piercing,,
2755,Ilmeresh #2755,3865,303.1549745612458,Decorated Leather Armor,7,Cyan,,Turquenthal,,Type 17,Light Blue,,,Spear with multiple blades,Surcoat SMR,,,,
1200,Ilmeresh #1200,3866,303.0026095631879,Decorated Leather Armor,8,Dark Orange,,Armezeen,,Type 42,Blonde,,,Quarter Staff,Sash YDV,,,,Cloak YDV
3469,Ilmeresh #3469,3867,302.9338296572887,Studded Platemail Armor,9,Fuchsia,,O'Speltrohn,,Type 11,White,,,Axe,Sash MT,,Eyebrow Ring,,Cloak MT
6761,Ilmeresh #6761,3868,302.9315014585276,Platemail Armor,11,Yellow,,Denchanteus,Earring,Type 18,White,,Buckler Shield WB1,Sword,Sash WB1,,Upper Lip Piercing,,Cloak WB1
163,Ilmeresh #163,3869,302.88206568802633,Decorated Leather Armor,8,Yellow,,Turquenthal,,Type 14,Brown,,,Spiked Lance,Sash RLB,,,,Cloak RLB
8320,Ilmeresh #8320,3870,302.81961153971815,Leather Armor,10,Yellow,,O'Speltrohn,Tusk,Type 17,Brown,,,Crossbow,Sash MT,,Eyebrow Ring,,Cloak MT
7270,Ilmeresh #7270,3871,302.77941004292984,Spiked Platemail Armor,10,Cyan,,Turquenthal,Tusk,Type 15,Orange,,Round Shield RY,Battle Axe,Sash RY,,,,Cloak RY
3702,Ilmeresh #3702,3872,302.7684685660661,Studded Platemail Armor,10,Orange,,Pergamenk,Tusk,Type 24,Green,,Buckler Shield GW,Trident Dagger,Sash GW,,,,Cloak GW
2079,Ilmeresh #2079,3873,302.7648051452167,Reinforced Platemail Armor,10,Orange,,Pergamenk,Chain,Type 42,Brown,,Buckler Shield GW,Scimitar,Surcoat GW,,Circular Bearbell Tongue Piercing,,
1697,Ilmeresh #1697,3874,302.7124667555337,Leather Armor,10,Red,,Tezewand,Chain,Type 16,Blue,,,Bladed Staff,Sash WY,,Ball Tongue Piercing,,Cloak WY
3788,Ilmeresh #3788,3875,302.6929143600277,Chainmail Armor,10,Pink,,Denchanteus,Triple sphere,Type 26,Fuchsia,,,Curved Blade,Sash WLB,,Triple Eyebrow Ring,,Cloak WLB
8151,Ilmeresh #8151,3876,302.661412807848,Leather Studded Armor,9,Red,,Pergamenk,,Type 09,Magenta,,,Short bow,Sash GY,,Eyebrow Large Ring,,Cloak GY
5735,Ilmeresh #5735,3877,302.6193295302968,Decorated Platemail Armor,10,Fuchsia,,Denchanteus,,Type 11,Black,,Buckler Shield WB1,Khopesh,Sash WB1,,Ball Tooth Piercing,,Cloak WB1
5150,Ilmeresh #5150,3878,302.6066250374764,Leather Studded Armor,9,Fuchsia,,Turquenthal,Bar,Type 14,Orange,,,Spiked Lance,Surcoat SMR,,Eyebrow Ring,,
1246,Ilmeresh #1246,3879,302.5558388309803,Leather Studded Armor,9,Dark Violet,,Pergamenk,Rhombus,Type 02,Brown,,,Spear with multiple blades,Sash LBDO,,,,Cloak LBDO
7348,Ilmeresh #7348,3880,302.5404491692671,Decorated Leather Armor,8,Cyan,,Denchanteus,,Type 24,Magenta,,,Shotel,Sash TF,,,,Cloak TF
7022,Ilmeresh #7022,3881,302.5398437571838,Leather Armor,10,Cyan,,Armezeen,Ear Plug,Type 15,Black,,,Throwing Axe,Sash YDV,,Ball Tooth Piercing,,Cloak YDV
