ID,Name,Rank,Rarity_Score,Attributes,Background,Drums Track,Face,Foreground,Head,Melody Track,Music Track,Percussion Track
343,ZIGGURATS #343,2960,96.40463287913153,8,Aqua,Drums #3,Bright Eyes,Black Dirt,Aqua Shaggy,Melody #2,Music #9,Percussion  #2
491,ZIGGURATS #491,2961,96.37618759450552,8,Dots,Drums #13,Common Skull,Grey Smoke,Green Antennae,Melody #6,Music #9,Percussion  #6
4225,ZIGGURATS #4225,2962,96.33887892045304,8,Pink,Drums #14,Common Skull,White Dirt,Green V,Melody #4,Music #9,Percussion  #8
4408,ZIGGURATS #4408,2963,96.31381760591458,8,Green,Drums #7,Scowl,Silver Chain,Blue Shaggy,Melody #9,Music #3,Percussion  #1
3616,ZIGGURATS #3616,2964,96.3136814403894,8,Green,Drums #14,Bright Eyes,Black Dirt,Aqua Antennae,Melody #3,Music #5,Percussion  #6
3572,ZIGGURATS #3572,2965,96.30521863811295,8,Yellow,Drums #14,Animal Frown,Black Dirt,Aqua Antennae,Melody #4,Music #4,Percussion  #1
1461,ZIGGURATS #1461,2966,96.30196974040803,8,Aqua,Drums #8,Bright Eyes,White Dirt,Aqua Shaggy,Melody #7,Music #7,Percussion  #1
1726,ZIGGURATS #1726,2967,96.29342052727193,8,Aqua,Drums #5,Vampire,Toxic Smoke,Aqua Shaggy,Melody #4,Music #1,Percussion  #4
4638,ZIGGURATS #4638,2968,96.27434022007766,8,Aqua,Drums #3,Vampire,Silver Chain,Green Antennae,Melody #2,Music #6,Percussion  #6
847,ZIGGURATS #847,2969,96.27375443587722,8,Red Green,Drums #8,Surprised,Blank,Aqua Antennae,Melody #9,Music #2,Percussion  #2
3110,ZIGGURATS #3110,2970,96.27356672900963,8,Dots,Drums #10,Bright Eyes,Gold Chain,Green V,Melody #9,Music #8,Percussion  #8
3425,ZIGGURATS #3425,2971,96.27239390109031,8,Pink,Drums #1,Big Dog,Toxic Smoke,Blue Shaggy,Melody #9,Music #1,Percussion  #5
1560,ZIGGURATS #1560,2972,96.24335633237786,8,Aqua,Drums #4,Evil Animal,Black Dirt,Green V,Melody #1,Music #8,Percussion  #6
2660,ZIGGURATS #2660,2973,96.24101149754753,8,Pink,Drums #13,Big Dog,Silver Chain,Red V,Melody #8,Music #9,Percussion  #7
1644,ZIGGURATS #1644,2974,96.23748917704872,8,Yellow,Drums #11,Common Skull,Black Dirt,Aqua V,Melody #3,Music #7,Percussion  #8
1739,ZIGGURATS #1739,2975,96.21154469234622,8,Dots,Drums #1,Evil Animal,Gold Chain,Green V,Melody #3,Music #9,Percussion  #7
4987,ZIGGURATS #4987,2976,96.20297634978137,8,Pink Aqua,Drums #3,Animal Frown,Spear,Green V,Melody #8,Music #7,Percussion  #5
2333,ZIGGURATS #2333,2977,96.18707194181825,8,Aqua,Drums #6,Common Skull,White Dirt,Aqua V,Melody #8,Music #7,Percussion  #1
1640,ZIGGURATS #1640,2978,96.18077160107991,8,Pink,Drums #1,Vampire,Silver Chain,Green V,Melody #8,Music #6,Percussion  #5
3846,ZIGGURATS #3846,2979,96.1767050035803,8,Green,Drums #2,Common Skull,Black Dirt,Aqua Shaggy,Melody #8,Music #9,Percussion  #8
3185,ZIGGURATS #3185,2980,96.17550867255146,8,Yellow,Drums #9,Big Dog,Silver Chain,Green V,Melody #2,Music #3,Percussion  #4
3283,ZIGGURATS #3283,2981,96.16982266854342,8,Aqua,Drums #3,Smirk,Black Dirt,Aqua Antennae,Melody #8,Music #8,Percussion  #8
3191,ZIGGURATS #3191,2982,96.16592128788207,8,Yellow,Drums #6,Animal Frown,White Dirt,Green V,Melody #9,Music #7,Percussion  #6
4060,ZIGGURATS #4060,2983,96.1613818482069,8,Aqua,Drums #12,Vampire,Silver Chain,Aqua Shaggy,Melody #2,Music #5,Percussion  #1
3136,ZIGGURATS #3136,2984,96.13601715771274,8,Pink Aqua,Drums #7,Surprised,Blank,Red Antennae,Melody #5,Music #3,Percussion  #3
3109,ZIGGURATS #3109,2985,96.13000263857002,8,Yellow,Drums #6,Scowl,Toxic Smoke,Aqua Shaggy,Melody #2,Music #4,Percussion  #1
2421,ZIGGURATS #2421,2986,96.12903534719226,8,Yellow,Drums #4,Smirk,Black Dirt,Aqua V,Melody #4,Music #6,Percussion  #2
4961,ZIGGURATS #4961,2987,96.11455557538396,8,Aqua,Drums #10,Vampire,Toxic Smoke,Blue Shaggy,Melody #9,Music #7,Percussion  #2
4672,ZIGGURATS #4672,2988,96.10453116740673,8,Yellow,Drums #12,Vampire,Silver Chain,Green V,Melody #2,Music #8,Percussion  #2
1468,ZIGGURATS #1468,2989,96.09861286195638,8,Yellow,Drums #6,Scowl,Silver Chain,Green V,Melody #5,Music #8,Percussion  #4
2820,ZIGGURATS #2820,2990,96.0965434424972,8,Yellow,Drums #4,Scowl,Grey Smoke,Aqua Antennae,Melody #5,Music #8,Percussion  #6
1987,ZIGGURATS #1987,2991,96.09322909718729,8,Pink,Drums #13,Vampire,Toxic Smoke,Aqua Antennae,Melody #4,Music #1,Percussion  #5
4278,ZIGGURATS #4278,2992,96.0758006765776,8,Green,Drums #9,Big Dog,Gold Chain,Aqua Shaggy,Melody #4,Music #7,Percussion  #1
4496,ZIGGURATS #4496,2993,96.07391976506939,8,Yellow,Drums #9,Animal Frown,White Dirt,Aqua Shaggy,Melody #8,Music #7,Percussion  #8
550,ZIGGURATS #550,2994,96.05435013203639,8,Aqua,Drums #12,Vampire,Toxic Smoke,Red Shaggy,Melody #7,Music #7,Percussion  #4
4006,ZIGGURATS #4006,2995,96.03793788775594,8,Yellow,Drums #1,Big Dog,Silver Chain,Aqua Antennae,Melody #3,Music #4,Percussion  #7
1002,ZIGGURATS #1002,2996,96.01704677973872,8,Yellow,Drums #3,Scowl,Toxic Smoke,Red Antennae,Melody #5,Music #8,Percussion  #8
2328,ZIGGURATS #2328,2997,96.01694752911291,8,Waves,Drums #1,Bright Eyes,Blank,Red V,Melody #5,Music #9,Percussion  #5
1530,ZIGGURATS #1530,2998,95.99501001649544,8,Dots,Drums #10,Evil Animal,Silver Chain,Red Antennae,Melody #3,Music #4,Percussion  #6
1381,ZIGGURATS #1381,2999,95.98321306462532,8,Green,Drums #14,Animal Frown,White Dirt,Blue Shaggy,Melody #4,Music #5,Percussion  #2
3216,ZIGGURATS #3216,3000,95.98042592636116,8,Green,Drums #1,Bright Eyes,White Dirt,Aqua Shaggy,Melody #2,Music #7,Percussion  #3
2146,ZIGGURATS #2146,3001,95.97802211509227,8,Dots,Drums #10,Animal Frown,Grey Smoke,Green V,Melody #8,Music #4,Percussion  #8
3760,ZIGGURATS #3760,3002,95.97385404980832,8,Dots,Drums #10,Animal Frown,Grey Smoke,Blue Shaggy,Melody #8,Music #3,Percussion  #4
3233,ZIGGURATS #3233,3003,95.96047690269982,8,Yellow,Drums #14,Scowl,Silver Chain,Red V,Melody #4,Music #8,Percussion  #2
3968,ZIGGURATS #3968,3004,95.95992194693108,8,Yellow,Drums #6,Big Dog,Silver Chain,Aqua V,Melody #4,Music #2,Percussion  #4
2311,ZIGGURATS #2311,3005,95.95451636285911,8,Aqua,Drums #1,Scowl,Silver Chain,Aqua V,Melody #9,Music #4,Percussion  #6
4707,ZIGGURATS #4707,3006,95.90644906348652,8,Yellow,Drums #5,Vampire,Grey Smoke,Aqua Antennae,Melody #4,Music #7,Percussion  #3
2086,ZIGGURATS #2086,3007,95.90522140092513,8,Green,Drums #13,Smirk,Black Dirt,Red Shaggy,Melody #7,Music #7,Percussion  #8
2090,ZIGGURATS #2090,3008,95.89364764313939,8,Pink,Drums #14,Smirk,Black Dirt,Green V,Melody #4,Music #7,Percussion  #2
4361,ZIGGURATS #4361,3009,95.88623392933059,8,Dots,Drums #7,Common Skull,Toxic Smoke,Aqua V,Melody #1,Music #1,Percussion  #1
1344,ZIGGURATS #1344,3010,95.88194038342573,8,Dots,Drums #2,Evil Animal,Gold Chain,Aqua Antennae,Melody #5,Music #8,Percussion  #3
707,ZIGGURATS #707,3011,95.88095206872056,8,Dots,Drums #12,Common Skull,Silver Chain,Aqua V,Melody #6,Music #9,Percussion  #2
3427,ZIGGURATS #3427,3012,95.87938325973711,8,Pink Aqua,Drums #7,Surprised,Blank,Aqua V,Melody #6,Music #1,Percussion  #5
1490,ZIGGURATS #1490,3013,95.86625951935663,8,Aqua Rays,Drums #8,Animal Frown,Blank,Green Antennae,Melody #5,Music #1,Percussion  #2
1497,ZIGGURATS #1497,3014,95.86351169499038,8,Pink,Drums #13,Bright Eyes,Black Dirt,Green V,Melody #7,Music #6,Percussion  #3
3443,ZIGGURATS #3443,3015,95.85705622276242,8,Aqua,Drums #4,Scowl,Toxic Smoke,Green Antennae,Melody #3,Music #8,Percussion  #6
1189,ZIGGURATS #1189,3016,95.84106714574837,8,Dots,Drums #2,Bright Eyes,Gold Chain,Red Antennae,Melody #9,Music #7,Percussion  #4
3771,ZIGGURATS #3771,3017,95.83852262410977,8,Red Green,Drums #2,Surprised,Blank,Red V,Melody #5,Music #7,Percussion  #2
1060,ZIGGURATS #1060,3018,95.81628747034615,8,Dots,Drums #10,Smirk,Toxic Smoke,Red Shaggy,Melody #5,Music #7,Percussion  #1
3077,ZIGGURATS #3077,3019,95.80503689900408,8,Waves,Drums #5,Smirk,Blank,Red Antennae,Melody #5,Music #3,Percussion  #2
4282,ZIGGURATS #4282,3020,95.79690401066213,8,Aqua,Drums #13,Bright Eyes,Black Dirt,Blue Shaggy,Melody #4,Music #8,Percussion  #1
3428,ZIGGURATS #3428,3021,95.71455560064176,8,Green,Drums #13,Big Dog,Grey Smoke,Aqua V,Melody #8,Music #3,Percussion  #4
24,ZIGGURATS #24,3022,95.66556024901767,8,Pink,Drums #1,Scowl,Toxic Smoke,Aqua Shaggy,Melody #1,Music #7,Percussion  #7
1168,ZIGGURATS #1168,3023,95.65317070800825,8,Waves,Drums #9,Bright Eyes,Blank,Aqua Antennae,Melody #1,Music #2,Percussion  #7
727,ZIGGURATS #727,3024,95.63498238021538,8,Red Green,Drums #7,Smirk,Grey Smoke,Red V,Melody #5,Music #7,Percussion  #8
4088,ZIGGURATS #4088,3025,95.63255366026621,8,Red,Drums #2,Evil Animal,Silver Chain,Aqua Shaggy,Melody #8,Music #8,Percussion  #1
3646,ZIGGURATS #3646,3026,95.60895606931682,8,Red,Drums #13,Smirk,Silver Chain,Aqua V,Melody #8,Music #5,Percussion  #6
1869,ZIGGURATS #1869,3027,95.59665313338292,8,Waves,Drums #10,Bright Eyes,Blank,Green Antennae,Melody #2,Music #1,Percussion  #5
3302,ZIGGURATS #3302,3028,95.59373433410373,8,Pink,Drums #13,Vampire,Grey Smoke,Aqua Shaggy,Melody #2,Music #7,Percussion  #3
617,ZIGGURATS #617,3029,95.58432563958097,8,Aqua,Drums #2,Big Dog,Toxic Smoke,Blue Shaggy,Melody #5,Music #5,Percussion  #6
3172,ZIGGURATS #3172,3030,95.57658550434002,8,Red Green,Drums #1,Surprised,Blank,Red Shaggy,Melody #3,Music #8,Percussion  #7
2364,ZIGGURATS #2364,3031,95.55359259612973,8,Dots,Drums #2,Common Skull,Toxic Smoke,Red Shaggy,Melody #3,Music #3,Percussion  #4
3056,ZIGGURATS #3056,3032,95.55248531607506,8,Red Green,Drums #6,Bright Eyes,Grey Smoke,Red Shaggy,Melody #6,Music #9,Percussion  #6
4663,ZIGGURATS #4663,3033,95.54928540120461,8,Dots,Drums #3,Animal Frown,Grey Smoke,Red Antennae,Melody #3,Music #6,Percussion  #3
1834,ZIGGURATS #1834,3034,95.54001445470955,8,Dots,Drums #12,Bright Eyes,Toxic Smoke,Green V,Melody #3,Music #9,Percussion  #7
1516,ZIGGURATS #1516,3035,95.5303594900021,8,Waves,Drums #4,Evil Animal,Blank,Green Antennae,Melody #6,Music #2,Percussion  #2
1925,ZIGGURATS #1925,3036,95.49483991470937,8,Waves,Drums #6,Common Skull,Blank,Green Antennae,Melody #9,Music #4,Percussion  #4
2755,ZIGGURATS #2755,3037,95.48640311128605,8,Green,Drums #13,Scowl,Grey Smoke,Green Antennae,Melody #8,Music #7,Percussion  #3
2659,ZIGGURATS #2659,3038,95.47010117131241,8,Dots,Drums #8,Common Skull,Toxic Smoke,Blue Shaggy,Melody #8,Music #9,Percussion  #7
268,ZIGGURATS #268,3039,95.45254270210503,8,Aqua Rays,Drums #9,Evil Animal,Blank,Red V,Melody #9,Music #8,Percussion  #5
2341,ZIGGURATS #2341,3040,95.45017859407297,8,Red Green,Drums #8,Surprised,Blank,Aqua Shaggy,Melody #4,Music #1,Percussion  #1
4037,ZIGGURATS #4037,3041,95.42813515927097,8,Aqua,Drums #4,Scowl,Grey Smoke,Blue Shaggy,Melody #3,Music #7,Percussion  #8
858,ZIGGURATS #858,3042,95.42542149734467,8,Waves,Drums #5,Smirk,Blank,Aqua Antennae,Melody #6,Music #1,Percussion  #2
3244,ZIGGURATS #3244,3043,95.42182346700834,8,Red Green,Drums #14,Bright Eyes,Gold Chain,Red V,Melody #1,Music #8,Percussion  #8
849,ZIGGURATS #849,3044,95.41170016447913,8,Red Green,Drums #6,Surprised,Blank,Blue Shaggy,Melody #9,Music #8,Percussion  #7
1657,ZIGGURATS #1657,3045,95.40464711599155,8,Aqua Rays,Drums #11,Animal Frown,Blank,Red V,Melody #7,Music #3,Percussion  #2
2259,ZIGGURATS #2259,3046,95.37605568668178,8,Waves,Drums #11,Bright Eyes,Blank,Red Antennae,Melody #3,Music #3,Percussion  #1
1620,ZIGGURATS #1620,3047,95.35112500414971,8,Dots,Drums #10,Bright Eyes,Toxic Smoke,Aqua Shaggy,Melody #9,Music #6,Percussion  #4
2546,ZIGGURATS #2546,3048,95.34170152247482,8,Dots,Drums #12,Common Skull,Toxic Smoke,Red Antennae,Melody #1,Music #7,Percussion  #3
2277,ZIGGURATS #2277,3049,95.34159280166354,8,Pink Aqua,Drums #4,Surprised,Blank,Green Antennae,Melody #1,Music #3,Percussion  #3
4109,ZIGGURATS #4109,3050,95.34024315876354,8,Pink Aqua,Drums #10,Bright Eyes,Silver Chain,Red V,Melody #6,Music #3,Percussion  #4
2507,ZIGGURATS #2507,3051,95.33865077287929,8,Red Green,Drums #6,Surprised,Blank,Green V,Melody #7,Music #9,Percussion  #7
316,ZIGGURATS #316,3052,95.33702079076429,8,Waves,Drums #11,Common Skull,Blank,Green V,Melody #6,Music #1,Percussion  #7
1649,ZIGGURATS #1649,3053,95.31192866793377,8,Red Green,Drums #5,Common Skull,Gold Chain,Aqua Antennae,Melody #5,Music #4,Percussion  #1
2362,ZIGGURATS #2362,3054,95.30800351398445,8,Waves,Drums #9,Bright Eyes,Blank,Red Shaggy,Melody #9,Music #1,Percussion  #6
1008,ZIGGURATS #1008,3055,95.30523388531695,8,Aqua Rays,Drums #11,Bright Eyes,Blank,Red V,Melody #4,Music #1,Percussion  #6
1989,ZIGGURATS #1989,3056,95.27240488709863,8,Waves,Drums #10,Animal Frown,Blank,Red Shaggy,Melody #9,Music #3,Percussion  #2
2549,ZIGGURATS #2549,3057,95.27158560614969,8,Aqua Rays,Drums #5,Smirk,Blank,Red Antennae,Melody #3,Music #2,Percussion  #4
3480,ZIGGURATS #3480,3058,95.26571139359305,8,Yellow,Drums #4,Evil Animal,Black Dirt,Aqua Shaggy,Melody #4,Music #7,Percussion  #5
2487,ZIGGURATS #2487,3059,95.2625265970632,8,Green,Drums #1,Big Dog,Silver Chain,Blue Shaggy,Melody #4,Music #9,Percussion  #3
897,ZIGGURATS #897,3060,95.206732393806,8,Yellow,Drums #14,Big Dog,Toxic Smoke,Green V,Melody #1,Music #8,Percussion  #1
3207,ZIGGURATS #3207,3061,95.20664165886622,8,Pink Aqua,Drums #10,Surprised,Blank,Aqua Antennae,Melody #1,Music #6,Percussion  #1
4621,ZIGGURATS #4621,3062,95.20068423839233,8,Dots,Drums #5,Bright Eyes,Toxic Smoke,Aqua V,Melody #4,Music #4,Percussion  #1
4001,ZIGGURATS #4001,3063,95.14881990845966,8,Yellow,Drums #4,Big Dog,Toxic Smoke,Red Shaggy,Melody #4,Music #8,Percussion  #4
1855,ZIGGURATS #1855,3064,95.14640131217837,8,Aqua,Drums #2,Surprised,Gold Chain,Red Antennae,Melody #6,Music #1,Percussion  #8
2928,ZIGGURATS #2928,3065,95.12997939660949,8,Waves,Drums #13,Common Skull,Blank,Red Antennae,Melody #6,Music #1,Percussion  #7
4674,ZIGGURATS #4674,3066,95.12746198725605,8,Red Green,Drums #11,Smirk,Grey Smoke,Aqua Shaggy,Melody #6,Music #9,Percussion  #1
1852,ZIGGURATS #1852,3067,95.09414638038591,8,Dots,Drums #8,Bright Eyes,Silver Chain,Red Shaggy,Melody #8,Music #7,Percussion  #1
3660,ZIGGURATS #3660,3068,95.08004153625967,8,Dots,Drums #14,Smirk,Silver Chain,Red Shaggy,Melody #8,Music #9,Percussion  #4
2497,ZIGGURATS #2497,3069,95.07365559596147,8,Red Green,Drums #11,Bright Eyes,Gold Chain,Aqua V,Melody #3,Music #1,Percussion  #8
3810,ZIGGURATS #3810,3070,95.05438303050923,8,Red Green,Drums #9,Bright Eyes,Toxic Smoke,Red Antennae,Melody #6,Music #6,Percussion  #3
333,ZIGGURATS #333,3071,95.03420579580832,8,Aqua Rays,Drums #7,Smirk,Blank,Green Antennae,Melody #7,Music #4,Percussion  #3
2916,ZIGGURATS #2916,3072,95.0249825939329,8,Dots,Drums #14,Evil Animal,Silver Chain,Blue Shaggy,Melody #6,Music #5,Percussion  #8
1387,ZIGGURATS #1387,3073,95.01803772405748,8,Pink,Drums #14,Scowl,Silver Chain,Aqua Shaggy,Melody #4,Music #5,Percussion  #8
2905,ZIGGURATS #2905,3074,95.01632993185032,8,Red Green,Drums #6,Smirk,Silver Chain,Blue Shaggy,Melody #6,Music #2,Percussion  #8
2248,ZIGGURATS #2248,3075,95.01216197262693,8,Waves,Drums #3,Evil Animal,Blank,Red V,Melody #1,Music #9,Percussion  #4
4012,ZIGGURATS #4012,3076,95.00917257374675,8,Dots,Drums #7,Evil Animal,Toxic Smoke,Green V,Melody #4,Music #8,Percussion  #5
38,ZIGGURATS #38,3077,94.99620765764882,8,Aqua Rays,Drums #7,Animal Frown,Blank,Green V,Melody #5,Music #2,Percussion  #6
440,ZIGGURATS #440,3078,94.98848999869884,8,Waves,Drums #10,Animal Frown,Blank,Red Antennae,Melody #2,Music #5,Percussion  #7
857,ZIGGURATS #857,3079,94.98816687588206,8,Red Green,Drums #12,Common Skull,Grey Smoke,Aqua Antennae,Melody #2,Music #2,Percussion  #5
4414,ZIGGURATS #4414,3080,94.94479755049761,8,Waves,Drums #10,Evil Animal,Blank,Red Shaggy,Melody #8,Music #4,Percussion  #5
4998,ZIGGURATS #4998,3081,94.94008703544331,8,Yellow,Drums #7,Surprised,Gold Chain,Green Antennae,Melody #8,Music #1,Percussion  #5
776,ZIGGURATS #776,3082,94.93441285225434,8,Aqua Rays,Drums #12,Smirk,Blank,Aqua V,Melody #6,Music #6,Percussion  #5
3778,ZIGGURATS #3778,3083,94.9174205028444,8,Pink Aqua,Drums #13,Smirk,Gold Chain,Green Antennae,Melody #5,Music #3,Percussion  #6
90,ZIGGURATS #90,3084,94.91580704222301,8,Waves,Drums #8,Evil Animal,Blank,Aqua Shaggy,Melody #5,Music #9,Percussion  #1
3938,ZIGGURATS #3938,3085,94.90099547493467,8,Yellow,Drums #14,Scowl,Silver Chain,Aqua Shaggy,Melody #2,Music #6,Percussion  #6
3579,ZIGGURATS #3579,3086,94.90054188167038,8,Waves,Drums #2,Smirk,Blank,Green V,Melody #6,Music #4,Percussion  #8
801,ZIGGURATS #801,3087,94.89617748786931,8,Aqua Rays,Drums #9,Bright Eyes,Blank,Red Shaggy,Melody #3,Music #6,Percussion  #4
2564,ZIGGURATS #2564,3088,94.88142449791349,8,Red Green,Drums #9,Evil Animal,Gold Chain,Aqua V,Melody #2,Music #6,Percussion  #5
3656,ZIGGURATS #3656,3089,94.88004388272127,8,Pink Aqua,Drums #5,Smirk,Grey Smoke,Red Antennae,Melody #2,Music #1,Percussion  #7
990,ZIGGURATS #990,3090,94.8765993517243,8,Waves,Drums #6,Common Skull,Blank,Aqua Antennae,Melody #3,Music #1,Percussion  #8
1894,ZIGGURATS #1894,3091,94.87466724279402,8,Red Green,Drums #9,Animal Frown,Grey Smoke,Green V,Melody #4,Music #2,Percussion  #7
4712,ZIGGURATS #4712,3092,94.79668337844734,8,Red Green,Drums #2,Evil Animal,Grey Smoke,Green Antennae,Melody #9,Music #1,Percussion  #4
2584,ZIGGURATS #2584,3093,94.76527081458448,8,Red Green,Drums #5,Bright Eyes,Toxic Smoke,Green Antennae,Melody #2,Music #4,Percussion  #5
2499,ZIGGURATS #2499,3094,94.76240503730558,8,Waves,Drums #13,Common Skull,Blank,Red V,Melody #3,Music #6,Percussion  #7
644,ZIGGURATS #644,3095,94.75909584195604,8,Aqua Rays,Drums #9,Common Skull,Blank,Green Antennae,Melody #1,Music #7,Percussion  #4
1605,ZIGGURATS #1605,3096,94.75483797847278,8,Waves,Drums #6,Common Skull,Blank,Aqua V,Melody #8,Music #2,Percussion  #5
4968,ZIGGURATS #4968,3097,94.73855111678722,8,Dots,Drums #4,Animal Frown,Grey Smoke,Aqua Antennae,Melody #2,Music #7,Percussion  #4
4301,ZIGGURATS #4301,3098,94.7309799180772,8,Pink Aqua,Drums #6,Surprised,Blank,Blue Shaggy,Melody #3,Music #8,Percussion  #1
4327,ZIGGURATS #4327,3099,94.70403336313177,8,Pink Aqua,Drums #12,Evil Animal,Gold Chain,Green Antennae,Melody #8,Music #4,Percussion  #6
2232,ZIGGURATS #2232,3100,94.69755242411208,8,Red Green,Drums #12,Bright Eyes,Grey Smoke,Aqua Shaggy,Melody #3,Music #3,Percussion  #2
1651,ZIGGURATS #1651,3101,94.68867877981171,8,Aqua Rays,Drums #6,Evil Animal,Blank,Green Antennae,Melody #2,Music #5,Percussion  #6
699,ZIGGURATS #699,3102,94.67423826213034,8,Pink Aqua,Drums #11,Bright Eyes,Toxic Smoke,Red Antennae,Melody #5,Music #4,Percussion  #4
3915,ZIGGURATS #3915,3103,94.66414052821558,8,Yellow,Drums #14,Big Dog,Toxic Smoke,Blue Shaggy,Melody #7,Music #8,Percussion  #1
1856,ZIGGURATS #1856,3104,94.66258211022223,8,Red Green,Drums #7,Animal Frown,Silver Chain,Red Antennae,Melody #5,Music #8,Percussion  #2
1701,ZIGGURATS #1701,3105,94.6414119444223,8,Waves,Drums #5,Animal Frown,Blank,Aqua Antennae,Melody #6,Music #6,Percussion  #3
3861,ZIGGURATS #3861,3106,94.63742718023451,8,Dots,Drums #12,Common Skull,Silver Chain,Blue Shaggy,Melody #9,Music #7,Percussion  #2
723,ZIGGURATS #723,3107,94.62921056989153,8,Aqua Rays,Drums #9,Smirk,Blank,Green V,Melody #4,Music #2,Percussion  #3
3807,ZIGGURATS #3807,3108,94.62194120021014,8,Pink Aqua,Drums #11,Bright Eyes,Gold Chain,Aqua V,Melody #2,Music #2,Percussion  #6
256,ZIGGURATS #256,3109,94.58194263882808,8,Yellow,Drums #4,Surprised,Gold Chain,Red V,Melody #8,Music #3,Percussion  #8
966,ZIGGURATS #966,3110,94.58002857820696,8,Green,Drums #7,Surprised,Grey Smoke,Green V,Melody #1,Music #2,Percussion  #1
2180,ZIGGURATS #2180,3111,94.54724848863657,8,Waves,Drums #2,Evil Animal,Blank,Red Antennae,Melody #3,Music #4,Percussion  #6
3546,ZIGGURATS #3546,3112,94.52675820709935,8,Green,Drums #6,Surprised,Grey Smoke,Aqua V,Melody #1,Music #1,Percussion  #7
4427,ZIGGURATS #4427,3113,94.51869442183313,8,Pink Aqua,Drums #8,Evil Animal,Silver Chain,Red V,Melody #8,Music #2,Percussion  #3
2998,ZIGGURATS #2998,3114,94.51339897928075,8,Pink Aqua,Drums #10,Bright Eyes,Gold Chain,Red Antennae,Melody #9,Music #7,Percussion  #7
3349,ZIGGURATS #3349,3115,94.49888760749712,8,Red Green,Drums #7,Common Skull,Toxic Smoke,Red Shaggy,Melody #9,Music #3,Percussion  #3
702,ZIGGURATS #702,3116,94.48448944982059,8,Aqua Rays,Drums #14,Animal Frown,Blank,Aqua Antennae,Melody #5,Music #1,Percussion  #7
876,ZIGGURATS #876,3117,94.47843850973355,8,Aqua Rays,Drums #10,Bright Eyes,Blank,Aqua V,Melody #1,Music #9,Percussion  #3
1239,ZIGGURATS #1239,3118,94.46706766305245,8,Aqua Rays,Drums #4,Smirk,Blank,Aqua Antennae,Melody #3,Music #2,Percussion  #7
904,ZIGGURATS #904,3119,94.46614527157243,8,Waves,Drums #9,Evil Animal,Blank,Aqua Antennae,Melody #7,Music #9,Percussion  #8
1752,ZIGGURATS #1752,3120,94.4639437367438,8,Waves,Drums #5,Evil Animal,Blank,Blue Shaggy,Melody #3,Music #4,Percussion  #2
3822,ZIGGURATS #3822,3121,94.46262460465086,8,Pink,Drums #8,Surprised,Silver Chain,Aqua Antennae,Melody #1,Music #2,Percussion  #7
3827,ZIGGURATS #3827,3122,94.4405512728621,8,Dots,Drums #4,Animal Frown,Silver Chain,Green V,Melody #5,Music #7,Percussion  #5
1181,ZIGGURATS #1181,3123,94.43807395609043,8,Dots,Drums #2,Common Skull,Toxic Smoke,Aqua Antennae,Melody #9,Music #7,Percussion  #5
1742,ZIGGURATS #1742,3124,94.43612599292796,8,Waves,Drums #10,Bright Eyes,Blank,Aqua Shaggy,Melody #2,Music #6,Percussion  #2
2368,ZIGGURATS #2368,3125,94.41460263293486,8,Aqua Rays,Drums #8,Bright Eyes,Blank,Green V,Melody #9,Music #8,Percussion  #2
457,ZIGGURATS #457,3126,94.40988262922481,8,Aqua Rays,Drums #11,Common Skull,Blank,Aqua Antennae,Melody #2,Music #1,Percussion  #3
363,ZIGGURATS #363,3127,94.40914382746512,8,Aqua Rays,Drums #14,Common Skull,Blank,Red V,Melody #4,Music #9,Percussion  #6
577,ZIGGURATS #577,3128,94.3919972111143,8,Aqua Rays,Drums #7,Bright Eyes,Blank,Blue Shaggy,Melody #8,Music #3,Percussion  #4
555,ZIGGURATS #555,3129,94.39082754731298,8,Aqua Rays,Drums #10,Common Skull,Blank,Red Antennae,Melody #8,Music #8,Percussion  #1
1434,ZIGGURATS #1434,3130,94.3805512008386,8,Waves,Drums #1,Common Skull,Blank,Aqua Shaggy,Melody #3,Music #3,Percussion  #1
465,ZIGGURATS #465,3131,94.37488609619705,8,Aqua Rays,Drums #6,Evil Animal,Blank,Green V,Melody #2,Music #9,Percussion  #5
