ID,Name,Rank,Rarity_Score,Attributes,arm,armor,backdrop,class,headdress,katana,skin
4258,Diplomat #4258,2877,115.2243406593,7,Ragnarake,Strapped Vest,Grey Wave,Commoner,Bronze Crown,Amikiri,Human Dark
511,Diplomat #511,2880,115.1825944916,7,Green Spirit,Athletica,Gold Portal,Commoner,Orivac Emerald,Teke Teke,Human Tan
617,Diplomat #617,2880,115.1825944916,7,Opal Pad,Athletica,Pink Wave,Commoner,Gui Amaterasu,Kechibi,Human Dark
807,Diplomat #807,2882,115.1235685176,7,Foreguard,Doxx Cloth,Grey Wave,Commoner,Shogunata Face,Anmo,Redborn
7,Diplomat #7,2883,115.1078021978,7,Shimonti Spike,McFly Black,Gold Portal,Commoner,Shogunata Rays,Uwan,Human Tan
31,Diplomat #31,2883,115.1078021978,7,Corsaira Red,Vanguard Lite,Purple Portal,Commoner,Horn Mount,Kudan,Human Light
63,Diplomat #63,2883,115.1078021978,7,Shimonti Spike,McFly Red,Grey Wave,Commoner,Dark Amaterasu,Amikiri,Human Tan
103,Diplomat #103,2883,115.1078021978,7,Novice Guard,Naucloth,Purple Portal,Commoner,Horn Mount,Shinigami,Human Tan
164,Diplomat #164,2883,115.1078021978,7,Iron Pad,Strapped Vest,Grey Wave,Commoner,Dynastro,Ningen,Human Tan
188,Diplomat #188,2883,115.1078021978,7,Bishop Steel,Rich Kid Punk,Steel Portal,Commoner,Aero Amaterasu,Samebito,Human Dark
222,Diplomat #222,2883,115.1078021978,7,Imitation Opal,Naucloth,Grey Wave,Commoner,Elite Visor,Ho-o,Human Dark
239,Diplomat #239,2883,115.1078021978,7,Corsaira Red,Doxx Cloth,Blue Portal,Commoner,Horn Mount,Amikiri,Human Dark
382,Diplomat #382,2883,115.1078021978,7,Orion Steel,Doxx Cloth,Steel Portal,Commoner,Prisi Mask,Mizuchi,Human Light
411,Diplomat #411,2883,115.1078021978,7,Orion Steel,Strapped Vest,Grey Wave,Commoner,Visor Amaterasu,Uwan,Human Tan
481,Diplomat #481,2883,115.1078021978,7,Imitation Opal,Vanguard Lite,Blue Portal,Commoner,Copper Amaterasu,Enenra,Human Light
503,Diplomat #503,2883,115.1078021978,7,Imitation Opal,Doxx Cloth,Gold Portal,Commoner,Dynastro,Ogama,Human Light
510,Diplomat #510,2883,115.1078021978,7,Bishop Steel,Doxx Cloth,Purple Portal,Commoner,Prisi Mask,Issie,Human Dark
613,Diplomat #613,2883,115.1078021978,7,Imitation Opal,Naucloth,Gold Portal,Commoner,Ovenbug,Ningen,Human Tan
634,Diplomat #634,2883,115.1078021978,7,Imitation Opal,Rich Kid Punk,Grey Wave,Commoner,Ice Amaterasu,Ogama,Human Light
655,Diplomat #655,2883,115.1078021978,7,Corsaira Red,Strapped Vest,Purple Portal,Commoner,Shogunata Ice,Tsukuyomi,Human Light
709,Diplomat #709,2883,115.1078021978,7,Shimonti Spike,Blue Cloak,Pink Wave,Commoner,Ovenbug,Samebito,Human Tan
743,Diplomat #743,2883,115.1078021978,7,Shimonti Spike,Strapped Vest,Steel Portal,Commoner,Dark Amaterasu,Tsukuyomi,Human Tan
911,Diplomat #911,2883,115.1078021978,7,Orion Steel,McFly Red,Pink Wave,Commoner,Shogunata Teal,Mononoke,Human Tan
961,Diplomat #961,2883,115.1078021978,7,Shimonti Spike,Opal Crest,Purple Portal,Commoner,Prisi Mask,Hihi,Human Dark
964,Diplomat #964,2883,115.1078021978,7,Imitation Opal,Doxx Cloth,Gold Portal,Commoner,Dark Amaterasu,Ho-o,Human Tan
965,Diplomat #965,2883,115.1078021978,7,Novice Guard,Doxx Cloth,Purple Portal,Commoner,Shogunata Teal,Issie,Human Dark
992,Diplomat #992,2883,115.1078021978,7,Orion Steel,McFly Black,Pink Wave,Commoner,Shogunata Ice,Amikiri,Human Light
1030,Diplomat #1030,2883,115.1078021978,7,Corsaira Red,Opal Crest,Gold Portal,Commoner,Ice Amaterasu,Shinigami,Human Dark
1041,Diplomat #1041,2883,115.1078021978,7,Novice Guard,Vanguard Lite,Grey Wave,Commoner,Oval Bead,Keneo,Human Tan
1059,Diplomat #1059,2883,115.1078021978,7,Novice Guard,Rich Kid Punk,Blue Wave,Commoner,Ice Amaterasu,Samebito,Human Light
1096,Diplomat #1096,2883,115.1078021978,7,Corsaira Red,McFly Black,Blue Wave,Commoner,Ovenbug,Kudan,Human Light
1136,Diplomat #1136,2883,115.1078021978,7,Corsaira Red,Steelknit,Steel Portal,Commoner,Shogunata Rays,Ho-o,Human Tan
1212,Diplomat #1212,2883,115.1078021978,7,Bishop Steel,McFly Red,Blue Portal,Commoner,Elite Visor,Jami,Human Light
1292,Diplomat #1292,2883,115.1078021978,7,Iron Pad,Naucloth,Blue Wave,Commoner,Oval Bead,Enenra,Human Dark
1295,Diplomat #1295,2883,115.1078021978,7,Orion Steel,Imitation McFly,Blue Wave,Commoner,Horn Mount,Ningen,Human Tan
1334,Diplomat #1334,2883,115.1078021978,7,Iron Pad,Rich Kid Punk,Pink Wave,Commoner,Dark Amaterasu,Ogama,Human Light
1350,Diplomat #1350,2883,115.1078021978,7,Corsaira Red,McFly Red,Purple Portal,Commoner,Prisi Mask,Tsukuyomi,Human Light
1358,Diplomat #1358,2883,115.1078021978,7,Shimonti Spike,Vanguard Lite,Grey Wave,Commoner,Ice Amaterasu,Amikiri,Human Tan
1409,Diplomat #1409,2883,115.1078021978,7,Corsaira Red,Jettison Jacket,Grey Wave,Commoner,Prisi Mask,Ho-o,Human Tan
1439,Diplomat #1439,2883,115.1078021978,7,Bishop Steel,McFly Black,Grey Wave,Commoner,Quadnik,Oni,Human Dark
1466,Diplomat #1466,2883,115.1078021978,7,Bishop Steel,Naucloth,Steel Portal,Commoner,Shogunata Rays,Oni,Human Dark
1483,Diplomat #1483,2883,115.1078021978,7,Iron Pad,Vanguard Lite,Steel Portal,Commoner,Elite Visor,Hihi,Human Light
1523,Diplomat #1523,2883,115.1078021978,7,Imitation Opal,McFly Red,Blue Portal,Commoner,Copper Amaterasu,Jami,Human Dark
1558,Diplomat #1558,2883,115.1078021978,7,Orion Steel,Opal Crest,Grey Wave,Commoner,Dark Amaterasu,Keneo,Human Light
1569,Diplomat #1569,2883,115.1078021978,7,Orion Steel,Strapped Vest,Purple Portal,Commoner,Ovenbug,Mononoke,Human Light
1632,Diplomat #1632,2883,115.1078021978,7,Shimonti Spike,Jettison Jacket,Gold Portal,Commoner,Visor Amaterasu,Samebito,Human Tan
1664,Diplomat #1664,2883,115.1078021978,7,Orion Steel,Jettison Jacket,Pink Wave,Commoner,Oval Bead,Hihi,Human Light
1786,Diplomat #1786,2883,115.1078021978,7,Ferret Grip,Steelknit,Purple Portal,Commoner,Lilac Amaterasu,Mononoke,Human Dark
1804,Diplomat #1804,2883,115.1078021978,7,Novice Guard,McFly Red,Grey Wave,Commoner,Dark Amaterasu,Ho-o,Human Tan
1855,Diplomat #1855,2883,115.1078021978,7,Orion Steel,Imitation McFly,Grey Wave,Commoner,Oval Bead,Keneo,Human Light
1937,Diplomat #1937,2883,115.1078021978,7,Shimonti Spike,McFly Red,Blue Wave,Commoner,Shogunata Ice,Tanuki,Human Light
2070,Diplomat #2070,2883,115.1078021978,7,Imitation Opal,Vanguard Lite,Pink Wave,Commoner,Ovenbug,Shinigami,Human Light
2255,Diplomat #2255,2883,115.1078021978,7,Orion Steel,Doxx Cloth,Purple Portal,Commoner,Dynastro,Tanuki,Human Dark
2258,Diplomat #2258,2883,115.1078021978,7,Novice Guard,Doxx Cloth,Purple Portal,Commoner,Dynastro,Shinigami,Human Dark
2320,Diplomat #2320,2883,115.1078021978,7,Orion Steel,McFly Black,Pink Wave,Commoner,Elite Visor,Tanuki,Human Light
2372,Diplomat #2372,2883,115.1078021978,7,Imitation Opal,Jettison Jacket,Blue Wave,Commoner,Yellow Rays,Ubume,Human Tan
2537,Diplomat #2537,2883,115.1078021978,7,Bishop Steel,Blue Cloak,Blue Wave,Commoner,Yellow Rays,Amikiri,Human Dark
2565,Diplomat #2565,2883,115.1078021978,7,Shimonti Spike,McFly Black,Blue Wave,Commoner,Dark Amaterasu,Ubume,Human Tan
2708,Diplomat #2708,2883,115.1078021978,7,Imitation Opal,McFly Black,Pink Wave,Commoner,Shogunata Ice,Hihi,Human Tan
2789,Diplomat #2789,2883,115.1078021978,7,Corsaira Red,Vanguard Lite,Gold Portal,Commoner,Ice Amaterasu,Uwan,Human Dark
2813,Diplomat #2813,2883,115.1078021978,7,Imitation Opal,Strapped Vest,Gold Portal,Commoner,Ovenbug,Ho-o,Human Tan
2882,Diplomat #2882,2883,115.1078021978,7,Iron Pad,Rich Kid Punk,Pink Wave,Commoner,Shogunata Teal,Oni,Human Dark
3032,Diplomat #3032,2883,115.1078021978,7,Bishop Steel,Vanguard Lite,Blue Wave,Commoner,Ovenbug,Shinigami,Human Light
3035,Diplomat #3035,2883,115.1078021978,7,Shimonti Spike,Steelknit,Steel Portal,Commoner,Ice Amaterasu,Ogama,Human Tan
3086,Diplomat #3086,2883,115.1078021978,7,Shimonti Spike,Naucloth,Steel Portal,Commoner,Shogunata Ice,Tsukuyomi,Human Dark
3203,Diplomat #3203,2883,115.1078021978,7,Corsaira Red,Blue Cloak,Purple Portal,Commoner,Prisi Mask,Samebito,Human Tan
3265,Diplomat #3265,2883,115.1078021978,7,Bishop Steel,McFly Black,Gold Portal,Commoner,Ovenbug,Hihi,Human Dark
3269,Diplomat #3269,2883,115.1078021978,7,Imitation Opal,Imitation McFly,Blue Wave,Commoner,Yellow Rays,Kudan,Human Tan
3299,Diplomat #3299,2883,115.1078021978,7,Orion Steel,Steelknit,Grey Wave,Commoner,Dark Amaterasu,Enenra,Human Tan
3322,Diplomat #3322,2883,115.1078021978,7,Orion Steel,Rich Kid Punk,Purple Portal,Commoner,Shogunata Ice,Mizuchi,Human Dark
3347,Diplomat #3347,2883,115.1078021978,7,Iron Pad,Doxx Cloth,Grey Wave,Commoner,Ovenbug,Ningen,Human Tan
3410,Diplomat #3410,2883,115.1078021978,7,Imitation Opal,McFly Red,Gold Portal,Commoner,Elite Visor,Jami,Human Dark
3627,Diplomat #3627,2883,115.1078021978,7,Imitation Opal,McFly Red,Steel Portal,Commoner,Ovenbug,Hihi,Human Light
3631,Diplomat #3631,2883,115.1078021978,7,Corsaira Red,Steelknit,Purple Portal,Commoner,Shogunata Teal,Shinigami,Human Dark
3655,Diplomat #3655,2883,115.1078021978,7,Iron Pad,Doxx Cloth,Blue Portal,Commoner,Quadnik,Jami,Human Dark
3658,Diplomat #3658,2883,115.1078021978,7,Ferret Grip,Opal Crest,Pink Wave,Commoner,Lilac Amaterasu,Amikiri,Human Dark
3661,Diplomat #3661,2883,115.1078021978,7,Shimonti Spike,Blue Cloak,Pink Wave,Commoner,Ovenbug,Jami,Human Tan
3682,Diplomat #3682,2883,115.1078021978,7,Imitation Opal,Vanguard Lite,Gold Portal,Commoner,Quadnik,Samebito,Human Dark
3694,Diplomat #3694,2883,115.1078021978,7,Orion Steel,Opal Crest,Blue Portal,Commoner,Elite Visor,Hihi,Human Light
3709,Diplomat #3709,2883,115.1078021978,7,Imitation Opal,Strapped Vest,Blue Portal,Commoner,Shogunata Rays,Ningen,Human Dark
3776,Diplomat #3776,2883,115.1078021978,7,Iron Pad,Strapped Vest,Steel Portal,Commoner,Ovenbug,Shinigami,Human Light
3822,Diplomat #3822,2883,115.1078021978,7,Shimonti Spike,Doxx Cloth,Pink Wave,Commoner,Dark Amaterasu,Mizuchi,Human Light
3944,Diplomat #3944,2883,115.1078021978,7,Shimonti Spike,Blue Cloak,Grey Wave,Commoner,Ice Amaterasu,Ogama,Human Light
3958,Diplomat #3958,2883,115.1078021978,7,Bishop Steel,Vanguard Lite,Gold Portal,Commoner,Ice Amaterasu,Hihi,Human Light
3974,Diplomat #3974,2883,115.1078021978,7,Shimonti Spike,McFly Red,Blue Wave,Commoner,Visor Amaterasu,Mononoke,Human Dark
3981,Diplomat #3981,2883,115.1078021978,7,Imitation Opal,McFly Black,Blue Wave,Commoner,Copper Amaterasu,Ho-o,Human Tan
3994,Diplomat #3994,2883,115.1078021978,7,Imitation Opal,Vanguard Lite,Blue Portal,Commoner,Shogunata Ice,Jami,Human Dark
4057,Diplomat #4057,2883,115.1078021978,7,Shimonti Spike,Blue Cloak,Blue Portal,Commoner,Dynastro,Oni,Human Tan
4062,Diplomat #4062,2883,115.1078021978,7,Corsaira Red,Imitation McFly,Blue Wave,Commoner,Dark Amaterasu,Enenra,Human Light
4101,Diplomat #4101,2883,115.1078021978,7,Iron Pad,Rich Kid Punk,Grey Wave,Commoner,Shogunata Teal,Ningen,Human Light
4150,Diplomat #4150,2883,115.1078021978,7,Imitation Opal,McFly Black,Grey Wave,Commoner,Dark Amaterasu,Oni,Human Light
4242,Diplomat #4242,2883,115.1078021978,7,Novice Guard,Jettison Jacket,Blue Wave,Commoner,Yellow Rays,Tanuki,Human Tan
4254,Diplomat #4254,2883,115.1078021978,7,Shimonti Spike,Doxx Cloth,Gold Portal,Commoner,Dark Amaterasu,Mizuchi,Human Dark
4320,Diplomat #4320,2883,115.1078021978,7,Orion Steel,Strapped Vest,Blue Wave,Commoner,Horn Mount,Uwan,Human Tan
4448,Diplomat #4448,2883,115.1078021978,7,Imitation Opal,Rich Kid Punk,Purple Portal,Commoner,Dark Amaterasu,Ho-o,Human Dark
4471,Diplomat #4471,2883,115.1078021978,7,Novice Guard,Naucloth,Pink Wave,Commoner,Horn Mount,Issie,Human Tan
4517,Diplomat #4517,2883,115.1078021978,7,Imitation Opal,Doxx Cloth,Pink Wave,Commoner,Oval Bead,Hihi,Human Dark
94,Diplomat #94,2976,114.9071399461,7,Bowser Spike,Doxx Cloth,Purple Portal,Commoner,Face Guard,Mizuchi,Human Light
2271,Diplomat #2271,2976,114.9071399461,7,Foreguard,Doxx Cloth,Pink Wave,Commoner,Face Guard,Kudan,Human Dark
2901,Diplomat #2901,2976,114.9071399461,7,Hammer Black,Naucloth,Pink Wave,Commoner,Face Guard,Amikiri,Human Dark
3578,Diplomat #3578,2976,114.9071399461,7,Hammer Top,Doxx Cloth,Gold Portal,Commoner,Face Guard,Ubume,Human Tan
4315,Diplomat #4315,2976,114.9071399461,7,Hammer Black,McFly Red,Purple Portal,Commoner,Face Guard,Kudan,Human Tan
50,Diplomat #50,2981,114.9071399461,7,Oculeper,Jettison Jacket,Grey Wave,Commoner,Quadnik,Tanuki,Human Light
260,Diplomat #260,2981,114.9071399461,7,Copper Top,Jettison Jacket,Steel Portal,Commoner,Face Guard,Shinigami,Human Tan
315,Diplomat #315,2981,114.9071399461,7,Oculeper,Imitation McFly,Steel Portal,Commoner,Quadnik,Uwan,Human Tan
326,Diplomat #326,2981,114.9071399461,7,Copper Top,Imitation McFly,Steel Portal,Commoner,Horn Mount,Kudan,Human Light
406,Diplomat #406,2981,114.9071399461,7,Hammer Top,Imitation McFly,Steel Portal,Commoner,Ovenbug,Amikiri,Human Tan
547,Diplomat #547,2981,114.9071399461,7,Hammer Black,Blue Cloak,Steel Portal,Commoner,Visor Amaterasu,Amikiri,Human Light
626,Diplomat #626,2981,114.9071399461,7,Opal Pad,Opal Crest,Steel Portal,Commoner,Ovenbug,Uwan,Human Light
638,Diplomat #638,2981,114.9071399461,7,Malven Steel,Blue Cloak,Blue Portal,Commoner,Elite Visor,Uwan,Human Dark
696,Diplomat #696,2981,114.9071399461,7,White Guard,Opal Crest,Blue Wave,Commoner,Aero Amaterasu,Uwan,Human Dark
905,Diplomat #905,2981,114.9071399461,7,Corsaira Blue,Opal Crest,Grey Wave,Commoner,Prisi Mask,Teke Teke,Human Tan
945,Diplomat #945,2981,114.9071399461,7,Oculeper,Jettison Jacket,Purple Portal,Commoner,Prisi Mask,Mononoke,Human Tan
1022,Diplomat #1022,2981,114.9071399461,7,Copper Top,Blue Cloak,Purple Portal,Commoner,Ice Amaterasu,Tanuki,Human Tan
1028,Diplomat #1028,2981,114.9071399461,7,Hammer Top,Jettison Jacket,Blue Wave,Commoner,Ovenbug,Ubume,Human Dark
1081,Diplomat #1081,2981,114.9071399461,7,Opal Pad,Opal Crest,Steel Portal,Commoner,Prisi Mask,Uwan,Human Tan
1186,Diplomat #1186,2981,114.9071399461,7,Bowser Spike,Imitation McFly,Pink Wave,Commoner,Oval Bead,Tanuki,Human Tan
1228,Diplomat #1228,2981,114.9071399461,7,White Guard,Imitation McFly,Pink Wave,Commoner,Horn Mount,Mizuchi,Human Dark
1260,Diplomat #1260,2981,114.9071399461,7,White Guard,Blue Cloak,Blue Portal,Commoner,Oval Bead,Mizuchi,Human Light
1283,Diplomat #1283,2981,114.9071399461,7,Bowser Spike,Steelknit,Blue Wave,Commoner,Prisi Mask,Teke Teke,Human Tan
1315,Diplomat #1315,2981,114.9071399461,7,White Guard,Jettison Jacket,Pink Wave,Commoner,Quadnik,Mononoke,Human Light
1432,Diplomat #1432,2981,114.9071399461,7,Hammer Black,Steelknit,Purple Portal,Commoner,Quadnik,Kudan,Human Light
1467,Diplomat #1467,2981,114.9071399461,7,Foreguard,Jettison Jacket,Steel Portal,Commoner,Copper Amaterasu,Ubume,Human Light
1474,Diplomat #1474,2981,114.9071399461,7,Hammer Top,Steelknit,Gold Portal,Commoner,Bronze Crown,Ningen,Redborn
1583,Diplomat #1583,2981,114.9071399461,7,Foreguard,Opal Crest,Blue Wave,Commoner,Quadnik,Amikiri,Human Light
1608,Diplomat #1608,2981,114.9071399461,7,Opal Pad,Steelknit,Grey Wave,Commoner,Prisi Mask,Mononoke,Human Tan
1883,Diplomat #1883,2981,114.9071399461,7,Corsaira Blue,Jettison Jacket,Blue Wave,Commoner,Shogunata Teal,Uwan,Human Tan
2053,Diplomat #2053,2981,114.9071399461,7,Copper Top,Blue Cloak,Grey Wave,Commoner,Ovenbug,Kechibi,Human Dark
2064,Diplomat #2064,2981,114.9071399461,7,Hammer Black,Blue Cloak,Purple Portal,Commoner,Shogunata Rays,Kechibi,Human Light
2075,Diplomat #2075,2981,114.9071399461,7,Copper Top,Imitation McFly,Grey Wave,Commoner,Oval Bead,Kudan,Human Light
2083,Diplomat #2083,2981,114.9071399461,7,Corsaira Blue,Jettison Jacket,Purple Portal,Commoner,Oval Bead,Tsukuyomi,Human Dark
2094,Diplomat #2094,2981,114.9071399461,7,White Guard,Jettison Jacket,Blue Wave,Commoner,Oval Bead,Teke Teke,Human Tan
2264,Diplomat #2264,2981,114.9071399461,7,White Guard,Steelknit,Purple Portal,Commoner,Shogunata Rays,Mononoke,Human Dark
2272,Diplomat #2272,2981,114.9071399461,7,Corsaira Red,Imitation McFly,Pink Wave,Commoner,Orivac Emerald,Ho-o,Human Light
2274,Diplomat #2274,2981,114.9071399461,7,White Guard,Steelknit,Gold Portal,Commoner,Bronze Crown,Shinigami,Redborn
2406,Diplomat #2406,2981,114.9071399461,7,Shimonti Spike,Jettison Jacket,Steel Portal,Commoner,Orivac Emerald,Keneo,Human Dark
2639,Diplomat #2639,2981,114.9071399461,7,Foreguard,Steelknit,Gold Portal,Commoner,Oval Bead,Kudan,Human Dark
2659,Diplomat #2659,2981,114.9071399461,7,Foreguard,Jettison Jacket,Blue Portal,Commoner,Oval Bead,Teke Teke,Human Light
2758,Diplomat #2758,2981,114.9071399461,7,Copper Top,Imitation McFly,Blue Portal,Commoner,Horn Mount,Teke Teke,Human Light
2893,Diplomat #2893,2981,114.9071399461,7,Opal Pad,Steelknit,Gold Portal,Commoner,Aero Amaterasu,Tanuki,Human Light
2909,Diplomat #2909,2981,114.9071399461,7,Hammer Black,Jettison Jacket,Blue Wave,Commoner,Shogunata Ice,Kechibi,Human Light
2963,Diplomat #2963,2981,114.9071399461,7,Malven Steel,Opal Crest,Pink Wave,Commoner,Dark Amaterasu,Uwan,Human Dark
2972,Diplomat #2972,2981,114.9071399461,7,Opal Pad,Steelknit,Blue Portal,Commoner,Ice Amaterasu,Tsukuyomi,Human Dark
2993,Diplomat #2993,2981,114.9071399461,7,Shimonti Spike,Blue Cloak,Gold Portal,Commoner,Orivac Emerald,Issie,Human Light
3039,Diplomat #3039,2981,114.9071399461,7,Bowser Spike,Imitation McFly,Grey Wave,Commoner,Ice Amaterasu,Uwan,Human Dark
3208,Diplomat #3208,2981,114.9071399461,7,Opal Pad,Opal Crest,Steel Portal,Commoner,Shogunata Teal,Kudan,Human Light
3401,Diplomat #3401,2981,114.9071399461,7,Corsaira Red,Opal Crest,Blue Portal,Commoner,Orivac Emerald,Jami,Human Tan
3437,Diplomat #3437,2981,114.9071399461,7,White Guard,Jettison Jacket,Purple Portal,Commoner,Shogunata Teal,Uwan,Human Light
3448,Diplomat #3448,2981,114.9071399461,7,Bowser Spike,Imitation McFly,Grey Wave,Commoner,Shogunata Teal,Mizuchi,Human Light
3465,Diplomat #3465,2981,114.9071399461,7,Corsaira Blue,Opal Crest,Blue Wave,Commoner,Ice Amaterasu,Amikiri,Human Dark
3479,Diplomat #3479,2981,114.9071399461,7,Bowser Spike,Imitation McFly,Steel Portal,Commoner,Gui Amaterasu,Jami,Redborn
3734,Diplomat #3734,2981,114.9071399461,7,Bowser Spike,Steelknit,Blue Wave,Commoner,Ovenbug,Tsukuyomi,Human Tan
4079,Diplomat #4079,2981,114.9071399461,7,Malven Steel,Imitation McFly,Grey Wave,Commoner,Dark Amaterasu,Kudan,Human Dark
4137,Diplomat #4137,2981,114.9071399461,7,Oculeper,Blue Cloak,Grey Wave,Commoner,Elite Visor,Mononoke,Human Tan
4191,Diplomat #4191,2981,114.9071399461,7,Malven Steel,Steelknit,Purple Portal,Commoner,Ovenbug,Tanuki,Human Dark
4303,Diplomat #4303,2981,114.9071399461,7,White Guard,Blue Cloak,Blue Wave,Commoner,Ovenbug,Ubume,Human Light
4343,Diplomat #4343,2981,114.9071399461,7,White Guard,Jettison Jacket,Grey Wave,Commoner,Shogunata Teal,Ubume,Human Tan
4462,Diplomat #4462,2981,114.9071399461,7,Orion Steel,Opal Crest,Blue Portal,Commoner,Orivac Emerald,Issie,Human Tan
4477,Diplomat #4477,2981,114.9071399461,7,Hammer Top,Jettison Jacket,Blue Portal,Commoner,Oval Bead,Uwan,Human Tan
30,Diplomat #30,3038,114.9071399461,7,Opal Pad,Doxx Cloth,Grey Wave,Commoner,Dark Amaterasu,Waira,Human Tan
144,Diplomat #144,3038,114.9071399461,7,Bowser Spike,Vanguard Lite,Grey Wave,Commoner,Lilac Amaterasu,Issie,Human Light
223,Diplomat #223,3038,114.9071399461,7,Hammer Top,Vanguard Lite,Purple Portal,Commoner,Shogunata Face,Jami,Human Light
526,Diplomat #526,3038,114.9071399461,7,Oculeper,McFly Black,Blue Wave,Commoner,Dark Amaterasu,Waira,Human Light
678,Diplomat #678,3038,114.9071399461,7,Malven Steel,McFly Black,Steel Portal,Commoner,Elite Visor,Waira,Human Tan
900,Diplomat #900,3038,114.9071399461,7,Hammer Black,McFly Red,Blue Wave,Commoner,Lilac Amaterasu,Jami,Human Light
988,Diplomat #988,3038,114.9071399461,7,Novice Guard,Naucloth,Grey Wave,Commoner,Orivac Emerald,Jami,Human Tan
1006,Diplomat #1006,3038,114.9071399461,7,Corsaira Blue,McFly Black,Blue Portal,Commoner,Shogunata Face,Samebito,Human Light
1108,Diplomat #1108,3038,114.9071399461,7,Opal Pad,Rich Kid Punk,Blue Portal,Commoner,Shogunata Face,Shinigami,Human Tan
1230,Diplomat #1230,3038,114.9071399461,7,Bowser Spike,McFly Black,Gold Portal,Commoner,Shogunata Face,Hihi,Human Tan
1273,Diplomat #1273,3038,114.9071399461,7,Hammer Top,Vanguard Lite,Gold Portal,Commoner,Visor Amaterasu,Waira,Human Light
1599,Diplomat #1599,3038,114.9071399461,7,Foreguard,Vanguard Lite,Purple Portal,Commoner,Aero Amaterasu,Waira,Human Tan
1745,Diplomat #1745,3038,114.9071399461,7,Malven Steel,McFly Black,Grey Wave,Commoner,Shogunata Teal,Waira,Human Light
1856,Diplomat #1856,3038,114.9071399461,7,Opal Pad,Vanguard Lite,Grey Wave,Commoner,Shogunata Face,Hihi,Human Tan
1942,Diplomat #1942,3038,114.9071399461,7,Hammer Black,Naucloth,Purple Portal,Commoner,Shogunata Face,Ho-o,Human Light
2080,Diplomat #2080,3038,114.9071399461,7,Foreguard,Rich Kid Punk,Purple Portal,Commoner,Quadnik,Waira,Human Tan
2586,Diplomat #2586,3038,114.9071399461,7,Imitation Opal,Vanguard Lite,Gold Portal,Commoner,Orivac Emerald,Ogama,Human Dark
2713,Diplomat #2713,3038,114.9071399461,7,Oculeper,McFly Red,Pink Wave,Commoner,Horn Mount,Waira,Human Dark
2737,Diplomat #2737,3038,114.9071399461,7,Oculeper,Doxx Cloth,Purple Portal,Commoner,Ice Amaterasu,Waira,Human Light
3100,Diplomat #3100,3038,114.9071399461,7,Iron Pad,Rich Kid Punk,Pink Wave,Commoner,Orivac Emerald,Enenra,Human Light
3285,Diplomat #3285,3038,114.9071399461,7,White Guard,Naucloth,Purple Portal,Commoner,Shogunata Face,Ningen,Human Dark
3703,Diplomat #3703,3038,114.9071399461,7,Imitation Opal,Strapped Vest,Grey Wave,Commoner,Orivac Emerald,Samebito,Human Light
3753,Diplomat #3753,3038,114.9071399461,7,Foreguard,McFly Black,Purple Portal,Commoner,Shogunata Face,Jami,Human Light
3773,Diplomat #3773,3038,114.9071399461,7,Iron Pad,Rich Kid Punk,Purple Portal,Commoner,Orivac Emerald,Shinigami,Human Dark
3781,Diplomat #3781,3038,114.9071399461,7,Foreguard,Strapped Vest,Pink Wave,Commoner,Aero Amaterasu,Waira,Human Dark
