ID,Name,Rank,Rarity_Score,Arms,Attributes,Background,Bandana,Eyes,Grill,Head,Nose,Skin,Torso,Tribe,Wings
3921,Flux #3921,2377,176.6303666567,Golden Eggs,10,Purple Haze,none,Headset,Blood Orange,Marker,Bullish Silver,Pool,JPEGS,ef,Panther Buff
2745,Flux #2745,2378,176.6220684716,Tribal Signs Armour,9,Tribal Blue Dreams,none,Blind King,OG,Angel,Bullish Golden,Grimm,Gold Tooth,ab,none
1788,Flux #1788,2379,176.6194048778,Fire Signs,11,Blue Dreams,Minty Fresh,3rd Eye Bugged,Sativa,Cheetah,Jr Bone,Underwater,OG Flux,Creative Creatures,Stock Cap
3527,Flux #3527,2380,176.6118148493,Warrior,10,Purple Haze,none,Hornet,Shattered,Lurkers,Tracks,Tangerine,JPEGS,mn,Damascus
3956,Flux #3956,2381,176.6108815882,Warrior,10,Regz,none,3rd Eye Trust,Bandaged,REKT,Bullish Golden,Pinky Power,Panther Furrr,st,Damascus
1682,Flux #1682,2382,176.6103069165,Sicheezy Armour,11,Purple Haze,Minty Fresh,Hornet,Blood Orange,Panther Print,Worship,Pinky Power,Yeah Dope,420 Familia,Archangel
324,Flux #324,2383,176.6085550867,Cheetah,11,Orange Kush,Minty Fresh,Shadow Warrior,Sativa,Hardcore Fat,Phat,Leopard,Baller,Deviant Devs,NY Fat
3562,Flux #3562,2384,176.606756488,Rope Bind,10,Tribal Blue Dreams,none,Chill,OG,Drippy,Staunch,Panther,Furrr,gh,Archangel
3400,Flux #3400,2385,176.59792899,Sicheezy Armour,9,Pinky Power,none,SUS,Tribal,Angel,Jr Bone,Pool,none,ij,Damascus
1789,Frankie Lightfoot,2386,176.5891965236,Warrior,11,Pinky Power,Minty Fresh,Liquid Lust,Drippy,Dragon Fly,Tracks,Khaki,Panther Furrr,Creative Creatures,Mint Buff
3777,Flux #3777,2387,176.5869307582,Pinkish,10,Sunny,none,Husky,Kush,Lurkers,Bullish Golden,Fingerprint,Furrr,kl,NY Fat
3516,Flux #3516,2388,176.5801538607,Rope Bind,10,Pinky Power,none,Husky,Purps,3rd Eye Laker,Bullish Golden,Grape,Gold Tooth,st,Damascus
2214,Flux #2214,2389,176.5707318295,Rope Bind,10,Tribal Blue Dreams,none,3rd Eye Bugged,Gold Digger,Universal Banana,Tracks,Ocean Print,Gold Tooth,Deviant Devs,Panther Buff
2519,Flux #2519,2390,176.5705541209,Fury,10,Green Goblin,none,All Seeing Eye,Drippy,Hardcore Fat,Bullish Golden,Fingerprint,Gold Tooth,ij,Stock Cap
2853,Flux #2853,2391,176.568887192,Earth Worship,10,Regz,none,Concrete,OG,Happy Camper,Phat,Overcast,Strong,gh,Archangel
2813,Flux #2813,2392,176.5432437053,Ceremonial,10,Minty Fresh,none,Cyclops Mask,Dope Grill,Wood Stock,Bullish Silver,Pool,Hungry,cd,Level Up
442,Flux #442,2393,176.5391771171,Golden Eggs,11,Blue Dreams,Sunny Side,3rd Eye Bugged,Purps,Universal Banana,Phat,Underwater,Hungry,Trackside Tyrants,Archangel
3264,Flux #3264,2394,176.5376103995,Regulators,10,Regz,none,3rd Eye Trust,GM,Dragon Fly,Tracks,Urban Camo,Panther Furrr,gh,Stock Cap
4031,Flux #4031,2395,176.5359333031,Pinkish,10,Pinky Power,none,SUS,Blueprint,Basic Back Up,Staunch,Pinky Power,Strong,ij,Panther Buff
3551,Flux #3551,2396,176.5292738143,Fire Signs,9,Orange Kush,none,Emerald Gaze,Blood Orange,Stoned,Bullish Golden,Pool,none,kl,Stock Cap
3975,Flux #3975,2397,176.5276460062,Tribal Signs Armour,10,Purple Haze,none,Pink Eye,Shattered,Third Eye Laker,Tracks,Animal Chin,Gold Tooth,gh,Damascus
1781,Flux #1781,2398,176.5219329113,Rope Bind,11,Pinky Power,Minty Fresh,Flame Walker,Dope Grill,Demigod,Staunch,Panther,Hungry,Meta Maker,Panther Buff
3800,Flux #3800,2399,176.5140814755,Golden Eggs,10,Pinky Power,none,Cyclops Mask,Berry,Bull Run,Staunch,Panther,Yeah Dope,ef,Stock Cap
1633,Flux #1633,2400,176.5047172329,Ceremonial,11,Pinky Power,Minty Fresh,Night Vision,Bandaged,Cheetah,Staunch,Grape,Panther Furrr,Future Primitives,Archangel
2854,Flux #2854,2401,176.5019359454,Ceremonial,10,Orange Kush,none,Woke,Sativa,Panther Print,Worship,Tangerine,Hungry,ab,Panther Buff
3088,Flux #3088,2402,176.4991999275,Rope Bind,10,Blue Dreams,none,Golden Eye,Sativa,Basic Back Up,Phat,Minty Fresh,JPEGS,ij,Panther Buff
2712,Flux #2712,2403,176.4934600382,Vines,10,Purple Haze,none,Hornet,GM,Hardcore Fat,Phat,Panther,Gold Tooth,qr,Demigod
4094,Flux #4094,2404,176.4916446486,Regulators,9,Regz,none,3rd Eye Bugged,Minty Fresh,Dragon Fly,Staunch,Minty Fresh,Yeah Dope,st,none
2888,Flux #2888,2405,176.4878771512,Regulators,10,Purple Haze,none,Husky,OG,3rd Eye Laker,Worship,Khaki,Hungry,ij,Mint Buff
4022,Flux #4022,2406,176.4862085788,Handstyles,9,Blue Dreams,none,Concrete,Shattered,Cheetah,Bullish Golden,Fingerprint,Panther Furrr,gh,none
3586,Flux #3586,2407,176.477195017,none,9,Minty Fresh,none,Cyclops Mask,Panther,Panther Print,Bullish Silver,Grimm,Strong,ij,Archangel
2655,Flux #2655,2408,176.4726923471,Fury,10,Purple Haze,none,3rd Eye Bugged,Gold Digger,Gas Wars 21,Phat,Overcast,JPEGS,ab,Panther Buff
968,Flux #968,2409,176.469606291,Vines,11,Regz,Crips,3rd Eye Woke,Blood Orange,Stoned,Jr Bone,Purple Haze,Suede,Trackside Tyrants,Mint Buff
290,Flux #290,2410,176.462572704,Sensei Armour,11,Sunny,Sunny Side,Laker,Smile,Lurkers,Staunch,Tangerine,Strong,Deviant Devs,Panther Buff
1166,Flux #1166,2411,176.4552334307,Golden Eggs,11,Pinky Power,Magneto,Headset,Dope Grill,Stoned,Worship,Pinky Power,Hungry,Blockchain Vandals,Stock Cap
4168,Flux #4168,2412,176.4535975375,Fire Signs,9,Sunny,none,3rd Eye Bugged,Purps,Cheetah,Tracks,Pinky Power,Strong,qr,none
3619,Flux #3619,2413,176.4409043632,Handstyles,9,Sunny,none,Blasted,Sativa,Panther Print,Tracks,Panther,none,kl,Archangel
1000,Flux #1000,2414,176.440147429,Pinkish,10,Sunny,none,Emerald Gaze,Blood Orange,3rd Eye Fly,Bullish Silver,Purple Haze,Panther Furrr,Meta Maker,Demigod
1711,Flux #1711,2415,176.4385825653,Sicheezy Armour,11,Regz,Minty Fresh,Flame Walker,Kush,Gas Wars 21,Phat,Sunny,Suede,420 Familia,Archangel
444,Flux #444,2416,176.4380744107,Regulators,11,Sunny,Minty Fresh,Blind King,Minty Fresh,Stoned,Honour Bone,Animal Chin,OG Flux,Creative Creatures,Level Up
2528,Flux #2528,2417,176.4332122738,Sensei Armour,10,Purple Haze,none,Cyclops Mask,Cracked Gold,Happy Camper,Bullish Golden,Pinky Power,Furrr,gh,Level Up
2036,Flux #2036,2418,176.4160966374,Handstyles,10,Tribal Blue Dreams,none,Hornet,Purps,Bull Run,Jr Bone,Ocean Print,JPEGS,Late Night Lurkers,Damascus
2552,Flux #2552,2419,176.4134165946,Rope Bind,10,Pinky Power,none,Golden Eye,Drippy,HODL,Honour Bone,Hulk,Hungry,ab,Damascus
2583,Flux #2583,2420,176.4111761146,Golden Eggs,9,Orange Kush,none,Chill,Minty Fresh,Dragon Fly,Honour Bone,Urban Camo,Furrr,qr,none
855,Tony 'The Tag' Turtle,2421,176.4110957373,Handstyles,10,Purple Haze,Sunny Side,Liquid Lust,Gold Digger,Marker,Phat,Khaki,none,420 Familia,Stock Cap
886,Flux #886,2422,176.3994290618,Vines,11,Sunny,Magneto,3rd Eye Woke,Shattered,Bull Run,Phat,Fingerprint,Furrr,Late Night Lurkers,Stock Cap
3311,Flux #3311,2423,176.3963615669,Rope Bind,10,Purple Haze,none,Hornet,Dope Grill,Gas Wars 21,Worship,Leopard,Yeah Dope,ij,NY Fat
2489,Flux #2489,2424,176.3881716379,Golden Eggs,10,Orange Kush,none,Headset,Purps,Stoned,Bullish Silver,Underwater,Baller,ab,Mint Buff
3951,Flux #3951,2425,176.3867785411,none,9,Purple Haze,none,Blind King,Gold Digger,Happy Camper,Tracks,Panther,Suede,ij,Damascus
1420,Flux #1420,2426,176.3839035449,Vines,11,Minty Fresh,Crips,Pink Eye,Berry,Gas Wars 21,Worship,Tangerine,OG Flux,Yesterdays Children,Damascus
503,Flux #503,2427,176.3835777809,Regulators,11,Pinky Power,Magneto,Blasted,Gold Digger,Bull Run,Bullish Silver,Panther,Yeah Dope,420 Familia,Archangel
1202,Flux #1202,2428,176.3760554199,none,10,Khaki,Minty Fresh,3rd Eye Bugged,Smile,Wood Stock,Bullish Silver,Pinky Power,Furrr,Creative Creatures,NY Fat
3252,Flux #3252,2429,176.359200474,Ceremonial,10,Orange Kush,none,Blind King,Blood Orange,Demigod,Phat,Urban Camo,Suede,kl,Archangel
1988,Flux #1988,2430,176.3579283466,Fury,10,Sunny,none,Cyclops Mask,Shattered,Floater,Worship,Underwater,Furrr,Yesterdays Children,Patchwork Golden
3528,Flux #3528,2431,176.3556854145,Vines,10,Regz,none,Headset,Gold Digger,Drippy,Bullish Silver,Hulk,OG Flux,ef,Panther Buff
2903,Flux #2903,2432,176.3492570666,Golden Eggs,9,Blue Dreams,none,Shadow Warrior,Blood Orange,Hardcore Fat,Staunch,Minty Fresh,JPEGS,qr,none
2856,Flux #2856,2433,176.3485915146,Fire Signs,10,Minty Fresh,none,Woke,Drippy,Bull Run,Jr Bone,Minty Fresh,JPEGS,mn,Archangel
2829,Flux #2829,2434,176.3478479079,Warrior,10,Blue Dreams,none,Concrete,Bandaged,Lurkers,Staunch,Minty Fresh,Suede,ab,Mint Buff
3721,Flux #3721,2435,176.3443542915,Golden Eggs,10,Regz,none,Night Vision,Berry,Marker,Worship,Leopard,Yeah Dope,mn,NY Fat
3570,Flux #3570,2436,176.3413470153,Handstyles,10,Regz,none,Woke,Blueprint,Marker,Jr Bone,Stone,Hungry,gh,Level Up
3357,Flux #3357,2437,176.3273617509,Pinkish,10,Blue Dreams,none,Golden Eye,Kush,Wood Stock,Staunch,Overcast,Yeah Dope,st,Damascus
3990,Flux #3990,2438,176.3245158946,Regulators,9,Pinky Power,none,All Seeing Eye,Drippy,Dragon Fly,Bullish Silver,Tangerine,Hungry,op,none
1350,Flux #1350,2439,176.3214858925,Regulators,11,Purple Haze,Magneto,Flame Walker,OG,Lurkers,Staunch,Grimm,OG Flux,Yesterdays Children,Demigod
1177,Flux #1177,2440,176.3211516752,Golden Eggs,11,Sunny,Magneto,Headset,Kush,Dragon Fly,Bullish Silver,Sunny,JPEGS,Trackside Tyrants,Panther Buff
1541,Old Deep Blue Fluxer,2441,176.3184222836,Sicheezy Armour,10,Blue Dreams,Minty Fresh,Golden Eye,Gold Digger,Wood Stock,Jr Bone,Underwater,Yeah Dope,Creative Creatures,none
2565,Flux #2565,2442,176.3112608829,Warrior,10,Sunny,none,Woke,Shattered,Drippy,Phat,Leopard,Baller,st,NY Fat
3666,Flux #3666,2443,176.3019065574,Fury,10,Pinky Power,none,Shadow Warrior,Purps,Third Eye Laker,Bullish Silver,Sunny,OG Flux,gh,Demigod
2646,Flux #2646,2444,176.2980936497,Sensei Armour,10,Purple Haze,none,Cyclops Mask,Kush,Angel,Tracks,Grape,Yeah Dope,mn,Demigod
3662,Flux #3662,2445,176.2976814361,Golden Eggs,10,Sunny,none,Cyclops Mask,Shattered,3rd Eye Laker,Honour Bone,Animal Chin,Gold Tooth,cd,Panther Buff
1560,Banana Cap Bambino,2446,176.2926090965,Fire Signs,10,Purple Haze,Minty Fresh,Laker,Blood Orange,Buck Teeth,Bullish Golden,Underwater,none,Trackside Tyrants,Stock Cap
1624,Flux #1624,2447,176.2879545028,Fury,10,Orange Kush,none,Laker,GM,Hardcore Fat,Staunch,Khaki,Suede,Creative Creatures,Patchwork Golden
1515,Flux #1515,2448,176.2876990099,Warrior,11,Pinky Power,Magneto,All Seeing Eye,Gold Digger,Stoned,Worship,Stone,Yeah Dope,Fatcap Fanatics,NY Fat
4034,Flux #4034,2449,176.2875191956,Handstyles,9,Pinky Power,none,Laker,Shattered,Panther Print,Bullish Golden,Minty Fresh,Baller,ef,none
3411,Flux #3411,2450,176.2759069382,Vines,10,Sunny,none,Blasted,Berry,Bull Run,Honour Bone,Underwater,Strong,cd,Stock Cap
3622,Flux #3622,2451,176.2707119106,Tribal Signs Armour,10,Regz,none,Hornet,Cheetah Laker,Wood Stock,Honour Bone,Panther,Yeah Dope,gh,Demigod
3363,Flux #3363,2452,176.2641191907,Fury,10,Sunny,none,Chill,Bandaged,3rd Eye Laker,Worship,Pinky Power,Hungry,gh,NY Fat
1681,Flux #1681,2453,176.2612149136,Fire Signs,9,Regz,Minty Fresh,Woke,GM,Gas Wars 21,Worship,Pool,none,Creative Creatures,none
4053,Flux #4053,2454,176.2516370654,Fire Signs,9,Orange Kush,none,Laker,OG,Dragon Fly,Bullish Golden,Overcast,Furrr,st,none
3752,Flux #3752,2455,176.2516173063,Earth Worship,10,Pinky Power,none,Night Vision,Drippy,Happy Camper,Honour Bone,Overcast,Yeah Dope,ab,Level Up
1096,Flux #1096,2456,176.2483221005,Fire Signs,10,Pinky Power,none,Woke,Blood Orange,Happy Camper,Worship,Hulk,Suede,Blockchain Vandals,Patchwork Golden
1242,Flux #1242,2457,176.2445803463,Sensei Armour,11,Tribal Blue Dreams,Crips,Emerald Gaze,Dope Grill,Angel,Honour Bone,Hulk,Baller,420 Familia,NY Fat
3583,Flux #3583,2458,176.2389772821,Golden Eggs,10,Purple Haze,none,Blasted,Berry,Gas Wars 21,Tracks,Urban Camo,Gold Tooth,op,Level Up
1021,Flux #1021,2459,176.2372439096,Pinkish,11,Orange Kush,Minty Fresh,Laker,Minty Fresh,Bull Run,Bullish Golden,Panther,Yeah Dope,Future Primitives,Panther Buff
1321,Flux #1321,2460,176.2294493105,Regulators,11,Tribal Blue Dreams,Crips,Concrete,Smile,Panther Print,Tracks,Panther,OG Flux,Blockchain Vandals,Demigod
4175,Flux #4175,2461,176.2291038266,Fire Signs,9,Orange Kush,none,Cyclops Mask,Shattered,Marker,Phat,Pinky Power,Suede,ab,none
3384,Flux #3384,2462,176.2279322587,Regulators,10,Tribal Blue Dreams,none,Night Vision,Smile,Panther Print,Jr Bone,Purple Haze,OG Flux,ef,Mint Buff
2153,Flux #2153,2463,176.224207667,Tribal Signs Armour,10,Pinky Power,none,Hornet,Dope Grill,Bull Run,Bullish Silver,Animal Chin,Panther Furrr,Yesterdays Children,Patchwork Golden
2608,Flux #2608,2464,176.2162174729,Vines,10,Green Goblin,none,SUS,Dope Grill,Gas Wars 21,Honour Bone,Minty Fresh,Suede,gh,NY Fat
3561,Flux #3561,2465,176.2129415495,Golden Eggs,10,Purple Haze,none,Headset,Sativa,REKT,Tracks,Panther,Yeah Dope,op,Level Up
3715,Flux #3715,2466,176.2042561804,Earth Worship,9,Sunny,none,3rd Eye Bugged,Purps,Wood Stock,Honour Bone,Leopard,none,kl,Damascus
3579,Flux #3579,2467,176.2025257176,Fire Signs,10,Minty Fresh,none,Blind King,Minty Fresh,Lurkers,Jr Bone,Grimm,Panther Furrr,st,Panther Buff
3869,Flux #3869,2468,176.2010322944,Golden Eggs,10,Minty Fresh,none,Pink Eye,Shattered,HODL,Staunch,Panther,Baller,ab,Panther Buff
1360,Flux #1360,2469,176.1903823552,Ceremonial,11,Purple Haze,Crips,Hornet,Drippy,Basic Back Up,Tracks,Hulk,Gold Tooth,Yesterdays Children,Panther Buff
1428,Flux #1428,2470,176.1881209681,Tribal Signs Armour,10,Orange Kush,none,Chill,Minty Fresh,3rd Eye Laker,Bullish Golden,Grape,OG Flux,Yesterdays Children,Patchwork Golden
3094,Flux #3094,2471,176.1751075197,Regulators,10,Regz,none,SUS,Blood Orange,Hardcore Fat,Jr Bone,Animal Chin,Suede,gh,Mint Buff
3286,Flux #3286,2472,176.1708352554,Tribal Signs Armour,10,Orange Kush,none,Chill,Minty Fresh,Hardcore Fat,Staunch,Grape,Furrr,kl,Level Up
2596,Flux #2596,2473,176.1671668124,Handstyles,10,Regz,none,Night Vision,GM,Wood Stock,Tracks,Fingerprint,Hungry,kl,Demigod
2963,Flux #2963,2474,176.1650081124,Fury,9,Orange Kush,none,Liquid Lust,Tribal,Bull Run,Honour Bone,Pinky Power,Suede,qr,none
1529,Flux #1529,2475,176.1485214122,Rope Bind,11,Khaki,Minty Fresh,Shadow Warrior,OG,Angel,Honour Bone,Overcast,Hungry,Trackside Tyrants,Stock Cap
3965,Flux #3965,2476,176.1449410078,Ceremonial,10,Orange Kush,none,Flame Walker,Blueprint,Wood Stock,Bullish Golden,Minty Fresh,Hungry,op,NY Fat
2695,Flux #2695,2477,176.144548739,Golden Eggs,10,Sunny,none,Hornet,Blueprint,Stoned,Tracks,Minty Fresh,Hungry,mn,Damascus
1524,Flux #1524,2478,176.1429814649,Handstyles,11,Pinky Power,Crips,Flame Walker,Drippy,3rd Eye Laker,Bullish Silver,Panther,Suede,420 Familia,Archangel
3988,Flux #3988,2479,176.1404911264,Golden Eggs,10,Minty Fresh,none,3rd Eye Woke,Shattered,REKT,Staunch,Grimm,OG Flux,op,Level Up
2847,Flux #2847,2480,176.1316128793,Rope Bind,10,Blue Dreams,none,Golden Eye,Gold Digger,Hardcore Fat,Honour Bone,Khaki,Suede,kl,Demigod
2716,Flux #2716,2481,176.1241617875,Rope Bind,9,Tribal Blue Dreams,none,Laker,GM,Lurkers,Jr Bone,Urban Camo,Suede,st,none
2537,Flux #2537,2482,176.121043491,Sicheezy Armour,10,Sunny,none,3rd Eye Trust,Drippy,Buck Teeth,Jr Bone,Pool,Panther Furrr,ab,Panther Buff
3764,Flux #3764,2483,176.1148370549,Fire Signs,10,Pinky Power,none,Hornet,Dope Grill,Angel,Honour Bone,Panther,Baller,cd,Mint Buff
2305,Flux #2305,2484,176.1039748648,Sicheezy Armour,9,Green Goblin,none,Pink Eye,Sativa,Stoned,Worship,Khaki,none,Deviant Devs,Mint Buff
1496,Flux #1496,2485,176.0920031864,Fury,10,Pinky Power,Crips,3rd Eye Bugged,Dope Grill,Angel,Phat,Hulk,none,Blockchain Vandals,Damascus
4129,Flux #4129,2486,176.0917545859,Vines,9,Tribal Blue Dreams,none,Night Vision,Smile,Angel,Bullish Golden,Stone,Strong,ab,none
2682,Flux #2682,2487,176.0843055839,Regulators,10,Blue Dreams,none,All Seeing Eye,Sativa,Drippy,Staunch,Minty Fresh,Baller,mn,Damascus
3806,Flux #3806,2488,176.0818336536,Earth Worship,10,Minty Fresh,none,Chill,OG,Happy Camper,Staunch,Grape,Gold Tooth,qr,Mint Buff
4048,Flux #4048,2489,176.0779570118,Pinkish,9,Pinky Power,none,Emerald Gaze,Berry,3rd Eye Laker,Jr Bone,Leopard,Strong,ij,none
2564,Flux #2564,2490,176.0467150549,Fire Signs,9,Purple Haze,none,Blind King,Smile,Universal Banana,Honour Bone,Minty Fresh,Panther Furrr,op,none
2832,Flux #2832,2491,176.0423119526,Pinkish,9,Blue Dreams,none,Blasted,Minty Fresh,Marker,Bullish Silver,Pool,Gold Tooth,kl,none
3789,Flux #3789,2492,176.0363800464,Pinkish,10,Tribal Blue Dreams,none,Blasted,Shattered,Basic Back Up,Bullish Golden,Urban Camo,JPEGS,st,Mint Buff
2569,Flux #2569,2493,176.0343751458,Sensei Armour,10,Purple Haze,none,3rd Eye Woke,Tribal,Buck Teeth,Jr Bone,Stone,Hungry,op,Level Up
1108,Flux #1108,2494,176.0160721665,Handstyles,11,Purple Haze,Minty Fresh,All Seeing Eye,Berry,3rd Eye Laker,Staunch,Animal Chin,OG Flux,Future Primitives,Panther Buff
3348,Flux #3348,2495,176.0157547917,Rope Bind,10,Sunny,none,Laker,OG,HODL,Bullish Golden,Khaki,Strong,kl,Damascus
176,Flux #176,2496,176.0126104728,Fire Signs,11,Blue Dreams,Sunny Side,Husky,Kush,Wood Stock,Tracks,Purple Haze,Suede,Blockchain Vandals,NY Fat
1059,Flux #1059,2497,176.0104558172,Handstyles,11,Pinky Power,Crips,Liquid Lust,Purps,Bull Run,Honour Bone,Urban Camo,Furrr,Deviant Devs,Demigod
2957,Flux #2957,2498,176.0068811173,Golden Eggs,10,Khaki,none,Blasted,Berry,Happy Camper,Bullish Golden,Pool,JPEGS,op,Level Up
3318,Flux #3318,2499,175.9956040665,Earth Worship,10,Blue Dreams,none,Headset,Drippy,Buck Teeth,Phat,Tangerine,Yeah Dope,mn,Demigod
3916,Flux #3916,2500,175.9952245591,Golden Eggs,10,Orange Kush,none,Liquid Lust,Blueprint,Panther Print,Bullish Silver,Khaki,Strong,ij,Level Up
3020,Flux #3020,2501,175.9848671016,Ceremonial,10,Regz,none,Pink Eye,Cracked Gold,Universal Banana,Tracks,Hulk,Furrr,qr,Demigod
687,Flux #687,2502,175.97727638,Warrior,11,Orange Kush,Sunny Side,3rd Eye Bugged,Panther,Stoned,Honour Bone,Pinky Power,Hungry,Fatcap Fanatics,Stock Cap
2735,Flux #2735,2503,175.9761898271,Regulators,10,Blue Dreams,none,Shadow Warrior,Minty Fresh,Wood Stock,Bullish Golden,Urban Camo,OG Flux,ab,Stock Cap
1522,Flux #1522,2504,175.9737808285,Tribal Signs Armour,11,Pinky Power,Minty Fresh,Hornet,Bandaged,REKT,Worship,Fingerprint,Furrr,Meta Maker,Level Up
1224,Flux #1224,2505,175.9672906881,Pinkish,11,Sunny,Crips,Shadow Warrior,Panther,Wood Stock,Jr Bone,Overcast,Panther Furrr,Meta Maker,NY Fat
3999,Flux #3999,2506,175.9655842529,Vines,10,Pinky Power,none,Blasted,Tribal,Wood Stock,Jr Bone,Panther,Baller,st,Level Up
2539,Flux #2539,2507,175.9646249461,Earth Worship,9,Regz,none,3rd Eye Woke,Berry,Wood Stock,Bullish Golden,Urban Camo,JPEGS,ab,none
1294,Flux #1294,2508,175.9645375106,none,9,Purple Haze,Minty Fresh,3rd Eye Woke,Cheetah Laker,HODL,Phat,Khaki,Gold Tooth,Fatcap Fanatics,none
3731,Flux #3731,2509,175.9635971463,Warrior,10,Regz,none,Headset,Sativa,Demigod,Honour Bone,Animal Chin,Furrr,qr,Level Up
2686,Flux #2686,2510,175.9415075509,Handstyles,10,Tribal Blue Dreams,none,3rd Eye Bugged,Drippy,Lurkers,Worship,Hulk,Hungry,ef,Panther Buff
3230,Flux #3230,2511,175.9401250809,none,9,Minty Fresh,none,Flame Walker,Drippy,Stoned,Honour Bone,Stone,Panther Furrr,cd,Mint Buff
1539,I ❤︎ Shadow,2512,175.93287539,Handstyles,11,Pinky Power,Magneto,All Seeing Eye,GM,Panther Print,Bullish Silver,Urban Camo,OG Flux,420 Familia,Demigod
3054,Flux #3054,2513,175.9320249141,Rope Bind,10,Sunny,none,3rd Eye Trust,Blueprint,Bull Run,Bullish Golden,Khaki,Gold Tooth,qr,Stock Cap
3033,Flux #3033,2514,175.9306672672,Vines,10,Tribal Blue Dreams,none,Chill,GM,Third Eye Laker,Honour Bone,Leopard,Panther Furrr,st,Mint Buff
3420,Flux #3420,2515,175.9290371831,Ceremonial,10,Sunny,none,Flame Walker,Purps,Drippy,Phat,Panther,Panther Furrr,cd,Damascus
289,Flux #289,2516,175.925170069,Handstyles,10,Blue Dreams,Crips,Laker,Tribal,3rd Eye Laker,Tracks,Leopard,JPEGS,Blockchain Vandals,none
1806,Flux #1806,2517,175.9247273465,Tribal Signs Armour,10,Tribal Blue Dreams,none,Liquid Lust,OG,3rd Eye Fly,Worship,Pinky Power,Suede,Creative Creatures,Stock Cap
1280,Flux #1280,2518,175.9043302285,Tribal Signs Armour,11,Blue Dreams,Crips,Chill,Berry,Dragon Fly,Staunch,Leopard,Hungry,Fatcap Fanatics,Archangel
990,Flux #990,2519,175.9001453786,Sensei Armour,10,Purple Haze,Magneto,Pink Eye,Gold Digger,Basic Back Up,Phat,Urban Camo,none,Late Night Lurkers,Level Up
3063,Flux #3063,2520,175.8992054608,Tribal Signs Armour,10,Purple Haze,none,Shadow Warrior,Kush,Third Eye Laker,Bullish Golden,Minty Fresh,Gold Tooth,cd,Demigod
3983,Flux #3983,2521,175.879616408,Earth Worship,10,Orange Kush,none,Hornet,Panther,Drippy,Worship,Underwater,Yeah Dope,kl,NY Fat
3518,Flux #3518,2522,175.879282928,Regulators,10,Minty Fresh,none,Hornet,Smile,Third Eye Laker,Staunch,Khaki,JPEGS,qr,Archangel
3066,Flux #3066,2523,175.8784384473,Tribal Signs Armour,10,Regz,none,Night Vision,Kush,Lurkers,Tracks,Sunny,Suede,cd,Level Up
949,Flux #949,2524,175.864859883,Regulators,10,Tribal Blue Dreams,Sunny Side,Husky,Shattered,Bull Run,Bullish Silver,Animal Chin,OG Flux,Late Night Lurkers,none
3818,Flux #3818,2525,175.8521459825,Fire Signs,10,Purple Haze,none,Chill,Shattered,Wood Stock,Bullish Silver,Sunny,Yeah Dope,cd,Level Up
3215,Flux #3215,2526,175.8458636144,Tribal Signs Armour,10,Minty Fresh,none,Flame Walker,OG,Buck Teeth,Bullish Golden,Pinky Power,OG Flux,ab,Archangel
3904,Flux #3904,2527,175.8452533751,Warrior,10,Blue Dreams,none,Concrete,OG,Lurkers,Staunch,Fingerprint,Hungry,st,Panther Buff
2968,Flux #2968,2528,175.8432672513,Ceremonial,10,Regz,none,All Seeing Eye,Dope Grill,Hardcore Fat,Phat,Pool,JPEGS,gh,Mint Buff
1082,Flux #1082,2529,175.8327073123,Ceremonial,11,Blue Dreams,Crips,Shadow Warrior,Kush,Basic Back Up,Tracks,Pool,Panther Furrr,420 Familia,Mint Buff
995,Flux #995,2530,175.8247147864,Regulators,11,Purple Haze,Crips,Headset,Smile,Dragon Fly,Jr Bone,Stone,Baller,Future Primitives,NY Fat
1263,Flux #1263,2531,175.8223131829,Sicheezy Armour,11,Regz,Minty Fresh,Laker,Sativa,Bull Run,Phat,Tangerine,Hungry,Future Primitives,Demigod
3824,Flux #3824,2532,175.8148985915,Pinkish,10,Orange Kush,none,Hornet,Purps,Bull Run,Jr Bone,Fingerprint,Hungry,ab,Demigod
3659,Flux #3659,2533,175.8144486009,Handstyles,9,Sunny,none,Pink Eye,OG,HODL,Worship,Stone,none,kl,Level Up
1193,Flux #1193,2534,175.8001941572,none,10,Sunny,Crips,Chill,Bandaged,Basic Back Up,Bullish Golden,Overcast,JPEGS,420 Familia,Panther Buff
