ID,Name,Rank,Rarity_Score,Accessory,Attributes,Aura,Background,Bling,Body,Face,Hair,Hand,Hat,Head,Stress,Tool
4154,GOGO #4154,3496,89.49186806766537,Headset,9,Yellow,Desert,,Armour,Tripping,Purple,Claw,,Blue Goblin,2,
4721,GOGO #4721,3497,89.48363034637306,,8,Blue and Orange,Marsh,,Onesie,Roboto,,,Padded,Flushed,1,Skull
5461,GOGO #5461,3498,89.47503357988542,,8,Blue,Swamp,Chain,Dinosaur,Mask,,OK,,Flushed,1,
1967,GOGO #1967,3499,89.4651627825471,,8,Red,Forest,,Hoodie,Happy,Purple,Birdy,,Flushed,1,
2736,GOGO #2736,3500,89.43630471388315,,8,Red,Crash Site,,Hoodie,Roboto,,Claw,Crown,Peachy,1,
2919,GOGO #2919,3501,89.43305171909145,,9,Yellow,Marsh,Chain,Hoodie,Bear,Red,Phone,,Peachy,4,
871,GOGO #871,3502,89.42795775753807,,9,Blue,Desert,,Hoodie,Raging,Blue Punk,OK,Spikes,Flushed,2,
391,GOGO #391,3503,89.4190645973914,,8,Blue,Marsh,,Dinosaur,Laughing,Red,Flames,,Peachy,2,
3310,GOGO #3310,3504,89.41493761595738,,8,Blue,Swamp,,Armour,Shocked,Red Punk,Flames,,Peachy,1,
1904,GOGO #1904,3505,89.4138039376796,,9,Red,Desert,,Space Jacket,Happy,Black,OK,Crown,Zombie,1,
4396,GOGO #4396,3506,89.37748804058141,,8,Blue and Orange,Crash Site,,Armour,Unimpressed,Purple,Mace,,Flushed,1,
976,GOGO #976,3507,89.35911454781257,,9,Red,City,Chain,Armour,Raging,Green,OK,,Peachy,3,
995,GOGO #995,3508,89.35429910828486,,9,Blue and Orange,Mountain,Chain,Hoodie,Raging,Red Punk,OK,,Flushed,1,
4393,GOGO #4393,3509,89.34985662912712,,9,Blue and Orange,Desert,Chain,Denim Vest,Raging,Purple,Birdy,,Ashen,3,
1275,GOGO #1275,3510,89.32025190891633,,8,Blue and Orange,Mountain,,Chef,Unimpressed,Red,Dagger,,Flushed,3,
3053,GOGO #3053,3511,89.28720413934604,,8,Red,City,,Chef,Happy,Purple,,,Blue Goblin,3,Skull
4290,GOGO #4290,3512,89.27746572002319,,8,Yellow,Earth,,Hoodie,Happy,Bowl,Phone,,Ashen,2,
528,GOGO #528,3513,89.2586961787719,,8,Blue,Marsh,,Dinosaur,Angry,Bowl,Flames,,Ashen,1,
4518,GOGO #4518,3514,89.25142918447436,,8,Blue and Orange,City,,Armour,Happy,Green,Dagger,,Flushed,2,
697,GOGO #697,3515,89.24678553595592,,8,Yellow,Earth,,Chef,Ripped,Green,,,Blue Goblin,3,Skull
342,GOGO #342,3516,89.22569314899745,,9,Blue and Orange,Marsh,Chain,Denim Vest,Roboto,Red Punk,Torch,,Flushed,1,
5388,GOGO #5388,3517,89.22055748726234,Headset,9,Blue,Swamp,,Space Jacket,Disgusted,,Fist,Bowler,Flushed,2,
5488,GOGO #5488,3518,89.21231098748628,,7,Blue and Orange,Swamp,,Zombie,Unimpressed,Green,,,Purple Goblin,1,
1358,GOGO #1358,3519,89.19451593970977,,8,Red,Swamp,,Space Jacket,Blazed,Black,,Padded,Zombie,1,
2679,GOGO #2679,3520,89.17968159363487,,8,Red,City,,Armour,Shocked,Red Punk,OK,,Ashen,4,
1679,GOGO #1679,3521,89.17860622619038,,8,Blue,Swamp,,Armour,Happy,Black,Birdy,,Zombie,2,
4361,GOGO #4361,3522,89.1595325964802,,8,Blue and Orange,Desert,,Space Jacket,Tripping,Blue,Birdy,,Blue,3,
594,GOGO #594,3523,89.15895776785263,,9,Red,Marsh,,Hoodie,Unimpressed,Black,Fist,Bucket,Flushed,1,
1200,GOGO #1200,3524,89.15481251137918,,8,Blue,Swamp,,Skully,Ghoul,,OK,Bucket,Blue Goblin,2,
3886,GOGO #3886,3525,89.15024788827712,,8,Red,Forest,,Armour,Happy,Red,Dagger,,Purple Goblin,3,
889,GOGO #889,3526,89.13145719999054,,7,Blue and Orange,Hell,,Hoodie,Vampire,Red,,,Blue Goblin,2,
4917,GOGO #4917,3527,89.1308147319304,,9,Red,Desert,,Hoodie,Angry,Blue Punk,OK,Spikes,Ashen,2,
789,GOGO #789,3528,89.12397037076808,Headset,9,Red,Desert,,Chef,Shocked,,Claw,,Peachy,3,Skull
4885,GOGO #4885,3529,89.10631218523862,,8,Blue and Orange,Swamp,,Denim Vest,Laughing,Red,Dagger,,Flushed,5,
4342,GOGO #4342,3530,89.09706792132468,,8,Blue,Marsh,,Skully,Laughing,Blue Punk,Fist,,Peachy,1,
5194,GOGO #5194,3531,89.08587020296108,,7,Blue and Orange,Crash Site,,Armour,Disgusted,,Flames,,Flushed,2,
1681,GOGO #1681,3532,89.08137417474086,,9,Blue and Orange,Desert,Chain,Hoodie,Shocked,,Birdy,Bucket,Ashen,2,
1267,GOGO #1267,3533,89.07982691664616,,8,Red,Desert,,Dinosaur,Shocked,Red Punk,Skull,,Ashen,2,
4584,GOGO #4584,3534,89.0710704221008,,8,Red,Marsh,Sword,Hoodie,Shocked,Purple,,,Flushed,5,
5331,GOGO #5331,3535,89.05385882901416,,7,Blue and Orange,Hell,,Chef,,Red,,,Skull,1,Wrench
4239,GOGO #4239,3536,89.04966518136277,,8,Yellow,Mountain,,Armour,Raging,Black,Torch,,Peachy,2,
619,GOGO #619,3537,89.0455083579129,,8,Blue and Orange,Swamp,,Space Jacket,Blazed,Yellow,Roboto,,Blue Goblin,3,
3515,GOGO #3515,3538,89.02023337931836,,8,Blue,Forest,,Dinosaur,Shocked,Green,,,Purple Goblin,1,Skull
4246,GOGO #4246,3539,89.00871779910744,,7,Blue and Orange,Swamp,,Purple Tee,Unimpressed,Yellow,,,Purple Goblin,2,
2546,GOGO #2546,3540,89.00489478475193,,8,Red,Swamp,,Armour,Shocked,Green,Flames,,Flushed,3,
5462,GOGO #5462,3541,89.00087877115476,,8,Blue and Orange,Swamp,Chain,Purple Tee,Shocked,Red Punk,,,Ashen,2,
3136,GOGO #3136,3542,88.99216421289482,,8,Yellow,Island,,Dinosaur,Disgusted,Black,,,Peachy,3,Skull
943,GOGO #943,3543,88.98442129394992,,8,Blue,Forest,,Denim Vest,Raging,Black,OK,,Zombie,1,
5309,GOGO #5309,3544,88.98394238196344,,9,Red,Marsh,,Space Jacket,Angry,Black,Skull,Bowler,Flushed,1,
4676,GOGO #4676,3545,88.97070776028858,,8,Yellow,Mountain,,Chef,Raging,Red,Mace,,Ashen,1,
3744,GOGO #3744,3546,88.96432026254445,Headset,9,Blue and Orange,Desert,,Chef,Shocked,Bowl,Roboto,,Ashen,1,
5014,GOGO #5014,3547,88.91533510204098,,7,Red,Swamp,,Denim Vest,Tripping,,OK,,Purple Goblin,6,
2532,GOGO #2532,3548,88.91381599313524,,8,Red,Swamp,,Dinosaur,Blazed,Red,,,Purple Goblin,2,Sword
3933,GOGO #3933,3549,88.89832813228348,,8,Red,Swamp,,Denim Vest,Mask,,OK,,Purple Goblin,1,Skull
2046,GOGO #2046,3550,88.89604716545966,,8,Blue,Hell,,Chef,Bear,Red Punk,,,Peachy,1,Wrench
5051,GOGO #5051,3551,88.88791784283144,,7,Red,City,,Purple Tee,Laughing,Black,,,Flushed,2,
5500,GOGO #5500,3552,88.88554883827481,,9,Yellow,Hell,Sword,Denim Vest,Tripping,Purple,OK,,Purple Goblin,2,
2826,GOGO #2826,3553,88.88050379701828,,9,Yellow,Forest,Chain,Armour,Tripping,Blue,Fist,,Peachy,1,
1385,GOGO #1385,3554,88.86756588506626,,8,Red,Mountain,,Hoodie,Happy,Red,Roboto,,Ashen,1,
2072,GOGO #2072,3555,88.85730057353354,,8,Yellow,Earth,,Chef,Happy,Bowl,Claw,,Flushed,2,
2601,GOGO #2601,3556,88.84921564878451,,8,Yellow,City,,Polo,Laughing,Black,OK,,Flushed,2,
3160,GOGO #3160,3557,88.83927518254674,,8,Blue,Crash Site,,Armour,Tripping,Red,Skull,,Purple Goblin,1,
2554,GOGO #2554,3558,88.82712362649384,,8,Blue and Orange,Desert,,Skully,Bear,Red,,,Peachy,5,Skull
3173,GOGO #3173,3559,88.82597202504809,,8,Blue and Orange,Island,,Chef,Disgusted,Red,Dagger,,Ashen,1,
1137,GOGO #1137,3560,88.81406536792046,,7,Red,Swamp,,Zombie,Happy,,,,Purple Goblin,3,Skull
4522,GOGO #4522,3561,88.79826352966349,,7,Blue,Marsh,,Zombie,Unimpressed,,,,Purple Goblin,1,Wrench
2047,GOGO #2047,3562,88.79528108228442,,8,Yellow,Forest,,Space Jacket,Raging,Red,Claw,,Ashen,2,
3342,GOGO #3342,3563,88.77675447191008,Headset,9,Blue,Swamp,,Armour,Tripping,Bowl,Roboto,,Flushed,3,
2431,GOGO #2431,3564,88.77485397850361,,9,Blue and Orange,Swamp,,Denim Vest,Bear,Red,Dagger,Padded,Peachy,1,
4865,GOGO #4865,3565,88.73607980243514,,8,Blue and Orange,Hell,Chain,Armour,,Red,OK,,Skull,4,
1984,GOGO #1984,3566,88.72569759341435,,8,Yellow,Earth,,Chef,Roboto,Blue Punk,,,Ashen,1,Skull
3098,GOGO #3098,3567,88.72187852370473,,8,Red,Mountain,Sword,Purple Tee,Unimpressed,Blue,,,Flushed,1,
5102,GOGO #5102,3568,88.71812539973219,,7,Yellow,Mountain,,Skully,Shocked,,Torch,,Peachy,1,
3607,GOGO #3607,3569,88.7029134769025,,7,Blue,Marsh,,Chef,Vampire,,Skull,,Blue Goblin,3,
1329,GOGO #1329,3570,88.69584809396417,,7,Yellow,Island,,Purple Tee,Laughing,Blue,,,Purple Goblin,1,
4346,GOGO #4346,3571,88.68731829119895,,8,Yellow,Forest,,Chef,Unimpressed,,Claw,Bowler,Flushed,1,
1724,GOGO #1724,3572,88.68053978686864,,8,Blue and Orange,Swamp,,Dinosaur,Blazed,Red,,,Blue Goblin,2,Sword
3441,GOGO #3441,3573,88.67791276760416,,8,Red,Marsh,Chain,Purple Tee,Disgusted,Blue Punk,,,Ashen,1,
1892,GOGO #1892,3574,88.63642931517987,Headset,9,Red,Desert,,Skully,Bear,Green,,,Ashen,1,Wrench
675,GOGO #675,3575,88.63361764056721,,8,Blue,Island,,Armour,Roboto,Red,Mace,,Flushed,2,
1891,GOGO #1891,3576,88.62927059349997,,8,Yellow,Swamp,,Armour,Blazed,Red,Mace,,Flushed,5,
3910,GOGO #3910,3577,88.6280977114927,,8,Blue,Forest,,Armour,Laughing,Bowl,Mace,,Blue Goblin,2,
3542,GOGO #3542,3578,88.60752702875952,,9,Blue and Orange,Swamp,,Hoodie,Blazed,Black,Torch,Bowler,Flushed,1,
1179,GOGO #1179,3579,88.60374931228148,,7,Blue and Orange,Mountain,,Hoodie,Shocked,Blue Punk,,,Ashen,3,
5465,GOGO #5465,3580,88.59858114485229,,9,Red,Marsh,Chain,Armour,Angry,Bubblegum,OK,,Peachy,1,
2351,GOGO #2351,3581,88.5960180718774,,8,Blue,Forest,,Denim Vest,Raging,,Torch,,Peachy,2,Skull
4624,GOGO #4624,3582,88.59573199575873,,8,Blue,Mountain,,Armour,Angry,,Dagger,Bowler,Blue Goblin,1,
574,GOGO #574,3583,88.57622346643254,,8,Red,Marsh,,Onesie,Roboto,Bowl,,,Flushed,1,Wrench
4778,GOGO #4778,3584,88.56295581276781,,8,Yellow,Swamp,,Dinosaur,Shocked,Red,,,Blue Goblin,1,Sword
162,GOGO #162,3585,88.55468999751729,,8,Red,Swamp,,Chef,Scuba,Green,,,Blue Goblin,1,Skull
852,GOGO #852,3586,88.5311941242454,,9,Blue and Orange,Earth,,Dinosaur,Raging,Black,OK,Crown,Flushed,1,
2506,GOGO #2506,3587,88.51390369846355,,8,Yellow,Earth,Chain,Hoodie,Roboto,Blue Punk,,,Flushed,3,
4841,GOGO #4841,3588,88.49845335984227,,8,Yellow,Swamp,,Skully,Bear,Bowl,Flames,,Peachy,1,
4051,GOGO #4051,3589,88.48741938772078,,8,Yellow,Marsh,,Chef,Happy,Blue,OK,,Bot,3,
1217,GOGO #1217,3590,88.47831684051096,,9,Blue and Orange,Swamp,,Armour,Bear,Blue,OK,Padded,Blue,2,
2131,GOGO #2131,3591,88.45017992958982,Headset,9,Yellow,Swamp,,Chef,Roboto,Bowl,,,Ashen,3,Wrench
5260,GOGO #5260,3592,88.43298526700596,,8,Blue and Orange,Marsh,,Denim Vest,Tripping,,Claw,Bucket,Ashen,4,
3066,GOGO #3066,3593,88.42796887080216,,8,Blue,Desert,Sword,Space Jacket,,Purple,Phone,,Skull,1,
5086,GOGO #5086,3594,88.4114208021725,,8,Yellow,Swamp,,Denim Vest,Vampire,Red,Roboto,,Purple Goblin,1,
2907,GOGO #2907,3595,88.41126105301142,,9,Blue,Earth,Chain,Chef,Tripping,Purple,OK,,Blue Goblin,2,
3654,GOGO #3654,3596,88.40153100154228,,8,Blue,Crash Site,,Armour,Disgusted,Bowl,Fist,,Blue Goblin,1,
5430,GOGO #5430,3597,88.40066693530332,,9,Blue,Earth,Chain,Armour,Tripping,Blue,Skull,,Flushed,1,
4704,GOGO #4704,3598,88.39032273250673,,8,Blue,Swamp,,Onesie,Blazed,,,Bowler,Flushed,1,Wrench
2710,GOGO #2710,3599,88.38224269388203,,9,Red,Marsh,Chain,Dinosaur,Shocked,Bowl,Birdy,,Blue Goblin,1,
2106,GOGO #2106,3600,88.37347425296672,,9,Red,Earth,Sword,Chef,Bear,Blue,OK,,Purple Goblin,4,
731,GOGO #731,3601,88.30330407811738,,9,Blue,Desert,Chain,Hoodie,Roboto,Bowl,Phone,,Peachy,3,
451,GOGO #451,3602,88.29656799510127,,7,Yellow,Desert,,Skully,Vampire,,Phone,,Purple Goblin,2,
2571,GOGO #2571,3603,88.29634040077765,,7,Blue,Desert,,Dinosaur,Roboto,Blue,,,Bot,1,
4251,GOGO #4251,3604,88.24788612658557,,8,Red,Island,,Chef,Shocked,Blue,,,Purple Goblin,3,Wrench
5151,GOGO #5151,3605,88.24065282097013,,9,Yellow,Swamp,,Denim Vest,Unimpressed,Blue Punk,OK,Spikes,Flushed,3,
2706,GOGO #2706,3606,88.23620068828407,,9,Blue and Orange,Swamp,Sword,Space Jacket,Disgusted,Bowl,Phone,,Purple Goblin,2,
1999,GOGO #1999,3607,88.20902685599688,,8,Blue,Hell,,Armour,Laughing,Green,Claw,,Peachy,1,
1584,GOGO #1584,3608,88.20650707696356,,9,Blue,Marsh,Chain,Space Jacket,Angry,Purple,Torch,,Ashen,1,
1602,GOGO #1602,3609,88.18734834372499,,7,Blue,Marsh,,Hoodie,Scuba,,,Bucket,Ashen,3,
5020,GOGO #5020,3610,88.17655405194945,,9,Red,Earth,Chain,Denim Vest,Bear,Black,Claw,,Flushed,1,
5550,GOGO #5550,3611,88.1556986263175,Headset,8,Red,Swamp,,Dinosaur,,Blue,Phone,,Skull,3,
1464,GOGO #1464,3612,88.15543751933706,Headset,9,Blue,Swamp,,Chef,Bear,Green,Birdy,,Peachy,2,
3530,GOGO #3530,3613,88.13311115989121,,7,Yellow,City,,Armour,Bear,,Roboto,,Blue Goblin,4,
4830,GOGO #4830,3614,88.13272942496705,,8,Blue and Orange,Marsh,,Dinosaur,Blazed,Red,,,Purple Goblin,1,Sword
3458,GOGO #3458,3615,88.12485756755437,,8,Blue,Desert,,Skully,Ripped,Red Punk,Phone,,Ashen,2,
3455,GOGO #3455,3616,88.12436787711066,,7,Blue and Orange,Desert,,Purple Tee,Shocked,Yellow,,,Blue Goblin,1,
5205,GOGO #5205,3617,88.11657336715245,,8,Yellow,Hell,,Space Jacket,Laughing,Blue,Roboto,,Purple Goblin,3,
2322,GOGO #2322,3618,88.11431232882207,,8,Blue,Swamp,,Purple Tee,Shocked,Red,,Bowler,Peachy,1,
3292,GOGO #3292,3619,88.10502877646925,,8,Blue and Orange,Hell,,Chef,Blazed,Red Punk,,,Flushed,1,Wrench
2529,GOGO #2529,3620,88.10297911393761,,7,Blue and Orange,Earth,,Dinosaur,,Purple,OK,,Skull,1,
4668,GOGO #4668,3621,88.1003330206266,,9,Yellow,Marsh,Chain,Denim Vest,Raging,Purple,Skull,,Blue Goblin,1,
2196,GOGO #2196,3622,88.07863249598891,,7,Blue and Orange,Hell,Chain,Space Jacket,Unimpressed,,,,Blue Goblin,5,
1974,GOGO #1974,3623,88.07325353660403,,8,Blue,Desert,,Hoodie,Shocked,Red Punk,Skull,,Peachy,3,
4172,GOGO #4172,3624,88.05807594577675,Headset,9,Blue,Swamp,,Armour,Laughing,,Torch,Bowler,Ashen,1,
4744,GOGO #4744,3625,88.05579138495321,,8,Red,City,,Skully,Blazed,Bowl,,,Flushed,1,Wrench
5266,GOGO #5266,3626,88.03868176684855,,9,Blue and Orange,Mountain,Sword,Dinosaur,Shocked,Blue,OK,,Purple Goblin,2,
5008,GOGO #5008,3627,88.03832832804561,,9,Red,Desert,Chain,Space Jacket,Shocked,Red,Skull,,Ashen,3,
4366,GOGO #4366,3628,88.01962335863968,,9,Yellow,City,,Denim Vest,Blazed,Red,OK,Bowler,Peachy,2,
4401,GOGO #4401,3629,88.01618613048912,,8,Blue and Orange,Island,,Armour,Angry,Black,Skull,,Flushed,2,
5326,GOGO #5326,3630,87.97523069834588,,9,Red,Desert,Sword,Dinosaur,Tripping,,,Padded,Peachy,1,Skull
4642,GOGO #4642,3631,87.96492544481809,,8,Red,Marsh,,Denim Vest,Shocked,Purple,Mace,,Ashen,4,
3015,GOGO #3015,3632,87.95253622099894,,8,Yellow,Earth,,Armour,Blazed,Purple,Birdy,,Purple Goblin,1,
4826,GOGO #4826,3633,87.9507163589622,,9,Blue,Earth,,Armour,Angry,Red,OK,Bowler,Peachy,2,
2583,GOGO #2583,3634,87.94749842930965,,7,Blue and Orange,Desert,,Armour,,Purple,Roboto,,Skull,3,
613,GOGO #613,3635,87.94485781506336,,7,Blue and Orange,Mountain,,Dinosaur,Disgusted,Purple,,,Blue Goblin,3,
184,GOGO #184,3636,87.9445299699288,,8,Yellow,City,,Denim Vest,Disgusted,Bowl,Birdy,,Blue Goblin,2,
3130,GOGO #3130,3637,87.93774443024351,Headset,9,Red,Hell,,Armour,Shocked,Green,OK,,Peachy,2,
1551,GOGO #1551,3638,87.93336688209295,Headset,8,Yellow,Crash Site,,Hoodie,Laughing,Red Punk,,,Ashen,2,
2824,GOGO #2824,3639,87.89552428505239,,9,Yellow,Crash Site,Sword,Space Jacket,Blazed,Green,OK,,Peachy,1,
3440,GOGO #3440,3640,87.89437500299671,,9,Yellow,City,Chain,Armour,Laughing,Blue,Claw,,Ashen,1,
658,GOGO #658,3641,87.88751299702736,,9,Red,Swamp,Sword,Onesie,Laughing,Blue,,,Peachy,1,Skull
4792,GOGO #4792,3642,87.88440629844644,Headset,8,Yellow,Crash Site,,Dinosaur,Laughing,,,Bowler,Peachy,1,
4856,GOGO #4856,3643,87.87069822272018,,8,Blue,Marsh,,Skully,Blazed,Blue Punk,Mace,,Flushed,2,
2333,GOGO #2333,3644,87.85549336991886,,8,Yellow,Swamp,,Dinosaur,Raging,Bubblegum,OK,,Ashen,1,
3587,GOGO #3587,3645,87.847839479499,,8,Blue,Island,,Armour,Raging,Red,Phone,,Blue Goblin,1,
922,GOGO #922,3646,87.83998135329455,,8,Red,City,,Polo,Blazed,Black,OK,,Flushed,2,
3551,GOGO #3551,3647,87.83616888425716,,8,Blue,Earth,Sword,Space Jacket,Blazed,,,Crown,Purple Goblin,4,
3655,GOGO #3655,3648,87.80412750689086,,9,Yellow,Desert,Chain,Armour,Laughing,Purple,Dagger,,Blue Goblin,3,
1132,GOGO #1132,3649,87.80160069315795,,7,Red,Desert,,Dinosaur,Raging,Bowl,,,Purple Goblin,5,
5100,GOGO #5100,3650,87.78145463472347,,8,Yellow,Desert,,Dinosaur,Raging,Black,,,Peachy,1,Sword
1134,GOGO #1134,3651,87.78005782875935,,7,Blue and Orange,Earth,,Onesie,Shocked,Black,,,Flushed,1,
2620,GOGO #2620,3652,87.77660025448492,,7,Blue,Marsh,,Skully,,Bowl,Roboto,,Skull,1,
686,GOGO #686,3653,87.75590461465035,,8,Blue and Orange,Hell,,Skully,Laughing,,,Bowler,Blue Goblin,1,Skull
4767,GOGO #4767,3654,87.75439980403536,,7,Yellow,Desert,,Purple Tee,Raging,Bowl,,,Flushed,4,
4530,GOGO #4530,3655,87.7378070447287,,8,Blue,Mountain,Sword,Space Jacket,Laughing,,Torch,,Flushed,2,
2853,GOGO #2853,3656,87.71561887229761,,9,Red,Mountain,Chain,Armour,Blazed,Blue,Dagger,,Purple Goblin,1,
149,GOGO #149,3657,87.71056991676296,,8,Blue and Orange,Hell,Chain,Hoodie,Happy,,,Padded,Blue Goblin,3,
4011,GOGO #4011,3658,87.69854825410665,,7,Yellow,Island,,Purple Tee,Laughing,Blue,,,Peachy,1,
1779,GOGO #1779,3659,87.68110728294366,,8,Blue and Orange,Island,,Hoodie,Shocked,Red,,Bowler,Peachy,1,
3341,GOGO #3341,3660,87.68072095219392,,9,Blue,Marsh,Sword,Space Jacket,Laughing,Red Punk,OK,,Ashen,4,
768,GOGO #768,3661,87.67909796918313,,8,Red,Marsh,,Hoodie,Happy,Green,Phone,,Ashen,4,
1211,GOGO #1211,3662,87.65286660225023,Headset,8,Blue,Desert,,Hoodie,Raging,Bubblegum,,,Flushed,1,
37,GOGO #37,3663,87.64443971586182,,9,Yellow,Swamp,Chain,Armour,Happy,Green,Torch,,Peachy,2,
3296,GOGO #3296,3664,87.64251647253184,,8,Blue and Orange,Marsh,,Skully,Raging,Blue Punk,Dagger,,Flushed,1,
2370,GOGO #2370,3665,87.62307032353418,,8,Blue and Orange,Desert,,Hoodie,Blazed,Blue,Torch,,Blue,2,
4493,GOGO #4493,3666,87.61747917647162,,9,Blue and Orange,Marsh,Chain,Chef,Happy,Purple,Claw,,Ashen,1,
2073,GOGO #2073,3667,87.61666360357161,,9,Yellow,Desert,Chain,Hoodie,Angry,Black,Birdy,,Flushed,4,
2237,GOGO #2237,3668,87.61595045673062,,7,Blue,Marsh,,Chef,,Red Punk,Fist,,Skull,1,
5097,GOGO #5097,3669,87.60402497414627,,9,Blue and Orange,Marsh,Chain,Armour,Shocked,Purple,Fist,,Ashen,2,
36,GOGO #36,3670,87.58064340020367,,7,Blue and Orange,Crash Site,,Armour,Ghoul,,OK,,Purple Goblin,3,
3857,GOGO #3857,3671,87.57099981740755,,7,Blue and Orange,Hell,,Hoodie,Shocked,Green,,,Ashen,4,
43,GOGO #43,3672,87.56862891872606,,8,Blue,Mountain,,Chef,Raging,,,Bucket,Purple Goblin,1,Skull
3596,GOGO #3596,3673,87.56664789374426,,8,Red,Desert,,Denim Vest,Unimpressed,,Flames,Bowler,Flushed,3,
1976,GOGO #1976,3674,87.53671186562997,,8,Blue,Marsh,,Armour,Shocked,Purple,Birdy,,Purple Goblin,4,
3379,GOGO #3379,3675,87.52549374082479,,9,Yellow,Forest,Chain,Denim Vest,Blazed,Blue,Mace,,Peachy,1,
1835,GOGO #1835,3676,87.51445144745374,,9,Blue and Orange,City,Sword,Denim Vest,Tripping,,OK,Bowler,Blue Goblin,1,
1044,GOGO #1044,3677,87.50630171726145,,8,Red,Crash Site,,Denim Vest,Unimpressed,Bowl,Dagger,,Ashen,2,
1098,GOGO #1098,3678,87.50084674923845,,8,Blue and Orange,Swamp,Sword,Purple Tee,Laughing,,,Padded,Flushed,1,
2639,GOGO #2639,3679,87.4960998425917,,7,Blue and Orange,Forest,,Polo,Happy,,,,Flushed,1,Skull
4372,GOGO #4372,3680,87.49389457640925,,8,Blue and Orange,Swamp,,Denim Vest,Laughing,Blue,Claw,,Blue,3,
3327,GOGO #3327,3681,87.49074801140418,,8,Blue and Orange,Crash Site,,Denim Vest,Angry,Red,Claw,,Peachy,2,
3370,GOGO #3370,3682,87.48815097467114,,8,Blue and Orange,Marsh,,Skully,Scuba,Blue,,,Purple Goblin,2,Skull
1940,GOGO #1940,3683,87.48794771734613,,8,Yellow,Desert,,Chef,Ghoul,,,Crown,Blue Goblin,1,Wrench
3950,GOGO #3950,3684,87.47853861884813,,8,Blue and Orange,Swamp,,Dinosaur,Tripping,Black,,,Flushed,2,Sword
4274,GOGO #4274,3685,87.45264630962963,,8,Red,Crash Site,,Chef,Roboto,Purple,,,Peachy,2,Skull
5093,GOGO #5093,3686,87.44655937608198,,8,Red,City,,Chef,Ripped,Bowl,,,Ashen,1,Wrench
5552,GOGO #5552,3687,87.44198093024634,,8,Blue and Orange,Forest,,Skully,Happy,Red,,,Flushed,1,Wrench
4059,GOGO #4059,3688,87.43452941539937,,8,Red,Desert,,Skully,Unimpressed,Green,,,Flushed,4,Wrench
1416,GOGO #1416,3689,87.38233265698669,,7,Red,Swamp,,Hoodie,Tripping,Red Punk,,,Peachy,5,
5307,GOGO #5307,3690,87.37157115027244,Headset,9,Yellow,Desert,,Denim Vest,Blazed,,Claw,Bucket,Blue Goblin,1,
1983,GOGO #1983,3691,87.35411342013552,,8,Blue and Orange,Desert,,Polo,Unimpressed,Red,Phone,,Flushed,1,
2742,GOGO #2742,3692,87.34645092028376,,9,Yellow,Marsh,Sword,Space Jacket,Unimpressed,Bowl,Mace,,Ashen,2,
2770,GOGO #2770,3693,87.34505956754256,,8,Blue,Hell,,Chef,Angry,Purple,,,Ashen,1,Wrench
418,GOGO #418,3694,87.33857441220921,,8,Blue,Swamp,,Skully,Angry,Bubblegum,OK,,Flushed,2,
2411,GOGO #2411,3695,87.33542398244214,,9,Red,Swamp,Sword,Dinosaur,Roboto,Black,Mace,,Flushed,1,
4777,GOGO #4777,3696,87.33345618743667,,8,Blue,Marsh,,Skully,Tripping,Yellow,,,Purple Goblin,1,Wrench
727,GOGO #727,3697,87.32747056509157,,9,Red,Marsh,Chain,Hoodie,Shocked,Green,Dagger,,Purple Goblin,1,
4576,GOGO #4576,3698,87.28766420938445,,8,Yellow,Mountain,,Armour,Tripping,Red,Skull,,Peachy,1,
881,GOGO #881,3699,87.2839940881157,,8,Blue and Orange,Desert,,Chef,Scuba,,OK,Padded,Ashen,2,
1442,GOGO #1442,3700,87.27562029619706,,7,Red,Swamp,,Denim Vest,Laughing,,OK,,Peachy,6,
4790,GOGO #4790,3701,87.27052308455731,,8,Red,Hell,,Armour,Blazed,,Fist,Bucket,Flushed,1,
3154,GOGO #3154,3702,87.27048130479197,,8,Yellow,Swamp,,Polo,Shocked,Red Punk,OK,,Flushed,3,
1423,GOGO #1423,3703,87.25431127526689,,9,Red,Swamp,Sword,Denim Vest,Blazed,Bowl,Birdy,,Purple Goblin,3,
131,GOGO #131,3704,87.25355352322906,,7,Yellow,Swamp,,Dinosaur,Ripped,,,,Blue Goblin,3,Sword
5057,GOGO #5057,3705,87.2455957353696,,8,Blue and Orange,Earth,,Skully,Blazed,Green,,,Blue Goblin,1,Skull
2317,GOGO #2317,3706,87.22837661904609,,8,Blue and Orange,Desert,Sword,Onesie,Happy,,,,Purple Goblin,1,Wrench
4140,GOGO #4140,3707,87.20364871973374,Headset,9,Yellow,Desert,,Dinosaur,Tripping,Black,Dagger,,Flushed,2,
1907,GOGO #1907,3708,87.15515741999415,,9,Blue,Marsh,Sword,Denim Vest,Disgusted,Blue,Dagger,,Peachy,4,
3198,GOGO #3198,3709,87.15113321961692,,8,Blue,Swamp,,Dinosaur,Happy,Blue Punk,,Spikes,Flushed,2,
2572,GOGO #2572,3710,87.15070223958716,,8,Yellow,City,,Dinosaur,Tripping,Purple,OK,,Ashen,3,
3552,GOGO #3552,3711,87.14049119824043,,8,Red,Island,,Armour,Laughing,Red,Phone,,Purple Goblin,1,
1383,GOGO #1383,3712,87.11018006401723,,8,Blue,Crash Site,,Denim Vest,Tripping,Black,Torch,,Ashen,1,
