ID,Name,Rank,Rarity_Score,Attributes,Backdrop,Backdrop Shape,Barnet,Body,Bodymod,Clothing,Collar,Cultural Artefact,Eyeware,Face,Face Accessory,Familiar,Groom,Hat,Hat Hair,Head Gear,Head Ornamentation,Heroes,Hood,Look,Mask,Name,Piercings,Special Figure,Special Head,Status,Tattoo
3472,VesselsGen0 #3472,1763,4085.706955739459,13,Goodie Blue,,Short Back and Sides Sir?,Gen-0_A,Face Palm,Yellow Jumper,Collar_6,,,Female Face,Plaster,Peep Oh,,,,,,,,Supergood,Tiger Mask,Hawk,,,,,Tattoo_A
4065,VesselsGen0 #4065,1764,4085.6521482045678,13,Blood Red,,Pinky,The Void,Bodymod [EMPTY],Tee_A,,,NEONZ ARZ,Evil Eyes,Cheek Heart,Familiar [EMPTY],,,,,Head Ornament [EMPTY],,,Supergood,,Pinata,,,,,Tattoo_A
1658,VesselsGen0 #1658,1765,4085.6413387303937,7,Devil Wings,,,Ice Cold,,Green Body Armour,,,,Micky Glowing Blue Eyes,,Peep Oh,,,,Black Armour Helmet,,,,,,Seraytia,,,,,
1111,VesselsGen0 #1111,1766,4085.512484023246,13,The Kraken Wakes,,Dreads,Gen-0_C,War Paint,Orange Tee ,,,Monocle,Grrrrrrrrrrrrrrrrrrr,Plaster,Truffle Pig,,,,,MSKD Horns,,,Supergood,,Stovios,,,,,Tattoo_D
913,VesselsGen0 #913,1767,4085.480264482232,11,The Kraken Wakes,,"Skinhead, Skinhead",Gen-0_C,Bodymod [EMPTY],Kimono I,Collar_1,,,Sideways Glance Female,,Familiar [EMPTY],,,,Black Armour Helmet,,,,Happy,,Tiz,,,,,
4867,VesselsGen0 #4867,1768,4085.4775495671806,7,Rising Sun,,,,,Nordic Dress,,,Monocle,,,,,,,,,,,Supergood,,Nalyhi,,Ape Body,King Of Furries ,,
3359,VesselsGen0 #3359,1769,4085.4402377831348,8,The Deeps,,,,,Pink Tee,,,,,Face_Accessory_Freckles,Familiar [EMPTY],,,,,,,,Supergood,,Hanson,,Deep One,Fish Face,,
461,VesselsGen0 #461,1770,4085.292164715402,13,Blood Red,,Rainbow Hair,Gen-0_A,Mech Pilot Paint,Traveller,,,Monocle,Sideways Glance Female,Face_Accessory_Freckles,Pigmy Hooter,,,,,MSKD Horns,,,Happy,,Tyeullyllo,,,,,Tattoo [EMPTY]
1870,VesselsGen0 #1870,1771,4085.2739119159723,10,Angel Wings,,Rough Bob,Gen-0_B,,Red Tee,,,,Female Face,Face Accessory [EMPTY],,,,,,ZIGGY,,,Supergood,,Bishop,,,,,Tattoo_B
4260,VesselsGen0 #4260,1772,4085.256403532853,13,Mind Relaxer,,,Gen-0_D,Bodymod [EMPTY],Black Tee,Collar_5,,,Female Face,Face Accessory [EMPTY],Pigmy Hooter,,,,Blue Armour Helmet,Angel Halo,,,Happy,,Nameca,,,,,Tattoo_A
1632,VesselsGen0 #1632,1773,4085.2531851140798,13,Blood Red,,Blondie,Gen-0_D,Bodymod [EMPTY],MP Tigers Jacket,,,,Evil Eyes,Face Accessory [EMPTY],Aubi,,,,,Bunny Ears,,,Happy,Tiger Mask,Steele,,,,,Tattoo_D
3042,VesselsGen0 #3042,1774,4085.244954322077,8,The Deeps,,,,,Pink Tee,,,,,Face_Accessory_Freckles,Familiar [EMPTY],,,,,,,,Happy,,Wu,,Deep One,Fish Face,,
780,VesselsGen0 #780,1775,4085.047481467617,13,Angel Wings,,Foxyloxy,Gen-0_B,Face Palm,Black Samurai Body Armour,,,NEONZ ARZ,Grrrrrrrrrrrrrrrrrrr,Plaster,Ice Scar,,,,,Head Ornament [EMPTY],,,Supergood,,Wofuron,,,,,Tattoo_C
3111,VesselsGen0 #3111,1776,4085.004763217719,14,Old Quarter,Square,,Gen-0_D,Bodymod [EMPTY],Kimono II,,,Glasses [EMPTY],Rage Face,Face Accessory [EMPTY],Pigmy Hooter,Mustachio And Crop,Henry's,,,Head Ornament [EMPTY],,,The Darkness,,Lewis,,,,,
1454,VesselsGen0 #1454,1777,4084.9883259869302,11,Rising Sun,,"Skinhead, Skinhead",Ice Cold,Hunter Paint,Pink Tee,Collar_4,,,Sideways Glance Female,,Ice Scar,,,,Helmet Mech White,,,,Happy,,Ushihonu,,,,,
1837,VesselsGen0 #1837,1778,4084.8575090292566,13,Fire,,Dreads,Gen-0_E,Cyborg,Biker Jacket,Collar_2,,Neonz Specz,Female Face,Face Accessory [EMPTY],Peep Oh,,,,,Angel Halo,,,,,Echesia,,,,,Tattoo_C
2347,VesselsGen0 #2347,1779,4084.770003208661,13,Mech,,Betsy's Signature Fringe,Hulkin,Hunter Paint,BK Bunnies Jacket,,,Dutch's,Evil Eyes,Plaster,Ice Scar,,,,,Bunny Ears,,,Supergood,,Sulayos,,,,,Tattoo [EMPTY]
4095,VesselsGen0 #4095,1780,4084.733234322836,10,Goodie Blue,,Signature Forelock,Gen-0_B,Face Palm,Red Tee,,,,Sideways Glance Male,Face Accessory [EMPTY],,,,,,,,Hoody Up,Happy,,Donaldson,,,,,
4938,VesselsGen0 #4938,1781,4084.7124929091724,13,Blood Red,,,Hulkin,Mech Pilot Paint,Neodandy,Collar_4,,,Female Face,Cheek Heart,Peep Oh,,,,Helmet Mech White,MSKD Horns,,,The Blues,,Sodrpol,,,,,Tattoo [EMPTY]
1543,VesselsGen0 #1543,1782,4084.5713350474416,10,Rising Heat,,,,,Blue Body Armour,,,Neonz Vizor,,Face_Accessory_Freckles,Ice Scar,,,,,,,,Happy,Mask [EMPTY],Blackmane,,Deep One,Fish Face,,
681,VesselsGen0 #681,1783,4084.467076341218,8,Bling,Triangle,"Skinhead, Skinhead",Gen-0_D,,Black Samurai Body Armour,,,,Male Face,,,The Prickler,,,,,,,,,Frazier,,,,,
4786,VesselsGen0 #4786,1784,4084.3221553638914,14,Icey,Circle,,Hulkin,Bodymod [EMPTY],Kimono II,,,Glasses [EMPTY],Micky Glowing Blue Eyes,Plaster,Omni Nibbler,Mustachio And Crop,Henry's,,,Head Ornament [EMPTY],,,Happy,,Redumod,,,,,
1807,VesselsGen0 #1807,1785,4084.214547764356,13,Power Circle,,,Golden Child,Death Paint,Nordic Dress,,Nordic Artefact,,Grrrrrrrrrrrrrrrrrrr,Face Accessory [EMPTY],Familiar [EMPTY],,,,,MSKD Horns,,,Happy,Mask [EMPTY],Lyeaer,,,,,Tattoo_C
2637,VesselsGen0 #2637,1786,4084.095707095332,7,The Kraken Wakes,,,,,Feathers,,,,,,Omni Nibbler,,,,,,,,Happy,,Jams,,Ape Body,Doom Gang Yellow Biter,,
1702,VesselsGen0 #1702,1787,4084.051489637335,13,Special Circle,,,Gen-0_A,Bodymod [EMPTY],Africa Dress,,Nordic Artefact,,Sideways Glance Female,Plaster,Skull Cat,,,,,Ciggie,,,Supergood,Mask [EMPTY],Pyq,,,,,Tattoo_D
1316,VesselsGen0 #1316,1788,4084.049114635299,9,Power Circle,Circle,,Ice Cold,,Tee_A,,,Neonz Specz,Nova,,,,Hover Skater Girl Helm,,,,,,Supergood,,Min,,,,,
1031,VesselsGen0 #1031,1789,4084.0063594722446,11,Heat Death Of The Universe,,Signature Forelock,Gen-0_C,Mech Pilot Paint,Orange Tee ,Collar_8,,,Female Face,Eyepatch 1,,,,,,,,Head Scarf 2,Supergood,,Kilicet,,,,,
786,VesselsGen0 #786,1790,4083.963196209409,13,Steely,,Rainbow Hair,Golden Child,The Thin Gold Line,Silver's Jacket,,,Dutch's,Witch Eyes,Plaster,Go Go Tweet Tweet,,,,,Head Ornament [EMPTY],,,Supergood,,Meceh,,,,,Tattoo_D
1493,VesselsGen0 #1493,1791,4083.792043711461,13,Power Circle,,Cosmic,Golden Child,War Paint,BK Bunnies Jacket,,,,Witch Eyes,Face Accessory [EMPTY],Aubi,,,,,Bunny Ears,,,Happy,Crow Mask,Mih,,,,,Tattoo_A
4430,VesselsGen0 #4430,1792,4083.557450752135,12,Steely,,,Golden Child,War Paint,Feathers,Collar_8,,,Female Face,Plaster,Ice Scar,,,,Warlock,,,,The Blues,,Tyialae,,,,,Tattoo_E
2953,VesselsGen0 #2953,1793,4083.5438488974296,12,Blood Red,,Casual Suave,Golden Child,Hunter Paint,Tee_A,,,,Female Face,Face Accessory [EMPTY],Omni Nibbler,,,,,,,,Happy,Tiger Mask,Lyehat,,,,,Tattoo [EMPTY]
4424,VesselsGen0 #4424,1794,4083.539380676258,13,Icey,,"Skinhead, Skinhead",Ice Cold,Death Paint,Silver's Jacket,,,Dutch's,Witch Eyes,Plaster,Peep Oh,,,,,Bunny Ears,,,Supergood,,Tinine,,,,,Tattoo_B
2264,VesselsGen0 #2264,1795,4083.5142492324712,13,Acid Green,,The Roman,Gen-0_A,The Thin Gold Line,Silver's Jacket,Collar [EMPTY],,,Evil Eyes,Face Accessory [EMPTY],Familiar [EMPTY],,,,,,,,Supergood,Siberian Head Gear,Benjamin,,,,,Tattoo_C
384,VesselsGen0 #384,1796,4083.4697035558715,10,Acid Green,,,,,Red Tee,,,Neonz Vizor,,Face_Accessory_Freckles,Ice Scar,,,,,,,,The Blues,Siberian Head Gear,Avori,,Deep One,Fish Face,,
2821,VesselsGen0 #2821,1797,4083.4214142471824,7,M O O N spells moon,,,,,Hoodie,,,,,,Pigmy Hooter,,,,,,,,Supergood,,Pakkiri,,Furry Yellow Body,Doom Gang Blue Biter,,
4919,VesselsGen0 #4919,1798,4083.376256725808,12,Steely,,Cosmic,Golden Child,Hunter Paint,Biker Jacket,,,,Sideways Glance Female,Plaster,Omni Nibbler,,,,,,,,Happy,Crow Mask,Wolf,,,,,Tattoo_C
799,VesselsGen0 #799,1799,4083.3519003585266,12,Rising Sun,,,Gen-0_A,Bodymod [EMPTY],Africa Dress,Collar_2,,,Female Face,Face_Accessory_Freckles,Familiar [EMPTY],,,,Peter's,,,,Supergood,,Leratia,,,,,Tattoo_C
3108,VesselsGen0 #3108,1800,4083.3493545842257,13,Dragon!,,Blue Hair ,Hulkin,Death Paint,Blue Body Armour,,,Neonz Specz,Grrrrrrrrrrrrrrrrrrr,Plaster,Pigmy Hooter,,,,,MSKD Horns,,,Happy,,Ack'oso,,,,,Tattoo_A
1263,VesselsGen0 #1263,1801,4083.3392159466534,12,Power Circle,,,Ice Cold,Face Palm,Hoodie,Collar_5,,,Female Face,Cheek Heart,Truffle Pig,,,,Helmet White,,,,The Blues,,Phoqch,,,,,Tattoo_D
3466,VesselsGen0 #3466,1802,4083.263355004468,13,The Deeps,,Curlz,Gen-0_D,Mech Pilot Paint,Black Tee,,,Aviators,Witch Eyes,Face_Accessory_Freckles,Peep Oh,,,,,Head Ornament [EMPTY],,,Supergood,,Nyhuos,,,,,Tattoo_C
2755,VesselsGen0 #2755,1803,4083.262562901112,13,Special Circle,,,Gen-0_D,War Paint,Siberian Dress,,Nordic Artefact,,Female Face,Face_Accessory_Freckles,Omni Nibbler,,,,,MSKD Horns,,,Supergood,Mask [EMPTY],Delgado,,,,,Tattoo_A
1725,VesselsGen0 #1725,1804,4082.961602929146,13,Mind Relaxer,,Rough Bob,Ice Cold,Mech Pilot Paint,Red Tee,,,Monocle,Grrrrrrrrrrrrrrrrrrr,Plaster,Aubi,,,,,Angel Halo,,,The Blues,,Caldwell,,,,,Tattoo_D
1781,VesselsGen0 #1781,1805,4082.8806057862844,12,Rising Sun,,"Skinhead, Skinhead",The Void,Bodymod [EMPTY],MP Tigers Jacket,,,,Micky Glowing Blue Eyes,Face Accessory [EMPTY],Truffle Pig,,,,,,,,Supergood,Tiger Mask,Schadar,,,,,Tattoo [EMPTY]
4004,VesselsGen0 #4004,1806,4082.7726623151952,12,Steely,,,Gen-0_C,Mech Pilot Paint,Hoodie,Collar_3,,,Female Face,Face_Accessory_Freckles,Ice Scar,,,,Headgear [EMPTY],,,,The Darkness,,Shields,,,,,Tattoo_C
3322,VesselsGen0 #3322,1807,4082.6975042673657,13,Fire,,Foxyloxy,Gen-0_A,Bodymod [EMPTY],Mech Armour Black,,,Glasses [EMPTY],Nova,Plaster,Monster,,,,,Cigar,,,Happy,,Chrono,,,,,Tattoo_E
2348,VesselsGen0 #2348,1808,4082.6339223091236,7,Angel Wings,,,,,Hoodie,,,Neonz Vizor,,,,,,,,,,,Supergood,,D'kot,,Ape Body,King Of Furries ,,
1121,VesselsGen0 #1121,1809,4082.6329075711924,7,Power Circle,,,,,Red Body Armour ,,,,,,Go Go Tweet Tweet,,,,,,,,Happy,,Ustouos,,Freaky,Obligatory Ape,,
3124,VesselsGen0 #3124,1810,4082.628535520826,8,Can You Feel The Magic,,,Golden Child,Face Palm,Red Tee,,,,Male Face,Cheek Heart,,,Hat [EMPTY],,,,,,,,Cullin,,,,,
2450,VesselsGen0 #2450,1811,4082.3795880021657,14,Special Circle,,,Gen-0_A,War Paint,BK Bunnies Jacket,,,Glasses [EMPTY],Micky Glowing Blue Eyes,Face_Accessory_Freckles,Familiar [EMPTY],Handlebars,The Bowler,,,Head Ornament [EMPTY],,,Supergood,,Ringo,,,,,Tattoo [EMPTY]
1996,VesselsGen0 #1996,1812,4082.371832371074,12,Blood Red,,,Gen-0_C,Mech Pilot Paint,Black Tee,Collar_7,,,Female Face,Face_Accessory_Freckles,Omni Nibbler,,,,Monkey Skull,,,,Supergood,,Ques,,,,,Tattoo_A
3219,VesselsGen0 #3219,1813,4082.1951654996583,13,Rising Heat,,,Gen-0_D,Mech Pilot Paint,Biker Jacket,Collar_3,,,Female Face,Face_Accessory_Freckles,Peep Oh,,,,Monkey Skull,MSKD Horns,,,Supergood,,Evororth,,,,,Tattoo_C
4696,VesselsGen0 #4696,1814,4081.946431955793,7,Fire,,,,,Nordic Dress,,,,,,Pigmy Hooter,,,,,,,,Supergood,,Aughulia,,Furry Yellow Body,Doom Gang Blue Biter,,
2958,VesselsGen0 #2958,1815,4081.920887647825,12,Icey,,,Golden Child,Face Palm,Neodandy,,,,Rage Face,Face_Accessory_Freckles,Skull Cat,,,,,Devil Horns,,,Happy,Ravage Mask,Ackicia,,,,,Tattoo [EMPTY]
793,VesselsGen0 #793,1816,4081.7286213407147,9,Blood Red,,,,,Dungarees,,,NEONZ ARZ,,,Familiar [EMPTY],,,,,Head Ornament [EMPTY],,,Happy,,Worer,,Freaky,Doom Gang Yellow Biter,,
4874,VesselsGen0 #4874,1817,4081.674637108822,13,Devil Wings,,Fader,Gen-0_A,Cyborg,Betsy's Clothes,,,Neonz Vizor,Grrrrrrrrrrrrrrrrrrr,Face Accessory [EMPTY],Peep Oh,,,,,Devil Horns,,,Supergood,,Vandaqin,,,,,Tattoo_A
4135,VesselsGen0 #4135,1818,4081.5299211231268,12,Special Circle,,Blondie,Golden Child,Mech Pilot Paint,Gillet,,,,Witch Eyes,Plaster,Familiar [EMPTY],,,,,,,,Happy,Tiger Mask,Kite,,,,,Tattoo [EMPTY]
1211,VesselsGen0 #1211,1819,4081.429736231374,13,Acid Green,,,Gen-0_C,Death Paint,Africa Dress,Collar_8,,,Micky Glowing Blue Eyes,Face_Accessory_Freckles,Familiar [EMPTY],The 5 O'clock,,,Go Go Fin Head,MSKD Horns,,,Happy,,Kris,,,,,
3385,VesselsGen0 #3385,1820,4081.426031062752,7,Icey,,,,,Orange Tee ,,,,,,Truffle Pig,,,,,,,,Supergood,,Sawyer,,Ape Body,Doom Gang Yellow Biter,,
1371,VesselsGen0 #1371,1821,4081.3323260006564,7,Angel Wings,,,Gen-0_E,,Green Body Armour,,,,Grrrrrrrrrrrrrrrrrrr,,Ice Scar,,,,Blue Armour Helmet,,,,,,Cain,,,,,
164,VesselsGen0 #164,1822,4081.1671029147456,13,Special Circle,,,Gen-0_D,,Dungarees,Collar_6,,Glasses [EMPTY],Rage Face,Cheek Heart,Familiar [EMPTY],,Henry's,,,Cigar,,,Supergood,,InStar,,,,,Tattoo_E
2660,VesselsGen0 #2660,1823,4081.1376374722768,13,Can You Feel The Magic,,,Golden Child,Cyborg,MP Tigers Jacket,Collar_3,,,Female Face,Face Accessory [EMPTY],Ice Scar,,,,Helmet Mech White,Devil Horns,,,Supergood,,Gardner,,,,,Tattoo_C
3565,VesselsGen0 #3565,1824,4081.1263861649068,13,Special Circle,,Swooshy,Golden Child,Face Palm,Kimono I,Collar_3,,Dutch's,Female Face,Face Accessory [EMPTY],Ice Scar,,,,,Head Ornament [EMPTY],,,,,Herman,,,,,Tattoo_E
2408,VesselsGen0 #2408,1825,4081.0637377765456,13,Angel Wings,,Betsy's Signature Fringe,Ice Cold,The Thin Gold Line,Tee_A,,,Neonz Specz,Sideways Glance Female,Cheek Heart,Omni Nibbler,,,,,Head Ornament [EMPTY],,,Happy,,Honche,,,,,Tattoo_C
4947,VesselsGen0 #4947,1826,4080.93861131837,13,Power Circle,,,Hulkin,Bodymod [EMPTY],Kimono II,,Nordic Artefact,,Female Face,Face Accessory [EMPTY],Skull Cat,,,,,Head Ornament [EMPTY],,,Happy,Siberian Head Gear,Grunter,,,,,Tattoo [EMPTY]
1896,VesselsGen0 #1896,1827,4080.8686973991075,12,Mech,,Blue Hair ,Golden Child,Bodymod [EMPTY],BK Bunnies Jacket,,,,Tazer Face,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,,,,The Blues,Tiger Mask,Ghaocia,,,,,Tattoo_B
3652,VesselsGen0 #3652,1828,4080.851547249626,14,Devil Wings,Circle,Fader,Gen-0_C,Face Palm,Yellow Jumper,Collar_1,,Neonz Specz,Shrug Male,Plaster,Skull Cat,,,,,,,,Supergood,,Buford,,,,,Tattoo_D
1816,VesselsGen0 #1816,1829,4080.8300697236955,7,Devil Wings,,,Gen-0_C,,Red Body Armour ,,,,Shrug Male,,Peep Oh,,,,Black Armour Helmet,,,,,,Peros,,,,,
3954,VesselsGen0 #3954,1830,4080.7210532841514,13,Rising Sun,,Rough Bob,Golden Child,Bodymod [EMPTY],Tee_A,Collar_5,,Monocle,Female Face,Face_Accessory_Freckles,Peep Oh,,,,,Cigar,,,,,Laramie,,,,,Tattoo_C
3800,VesselsGen0 #3800,1831,4080.5906313237874,13,Mech,,Casual Suave,Gen-0_A,The Thin Gold Line,Nordic Dress,Collar [EMPTY],,,Grrrrrrrrrrrrrrrrrrr,Face Accessory [EMPTY],Ice Scar,,,,,,,,The Blues,Crow Mask,Xoheroca,,,,,Tattoo_D
1899,VesselsGen0 #1899,1832,4080.5739219350858,13,Rising Sun,,,Hulkin,Death Paint,Biker Jacket,Collar_5,,,Female Face,Face Accessory [EMPTY],Omni Nibbler,,,,Helmet White,Head Ornament [EMPTY],,,The Blues,,Sweet Tea,,,,,Tattoo_A
1817,VesselsGen0 #1817,1833,4080.4758708508343,7,Dragon!,,,,,Dungarees,,,,,,Monster,,,,,,,,Supergood,,Rocha,,Ape Body,Obligatory Ape,,
4894,VesselsGen0 #4894,1834,4080.4281039827038,13,Goodie Blue,,Blondie,Gen-0_C,The Thin Gold Line,Black Samurai Body Armour,,,Glasses [EMPTY],Evil Eyes,Plaster,Aubi,,,,,MSKD Horns,,,Happy,,Yoshi,,,,,Tattoo_D
1080,VesselsGen0 #1080,1835,4080.363709869458,13,Steely,,,Gen-0_B,Face Palm,Black Tee,Collar [EMPTY],,,Sideways Glance Male,Face Accessory [EMPTY],Monster,Mustachio And Crop,,,Headgear [EMPTY],Devil Horns,,,Happy,,Glover,,,,,
425,VesselsGen0 #425,1836,4079.9236461521023,7,Fire,,,,,Siberian Dress,,,Glasses [EMPTY],,,,,,,,,,,Happy,,Maestro,,Freaky,Doom Gang Yellow Biter,,
2491,VesselsGen0 #2491,1837,4079.9086988941126,13,Dragon!,,,Gen-0_D,War Paint,Biker Jacket,,Asian Artefact,,Male Face,Cheek Heart,Skull Cat,,The Brigand,,,Head Ornament [EMPTY],,,Happy,,Chrefoios,,,,,Tattoo [EMPTY]
3125,VesselsGen0 #3125,1838,4079.8348057687845,14,Can You Feel The Magic,,,Gen-0_B,Bodymod [EMPTY],Gen-0 Suit,,,Glasses [EMPTY],Male Face,Cheek Heart,Familiar [EMPTY],Mustachio And Crop,Henry's,,,Head Ornament [EMPTY],,,The Darkness,,Rodosia,,,,,Tattoo [EMPTY]
4028,VesselsGen0 #4028,1839,4079.680434096903,11,Devil Wings,,Signature Forelock,Gen-0_D,Bodymod [EMPTY],Orange Tee ,Collar_5,,,Female Face,,Ice Scar,,,,Peter's,,,,Supergood,,Sopaos,,,,,
3688,VesselsGen0 #3688,1840,4079.591690104369,12,Rising Sun,,Fader,Hulkin,Bodymod [EMPTY],Kimono I,,,,Witch Eyes,Face Accessory [EMPTY],Truffle Pig,,,,,,,,Supergood,Tiger Mask,Ayu,,,,,Tattoo_C
3662,VesselsGen0 #3662,1841,4079.5854951438732,13,Steely,,,Gen-0_C,Cyborg,MP Tigers Jacket,Collar_5,,,Female Face,Plaster,Familiar [EMPTY],,,,Green Armour Helmet,MSKD Horns,,,Happy,,Gar,,,,,Tattoo_E
598,VesselsGen0 #598,1842,4079.4180202511297,13,Goodie Blue,,,The Red Rage,Mech Pilot Paint,BK Bunnies Jacket,Collar_2,,,Female Face,Face_Accessory_Freckles,Pigmy Hooter,,,,Peter's,MSKD Horns,,,Happy,,Cuevas,,,,,Tattoo_D
1394,VesselsGen0 #1394,1843,4079.399837454743,12,Love Mist,,,The Void,Face Palm,Neodandy,Collar_4,,,Female Face,Face_Accessory_Freckles,Monster,,,,Warlock,,,,Happy,,Ronin,,,,,Tattoo [EMPTY]
1614,VesselsGen0 #1614,1844,4079.361029111267,13,M O O N spells moon,,,Gen-0_D,,Red Tee,Collar_1,,Cyclopian,Rage Face,Face Accessory [EMPTY],Truffle Pig,,The Bowler,,,Head Ornament [EMPTY],,,Supergood,,Bradford,,,,,Tattoo [EMPTY]
106,VesselsGen0 #106,1845,4079.3478207912235,7,Mech,,,The Red Rage,,Green Body Armour,,,,Witch Eyes,,Monster,,,,Blue Armour Helmet,,,,,,Numbers,,,,,
3481,VesselsGen0 #3481,1846,4079.3258001989834,10,Rising Heat,,,,,Blue Body Armour,,,Glasses [EMPTY],,Face_Accessory_Freckles,Skull Cat,,,,,,,,Happy,Mask [EMPTY],Becker,,Deep One,Fish Face,,
4559,VesselsGen0 #4559,1847,4079.2776557196676,10,Heat Death Of The Universe,Square,,Gen-0_E,,BK Bunnies Jacket,,,,Female Face,,,,The Brigand,Swanky Trim,,,,,Supergood,,Enthycia,,,,,Tattoo [EMPTY]
4349,VesselsGen0 #4349,1848,4079.2127365897945,13,Icey,,,The Red Rage,Bodymod [EMPTY],Gen-0 Suit,,Asian Artefact,,Shrug Male,Face Accessory [EMPTY],Familiar [EMPTY],,The Brigand,,,Head Ornament [EMPTY],,,Supergood,,Wilios,,,,,Tattoo [EMPTY]
3599,VesselsGen0 #3599,1849,4079.165676987852,7,Power Circle,,,Gen-0_D,,Blue Body Armour,,,,Shrug Male,,Truffle Pig,,,,Blue Armour Helmet,,,,,,Ril'tur,,,,,
2504,VesselsGen0 #2504,1850,4079.1496012046273,8,Special Circle,,,,,Black Samurai Body Armour,,,,,Face_Accessory_Freckles,Familiar [EMPTY],,,,,,,,The Blues,,Hayes,,Deep One,Fish Face,,
639,VesselsGen0 #639,1851,4079.082429812164,12,Can You Feel The Magic,,,Gen-0_E,Death Paint,Dungarees,Collar_4,,,Female Face,Face_Accessory_Freckles,Truffle Pig,,,,Helmet Mech White,,,,Happy,,Bastion,,,,,Tattoo_A
2455,VesselsGen0 #2455,1852,4079.073750652958,13,Dragon!,,,Hulkin,Cyborg,Gen-0 Suit,Collar_1,,,Female Face,Face Accessory [EMPTY],Skull Cat,,,,Warlock,Head Ornament [EMPTY],,,Happy,,Madhav,,,,,Tattoo [EMPTY]
2678,VesselsGen0 #2678,1853,4079.0560619030143,13,Love Mist,,Cosmic,The Red Rage,Death Paint,Orange Tee ,,,NEONZ ARZ,Nova,Cheek Heart,Omni Nibbler,,,,,Head Ornament [EMPTY],,,The Blues,,Sqebet,,,,,Tattoo_E
1720,VesselsGen0 #1720,1854,4078.9941409445373,13,Power Circle,,Cosmic,Gen-0_B,Death Paint,Blue Body Armour,,,Glasses [EMPTY],Witch Eyes,Face_Accessory_Freckles,Monster,,,,,Bunny Ears,,,Supergood,,Irk,,,,,Tattoo_C
961,VesselsGen0 #961,1855,4078.909208223465,13,Love Mist,,Short Back and Sides Sir?,Gen-0_B,Hunter Paint,Traveller,,,Monocle,Nova,Face Accessory [EMPTY],Monster,,,,,Bunny Ears,,,Supergood,,Jaia,,,,,Tattoo_C
691,VesselsGen0 #691,1856,4078.890535949091,13,Dragon!,,,Gen-0_A,,Red Tee,Collar_2,,Glasses [EMPTY],Shrug Male,Face Accessory [EMPTY],Peep Oh,,War Pig,,,MSKD Horns,,,Happy,,Wandering Finder ,,,,,Tattoo [EMPTY]
4561,VesselsGen0 #4561,1857,4078.8463468145324,13,Fire,,Rainbow Hair,Gen-0_E,Bodymod [EMPTY],Americas Dress,Collar_1,,Glasses [EMPTY],Evil Eyes,Face Accessory [EMPTY],Monster,,,,,Bunny Ears,,,,,Aughesia,,,,,Tattoo_D
1515,VesselsGen0 #1515,1858,4078.822075668929,13,Power Circle,,,Gen-0_B,Face Palm,Kimono I,,African Artefact,,Tazer Face,Face Accessory [EMPTY],Familiar [EMPTY],,,,,MSKD Horns,,,Supergood,Siberian Head Gear,Rayh,,,,,Tattoo_D
4809,VesselsGen0 #4809,1859,4078.7902495241447,7,Angel Wings,,,,,Pink Tee,,,,,,Peep Oh,,,,,,,,Supergood,,Eclipe,,Freaky,Doom Gang Yellow Biter,,
2368,VesselsGen0 #2368,1860,4078.666270876755,13,Rising Sun,,Fader,The Void,Face Palm,Gillet,,,Aviators,Evil Eyes,Face_Accessory_Freckles,Pigmy Hooter,,,,,Head Ornament [EMPTY],,,Happy,,Nitineng,,,,,Tattoo_D
4684,VesselsGen0 #4684,1861,4078.5349083942237,12,Old Quarter,,Blondie,Golden Child,Mech Pilot Paint,Pink Tee,Collar_4,,,Nova,Plaster,Omni Nibbler,,,,,Ciggie,,,,,Verril,,,,,Tattoo_B
535,VesselsGen0 #535,1862,4078.4585506189114,13,Bling,,,The Red Rage,Bodymod [EMPTY],Kimono I,Collar_5,,,Micky Glowing Blue Eyes,Cheek Heart,Pigmy Hooter,,,,,MSKD Horns,,,Happy,Ravage Mask,Baldie,,,,,Tattoo_D
3981,VesselsGen0 #3981,1863,4078.3802101810957,12,Acid Green,,,Gen-0_B,Death Paint,Biker Jacket,Collar_8,,,Female Face,Face_Accessory_Freckles,Truffle Pig,,,,Helmet Mech Black,,,,Supergood,,March,,,,,Tattoo_E
577,VesselsGen0 #577,1864,4078.271655856715,12,Rising Sun,,Rough Bob,Gen-0_D,Face Palm,Red Tee,,,,Sideways Glance Female,Cheek Heart,Omni Nibbler,,,,,,,,The Blues,Tiger Mask,Asang,,,,,Tattoo_B
836,VesselsGen0 #836,1865,4078.1555046108488,13,Goodie Blue,,,The Red Rage,Mech Pilot Paint,Hoodie,Collar_1,,,Female Face,Cheek Heart,Familiar [EMPTY],,,,Peter's,Devil Horns,,,Happy,,Cross,,,,,Tattoo_B
3139,VesselsGen0 #3139,1866,4078.135767819076,10,Power Circle,,Signature Forelock,Gen-0_B,Cyborg,Red Tee,,,,Female Face,,,,,,Blue Armour Helmet,,,Head Scarf 2,Supergood,,Cobss,,,,,
3874,VesselsGen0 #3874,1867,4078.122611519649,10,Love Mist,,"Skinhead, Skinhead",Gen-0_C,Face Palm,Dungarees,,,,Evil Eyes,Eyepatch 1,,,,,,,,Head Scarf 2,The Blues,,Spring,,,,,
