ID,Name,Rank,Rarity_Score,Attributes,Background,Clothing,Eyes,Eyewear,Fur,Headgear,Magnificent,Mouth,Piercings,Tail
1433,Ottez #1433,2032,106.18194688947706,7,Purple,Checked Shirt,Suspicious Eyes,,Sand,Party Hat,,Whistle,,White
2145,Ottez #2145,2033,106.12179212933245,8,Yellow,Ottvana Tshirt,Brown Eyes,Black Wayfarer,Grey,Bobble Hat,,Gritted,,Rainbow
3667,Ottez #3667,2034,106.11015200681682,8,Pink,Puffer Jacket,Brown Eyes,Adventurer,Fawn,Bucket Hat,,Gap Tooth,,Metal
1023,Ottez #1023,2035,106.09844518706329,9,Blue,Dungarees,Hypnotised,Black Wayfarer,Grey,Backwards Cap,,Smile,Nose Ring,White
21,Ottez #21,2036,106.087904035841,9,Yellow,Vegas Shirt,Brown Eyes,Black Wayfarer,Brown,Moped Helmet,,Gritted,Nose Ring,Metal
2050,Ottez #2050,2037,106.08261153050927,9,Purple,Army Shirt,Brown Eyes,Heart Shades,Purple,Pink Wig,,Gritted,Bull Ring,Plain
1709,Ottez #1709,2038,106.06478522760472,8,Blue,Vegas Shirt,Glowing Eyes,Heart Shades,Brown,Bobble Hat,,Smile,,White
1374,Ottez #1374,2039,106.06412846780718,8,Orange,Tunic,Pretty Eyes,Tortoise Shell,Brown,Dreads,,Closed,,White
2633,Ottez #2633,2040,106.03039836396518,9,Navy,Double Vest,Brown Eyes,Tortoise Shell,Sand,Bamboo Hat,,Gritted,Bull Ring,White
3485,Ottez #3485,2041,106.02649246619882,7,Pink,Ottez Tshirt,Cheeky Eyes,,Sand,Party Hat,,Sick,,Fire
1256,Ottez #1256,2042,106.0199846902496,8,Orange,Striped Tshirt,Glowing Eyes,Tortoise Shell,Grey,Army Helmet,,Happy,,Fire
3888,Ottez #3888,2043,105.97594908533195,7,Orange,Black Hoodie,Cheeky Eyes,,Fawn,Blue Wig,,Drool,,Fire
3173,Ottez #3173,2044,105.96621888554783,8,Navy,Green Varsity,Glowing Eyes,,Purple,Bobble Hat,,Smile,Bull Ring,Plain
1871,Ottez #1871,2045,105.93204676373304,7,Purple,Dungarees,Green Eyes,,Grey,Backwards Cap,,Bubblegum,,Plain
1763,Ottez #1763,2046,105.92804163042703,8,Yellow,Tracksuit,Brown Eyes,Tortoise Shell,Brown,Bandana,,Human,,Plain
3221,Ottez #3221,2047,105.9232500821525,7,Dark Grey,,Green Eyes,Tortoise Shell,Stripey Sand,Dreads,,Tongue Out,,White
885,Ottez #885,2048,105.91466214478932,9,Blue,Red Varsity,Green Eyes,Rap Shades,Brown,Bamboo Hat,,Happy,Nose Ring,White
43,Ottez #43,2049,105.90310542669019,8,Blue,Aviator Jacket,Brown Eyes,Tortoise Shell,Fawn,Army Helmet,,Smile,,Metal
2477,Ottez #2477,2050,105.89307626946388,8,Purple,Checked Shirt,Brown Eyes,Tortoise Shell,Fawn,Pink Wig,,Freaky Teeth,,Plain
1025,Ottez #1025,2051,105.88133684643016,9,Green,Tunic,Pretty Eyes,Tortoise Shell,Grey,Bucket Hat,,Happy,Nose Ring,White
537,Ottez #537,2052,105.84305192112438,9,Navy,Red Varsity,Green Eyes,Tortoise Shell,Sand,Propeller Hat,,Gritted,Nose Ring,Plain
667,Ottez #667,2053,105.83330661603401,8,Pink,Red Varsity,Wide Eyed,Heart Shades,Pink,Ottez Cap,,Smile,,Fire
860,Ottez #860,2054,105.83138661574245,8,Orange,Army Shirt,Wide Eyed,Black Wayfarer,Stoner,Backwards Cap,,Closed,,Rainbow
3504,Ottez #3504,2055,105.81478096816832,8,Dark Grey,Double Vest,Cheeky Eyes,Rap Shades,Purple,Crockett Hat,,Smile,,White
1155,Ottez #1155,2056,105.79880612659015,8,Orange,Tunic,Cheeky Eyes,Rap Shades,Purple,Ottez Cap,,Closed,,Plain
2563,Ottez #2563,2057,105.78937448572157,9,Dark Grey,Puffer Jacket,Pretty Eyes,Black Wayfarer,Sand,Moped Helmet,,Smile,Nose Ring,Plain
1707,Ottez #1707,2058,105.7544507685986,8,Yellow,Striped Tshirt,Blue Eyes,Aviators,Stripey Fawn,Bamboo Hat,,Gritted,,Plain
3199,Ottez #3199,2059,105.74407444082352,8,Pink,Red Varsity,Green Eyes,Black Wayfarer,Grey,Bucket Hat,,Human,,Fire
2111,Ottez #2111,2060,105.71420849652242,9,Yellow,Blue Varsity,Cheeky Eyes,Heart Shades,Brown,Backwards Cap,,Whistle,Bull Ring,Plain
2769,Ottez #2769,2061,105.67632624156296,7,Green,Ottez Tshirt,Brown Eyes,,Stoner,Captains Hat,,Tongue Out,,Plain
2598,Ottez #2598,2062,105.66317864416834,9,Yellow,Black Hoodie,Pretty Eyes,Adventurer,Sand,Pink Wig,,Smile,Nose Ring,Plain
937,Ottez #937,2063,105.65970354325006,8,Navy,Plain Tshirt,Brown Eyes,Xterminator Shades,Sand,Propeller Hat,,Happy,,Plain
3526,Ottez #3526,2064,105.65848509154907,8,Green,Green Varsity,Glowing Eyes,Aviators,Sand,Ottez Cap,,Happy,,Metal
148,Ottez #148,2065,105.62236262439177,9,Yellow,Blue Varsity,Cheeky Eyes,Black Wayfarer,Sand,Party Hat,,Freaky Teeth,Nose Ring,Plain
2170,Ottez #2170,2066,105.60964665459673,8,Navy,Dungarees,Hypnotised,Tortoise Shell,Grey,Blue Wig,,Closed,,White
1295,Ottez #1295,2067,105.58036435574166,8,Purple,Watermelon Tshirt,Tired Eyes,Heart Shades,Fawn,Moped Helmet,,Happy,,White
914,Ottez #914,2068,105.53872434123022,8,Blue,Striped Tshirt,Wide Eyed,,Fawn,Bamboo Hat,,Gritted,Bull Ring,Rainbow
1598,Ottez #1598,2069,105.53471055647465,9,Orange,Black Hoodie,Blue Eyes,Xterminator Shades,Fawn,Bandana,,Happy,Nose Ring,Fire
3460,Ottez #3460,2070,105.47989500562724,9,Purple,Army Shirt,Blue Eyes,Aviators,Stoner,Dreads,,Smile,Nose Ring,Plain
2333,Ottez #2333,2071,105.47036901871785,8,Pink,Watermelon Tshirt,Suspicious Eyes,Black Wayfarer,Fawn,Bamboo Hat,,Smile,,Fire
137,Ottez #137,2072,105.43646778169462,9,Orange,Dungarees,Cheeky Eyes,Rap Shades,Brown,Propeller Hat,,Closed,Bull Ring,Metal
3852,Ottez #3852,2073,105.41549005011615,9,Pink,Red Varsity,Blue Eyes,Heart Shades,Brown,Moped Helmet,,Happy,Nose Ring,Fire
2086,Ottez #2086,2074,105.39533720356314,9,Pink,Checked Shirt,Green Eyes,Aviators,Brown,Moped Helmet,,Gritted,Nose Ring,White
628,Ottez #628,2075,105.38948269990061,8,Dark Grey,Black Hoodie,Tired Eyes,Tortoise Shell,Fawn,Backwards Cap,,Bubblegum,,White
3107,Ottez #3107,2076,105.3879205654161,8,Yellow,Checked Shirt,Wide Eyed,Tortoise Shell,Grey,Pink Wig,,Smile,,Rainbow
461,Ottez #461,2077,105.36180097228016,9,Yellow,Dungarees,Brown Eyes,Aviators,Fawn,Dreads,,Freaky Teeth,Bull Ring,Rainbow
3569,Ottez #3569,2078,105.34206381737454,9,Navy,Vegas Shirt,Sexy Eyes,Adventurer,Grey,Blue Wig,,Happy,Nose Ring,Fire
3406,Ottez #3406,2079,105.33269756620936,8,Yellow,Double Vest,Suspicious Eyes,Tortoise Shell,Grey,Pink Cowboy,,Gritted,,Metal
1409,Ottez #1409,2080,105.30099717260761,8,Orange,Red Varsity,Brown Eyes,Heart Shades,Grey,Dreads,,Sick,,White
2677,Ottez #2677,2081,105.25606347433938,8,Pink,Dungarees,Suspicious Eyes,Black Wayfarer,Stripey Sand,Army Helmet,,Closed,,Metal
1277,Ottez #1277,2082,105.25186858348239,9,Green,Black Hoodie,Cheeky Eyes,Morpheus,Stoner,Blue Wig,,Gritted,Bull Ring,White
2349,Ottez #2349,2083,105.236682046256,8,Orange,Checked Shirt,Cheeky Eyes,Adventurer,Sand,Crockett Hat,,Smile,,Plain
1789,Ottez #1789,2084,105.23584433701568,8,Blue,Checked Shirt,Suspicious Eyes,Morpheus,Stripey Fawn,Captains Hat,,Smile,,White
2685,Ottez #2685,2085,105.2294958602332,8,Blue,Green Varsity,Suspicious Eyes,Rap Shades,Pink,Blue Wig,,Smile,,Plain
2425,Ottez #2425,2086,105.21148158467929,8,Green,Checked Shirt,Pretty Eyes,Heart Shades,Purple,Propeller Hat,,Gritted,,Plain
2391,Ottez #2391,2087,105.18954804132171,8,Navy,Green Varsity,Wide Eyed,Tortoise Shell,Brown,Crockett Hat,,Happy,,Rainbow
2466,Ottez #2466,2088,105.17649000340238,7,Green,,Blue Eyes,Xterminator Shades,Stripey Sand,Party Hat,,Smile,,Plain
2407,Ottez #2407,2089,105.16224793518354,9,Blue,Red Varsity,Cheeky Eyes,Heart Shades,Brown,Propeller Hat,,Gritted,Nose Ring,Rainbow
532,Ottez #532,2090,105.16028466823995,8,Pink,Dungarees,Wide Eyed,Heart Shades,Purple,Dreads,,Tongue Out,,Plain
946,Ottez #946,2091,105.15543417398158,7,Navy,Watermelon Tshirt,Green Eyes,,Brown,Bamboo Hat,,Smile,,Rainbow
2422,Ottez #2422,2092,105.12129136403068,8,Yellow,Ottez Tshirt,Sexy Eyes,Adventurer,Fawn,Propeller Hat,,Gritted,,Fire
70,Ottez #70,2093,105.09366073986622,8,Purple,Neon Hoodie,Brown Eyes,,Fawn,Bandana,,Gritted,Nose Ring,Rainbow
1093,Ottez #1093,2094,105.0921910896999,8,Dark Grey,Green Varsity,Pretty Eyes,Heart Shades,Brown,Moped Helmet,,Happy,,Metal
1119,Ottez #1119,2095,105.07947500387213,8,Dark Grey,Ottvana Tshirt,Brown Eyes,Aviators,Sand,Bandana,,Smile,,Plain
2221,Ottez #2221,2096,105.07680892011648,8,Orange,Army Shirt,Suspicious Eyes,Black Wayfarer,Stripey Sand,Dreads,,Happy,,White
3461,Ottez #3461,2097,105.05059710899008,9,Dark Grey,Green Varsity,Cheeky Eyes,Rap Shades,Grey,Party Hat,,Tongue Out,Nose Ring,White
3259,Ottez #3259,2098,105.00305380373828,8,Pink,Dungarees,Cheeky Eyes,Morpheus,Stoner,Bobble Hat,,Closed,,Metal
3851,Ottez #3851,2099,104.99406261375061,9,Blue,Green Varsity,Cheeky Eyes,Xterminator Shades,Brown,Army Helmet,,Happy,Nose Ring,White
165,Ottez #165,2100,104.99189438039079,8,Navy,Plain Tshirt,Wide Eyed,Black Wayfarer,Brown,Captains Hat,,Human,,White
3387,Ottez #3387,2101,104.95060113688689,8,Dark Grey,Tracksuit,Green Eyes,Tortoise Shell,Purple,Crockett Hat,,Happy,,Plain
1111,Ottez #1111,2102,104.9232000679557,9,Purple,Double Vest,Cheeky Eyes,Rap Shades,Brown,Pink Cowboy,,Smile,Bull Ring,Plain
1826,Ottez #1826,2103,104.91113128976943,8,Blue,Vegas Shirt,Cheeky Eyes,Aviators,Grey,Crockett Hat,,Smile,,Rainbow
2199,Ottez #2199,2104,104.90028528477055,9,Yellow,Green Varsity,Blue Eyes,Heart Shades,Stripey Sand,Ottez Cap,,Smile,Bull Ring,White
545,Ottez #545,2105,104.87201096623885,9,Navy,Red Varsity,Blue Eyes,Heart Shades,Stoner,Bucket Hat,,Smile,Bull Ring,Rainbow
3494,Ottez #3494,2106,104.86810384761628,8,Blue,Ottez Tshirt,Cheeky Eyes,Heart Shades,Brown,Army Helmet,,Gap Tooth,,Plain
259,Ottez #259,2107,104.86213186796834,9,Yellow,Double Vest,Brown Eyes,Black Wayfarer,Stoner,Army Helmet,,Smile,Bull Ring,Plain
3296,Ottez #3296,2108,104.8290097229731,9,Orange,Black Hoodie,Pretty Eyes,Tortoise Shell,Stripey Sand,Army Helmet,,Smile,Nose Ring,White
3521,Ottez #3521,2109,104.81492860500971,8,Dark Grey,Double Vest,Wide Eyed,Xterminator Shades,Fawn,Ottez Cap,,Smile,,Plain
3762,Ottez #3762,2110,104.80799392676354,8,Blue,Ottvana Tshirt,Brown Eyes,Rap Shades,Grey,Blue Wig,,Closed,,Plain
3732,Ottez #3732,2111,104.80349168081082,8,Blue,Plain Tshirt,Heart Eyes,Rap Shades,Fawn,Bucket Hat,,Gritted,,Metal
3950,Ottez #3950,2112,104.77482372491552,9,Green,Blue Varsity,Green Eyes,Tortoise Shell,Grey,Backwards Cap,,Freaky Teeth,Nose Ring,White
2555,Ottez #2555,2113,104.74547216286933,8,Blue,Plain Tshirt,Blue Eyes,Black Wayfarer,Fawn,Cycling Cap,,Drool,,Metal
3531,Ottez #3531,2114,104.73284680157978,8,Navy,Army Shirt,Suspicious Eyes,Adventurer,Brown,Propeller Hat,,Smile,,Plain
1357,Ottez #1357,2115,104.6628805257803,8,Pink,Watermelon Tshirt,Brown Eyes,3D,Fawn,Party Hat,,Closed,,Rainbow
334,Ottez #334,2116,104.65990883860039,9,Blue,Blue Varsity,Suspicious Eyes,Rap Shades,Fawn,Yellow Beanie,,Happy,Nose Ring,White
410,Ottez #410,2117,104.61507126496727,8,Orange,Red Varsity,Suspicious Eyes,Aviators,Sand,Bamboo Hat,,Happy,,Fire
2143,Ottez #2143,2118,104.59733581897802,9,Pink,Puffer Jacket,Cheeky Eyes,Xterminator Shades,Brown,Captains Hat,,Closed,Bull Ring,White
762,Ottez #762,2119,104.58023204141578,8,Blue,Double Vest,Glowing Eyes,,Brown,Army Helmet,,Happy,Nose Ring,Fire
1726,Ottez #1726,2120,104.57769511754515,8,Dark Grey,Tunic,Blue Eyes,Heart Shades,Fawn,Blue Wig,,Happy,,White
2797,Ottez #2797,2121,104.5582394613401,8,Pink,Watermelon Tshirt,Blue Eyes,Heart Shades,Brown,Bamboo Hat,,Gritted,,Rainbow
2093,Ottez #2093,2122,104.53055999448686,8,Green,Blue Varsity,Sexy Eyes,Rap Shades,Fawn,Ottez Cap,,Freaky Teeth,,Fire
3420,Ottez #3420,2123,104.50515447834718,7,Dark Grey,Plain Tshirt,Suspicious Eyes,,Grey,Pink Wig,,Freaky Teeth,,White
2348,Ottez #2348,2124,104.49926119556929,8,Purple,Striped Tshirt,Brown Eyes,Adventurer,Sand,Bandana,,Freaky Teeth,,Plain
1535,Ottez #1535,2125,104.48312910564893,8,Dark Grey,Puffer Jacket,Suspicious Eyes,Black Wayfarer,Purple,Propeller Hat,,Gritted,,Metal
2804,Ottez #2804,2126,104.47869655691403,9,Orange,Double Vest,Cheeky Eyes,Tortoise Shell,Grey,Propeller Hat,,Gritted,Bull Ring,Plain
3971,Ottez #3971,2127,104.47509801998578,8,Dark Grey,Dungarees,Brown Eyes,Black Wayfarer,Brown,Crockett Hat,,Tongue Out,,Fire
2340,Ottez #2340,2128,104.45892771385748,8,Navy,Black Hoodie,Blue Eyes,Adventurer,Sand,Crockett Hat,,Smile,,Rainbow
3681,Ottez #3681,2129,104.45830075428029,9,Green,Plain Tshirt,Cheeky Eyes,Adventurer,Purple,Cycling Cap,,Tongue Out,Bull Ring,Plain
3546,Ottez #3546,2130,104.45498826367049,9,Green,Black Hoodie,Pretty Eyes,Black Wayfarer,Fawn,Crockett Hat,,Gritted,Bull Ring,Fire
957,Ottez #957,2131,104.43751906653867,8,Dark Grey,Puffer Jacket,Green Eyes,Heart Shades,Stripey Sand,Bandana,,Closed,,White
1420,Ottez #1420,2132,104.41612983942221,8,Blue,Tunic,Brown Eyes,Heart Shades,Sand,Captains Hat,,Happy,,White
2585,Ottez #2585,2133,104.4091471390526,9,Navy,Green Varsity,Sexy Eyes,Heart Shades,Brown,Bamboo Hat,,Gritted,Nose Ring,White
1366,Ottez #1366,2134,104.38520014211862,8,Purple,Blue Varsity,Brown Eyes,Adventurer,Pink,Cycling Cap,,Closed,,Fire
3931,Ottez #3931,2135,104.3698787562029,9,Navy,Blue Varsity,Wide Eyed,Rap Shades,Purple,Dreads,,Happy,Nose Ring,Plain
1731,Ottez #1731,2136,104.34757440839013,8,Orange,Army Shirt,Pretty Eyes,Xterminator Shades,Grey,Orange Beanie,,Happy,,Fire
213,Ottez #213,2137,104.33547609357049,8,Navy,Double Vest,Suspicious Eyes,Rap Shades,Pink,Bucket Hat,,Happy,,Fire
2900,Ottez #2900,2138,104.33508105052964,8,Purple,Red Varsity,Green Eyes,Xterminator Shades,Sand,Party Hat,,Gritted,,Plain
773,Ottez #773,2139,104.32510873994127,8,Pink,Neon Hoodie,Tired Eyes,Black Wayfarer,Brown,Captains Hat,,Smile,,Plain
3039,Ottez #3039,2140,104.26483828934587,8,Orange,Ottez Tshirt,Tired Eyes,Adventurer,Sand,Pink Wig,,Smile,,White
1728,Ottez #1728,2141,104.22627837913873,8,Dark Grey,Striped Tshirt,Heart Eyes,,Grey,Cycling Cap,,Closed,Nose Ring,Plain
928,Ottez #928,2142,104.22171632034555,9,Green,Watermelon Tshirt,Green Eyes,Rap Shades,Stripey Fawn,Orange Beanie,,Happy,Nose Ring,Plain
1958,Ottez #1958,2143,104.18454659483344,9,Blue,Aviator Jacket,Green Eyes,Black Wayfarer,Grey,Bucket Hat,,Gritted,Nose Ring,White
749,Ottez #749,2144,104.18348222095962,8,Dark Grey,Tracksuit,Brown Eyes,Morpheus,Brown,Moped Helmet,,Gritted,,Fire
471,Ottez #471,2145,104.17663601549748,8,Navy,Puffer Jacket,Heart Eyes,,Sand,Orange Beanie,,Smile,Bull Ring,Plain
513,Ottez #513,2146,104.16989224849775,8,Blue,Red Varsity,Wide Eyed,Black Wayfarer,Grey,Army Helmet,,Freaky Teeth,,Plain
1783,Ottez #1783,2147,104.1623695452211,9,Yellow,Vegas Shirt,Blue Eyes,Aviators,Brown,Party Hat,,Tongue Out,Nose Ring,White
2570,Ottez #2570,2148,104.15498475312343,7,Blue,Striped Tshirt,Suspicious Eyes,,Brown,Orange Beanie,,Sick,,Rainbow
3974,Ottez #3974,2149,104.12730327366921,9,Dark Grey,Dungarees,Cheeky Eyes,Tortoise Shell,Brown,Captains Hat,,Sick,Nose Ring,Plain
780,Ottez #780,2150,104.12454800729556,9,Navy,Green Varsity,Sexy Eyes,Adventurer,Stripey Fawn,Orange Beanie,,Closed,Nose Ring,White
1130,Ottez #1130,2151,104.11889881454184,8,Orange,Watermelon Tshirt,Wide Eyed,Morpheus,Fawn,Army Helmet,,Smile,,Fire
3746,Ottez #3746,2152,104.11494978652806,8,Green,Plain Tshirt,Wide Eyed,Xterminator Shades,Stripey Fawn,Bucket Hat,,Closed,,Plain
3923,Ottez #3923,2153,104.04571792099959,8,Pink,Ottez Tshirt,Brown Eyes,Adventurer,Fawn,Captains Hat,,Whistle,,White
2509,Ottez #2509,2154,104.03497325240681,8,Purple,Black Hoodie,Tired Eyes,,Sand,Captains Hat,,Human,Nose Ring,Plain
3168,Ottez #3168,2155,104.02806176159507,9,Purple,Plain Tshirt,Cheeky Eyes,Morpheus,Brown,Army Helmet,,Freaky Teeth,Bull Ring,Plain
1843,Ottez #1843,2156,104.0159097007884,8,Pink,Double Vest,Tired Eyes,Heart Shades,Grey,Crockett Hat,,Smile,,Plain
2387,Ottez #2387,2157,103.98286384906784,7,Purple,Red Varsity,Brown Eyes,,Sand,Ottez Cap,,Human,,Fire
1005,Ottez #1005,2158,103.96280257255039,8,Dark Grey,Tracksuit,Suspicious Eyes,Tortoise Shell,Grey,Pink Wig,,Happy,,Rainbow
2255,Ottez #2255,2159,103.89786324921721,7,Dark Grey,Double Vest,Tired Eyes,,Brown,Cycling Cap,,Whistle,,Fire
2368,Ottez #2368,2160,103.89220943089525,8,Green,Double Vest,Suspicious Eyes,Rap Shades,Grey,Propeller Hat,,Gritted,,Plain
3720,Ottez #3720,2161,103.88080041699769,8,Pink,Plain Tshirt,Blue Eyes,Morpheus,Brown,Backwards Cap,,Sick,,Metal
3116,Ottez #3116,2162,103.87920413730993,8,Orange,Ottez Tshirt,Suspicious Eyes,Tortoise Shell,Stoner,Captains Hat,,Gritted,,Rainbow
2213,Ottez #2213,2163,103.87701297550211,7,Dark Grey,Vegas Shirt,Blue Eyes,,Grey,Bandana,,Tongue Out,,Fire
3320,Ottez #3320,2164,103.85703983868696,8,Yellow,Ottez Tshirt,Brown Eyes,Adventurer,Fawn,Ottez Cap,,Gap Tooth,,Plain
3330,Ottez #3330,2165,103.8385851943877,7,Navy,Striped Tshirt,Wide Eyed,,Pink,Captains Hat,,Gritted,,White
1612,Ottez #1612,2166,103.82373319891863,8,Pink,Plain Tshirt,Cheeky Eyes,Black Wayfarer,Pink,Yellow Beanie,,Smile,,Rainbow
444,Ottez #444,2167,103.80788055074746,9,Dark Grey,Ottez Tshirt,Green Eyes,Black Wayfarer,Brown,Bobble Hat,,Tongue Out,Bull Ring,Plain
1526,Ottez #1526,2168,103.79598172116903,8,Pink,Green Varsity,Blue Eyes,Black Wayfarer,Brown,Captains Hat,,Gap Tooth,,White
3244,Ottez #3244,2169,103.78751565811564,9,Pink,Vegas Shirt,Tired Eyes,Heart Shades,Purple,Party Hat,,Gritted,Nose Ring,Fire
3433,Ottez #3433,2170,103.76738411815055,8,Pink,Blue Varsity,Brown Eyes,Tortoise Shell,Stripey Sand,Captains Hat,,Smile,,Metal
1648,Ottez #1648,2171,103.76442972313927,8,Navy,Tracksuit,Tired Eyes,Heart Shades,Fawn,Yellow Beanie,,Closed,,Rainbow
2436,Ottez #2436,2172,103.76421012655058,9,Orange,Aviator Jacket,Cheeky Eyes,Heart Shades,Brown,Backwards Cap,,Smile,Nose Ring,White
104,Ottez #104,2173,103.76274068511962,8,Pink,Plain Tshirt,Pretty Eyes,3D,Brown,Ottez Cap,,Tongue Out,,White
2488,Ottez #2488,2174,103.74138839494466,8,Dark Grey,Vegas Shirt,Suspicious Eyes,Heart Shades,Stripey Fawn,Cycling Cap,,Smile,,Metal
2875,Ottez #2875,2175,103.73398818624348,8,Blue,Puffer Jacket,Pretty Eyes,,Pink,Captains Hat,,Smile,Nose Ring,Metal
815,Ottez #815,2176,103.72899359487187,8,Green,Tunic,Blue Eyes,Heart Shades,Brown,Bobble Hat,,Closed,,White
3186,Ottez #3186,2177,103.72103983346182,8,Yellow,Ottez Tshirt,Brown Eyes,Tortoise Shell,Fawn,Bucket Hat,,Bubblegum,,Fire
817,Ottez #817,2178,103.71413570949291,9,Purple,Blue Varsity,Cheeky Eyes,Aviators,Stripey Sand,Backwards Cap,,Happy,Bull Ring,Plain
2081,Ottez #2081,2179,103.70830997528088,7,Dark Grey,,Blue Eyes,Rap Shades,Brown,Bandana,,Bubblegum,,Plain
699,Ottez #699,2180,103.70011087783702,8,Yellow,Double Vest,Glowing Eyes,Adventurer,Brown,Orange Beanie,,Smile,,White
1901,Ottez #1901,2181,103.6397725988078,8,Blue,Neon Hoodie,Cheeky Eyes,Rap Shades,Brown,Blue Wig,,Happy,,Plain
2747,Ottez #2747,2182,103.62966005780699,8,Blue,Dungarees,Sexy Eyes,,Grey,Blue Wig,,Human,Nose Ring,Plain
3017,Ottez #3017,2183,103.58089941502374,9,Dark Grey,Red Varsity,Wide Eyed,Tortoise Shell,Fawn,Orange Beanie,,Freaky Teeth,Nose Ring,Plain
376,Ottez #376,2184,103.5716961826785,8,Yellow,Checked Shirt,Sexy Eyes,Tortoise Shell,Pink,Ottez Cap,,Closed,,Rainbow
888,Ottez #888,2185,103.5296200288031,9,Purple,Checked Shirt,Blue Eyes,Tortoise Shell,Sand,Bamboo Hat,,Happy,Nose Ring,Plain
42,Ottez #42,2186,103.5081663225408,8,Green,Neon Hoodie,Brown Eyes,,Purple,Dreads,,Smile,Nose Ring,White
1758,Ottez #1758,2187,103.50074606126431,7,Navy,Aviator Jacket,Pretty Eyes,,Brown,Captains Hat,,Happy,,White
105,Ottez #105,2188,103.46703231740047,8,Green,Plain Tshirt,Sexy Eyes,Black Wayfarer,Sand,Bucket Hat,,Bubblegum,,White
3492,Ottez #3492,2189,103.44555396555381,8,Green,Striped Tshirt,Brown Eyes,Black Wayfarer,Brown,Backwards Cap,,Drool,,Fire
2851,Ottez #2851,2190,103.41581878565916,8,Orange,Blue Varsity,Brown Eyes,Morpheus,Stoner,Army Helmet,,Happy,,Plain
538,Ottez #538,2191,103.40540342600143,8,Pink,Ottez Tshirt,Tired Eyes,Rap Shades,Stripey Fawn,Party Hat,,Closed,,Metal
2514,Ottez #2514,2192,103.4044035690102,9,Pink,Red Varsity,Tired Eyes,Black Wayfarer,Fawn,Backwards Cap,,Freaky Teeth,Bull Ring,Plain
2100,Ottez #2100,2193,103.3526164643077,8,Yellow,Ottez Tshirt,Green Eyes,,Brown,Ottez Cap,,Drool,Nose Ring,White
1362,Ottez #1362,2194,103.33140829004701,8,Purple,Watermelon Tshirt,Green Eyes,,Fawn,Moped Helmet,,Closed,Bull Ring,White
1313,Ottez #1313,2195,103.32562369693842,7,Dark Grey,Aviator Jacket,Blue Eyes,,Brown,Party Hat,,Happy,,Metal
2644,Ottez #2644,2196,103.31322309551507,8,Navy,Double Vest,Tired Eyes,Tortoise Shell,Brown,Pink Cowboy,,Happy,,Metal
1993,Ottez #1993,2197,103.30649855087063,9,Blue,Ottez Tshirt,Sexy Eyes,Xterminator Shades,Brown,Backwards Cap,,Gritted,Bull Ring,White
2032,Ottez #2032,2198,103.25979661570311,9,Navy,Ottez Tshirt,Suspicious Eyes,Morpheus,Grey,Blue Wig,,Happy,Nose Ring,Rainbow
1921,Ottez #1921,2199,103.22767789783768,8,Blue,Watermelon Tshirt,Suspicious Eyes,Black Wayfarer,Grey,Crockett Hat,,Happy,,White
3820,Ottez #3820,2200,103.20522905952309,8,Pink,Striped Tshirt,Green Eyes,Aviators,Fawn,Orange Beanie,,Gap Tooth,,Plain
3146,Ottez #3146,2201,103.19310495198975,8,Blue,Army Shirt,Brown Eyes,Adventurer,Brown,Moped Helmet,,Happy,,Fire
3925,Ottez #3925,2202,103.18573940545025,9,Yellow,Dungarees,Blue Eyes,Black Wayfarer,Grey,Propeller Hat,,Gritted,Bull Ring,Metal
2505,Ottez #2505,2203,103.16823032669461,8,Green,Black Hoodie,Sexy Eyes,Heart Shades,Stripey Sand,Blue Wig,,Happy,,Rainbow
2687,Ottez #2687,2204,103.1088807553469,9,Purple,Plain Tshirt,Green Eyes,Adventurer,Fawn,Pink Cowboy,,Smile,Nose Ring,White
1133,Ottez #1133,2205,103.10688375808232,9,Dark Grey,Green Varsity,Wide Eyed,Adventurer,Purple,Backwards Cap,,Closed,Bull Ring,White
2096,Ottez #2096,2206,103.09250780080363,8,Green,,Starry Eyed,Aviators,Brown,Bucket Hat,,Happy,Nose Ring,Plain
1193,Ottez #1193,2207,103.09165014255332,8,Blue,Puffer Jacket,Cheeky Eyes,3D,Grey,Bucket Hat,,Freaky Teeth,,Plain
2801,Ottez #2801,2208,103.0771340996804,9,Navy,Dungarees,Sexy Eyes,Rap Shades,Sand,Orange Beanie,,Freaky Teeth,Nose Ring,White
1805,Ottez #1805,2209,103.05980398484911,9,Blue,Striped Tshirt,Sexy Eyes,Black Wayfarer,Brown,Bamboo Hat,,Closed,Bull Ring,Plain
391,Ottez #391,2210,103.05626760548894,8,Green,Puffer Jacket,Cheeky Eyes,Tortoise Shell,Brown,Captains Hat,,Sick,,Fire
2230,Ottez #2230,2211,103.02153343967633,9,Dark Grey,Green Varsity,Blue Eyes,Rap Shades,Brown,Pink Cowboy,,Gritted,Bull Ring,White
555,Ottez #555,2212,103.00819066119875,8,Navy,Watermelon Tshirt,Tired Eyes,Aviators,Fawn,Bamboo Hat,,Happy,,Plain
2249,Ottez #2249,2213,103.00718672916,9,Green,Plain Tshirt,Glowing Eyes,Rap Shades,Sand,Cycling Cap,,Happy,Nose Ring,Plain
684,Ottez #684,2214,102.99936177774221,7,Dark Grey,Black Hoodie,Brown Eyes,,Purple,Pink Cowboy,,Freaky Teeth,,Plain
