ID,Name,Rank,Rarity_Score,Attributes,Background,Foreground,Hat,Head,Jacket,Left Eye,Mouth,Nose,Overlay,Right Eye,Shirt
3980,RAGGEDZ #3980,1099,56.5039218844,10,Starry,,,Bucket,Doctor,Button,Sewn,Plasters,Grunge,Cross,Basic
4414,RAGGEDZ #4414,1100,56.4709074829,10,Warm,,Worn-out,Bucket,Worn-out-,Button,Lucky,Clay,Smoke,Cross,Basic
4159,RAGGEDZ #4159,1101,56.4540520166,10,Warm,,Pirate,Soccer,Worn-out-,Button,Sewn,Rottencarrot,Smoke,Cross,Anarchy
4582,RAGGEDZ #4582,1102,56.3167504308,10,Starry,,Worn-out,Soccer,Doctor,Button,Courier,Clay,Web,Button,Stained
4667,RAGGEDZ #4667,1103,55.9910938475,10,Misty,,Worn-out,Foam,Doctor,Button,Sewn,Rottencarrot,Haze,Cross,Basic
4097,RAGGEDZ #4097,1104,55.9841154848,10,Milkyway,Pitchfork,Worn-out,Foam,Worn-out-,,Sewn,Rottencarrot,Evil,Clip,Basic
4105,RAGGEDZ #4105,1105,55.0340865085,10,Warm,,Worn-out,Soccer,Hanged,Clip,Zip,Clay,Grunge,Cross,Stained
4125,RAGGEDZ #4125,1106,54.0536638701,10,Dark,,,Bucket,Scarecrow,Clip,Zip,Rottencarrot,Grunge,Cross,Basic
3847,RAGGEDZ #3847,1107,53.5238815503,10,Milkyway,,Worn-out,Foam,Scarecrow,Button,Courier,Rottencarrot,Haze,Clip,Anarchy
4044,RAGGEDZ #4044,1108,52.6506985554,10,Warm,,Worn-out,Bucket,Scarecrow,Button,Zip,Plasters,Grunge,Cross,Basic
3694,RAGGEDZ #3694,1109,52.086343609,10,Dark,,Worn-out,Soccer,Scarecrow,Button,Zip,Rottencarrot,Web,Cross,Basic
3606,RAGGEDZ #3606,1110,50.3991532161,10,Dark,,,Foam,Scarecrow,Button,Zip,Rottencarrot,Grunge,Clip,Basic
4685,RAGGEDZ #4685,1111,47.9913239625,10,Cold,,Worn-out,Foam,Worn-out-,Button,Zip,Plasters,Grunge,Button,Basic
