ID,Name,Rank,Rarity_Score,Attributes,Background,Costume,Ear Accessory,Face,Hair,Hand Accessory,Head Accessory,Legendary,Neck Accessory,Skin
2222,TezApe #2222,4476,56.1407000853,9,Pink Dawn,Shirt,Circles,Angry,Black hair,Hammer,Horns,,Bullet belt,EMERALD
6678,TezApe #6678,4477,56.1404379859,9,Wood Red,Red Shirt,Circles,bored,Saiyan blue hair,M416 rifle,Samurai hat,,Silver chain,Diamond
769,TezApe #769,4478,56.1381147719,9,Pink Dawn,karate,Cross,Happy,Brown hair,Kattana,Heart glasses,,Golden chain,ZEBRA
1044,TezApe #1044,4479,56.135642867,9,Wood Red,jacket,Long,smirk,Saiyan blue hair,M416 rifle,Rainbow glasses,,Silver chain,Rainbow
5360,TezApe #5360,4480,56.1334248941,9,Diamond Blue,Shirt,Long,Angry,Saiyan blue hair,Axe,Horns,,Golden chain,EMERALD
126,TezApe #126,4481,56.1312295396,9,Ruby Red,Shirt,Circles,smirk,Black hair,Baseball bat,Rainbow glasses,,Golden chain,ZEBRA
3011,TezApe #3011,4482,56.1285291285,9,Deep Purple,Hoodie,Long,bored,Brown hair,Axe,Horns,,Silver chain,SILVER SKIN
1291,TezApe #1291,4483,56.1224780095,9,Wood Red,Red Shirt,Long,bored,Saiyan blue hair,M416 rifle,Rainbow glasses,,Silver chain,Diamond
6496,TezApe #6496,4484,56.1190210863,9,Wood Red,Shirt,Circles,bored,Black hair,Burger,Thuglife glasses,,Bone necklace,SILVER SKIN
4221,TezApe #4221,4485,56.1175109948,9,Wood Red,Life jacket,Long,Angry,Brown hair,Axe,Samurai hat,,Golden chain,ZEBRA
6833,TezApe #6833,4486,56.1173200846,9,Deep Purple,Shirt,Cross,Happy,Black hair,Hammer,Horns,,Bullet belt,Diamond
917,TezApe #917,4487,56.1108027392,9,Wood Red,Shirt,Long,bored,Black hair,Axe,Heart glasses,,Silver chain,ZEBRA
3052,TezApe #3052,4488,56.1087425646,9,Wood Red,Hoodie,Long,smirk,Saiyan blue hair,M416 rifle,Heart glasses,,Bone necklace,Diamond
945,TezApe #945,4489,56.1074667539,9,Clean Cyan,Red Shirt,Cross,Happy,Brown hair,M416 rifle,Thuglife glasses,,Bullet belt,Diamond
3981,TezApe #3981,4490,56.1057953819,9,Wood Red,Life jacket,Long,Happy,Black hair,Baseball bat,Horns,,Bone necklace,EMERALD
6134,TezApe #6134,4491,56.1054591307,9,Pink Dawn,Life jacket,Cross,bored,Black hair,Baseball bat,Rainbow glasses,,Bullet belt,ZEBRA
2642,TezApe #2642,4492,56.1054471816,9,Ruby Red,karate,Cross,Angry,Brown hair,M416 rifle,Rainbow glasses,,Bone necklace,EMERALD
565,TezApe #565,4493,56.1033222753,9,Ruby Red,Life jacket,Circles,smirk,Brown hair,Axe,Horns,,Golden chain,Rainbow
4484,TezApe #4484,4494,56.1019485691,9,Ruby Red,jacket,Cross,smirk,Brown hair,Hammer,Heart glasses,,Bone necklace,ZEBRA
4169,TezApe #4169,4495,56.0985973006,9,Diamond Blue,Red Shirt,Circles,Angry,Black hair,M416 rifle,Rainbow glasses,,Silver chain,EMERALD
4356,TezApe #4356,4496,56.0942482012,9,Diamond Blue,jacket,Long,Happy,Brown hair,Axe,Heart glasses,,Bullet belt,ZEBRA
5571,TezApe #5571,4497,56.0871951154,9,Wood Red,Shirt,Long,Happy,Saiyan blue hair,Kattana,Horns,,Silver chain,SILVER SKIN
1808,TezApe #1808,4498,56.0850521274,9,Deep Purple,Red Shirt,Long,smirk,Black hair,Axe,Samurai hat,,Bone necklace,LEOPARD
3332,TezApe #3332,4499,56.0821916135,9,Ruby Red,Life jacket,Cross,smirk,Brown hair,Kattana,Thuglife glasses,,Golden chain,ZEBRA
4217,TezApe #4217,4500,56.0807361859,9,Deep Purple,Hoodie,Circles,Happy,Saiyan blue hair,M416 rifle,Samurai hat,,Golden chain,EMERALD
5480,TezApe #5480,4501,56.0766770842,9,Deep Purple,jacket,Circles,Angry,Saiyan blue hair,Burger,Heart glasses,,Bone necklace,Rainbow
5812,TezApe #5812,4502,56.0759719633,9,Clean Cyan,karate,Circles,bored,Saiyan blue hair,Burger,Thuglife glasses,,Golden chain,Rainbow
6641,TezApe #6641,4503,56.0723970867,9,Pink Dawn,Life jacket,Long,smirk,Black hair,Hammer,Rainbow glasses,,Golden chain,ZEBRA
772,TezApe #772,4504,56.0723556703,9,Diamond Blue,Red Shirt,Long,Angry,Brown hair,M416 rifle,Samurai hat,,Silver chain,SILVER SKIN
1541,TezApe #1541,4505,56.0705720102,9,Diamond Blue,Hoodie,Long,smirk,Black hair,Hammer,Horns,,Bullet belt,Diamond
1437,TezApe #1437,4506,56.0676762858,9,Deep Purple,karate,Long,smirk,Saiyan blue hair,Burger,Samurai hat,,Golden chain,Rainbow
6962,TezApe #6962,4507,56.0665210014,9,Clean Cyan,Shirt,Long,Happy,Black hair,M416 rifle,Thuglife glasses,,Silver chain,Rainbow
6704,TezApe #6704,4508,56.0659031959,9,Wood Red,Shirt,Cross,bored,Brown hair,Burger,Rainbow glasses,,Bullet belt,Rainbow
4716,TezApe #4716,4509,56.0628657452,9,Wood Red,Hoodie,Cross,Happy,Saiyan blue hair,BaseX,Rainbow glasses,,Golden chain,ZEBRA
639,TezApe #639,4510,56.0626537564,9,Ruby Red,Hoodie,Cross,Happy,Saiyan blue hair,Kattana,Rainbow glasses,,Bullet belt,ZEBRA
4879,TezApe #4879,4511,56.0561118267,9,Pink Dawn,Hoodie,Long,bored,Black hair,Kattana,Heart glasses,,Silver chain,ZEBRA
5551,TezApe #5551,4512,56.0549443281,9,Ruby Red,Shirt,Circles,Happy,Brown hair,BaseX,Horns,,Bullet belt,SILVER SKIN
3242,TezApe #3242,4513,56.0538363017,9,Clean Cyan,jacket,Cross,Happy,Saiyan blue hair,BaseX,Horns,,Bullet belt,SILVER SKIN
1119,TezApe #1119,4514,56.0484443459,9,Clean Cyan,Red Shirt,Circles,bored,Black hair,Kattana,Eye patch,,Golden chain,Rainbow
1834,TezApe #1834,4515,56.0391625276,9,Clean Cyan,Shirt,Long,Angry,Saiyan blue hair,Hammer,Horns,,Golden chain,Diamond
6295,TezApe #6295,4516,56.0326833405,9,Wood Red,Life jacket,Long,Angry,Brown hair,BaseX,Horns,,Golden chain,EMERALD
4107,TezApe #4107,4517,56.0320304564,9,Ruby Red,Life jacket,Long,smirk,Saiyan blue hair,Axe,Horns,,Bone necklace,EMERALD
4641,TezApe #4641,4518,56.0315421949,9,Deep Purple,jacket,Circles,Happy,Saiyan blue hair,Hammer,Thuglife glasses,,Silver chain,ZEBRA
419,TezApe #419,4519,56.0288209092,9,Wood Red,Shirt,Long,smirk,Brown hair,Kattana,Eye patch,,Bone necklace,Rainbow
4247,TezApe #4247,4520,56.0281107392,9,Pink Dawn,Hoodie,Long,Happy,Saiyan blue hair,Hammer,Rainbow glasses,,Bullet belt,ZEBRA
5346,TezApe #5346,4521,56.0265454636,9,Deep Purple,Life jacket,Circles,Angry,Brown hair,M416 rifle,Samurai hat,,Golden chain,Diamond
4986,TezApe #4986,4522,56.0254856836,9,Wood Red,Shirt,Cross,Angry,Black hair,Burger,Samurai hat,,Bone necklace,Rainbow
3550,TezApe #3550,4523,56.022622862,9,Deep Purple,Life jacket,Cross,smirk,Saiyan blue hair,M416 rifle,Heart glasses,,Bullet belt,EMERALD
6560,TezApe #6560,4524,56.0206709712,9,Deep Purple,karate,Long,bored,Saiyan blue hair,BaseX,Thuglife glasses,,Sling bag,Rainbow
4980,TezApe #4980,4525,56.0187617463,9,Ruby Red,karate,Cross,Happy,Brown hair,Kattana,Horns,,Golden chain,SILVER SKIN
5887,TezApe #5887,4526,56.0183552823,9,Diamond Blue,Life jacket,Cross,Angry,Saiyan blue hair,Axe,Rainbow glasses,,Golden chain,ZEBRA
4639,TezApe #4639,4527,56.0178626715,9,Clean Cyan,jacket,Cross,Happy,Brown hair,M416 rifle,Rainbow glasses,,Bullet belt,SILVER SKIN
2805,TezApe #2805,4528,56.0140882764,9,Wood Red,Shirt,Cross,bored,Saiyan blue hair,Hammer,Horns,,Silver chain,SILVER SKIN
5667,TezApe #5667,4529,56.0117139683,9,Pink Dawn,Red Shirt,Long,smirk,Brown hair,Burger,Thuglife glasses,,Bullet belt,Rainbow
1779,TezApe #1779,4530,56.0085802903,9,Diamond Blue,karate,Circles,Happy,Brown hair,M416 rifle,Samurai hat,,Golden chain,Diamond
3718,TezApe #3718,4531,56.0075036389,9,Diamond Blue,jacket,Circles,Angry,Brown hair,Axe,Rainbow glasses,,Silver chain,ZEBRA
6884,TezApe #6884,4532,56.0073240466,9,Wood Red,Life jacket,Long,Happy,Black hair,Kattana,Thuglife glasses,,Silver chain,ZEBRA
3702,TezApe #3702,4533,56.0070142245,9,Ruby Red,karate,Long,smirk,Brown hair,M416 rifle,Rainbow glasses,,Silver chain,Rainbow
1792,TezApe #1792,4534,56.0036375522,9,Pink Dawn,karate,Cross,bored,Brown hair,Hammer,Thuglife glasses,,Silver chain,ZEBRA
4374,TezApe #4374,4535,56.0031817093,9,Clean Cyan,karate,Circles,smirk,Black hair,M416 rifle,Thuglife glasses,,Silver chain,EMERALD
1631,TezApe #1631,4536,56.0004318792,9,Wood Red,Red Shirt,Long,Happy,Black hair,Burger,Samurai hat,,Bullet belt,Rainbow
3197,TezApe #3197,4537,55.9996254805,9,Diamond Blue,Hoodie,Long,Angry,Black hair,M416 rifle,Rainbow glasses,,Golden chain,EMERALD
6831,TezApe #6831,4538,55.9957423941,9,Clean Cyan,Red Shirt,Long,smirk,Saiyan blue hair,Burger,Heart glasses,,Bone necklace,SILVER SKIN
5985,TezApe #5985,4539,55.9899281136,9,Ruby Red,Shirt,Long,Angry,Black hair,Baseball bat,Rainbow glasses,,Golden chain,ZEBRA
4704,TezApe #4704,4540,55.9877290413,9,Ruby Red,karate,Circles,smirk,Saiyan blue hair,M416 rifle,Heart glasses,,Bullet belt,SILVER SKIN
2045,TezApe #2045,4541,55.9876891518,9,Diamond Blue,karate,Cross,Happy,Brown hair,Kattana,Horns,,Silver chain,EMERALD
247,TezApe #247,4542,55.984951031,9,Pink Dawn,Life jacket,Circles,bored,Saiyan blue hair,Burger,Thuglife glasses,,Bone necklace,Rainbow
5727,TezApe #5727,4543,55.97934861,9,Pink Dawn,Hoodie,Cross,Happy,Brown hair,BaseX,Thuglife glasses,,Bullet belt,ZEBRA
4431,TezApe #4431,4544,55.9792846619,9,Clean Cyan,Life jacket,Circles,smirk,Brown hair,Kattana,Horns,,Silver chain,Diamond
4894,TezApe #4894,4545,55.9774020962,9,Ruby Red,Shirt,Cross,bored,Saiyan blue hair,M416 rifle,Rainbow glasses,,Silver chain,Rainbow
6604,TezApe #6604,4546,55.9728891892,9,Diamond Blue,Life jacket,Long,Happy,Saiyan blue hair,Baseball bat,Horns,,Bone necklace,Diamond
2062,TezApe #2062,4547,55.972829396,9,Pink Dawn,Hoodie,Cross,Angry,Brown hair,BaseX,Samurai hat,,Golden chain,ZEBRA
415,TezApe #415,4548,55.9723304335,9,Diamond Blue,Life jacket,Cross,Angry,Saiyan blue hair,Kattana,Thuglife glasses,,Silver chain,ZEBRA
1312,TezApe #1312,4549,55.9700499769,9,Wood Red,karate,Circles,bored,Black hair,Axe,Rainbow glasses,,Bone necklace,LEOPARD
2507,TezApe #2507,4550,55.9698111864,9,Wood Red,Red Shirt,Circles,bored,Saiyan blue hair,Kattana,Samurai hat,,Sling bag,EMERALD
5844,TezApe #5844,4551,55.9656901559,9,Clean Cyan,jacket,Circles,bored,Brown hair,Baseball bat,Horns,,Silver chain,EMERALD
2386,TezApe #2386,4552,55.9544110845,9,Pink Dawn,karate,Long,Happy,Saiyan blue hair,Hammer,Horns,,Golden chain,SILVER SKIN
3557,TezApe #3557,4553,55.9519804675,9,Wood Red,Shirt,Cross,bored,Black hair,Baseball bat,Horns,,Silver chain,SILVER SKIN
5641,TezApe #5641,4554,55.950543033,9,Wood Red,jacket,Circles,Happy,Brown hair,Baseball bat,Horns,,Golden chain,EMERALD
1951,TezApe #1951,4555,55.9423978796,9,Pink Dawn,Life jacket,Circles,bored,Saiyan blue hair,Hammer,Rainbow glasses,,Silver chain,ZEBRA
894,TezApe #894,4556,55.9402701579,9,Diamond Blue,Red Shirt,Long,smirk,Brown hair,Axe,Samurai hat,,Bone necklace,LEOPARD
587,TezApe #587,4557,55.9393955405,9,Diamond Blue,jacket,Circles,Happy,Saiyan blue hair,Baseball bat,Horns,,Silver chain,Rainbow
5889,TezApe #5889,4558,55.9358488677,9,Ruby Red,Life jacket,Cross,Happy,Black hair,Axe,Samurai hat,,Bone necklace,ZEBRA
5241,TezApe #5241,4559,55.935447874,9,Clean Cyan,karate,Long,bored,Saiyan blue hair,M416 rifle,Heart glasses,,Silver chain,EMERALD
200,TezApe #200,4560,55.9350385322,9,Pink Dawn,Red Shirt,Circles,Angry,Black hair,M416 rifle,Heart glasses,,Golden chain,Diamond
1563,TezApe #1563,4561,55.9267192132,9,Diamond Blue,Life jacket,Cross,Happy,Brown hair,Axe,Thuglife glasses,,Golden chain,ZEBRA
2796,TezApe #2796,4562,55.9234099071,9,Ruby Red,Hoodie,Circles,Angry,Black hair,Hammer,Samurai hat,,Golden chain,ZEBRA
6637,TezApe #6637,4563,55.9193365712,9,Ruby Red,jacket,Cross,bored,Black hair,BaseX,Horns,,Golden chain,EMERALD
1837,TezApe #1837,4564,55.9170156953,9,Wood Red,Hoodie,Long,smirk,Saiyan blue hair,M416 rifle,Heart glasses,,Golden chain,EMERALD
4705,TezApe #4705,4565,55.9156497353,9,Clean Cyan,Shirt,Cross,smirk,Brown hair,Axe,Heart glasses,,Silver chain,ZEBRA
6033,TezApe #6033,4566,55.911810051,9,Diamond Blue,Red Shirt,Long,Happy,Saiyan blue hair,M416 rifle,Thuglife glasses,,Silver chain,EMERALD
5782,TezApe #5782,4567,55.9112238002,9,Ruby Red,Shirt,Circles,smirk,Saiyan blue hair,Hammer,Rainbow glasses,,Silver chain,ZEBRA
6332,TezApe #6332,4568,55.9104337863,9,Deep Purple,Red Shirt,Circles,bored,Black hair,Axe,Samurai hat,,Sling bag,SILVER SKIN
1357,TezApe #1357,4569,55.9099748389,9,Wood Red,karate,Cross,Happy,Brown hair,Baseball bat,Horns,,Bullet belt,Diamond
1487,TezApe #1487,4570,55.9053317465,9,Diamond Blue,Life jacket,Cross,bored,Saiyan blue hair,Kattana,Horns,,Silver chain,Diamond
1019,TezApe #1019,4571,55.9040722683,9,Ruby Red,Red Shirt,Cross,smirk,Brown hair,Kattana,Horns,,Silver chain,Diamond
3128,TezApe #3128,4572,55.9022461072,9,Ruby Red,karate,Circles,bored,Brown hair,Axe,Horns,,Silver chain,SILVER SKIN
3514,TezApe #3514,4573,55.8982193871,9,Clean Cyan,jacket,Long,bored,Saiyan blue hair,Burger,Samurai hat,,Golden chain,Rainbow
3767,TezApe #3767,4574,55.8963560498,9,Diamond Blue,karate,Circles,bored,Black hair,Kattana,Thuglife glasses,,Golden chain,LEOPARD
6706,TezApe #6706,4575,55.8904533903,9,Deep Purple,jacket,Circles,Angry,Saiyan blue hair,Kattana,Heart glasses,,Bone necklace,LEOPARD
5495,TezApe #5495,4576,55.8888128482,9,Clean Cyan,Hoodie,Long,Happy,Brown hair,BaseX,Horns,,Golden chain,Diamond
3495,TezApe #3495,4577,55.8861136606,9,Pink Dawn,Hoodie,Circles,bored,Saiyan blue hair,Kattana,Rainbow glasses,,Bone necklace,LEOPARD
5002,TezApe #5002,4578,55.8855533957,9,Clean Cyan,Hoodie,Long,Happy,Brown hair,Baseball bat,Horns,,Silver chain,Rainbow
2754,TezApe #2754,4579,55.8852180614,9,Diamond Blue,Shirt,Circles,smirk,Black hair,BaseX,Samurai hat,,Bone necklace,LEOPARD
4029,TezApe #4029,4580,55.8815697233,9,Wood Red,Hoodie,Long,Angry,Black hair,M416 rifle,Rainbow glasses,,Golden chain,Diamond
1966,TezApe #1966,4581,55.8813258401,9,Diamond Blue,karate,Cross,Angry,Black hair,Baseball bat,Horns,,Golden chain,Diamond
4524,TezApe #4524,4582,55.8788369121,9,Ruby Red,Red Shirt,Circles,smirk,Black hair,Burger,Thuglife glasses,,Bone necklace,SILVER SKIN
3325,TezApe #3325,4583,55.8694222945,9,Wood Red,Shirt,Long,smirk,Brown hair,Hammer,Horns,,Silver chain,Diamond
6090,TezApe #6090,4584,55.8675237426,9,Wood Red,Life jacket,Long,smirk,Saiyan blue hair,Baseball bat,Rainbow glasses,,Silver chain,ZEBRA
3055,TezApe #3055,4585,55.8650890173,9,Diamond Blue,Shirt,Long,smirk,Brown hair,Kattana,Rainbow glasses,,Bullet belt,LEOPARD
1736,TezApe #1736,4586,55.8572931729,9,Clean Cyan,Red Shirt,Circles,bored,Black hair,Baseball bat,Rainbow glasses,,Bullet belt,LEOPARD
372,TezApe #372,4587,55.8555935485,9,Ruby Red,Hoodie,Cross,smirk,Brown hair,Kattana,Horns,,Golden chain,Diamond
6552,TezApe #6552,4588,55.8550388389,9,Deep Purple,jacket,Circles,Happy,Black hair,Baseball bat,Horns,,Silver chain,SILVER SKIN
5280,TezApe #5280,4589,55.8513338037,9,Wood Red,Shirt,Long,Angry,Black hair,Kattana,Thuglife glasses,,Sling bag,Rainbow
5047,TezApe #5047,4590,55.8488087566,9,Pink Dawn,karate,Cross,Angry,Saiyan blue hair,Burger,Thuglife glasses,,Bone necklace,Rainbow
3655,TezApe #3655,4591,55.8451984272,9,Diamond Blue,Life jacket,Circles,smirk,Black hair,Burger,Samurai hat,,Bullet belt,Rainbow
2782,TezApe #2782,4592,55.8351998914,9,Diamond Blue,jacket,Circles,Happy,Saiyan blue hair,Burger,Heart glasses,,Bone necklace,Rainbow
2183,TezApe #2183,4593,55.8332264205,9,Wood Red,karate,Cross,bored,Black hair,Hammer,Rainbow glasses,,Bone necklace,LEOPARD
5490,TezApe #5490,4594,55.8315400765,9,Ruby Red,Shirt,Circles,smirk,Brown hair,Baseball bat,Samurai hat,,Silver chain,ZEBRA
568,TezApe #568,4595,55.8306480633,9,Ruby Red,karate,Cross,smirk,Black hair,Burger,Thuglife glasses,,Bone necklace,Rainbow
1603,TezApe #1603,4596,55.8291655276,9,Pink Dawn,Red Shirt,Cross,bored,Brown hair,Kattana,Eye patch,,Bullet belt,Rainbow
1992,TezApe #1992,4597,55.8280107169,9,Ruby Red,Shirt,Cross,Happy,Black hair,Axe,Thuglife glasses,,Golden chain,ZEBRA
4188,TezApe #4188,4598,55.8247266816,9,Clean Cyan,Red Shirt,Long,Happy,Saiyan blue hair,BaseX,Samurai hat,,Bone necklace,LEOPARD
2770,TezApe #2770,4599,55.8244489703,9,Deep Purple,Hoodie,Long,smirk,Brown hair,M416 rifle,Heart glasses,,Silver chain,EMERALD
5564,TezApe #5564,4600,55.8223440169,9,Clean Cyan,Shirt,Cross,bored,Black hair,Kattana,Eye patch,,Bullet belt,Rainbow
1669,TezApe #1669,4601,55.8196433714,9,Clean Cyan,Shirt,Long,Happy,Saiyan blue hair,Axe,Horns,,Silver chain,SILVER SKIN
1682,TezApe #1682,4602,55.8129264568,9,Clean Cyan,Life jacket,Circles,bored,Brown hair,Burger,Rainbow glasses,,Bone necklace,Diamond
2810,TezApe #2810,4603,55.8127011693,9,Wood Red,Shirt,Circles,Angry,Black hair,M416 rifle,Heart glasses,,Silver chain,SILVER SKIN
6492,TezApe #6492,4604,55.8116202765,9,Wood Red,Red Shirt,Circles,smirk,Brown hair,Burger,Heart glasses,,Bullet belt,EMERALD
4423,TezApe #4423,4605,55.8104891965,9,Clean Cyan,jacket,Cross,Happy,Black hair,M416 rifle,Samurai hat,,Bullet belt,Diamond
5891,TezApe #5891,4606,55.8085746238,9,Diamond Blue,Life jacket,Long,bored,Black hair,Burger,Thuglife glasses,,Golden chain,Rainbow
5028,TezApe #5028,4607,55.8068017416,9,Deep Purple,Red Shirt,Long,Angry,Black hair,Baseball bat,Heart glasses,,Bone necklace,LEOPARD
4625,TezApe #4625,4608,55.8062361503,9,Pink Dawn,Hoodie,Circles,bored,Black hair,M416 rifle,Rainbow glasses,,Silver chain,EMERALD
215,TezApe #215,4609,55.8032519428,9,Deep Purple,Hoodie,Long,bored,Brown hair,Axe,Samurai hat,,Sling bag,Rainbow
4027,TezApe #4027,4610,55.8004478501,9,Pink Dawn,Shirt,Cross,bored,Saiyan blue hair,M416 rifle,Rainbow glasses,,Silver chain,EMERALD
5906,TezApe #5906,4611,55.7947053269,9,Wood Red,Life jacket,Long,smirk,Black hair,Burger,Samurai hat,,Bullet belt,Rainbow
4878,TezApe #4878,4612,55.7922969886,9,Diamond Blue,Red Shirt,Circles,smirk,Brown hair,BaseX,Eye patch,,Bone necklace,SILVER SKIN
4784,TezApe #4784,4613,55.7921018509,9,Ruby Red,Hoodie,Circles,bored,Brown hair,Kattana,Rainbow glasses,,Bone necklace,LEOPARD
4176,TezApe #4176,4614,55.7900503178,9,Deep Purple,Red Shirt,Cross,smirk,Black hair,Hammer,Heart glasses,,Sling bag,Rainbow
5387,TezApe #5387,4615,55.7894581955,9,Ruby Red,Hoodie,Long,Angry,Saiyan blue hair,M416 rifle,Thuglife glasses,,Bullet belt,SILVER SKIN
5466,TezApe #5466,4616,55.7890301549,9,Ruby Red,jacket,Long,Angry,Saiyan blue hair,M416 rifle,Thuglife glasses,,Bullet belt,EMERALD
5487,TezApe #5487,4617,55.7867895343,9,Deep Purple,Red Shirt,Circles,smirk,Black hair,Axe,Thuglife glasses,,Sling bag,SILVER SKIN
6907,TezApe #6907,4618,55.7858573655,9,Pink Dawn,Shirt,Long,smirk,Saiyan blue hair,M416 rifle,Rainbow glasses,,Silver chain,EMERALD
3643,TezApe #3643,4619,55.7850110202,9,Clean Cyan,Shirt,Long,Happy,Black hair,Kattana,Samurai hat,,Sling bag,Rainbow
3168,TezApe #3168,4620,55.7844850475,9,Pink Dawn,jacket,Long,bored,Brown hair,Kattana,Thuglife glasses,,Sling bag,Rainbow
2254,TezApe #2254,4621,55.7760595317,9,Clean Cyan,Red Shirt,Circles,smirk,Saiyan blue hair,Kattana,Rainbow glasses,,Sling bag,Diamond
4031,TezApe #4031,4622,55.7690230006,9,Pink Dawn,Life jacket,Long,Angry,Black hair,M416 rifle,Samurai hat,,Silver chain,Rainbow
5081,TezApe #5081,4623,55.767661473,9,Deep Purple,karate,Long,smirk,Saiyan blue hair,Kattana,Thuglife glasses,,Tezos locket,Rainbow
3595,TezApe #3595,4624,55.7661424361,9,Deep Purple,Life jacket,Cross,smirk,Black hair,Burger,Samurai hat,,Bone necklace,EMERALD
3759,TezApe #3759,4625,55.764419557,9,Pink Dawn,karate,Long,Angry,Black hair,Hammer,Heart glasses,,Silver chain,ZEBRA
4816,TezApe #4816,4626,55.7637224425,9,Deep Purple,Red Shirt,Cross,bored,Brown hair,Axe,Rainbow glasses,,Sling bag,EMERALD
1745,TezApe #1745,4627,55.7622890798,9,Clean Cyan,jacket,Long,Angry,Brown hair,Burger,Rainbow glasses,,Bone necklace,EMERALD
4358,TezApe #4358,4628,55.7552184542,9,Wood Red,Hoodie,Circles,Angry,Black hair,Axe,Horns,,Silver chain,EMERALD
5482,TezApe #5482,4629,55.7513427965,9,Pink Dawn,karate,Long,Angry,Brown hair,Kattana,Rainbow glasses,,Sling bag,Rainbow
4482,TezApe #4482,4630,55.7482779384,9,Ruby Red,Life jacket,Long,Angry,Black hair,Baseball bat,Samurai hat,,Golden chain,ZEBRA
2348,TezApe #2348,4631,55.7478007244,9,Ruby Red,Hoodie,Long,bored,Brown hair,M416 rifle,Heart glasses,,Bullet belt,Diamond
5007,TezApe #5007,4632,55.7456183646,9,Deep Purple,karate,Long,bored,Brown hair,Kattana,Samurai hat,,Silver chain,LEOPARD
5678,TezApe #5678,4633,55.7386232146,9,Ruby Red,karate,Circles,bored,Black hair,Kattana,Rainbow glasses,,Bullet belt,LEOPARD
6313,TezApe #6313,4634,55.7370982653,9,Ruby Red,Life jacket,Long,smirk,Black hair,Axe,Horns,,Golden chain,EMERALD
6835,TezApe #6835,4635,55.7355009643,9,Diamond Blue,Shirt,Cross,Happy,Saiyan blue hair,Kattana,Thuglife glasses,,Bone necklace,LEOPARD
1852,TezApe #1852,4636,55.7321718463,9,Deep Purple,Shirt,Long,smirk,Brown hair,BaseX,Rainbow glasses,,Golden chain,LEOPARD
2904,TezApe #2904,4637,55.7315078691,9,Diamond Blue,Hoodie,Cross,Angry,Brown hair,M416 rifle,Heart glasses,,Bullet belt,Diamond
529,TezApe #529,4638,55.7261511559,9,Wood Red,Red Shirt,Cross,Angry,Saiyan blue hair,Hammer,Thuglife glasses,,Bone necklace,LEOPARD
645,TezApe #645,4639,55.7174918855,9,Clean Cyan,Shirt,Long,bored,Brown hair,Burger,Thuglife glasses,,Bullet belt,Diamond
4666,TezApe #4666,4640,55.7173332503,9,Deep Purple,jacket,Cross,bored,Brown hair,Kattana,Rainbow glasses,,Tezos locket,Rainbow
309,TezApe #309,4641,55.7129077265,9,Wood Red,Hoodie,Cross,Happy,Brown hair,M416 rifle,Rainbow glasses,,Golden chain,Diamond
3777,TezApe #3777,4642,55.7081430007,9,Diamond Blue,Red Shirt,Long,Angry,Saiyan blue hair,Baseball bat,Rainbow glasses,,Sling bag,Rainbow
3056,TezApe #3056,4643,55.7079609239,9,Diamond Blue,jacket,Cross,Angry,Saiyan blue hair,BaseX,Horns,,Silver chain,EMERALD
3717,TezApe #3717,4644,55.7078689577,9,Deep Purple,Life jacket,Circles,smirk,Saiyan blue hair,Hammer,Rainbow glasses,,Sling bag,Rainbow
4297,TezApe #4297,4645,55.7072883327,9,Clean Cyan,Red Shirt,Cross,Happy,Saiyan blue hair,M416 rifle,Samurai hat,,Silver chain,Diamond
965,TezApe #965,4646,55.7069642291,9,Clean Cyan,Life jacket,Long,bored,Black hair,Burger,Heart glasses,,Bone necklace,EMERALD
4777,TezApe #4777,4647,55.7042121304,9,Pink Dawn,Hoodie,Cross,smirk,Black hair,Hammer,Horns,,Golden chain,Diamond
2712,TezApe #2712,4648,55.7000437893,9,Deep Purple,Shirt,Cross,bored,Saiyan blue hair,Kattana,Eye patch,,Bullet belt,SILVER SKIN
6737,TezApe #6737,4649,55.697961803,9,Pink Dawn,Shirt,Long,bored,Brown hair,Burger,Rainbow glasses,,Bullet belt,EMERALD
