ID,Name,Rank,Rarity_Score,Attributes,Background,Body,Eyes,Hair,Prop,Skin
1781,Les Elefants Terribles #1781,1449,315.0594399514,6,Dorian,Ball Out,Column,O Father,HunterESS,Steven Brennan
269,Les Elefants Terribles #269,1450,315.020360357,6,Seventh Album,Fight Real Enemy,Telephone,Elefant 2003,Philosophy Lamp,Mad As Hell
2407,Les Elefants Terribles #2407,1451,314.9668684211,6,Android Dream,Twelve,Elewise,Factory,Caramba,Lad Insane A
1689,Les Elefants Terribles #1689,1452,314.9542337313,6,Seventh Album,Hey Paul,Quarryman,Your Cologne,1962,Whaam
543,Les Elefants Terribles #543,1453,314.8589501535,6,Seventh Album,Whiskey Agogo,Smiley Pin,Part 2,Foam Fingering,Mad As Hell
2374,Les Elefants Terribles #2374,1454,314.7949778448,6,Seventh Album,IAMTHEOBJECT,Steve Deeds,Andrelefant Charles,Steven Allanaphone,Manuelefant
2171,Les Elefants Terribles #2171,1455,314.7785652174,6,Android Dream,MPAA Desaturate,Crap Of The World,Mostwhimsicaljokeoftheseason,Balloon,Steven Brennan
1518,Les Elefants Terribles #1518,1456,314.6958981612,6,Cyberpunk,Star Spangled Rights,Arbus,Son Of Man,1962,Elebody Hurts
1343,Les Elefants Terribles #1343,1457,314.6783044542,6,Cyberpunk,Bitch Is Back,Umbilical Noose,Reginald,Quatre Cents Coups,Manuelefant
547,Les Elefants Terribles #547,1458,314.4522232108,6,Cornetto Films,Lick Smile,Brian DeMontana,Marty,Cold Blood,Dead Eleman
2064,Les Elefants Terribles #2064,1459,314.2998571935,6,Electric Sheep,Camera Drawing,Lovecat,MM,Live Aid,Warners
2402,Les Elefants Terribles #2402,1460,314.2815577166,6,Cornetto Films,Bitch Is Back,Le Violefant,Godgivenass,La Jete,No Logo
2378,Les Elefants Terribles #2378,1461,314.0398170338,6,Buscemi,Crack Wack,Column,Son Of Man,Beautiful Little Fool,Tethered
1192,Les Elefants Terribles #1192,1462,313.8657978207,6,Edwood,Veddy Much,Stefanti Joanne,Deep Cover,Balloon,Neoplastifant C
1117,Les Elefants Terribles #1117,1463,313.6018404658,6,The Color,High Society,Serum 114,Factory,13 Years,Future Statues
2449,Les Elefants Terribles #2449,1464,313.5961373556,6,Pretty In,Kikodovar,Fucking Special,Kik A Cosmetologist,Claire Alter,LUH SEN
748,Les Elefants Terribles #748,1465,313.4880482491,6,Edwood,Slept With,Stoopid,Andrelefant Charles,Persistent Phone,Wrath
977,Les Elefants Terribles #977,1466,313.4720357127,6,Rosemary,Twelve,Look Closer,VR,Blow,Elebody Hurts
1457,Les Elefants Terribles #1457,1467,313.3192528935,6,Cornetto Films,Oscar 73,Serum 114,Yorkshire,La Jete,Elebody Hurts
1184,Les Elefants Terribles #1184,1468,313.3019939814,6,Pretty In,Most Excellent Fancy,Extracurricular,Son Of Man,Tasty,Trompe Treachery
1362,Les Elefants Terribles #1362,1469,313.2468865018,6,Dorian,Fight Real Enemy,Extracurricular,Treacy Muse,The Snake,Manuelefant
5227,Les Elefants Terribles #5227,1470,313.225748057,6,Buscemi,Slept With,Crap Of The World,Godgivenass,Korova Bar,Steven Brennan
384,Les Elefants Terribles #384,1471,312.9601588054,6,Buscemi,Bitch Is Back,Stefanti Joanne,Boom 4 Real,81 days,Future Statues
2472,Les Elefants Terribles #2472,1472,312.7308023867,6,Kieslowski,Procrastinator,Chromoluminarism,Diptych,Pourpourpour,Warners
9,Les Elefants Terribles #9,1473,312.2436723602,6,Rosemary,Pink Salmon Vibrator,Crap Of The World,Yorkshire,SAMO,What You Deserve
726,Les Elefants Terribles #726,1474,312.049458125,6,Seventh Album,Star Spangled Rights,Daniel,Son Of Man,SAMO,Booty Star
1799,Les Elefants Terribles #1799,1475,312.0101298701,6,Cyberpunk,Camera Drawing,Column,Animal,Support Symbol,Composition
1063,Les Elefants Terribles #1063,1476,311.9665287244,6,Dorian,Star Spangled Rights,Le Violefant,Not A Concept,Blasfemy,Wrath
2136,Les Elefants Terribles #2136,1477,311.9597037618,6,Android Dream,Transpotter,Club 27,Contagious,Philosophy Lamp,Dead Eleman
322,Les Elefants Terribles #322,1478,311.6907517486,6,Pretty In,Kikodovar,Shock Artattack,Billy Rider,1962,Structured Jewel
2363,Les Elefants Terribles #2363,1479,311.6043269231,6,Rosemary,Veddy Much,Dolores Hazy,Not A Concept,Charles Camilla,What You Deserve
1210,Les Elefants Terribles #1210,1480,311.5098608762,6,Edwood,Oscar 73,VCR,Marty,Mr Boatswain,Recently Deceased
1227,Les Elefants Terribles #1227,1481,311.4037532468,6,Ninth Album,Chippen Fails,Dolores Hazy,O Dowd,Quatre Cents Coups,Steven Brennan
2195,Les Elefants Terribles #2195,1482,311.340949232,6,Ninth Album,Hey Paul,Splash,Factory,Chapman,For The Love
155,Les Elefants Terribles #155,1483,311.2453213166,6,Sixth Album,MPAA Desaturate,Lovecat,Animal,Quatre Cents Coups,Structured Jewel
2205,Les Elefants Terribles #2205,1484,311.0303242521,6,Cornetto Films,Five One Eight,Darkside Moon,Treacy Muse,Maria,Mad As Hell
1877,Les Elefants Terribles #1877,1485,310.8429565592,6,Pretty In,Hey Paul,So Horny,Deep Cover,Devon Saw,Recently Deceased
652,Les Elefants Terribles #652,1486,310.7689790945,6,Pretty In,Procrastinator,TCB,Godgivenass,Maria,Dalitte
1145,Les Elefants Terribles #1145,1487,310.7532051842,6,Kieslowski,Camera Drawing,Yeah Yeah Yeah,Deep Cover,Silk Scarf,Sixtynine Slides
1899,Les Elefants Terribles #1899,1488,310.5712005602,6,Warmest Colour,Hey Paul,Extracurricular,Your Cologne,Steven Allanaphone,PARTWhy
1367,Les Elefants Terribles #1367,1489,310.5685568462,6,Cyberpunk,Kings Road,Smiley Pin,Becoming Yourself,Claire Alter,Everything Important
80,Les Elefants Terribles #80,1490,310.3606758797,6,Kieslowski,Eleven Eleven,TCB,Something about Mary,Bodega Bay,Dalitte
5058,Les Elefants Terribles #5058,1491,310.0998591017,6,Twelfth Movie,Hey Paul,Irisese,O Father,Maria,LUH SEN
561,Les Elefants Terribles #561,1492,309.9356828381,6,Buscemi,Wet Ass Pachyderm,Dom Cobb,VW,Dog Haha,Elebody Hurts
924,Les Elefants Terribles #924,1493,309.7443138207,6,Dorian,High As A Kate,Melon Colliefant,No No No,1962,Mad As Hell
2294,Les Elefants Terribles #2294,1494,309.7190366927,6,Edwood,Dirty Face Shame,Look Closer,MM,Caramba,Steven Brennan
838,Les Elefants Terribles #838,1495,309.6878643788,6,Cornetto Films,Pornographic Pilchard,Benny Jets,Factory,Blow,Uncommonly Gentle
1732,Les Elefants Terribles #1732,1496,309.6269887656,6,Dorian,Oscar 73,Brian DeMontana,Part 2,SNL 1992,Future Statues
1072,Les Elefants Terribles #1072,1497,309.2258609902,6,Kieslowski,Comedian,Dolores Hazy,Andrelefant Charles,La Jete,SisterDaughterSister
1808,Les Elefants Terribles #1808,1498,309.0587939473,6,Dorian,Paul Is Dead,Shock Artattack,Becoming Yourself,Tulips,Trompe Treachery
1053,Les Elefants Terribles #1053,1499,309.0010893162,6,Sixth Album,IAMTHEOBJECT,Benny Jets,Andrelefant Charles,Aaron,PARTWhy
2343,Les Elefants Terribles #2343,1500,308.921843582,6,Dorian,Star Spangled Rights,Serum 114,Animal,Charles Camilla,Pure Uzzell
5296,Les Elefants Terribles #5296,1501,308.4764996623,6,Electric Sheep,Yankee Racers,Moon Bark,Glory Fades,Ai,Manuelefant
2404,Les Elefants Terribles #2404,1502,308.3730047847,6,Ninth Album,Paul Is Dead,Vanilla 7,Nipple Bottle,Pourpourpour,Steven Brennan
1738,Les Elefants Terribles #1738,1503,308.3702966405,6,Ninth Album,Contraband Slipping,Smiley Pin,Suspense,Chapman,Great Masturbator
5231,Les Elefants Terribles #5231,1504,308.1975053019,6,Buscemi,Bitch Is Back,Chromoluminarism,O Father,Ai,SisterDaughterSister
1207,Les Elefants Terribles #1207,1505,307.8315989128,6,Ninth Album,MPAA Desaturate,Smiley Pin,Reginald,Quatre Cents Coups,Booty Star
5067,Les Elefants Terribles #5067,1506,307.7353594785,6,Edwood,Comedian,Stefanti Joanne,Contagious,Tulips,Trompe Treachery
610,Les Elefants Terribles #610,1507,307.6706844431,6,Seventh Album,Air Bin,Splash,Animal,Persistent Phone,Lad Insane A
1869,Les Elefants Terribles #1869,1508,307.5492431159,6,Rosemary,Eleven Eleven,Daniel,Factory,Dog Haha,Uncommonly Gentle
186,Les Elefants Terribles #186,1509,307.5361149912,6,Electric Sheep,Fight Real Enemy,Splash,Seduce Destroy,Bodega Bay,Wrath
1724,Les Elefants Terribles #1724,1510,307.4720168373,6,Ninth Album,Wet Ass Pachyderm,Lovecat,Becoming Yourself,Bret Elefant Ellis,Bad Third Act
488,Les Elefants Terribles #488,1511,307.3105331439,6,Cyberpunk,Sunset Strip,TCB,Glory Fades,Claire Alter,Elebody Hurts
761,Les Elefants Terribles #761,1512,307.1244761156,6,Kieslowski,Hip To Be Square,TCB,Seven Death,Mr Boatswain,Booty Star
1662,Les Elefants Terribles #1662,1513,307.0665096231,6,Warmest Colour,Five One Eight,Club 27,Animal,Live Aid,Dead Eleman
69,Les Elefants Terribles #69,1514,307.0000799453,6,Electric Sheep,Space Monkey,Look Closer,VW,Second Rule,Structured Jewel
1477,Les Elefants Terribles #1477,1515,306.7652200863,6,Buscemi,Star Spangled Rights,Gonzo Journalism,Complete Lyrics,Pourpourpour,Volume One
2264,Les Elefants Terribles #2264,1516,306.6779039006,6,Ninth Album,Pantages Theatre,Dom Cobb,Seven Death,Persistent Phone,Warners
2442,Les Elefants Terribles #2442,1517,306.6054010423,6,Seventh Album,Robin Gunningham,Stefanti Joanne,Andrelefant Charles,Devon Saw,Pure Uzzell
5266,Les Elefants Terribles #5266,1518,306.4860359979,6,Twelfth Movie,Tetrahedron Cluster,Gonzo Journalism,Godgivenass,Blasfemy,What You Deserve
514,Les Elefants Terribles #514,1519,306.4626854135,6,Edwood,Veddy Much,DeDroog,Glory Fades,Devon Saw,Lad Insane A
1631,Les Elefants Terribles #1631,1520,306.4202557217,6,Dorian,Yankee Racers,Dom Cobb,Booky Fook,Steven Allanaphone,PARTWhy
353,Les Elefants Terribles #353,1521,306.3984848897,6,Seventh Album,Hip To Be Square,Gonzo Journalism,Deep Cover,Dog Haha,Freakiest Lawman
1935,Les Elefants Terribles #1935,1522,306.3557824789,6,Electric Sheep,High As A Kate,Arbus,MM,Balloon,No Logo
2421,Les Elefants Terribles #2421,1523,306.3481640981,6,Dorian,Charles Spiegel,Flame Suit,Seduce Destroy,Mr Boatswain,SisterDaughterSister
642,Les Elefants Terribles #642,1524,306.3472105911,6,Sixth Album,Shakermaker Idol,Stefanti Joanne,Kik A Cosmetologist,Dog Haha,Lad Insane A
1678,Les Elefants Terribles #1678,1525,306.2579479412,6,Dorian,Pink Salmon Vibrator,Telephone,O Mine,Yesterday Today,Future Statues
1051,Les Elefants Terribles #1051,1526,306.1734199705,6,Kieslowski,Chippen Fails,TCB,Complete Lyrics,Steven Allanaphone,PARTWhy
1940,Les Elefants Terribles #1940,1527,306.1496832869,6,Electric Sheep,Lux Aeterna,Celophane Flower,No No No,Balloon,Wrath
1775,Les Elefants Terribles #1775,1528,306.0986686183,6,Dorian,Slept With,Sunken,Son Of Man,Rose Cross,Mad As Hell
1030,Les Elefants Terribles #1030,1529,305.9476644323,6,Edwood,Five One Eight,Column,Son Of Man,Korova Bar,Cannibal Class
1863,Les Elefants Terribles #1863,1530,305.8454306971,6,Seventh Album,Dolly Zoom,Yeah Yeah Yeah,Guccipiggy,Listening Room,PARTWhy
5139,Les Elefants Terribles #5139,1531,305.8211277873,6,Ninth Album,Twelve,Lovecat,Mostwhimsicaljokeoftheseason,Dog Haha,Bad Third Act
71,Les Elefants Terribles #71,1532,305.8188390194,6,Seventh Album,Pantages Theatre,Moon Bark,Godgivenass,1962,Bad Third Act
1826,Les Elefants Terribles #1826,1533,305.7930248012,6,Buscemi,BBC Killer In Me,Club 27,MM,Jaron IRL,Pretty Glue
5104,Les Elefants Terribles #5104,1534,305.7210310454,6,Android Dream,Charles Spiegel,Arbus,Seven Death,Renelefant,Great Masturbator
802,Les Elefants Terribles #802,1535,305.6938429993,6,Kieslowski,Ball Out,Splash,VW,Yesterday Today,Everything Important
1320,Les Elefants Terribles #1320,1536,305.5110405471,6,Buscemi,Paul Is Dead,Sideways,Nipple Bottle,Balloon,No Logo
1966,Les Elefants Terribles #1966,1537,305.4001862309,6,The Color,Charles Spiegel,Party Over,Artschool George,Most Excellent,SisterDaughterSister
413,Les Elefants Terribles #413,1538,305.3480774939,6,Cornetto Films,Dynamite Gelatine,VCR,Nipple Bottle,Bodega Bay,Recently Deceased
1252,Les Elefants Terribles #1252,1539,305.0518687344,6,Pretty In,Pornographic Pilchard,Extracurricular,Mostwhimsicaljokeoftheseason,SAMO,Steven Brennan
5189,Les Elefants Terribles #5189,1540,304.9473622273,6,The Color,Pantages Theatre,VCR,Marty,Rose Cross,Dead Eleman
989,Les Elefants Terribles #989,1541,304.8807594264,6,Pretty In,Kings Road,Quarryman,Vincent 82,Yesterday Today,Whaam
2127,Les Elefants Terribles #2127,1542,304.7757129468,6,Ninth Album,Tetrahedron Cluster,So Horny,No No No,Ai,Dalitte
56,Les Elefants Terribles #56,1543,304.7140642292,6,Ninth Album,Good Girl,Umbilical Noose,Artschool George,Claire Alter,Mad As Hell
5191,Les Elefants Terribles #5191,1544,304.6899790467,6,Kieslowski,Hip To Be Square,Column,Kik A Cosmetologist,Maria,SisterDaughterSister
2134,Les Elefants Terribles #2134,1545,304.6765562991,6,Pretty In,Pornographic Pilchard,So Horny,Nipple Bottle,Beautiful Little Fool,Warners
179,Les Elefants Terribles #179,1546,304.5587220447,6,Kieslowski,Star Spangled Rights,Shock Artattack,Nipple Bottle,Maria,No Logo
782,Les Elefants Terribles #782,1547,304.1265673981,6,Ninth Album,Transpotter,Smiley Pin,Inthebox,Korova Bar,Manuelefant
570,Les Elefants Terribles #570,1548,304.0597428686,6,Pretty In,Comedian,Party Over,VW,Maria,Mad As Hell
2212,Les Elefants Terribles #2212,1549,304.0323220117,6,Buscemi,Most Excellent Fancy,Brian DeMontana,Deep Cover,Pourpourpour,What You Deserve
1523,Les Elefants Terribles #1523,1550,304.020247419,6,Dorian,Doll Parts,Benny Jets,MM,Maria,PARTWhy
2455,Les Elefants Terribles #2455,1551,303.9832135344,6,Rosemary,MPAA Desaturate,Crap Of The World,Factory,Wibbling Rival,Whaam
730,Les Elefants Terribles #730,1552,303.9790498954,6,Android Dream,Kings Road,Smiley Pin,Yorkshire,Listening Room,SisterDaughterSister
2076,Les Elefants Terribles #2076,1553,303.9697934733,6,Kieslowski,Paul Is Dead,Dolores Hazy,O Father,Velvet,Dead Eleman
952,Les Elefants Terribles #952,1554,303.9405407781,6,Pretty In,High As A Kate,Irisese,Factory,Beautiful Little Fool,Composition
806,Les Elefants Terribles #806,1555,303.8728631565,6,Electric Sheep,Lux Aeterna,Irisese,Mostwhimsicaljokeoftheseason,Tulips,Everything Important
798,Les Elefants Terribles #798,1556,303.8597134923,6,Kieslowski,Fox Force,Look Closer,Cryingame,Steven Allanaphone,No Logo
5268,Les Elefants Terribles #5268,1557,303.8320921053,6,Android Dream,Hiding Elefants,Sunken,Seven Death,Rogerz Koonz,Lad Insane A
1186,Les Elefants Terribles #1186,1558,303.8283258,6,Warmest Colour,Veddy Much,Crap Of The World,Deep Cover,Mr Boatswain,Trompe Treachery
1123,Les Elefants Terribles #1123,1559,303.4139466127,6,Dorian,Pornographic Pilchard,Shock Artattack,Booky Fook,Korova Bar,Warners
1543,Les Elefants Terribles #1543,1560,303.3541511036,6,Edwood,AA Sponsor,Telephone,Becoming Yourself,Korova Bar,Composition
1957,Les Elefants Terribles #1957,1561,303.2827084838,6,Kieslowski,Basic Bitch,Lovecat,1981,Yesterday Today,Booty Star
1107,Les Elefants Terribles #1107,1562,303.2524476871,6,Warmest Colour,AA Sponsor,Dolores Hazy,MM,Rogerz Koonz,Uncommonly Gentle
998,Les Elefants Terribles #998,1563,303.0910132737,6,Ninth Album,Air Bin,Telephone,Yorkshire,Korova Bar,Pretty Glue
136,Les Elefants Terribles #136,1564,302.7261363636,6,Ninth Album,AA Sponsor,Stefanti Joanne,Mostwhimsicaljokeoftheseason,1962,Lad Insane A
5283,Les Elefants Terribles #5283,1565,302.5599514654,6,Ninth Album,Yankee Racers,Stoopid,Billy Rider,Tulips,Dalitte
824,Les Elefants Terribles #824,1566,302.3650704323,6,Seventh Album,Eleven Eleven,Shock Artattack,VW,Blasfemy,Elebody Hurts
2328,Les Elefants Terribles #2328,1567,301.7104124102,6,Seventh Album,Hiding Elefants,Extracurricular,Seduce Destroy,Philosophy Lamp,Lad Insane A
202,Les Elefants Terribles #202,1568,301.4201483072,6,Dorian,AA Sponsor,DeDroog,Deep Cover,Caramba,PARTWhy
5222,Les Elefants Terribles #5222,1569,301.4056253177,6,Cornetto Films,Basic Bitch,Stoopid,Not A Concept,Velvet,Structured Jewel
57,Les Elefants Terribles #57,1570,301.3766233766,6,Ninth Album,Yankee Racers,Moon Bark,Son Of Man,Caramba,Neoplastifant C
304,Les Elefants Terribles #304,1571,301.348414279,6,Seventh Album,Kikodovar,Stefanti Joanne,Billy Rider,Steven Allanaphone,Prayer Accepted
135,Les Elefants Terribles #135,1572,301.3176491335,6,Twelfth Movie,Five One Eight,Crap Of The World,Contagious,Caramba,Steven Brennan
405,Les Elefants Terribles #405,1573,301.3087640586,6,Seventh Album,Basic Bitch,Famous,3000 Heels,Velvet,Manuelefant
176,Les Elefants Terribles #176,1574,301.1864854019,6,Buscemi,Charles Spiegel,Famous,VR,81 days,Under The Scarlett
2097,Les Elefants Terribles #2097,1575,301.1603906244,6,Ninth Album,High As A Kate,Serum 114,Deep Cover,Cold Blood,Blow Lips
1196,Les Elefants Terribles #1196,1576,301.051047865,6,Buscemi,Paul Is Dead,Yeah Yeah Yeah,Son Of Man,Screen Print,Lad Insane A
1865,Les Elefants Terribles #1865,1577,300.739189403,6,Edwood,MPAA Desaturate,Yeah Yeah Yeah,Diptych,Caramba,Uncommonly Gentle
1964,Les Elefants Terribles #1964,1578,300.7154584006,6,Buscemi,In My Life,Stoopid,Seven Death,Rogerz Koonz,Future Statues
520,Les Elefants Terribles #520,1579,300.5299756401,6,Electric Sheep,Doll Parts,Dolores Hazy,Becoming Yourself,Silk Scarf,Warners
507,Les Elefants Terribles #507,1580,300.5219101124,6,Buscemi,Robin Gunningham,Celophane Flower,Nipple Bottle,Steven Allanaphone,Lad Insane A
5114,Les Elefants Terribles #5114,1581,300.5183598751,6,Twelfth Movie,MPAA Desaturate,Stefanti Joanne,Billy Rider,Claire Alter,Elebody Hurts
1176,Les Elefants Terribles #1176,1582,300.4577456561,6,Buscemi,Culture Chameleon,Darkside Moon,Animal,Dog Haha,Otherwisewise
206,Les Elefants Terribles #206,1583,300.4369257337,6,Ninth Album,Ball Out,TCB,Kik A Cosmetologist,Rogerz Koonz,Reve
1615,Les Elefants Terribles #1615,1584,300.3576348023,6,Rosemary,The Shrink,Yeah Yeah Yeah,Mostwhimsicaljokeoftheseason,Caramba,Freakiest Lawman
2453,Les Elefants Terribles #2453,1585,300.2526964107,6,Ninth Album,Slept With,Sunken,Andrelefant Charles,Devon Saw,Warners
1820,Les Elefants Terribles #1820,1586,300.1529554503,6,Cyberpunk,Lux Aeterna,Smiley Pin,Suspense,Steven Allanaphone,Cannibal Class
5290,Les Elefants Terribles #5290,1587,300.0859372822,6,Android Dream,Paul Is Dead,Dolores Hazy,Boom 4 Real,Live Aid,SisterDaughterSister
5308,Les Elefants Terribles #5308,1588,300.0196874652,6,Ninth Album,Yankee Racers,Sunken,O Dowd,Listening Room,Tethered
588,Les Elefants Terribles #588,1589,299.9181462808,6,Cyberpunk,IAMTHEOBJECT,Darkside Moon,Treacy Muse,Maria,For The Love
220,Les Elefants Terribles #220,1590,299.9089385031,6,Edwood,Doll Parts,Smiley Pin,Not A Concept,Charles Camilla,Sixtynine Slides
608,Les Elefants Terribles #608,1591,299.6882581922,6,Edwood,Dynamite Gelatine,Sunken,Part 2,Philosophy Lamp,Future Statues
465,Les Elefants Terribles #465,1592,299.4780260252,6,Pretty In,Oscar 73,Column,Part 2,Steven Allanaphone,Steven Brennan
840,Les Elefants Terribles #840,1593,299.3259820321,6,Seventh Album,Doll Parts,Column,Seven Death,La Jete,Otherwisewise
620,Les Elefants Terribles #620,1594,299.3074769845,6,Buscemi,Transpotter,Extracurricular,VW,Blasfemy,LUH SEN
2133,Les Elefants Terribles #2133,1595,299.287899469,6,Edwood,Kikodovar,Irisese,O Dowd,Pourpourpour,Volume One
1655,Les Elefants Terribles #1655,1596,299.2177302611,6,Kieslowski,Five One Eight,So Horny,Something about Mary,Renelefant,Uncommonly Gentle
182,Les Elefants Terribles #182,1597,299.2011021037,6,Kieslowski,Pornographic Pilchard,Dolores Hazy,Complete Lyrics,Blow,Reve
302,Les Elefants Terribles #302,1598,299.1028777512,6,Dorian,Paul Is Dead,TCB,No Rubber,Tasty,SisterDaughterSister
1353,Les Elefants Terribles #1353,1599,298.8528856586,6,Buscemi,IAMTHEOBJECT,Irisese,3000 Heels,Caramba,Pure Uzzell
81,Les Elefants Terribles #81,1600,298.7205129805,6,Sixth Album,Contraband Slipping,Lovecat,Cryingame,Support Symbol,Future Statues
1597,Les Elefants Terribles #1597,1601,298.7089951563,6,Electric Sheep,Contraband Slipping,Smiley Pin,Vincent 82,Beautiful Little Fool,Steven Brennan
1654,Les Elefants Terribles #1654,1602,298.6093720712,6,Seventh Album,Twelve,Quarryman,Inthebox,Live Aid,Reve
