ID,Name,Rank,Rarity_Score,Agility-Scores,Alignment-Scores,Ancestor-Scores,Attributes-Scores,Background-Scores,Class-Scores,Dexterity-Scores,Fur-Scores,Gender-Scores,Head Accessory-Scores,Intelligence-Scores,Magic-Scores,Morality-Scores,Race-Scores,Rank-Scores,Strength-Scores,Weapon-Scores
1392,Bunny Knights #1392,1233,2514.4044835443924,3,16,400,2,18,5,2,22,1,,15,9,2,1,2000,2,9
1341,Bunny Knights #1341,1234,2514.352854567005,17,15,400,2,10,6,3,22,4,,3,,3,1,2000,3,21
1934,Bunny Knights #1934,1235,2514.167246292184,3,16,400,2,18,5,3,22,1,,10,9,3,1,2000,7,9
719,Bunny Knights #719,1236,2513.9226868020023,17,15,400,2,11,6,2,22,1,,3,,3,1,2000,7,18
1581,Bunny Knights #1581,1237,2513.877986253622,17,15,400,2,10,6,2,18,4,,3,,3,1,2000,7,20
983,Bunny Knights #983,1238,2513.751055571303,3,16,400,2,11,6,10,19,4,,14,,3,1,2000,2,18
2481,Bunny Knights #2481,1239,2513.686882984871,3,17,400,2,18,5,18,22,1,,7,,3,1,2000,2,11
2203,Bunny Knights #2203,1240,2513.325701831258,17,16,400,2,18,6,3,19,1,,3,,3,1,2000,3,18
2452,Bunny Knights #2452,1241,2513.1409226944015,9,14,400,2,10,6,2,19,4,,3,,3,1,2000,16,18
791,Bunny Knights #791,1242,2513.074325334429,5,16,400,2,18,6,5,20,4,,3,,3,1,2000,7,18
1550,Bunny Knights #1550,1243,2513.0563301710686,3,17,400,2,19,5,2,19,1,,10,9,3,1,2000,7,9
682,Bunny Knights #682,1244,2512.2693457205205,3,17,400,2,19,5,2,22,1,,6,9,3,1,2000,7,9
1231,Bunny Knights #1231,1245,2512.0125019649636,3,14,400,2,11,6,5,18,4,,3,,3,1,2000,16,21
1148,Bunny Knights #1148,1246,2511.8191295586535,5,17,400,2,18,6,3,22,1,,3,,2,1,2000,16,11
2147,Bunny Knights #2147,1247,2511.764553749947,3,17,400,2,18,5,2,19,1,,15,9,2,1,2000,2,9
2292,Bunny Knights #2292,1248,2511.630916904754,3,17,400,2,10,5,10,24,1,,10,9,3,1,2000,2,9
591,Bunny Knights #591,1249,2511.4097981831287,3,16,400,2,19,5,5,19,1,,10,9,3,1,2000,3,9
2117,Bunny Knights #2117,1250,2510.850068449178,9,18,400,2,12,6,5,17,4,,7,,2,1,2000,2,21
1745,Bunny Knights #1745,1251,2510.687519814525,3,14,400,2,10,5,18,18,4,,7,9,3,1,2000,2,9
2351,Bunny Knights #2351,1252,2510.6237247620347,5,16,400,2,10,5,18,19,1,,3,,2,1,2000,2,20
2300,Bunny Knights #2300,1253,2510.5765269270837,17,15,400,2,10,6,3,18,1,,7,,3,1,2000,2,23
2220,Bunny Knights #2220,1254,2510.478364585105,3,14,400,2,10,6,5,18,1,,3,,2,1,2000,16,23
1788,Bunny Knights #1788,1255,2510.402600242514,9,14,400,2,10,6,2,19,1,,3,,2,1,2000,16,18
713,Bunny Knights #713,1256,2510.368761077894,17,15,333,2,12,6,2,18,1,36,3,,2,1,2000,7,50
1594,Bunny Knights #1594,1257,2510.3149587225303,3,14,333,2,12,5,64,22,1,29,3,,2,1,2000,2,11
1310,Bunny Knights #1310,1258,2510.278472558339,9,16,400,2,11,5,10,17,4,,3,,3,1,2000,2,20
1426,Bunny Knights #1426,1259,2510.0953423963697,9,17,400,2,18,6,3,22,4,,3,,3,1,2000,7,11
1262,Bunny Knights #1262,1260,2509.951563656257,5,14,400,2,18,5,18,22,1,,3,,3,1,2000,2,11
1429,Bunny Knights #1429,1261,2509.7516262007553,3,15,400,2,19,5,2,18,1,,15,9,3,1,2000,2,9
975,Bunny Knights #975,1262,2509.415812758506,17,17,400,2,10,6,3,19,1,,7,,2,1,2000,2,18
1163,Bunny Knights #1163,1263,2509.384154999296,3,17,400,2,11,5,18,20,4,,7,,2,1,2000,2,11
2037,Bunny Knights #2037,1264,2508.989957251932,9,14,400,2,10,6,2,18,4,,7,,2,1,2000,7,21
1974,Bunny Knights #1974,1265,2508.633974441699,9,17,400,2,10,6,3,18,1,,3,,3,1,2000,7,23
1806,Bunny Knights #1806,1266,2508.6222302923493,5,18,400,2,10,6,5,19,4,,7,,3,1,2000,3,21
1277,Bunny Knights #1277,1267,2508.5314220282235,5,17,400,2,10,6,3,19,4,,7,,3,1,2000,7,21
2423,Bunny Knights #2423,1268,2507.6542640312464,3,17,400,2,10,5,2,22,1,,15,9,3,1,2000,2,9
1060,Bunny Knights #1060,1269,2507.606844840848,3,17,400,2,18,5,3,23,1,,6,9,3,1,2000,2,9
2484,Bunny Knights #2484,1270,2507.0863935661523,37,14,333,2,10,6,3,18,1,50,3,,3,1,2000,2,20
1925,Bunny Knights #1925,1271,2507.0792954514945,3,15,400,2,19,5,2,23,1,,6,9,3,1,2000,3,9
690,Bunny Knights #690,1272,2506.6670972086013,3,15,400,2,11,5,2,22,1,,15,9,3,1,2000,2,9
942,Bunny Knights #942,1273,2506.6421248274874,9,15,400,2,10,5,3,22,1,,3,,2,1,2000,7,20
1423,Bunny Knights #1423,1274,2506.443630340943,3,18,400,2,10,5,2,20,1,,15,9,3,1,2000,2,9
2012,Bunny Knights #2012,1275,2506.277302027497,17,15,400,2,10,6,3,18,1,,3,,3,1,2000,3,21
1816,Bunny Knights #1816,1276,2505.820194049634,3,18,400,2,18,5,3,19,1,,6,9,3,1,2000,3,9
614,Bunny Knights #614,1277,2505.696682886104,5,16,400,2,11,5,3,22,1,,7,9,3,1,2000,7,9
2356,Bunny Knights #2356,1278,2505.3073765701056,3,14,400,2,18,5,3,19,1,,10,9,2,1,2000,3,9
503,Bunny Knights #503,1279,2505.2274550357956,3,15,400,2,19,5,3,23,1,,6,9,3,1,2000,2,9
1490,Bunny Knights #1490,1280,2505.190957741893,3,17,400,2,10,5,10,19,1,,14,,3,1,2000,3,11
1431,Bunny Knights #1431,1281,2504.507785746942,5,14,333,2,10,5,10,19,1,29,7,,3,1,2000,2,57
691,Bunny Knights #691,1282,2504.3520723076604,9,16,400,2,10,6,3,18,1,,3,,3,1,2000,7,21
1627,Bunny Knights #1627,1283,2504.350297750498,9,15,400,2,10,6,3,22,1,,3,,2,1,2000,7,18
916,Bunny Knights #916,1284,2503.967733859069,3,15,333,2,10,6,3,19,1,,3,,3,1,2000,55,44
909,Bunny Knights #909,1285,2503.8714204962116,3,17,400,2,18,5,2,19,1,,6,9,2,1,2000,3,9
1404,Bunny Knights #1404,1286,2503.8185101029253,3,17,400,2,19,5,2,18,1,,6,9,3,1,2000,3,9
2157,Bunny Knights #2157,1287,2503.736291984517,3,16,333,2,10,5,10,18,1,29,3,,3,1,2000,7,57
588,Bunny Knights #588,1288,2503.588704009378,3,14,333,2,10,6,2,18,4,,3,,3,1,2000,55,44
1288,Bunny Knights #1288,1289,2503.4483128614893,17,16,400,2,10,5,3,17,4,,7,,3,1,2000,2,11
1135,Bunny Knights #1135,1290,2503.434414489071,3,15,400,2,10,5,10,18,1,,7,,3,1,2000,3,20
1489,Bunny Knights #1489,1291,2503.1919035970245,3,15,400,2,12,5,5,20,1,,10,9,2,1,2000,2,9
1859,Bunny Knights #1859,1292,2503.1603806956273,17,14,400,2,12,6,5,19,4,,3,,2,1,2000,2,11
2125,Bunny Knights #2125,1293,2503.1300776257085,5,15,400,2,10,6,2,19,1,,7,,3,1,2000,16,11
845,Bunny Knights #845,1294,2503.0808131526182,3,15,400,2,18,5,3,19,1,,6,9,3,1,2000,3,9
1108,Bunny Knights #1108,1295,2502.9396352928097,3,18,333,4,19,6,3,23,1,6,10,33,3,1,2000,3,33
752,Bunny Knights #752,1296,2502.913318166364,3,14,400,2,10,5,10,23,1,,7,,3,1,2000,7,11
1414,Bunny Knights #1414,1297,2502.674403111078,3,14,400,2,11,5,2,18,1,,15,9,3,1,2000,2,9
2031,Bunny Knights #2031,1298,2502.4991239637875,5,14,400,2,10,6,5,19,4,,3,,3,1,2000,7,18
2168,Bunny Knights #2168,1299,2502.1639919445342,5,17,400,2,19,6,5,18,1,,7,,3,1,2000,3,11
1626,Bunny Knights #1626,1300,2502.1450497450555,17,15,400,2,10,6,3,24,1,,3,,3,1,2000,3,11
1858,Bunny Knights #1858,1301,2502.12559268585,3,15,400,2,10,5,3,18,1,,10,9,2,1,2000,7,9
1033,Bunny Knights #1033,1302,2502.103609336636,5,15,400,2,10,5,3,17,4,,10,,2,1,2000,2,20
2317,Bunny Knights #2317,1303,2501.977753806501,9,14,333,4,18,5,5,19,1,57,7,9,2,1,2000,2,9
2153,Bunny Knights #2153,1304,2501.718515303838,3,15,333,4,18,6,5,24,1,6,10,32,3,1,2000,3,32
1039,Bunny Knights #1039,1305,2501.6368379329756,3,15,333,2,11,6,3,18,4,36,3,,2,1,2000,22,37
578,Bunny Knights #578,1306,2501.486230775394,9,15,400,2,10,6,3,19,1,,3,,2,1,2000,7,18
1159,Bunny Knights #1159,1307,2501.4372905074874,3,15,400,2,18,5,3,19,1,,6,9,3,1,2000,2,9
517,Bunny Knights #517,1308,2501.4336967827658,37,14,333,2,28,5,3,22,1,,3,,3,1,2000,2,42
2413,Bunny Knights #2413,1309,2501.3876478302063,3,15,400,2,18,5,3,20,1,,6,9,2,1,2000,2,9
2276,Bunny Knights #2276,1310,2500.676860812254,37,14,333,2,18,6,3,19,1,36,3,,3,1,2000,2,18
2035,Bunny Knights #2035,1311,2500.5998610459587,17,14,400,2,12,6,3,20,1,,3,,3,1,2000,3,11
1948,Bunny Knights #1948,1312,2500.532731487483,3,17,400,2,11,5,3,24,1,,6,9,2,1,2000,2,9
1270,Bunny Knights #1270,1313,2500.4748895060293,3,15,333,4,19,6,5,19,1,6,10,33,2,1,2000,3,34
1702,Bunny Knights #1702,1314,2500.3968652758645,3,16,400,2,12,5,3,17,1,,10,9,3,1,2000,3,9
1297,Bunny Knights #1297,1315,2500.3876217583497,9,14,400,2,10,6,5,18,1,,7,,3,1,2000,2,18
2206,Bunny Knights #2206,1316,2500.281001964329,5,15,400,2,11,5,2,18,1,,10,9,2,1,2000,3,9
1028,Bunny Knights #1028,1317,2500.186244181003,3,18,400,2,10,5,3,23,1,,6,9,3,1,2000,2,9
714,Bunny Knights #714,1318,2500.0656225277125,5,15,400,2,10,5,18,19,1,,3,,3,1,2000,2,11
2261,Bunny Knights #2261,1319,2499.9360470236206,5,14,400,2,11,5,3,19,1,,10,9,2,1,2000,2,9
1848,Bunny Knights #1848,1320,2499.8590425696148,3,17,400,2,10,5,2,18,4,,6,9,3,1,2000,3,9
1636,Bunny Knights #1636,1321,2499.847266356535,5,18,400,2,11,5,5,17,1,,14,,3,1,2000,2,11
2496,Bunny Knights #2496,1322,2499.8148237203222,3,17,400,2,10,5,2,22,1,,6,9,2,1,2000,3,9
540,Bunny Knights #540,1323,2499.773187774587,9,18,400,2,10,6,3,22,1,,3,,2,1,2000,7,11
1616,Bunny Knights #1616,1324,2499.7590180429274,9,15,333,2,28,6,5,18,1,50,3,,2,1,2000,3,18
2226,Bunny Knights #2226,1325,2499.711992454357,5,17,400,2,10,5,18,18,1,,3,,3,1,2000,2,11
2106,Bunny Knights #2106,1326,2499.641129966565,5,15,400,2,19,5,5,18,1,,7,,3,1,2000,3,11
2309,Bunny Knights #2309,1327,2499.504935125732,5,14,400,2,11,6,5,19,1,,3,,2,1,2000,7,18
1246,Bunny Knights #1246,1328,2499.4802780061036,3,15,400,2,12,5,2,22,1,,6,9,2,1,2000,3,9
647,Bunny Knights #647,1329,2499.44225055512,3,17,400,2,10,5,18,17,1,,3,,2,1,2000,3,11
2493,Bunny Knights #2493,1330,2499.321330510774,3,14,333,4,18,6,2,18,4,6,15,32,3,1,2000,2,32
1947,Bunny Knights #1947,1331,2499.1944993471843,3,17,400,2,10,5,3,19,4,,6,9,3,1,2000,2,9
1771,Bunny Knights #1771,1332,2498.736655107365,5,17,400,2,10,6,10,19,4,,3,,3,1,2000,3,11
2373,Bunny Knights #2373,1333,2498.7363745787507,3,15,400,2,10,5,5,19,1,,10,9,2,1,2000,2,9
2358,Bunny Knights #2358,1334,2498.7096846036534,3,16,333,4,18,6,2,18,1,6,15,33,2,1,2000,2,33
788,Bunny Knights #788,1335,2498.5758767943385,3,17,400,2,12,5,3,20,1,,6,9,2,1,2000,2,9
1201,Bunny Knights #1201,1336,2498.519126080755,3,15,333,2,28,6,64,23,1,,3,,3,1,2000,2,11
2462,Bunny Knights #2462,1337,2498.044657855467,3,14,400,2,11,5,3,18,1,,10,9,2,1,2000,3,9
1294,Bunny Knights #1294,1338,2497.9220743314513,3,15,333,4,18,6,10,22,1,6,10,29,2,1,2000,2,29
756,Bunny Knights #756,1339,2497.463650360798,3,15,250,2,18,5,64,22,4,,3,,2,1,2000,3,100
2445,Bunny Knights #2445,1340,2497.4085052554224,3,14,400,2,10,5,3,19,1,,10,9,2,1,2000,3,9
2295,Bunny Knights #2295,1341,2497.096744725812,5,15,333,4,10,5,3,19,1,57,14,9,3,1,2000,3,9
1077,Bunny Knights #1077,1342,2497.060618899737,3,15,250,2,10,6,5,18,1,,3,,2,1,2000,22,153
2018,Bunny Knights #2018,1343,2497.0219887217604,3,15,333,4,18,6,2,18,1,6,15,32,3,1,2000,2,32
1206,Bunny Knights #1206,1344,2496.8205232464693,17,15,400,2,10,6,3,18,1,,3,,2,1,2000,3,11
2389,Bunny Knights #2389,1345,2496.783383148172,17,15,333,2,11,6,2,22,1,50,7,,2,1,2000,3,18
2425,Bunny Knights #2425,1346,2496.7670391539323,3,14,400,2,10,5,3,19,4,,6,9,2,1,2000,2,9
665,Bunny Knights #665,1347,2496.759944879713,3,15,333,4,28,6,2,18,4,6,6,29,2,1,2000,3,29
775,Bunny Knights #775,1348,2496.238998752606,5,16,333,4,10,5,2,19,1,35,6,24,3,1,2000,2,25
1488,Bunny Knights #1488,1349,2496.207836836814,3,16,400,2,10,5,3,20,1,,6,9,2,1,2000,2,9
1091,Bunny Knights #1091,1350,2496.2047236040926,3,15,400,2,11,5,2,20,1,,6,9,3,1,2000,2,9
1770,Bunny Knights #1770,1351,2495.5547709608595,3,15,400,2,11,5,5,18,1,,6,9,2,1,2000,2,9
877,Bunny Knights #877,1352,2495.3449333042504,5,14,333,4,11,6,2,22,1,6,10,33,3,1,2000,3,34
2080,Bunny Knights #2080,1353,2495.214270709338,3,14,400,2,11,5,3,19,1,,6,9,3,1,2000,3,9
1629,Bunny Knights #1629,1354,2495.1169828833235,3,17,333,2,11,6,18,19,1,50,3,,3,1,2000,3,21
2061,Bunny Knights #2061,1355,2494.8889835307186,3,17,333,4,19,6,3,22,1,6,6,32,2,1,2000,2,32
1895,Bunny Knights #1895,1356,2494.6343955193593,3,14,333,4,10,6,2,22,1,6,15,33,2,1,2000,2,34
2066,Bunny Knights #2066,1357,2494.0877583807633,3,14,400,2,10,5,5,18,1,,6,9,3,1,2000,2,9
2043,Bunny Knights #2043,1358,2494.01368368776,3,14,333,4,11,6,2,22,1,6,15,33,3,1,2000,2,33
866,Bunny Knights #866,1359,2493.7774326305357,3,17,400,2,10,5,2,18,1,,6,9,3,1,2000,2,9
2380,Bunny Knights #2380,1360,2493.7372780387113,3,14,333,4,10,6,2,20,1,6,15,33,3,1,2000,2,34
1186,Bunny Knights #1186,1361,2493.7330682684724,3,17,333,4,11,6,2,18,1,6,15,33,3,1,2000,2,33
1040,Bunny Knights #1040,1362,2493.4431366024965,5,15,400,2,10,5,5,18,4,,7,,2,1,2000,3,11
1137,Bunny Knights #1137,1363,2493.098778274132,3,15,400,2,10,5,3,19,1,,6,9,3,1,2000,2,9
2167,Bunny Knights #2167,1364,2492.9231402955734,3,15,400,2,10,5,3,18,1,,6,9,2,1,2000,2,9
2490,Bunny Knights #2490,1365,2492.881807023433,3,16,333,2,28,5,10,19,1,,3,,2,1,2000,7,57
1678,Bunny Knights #1678,1366,2492.813434556382,17,15,333,2,10,6,3,18,1,,3,,2,1,2000,3,74
787,Bunny Knights #787,1367,2492.80051292479,3,15,333,4,10,5,2,18,1,35,6,24,2,1,2000,3,25
1930,Bunny Knights #1930,1368,2492.0483207031875,3,15,400,2,10,5,3,18,1,,6,9,2,1,2000,2,9
2152,Bunny Knights #2152,1369,2491.379449902457,3,16,333,4,10,6,3,22,4,6,6,33,3,1,2000,2,34
1993,Bunny Knights #1993,1370,2491.2803904050143,3,15,400,2,10,5,2,18,1,,6,9,3,1,2000,2,9
1187,Bunny Knights #1187,1371,2490.867971287627,3,16,285,4,10,5,2,20,1,80,6,23,3,1,2000,3,23
1956,Bunny Knights #1956,1372,2490.3360203220673,17,14,333,2,10,6,2,18,1,50,3,,3,1,2000,7,18
734,Bunny Knights #734,1373,2489.9963308447113,3,17,333,2,10,5,10,23,1,,14,29,3,1,2000,3,29
2099,Bunny Knights #2099,1374,2489.1850958249634,3,14,333,4,10,6,5,22,1,6,6,33,3,1,2000,2,34
872,Bunny Knights #872,1375,2488.851199304059,3,17,333,4,12,6,3,22,1,6,6,33,3,1,2000,2,33
1455,Bunny Knights #1455,1376,2488.850049285424,3,18,333,2,11,5,64,18,1,,3,,2,1,2000,2,20
1924,Bunny Knights #1924,1377,2488.2049667099936,3,15,333,4,10,6,2,23,1,6,15,29,3,1,2000,2,29
1293,Bunny Knights #1293,1378,2487.6380707944704,3,16,333,4,10,6,3,19,1,6,6,33,3,1,2000,3,34
541,Bunny Knights #541,1379,2487.623251291983,3,14,285,2,10,6,3,23,1,83,3,,3,1,2000,22,23
2130,Bunny Knights #2130,1380,2487.561350856157,3,15,333,4,10,6,2,20,1,6,6,33,3,1,2000,3,34
755,Bunny Knights #755,1381,2487.060326936784,3,14,333,4,11,6,5,24,1,6,10,28,3,1,2000,3,29
1766,Bunny Knights #1766,1382,2486.476916780125,9,15,333,2,11,5,3,19,4,,14,,3,1,2000,2,58
2184,Bunny Knights #2184,1383,2486.30156935562,37,15,285,2,28,6,2,18,4,,3,,3,1,2000,3,74
1533,Bunny Knights #1533,1384,2486.0712055113127,5,15,333,2,10,5,2,23,1,,14,29,2,1,2000,7,29
1458,Bunny Knights #1458,1385,2486.038307088495,3,16,333,4,19,5,3,18,4,41,10,9,2,1,2000,3,9
1139,Bunny Knights #1139,1386,2485.969449816802,3,15,250,2,19,6,3,17,4,,3,,3,1,2000,22,133
2458,Bunny Knights #2458,1387,2485.913039706358,17,17,333,2,18,6,3,20,1,36,3,,3,1,2000,3,18
2256,Bunny Knights #2256,1388,2485.5988882937545,9,18,333,2,68,6,5,18,1,,3,,2,1,2000,3,11
1905,Bunny Knights #1905,1389,2485.412814528516,3,17,333,4,12,6,3,18,1,6,6,32,3,1,2000,3,32
1579,Bunny Knights #1579,1390,2485.3699364963786,3,15,333,4,11,6,3,18,4,6,6,33,3,1,2000,2,33
693,Bunny Knights #693,1391,2484.660344981024,3,14,333,2,10,5,64,18,1,,3,,3,1,2000,2,20
548,Bunny Knights #548,1392,2484.6269586580643,3,18,333,4,10,6,2,18,1,6,15,28,3,1,2000,2,29
1303,Bunny Knights #1303,1393,2483.9298889804113,5,15,333,2,10,6,2,19,1,36,7,,3,1,2000,16,23
2003,Bunny Knights #2003,1394,2483.9149564272925,3,15,333,4,10,6,2,18,1,6,15,29,3,1,2000,2,29
1731,Bunny Knights #1731,1395,2483.690778074235,3,15,333,2,10,5,18,18,4,,7,,3,1,2000,2,57
2430,Bunny Knights #2430,1396,2483.4566191246417,3,14,333,4,18,5,2,24,1,35,15,9,2,1,2000,2,9
1793,Bunny Knights #1793,1397,2483.3538115415486,3,16,250,4,10,5,2,20,1,41,15,52,3,1,2000,2,52
2303,Bunny Knights #2303,1398,2482.2502239540686,3,14,333,4,11,6,3,18,1,6,6,33,2,1,2000,2,33
1203,Bunny Knights #1203,1399,2481.975748684762,3,16,333,4,18,6,3,18,1,6,6,28,3,1,2000,2,29
884,Bunny Knights #884,1400,2481.783624429603,9,14,333,2,10,5,3,17,4,,14,,3,1,2000,2,58
1706,Bunny Knights #1706,1401,2481.6947305686444,3,17,333,4,11,5,2,19,1,41,15,9,3,1,2000,2,9
655,Bunny Knights #655,1402,2481.377490579335,3,14,333,4,10,6,2,19,1,6,6,32,3,1,2000,2,32
1045,Bunny Knights #1045,1403,2481.376106744109,3,18,333,4,11,6,2,19,4,6,6,28,3,1,2000,2,29
1970,Bunny Knights #1970,1404,2481.3540925601624,3,17,333,4,12,6,2,18,4,6,6,29,3,1,2000,3,29
1175,Bunny Knights #1175,1405,2481.3336659807787,3,15,333,4,10,6,2,18,1,6,6,33,2,1,2000,2,33
1646,Bunny Knights #1646,1406,2481.1629082522054,3,15,333,4,10,5,2,18,4,41,10,9,3,1,2000,7,9
2465,Bunny Knights #2465,1407,2480.6386212913176,5,17,333,2,18,5,2,22,1,,6,29,3,1,2000,2,29
2444,Bunny Knights #2444,1408,2480.5112109921533,5,15,285,4,10,5,2,19,1,57,6,29,3,1,2000,2,29
1483,Bunny Knights #1483,1409,2479.7415891900923,3,15,333,4,18,5,5,18,4,35,10,9,3,1,2000,2,9
645,Bunny Knights #645,1410,2479.471421167127,3,15,333,2,10,5,5,22,4,,7,,2,1,2000,7,57
664,Bunny Knights #664,1411,2479.456713393015,5,14,285,4,19,5,3,18,1,80,14,9,2,1,2000,3,9
779,Bunny Knights #779,1412,2479.1518204113804,3,15,222,2,10,6,3,18,1,,3,,2,1,2000,55,133
2205,Bunny Knights #2205,1413,2478.8319341246693,3,17,333,4,11,5,2,18,4,35,15,9,3,1,2000,2,9
1610,Bunny Knights #1610,1414,2478.3347497764667,3,18,333,4,18,5,5,18,1,35,10,9,2,1,2000,2,9
504,Bunny Knights #504,1415,2477.444034026745,3,14,333,2,18,5,5,18,1,,10,29,2,1,2000,2,29
1036,Bunny Knights #1036,1416,2477.4064479206154,5,17,333,4,10,5,2,18,1,41,10,9,2,1,2000,3,9
721,Bunny Knights #721,1417,2477.3023352111027,3,17,333,4,10,6,2,19,1,6,6,28,3,1,2000,3,29
1732,Bunny Knights #1732,1418,2476.6333574171417,3,14,333,2,11,6,3,22,1,,7,,2,1,2000,22,44
1209,Bunny Knights #1209,1419,2476.048126457952,3,15,333,2,11,5,5,18,4,,10,29,2,1,2000,2,29
1079,Bunny Knights #1079,1420,2475.9547050772358,5,15,333,2,11,5,18,22,1,29,3,,3,1,2000,2,20
1760,Bunny Knights #1760,1421,2475.8251289717127,3,17,333,2,12,6,5,22,4,,3,,3,1,2000,22,37
2139,Bunny Knights #2139,1422,2475.7183462444104,5,15,333,4,10,6,2,18,1,6,6,29,2,1,2000,2,29
599,Bunny Knights #599,1423,2474.9069604255355,5,15,333,2,10,6,2,19,1,,7,,2,1,2000,16,50
2000,Bunny Knights #2000,1424,2474.5184067952327,5,15,333,2,10,5,2,18,4,,10,29,2,1,2000,3,29
2165,Bunny Knights #2165,1425,2474.505843600996,3,15,333,4,10,6,2,19,1,6,6,28,3,1,2000,2,29
911,Bunny Knights #911,1426,2474.1481437242796,3,16,333,4,10,6,3,18,1,6,6,29,2,1,2000,2,29
526,Bunny Knights #526,1427,2473.5352480949123,3,15,333,2,10,6,5,20,1,,3,,2,1,2000,22,44
2215,Bunny Knights #2215,1428,2473.369356172772,3,16,333,4,11,5,5,18,1,35,10,9,2,1,2000,3,9
842,Bunny Knights #842,1429,2473.148438856308,37,16,333,2,18,6,3,22,4,,3,,3,1,2000,2,18
952,Bunny Knights #952,1430,2472.7816963651962,3,14,333,4,10,5,3,19,4,41,6,9,3,1,2000,2,9
1377,Bunny Knights #1377,1431,2472.421462137516,3,14,333,4,10,6,3,18,1,6,6,28,2,1,2000,2,29
2208,Bunny Knights #2208,1432,2472.0986298681805,3,15,333,2,10,5,2,24,1,,6,29,3,1,2000,3,29
1379,Bunny Knights #1379,1433,2471.869681809775,9,17,333,2,18,5,3,23,1,,3,,3,1,2000,7,42
1484,Bunny Knights #1484,1434,2471.075678245416,5,15,333,2,19,5,10,19,1,,7,,2,1,2000,2,44
1856,Bunny Knights #1856,1435,2471.0331122941943,3,14,333,2,10,6,10,18,1,,3,,3,1,2000,16,44
1507,Bunny Knights #1507,1436,2471.0215541765283,3,14,333,4,10,6,2,17,1,6,6,28,3,1,2000,2,29
1995,Bunny Knights #1995,1437,2470.880254348584,3,15,333,2,12,5,2,22,4,,15,23,3,1,2000,2,23
609,Bunny Knights #609,1438,2470.768090909099,3,15,333,2,10,5,18,22,1,,7,,3,1,2000,2,44
696,Bunny Knights #696,1439,2470.4866402227576,3,14,333,2,10,5,10,22,1,,10,24,2,1,2000,2,25
2225,Bunny Knights #2225,1440,2470.1334993200417,5,17,333,2,10,6,2,19,4,,3,,3,1,2000,22,37
2159,Bunny Knights #2159,1441,2469.7034173758216,37,14,333,2,18,6,2,17,1,,7,,3,1,2000,2,21
1734,Bunny Knights #1734,1442,2469.6996875702757,9,16,333,2,19,5,3,19,1,,7,,2,1,2000,3,44
1350,Bunny Knights #1350,1443,2469.633495417303,5,14,333,2,19,6,5,18,1,36,3,,3,1,2000,7,11
2013,Bunny Knights #2013,1444,2468.4027910576256,3,17,285,2,10,5,3,19,1,,6,52,3,1,2000,3,52
602,Bunny Knights #602,1445,2468.3304888742964,3,16,333,2,12,6,5,22,4,,3,,3,1,2000,16,37
2426,Bunny Knights #2426,1446,2468.2001103281327,5,14,333,4,10,5,3,19,1,35,10,9,2,1,2000,2,9
926,Bunny Knights #926,1447,2468.039459251534,3,17,333,4,10,5,3,22,1,35,6,9,2,1,2000,2,9
2143,Bunny Knights #2143,1448,2467.6232808680948,5,15,333,2,19,5,2,17,1,,10,23,2,1,2000,3,23
1419,Bunny Knights #1419,1449,2467.4815585870324,3,15,333,4,10,5,3,23,1,35,6,9,3,1,2000,2,9
2025,Bunny Knights #2025,1450,2467.387754833151,5,14,333,2,10,5,3,24,1,,10,24,3,1,2000,2,25
1432,Bunny Knights #1432,1451,2466.797676562117,9,16,333,2,11,6,5,18,4,,7,,3,1,2000,2,44
2487,Bunny Knights #2487,1452,2466.7814446712464,3,15,333,4,10,5,2,18,4,36,6,9,3,1,2000,2,9
1818,Bunny Knights #1818,1453,2466.7302483678864,3,17,333,2,11,5,3,22,4,,6,24,2,1,2000,2,25
2270,Bunny Knights #2270,1454,2466.704161250718,3,15,333,2,10,5,2,18,1,,6,29,3,1,2000,3,29
627,Bunny Knights #627,1455,2466.5033077324465,3,16,333,2,10,5,18,18,1,29,3,,3,1,2000,7,11
931,Bunny Knights #931,1456,2466.2905810877633,3,14,333,2,10,5,3,20,1,,6,29,3,1,2000,2,29
2427,Bunny Knights #2427,1457,2465.8282556581175,3,15,333,2,10,6,3,22,1,,3,,2,1,2000,22,37
1710,Bunny Knights #1710,1458,2465.6144863482996,3,15,333,2,19,5,3,22,1,,6,23,3,1,2000,2,23
674,Bunny Knights #674,1459,2465.4628290331557,9,16,333,2,10,6,3,22,1,,3,,2,1,2000,7,44
2322,Bunny Knights #2322,1460,2464.421556794034,3,14,333,2,10,5,3,22,1,,10,24,2,1,2000,3,25
1544,Bunny Knights #1544,1461,2464.0685395745236,3,15,333,2,19,6,3,22,1,,7,,2,1,2000,22,23
1202,Bunny Knights #1202,1462,2464.018344450874,3,18,333,2,10,5,18,17,1,,3,,2,1,2000,3,42
1031,Bunny Knights #1031,1463,2463.9245712440425,3,16,333,2,11,6,3,18,1,,3,,3,1,2000,22,37
679,Bunny Knights #679,1464,2463.6755780406397,3,16,333,4,10,5,3,19,1,35,6,9,2,1,2000,2,9
2479,Bunny Knights #2479,1465,2463.6745506163156,3,18,333,2,10,5,2,20,4,,6,24,2,1,2000,2,25
1749,Bunny Knights #1749,1466,2463.5702906538063,3,16,333,2,10,5,18,18,1,,3,,3,1,2000,3,42
