ID,Name,Rank,Rarity_Score,Attributes-Scores,aura-Scores,body-Scores,bodydetails-Scores,botarms-Scores,botbody-Scores,boteyes-Scores,boteyescolor-Scores,botfoot-Scores,bothead-Scores,botpropulsion-Scores,details-Scores,energy-Scores,eyes-Scores,facemask-Scores,family-Scores,ground-Scores,hair-Scores,has_pet-Scores,head-Scores,jacket-Scores,lefthand-Scores,leftobjkt-Scores,posterfull-Scores,posterleft-Scores,posterright-Scores,shoes-Scores,trousers-Scores,unique-Scores,unique_tbot-Scores,wall-Scores,wallcolor-Scores,weapon-Scores
1511,ほたほさ (HOTAHOSA) #1511,1322,328.29646312848934,10,9,3,23,,,,,,,,30,10,39,,3,15,23,1,2,25,,19,,38,10,10,13,,,8,2,23
1110,にさ (NISA) #1110,1323,328.27665694108646,6,18,3,22,,,,,,,,17,9,12,19,3,9,18,1,2,17,,97,,,,10,12,,,8,1,33
566,ろろ (RORO) #566,1324,328.27529358441257,10,18,3,25,,,,,,,,16,10,11,17,3,9,21,1,2,57,12,35,,,,10,13,,,9,1,34
2333,きとけ (KITOKE) #2333,1325,328.19720045448366,10,17,3,22,,,,,,,,16,9,41,20,3,9,21,1,3,36,,32,,,10,10,12,,,8,1,33
2005,こやのへ (KOYANOHE) #2005,1326,328.19232300305964,6,8,3,,,,,,,,,17,,13,,3,18,28,1,3,18,18,16,,10,46,10,10,,,8,2,82
911,てむは (TEMUHA) #911,1327,328.04382799788954,32,37,3,,11,9,12,10,10,11,11,,9,11,17,3,9,53,2,2,,,,,,10,10,13,,,9,2,18
931,ひな (HINA) #931,1328,328.03805799221277,14,9,3,,11,10,11,13,11,11,12,17,,13,35,3,10,,2,2,42,10,,,10,,21,14,,,8,2,21
50,めみゆひ (MEMIYUHI) #50,1329,328.0077671427511,6,9,3,22,,,,,,,,16,,12,19,3,9,33,1,2,32,11,,,10,,10,12,,,8,2,97
3191,ふにけり (FUNIKERI) #3191,1330,327.85348271596047,9,17,3,,11,9,11,13,12,11,12,17,9,11,,4,9,20,2,2,32,,19,,19,,10,12,,,16,2,23
1352,えり (ERI) #1352,1331,327.569228431861,6,18,3,,,,,,,,,16,9,21,19,3,9,,1,2,,38,35,,10,10,10,13,,,9,1,82
481,いほせへ (IHOSEHE) #481,1332,327.53294605781974,44,9,3,36,,,,,,,,37,19,11,19,3,9,28,1,3,17,11,,,10,10,10,10,,,8,2,18
3187,なしふ (NASHIFU) #3187,1333,327.4594791317947,10,8,3,,,,,,,,,37,,13,19,3,18,20,1,2,21,12,38,,10,39,21,14,,,8,1,19
367,えめ (EME) #367,1334,327.4378091938188,9,9,3,,11,9,11,10,10,11,11,16,28,12,27,3,8,,2,2,23,11,,,,10,36,11,,,8,1,21
1397,よくひせ (YOKUHISE) #1397,1335,327.3279344905321,32,9,3,,13,10,12,13,12,11,12,32,,10,19,3,15,18,2,3,25,,,,,,21,13,,,8,1,16
1943,きせて (KISETE) #1943,1336,326.82830430455215,9,18,11,,11,9,11,11,11,12,12,16,9,11,,3,8,18,2,2,22,12,,,10,,39,12,,,9,2,23
3172,ななまけ (NANAMAKE) #3172,1337,326.8109404034637,10,8,3,,,,,,,,,37,9,47,,4,15,33,1,2,18,11,19,,18,10,21,22,,,8,2,17
1735,もち (MOCHI) #1735,1338,326.78321135564187,14,17,3,26,11,9,12,11,10,13,11,32,,12,,3,9,26,2,3,21,,,,10,,10,13,,,16,1,18
293,れぬみに (RENUMINI) #293,1339,326.58052628423553,14,8,3,22,11,9,11,12,10,11,12,20,10,12,,4,18,33,2,3,25,,,,,,11,11,,,8,1,34
3047,るせむぬ (RUSEMUNU) #3047,1340,326.5715541147394,6,17,3,,,,,,,,,48,9,39,71,4,9,21,1,2,17,,,,11,10,10,10,,,8,1,19
369,やらよれ (YARAYORE) #369,1341,326.4791068304561,14,8,3,,11,9,11,11,14,11,12,,9,10,,3,9,,2,2,67,10,38,,,10,10,10,,,9,2,19
1686,たけ (TAKE) #1686,1342,326.4049485234801,9,90,3,,,,,,,,,35,,13,26,4,17,26,1,2,21,18,,,,,11,13,,,8,1,17
3028,みま (MIMA) #3028,1343,326.2862551241414,9,8,3,,11,9,11,12,12,11,12,,18,21,16,4,9,20,2,3,25,12,,,10,,36,12,,,9,1,19
662,たた (TATA) #662,1344,326.2751784857675,10,9,3,36,,,,,,,,30,10,41,30,3,10,39,1,3,21,11,,,11,,10,11,,,8,1,19
741,あろし (AROSHI) #741,1345,326.13108783340715,9,8,3,,11,9,12,10,12,12,12,17,,10,35,3,9,21,2,2,17,,20,,,20,10,13,,,16,2,19
2620,いみこに (IMIKONI) #2620,1346,326.12186711074617,6,9,11,,,,,,,,,,,11,50,3,9,26,1,3,57,12,17,,38,10,10,14,,,8,1,18
519,かねれれ (KANERERE) #519,1347,326.0912842908927,9,9,11,,,,,,,,,16,9,11,,3,9,155,1,2,21,,,,,10,10,11,,,9,1,19
2111,へそけひ (HESOKEHI) #2111,1348,326.0554879899981,44,9,3,23,,,,,,,,34,18,22,16,3,9,18,1,2,18,,16,,10,10,10,22,,,8,1,17
1887,ひはけし (HIHAKESHI) #1887,1349,325.932860404357,6,9,3,25,,,,,,,,16,19,12,87,4,9,,1,2,,18,,,10,39,12,14,,,9,2,19
2366,しわむひ (SHIWAMUHI) #2366,1350,325.83105636552034,9,9,3,,13,9,11,12,12,12,11,,,11,30,3,17,33,2,3,22,11,,,19,10,10,12,,,8,1,19
2153,こへき (KOHEKI) #2153,1351,325.80133464161514,6,8,3,,,,,,,,,,,47,85,3,8,21,1,2,17,,43,,10,10,12,11,,,8,2,18
2724,きさ (KISA) #2724,1352,325.7789435288101,9,8,3,,13,9,12,12,14,11,12,16,9,10,20,3,9,21,2,3,,10,,,19,39,10,12,,,8,2,18
1728,ぬりもつ (NURIMOTSU) #1728,1353,325.7520767735633,9,9,3,,11,9,11,12,11,11,12,17,9,11,16,3,9,26,2,2,17,,35,,,17,11,13,,,8,1,17
2497,へくさ (HEKUSA) #2497,1354,325.74145033475315,9,8,3,23,11,9,12,12,14,13,11,16,9,12,,3,17,21,2,2,21,,,,11,10,21,13,,,8,2,19
2578,ましへひ (MASHIHEHI) #2578,1355,325.68846012347495,9,8,3,23,11,9,12,12,12,11,11,16,,13,40,4,10,18,2,2,25,11,,,,,10,14,,,8,2,18
3033,こるせ (KORUSE) #3033,1356,325.6636071952489,10,8,3,23,,,,,,,,17,9,21,53,3,15,53,1,3,22,12,,,10,,12,12,,,8,2,17
2337,むめすほ (MUMESUHO) #2337,1357,325.6408097941977,6,9,3,,,,,,,,,17,9,12,20,3,17,21,1,3,87,11,19,,,,36,13,,,9,2,19
149,ゆた (YUTA) #149,1358,325.557027287768,9,8,3,39,11,10,12,11,12,12,11,17,10,10,26,3,9,,2,2,23,12,,,11,,11,11,,,8,1,17
2415,よて (YOTE) #2415,1359,325.4727254468159,9,9,11,,,,,,,,,,18,22,17,3,9,53,1,3,49,,18,,,,36,13,,,9,1,34
1161,すてみさ (SUTEMISA) #1161,1360,325.4262019760135,10,9,3,,,,,,,,,16,10,39,27,3,18,22,1,3,22,12,19,,,10,36,11,,,8,1,33
1646,せりき (SERIKI) #1646,1361,325.086502163533,9,8,3,,,,,,,,,51,,50,,3,8,85,1,2,22,12,,,,10,12,13,,,8,2,16
2394,そさはつ (SOSAHATSU) #2394,1362,325.06788935550844,6,9,3,,,,,,,,,20,43,12,31,3,10,18,1,3,77,,,,10,17,10,13,,,9,2,18
2801,ひたり (HITARI) #2801,1363,325.0194402779675,10,9,3,,,,,,,,,67,9,10,40,3,17,21,1,2,18,,35,,10,10,10,11,,,8,2,16
2715,くろり (KURORI) #2715,1364,324.9742182612784,9,9,3,,13,10,12,10,14,12,11,,10,12,19,3,9,33,2,3,25,18,,,,10,10,12,,,8,1,34
912,さぬるく (SANURUKU) #912,1365,324.83055259253473,6,8,3,39,,,,,,,,17,,47,17,3,9,20,1,2,21,,32,,10,,39,13,,,8,2,17
3192,りへ (RIHE) #3192,1366,324.78658513542547,9,8,11,,11,9,11,11,12,11,11,16,,10,27,3,9,21,2,2,42,,,,10,10,12,13,,,8,2,18
708,すさ (SUSA) #708,1367,324.51574415367753,32,9,3,,11,9,11,13,11,11,12,16,,52,,3,9,26,2,2,,11,18,,,,10,11,,,9,2,19
1101,たし (TASHI) #1101,1368,324.40611836867504,44,8,3,,,,,,,,,20,9,11,17,4,9,32,1,2,17,38,19,,11,17,10,13,,,9,1,17
2163,ほた (HOTA) #2163,1369,324.3279899464919,10,8,3,,,,,,,,,67,18,10,19,3,9,26,1,2,21,,43,,10,10,12,11,,,9,1,18
1426,つけよ (TSUKEYO) #1426,1370,324.25447292317637,9,9,3,,11,10,11,12,11,11,11,16,9,11,17,4,9,,2,2,32,11,19,,19,,10,22,,,8,1,19
3118,こねこへ (KONEKOHE) #3118,1371,324.14507809755946,9,8,3,23,11,9,12,10,10,11,12,,9,11,,3,18,33,2,3,25,,19,,10,10,10,11,,,8,1,19
2064,もしきめ (MOSHIKIME) #2064,1372,324.12929530567465,14,18,3,36,11,10,12,12,12,13,12,,10,11,,4,17,26,2,2,,11,18,,,,10,14,,,16,1,16
1320,れめは (REMEHA) #1320,1373,324.01011759092603,9,9,3,36,11,10,11,13,14,11,12,16,9,24,,4,9,,2,2,32,12,,,,10,12,11,,,9,2,19
2910,ませち (MASECHI) #2910,1374,323.8983337655532,9,8,3,25,13,9,12,13,12,13,12,17,18,21,,3,15,,2,3,17,10,,,10,10,12,12,,,9,2,22
1801,こすひか (KOSUHIKA) #1801,1375,323.88064002547856,9,8,11,,13,9,12,10,10,13,12,48,9,13,17,3,8,21,2,2,18,,,,10,,10,11,,,8,2,19
2110,いこ (IKO) #2110,1376,323.64798986923864,6,8,3,,,,,,,,,16,,12,30,3,9,,1,2,22,10,43,,10,39,10,13,,,9,1,65
11,かさな (KASANA) #11,1377,323.62744181872966,9,18,3,26,11,9,12,10,12,11,12,30,9,12,19,3,9,,2,2,22,,,,10,10,10,12,,,8,2,17
661,なひとる (NAHITORU) #661,1378,323.6161277593051,14,18,3,,13,9,12,13,11,13,11,20,,10,,4,9,39,2,2,18,,17,,11,,21,12,,,9,1,18
1429,かめらに (KAMERANI) #1429,1379,323.5486539103521,6,8,3,39,,,,,,,,35,10,12,,3,8,53,1,2,18,,,,38,,36,13,,,8,2,18
2404,せぬ (SENU) #2404,1380,323.4674646414623,9,17,3,,11,9,12,10,11,12,11,17,,12,17,3,9,,2,2,18,,43,,10,20,10,11,,,8,1,22
2835,めちのり (MECHINORI) #2835,1381,323.40356491012994,14,9,3,,11,9,12,12,14,11,12,21,9,12,17,3,9,,2,2,21,,,,11,,10,13,,,8,1,65
2490,のたふ (NOTAFU) #2490,1382,323.3363648345745,6,18,3,,,,,,,,,35,,22,19,4,15,39,1,2,25,12,39,,,10,10,12,,,8,1,33
1626,よてめ (YOTEME) #1626,1383,323.3035403754393,6,8,3,25,,,,,,,,16,,36,85,3,9,,1,2,36,12,,,10,,21,12,,,8,1,19
124,たゆのと (TAYUNOTO) #124,1384,323.16589285191765,6,8,3,,,,,,,,,51,9,36,,3,10,52,1,3,21,11,39,,,10,10,12,,,9,1,18
2608,まめた (MAMETA) #2608,1385,323.05388588639704,44,8,3,,13,9,12,11,10,12,11,,,11,67,4,9,,2,3,,,36,,,,10,10,,,8,1,18
2476,なり (NARI) #2476,1386,322.9410230181514,6,8,3,,,,,,,,,67,,11,26,3,10,28,1,2,25,10,,,,39,21,12,,,8,1,31
2550,みてろさ (MITEROSA) #2550,1387,322.9070973435897,9,9,3,,11,10,12,13,14,11,12,17,,13,26,3,10,20,2,2,22,12,16,,,10,12,14,,,8,1,17
1321,ひれさそ (HIRESASO) #1321,1388,322.8564630412518,9,17,3,22,11,10,12,12,10,11,12,,,24,,3,9,21,2,3,,12,18,,10,10,21,12,,,16,2,17
2733,えすけき (ESUKEKI) #2733,1389,322.83106782406344,9,8,3,,11,9,12,12,12,12,11,,,11,17,3,9,20,2,3,23,18,17,,,10,39,12,,,9,1,17
1405,らは (RAHA) #1405,1390,322.6614756050385,9,8,3,26,13,9,12,12,12,12,11,37,10,11,20,3,9,21,2,2,,10,,,10,,10,11,,,8,1,17
3065,へて (HETE) #3065,1391,322.5962831094929,6,37,3,,,,,,,,,67,9,12,30,3,9,18,1,3,21,10,35,,,,10,10,,,8,2,19
648,ぬす (NUSU) #648,1392,322.5756292214511,32,8,3,,11,9,12,11,12,11,12,17,,11,32,3,18,21,2,2,,,,,,10,36,10,,,8,1,18
176,うりと (URITO) #176,1393,322.5616695864121,6,18,3,36,,,,,,,,16,,13,40,4,9,22,1,2,25,,39,,11,,10,13,,,8,1,37
1413,にぬ (NINU) #1413,1394,322.55336397319803,6,18,3,26,,,,,,,,17,,12,,3,18,87,1,2,22,10,19,,,17,10,14,,,8,2,17
650,ゆよと (YUYOTO) #650,1395,322.54503884646846,15,8,3,25,11,9,11,12,14,11,11,16,9,12,17,3,9,18,2,2,17,10,,,,10,11,12,,,8,2,18
17,にも (NIMO) #17,1396,322.24016224564076,10,8,3,,,,,,,,,17,10,11,35,3,9,26,1,3,25,,38,,18,17,10,22,,,9,2,37
2084,きそむ (KISOMU) #2084,1397,322.21892093834947,32,18,11,,13,9,11,12,12,12,12,20,,12,32,4,18,,2,3,17,,,,,10,11,13,,,8,1,18
3094,もされせ (MOSARESE) #3094,1398,322.154504510804,6,8,3,,,,,,,,,17,9,39,87,4,17,,1,3,21,,35,,10,,10,13,,,8,1,19
2796,わくふ (WAKUFU) #2796,1399,322.09275844553616,6,9,3,,,,,,,,,20,,21,19,3,9,18,1,2,22,12,,,,10,36,12,,,8,2,97
1696,おにに (ONINI) #1696,1400,322.0027856702528,6,9,3,44,,,,,,,,16,9,36,62,3,10,,1,3,,12,,,38,10,10,11,,,8,2,18
3052,もて (MOTE) #3052,1401,321.9377987772097,9,9,3,,11,9,11,12,12,11,11,32,9,12,27,3,8,23,2,3,21,,,,10,10,11,12,,,8,2,18
2922,るたの (RUTANO) #2922,1402,321.89372999746513,9,9,3,25,13,9,11,12,14,12,11,,,22,17,3,9,33,2,3,18,,,,10,10,10,12,,,9,2,23
2740,ひすし (HISUSHI) #2740,1403,321.5997373820455,9,8,3,,,,,,,,,17,,22,32,3,94,,1,2,23,38,,,10,,10,13,,,8,1,17
914,いかへ (IKAHE) #914,1404,321.4908371738106,14,8,3,,11,9,11,12,10,13,12,,,21,,3,18,39,2,2,18,,32,,11,10,10,12,,,8,1,18
1989,わてゆも (WATEYUMO) #1989,1405,321.437770516159,14,9,3,,13,9,11,10,12,13,12,17,,12,50,3,9,20,2,2,23,11,,,,,12,10,,,8,1,23
2188,えろちて (EROCHITE) #2188,1406,321.37876668029816,9,8,11,,13,10,12,11,10,11,12,17,,11,,3,10,26,2,2,18,11,20,,18,10,10,13,,,8,2,19
2934,とほり (TOHORI) #2934,1407,321.36492870829943,14,8,3,,13,9,11,12,10,11,12,,39,11,30,3,9,,2,3,23,,16,,11,,21,12,,,8,2,17
104,ひら (HIRA) #104,1408,321.33184609677306,10,18,3,,,,,,,,,17,19,50,17,3,10,22,1,2,25,18,,,10,10,36,12,,,8,2,17
3030,きろて (KIROTE) #3030,1409,321.24238882865194,10,9,3,67,,,,,,,,16,9,12,17,3,9,,1,3,21,11,32,,,10,21,11,,,9,2,34
1076,さな (SANA) #1076,1410,321.1464641223661,6,18,3,39,,,,,,,,17,9,11,87,3,15,,1,2,21,,17,,,10,10,13,,,9,1,18
1416,えせみも (ESEMIMO) #1416,1411,320.63159976659114,14,17,3,,11,9,12,13,11,13,11,16,,12,30,3,17,31,2,2,17,,,,,10,12,13,,,8,2,18
375,みせみゆ (MISEMIYU) #375,1412,320.58719586503526,10,9,3,,,,,,,,,32,9,21,,3,15,23,1,3,25,12,35,,10,46,10,10,,,8,2,23
2351,ふけにし (FUKENISHI) #2351,1413,320.54236151557427,6,8,3,44,,,,,,,,17,9,12,,3,9,20,1,2,,12,,,10,39,11,12,,,9,1,82
658,すさぬの (SUSANUNO) #658,1414,320.5298066235128,9,8,3,23,11,10,12,11,12,13,11,,,12,16,3,8,18,2,2,25,11,,,,10,39,11,,,8,2,17
368,うつ (UTSU) #368,1415,320.41251273725453,44,9,3,39,,,,,,,,17,9,12,32,4,9,22,1,2,22,11,,,11,10,10,13,,,8,2,21
1804,かちか (KACHIKA) #1804,1416,320.30861437777594,6,37,3,39,,,,,,,,20,,12,35,3,9,18,1,2,23,12,,,38,,12,10,,,9,1,18
981,くほろ (KUHORO) #981,1417,320.28961521576014,10,18,3,39,,,,,,,,30,9,13,53,3,9,22,1,2,25,11,,,10,,10,10,,,8,1,21
1981,まゆとゆ (MAYUTOYU) #1981,1418,320.28877187203324,14,9,3,,11,9,12,11,12,11,11,,,12,27,4,9,23,2,2,17,11,35,,,,21,12,,,8,1,19
831,けみ (KEMI) #831,1419,320.2348091452796,6,8,3,,,,,,,,,16,9,50,65,3,9,26,1,2,32,,16,,10,,10,13,,,9,2,19
1233,やしかな (YASHIKANA) #1233,1420,320.13474527893504,9,9,3,23,13,10,12,10,12,13,12,16,,12,20,4,9,21,2,2,18,,17,,10,,10,12,,,9,1,18
2920,えみ (EMI) #2920,1421,320.107069038065,14,9,3,,11,10,11,11,12,11,12,,,21,50,3,8,23,2,2,21,10,,,,10,11,12,,,8,2,18
2407,あかにみ (AKANIMI) #2407,1422,319.86372673979395,9,8,3,25,11,9,12,12,14,11,11,16,,11,17,4,9,31,2,2,21,11,,,10,,10,12,,,8,2,17
506,ひてけ (HITEKE) #506,1423,319.63766593518574,6,17,11,,,,,,,,,17,19,12,85,3,9,33,1,3,18,,19,,10,,10,10,,,8,2,19
556,へたやて (HETAYATE) #556,1424,319.6365580088451,9,8,3,,11,10,12,12,10,11,12,16,9,12,31,3,9,25,2,2,21,12,,,,,10,13,,,8,1,34
1035,きよさき (KIYOSAKI) #1035,1425,319.552756982435,14,9,3,,11,9,11,12,12,11,11,20,,11,17,3,9,23,2,3,36,,,,,20,10,22,,,8,2,18
710,ゆわ (YUWA) #710,1426,319.34179403252045,14,9,3,,11,9,12,13,12,12,11,,28,12,19,3,8,32,2,3,25,,,,,17,12,11,,,8,1,19
2428,れたも (RETAMO) #2428,1427,319.3027164557738,6,8,3,67,,,,,,,,30,10,11,67,3,9,,1,2,,,20,,11,10,10,12,,,8,1,19
1710,おし (OSHI) #1710,1428,319.28961135246186,14,8,3,23,11,10,12,11,12,11,12,20,9,41,19,3,18,,2,2,,,,,18,,10,10,,,8,2,18
2549,はてらけ (HATERAKE) #2549,1429,319.0230891868509,14,9,3,36,11,9,11,13,11,11,12,,,13,,4,18,31,2,2,21,11,,,,10,10,13,,,8,2,22
2120,にれみち (NIREMICHI) #2120,1430,318.7974957809305,32,9,11,,13,10,11,10,12,13,12,32,,12,,3,9,,2,3,21,,,,11,10,10,13,,,9,1,37
1772,くはめへ (KUHAMEHE) #1772,1431,318.79088694629405,14,8,11,,13,9,11,13,12,12,11,16,,22,17,3,9,18,2,3,21,,32,,,,10,12,,,8,1,18
3018,みらよ (MIRAYO) #3018,1432,318.7206613248018,10,17,3,25,,,,,,,,37,28,21,35,3,9,21,1,2,,,18,,10,10,21,10,,,8,2,17
2548,みなむら (MINAMURA) #2548,1433,318.70596258386877,10,8,11,,,,,,,,,51,9,11,19,3,9,26,1,3,57,12,,,10,17,10,13,,,9,1,17
1031,ねたせ (NETASE) #1031,1434,318.69996353460664,6,9,3,,,,,,,,,17,,12,53,4,17,85,1,2,18,,,,10,10,21,12,,,8,1,19
589,はれませ (HAREMASE) #589,1435,318.59820242078115,9,8,3,,11,9,12,12,12,11,11,16,,12,19,3,9,21,2,2,49,,,,10,10,10,11,,,8,2,23
352,こひそむ (KOHISOMU) #352,1436,318.483768100197,9,9,3,,13,9,11,10,12,11,12,16,9,12,31,4,8,18,2,2,,18,20,,,17,10,12,,,8,1,19
2352,よより (YOYORI) #2352,1437,318.45888938640746,9,8,3,,13,9,11,11,12,11,12,,9,12,32,3,18,,2,3,42,,16,,10,10,10,13,,,8,2,18
2646,へねほ (HENEHO) #2646,1438,318.35418721170754,6,18,3,,,,,,,,,37,,36,50,4,9,31,1,2,23,11,17,,10,,10,12,,,8,2,18
1867,よつそ (YOTSUSO) #1867,1439,318.3269278894918,9,8,3,,11,10,12,10,12,11,11,,10,10,16,3,9,26,2,2,21,11,39,,10,,10,12,,,8,2,18
974,うわゆせ (UWAYUSE) #974,1440,318.0794352517447,9,8,3,,13,9,12,11,14,11,12,17,10,12,,3,15,33,2,2,21,11,,,,10,12,12,,,8,1,33
1427,ひししほ (HISHISHIHO) #1427,1441,318.0197834365224,6,18,11,,,,,,,,,67,9,21,16,4,17,20,1,3,,12,36,,,10,12,13,,,8,1,23
1488,いかふす (IKAFUSU) #1488,1442,317.95319592771216,9,18,3,,11,9,12,12,14,12,12,17,9,22,27,3,9,21,2,2,,11,,,10,,10,12,,,8,2,31
2864,えて (ETE) #2864,1443,317.88927870093653,15,8,3,,13,9,12,12,10,11,12,17,9,11,16,3,9,21,2,2,25,11,,,10,10,10,12,,,8,1,21
2972,すこふし (SUKOFUSHI) #2972,1444,317.7043146922394,14,18,3,,13,9,11,10,12,11,12,17,18,11,26,3,9,,2,3,18,,,,,10,36,12,,,8,1,18
2494,りのつな (RINOTSUNA) #2494,1445,317.5978185811784,14,9,3,,11,9,11,11,10,11,12,17,9,13,,3,9,,2,2,77,,,,10,10,11,12,,,8,1,19
2841,わもひ (WAMOHI) #2841,1446,317.59372185590803,9,8,3,,11,9,12,12,11,13,12,16,10,22,16,3,9,20,2,2,25,,20,,10,,11,12,,,8,1,18
3068,きす (KISU) #3068,1447,317.5301112878161,10,8,3,25,,,,,,,,21,10,11,32,3,9,20,1,2,49,,,,10,10,39,13,,,8,1,21
704,ちつ (CHITSU) #704,1448,317.4686505379745,14,8,3,,11,10,12,12,14,13,12,,10,10,,3,17,26,2,2,22,,19,,,17,11,13,,,8,1,34
2671,こわやへ (KOWAYAHE) #2671,1449,317.37948405623683,32,18,3,22,11,9,11,12,12,12,12,17,,10,,3,9,20,2,2,,38,,,,,10,13,,,8,2,17
640,にれた (NIRETA) #640,1450,317.31926748191535,14,8,3,,11,10,11,12,14,11,11,,19,12,32,3,10,26,2,2,25,,18,,,,10,14,,,9,2,16
696,りくこか (RIKUKOKA) #696,1451,317.09916161005657,32,8,3,,11,10,11,13,12,11,12,16,,12,,3,9,26,2,2,18,,,,,17,36,12,,,9,1,18
2088,けわね (KEWANE) #2088,1452,317.0322629289498,14,18,3,,13,10,12,12,12,11,12,30,28,12,17,3,15,,2,2,18,10,,,,,10,11,,,9,1,18
2687,にまれま (NIMAREMA) #2687,1453,316.97462768404597,6,9,3,,,,,,,,,37,,11,17,3,9,85,1,2,25,12,,,10,20,12,13,,,9,1,21
1834,れろたた (REROTATA) #1834,1454,316.93682497732834,44,9,3,22,,,,,,,,30,9,21,,3,9,20,1,3,22,10,17,,10,10,10,22,,,8,1,19
2785,へわ (HEWA) #2785,1455,316.9367638789056,10,9,3,23,,,,,,,,17,,13,19,3,9,85,1,2,25,,19,,10,10,10,11,,,8,1,18
148,ける (KERU) #148,1456,316.7087631608411,14,18,3,,13,10,12,10,10,11,12,16,,11,,3,8,23,2,3,25,,,,19,10,10,12,,,9,2,37
2712,ふりたけ (FURITAKE) #2712,1457,316.694246726425,9,8,3,,11,9,11,12,11,11,12,16,10,36,20,3,9,,2,2,18,,16,,,10,12,10,,,8,2,33
2392,よれぬ (YORENU) #2392,1458,316.6344178927219,9,9,3,22,11,9,12,12,14,13,11,16,28,12,,3,9,22,2,3,21,,,,10,,10,14,,,9,2,19
2108,かちぬに (KACHINUNI) #2108,1459,316.46803875323087,10,8,3,23,,,,,,,,21,,12,17,3,8,52,1,2,49,,20,,18,10,10,12,,,8,2,17
1138,れけひ (REKEHI) #1138,1460,316.40438132803456,10,17,3,,,,,,,,,17,,12,85,4,10,21,1,2,21,11,20,,10,10,10,14,,,8,2,19
2642,かふと (KAFUTO) #2642,1461,316.31321277870705,14,8,3,,13,9,11,12,11,11,11,17,9,36,30,3,8,20,2,2,21,,,,,,12,12,,,8,2,19
1639,きはみぬ (KIHAMINU) #1639,1462,316.2821317760224,32,8,3,,13,9,12,13,11,12,11,17,,22,,3,10,22,2,3,21,,17,,,,21,14,,,8,1,19
667,まりみふ (MARIMIFU) #667,1463,316.23149605798375,14,8,3,,13,9,11,10,10,13,11,,28,21,32,3,8,21,2,2,21,12,,,,,10,11,,,8,1,18
541,らせす (RASESU) #541,1464,316.2125699804342,10,17,3,,,,,,,,,34,9,50,20,3,10,21,1,2,18,,32,,10,10,11,12,,,8,1,23
1976,りる (RIRU) #1976,1465,316.185945998452,14,18,3,,13,9,11,13,10,11,12,,,11,,3,9,53,2,2,21,,18,,10,10,10,11,,,9,2,18
1795,くむくさ (KUMUKUSA) #1795,1466,316.18294845549497,6,17,3,23,,,,,,,,37,,47,40,4,10,,1,3,21,,,,10,10,36,12,,,8,2,19
444,わたろ (WATARO) #444,1467,316.1624719869606,10,18,3,,,,,,,,,21,10,39,17,3,17,23,1,2,36,11,35,,11,,10,12,,,9,1,16
1660,そこつ (SOKOTSU) #1660,1468,316.02808980269873,9,8,3,23,13,10,12,11,14,11,12,35,,13,,3,10,22,2,3,21,12,,,10,,10,10,,,9,1,16
1503,ぬよめ (NUYOME) #1503,1469,316.0261553897811,10,17,3,,,,,,,,,48,,11,20,3,15,21,1,2,18,11,43,,11,20,10,12,,,8,2,19
1968,ひらへ (HIRAHE) #1968,1470,315.95871473421437,6,8,3,,,,,,,,,17,,39,65,3,9,,1,2,36,,19,,10,20,10,10,,,8,2,37
2457,くのらね (KUNORANE) #2457,1471,315.7901898227063,9,8,3,,13,9,12,10,12,12,12,,28,11,27,3,9,22,2,2,21,12,16,,,,10,12,,,8,2,18
2344,すめ (SUME) #2344,1472,315.76363924687325,9,8,3,23,13,9,12,11,11,12,11,,,11,30,3,9,20,2,2,21,12,,,11,,10,14,,,16,1,18
281,ほり (HORI) #281,1473,315.7237959003046,14,8,3,,11,9,12,11,10,12,12,,10,11,,3,9,26,2,2,23,,18,,,46,10,13,,,8,1,18
1070,やひ (YAHI) #1070,1474,315.71563425863786,9,9,3,,11,9,11,13,12,12,12,16,18,12,20,4,9,21,2,2,17,,,,10,10,21,11,,,9,2,19
2350,ぬそな (NUSONA) #2350,1475,315.6540528332158,6,18,3,22,,,,,,,,,,10,17,3,9,28,1,2,36,10,,,10,,12,12,,,8,1,97
2698,ぬすせめ (NUSUSEME) #2698,1476,315.5044789434567,32,8,3,,11,9,11,11,12,12,11,17,9,39,,4,18,31,2,2,,,,,,10,10,13,,,9,2,17
39,りさかけ (RISAKAKE) #39,1477,315.46728959842096,6,18,3,,,,,,,,,17,18,11,19,4,9,21,1,2,21,,94,,,10,11,13,,,8,1,18
586,もまはそ (MOMAHASO) #586,1478,315.4528267861783,9,8,11,,13,9,12,10,12,11,12,16,9,21,17,4,8,,2,2,21,18,,,18,10,10,10,,,8,2,17
1753,しへさ (SHIHESA) #1753,1479,315.3826921685112,9,8,3,25,11,9,12,11,14,13,11,,9,12,26,4,17,21,2,2,,11,,,10,10,10,12,,,8,1,19
758,にへめね (NIHEMENE) #758,1480,315.2887040223862,9,9,3,,11,10,12,12,14,13,11,,,11,35,3,17,18,2,2,18,,19,,10,10,10,13,,,9,1,17
1820,たかみ (TAKAMI) #1820,1481,315.26493149628766,6,8,3,,,,,,,,,32,9,12,65,3,9,21,1,3,25,38,17,,,,10,14,,,8,2,19
1841,よぬはね (YONUHANE) #1841,1482,315.19488494563916,6,8,3,,,,,,,,,37,,12,,3,9,85,1,3,22,10,19,,,10,39,12,,,8,1,17
