ID,Name,Rank,Rarity_Score,Antenna,Attributes,Eyewear,Gang,Gear,Hair,Headgear,Helmet,Mask,Tattoo
8644,NEONZ #8644,4421,62.5361627468,,4,Dimension Splitters,,Wasteland Armour,,Synaptic Shield,,,Plotter
7860,NEONZ #7860,4422,62.5359853449,,4,Beamers,,Brute Collar,,Transmitters,,,Stacker
7038,NEONZ #7038,4423,62.5358486564,,4,Hunters,,Poly Cape,,Transmitters,,Big Breather,
4873,NEONZ #4873,4424,62.5293490648,Bunnies,5,Beamers,,Battle Vest,,Mind Reader,,Atom Sniffer,
2631,NEONZ #2631,4425,62.5280715759,Bunnies,5,Beamers,,Poly Cape,,Shocker Cap,,Big Breather,
2097,NEONZ #2097,4426,62.5279355447,Bunnies,5,Beamers,,Brute Collar,,Raiden,,Big Breather,
7611,NEONZ #7611,4427,62.5269894978,,4,Beamers,,Data Choker,,Sensor,,,Stacker
201,NEONZ #201,4428,62.526927671,,4,Beamers,,Poly Cape,,Synaptic Shield,,,Sentient
3789,NEONZ #3789,4429,62.5263022215,Bunnies,4,Hunters,,Battle Vest,,Mind Reader,,,
9683,NEONZ #9683,4430,62.5097530601,Ear Bladez,5,Beamers,,Data Choker,,Sensor,,Atom Sniffer,
3151,NEONZ #3151,4431,62.5048997912,Bunnies,5,Mindtronics,,Wasteland Armour,,Transmitters,,Big Breather,
2150,NEONZ #2150,4432,62.5016737631,,4,Beamers,,Data Choker,,Death Spikes,,,Stacker
7481,NEONZ #7481,4433,62.4974985282,Bunnies,5,Greeble Eaters,,Brute Collar,,Shocker Cap,,Atom Sniffer,
5210,NEONZ #5210,4434,62.493881328,,4,Laser Blades,,Battle Vest,,Transmitters,,,Void
2035,NEONZ #2035,4435,62.4813904821,Ear Bladez,4,Hunters,,Data Choker,,Death Spikes,,,
2383,NEONZ #2383,4436,62.4689199762,,4,Crickets,,Brute Collar,,Synaptic Shield,,,Void
6249,NEONZ #6249,4437,62.4675200242,Bunnies,5,Tycho Chic,,Heavy Fetish,,Sensor,,Atom Sniffer,
6365,NEONZ #6365,4438,62.4599254329,,4,Tycho Chic,,Data Choker,,Sensor,,,Tesseract
4766,NEONZ #4766,4439,62.4596400481,Bunnies,5,Brain Feeders,,Poly Cape,,Mind Reader,,Big Breather,
417,NEONZ #417,4440,62.4468912383,,3,Broadcasters,,,,Death Spikes,,,Sentient
3478,NEONZ #3478,4441,62.443766667,,4,Cyclops,,Brute Collar,,Sensor,,,Tesseract
6790,NEONZ #6790,4442,62.4437614083,Bunnies,5,Greeble Eaters,,Brute Collar,,Death Spikes,,Big Breather,
3815,NEONZ #3815,4443,62.4424684998,,4,Brain Feeders,,Data Choker,,Mind Reader,,,Spaceface
7446,NEONZ #7446,4444,62.4422042895,Bunnies,5,Tycho Chic,,Heavy Fetish,,Death Spikes,,Atom Sniffer,
2354,NEONZ #2354,4445,62.4346096983,,4,Tycho Chic,,Data Choker,,Death Spikes,,,Tesseract
5296,NEONZ #5296,4446,62.4311000917,,4,Mindtronics,,Brute Collar,,Sensor,,,Stacker
2440,NEONZ #2440,4447,62.4306281884,,4,Broadcasters,,Poly Cape,,Raiden,,,Seed Phrase
1182,NEONZ #1182,4448,62.4240541964,,4,Broadcasters,,Poly Cape,,Synaptic Shield,,,Prism
8272,NEONZ #8272,4449,62.4219746071,,4,Dimension Splitters,,Battle Vest,,Synaptic Shield,,,Matrix
1305,NEONZ #1305,4450,62.4212743503,,4,Mindtronics,,Wasteland Armour,,Mind Reader,,,BOLT
2457,NEONZ #2457,4451,62.4210715517,,4,Broadcasters,,Heavy Fetish,,Death Spikes,,,Matrix
9891,NEONZ #9891,4452,62.4180068492,,4,Crickets,,Battle Vest,,Raiden,,,Prism
9729,NEONZ #9729,4453,62.413863654,Ear Bladez,5,Mindtronics,,Brute Collar,,Sensor,,Atom Sniffer,
9070,NEONZ #9070,4454,62.4102979519,,2,Crickets,,,,Synaptic Shield,,,
7755,NEONZ #7755,4455,62.405784357,,4,Mindtronics,,Brute Collar,,Death Spikes,,,Stacker
2139,NEONZ #2139,4456,62.4000516736,,2,Brain Feeders,,,,,,,Void
457,NEONZ #457,4457,62.3915969955,,3,Greeble Eaters,,,,Transmitters,,,Stacker
1348,NEONZ #1348,4458,62.3907648599,,4,Beamers,,X Armour,,Raiden,,Big Breather,
2517,NEONZ #2517,4459,62.3885479194,Ear Bladez,5,Mindtronics,,Brute Collar,,Death Spikes,,Atom Sniffer,
3678,NEONZ #3678,4460,62.3820930047,,4,Broadcasters,,Well Behaved Choker,,Transmitters,,,Plotter
9033,NEONZ #9033,4461,62.3777974033,,4,Tycho Chic,,Battle Vest,,Sensor,,,Sentient
1100,NEONZ #1100,4462,62.368770962,,4,Greeble Eaters,,Heavy Fetish,,Shocker Cap,,,Void
6553,NEONZ #6553,4463,62.367412118,,4,Tycho Chic,,Well Behaved Choker,,Transmitters,,,Sentient
5680,NEONZ #5680,4464,62.3455701441,,3,Mindtronics,,,,Raiden,,,Stacker
6311,NEONZ #6311,4465,62.3444016302,Bunnies,5,Cyclops,,Brute Collar,,Synaptic Shield,,Atom Sniffer,
5537,NEONZ #5537,4466,62.3404784412,,4,Mindtronics,,Poly Cape,,Synaptic Shield,,,BOLT
1155,NEONZ #1155,4467,62.3374576792,,4,Crickets,,Well Behaved Choker,,Mind Reader,,,Plotter
1669,NEONZ #1669,4468,62.3216995486,,4,Laser Blades,,Well Behaved Choker,,Shocker Cap,,,Matrix
9497,NEONZ #9497,4469,62.3169417702,,4,Cyclops,,Well Behaved Choker,,Death Spikes,,,Sentient
6798,NEONZ #6798,4470,62.313360484,,3,,,X Armour,,Mind Reader,,,Halo
9705,NEONZ #9705,4471,62.311999504,,3,,,Heavy Fetish,,Raiden,,,Tesseract
3804,NEONZ #3804,4472,62.3108124405,Bunnies,5,Brain Feeders,,Brute Collar,,Shocker Cap,,Big Breather,
6160,NEONZ #6160,4473,62.305646437,,4,Brain Feeders,,Poly Cape,,Transmitters,,,Tesseract
1040,NEONZ #1040,4474,62.3023227709,Ear Bladez,4,Brain Feeders,,X Armour,,Mind Reader,,,
8076,NEONZ #8076,4475,62.298824932,,2,,,Battle Vest,,,,,Void
6487,NEONZ #6487,4476,62.2962334268,,4,Tycho Chic,,Battle Vest,,Transmitters,,,BOLT
4503,NEONZ #4503,4477,62.2862793124,,4,Mindtronics,,Heavy Fetish,,Transmitters,,,BOLT
8868,NEONZ #8868,4478,62.2815724492,,4,Hunters,,Poly Cape,,Shocker Cap,,Atom Sniffer,
6881,NEONZ #6881,4479,62.278755349,,3,Crickets,,Wasteland Armour,,,,,Sentient
4068,NEONZ #4068,4480,62.2738010029,,2,,,,,Shocker Cap,,,Void
8065,NEONZ #8065,4481,62.2710788137,,4,Cyclops,,Battle Vest,,Sensor,,,BOLT
4770,NEONZ #4770,4482,62.2688758576,Bunnies,5,Dimension Splitters,,Poly Cape,,Transmitters,,Atom Sniffer,
8130,NEONZ #8130,4483,62.2620275659,Bunnies,5,Mindtronics,,Data Choker,,Shocker Cap,,Big Breather,
2299,NEONZ #2299,4484,62.2609133586,,4,Dimension Splitters,,Heavy Fetish,,Raiden,,,Matrix
8057,NEONZ #8057,4485,62.2608836609,,4,Mindtronics,,Data Choker,,Synaptic Shield,,,Sentient
5863,NEONZ #5863,4486,62.2606935284,,4,Cyclops,,Well Behaved Choker,,Transmitters,,,BOLT
3344,NEONZ #3344,4487,62.2563874345,,4,Dimension Splitters,,Data Choker,,Death Spikes,,,BOLT
235,NEONZ #235,4488,62.2532877524,,4,Beamers,,Brute Collar,,Sensor,,,Stacker
584,NEONZ #584,4489,62.253151064,,4,Hunters,,Poly Cape,,Sensor,,Big Breather,
3036,NEONZ #3036,4490,62.2518008741,,3,Mindtronics,,,,Synaptic Shield,,,Tesseract
8289,NEONZ #8289,4491,62.2506235839,Bunnies,5,Mindtronics,,Wasteland Armour,,Shocker Cap,,Atom Sniffer,
4999,NEONZ #4999,4492,62.2345873915,Bunnies,2,,,,,,,,BOLT
4392,NEONZ #4392,4493,62.2294769809,,4,Broadcasters,,Battle Vest,,Death Spikes,,,Seed Phrase
1752,NEONZ #1752,4494,62.2279720178,,4,Beamers,,Brute Collar,,Death Spikes,,,Stacker
6325,NEONZ #6325,4495,62.2278353293,,4,Hunters,,Poly Cape,,Death Spikes,,Big Breather,
6807,NEONZ #6807,4496,62.2266048478,,4,Broadcasters,,Brute Collar,,Mind Reader,,,Void
5892,NEONZ #5892,4497,62.2219859669,,4,Greeble Eaters,,Wasteland Armour,,Synaptic Shield,,,Void
6438,NEONZ #6438,4498,62.2163309339,,4,Broadcasters,,Data Choker,,Mind Reader,,,Halo
7455,NEONZ #7455,4499,62.2048386312,,2,Dimension Splitters,,,,,,Grillz,
5631,NEONZ #5631,4500,62.2046032009,,3,,,Well Behaved Choker,Grease Punk,,,Atom Sniffer,
937,NEONZ #937,4501,62.2024697866,Bunnies,5,Greeble Eaters,,Data Choker,,Mind Reader,,Atom Sniffer,
3460,NEONZ #3460,4502,62.1893713071,,4,Tycho Chic,,Poly Cape,,Raiden,,,BOLT
5645,NEONZ #5645,4503,62.1862236876,,4,Tycho Chic,,Brute Collar,,Sensor,,,Tesseract
7971,NEONZ #7971,4504,62.1812332558,Ear Bladez,3,,,Data Choker,Grease Punk,,,,
1351,NEONZ #1351,4505,62.1687667545,,4,Brain Feeders,,Brute Collar,,Mind Reader,,,Spaceface
2443,NEONZ #2443,4506,62.1679828236,,2,Broadcasters,,,,Mind Reader,,,
4477,NEONZ #4477,4507,62.164715215,,4,Beamers,,Heavy Fetish,,Death Spikes,,,Sentient
3236,NEONZ #3236,4508,62.162666102,,4,Beamers,,Poly Cape,,Synaptic Shield,,,BOLT
2518,NEONZ #2518,4509,62.1609079529,,4,Tycho Chic,,Brute Collar,,Death Spikes,,,Tesseract
3772,NEONZ #3772,4510,62.1602400791,,4,Laser Blades,,Wasteland Armour,,Mind Reader,,,Plotter
7977,NEONZ #7977,4511,62.1371534282,Bunnies,5,Mindtronics,,Poly Cape,,Mind Reader,,Big Breather,
1184,NEONZ #1184,4512,62.1288917294,,4,Dimension Splitters,,Well Behaved Choker,,Synaptic Shield,,,Matrix
2296,NEONZ #2296,4513,62.1249239715,,4,Crickets,,Well Behaved Choker,,Raiden,,,Prism
9763,NEONZ #9763,4514,62.1244574135,,4,Broadcasters,,Data Choker,,Raiden,,,Plotter
536,NEONZ #536,4515,62.1203192899,,3,Dimension Splitters,,Poly Cape,,,,,Tesseract
5685,NEONZ #5685,4516,62.1199818799,,4,Mindtronics,,Data Choker,,Mind Reader,,,Spaceface
2593,NEONZ #2593,4517,62.1160760144,,2,Brain Feeders,,,,,,,Halo
9489,NEONZ #9489,4518,62.1118063984,,2,Laser Blades,,Heavy Fetish,,,,,
1730,NEONZ #1730,4519,62.0937537921,,4,Cyclops,,Poly Cape,,Shocker Cap,,,Sentient
7048,NEONZ #7048,4520,62.0868586509,Bunnies,5,Tycho Chic,,Brute Collar,,Synaptic Shield,,Atom Sniffer,
541,NEONZ #541,4521,62.0847953028,,4,Greeble Eaters,,Heavy Fetish,,Shocker Cap,,,Halo
9503,NEONZ #9503,4522,62.0847145255,,4,Tycho Chic,,Well Behaved Choker,,Sensor,,,Sentient
604,NEONZ #604,4523,62.0842152266,Bunnies,5,Beamers,,Data Choker,,Shocker Cap,,Big Breather,
5818,NEONZ #5818,4524,62.0838013892,,3,,,X Armour,,Raiden,,,Seed Phrase
3326,NEONZ #3326,4525,62.0830713217,,4,Beamers,,Data Choker,,Synaptic Shield,,,Sentient
130,NEONZ #130,4526,62.0826296694,,3,Broadcasters,,,,Death Spikes,,,BOLT
8092,NEONZ #8092,4527,62.07944417,,4,Laser Blades,,Poly Cape,,Synaptic Shield,,,Plotter
1810,NEONZ #1810,4528,62.0775650537,,2,Mindtronics,,,,,,,Void
3892,NEONZ #3892,4529,62.0728112447,Bunnies,5,Beamers,,Wasteland Armour,,Shocker Cap,,Atom Sniffer,
6461,NEONZ #6461,4530,62.0700486512,Ear Bladez,3,,,Wasteland Armour,,,,,Dat Tribe
5855,NEONZ #5855,4531,62.0657259131,,4,Broadcasters,,Brute Collar,,Synaptic Shield,,,Matrix
3101,NEONZ #3101,4532,62.0252450412,,4,Laser Blades,,Heavy Fetish,,Transmitters,,,Plotter
8713,NEONZ #8713,4533,62.0190741248,Bunnies,5,Beamers,,Wasteland Armour,,Death Spikes,,Big Breather,
6063,NEONZ #6063,4534,62.0148492728,,2,,,Battle Vest,,,,,Halo
1480,NEONZ #1480,4535,62.0080014239,,4,Dimension Splitters,,Brute Collar,,Sensor,,,BOLT
608,NEONZ #608,4536,62.0057420543,,2,,,Well Behaved Choker,,,,,Void
4522,NEONZ #4522,4537,62.0043797169,Bunnies,5,Brain Feeders,,Wasteland Armour,,Mind Reader,,Atom Sniffer,
4890,NEONZ #4890,4538,62.0030579372,,4,Cyclops,,Data Choker,,Raiden,,,BOLT
7409,NEONZ #7409,4539,61.9898253437,,2,,,,,Shocker Cap,,,Halo
6763,NEONZ #6763,4540,61.9883258205,Bunnies,5,Mindtronics,,Brute Collar,,Shocker Cap,,Big Breather,
9097,NEONZ #9097,4541,61.9882200996,,4,Tycho Chic,,Battle Vest,,Death Spikes,,,BOLT
6240,NEONZ #6240,4542,61.9867718391,,4,Broadcasters,,Data Choker,,Raiden,,,Seed Phrase
9639,NEONZ #9639,4543,61.9831598171,,4,Mindtronics,,Poly Cape,,Transmitters,,,Tesseract
896,NEONZ #896,4544,61.9826856892,,4,Dimension Splitters,,Brute Collar,,Death Spikes,,,BOLT
328,NEONZ #328,4545,61.977995936,,4,Cyclops,,Well Behaved Choker,,Sensor,,,BOLT
6988,NEONZ #6988,4546,61.9765316807,,4,Dimension Splitters,,Heavy Fetish,,Mind Reader,,,Seed Phrase
2289,NEONZ #2289,4547,61.9617098379,,4,Broadcasters,,Well Behaved Choker,,Sensor,,,Seed Phrase
9523,NEONZ #9523,4548,61.959341089,Bunnies,5,Beamers,,Poly Cape,,Mind Reader,,Big Breather,
3254,NEONZ #3254,4549,61.9526802013,,4,Cyclops,,Well Behaved Choker,,Death Spikes,,,BOLT
7785,NEONZ #7785,4550,61.9454069665,,4,Brain Feeders,,Brute Collar,,Synaptic Shield,,,BOLT
3490,NEONZ #3490,4551,61.9421695407,,4,Beamers,,Data Choker,,Mind Reader,,,Spaceface
9790,NEONZ #9790,4552,61.939713035,,3,Cyclops,,,,Synaptic Shield,,,Spaceface
1344,NEONZ #1344,4553,61.9316984049,,4,Cyclops,,Heavy Fetish,,Synaptic Shield,,,Halo
7220,NEONZ #7220,4554,61.9301576964,,3,Hunters,,Battle Vest,,Raiden,,,
5384,NEONZ #5384,4555,61.9287680412,Bunnies,5,Greeble Eaters,,Brute Collar,,Mind Reader,,Atom Sniffer,
681,NEONZ #681,4556,61.9276781029,,3,,,Poly Cape,Grease Punk,,,Big Breather,
6554,NEONZ #6554,4557,61.9272080763,,4,Laser Blades,,Battle Vest,,Sensor,,,Halo
6047,NEONZ #6047,4558,61.9181008578,,4,Laser Blades,,Well Behaved Choker,,Sensor,,,Void
8808,NEONZ #8808,4559,61.9075315104,Ear Bladez,3,,,Brute Collar,Grease Punk,,,,
7120,NEONZ #7120,4560,61.9018923416,,4,Laser Blades,,Battle Vest,,Death Spikes,,,Halo
3766,NEONZ #3766,4561,61.8997527145,,2,Beamers,,,,,,,Void
4795,NEONZ #4795,4562,61.8966220919,,4,Mindtronics,,Data Choker,,Synaptic Shield,,,BOLT
143,NEONZ #143,4563,61.8927696681,,4,Cyclops,,Wasteland Armour,,Transmitters,,,Sentient
7496,NEONZ #7496,4564,61.8851734972,,3,Beamers,,,,Mind Reader,,,Dat Tribe
67,NEONZ #67,4565,61.8764258606,,2,Cyclops,,,,,,,Plotter
2464,NEONZ #2464,4566,61.869384679,Bunnies,5,Brain Feeders,,Heavy Fetish,,Transmitters,,Atom Sniffer,
5173,NEONZ #5173,4567,61.8508916994,,4,Broadcasters,,Poly Cape,,Shocker Cap,,,Plotter
4020,NEONZ #4020,4568,61.8462801346,,4,Mindtronics,,Brute Collar,,Mind Reader,,,Spaceface
7738,NEONZ #7738,4569,61.8414306082,,3,Hunters,,,,Transmitters,,Grillz,
7967,NEONZ #7967,4570,61.8373705893,,3,Hunters,,Heavy Fetish,,Mind Reader,,,
6358,NEONZ #6358,4571,61.8320513791,,4,Crickets,,Poly Cape,,Raiden,,,Void
6367,NEONZ #6367,4572,61.8312232603,,3,Tycho Chic,,Wasteland Armour,,,,,Stacker
8962,NEONZ #8962,4573,61.8301886452,,2,,,Heavy Fetish,,,,,Plotter
8393,NEONZ #8393,4574,61.8277078946,,3,,,Wasteland Armour,,Shocker Cap,,,Dat Tribe
1516,NEONZ #1516,4575,61.8250195084,Bunnies,5,Dimension Splitters,,Data Choker,,Transmitters,,Atom Sniffer,
3792,NEONZ #3792,4576,61.8182905618,,4,Hunters,,Brute Collar,,Transmitters,,Big Breather,
2328,NEONZ #2328,4577,61.8143951528,Bunnies,5,Cyclops,,Battle Vest,,Transmitters,,Atom Sniffer,
6281,NEONZ #6281,4578,61.8093695763,,4,Beamers,,Brute Collar,,Synaptic Shield,,,Sentient
4706,NEONZ #4706,4579,61.7978907327,,4,Hunters,,Wasteland Armour,,Sensor,,Atom Sniffer,
8011,NEONZ #8011,4580,61.7935893945,,2,Mindtronics,,,,,,,Halo
1150,NEONZ #1150,4581,61.78397898,,4,Hunters,,Data Choker,,Death Spikes,,Big Breather,
8940,NEONZ #8940,4582,61.7796620581,,4,Brain Feeders,,Battle Vest,,Transmitters,,,Sentient
2780,NEONZ #2780,4583,61.7455149578,,4,Tycho Chic,,Data Choker,,Raiden,,,BOLT
2829,NEONZ #2829,4584,61.7387402863,,2,Cyclops,,,,,,,Seed Phrase
3495,NEONZ #3495,4585,61.7364689326,,2,Broadcasters,,Wasteland Armour,,,,,
7680,NEONZ #7680,4586,61.7217663951,,2,,,Well Behaved Choker,,,,,Halo
8157,NEONZ #8157,4587,61.7204529566,,4,Tycho Chic,,Well Behaved Choker,,Sensor,,,BOLT
6948,NEONZ #6948,4588,61.7188097527,,4,Beamers,,Data Choker,,Synaptic Shield,,,BOLT
2267,NEONZ #2267,4589,61.7128419622,,4,Hunters,,Poly Cape,,Mind Reader,,Atom Sniffer,
5607,NEONZ #5607,4590,61.7075330332,Bunnies,5,Cyclops,,Poly Cape,,Raiden,,Atom Sniffer,
7403,NEONZ #7403,4591,61.7004622247,,4,Mindtronics,,Poly Cape,,Sensor,,,Tesseract
7207,NEONZ #7207,4592,61.6951372219,,4,Tycho Chic,,Well Behaved Choker,,Death Spikes,,,BOLT
7333,NEONZ #7333,4593,61.693297079,Bunnies,5,Mindtronics,,Data Choker,,Mind Reader,,Big Breather,
9735,NEONZ #9735,4594,61.6925030709,,2,,,Heavy Fetish,,,,,Seed Phrase
1886,NEONZ #1886,4595,61.682575752,,3,Brain Feeders,,Well Behaved Choker,,,,,Stacker
6006,NEONZ #6006,4596,61.681893097,Bunnies,5,Mindtronics,,Wasteland Armour,,Mind Reader,,Atom Sniffer,
3558,NEONZ #3558,4597,61.6764629407,,3,Dimension Splitters,,Data Choker,,,,,Tesseract
250,NEONZ #250,4598,61.671071978,,4,Cyclops,,Poly Cape,,Transmitters,,,Spaceface
2579,NEONZ #2579,4599,61.669597145,,4,Laser Blades,,Poly Cape,,Shocker Cap,,,Void
5482,NEONZ #5482,4600,61.6591871998,,4,Laser Blades,,Data Choker,,Raiden,,,Halo
2290,NEONZ #2290,4601,61.6531720098,,3,Mindtronics,,Battle Vest,,,,,Stacker
8507,NEONZ #8507,4602,61.6499075754,,4,Broadcasters,,Wasteland Armour,,Transmitters,,,Plotter
544,NEONZ #544,4603,61.640814656,,3,Cyclops,,,,Shocker Cap,,,Tesseract
1864,NEONZ #1864,4604,61.6355878207,,4,Laser Blades,,Data Choker,,Synaptic Shield,,,Plotter
4326,NEONZ #4326,4605,61.6352266887,,4,Tycho Chic,,Wasteland Armour,,Transmitters,,,Sentient
6222,NEONZ #6222,4606,61.6292350412,,3,Cyclops,,X Armour,,,,,Matrix
2453,NEONZ #2453,4607,61.6281480807,,3,Mindtronics,,,,Shocker Cap,,,Stacker
7176,NEONZ #7176,4608,61.6157770552,,2,Beamers,,,,,,,Halo
6331,NEONZ #6331,4609,61.6108390895,,2,Laser Blades,,,,Raiden,,,
2721,NEONZ #2721,4610,61.6088094639,,4,Laser Blades,,Well Behaved Choker,,Death Spikes,,,Halo
2853,NEONZ #2853,4611,61.6010971879,Bunnies,5,Mindtronics,,Poly Cape,,Synaptic Shield,,Atom Sniffer,
2274,NEONZ #2274,4612,61.5945774406,,3,,,Heavy Fetish,,Shocker Cap,,,Tesseract
2459,NEONZ #2459,4613,61.5913827426,,3,Broadcasters,,Poly Cape,,,,,BOLT
4055,NEONZ #4055,4614,61.5880883424,,4,Brain Feeders,,Brute Collar,,Transmitters,,,Tesseract
5217,NEONZ #5217,4615,61.5866870865,Bunnies,5,Brain Feeders,,Heavy Fetish,,Sensor,,Atom Sniffer,
5913,NEONZ #5913,4616,61.5852525439,,4,Greeble Eaters,,Battle Vest,,Synaptic Shield,,,Plotter
6117,NEONZ #6117,4617,61.5790924953,,4,Brain Feeders,,Data Choker,,Sensor,,,Tesseract
5806,NEONZ #5806,4618,61.5640143546,,4,Hunters,,Brute Collar,,Shocker Cap,,Atom Sniffer,
3848,NEONZ #3848,4619,61.5613713518,Bunnies,5,Brain Feeders,,Heavy Fetish,,Death Spikes,,Atom Sniffer,
9357,NEONZ #9357,4620,61.5587330157,,3,Hunters,,,,Sensor,,Grillz,
7748,NEONZ #7748,4621,61.5537767606,,4,Brain Feeders,,Data Choker,,Death Spikes,,,Tesseract
7343,NEONZ #7343,4622,61.551317763,Bunnies,5,Dimension Splitters,,Brute Collar,,Transmitters,,Atom Sniffer,
1926,NEONZ #1926,4623,61.5480757199,,4,Crickets,,Poly Cape,,Raiden,,,Halo
9439,NEONZ #9439,4624,61.5441915812,,2,,,,,Synaptic Shield,,,Matrix
9299,NEONZ #9299,4625,61.5423219159,Bunnies,5,Dimension Splitters,,Data Choker,,Sensor,,Atom Sniffer,
8682,NEONZ #8682,4626,61.5393034678,,4,Mindtronics,,Data Choker,,Transmitters,,,Tesseract
7263,NEONZ #7263,4627,61.5355929693,,4,Hunters,,Brute Collar,,Sensor,,Big Breather,
5004,NEONZ #5004,4628,61.5316975604,Bunnies,5,Cyclops,,Battle Vest,,Sensor,,Atom Sniffer,
4986,NEONZ #4986,4629,61.5244763408,,4,Crickets,,Poly Cape,,Synaptic Shield,,,Plotter
4219,NEONZ #4219,4630,61.5226498854,,4,Beamers,,Poly Cape,,Sensor,,,Tesseract
352,NEONZ #352,4631,61.5213122751,Bunnies,5,Cyclops,,Well Behaved Choker,,Transmitters,,Atom Sniffer,
7372,NEONZ #7372,4632,61.5170061812,Bunnies,5,Dimension Splitters,,Data Choker,,Death Spikes,,Atom Sniffer,
2460,NEONZ #2460,4633,61.5160648159,,4,Greeble Eaters,,Heavy Fetish,,Mind Reader,,,Halo
5949,NEONZ #5949,4634,61.5154847397,Bunnies,5,Beamers,,Data Choker,,Mind Reader,,Big Breather,
8771,NEONZ #8771,4635,61.5101513065,Bunnies,4,Hunters,,,,Synaptic Shield,,Atom Sniffer,
9043,NEONZ #9043,4636,61.5040807578,Bunnies,5,Beamers,,Wasteland Armour,,Mind Reader,,Atom Sniffer,
8998,NEONZ #8998,4637,61.4895822988,,4,Dimension Splitters,,Battle Vest,,Shocker Cap,,,Plotter
9594,NEONZ #9594,4638,61.4838217536,,3,,,Data Choker,Grease Punk,,,Big Breather,
5545,NEONZ #5545,4639,61.4724177716,,3,,,Wasteland Armour,Grease Punk,,,Atom Sniffer,
8191,NEONZ #8191,4640,61.4718132125,,4,Tycho Chic,,Brute Collar,,Raiden,,,BOLT
5734,NEONZ #5734,4641,61.4716487309,,4,Brain Feeders,,Battle Vest,,Death Spikes,,,Sentient
6940,NEONZ #6940,4642,61.4571754382,,4,Mindtronics,,Battle Vest,,Transmitters,,,Sentient
364,NEONZ #364,4643,61.4500630217,,3,Hunters,,,,Raiden,,Big Breather,
3539,NEONZ #3539,4644,61.4499900538,Bunnies,5,Tycho Chic,,Poly Cape,,Raiden,,Atom Sniffer,
3135,NEONZ #3135,4645,61.4477924454,,3,,,Wasteland Armour,,Synaptic Shield,,,Tesseract
5721,NEONZ #5721,4646,61.4475669696,,4,Greeble Eaters,,Battle Vest,,Synaptic Shield,,,Seed Phrase
5623,NEONZ #5623,4647,61.4232848487,Bunnies,5,Beamers,,Poly Cape,,Synaptic Shield,,Atom Sniffer,
2870,NEONZ #2870,4648,61.4225901969,,4,Dimension Splitters,,Heavy Fetish,,Transmitters,,,Void
9786,NEONZ #9786,4649,61.4210948568,,2,,,,,Mind Reader,,,Halo
2908,NEONZ #2908,4650,61.4195953336,Bunnies,5,Mindtronics,,Brute Collar,,Mind Reader,,Big Breather,
4951,NEONZ #4951,4651,61.4154004891,,4,Brain Feeders,,Battle Vest,,Transmitters,,,BOLT
7248,NEONZ #7248,4652,61.4082956058,,3,Tycho Chic,,Battle Vest,,,,,Tesseract
3053,NEONZ #3053,4653,61.4027611953,,3,Dimension Splitters,,Brute Collar,,,,,Tesseract
2483,NEONZ #2483,4654,61.3983414914,,3,Mindtronics,,Heavy Fetish,,,,,Tesseract
4320,NEONZ #4320,4655,61.39634017,,4,Greeble Eaters,,Poly Cape,,Transmitters,,,Sentient
6913,NEONZ #6913,4656,61.3937392504,,4,Laser Blades,,Well Behaved Choker,,Mind Reader,,,Prism
3116,NEONZ #3116,4657,61.3923544634,,4,Tycho Chic,,Data Choker,,Shocker Cap,,,Sentient
1191,NEONZ #1191,4658,61.3883743855,,4,Cyclops,,Poly Cape,,Sensor,,,Spaceface
3342,NEONZ #3342,4659,61.3761956975,,4,Cyclops,,Brute Collar,,Shocker Cap,,,Sentient
3080,NEONZ #3080,4660,61.3614911286,,4,Beamers,,Data Choker,,Transmitters,,,Tesseract
101,NEONZ #101,4661,61.3600891321,,3,Mindtronics,,Well Behaved Choker,,,,,Stacker
5119,NEONZ #5119,4662,61.3469245124,,4,Crickets,,Battle Vest,,Death Spikes,,,Halo
1613,NEONZ #1613,4663,61.3378172939,,4,Crickets,,Well Behaved Choker,,Death Spikes,,,Void
7934,NEONZ #7934,4664,61.3292213363,,2,,,,,Raiden,,,Plotter
8973,NEONZ #8973,4665,61.307828951,,3,Mindtronics,,X Armour,,,,,Plotter
610,NEONZ #610,4666,61.30539075,,4,Brain Feeders,,Brute Collar,,Sensor,,,Tesseract
7492,NEONZ #7492,4667,61.300719658,,3,Greeble Eaters,,,,Synaptic Shield,,,BOLT
1254,NEONZ #1254,4668,61.2800750153,,4,Brain Feeders,,Brute Collar,,Death Spikes,,,Tesseract
6836,NEONZ #6836,4669,61.2793630989,,4,Beamers,,Battle Vest,,Transmitters,,,Sentient
7605,NEONZ #7605,4670,61.273556625,,2,,,Wasteland Armour,,,,,Void
1386,NEONZ #1386,4671,61.2686201706,Bunnies,5,Dimension Splitters,,Brute Collar,,Sensor,,Atom Sniffer,
4093,NEONZ #4093,4672,61.2656017225,,4,Mindtronics,,Brute Collar,,Transmitters,,,Tesseract
7131,NEONZ #7131,4673,61.2637692957,Bunnies,5,Tycho Chic,,Well Behaved Choker,,Transmitters,,Atom Sniffer,
4280,NEONZ #4280,4674,61.2636766839,Bunnies,5,Cyclops,,Data Choker,,Raiden,,Atom Sniffer,
1187,NEONZ #1187,4675,61.2488388463,Bunnies,5,Tycho Chic,,Battle Vest,,Death Spikes,,Atom Sniffer,
