ID,Name,Rank,Rarity_Score,Accessories,Attributes,Background,Body,Clothes,Face,Glasses,Hat,Legendary,Necklace
5066,BFMC #5066,1707,138.06986040433912,,6,Orange,Orange,Green Leafs,Smiling Braces,Blue Stars,Vietnamite,,
1820,BFMC #1820,1708,138.0285027373674,,5,Pink,Brown,Tank Top Militar,Smiling Teeth,,Chicken Hat,,
1544,BFMC #1544,1709,137.97582265011528,,6,Dark Blue,Pink,Militar Green Jacket,Wow,Yellow,Green Brain,,
2811,BFMC #2811,1710,137.96437880925913,Clown Nose,6,Dark Green 2,Brown,Tank Top White,Oh,,White Camper With Horns,,
883,BFMC #883,1711,137.88337118617275,,5,Dark Green 1,Blue,Green Orange Jacket,Very Angry,,Pirate With Horns,,
1282,BFMC #1282,1712,137.86762484711966,Clown Nose,6,Dark Blue,Green,Militar Green Jacket,Red Tongue,,Blue And Yellow Party,,
4647,BFMC #4647,1713,137.783541312549,,6,Light Blue,Blue,Dark Militar Green Jacket,Smiling,Sun Glasses,White Camper,,
2252,BFMC #2252,1714,137.7146853439912,,5,Light Green,Green,Light Blue Militar,Cute,,Blue Party,,
97,BFMC #97,1715,137.5925353746769,,6,Dark,Blue,Light Brown,Smiling Cigarrete,Yellow,Mummy,,
4365,BFMC #4365,1716,137.55086560950963,,6,Dark Blue,Pink,Militar Jacket,Smiling Braces,Yellow,Angel With Horns On Fire,,
3243,BFMC #3243,1717,137.5233870024804,,6,Dark Blue,Green,Orange Hoddie,Smiling Cigarrete,Yellow,Blue Party,,
725,BFMC #725,1718,137.49007067905467,Claws,6,Dark Green 2,Brown,Green Hoddie,Smiling Teeth,Green Aviator,,,
4548,BFMC #4548,1719,137.4738368363383,,4,Light,Green,Purple Leafs,Angry Bubble Gum,,,,
3752,BFMC #3752,1720,137.45222209193213,,6,Dark Green 2,Pink,Blue White Leafs,Bubble Gum,,Blue Frenchie,,Big Foot Gold
747,BFMC #747,1721,137.4253417893078,,5,Dark,Blue,Green Pink Flowers,Very Angry,Blue Stars,,,
3698,BFMC #3698,1722,137.1898293159848,,5,Dark,Blue,Grey Stars,Smiling,Blue Stars,,,
1537,BFMC #1537,1723,137.14919295875598,,6,Dark Green 2,Blue,Light Green Jacket,Smiling Braces,Yellow,Luck Poker Militar,,
4940,BFMC #4940,1724,137.13793796456363,,5,Dark Green 2,Brown,Militar Jacket,Bubble Gum,,Pirate With Horns,,
3703,BFMC #3703,1725,137.11179738904502,,6,Dark Blue,Green,Brown Big Foot,Very Angry,Blue Stars,Blue Frenchie,,
2051,BFMC #2051,1726,137.0781889521235,,6,Light,Orange,Cheetah,Angry Teeth,Blue Stars,Big Foot Hat,,
1372,BFMC #1372,1727,137.06184564375084,,5,Light Blue,Pink,Tank Top Brown,Smiling,,Brown With Yellow Flower,,
1740,BFMC #1740,1728,137.03486136483505,,6,Light,Green,Tank Top Brown,Teeth,Blue And Green,,,Big Foot Gold
574,BFMC #574,1729,137.0008039114959,,6,Dark Green 1,Brown,Brown Big Foot,Red Tongue,Yellow,Blue Frenchie,,
4918,BFMC #4918,1730,136.998397915367,Claws,6,Yellow,Green,Grey Militar,Very Angry,,,,Big Foot Gold
2231,BFMC #2231,1731,136.86158929739213,,5,Light,Blue,Green Orange Jacket,Angry Knife,Yellow And Blue,,,
4410,BFMC #4410,1732,136.86023483374242,,5,Dark Blue,Brown,Basic Light,Sad,,Blue And Yellow With Horns On Fire,,
279,BFMC #279,1733,136.8478229997219,,5,Dark Green 2,Green,Pink Light Blue Leafs,Smiling Cigarrete,,Big Foot Hat,,
1188,BFMC #1188,1734,136.83381431755134,,5,Dark,Green,Yellow Gold,Cute,Yellow,,,
3363,BFMC #3363,1735,136.81676512616596,,4,Light,Brown,Grey Stars,Red Tongue,,,,
2897,BFMC #2897,1736,136.80717815219955,,5,Dark Blue,Brown,Blue Bananas,Golden Teeth,,,,Teeth
4097,BFMC #4097,1737,136.72969616895588,,5,Dark,Green,Purple Leafs,Curious,Yellow Aviator,,,
1974,BFMC #1974,1738,136.69772087410718,Triple Bear,6,Dark Green 2,Blue,Brown Big Foot,Angry,Blue And Green,,,
4546,BFMC #4546,1739,136.63248569586173,,6,Light Blue,Pink,Basic Light,Oh,Yellow,Brown With Yellow Flower,,
2478,BFMC #2478,1740,136.60310702881813,,5,Pink,Brown,Tank Top Red,Very Angry Teeth,,Hunter,,
5087,BFMC #5087,1741,136.57172834368964,,5,Pink,Orange,Green Militar,Angry Bubble Gum,Yellow Aviator,,,
1315,BFMC #1315,1742,136.5542956289623,,5,Dark Green 2,Green,Green Orange Jacket,Angry Bubble Gum,,Brown With Yellow Flower,,
1939,BFMC #1939,1743,136.51222299303777,,6,Dark,Green,Yellow,Curious,Green Aviator,Green Brain,,
740,BFMC #740,1744,136.50067086237348,,4,Light,Brown,Purple Light Green Jacket,Very Angry,,,,
3753,BFMC #3753,1745,136.45027998023494,,5,Dark Blue,Blue,Punk Brown Militar Jacket,Wow,Yellow And Blue,,,
2691,BFMC #2691,1746,136.43999513170533,Claws,5,Dark Green 1,Orange,,Oh,,Pirate With Horns,,
567,BFMC #567,1747,136.41418063559655,,5,Dark Green 2,Green,Green Pink Flowers,Golden Teeth,,,,Teeth
682,BFMC #682,1748,136.3834876265365,,4,Dark Green 1,Blue,Light Green And Dark Hoddie Jacket,Smiling,,,,
2062,BFMC #2062,1749,136.37665841164272,,4,Light Green,Green,Red Hoddie,Smiling Cigarrete,,,,
2658,BFMC #2658,1750,136.23348529365921,,6,Dark Green 1,Blue,Brown Big Foot,Curious,Blue And Green,Black Power,,
5011,BFMC #5011,1751,136.2186503517369,,5,Light Blue,Green,Dark Militar Green Jacket,Calm Knife,Yellow And Blue,,,
806,BFMC #806,1752,136.18062235022126,Claws,6,Light,Pink,Brown,Cute,Thug Life,,,
4771,BFMC #4771,1753,136.14761210280966,,5,Dark Blue,Blue,Green Orange Jacket,Smiling Braces,Purple,,,
3716,BFMC #3716,1754,136.08166929029778,,5,Orange,Brown,Militar Green Jacket,Very Angry Teeth,Stylish Blue And Pink,,,
2766,BFMC #2766,1755,136.04894221366695,,4,Orange,Green,Yellow Gold,Oh,,,,
3077,BFMC #3077,1756,136.04627596046615,Triple Bear,6,Dark Green 1,Blue,Tank Top Brown,Smiling Cigarrete,Yellow And Blue,,,
1105,BFMC #1105,1757,135.8339152836173,,6,Yellow,Green,Black Hoddie,Smiling Cigarrete,Green Aviator,Blue Party,,
75,BFMC #75,1758,135.81144732194824,,5,Light Blue,Green,Tank Top Red,Smiling,,Chicken Hat,,
3394,BFMC #3394,1759,135.8027647352359,,6,Light Green,Brown,Green Orange Jacket,Smiling Bubble Gum,Blue And Green,Big Foot Hat,,
1649,BFMC #1649,1760,135.75841078230098,,6,Dark Green 1,Brown,Basic Light,Smiling,Yellow And Blue,Laurel Wreath,,
121,BFMC #121,1761,135.69682351421812,,6,Dark Green 1,Blue,Basic Light,Red Tongue,Yellow And Blue,White Camper,,
3494,BFMC #3494,1762,135.6173395483404,Bear,6,Dark Blue,Orange,Light Brown,Very Angry,,Chicken Hat,,
3435,BFMC #3435,1763,135.61488982292764,,6,Dark Green 2,Brown,Green Militar,Smiling Braces,,Vietnamite,,Big Foot Gold
3217,BFMC #3217,1764,135.59653821284724,,6,Light,Green,Green Orange Jacket,Golden Teeth,Blue Stars,Brown With Yellow Flower,,
4586,BFMC #4586,1765,135.59007033698558,,5,Orange,Brown,Basic Light,Very Angry Teeth,,Mummy,,
375,BFMC #375,1766,135.58153558915154,,5,Dark,Brown,Grey Stars,Smiling Cigarrete,,,,Teeth
4642,BFMC #4642,1767,135.55783150036405,,6,Dark,Blue,Grey Militar,Angry Teeth,Thug Life,Big Foot Hat,,
2421,BFMC #2421,1768,135.5561640934221,,6,Dark Blue,Orange,Black Hoddie,Oh,Sun Glasses,Hunter,,
4486,BFMC #4486,1769,135.5297449145059,,5,Light Blue,Brown,Tank Top Militar,Angry,,Vietinamite With Horns On Fire,,
4498,BFMC #4498,1770,135.52103418062316,,5,Orange,Brown,Basic Light,Bubble Gum,,Blue And Yellow With Horns On Fire,,
204,BFMC #204,1771,135.43662142213165,,5,Orange,Pink,Brown Hoddie,Curious,,Vietinamite With Horns On Fire,,
1304,BFMC #1304,1772,135.299406817537,,5,Dark Blue,Pink,Light Blue Militar,Red Tongue,Blue And Green,,,
3931,BFMC #3931,1773,135.26684394071177,,5,Dark Green 2,Brown,Yellow Gold,Very Angry,,,,Teeth
1229,BFMC #1229,1774,135.2210212350563,Claws,6,Dark Green 2,Brown,Blue White Leafs,Upset,,Vietnamite,,
2588,BFMC #2588,1775,135.1202869803127,,5,Dark Blue,Green,Light Green Jacket,Angry Knife,Yellow And Blue,,,
2126,BFMC #2126,1776,135.08929701721362,,6,Dark Green 2,Orange,Tank Top White,Smiling,Green Aviator,Green Brain,,
1673,BFMC #1673,1777,135.08128991606884,,5,Dark Green 2,Pink,Yellow,Angry Knife,Yellow,,,
2027,BFMC #2027,1778,135.04571206950712,,5,Dark Green 1,Brown,Purple Leafs,Golden Teeth,,Hunter,,
497,BFMC #497,1779,135.03607010449267,,6,Dark Green 1,Blue,Blue Stars,Angry Teeth,Thug Life,Blue Party,,
5028,BFMC #5028,1780,134.95717995025865,,6,Dark Blue,Brown,Light Green Jacket,Angry Teeth,,Blue,,Teeth
3545,BFMC #3545,1781,134.9557251845224,,6,Yellow,Blue,Tank Top White,Red Tongue,Blue And Green,Hunter,,
4780,BFMC #4780,1782,134.91253497649868,,6,Light Blue,Blue,Green Hoddie,Angry Teeth,Yellow,Big Foot Hat,,
4053,BFMC #4053,1783,134.88652590276058,,6,Orange,Brown,Green Leafs,Sad,Yellow,Vietnamite,,
2794,BFMC #2794,1784,134.8434712303832,Claws,7,Dark,Orange,Green Orange Jacket,Very Angry,Sun Glasses,Big Foot Hat,,
244,BFMC #244,1785,134.70964964413693,,5,Light Green,Brown,Cheetah Hoddie,Smiling Cigarrete,Yellow,,,
112,BFMC #112,1786,134.66245027146743,,6,Dark,Green,Brown Big Foot,Cute,,Angel,,Big Foot Gold
1772,BFMC #1772,1787,134.61433724652147,,5,Dark,Brown,Blue Bananas,Very Angry,Sun Glasses,,,
2759,BFMC #2759,1788,134.59742351040086,,5,Dark Green 1,Brown,Green Leafs,Smiling Teeth,,Laurel Wreath,,
960,BFMC #960,1789,134.47612350468484,,5,Light,Green,Grey Militar,Cute,,,,Bitcoin Gold
4700,BFMC #4700,1790,134.4063145439405,,5,Orange,Brown,Light Blue Militar,Smiling Braces,Blue Stars,,,
3617,BFMC #3617,1791,134.32581830876774,,5,Light,Brown,Light Blue Militar,Angry,,,,Big Foot Gold
2534,BFMC #2534,1792,134.27830589205794,,5,Dark,Brown,Green Pink Flowers,Oh,Blue And Green,,,
532,BFMC #532,1793,134.1716995288632,,6,Orange,Brown,Militar Green Jacket,Red Tongue,Sun Glasses,Vietnamite,,
1316,BFMC #1316,1794,134.1673064168015,,5,Dark,Green,Brown,Very Angry,,White Camper,,
1973,BFMC #1973,1795,134.1150303706789,,5,Dark Green 2,Brown,Purple,Smiling,,Big Foot Hat,,
1599,BFMC #1599,1796,134.07997708931532,,6,Dark,Green,Basic Light,Smiling,Thug Life,Mummy,,
926,BFMC #926,1797,134.0791283951057,,5,Dark Blue,Green,Light Blue Militar,Curious,Thug Life,,,
1042,BFMC #1042,1798,134.0305824713589,,6,Light Green,Blue,Tank Top White,Very Angry,Blue And Green,Green Brain,,
863,BFMC #863,1799,134.00023575676119,,6,Light,Brown,Green Militar,Sad,Blue And Green,Black Power,,
1251,BFMC #1251,1800,133.99303326914017,,5,Dark Green 1,Green,Green,Angry,,Big Foot Hat,,
108,BFMC #108,1801,133.94989207961612,,6,Pink,Brown,Tank Top Militar,Smiling Cigarrete,Yellow,Green Brain,,
1311,BFMC #1311,1802,133.93015002582985,,4,Dark,Brown,Red Hoddie,Oh,,,,
1526,BFMC #1526,1803,133.8350455891694,,6,Dark Green 2,Brown,Militar Jacket,Very Angry,Sun Glasses With Gold Details,,,Big Foot Gold
4137,BFMC #4137,1804,133.833823507492,,6,Dark,Pink,Yellow,Smiling Braces,Sun Glasses,Vietnamite,,
1470,BFMC #1470,1805,133.7902852849211,,5,Pink,Brown,Blue Stars,Smiling,3D,,,
4870,BFMC #4870,1806,133.78856402505295,,6,Dark Blue,Green,Blue White Leafs,Red Tongue,Thug Life,Angel,,
331,BFMC #331,1807,133.77171061173416,,5,Dark Green 2,Green,Dark Militar Green Jacket,Curious,,Laurel Wreath,,
1201,BFMC #1201,1808,133.75357125232966,Claws,6,Yellow,Brown,Brown Hoddie,Smiling Cigarrete,,Green Brain,,
2795,BFMC #2795,1809,133.700186438741,,6,Dark,Blue,Brown Hoddie,Upset,Thug Life,Blue Frenchie,,
266,BFMC #266,1810,133.6987188905661,,4,Dark Blue,Brown,Purple Militar Hoddie,Very Angry Teeth,,,,
2729,BFMC #2729,1811,133.65271753585998,,5,Dark,Blue,Brown And Light Green Jacket,Curious,Yellow Aviator,,,
4597,BFMC #4597,1812,133.61114066951149,,5,Orange,Green,Tank Top Militar,Curious,,Chicken Hat,,
4490,BFMC #4490,1813,133.6078275945453,,6,Dark Green 1,Green,Light Green Jacket,Golden Teeth,,White Camper,,Teeth
76,BFMC #76,1814,133.59228520647196,,4,Dark Green 2,Orange,Yellow Leafs,Curious,,,,
2675,BFMC #2675,1815,133.58119255715022,,6,Light,Blue,Militar Jacket,Angry,Thug Life,Blue Frenchie,,
3757,BFMC #3757,1816,133.5421547315915,,4,Dark Blue,Brown,Blue Bananas,Smiling Teeth,,,,
635,BFMC #635,1817,133.52323205007616,,5,Dark Green 2,Pink,Tank Top Brown,Smiling,,Luck Poker Militar,,
4622,BFMC #4622,1818,133.39483977722355,,5,Orange,Brown,Brown And Light Green Jacket,Smiling Cigarrete,,Angel,,
2717,BFMC #2717,1819,133.36039073282095,,6,Pink,Pink,Light Green Jacket,Sad,Yellow Aviator,,,Teeth
4202,BFMC #4202,1820,133.35107984281302,,6,Dark Green 1,Green,Tank Top Militar,Red Tongue,Blue Stars,Hunter,,
2383,BFMC #2383,1821,133.31098143426192,,6,Light Green,Pink,,Wow,Yellow,Black Power,,Big Foot Gold
1966,BFMC #1966,1822,133.2665484948304,,4,Dark Green 1,Orange,Yellow Leafs,Angry Teeth,,,,
1976,BFMC #1976,1823,133.23873456299475,,6,Dark,Green,Tank Top Brown,Golden Teeth,Sun Glasses,Black Power,,
3111,BFMC #3111,1824,133.2377897669996,,5,Dark,Blue,Blue White Leafs,Angry,,Mummy,,
2472,BFMC #2472,1825,133.18948169616382,,6,Dark Green 2,Brown,Yellow,Red Tongue,Blue Stars,White Camper With Horns,,
581,BFMC #581,1826,133.1488200764671,,4,Dark Blue,Pink,Cheetah Hoddie,Smiling Braces,,,,
4426,BFMC #4426,1827,133.1231019117131,,6,Dark Green 1,Brown,Green Militar,Angry Teeth,Blue And Green,Chicken Hat,,
1925,BFMC #1925,1828,133.0591232811747,,5,Dark,Brown,Yellow,Smiling,,Blue And Yellow With Horns On Fire,,
3353,BFMC #3353,1829,132.94373252759632,,5,Dark Green 2,Blue,Purple Leafs,Red Tongue,,Blue Party,,
2084,BFMC #2084,1830,132.84578912302138,Clown Nose,6,Light,Orange,Green Orange Jacket,Angry Teeth,,Blue Frenchie,,
4412,BFMC #4412,1831,132.83033744014523,,6,Yellow,Brown,Green Orange Jacket,Smiling Teeth,Green Aviator,Angel,,
2769,BFMC #2769,1832,132.8295476185827,,6,Dark Green 2,Brown,Dark Militar Green Jacket,Oh,Thug Life,,,Bitcoin Gold
3604,BFMC #3604,1833,132.80046092370816,,6,Pink,Green,Green Militar,Smiling Cigarrete,Sun Glasses,,,Bitcoin Gold
4812,BFMC #4812,1834,132.75759893976763,,5,Dark Green 2,Blue,Tank Top Red,Angry Teeth,,Chicken Hat,,
4698,BFMC #4698,1835,132.73598231382948,,6,Pink,Green,Tank Top White,Bubble Gum,Yellow Aviator,Blue Party,,
1243,BFMC #1243,1836,132.7175965417378,,4,Light Green,Brown,Grey Stars,Angry,,,,
1548,BFMC #1548,1837,132.66572734483805,,6,Dark Green 2,Orange,Blue White Leafs,Smiling Braces,Blue And Green,Blue Frenchie,,
4127,BFMC #4127,1838,132.59536860859666,,5,Pink,Blue,Tank Top Militar,Curious,Red Aviator,,,
3687,BFMC #3687,1839,132.49766542792216,,5,Dark Green 2,Blue,Tank Top White,Angry Bubble Gum,,Black Power,,
1562,BFMC #1562,1840,132.43191556006335,Clown Nose,6,Dark Green 1,Brown,Basic Light,Angry,,Vietinamite With Horns On Fire,,
1968,BFMC #1968,1841,132.36958177644274,,4,Light Blue,Blue,Pink Light Blue Leafs,Angry,,,,
697,BFMC #697,1842,132.3365981127484,,5,Dark,Brown,Black Hoddie,Sad,,Blue And Yellow Party,,
42,BFMC #42,1843,132.3015882087091,,6,Yellow,Blue,Light Brown,Angry Teeth,Blue Stars,Black Power,,
925,BFMC #925,1844,132.29190854464602,Claws,7,Dark Green 2,Brown,Yellow,Bubble Gum,Yellow,Blue Party,,
3909,BFMC #3909,1845,132.28465999239327,,5,Dark Blue,Brown,Tank Top Red,Angry Teeth,,Brown With Yellow Flower,,
5039,BFMC #5039,1846,132.17171071864053,,6,Dark Green 2,Brown,Green Hoddie,Oh,Blue And Green,Angel,,
3503,BFMC #3503,1847,132.15915503434903,,5,Yellow,Brown,Militar Green Jacket,Sad,,Blue,,
5040,BFMC #5040,1848,132.07430421465915,,4,Dark Blue,Orange,Yellow Leafs,Very Angry,,,,
3967,BFMC #3967,1849,132.0382749185845,,5,Yellow,Blue,Green Leafs,Wow,Red Aviator,,,
502,BFMC #502,1850,132.0087406189898,,6,Dark Green 1,Pink,Brown,Smiling Cigarrete,Blue And Green,Angel,,
967,BFMC #967,1851,131.93294299662503,,5,Dark Green 1,Brown,Green Militar,Smiling Teeth,,Blue,,
129,BFMC #129,1852,131.87850926859775,,5,Dark Green 1,Green,Cheetah,Smiling Braces,,,,Bitcoin Gold
2211,BFMC #2211,1853,131.86114572157297,,5,Pink,Blue,Green Hoddie,Smiling,,Vietnamite,,
738,BFMC #738,1854,131.8398014970115,,5,Dark Green 1,Brown,Light Brown,Upset,,Laurel Wreath,,
1770,BFMC #1770,1855,131.82428082212422,,5,Dark Blue,Green,Green Militar,Red Tongue,,Luck Poker Militar,,
4951,BFMC #4951,1856,131.8069478621839,,5,Light Blue,Brown,Grey Militar,Smiling,,Blue And Yellow Party,,
2887,BFMC #2887,1857,131.795273492736,,4,Light Green,Brown,Yellow Leafs,Golden Teeth,,,,
1323,BFMC #1323,1858,131.78691053385376,,6,Dark Green 1,Orange,Basic Light,Sad,Yellow,Chicken Hat,,
3149,BFMC #3149,1859,131.73113402876308,,5,Dark Green 1,Brown,Purple Leafs,Smiling Teeth,Yellow And Blue,,,
2725,BFMC #2725,1860,131.7280376763886,,5,Dark Green 2,Green,Blue Stars,Wow,,Hunter,,
4672,BFMC #4672,1861,131.62929929235878,,6,Dark,Blue,Tank Top Red,Bubble Gum,Thug Life,Blue Party,,
1180,BFMC #1180,1862,131.5677431549441,,6,Light Green,Brown,Green Orange Jacket,Bubble Gum,Thug Life,Blue And Yellow Party,,
1403,BFMC #1403,1863,131.5545054157025,,4,Dark,Brown,Purple Hoddie,Very Angry Teeth,,,,
178,BFMC #178,1864,131.5505068938219,,4,Dark Green 1,Orange,Yellow Leafs,Bubble Gum,,,,
1160,BFMC #1160,1865,131.53720153119616,,4,Dark Blue,Brown,Red Hoddie,Bubble Gum,,,,
723,BFMC #723,1866,131.52419595739593,,6,Dark Green 1,Blue,Dark Militar Green Jacket,Smiling Cigarrete,,Blue And Yellow Party,,Big Foot Gold
234,BFMC #234,1867,131.48635513525633,,5,Dark Green 2,Blue,Purple Militar Hoddie,Golden Teeth,Yellow,,,
3115,BFMC #3115,1868,131.4793250909342,,6,Dark Blue,Green,Light Brown,Angry,Thug Life,Blue Frenchie,,
2699,BFMC #2699,1869,131.42231873528988,,6,Light Blue,Green,Green Orange Jacket,Golden Teeth,Sun Glasses,Vietnamite,,
3325,BFMC #3325,1870,131.3939569858042,,4,Dark Blue,Brown,Purple Hoddie,Very Angry Teeth,,,,
3346,BFMC #3346,1871,131.31228991677304,,4,Dark Green 2,Green,Militar Hoddie,Smiling Cigarrete,,,,
4276,BFMC #4276,1872,131.29480111708895,,6,Dark,Orange,Grey Militar,Cute,,Big Foot Hat,,Teeth
2140,BFMC #2140,1873,131.2899754850989,,6,Dark Green 1,Brown,Green Hoddie,Red Tongue,,Blue Party,,Teeth
4439,BFMC #4439,1874,131.254293970402,Claws,6,Light,Orange,Green Hoddie,Angry Teeth,,,,Teeth
2904,BFMC #2904,1875,131.21275227610215,,5,Dark Green 1,Pink,Green Orange Jacket,Teeth,,Brown With Yellow Flower,,
997,BFMC #997,1876,131.15992086218847,,5,Dark,Blue,Purple Hoddie,Smiling Braces,Yellow,,,
1145,BFMC #1145,1877,131.07171219185935,,5,Light Green,Orange,Black Hoddie,Angry Bubble Gum,,,,Teeth
2590,BFMC #2590,1878,130.98086645843804,,5,Dark,Brown,Orange Hoddie,Smiling,,Black Power,,
206,BFMC #206,1879,130.9629354262853,,5,Dark Green 1,Pink,Yellow,Teeth,,White Camper With Horns,,
263,BFMC #263,1880,130.95391943747384,,4,Dark Blue,Brown,Purple,Smiling Teeth,,,,
1707,BFMC #1707,1881,130.82851445552592,Clown Nose,5,Pink,Brown,Tank Top White,Smiling Bubble Gum,,,,
5024,BFMC #5024,1882,130.81579529756237,,5,Light Green,Brown,Brown Big Foot,Smiling Cigarrete,,Vietinamite With Horns On Fire,,
3203,BFMC #3203,1883,130.77334352412814,,5,Orange,Green,Light Brown,Calm Knife,,,,Teeth
268,BFMC #268,1884,130.6830204841863,Triple Bear,6,Dark Blue,Brown,Tank Top Brown,Smiling,Yellow And Blue,,,
992,BFMC #992,1885,130.65008689093474,,6,Light Blue,Brown,Brown,Smiling,Sun Glasses,Angel,,
3793,BFMC #3793,1886,130.57375161724798,,5,Dark Green 2,Brown,Brown Big Foot,Smiling Teeth,,Vietnamite,,
4928,BFMC #4928,1887,130.46491848439786,,5,Pink,Green,Green,Cute,Yellow,,,
1704,BFMC #1704,1888,130.4401600597729,,5,Dark Blue,Brown,Green Orange Jacket,Red Tongue,,Elf,,
2253,BFMC #2253,1889,130.39838864139764,,5,Orange,Brown,Brown Hoddie,Very Angry,,Luck Poker Militar,,
41,BFMC #41,1890,130.31293473920059,,5,Dark Green 2,Brown,Grey Militar,Smiling Cigarrete,,Brown With Yellow Flower,,
416,BFMC #416,1891,130.26829443947543,,5,Dark Green 2,Blue,Tank Top Brown,Golden Teeth,,Angel With Horns On Fire,,
4084,BFMC #4084,1892,130.2575528756354,,4,Dark Blue,Brown,Purple Militar Hoddie,Oh Concerned,,,,
3723,BFMC #3723,1893,130.22725023208778,,6,Dark Green 2,Blue,Militar Jacket,Red Tongue,Blue And Green,,,Bitcoin Gold
4264,BFMC #4264,1894,130.12460965617186,,5,Dark Green 2,Blue,Orange Hoddie,Wow,Sun Glasses,,,
2844,BFMC #2844,1895,129.9893876627991,Clown Nose,6,Yellow,Orange,Militar Green Jacket,Cute,,Angel,,
2846,BFMC #2846,1896,129.96405018617614,Bear,7,Dark,Blue,Green Leafs,Upset,Yellow,Big Foot Hat,,
2718,BFMC #2718,1897,129.88659792018936,,6,Dark Blue,Blue,Brown Hoddie,Very Angry,Blue And Green,White Camper With Horns,,
2833,BFMC #2833,1898,129.8052412377793,,6,Pink,Brown,Militar Green Jacket,Smiling Braces,Blue And Green,Vietnamite,,
1683,BFMC #1683,1899,129.7682078016611,,4,Light Blue,Green,Blue Bananas,Smiling,,,,
4941,BFMC #4941,1900,129.73804627807348,,6,Dark Blue,Green,Brown,Oh,Yellow And Blue,Big Foot Hat,,
3867,BFMC #3867,1901,129.7340927419499,,6,Dark Green 1,Green,Tank Top Brown,Smiling Cigarrete,Blue And Green,Black Power,,
4406,BFMC #4406,1902,129.61841349018425,,5,Yellow,Brown,Blue Stars,Very Angry Teeth,,Big Foot Hat,,
3446,BFMC #3446,1903,129.58178939026695,,6,Orange,Brown,Tank Top White,Bubble Gum,Sun Glasses,Blue Frenchie,,
4503,BFMC #4503,1904,129.54118634928778,,6,Yellow,Pink,Tank Top Red,Smiling,Yellow,Big Foot Hat,,
890,BFMC #890,1905,129.5000461216313,,5,Light Green,Brown,Punk Brown Militar Jacket,Smiling Braces,Thug Life,,,
2849,BFMC #2849,1906,129.49212455094482,,6,Light,Brown,Tank Top Militar,Oh Concerned,,Blue Party,,Teeth
4116,BFMC #4116,1907,129.3733160533377,,6,Light,Brown,Green Orange Jacket,Smiling,Blue And Green,Blue,,
368,BFMC #368,1908,129.28502540324976,,4,Light,Brown,Cheetah Hoddie,Oh,,,,
1663,BFMC #1663,1909,129.27860020430907,,5,Pink,Orange,Zebra Hoddie,Smiling,Blue And Green,,,
1824,BFMC #1824,1910,129.20299064577745,Claws,6,Light,Orange,Green Militar,Curious,,Angel,,
4105,BFMC #4105,1911,129.16384479355577,,5,Light Blue,Green,Tank Top White,Oh,Red Aviator,,,
94,BFMC #94,1912,129.10501889183567,,6,Dark,Brown,Green Leafs,Smiling Cigarrete,Blue And Green,Luck Poker Militar,,
1989,BFMC #1989,1913,128.97340130600563,Claws,6,Light,Brown,Blue Stars,Golden Teeth,Yellow And Blue,,,
4387,BFMC #4387,1914,128.95043763038862,,5,Yellow,Pink,Black Hoddie,Wow,Yellow And Blue,,,
1729,BFMC #1729,1915,128.93381481455322,,5,Orange,Orange,Blue Stars,Oh,,Angel,,
4989,BFMC #4989,1916,128.8730914443451,,6,Pink,Blue,Green Orange Jacket,Wow,Sun Glasses,Angel,,
