ID,Name,Rank,Rarity_Score,Accessories-Scores,Attributes-Scores,Background-Scores,Body-Scores,Clothes-Scores,Face-Scores,Glasses-Scores,Hat-Scores,Legendary-Scores,Necklace-Scores
4070,BFMC #4070,2205,115.14895953916252,,2,7,5,21,19,24,34,,
3628,BFMC #3628,2206,115.12518588411801,,2,11,2,26,20,,51,,
2071,BFMC #2071,2207,115.02443087519262,17,2,7,9,33,27,16,,,
371,BFMC #371,2208,115.02042925081882,,2,6,2,31,19,,51,,
800,BFMC #800,2209,114.98155645503537,,7,7,2,67,29,,,,
1566,BFMC #1566,2210,114.91664914645062,,2,11,2,26,33,,38,,
4310,BFMC #4310,2211,114.91476552648507,,2,7,9,26,44,24,,,
770,BFMC #770,2212,114.82606734450835,,2,15,2,21,50,22,,,
1113,BFMC #1113,2213,114.81445196622475,,7,7,9,31,58,,,,
3895,BFMC #3895,2214,114.77100618992507,,2,7,5,29,18,,52,,
2581,BFMC #2581,2215,114.75981838743644,,2,7,9,44,12,,38,,
4749,BFMC #4749,2216,114.69108032946039,,2,7,9,26,20,24,,,23
151,BFMC #151,2217,114.62892875761987,,7,7,5,74,20,,,,
2227,BFMC #2227,2218,114.59094921852824,17,2,6,2,67,18,,,,
1128,BFMC #1128,2219,114.57912105589128,17,2,11,5,26,19,,31,,
2118,BFMC #2118,2220,114.57838824682061,,2,6,2,21,17,25,38,,
4347,BFMC #4347,2221,114.57055906435924,,7,7,5,74,20,,,,
521,BFMC #521,2222,114.50468055459801,,7,7,5,74,20,,,,
2192,BFMC #2192,2223,114.48171996992524,,2,7,2,51,28,22,,,
1556,BFMC #1556,2224,114.47840941072874,,2,16,2,26,29,18,,,17
807,BFMC #807,2225,114.42052208774663,,2,15,5,21,19,25,24,,
1508,BFMC #1508,2226,114.34505646712346,,2,7,2,21,29,50,,,
1598,BFMC #1598,2227,114.33894760495768,,2,6,2,27,29,,45,,
825,BFMC #825,2228,114.33866296410028,,7,16,2,67,20,,,,
4708,BFMC #4708,2229,114.31808603056801,,2,7,9,31,20,,24,,17
718,BFMC #718,2230,114.27165547772553,,7,14,2,69,20,,,,
4320,BFMC #4320,2231,114.27109407251822,,7,11,8,67,18,,,,
3902,BFMC #3902,2232,114.24008122543542,,2,14,9,29,19,,38,,
496,BFMC #496,2233,114.12797657047022,,2,16,2,50,19,22,,,
3408,BFMC #3408,2234,114.06386884801128,20,2,7,2,51,29,,,,
4113,BFMC #4113,2235,114.03646406423134,,2,7,2,27,19,54,,,
2806,BFMC #2806,2236,114.0027867736036,,2,11,2,27,17,,52,,
2629,BFMC #2629,2237,113.94061451064256,,2,16,2,45,28,18,,,
66,BFMC #66,2238,113.79254206189106,,2,15,5,26,20,18,25,,
3189,BFMC #3189,2239,113.77405300706731,,2,11,8,46,19,25,,,
979,BFMC #979,2240,113.77185820324242,,7,11,5,45,44,,,,
2865,BFMC #2865,2241,113.7305725102071,,2,7,2,48,28,,25,,
2406,BFMC #2406,2242,113.68752819398709,,2,16,5,29,20,16,,,23
907,BFMC #907,2243,113.68513590038289,,2,14,5,33,18,,39,,
2598,BFMC #2598,2244,113.65460588236837,,2,11,2,26,18,,52,,
3069,BFMC #3069,2245,113.64473708459194,,2,7,9,49,20,24,,,
4729,BFMC #4729,2246,113.63714456681124,,2,14,2,49,29,15,,,
11,BFMC #11,2247,113.51086133059833,,2,7,2,21,28,,51,,
4479,BFMC #4479,2248,113.45848540786618,,7,7,5,74,18,,,,
4425,BFMC #4425,2249,113.40906630232321,,2,7,8,51,18,25,,,
859,BFMC #859,2250,113.32849423440304,25,2,7,9,49,19,,,,
2236,BFMC #2236,2251,113.32684328183505,,2,6,2,33,50,16,,,
2395,BFMC #2395,2252,113.28446344918821,,7,15,5,66,18,,,,
4360,BFMC #4360,2253,113.27834261494291,20,2,7,2,50,29,,,,
965,BFMC #965,2254,113.26581694871355,,2,7,5,21,33,18,24,,
2340,BFMC #2340,2255,113.2039648604521,,2,7,8,21,20,,53,,
620,BFMC #620,2256,113.19401131046222,,2,15,5,45,20,,24,,
618,BFMC #618,2257,113.11001937125779,,7,6,5,74,19,,,,
646,BFMC #646,2258,112.97585811492776,,2,11,2,45,12,,38,,
1621,BFMC #1621,2259,112.9406168838493,,2,7,2,35,12,,52,,
339,BFMC #339,2260,112.8446177645766,,2,6,5,26,19,,52,,
1281,BFMC #1281,2261,112.72841976630956,,2,14,2,21,33,,38,,
4823,BFMC #4823,2262,112.50627277191295,,2,11,2,51,19,,24,,
168,BFMC #168,2263,112.497538200587,,2,7,5,37,20,15,24,,
2803,BFMC #2803,2264,112.47365270666025,,2,7,5,26,20,50,,,
2239,BFMC #2239,2265,112.45093317926406,,7,14,5,66,19,,,,
4143,BFMC #4143,2266,112.41422757528132,,2,11,2,51,19,,25,,
362,BFMC #362,2267,112.37964449711319,,7,14,2,67,20,,,,
3043,BFMC #3043,2268,112.18359904102633,,7,7,2,67,27,,,,
2438,BFMC #2438,2269,112.05330563110323,,2,7,2,21,33,,45,,
2428,BFMC #2428,2270,112.03085703406629,,2,11,5,26,20,,46,,
2874,BFMC #2874,2271,112.00440851073006,,2,15,5,21,17,50,,,
3963,BFMC #3963,2272,111.74676500152795,,2,7,2,33,19,,46,,
294,BFMC #294,2273,111.71902539221396,25,2,11,5,48,18,,,,
1955,BFMC #1955,2274,111.46934843125405,,2,7,5,51,20,,24,,
3095,BFMC #3095,2275,111.39394285808193,,2,15,2,26,19,,45,,
3838,BFMC #3838,2276,111.35945354379001,,2,7,9,31,12,22,25,,
4307,BFMC #4307,2277,111.19879028584431,,2,7,2,44,29,,25,,
3561,BFMC #3561,2278,111.11825393920286,,2,7,2,40,12,,46,,
5079,BFMC #5079,2279,111.08408504582472,,2,7,2,26,19,,52,,
4983,BFMC #4983,2280,111.08069250324185,,7,7,5,46,44,,,,
4931,BFMC #4931,2281,110.93444660796898,,2,11,2,29,19,,46,,
435,BFMC #435,2282,110.90520904387448,,2,6,2,29,20,,50,,
211,BFMC #211,2283,110.84995026103338,,7,7,9,66,20,,,,
3846,BFMC #3846,2284,110.8495070617406,,7,7,8,67,20,,,,
4129,BFMC #4129,2285,110.70606322648577,39,2,11,9,31,14,,,,
4856,BFMC #4856,2286,110.68444607689548,,2,7,2,29,20,,25,,23
4685,BFMC #4685,2287,110.63871438417962,,7,7,2,80,12,,,,
1743,BFMC #1743,2288,110.55012795128228,,2,7,8,27,18,,46,,
3191,BFMC #3191,2289,110.54894016762665,,2,14,2,29,19,,24,,17
2560,BFMC #2560,2290,110.47920082632166,,2,6,5,29,31,,34,,
1524,BFMC #1524,2291,110.46241404889544,,2,7,5,37,18,,39,,
2586,BFMC #2586,2292,110.45920381857869,,2,7,8,40,17,,34,,
3597,BFMC #3597,2293,110.45647787208753,,2,15,2,51,19,18,,,
3131,BFMC #3131,2294,110.42705644946292,,2,7,5,21,58,16,,,
5041,BFMC #5041,2295,110.39342394625344,39,2,6,5,31,24,,,,
4724,BFMC #4724,2296,110.30000174856646,,2,7,5,51,20,,,,23
4247,BFMC #4247,2297,110.23591404822737,,2,6,8,49,20,,,,23
3831,BFMC #3831,2298,110.23220556153308,,2,7,5,26,44,24,,,
1573,BFMC #1573,2299,110.17704185272355,,2,6,2,26,19,,52,,
342,BFMC #342,2300,110.17431522954632,,2,11,9,33,20,,31,,
560,BFMC #560,2301,109.8943220232055,,2,7,2,27,20,50,,,
377,BFMC #377,2302,109.84410003196247,,2,16,2,21,12,54,,,
3633,BFMC #3633,2303,109.83340477645987,17,2,7,2,46,33,,,,
715,BFMC #715,2304,109.79541982942202,,2,6,2,21,20,,56,,
5097,BFMC #5097,2305,109.77806829815991,,2,7,5,37,17,,39,,
3697,BFMC #3697,2306,109.77400541435308,,2,7,8,29,12,50,,,
1004,BFMC #1004,2307,109.73757360680717,25,2,15,2,49,14,,,,
1248,BFMC #1248,2308,109.70708491229864,,2,16,2,26,19,18,,,23
3983,BFMC #3983,2309,109.67362482513006,,2,16,5,48,20,16,,,
325,BFMC #325,2310,109.6495007785304,,2,6,9,26,20,,44,,
838,BFMC #838,2311,109.64156072243817,,7,11,2,67,20,,,,
3326,BFMC #3326,2312,109.62329268243403,,2,15,2,27,20,16,25,,
2776,BFMC #2776,2313,109.34131333586699,,2,7,5,26,14,,52,,
1373,BFMC #1373,2314,109.24801249437058,,2,7,8,31,20,,38,,
2422,BFMC #2422,2315,109.225700471074,,2,11,5,29,20,,39,,
2237,BFMC #2237,2316,109.21265692920133,,2,7,8,48,18,,24,,
3303,BFMC #3303,2317,109.17603885092034,,2,7,2,51,12,32,,,
4927,BFMC #4927,2318,109.15806877596818,,2,14,5,26,18,,24,,17
46,BFMC #46,2319,109.09827327344655,25,2,7,2,34,19,,,,17
3946,BFMC #3946,2320,109.05318152834359,,7,11,5,26,58,,,,
5010,BFMC #5010,2321,109.02994272468057,20,2,11,5,45,24,,,,
3890,BFMC #3890,2322,108.83706817949543,,2,16,8,46,19,15,,,
4714,BFMC #4714,2323,108.74493728914238,,2,6,5,21,20,,52,,
2883,BFMC #2883,2324,108.59791815594762,25,2,7,5,35,33,,,,
1366,BFMC #1366,2325,108.59208755332413,,2,7,2,51,28,16,,,
1076,BFMC #1076,2326,108.56421030135033,,2,6,5,29,20,18,25,,
2175,BFMC #2175,2327,108.56012586485996,,2,15,2,29,33,,25,,
4470,BFMC #4470,2328,108.39454500249931,,2,11,5,50,19,18,,,
2110,BFMC #2110,2329,108.38962508658285,,2,11,2,21,24,,46,,
3234,BFMC #3234,2330,108.35132805582873,,2,7,5,31,20,16,25,,
1519,BFMC #1519,2331,108.27001595961731,,2,6,9,51,20,16,,,
2151,BFMC #2151,2332,108.13558651787291,,2,7,8,26,18,,,,44
5098,BFMC #5098,2333,108.11318179123862,17,2,16,9,26,18,16,,,
1513,BFMC #1513,2334,108.0084768063539,,2,11,2,31,19,,39,,
3601,BFMC #3601,2335,107.94709882283779,,2,6,8,50,20,18,,,
599,BFMC #599,2336,107.87447266894101,,2,14,2,29,19,,39,,
77,BFMC #77,2337,107.82381417342054,,2,7,8,29,18,16,24,,
1054,BFMC #1054,2338,107.80364065048006,,2,11,2,21,17,,52,,
4759,BFMC #4759,2339,107.7711410483901,,2,7,5,49,19,,24,,
912,BFMC #912,2340,107.65988134665764,,2,7,8,35,31,22,,,
2778,BFMC #2778,2341,107.58163112186651,,2,7,8,27,12,,31,,17
4676,BFMC #4676,2342,107.55612732538,,2,7,8,29,44,16,,,
374,BFMC #374,2343,107.38576846170473,,2,6,8,45,19,24,,,
4997,BFMC #4997,2344,107.35622853966375,,7,7,5,69,18,,,,
3764,BFMC #3764,2345,107.33334241060517,,2,6,2,37,33,,24,,
1360,BFMC #1360,2346,107.1621317416427,20,2,7,8,35,33,,,,
1737,BFMC #1737,2347,107.02349526956257,,2,11,2,49,24,16,,,
3632,BFMC #3632,2348,107.01101334964704,20,2,7,5,51,20,,,,
3877,BFMC #3877,2349,106.97427930546272,,2,15,2,21,12,,52,,
4543,BFMC #4543,2350,106.95255250641169,,2,6,2,31,12,50,,,
3720,BFMC #3720,2351,106.86579963783477,,2,7,5,31,17,18,,,23
2242,BFMC #2242,2352,106.85577509864062,,2,11,2,27,28,,34,,
4728,BFMC #4728,2353,106.741909149334,,2,7,2,31,29,32,,,
5013,BFMC #5013,2354,106.73824943799579,,2,7,2,51,20,22,,,
1090,BFMC #1090,2355,106.72108557724036,,2,6,5,26,14,16,34,,
3629,BFMC #3629,2356,106.69632531607628,,2,7,5,26,20,,45,,
3583,BFMC #3583,2357,106.58750905944463,,7,11,2,67,17,,,,
2357,BFMC #2357,2358,106.5537324465854,,2,7,8,21,20,15,31,,
2031,BFMC #2031,2359,106.53183066725795,,7,7,5,67,18,,,,
2894,BFMC #2894,2360,106.48367584805212,,2,7,2,51,19,,,,23
597,BFMC #597,2361,106.47310146186751,20,2,6,9,35,31,,,,
1875,BFMC #1875,2362,106.38689659152189,,7,11,5,48,33,,,,
772,BFMC #772,2363,106.3782140631459,,7,11,2,33,50,,,,
4172,BFMC #4172,2364,106.35677128605961,,7,11,8,,33,,45,,
4222,BFMC #4222,2365,106.30804245450653,,2,7,5,51,17,22,,,
4428,BFMC #4428,2366,106.18001985821111,,2,7,5,27,31,,31,,
2740,BFMC #2740,2367,106.13580945795316,,2,6,2,26,18,50,,,
1137,BFMC #1137,2368,106.10058902046168,,2,7,2,21,14,32,25,,
2785,BFMC #2785,2369,106.04909028390442,,2,11,2,51,12,,25,,
3434,BFMC #3434,2370,106.04304051392391,,2,11,9,29,12,16,,,23
1897,BFMC #1897,2371,106.01170441687233,20,2,11,5,34,31,,,,
2836,BFMC #2836,2372,105.99008254750838,,7,11,2,50,33,,,,
233,BFMC #233,2373,105.85312999318556,,2,11,9,44,19,18,,,
852,BFMC #852,2374,105.84486511091912,,2,7,2,21,19,,52,,
153,BFMC #153,2375,105.81119941309252,,2,7,5,31,14,,44,,
3305,BFMC #3305,2376,105.6812500999594,,2,14,2,27,33,25,,,
4979,BFMC #4979,2377,105.55514275713521,,2,7,5,48,20,22,,,
4431,BFMC #4431,2378,105.4994701884054,,2,11,2,31,17,,39,,
2624,BFMC #2624,2379,105.39189701403917,,2,6,2,31,29,,31,,
273,BFMC #273,2380,105.38189008734075,,2,16,2,31,20,,31,,
4424,BFMC #4424,2381,105.3633003476694,,2,11,2,31,18,,38,,
4968,BFMC #4968,2382,105.2777875587008,,2,7,2,31,19,16,25,,
1136,BFMC #1136,2383,105.24141079262417,,2,7,2,48,19,25,,,
690,BFMC #690,2384,105.16178586033527,,2,6,5,31,20,,38,,
5061,BFMC #5061,2385,105.13902688503565,25,2,6,5,21,12,,31,,
347,BFMC #347,2386,105.06085976123542,17,2,7,5,27,20,24,,,
3119,BFMC #3119,2387,105.04953036190686,,7,7,2,67,20,,,,
1655,BFMC #1655,2388,105.00100853730143,20,2,15,2,51,12,,,,
4273,BFMC #4273,2389,104.89267957251292,,2,7,5,21,18,50,,,
19,BFMC #19,2390,104.8762831004985,,2,15,8,33,19,,25,,
3094,BFMC #3094,2391,104.7994666679818,,7,11,2,31,50,,,,
2976,BFMC #2976,2392,104.7371335703891,17,2,11,5,31,18,16,,,
2680,BFMC #2680,2393,104.701216772548,25,2,7,5,40,24,,,,
3982,BFMC #3982,2394,104.69284098557306,,2,7,2,26,14,18,31,,
2307,BFMC #2307,2395,104.62159427627782,17,2,11,8,46,18,,,,
3427,BFMC #3427,2396,104.43811176779833,,7,6,2,67,20,,,,
4837,BFMC #4837,2397,104.40992870851174,,2,7,8,26,20,,39,,
707,BFMC #707,2398,104.17425849632049,,2,7,8,51,19,15,,,
237,BFMC #237,2399,104.15688316029446,20,2,11,5,29,19,16,,,
3428,BFMC #3428,2400,104.05162631683578,,7,16,2,49,28,,,,
3356,BFMC #3356,2401,104.0488111632627,17,2,6,8,31,20,16,,,
2064,BFMC #2064,2402,103.94069223965654,20,2,6,2,21,50,,,,
1613,BFMC #1613,2403,103.86423798564174,,2,15,5,45,20,15,,,
4767,BFMC #4767,2404,103.84270219712427,,2,7,8,49,18,,,,17
2701,BFMC #2701,2405,103.77552231786375,,2,7,9,31,19,32,,,
2196,BFMC #2196,2406,103.63255717916896,,2,7,2,34,33,,,,23
2289,BFMC #2289,2407,103.55685112224869,,2,11,2,44,17,25,,,
2351,BFMC #2351,2408,103.124125822008,,2,11,2,31,14,15,24,,
1715,BFMC #1715,2409,103.07750105868494,,2,7,8,40,19,25,,,
523,BFMC #523,2410,103.03974324867217,,2,16,2,29,18,,34,,
3177,BFMC #3177,2411,103.02732539668943,,7,7,2,34,50,,,,
4699,BFMC #4699,2412,102.94089072906475,,7,7,5,50,31,,,,
4524,BFMC #4524,2413,102.88570269464391,,2,7,5,29,19,,39,,
364,BFMC #364,2414,102.85876676784045,,2,7,5,50,18,18,,,
4095,BFMC #4095,2415,102.63731509313477,25,2,14,2,33,24,,,,
4590,BFMC #4590,2416,102.53659868750857,,7,15,2,46,29,,,,
426,BFMC #426,2417,102.46299674706833,,2,11,5,45,12,25,,,
4610,BFMC #4610,2418,102.37782119754708,,2,6,5,29,24,,34,,
1305,BFMC #1305,2419,102.32654018137747,,2,6,2,29,14,,46,,
558,BFMC #558,2420,102.31958934409025,,2,6,5,45,18,,24,,
1356,BFMC #1356,2421,102.31585220343665,,2,7,8,31,20,,31,,
2156,BFMC #2156,2422,102.31582243992283,,2,7,5,21,20,,46,,
1020,BFMC #1020,2423,101.97804280277967,,2,7,5,29,31,25,,,
668,BFMC #668,2424,101.92882682847798,,2,7,5,50,19,16,,,
5091,BFMC #5091,2425,101.83520717008845,,7,7,2,50,33,,,,
3233,BFMC #3233,2426,101.81168764835888,,2,7,5,34,12,,39,,
3659,BFMC #3659,2427,101.73655779661232,,2,7,2,40,17,,31,,
1387,BFMC #1387,2428,101.72936169921662,,2,11,5,31,18,32,,,
216,BFMC #216,2429,101.70623073017835,,2,14,2,31,28,22,,,
1415,BFMC #1415,2430,101.60717815219958,,2,7,2,26,19,,44,,
2108,BFMC #2108,2431,101.59469767901983,,2,6,2,37,19,32,,,
3623,BFMC #3623,2432,101.51646642017253,,2,7,2,51,20,16,,,
1246,BFMC #1246,2433,101.29439246997244,,2,6,5,51,20,15,,,
3608,BFMC #3608,2434,101.28830253775087,,2,14,2,45,20,16,,,
1046,BFMC #1046,2435,101.21365178180157,,2,7,2,29,20,,39,,
4124,BFMC #4124,2436,101.13095956587755,,2,7,8,31,19,,31,,
2087,BFMC #2087,2437,100.79262911489322,,7,15,2,46,28,,,,
3017,BFMC #3017,2438,100.67918882441535,,2,7,2,33,12,16,25,,
358,BFMC #358,2439,100.64887173904886,,2,14,5,31,24,22,,,
699,BFMC #699,2440,100.57412504600173,,7,7,8,45,31,,,,
1363,BFMC #1363,2441,100.49756289561714,17,2,6,2,51,19,,,,
790,BFMC #790,2442,100.46444333453185,,2,7,5,26,20,,38,,
1611,BFMC #1611,2443,100.42263408917758,,2,14,2,46,19,15,,,
3942,BFMC #3942,2444,100.4059601930648,,2,7,5,48,20,16,,,
2163,BFMC #2163,2445,100.38917653199802,,2,15,5,31,20,,25,,
3123,BFMC #3123,2446,100.36940413721828,,2,14,8,37,12,24,,,
777,BFMC #777,2447,100.28377289317726,,2,7,2,31,17,,38,,
4162,BFMC #4162,2448,100.28360517098824,,7,11,2,27,50,,,,
4967,BFMC #4967,2449,100.28352715093867,,2,7,5,26,20,,38,,
4068,BFMC #4068,2450,100.24663336576187,,2,7,8,37,18,25,,,
1425,BFMC #1425,2451,100.18629451160363,,2,7,2,50,14,22,,,
2411,BFMC #2411,2452,100.08115665077872,,2,7,2,48,14,,24,,
922,BFMC #922,2453,99.96486326490275,,2,15,5,31,20,,24,,
2602,BFMC #2602,2454,99.83416386806564,,2,6,5,48,14,22,,,
4081,BFMC #4081,2455,99.75326127423158,,2,7,2,34,20,32,,,
1593,BFMC #1593,2456,99.75092269369685,,2,14,2,26,19,,34,,
2751,BFMC #2751,2457,99.6026796679057,,2,7,5,40,12,,31,,
1195,BFMC #1195,2458,99.30949183892248,,7,15,5,51,18,,,,
89,BFMC #89,2459,99.30381559124798,,7,7,2,51,29,,,,
3415,BFMC #3415,2460,99.26153011915841,,2,14,5,34,19,,,,23
3117,BFMC #3117,2461,99.17816650172203,25,2,7,5,27,31,,,,
2369,BFMC #2369,2462,99.12650363612222,,2,11,9,31,20,,,,23
37,BFMC #37,2463,99.02885973324562,,2,7,2,29,17,,39,,
3289,BFMC #3289,2464,98.97573169675937,,7,16,5,49,20,,,,
1896,BFMC #1896,2465,98.92690190556853,,7,7,5,46,31,,,,
38,BFMC #38,2466,98.72843821747676,,2,7,5,29,14,15,24,,
213,BFMC #213,2467,98.7081074563218,,2,7,5,31,17,,34,,
4861,BFMC #4861,2468,98.6406985674694,,2,11,5,44,20,15,,,
3249,BFMC #3249,2469,98.63632048288731,17,2,7,2,50,18,,,,
4571,BFMC #4571,2470,98.52561930981174,,2,7,2,44,17,,25,,
3302,BFMC #3302,2471,98.47438419424422,,2,7,5,29,20,,34,,
4626,BFMC #4626,2472,98.43609542862431,,2,11,5,26,18,,34,,
2689,BFMC #2689,2473,98.32377378895215,25,2,7,9,34,19,,,,
2123,BFMC #2123,2474,98.29995035332468,,2,11,2,31,33,16,,,
2824,BFMC #2824,2475,98.26067194625128,,2,7,5,51,12,18,,,
2494,BFMC #2494,2476,98.24030977988834,25,2,7,5,26,31,,,,
3585,BFMC #3585,2477,98.2041805871204,,2,11,9,31,19,,,,23
3399,BFMC #3399,2478,98.15666465308176,,2,11,2,45,19,16,,,
1591,BFMC #1591,2479,98.10598428750244,,2,14,5,26,14,,34,,
3702,BFMC #3702,2480,97.92697044131697,,2,16,9,27,19,22,,,
3290,BFMC #3290,2481,97.83743719713753,,2,7,2,26,14,,44,,
4557,BFMC #4557,2482,97.80407825235359,,2,11,5,26,19,32,,,
2485,BFMC #2485,2483,97.79480257015389,25,2,15,2,31,20,,,,
1967,BFMC #1967,2484,97.79267925782595,,2,14,2,26,17,,34,,
5086,BFMC #5086,2485,97.62572539867465,,7,7,9,48,24,,,,
1506,BFMC #1506,2486,97.56786743615577,,2,7,8,45,19,15,,,
966,BFMC #966,2487,97.4790053021204,,2,14,5,31,18,,24,,
498,BFMC #498,2488,97.39359469571043,,2,7,2,35,24,25,,,
1567,BFMC #1567,2489,97.3219109228316,,2,14,9,26,19,,25,,
73,BFMC #73,2490,97.22775130106464,,7,15,5,48,20,,,,
3728,BFMC #3728,2491,97.20117869760453,,2,7,2,50,19,15,,,
1930,BFMC #1930,2492,97.10119212067148,,2,14,5,40,19,15,,,
5034,BFMC #5034,2493,97.08187199251743,,2,15,2,31,19,,25,,
249,BFMC #249,2494,97.03578758700097,,2,15,2,31,19,24,,,
2102,BFMC #2102,2495,96.95594392823676,17,2,16,5,35,20,,,,
1223,BFMC #1223,2496,96.66092384356745,,2,6,8,35,18,24,,,
3089,BFMC #3089,2497,96.55635234984872,,2,6,2,31,28,24,,,
4259,BFMC #4259,2498,96.46468251063142,,2,7,2,26,12,,45,,
327,BFMC #327,2499,96.43684983804987,,2,14,2,31,12,32,,,
4221,BFMC #4221,2500,96.37594334220366,,7,16,5,46,20,,,,
194,BFMC #194,2501,96.37331679884097,,2,14,9,34,18,16,,,
884,BFMC #884,2502,96.25834413750569,,2,7,2,31,12,,39,,
1681,BFMC #1681,2503,96.20431891501859,,2,11,2,31,14,32,,,
4119,BFMC #4119,2504,96.18485462449833,,2,7,5,37,18,25,,,
2136,BFMC #2136,2505,96.12495010084247,,2,11,5,31,20,,25,,
3805,BFMC #3805,2506,95.89045596135877,,2,6,5,29,17,,34,,
2595,BFMC #2595,2507,95.85943664942569,,2,16,5,26,12,32,,,
2095,BFMC #2095,2508,95.69157481045693,,7,7,2,27,50,,,,
1536,BFMC #1536,2509,95.63547870716268,17,2,7,5,50,12,,,,
1834,BFMC #1834,2510,95.50750770195852,,2,15,2,26,33,15,,,
3508,BFMC #3508,2511,95.3779073917977,,2,7,5,46,17,16,,,
4236,BFMC #4236,2512,95.31545220583322,,2,15,5,21,18,,31,,
4020,BFMC #4020,2513,95.13334057123464,,2,7,9,29,20,25,,,
1007,BFMC #1007,2514,95.01950107304337,,2,7,2,40,17,,25,,
3175,BFMC #3175,2515,94.9503546645811,25,2,7,5,34,20,,,,
2145,BFMC #2145,2516,94.9478303901594,,2,16,2,21,33,18,,,
144,BFMC #144,2517,94.91214154455147,,2,7,2,33,29,18,,,
1574,BFMC #1574,2518,94.87434425351773,,2,6,5,37,17,25,,,
428,BFMC #428,2519,94.85043897980998,,2,11,5,31,18,25,,,
2568,BFMC #2568,2520,94.79392279229215,,2,7,9,37,20,,,,17
2518,BFMC #2518,2521,94.72878417610163,,2,7,5,21,18,,39,,
2600,BFMC #2600,2522,94.50896734667789,,2,11,5,37,20,16,,,
2489,BFMC #2489,2523,94.49985296517168,,2,16,5,29,17,,,,23
4147,BFMC #4147,2524,94.48533161817612,20,2,6,5,26,33,,,,
4768,BFMC #4768,2525,94.4699911791234,,2,7,5,31,14,32,,,
2234,BFMC #2234,2526,94.40451490058044,,2,6,2,46,19,16,,,
3746,BFMC #3746,2527,94.31181851208419,,2,7,2,44,19,18,,,
591,BFMC #591,2528,94.2057432927641,,2,7,2,48,17,16,,,
3146,BFMC #3146,2529,94.17681986472144,,2,11,2,33,19,,24,,
4694,BFMC #4694,2530,94.16702588362455,,2,11,5,21,18,16,,,17
570,BFMC #570,2531,94.14237573439812,,7,16,2,48,19,,,,
1738,BFMC #1738,2532,94.10270316148979,,7,7,2,48,28,,,,
3186,BFMC #3186,2533,94.03383595018984,,2,7,5,44,20,15,,,
4826,BFMC #4826,2534,93.98161424242514,,2,7,2,40,24,16,,,
1979,BFMC #1979,2535,93.8772923475831,,2,7,2,26,29,,25,,
2720,BFMC #2720,2536,93.86846842269165,,2,7,2,31,33,16,,,
61,BFMC #61,2537,93.54457421394743,,2,7,5,26,19,32,,,
4078,BFMC #4078,2538,93.51896170161825,,2,6,8,26,27,22,,,
90,BFMC #90,2539,93.48658545083212,25,2,11,5,31,17,,,,
4995,BFMC #4995,2540,93.44337839183491,,2,16,2,27,19,,25,,
2520,BFMC #2520,2541,93.41422293307221,,2,15,5,29,18,22,,,
4101,BFMC #4101,2542,93.39955582044102,,2,14,2,27,24,22,,,
4883,BFMC #4883,2543,93.34635234576271,,2,11,5,37,20,16,,,
2561,BFMC #2561,2544,93.32183725237141,,2,6,8,40,19,16,,,
4476,BFMC #4476,2545,93.2087018680252,,2,7,5,34,18,24,,,
3045,BFMC #3045,2546,93.18732524697438,,2,14,2,29,27,16,,,
4817,BFMC #4817,2547,93.18306839123487,,2,7,5,27,19,,31,,
1424,BFMC #1424,2548,93.15178194547785,,2,7,2,31,24,,24,,
3158,BFMC #3158,2549,93.14781312806444,,2,7,5,44,19,15,,,
981,BFMC #981,2550,92.95808034231678,,7,7,8,49,20,,,,
2659,BFMC #2659,2551,92.92671387742142,,2,7,2,49,12,18,,,
2525,BFMC #2525,2552,92.92139369610001,,2,11,5,21,20,,31,,
1725,BFMC #1725,2553,92.84979061923991,,2,6,2,31,27,22,,,
3552,BFMC #3552,2554,92.83359271878489,,2,6,9,21,20,32,,,
4215,BFMC #4215,2555,92.57252422687337,,2,7,2,26,28,25,,,
2655,BFMC #2655,2556,92.50511261203272,,7,7,2,46,28,,,,
148,BFMC #148,2557,92.35574830222389,,2,6,5,29,33,15,,,
1225,BFMC #1225,2558,92.30228342452658,,2,6,5,35,19,,,,23
3640,BFMC #3640,2559,92.29869096721767,,2,11,5,31,18,22,,,
3392,BFMC #3392,2560,92.226371605562,,7,6,2,50,24,,,,
2441,BFMC #2441,2561,92.1909871592533,,2,7,2,26,14,,38,,
1074,BFMC #1074,2562,92.18878616986846,,7,6,2,45,29,,,,
2839,BFMC #2839,2563,92.13180267704094,,2,11,5,29,18,,25,,
3388,BFMC #3388,2564,92.07034763545532,,2,11,8,26,18,,25,,
796,BFMC #796,2565,91.98818289175075,,2,6,8,37,19,,,,17
2360,BFMC #2360,2566,91.85106483431956,,7,6,5,51,20,,,,
4407,BFMC #4407,2567,91.74225030994027,,2,6,5,33,18,24,,,
3671,BFMC #3671,2568,91.66930051495035,,2,15,5,31,20,16,,,
1236,BFMC #1236,2569,91.64061690789727,,2,7,2,21,19,,38,,
873,BFMC #873,2570,91.63183434727497,20,2,7,5,37,18,,,,
461,BFMC #461,2571,91.6283160998274,,2,11,2,27,29,,,,17
1112,BFMC #1112,2572,91.53836991516229,20,2,14,2,31,20,,,,
3403,BFMC #3403,2573,91.49432036492747,,7,7,5,51,19,,,,
2001,BFMC #2001,2574,91.33435679710504,,2,15,5,33,19,15,,,
