ID,Name,Rank,Rarity_Score,Attributes,Background,BodyObj,CardBank,Class,ClothPattern,ClothesObj,Ear,Expression,Extra,FaceObj,FaceTex,Foreground,Hair,HandObj,HandObj2,Hat,HeadObj,LeftHand,LeftShoulder,Mouth,Nose,RightHand,RightShoulder,Skin,Smock,Tail,Team,Whiskers
401,Tez Dozen Team δ #041,1654,1319.0774601145308,15,#da543d,,regular,regular,triplet,yes,,delta_typeB,,,,delta_typeA,,,,,delta_typeD,no,rabbit,delta_typeB,,no,,brown,,,delta,delta_typeB
1801,Tez Dozen Team ι #361,1655,1319.022297960621,15,#a4c58c,iota_bodyObj20,sextuple,regular,,,iota_ear12,,,iota_faceObj9,iota_faceTex6,iota_fg12,,,,iota_hat5,,no,,,,no,firefly,monkeyE_rose_pink,,iota_tail7,iota,
1911,Tez Dozen Team ι #471,1656,1318.384649522307,14,#b4b1ff,iota_bodyObj25,regular,regular,,,iota_ear9,,tea,,,iota_fg17,,belldrum,,iota_hat15,,no,,,,yes,,monkeyD_olive,,iota_tail8,iota,
2458,Tez Dozen Team λ #058,1657,1317.8300929416562,14,#d6c8b5,lambda_bodyObj6,regular,regular,lambda_ptn19,,,,,lambda_faceObj11,,lambda_fg9,,,,,,no,bird,,,no,pinetree,dogF_2,,lambda_tail5,lambda,
2519,Tez Dozen Team λ #119,1658,1316.9407486116659,13,#dabd6b,,sextuple,regular,,,,,,lambda_faceObj3,,lambda_fg9,,peacock,,lambda_hat3,,no,whale,,,yes,,dogG_7,,lambda_rare,lambda,
1180,Tez Dozen Team η #220,1659,1316.4213246469624,18,#5ca87b,,regular,regular,cloud3,,,,toybox,eta_typeA,,gamma_typeB,eta_typeC,carrot2,,duck,flower4,no,bird2,eta_typeC,,yes,,cornsilk,,eta_typeA,eta,
1005,Tez Dozen Team η #045,1660,1316.400168288142,16,#706e99,,sextuple,regular,dot3,,,,snake_dancing,,,gamma_typeB,eta_typeA,dandelion,,duck,,no,flower3,eta_typeD,,yes,,jasmine_green,,eta_typeB,eta,
581,Tez Dozen Team ε #101,1661,1315.9679425117185,18,#2bbf9e,,regular,regular,slash2,no,,,mount,,,epsilon_typeA,,torch,,,epsilon_typeA,no,whale,epsilon_typeD,epsilon_typeB,yes,,lightblue,,epsilon_typeB,epsilon,epsilon_typeA
1962,Tez Dozen Team κ #042,1662,1315.8179046332623,15,#ff583c,kappa_bodyObj6,sextuple,regular,kappa_ptn10,,,,,kappa_faceObj3,,kappa_fg8,,,,kappa_hat16,,no,coral,kappa_mouth9,,no,butterfly3,chickenA_2,,,kappa,
2383,Tez Dozen Team κ #463,1663,1315.7012958660034,15,#8bc69b,kappa_bodyObj3,regular,regular,kappa_ptn14,,,,,,,kappa_fg1,,,,kappa_hat17,,no,bug2,kappa_mouth4,,no,bug,chickenH_2,,kappa_tail0,kappa,
2512,Tez Dozen Team λ #112,1664,1315.2717812154724,13,tex,,regular,regular,,,,,sl_rare,lambda_faceObj3,,lambda_fg10,,branches,,,,no,chafer,,,yes,,dogG_5,,lambda_rare,lambda,
2195,Tez Dozen Team κ #275,1665,1314.6533835212128,14,#b59bd1,kappa_bodyObj0,regular,regular,kappa_ptn10,,,,,,,kappa_fg22,,,,kappa_hat9,,no,arrow,kappa_mouth4,,no,pinetree2,chickenE_1,,,kappa,
194,Tez Dozen Team β #074,1666,1314.378931235459,14,#a6b94a,,regular,regular,,lace,,,,,,,,,,top_hat,beta_typeD,no,caterpillar,,beta_typeC,yes,,soil,cloak,beta_typeC,beta,
2108,Tez Dozen Team κ #188,1667,1314.0745205889898,16,#fed32d,kappa_bodyObj2,regular,regular,kappa_ptn13,,,,,kappa_faceObj2,,kappa_fg14,,milkweed,,kappa_hat9,,yes,player3,kappa_mouth3,,yes,,chickenG_1,,kappa_tail2,kappa,
954,Tez Dozen Team ζ #234,1668,1313.6146176409816,18,#ff7465,,regular,regular,dot3,no,,,kanto_cooking,zeta_typeD,,zeta_typeE,,,,leaf,zeta_typeD,no,snake2,zeta_typeB,,yes,dragonfly,darkbrown_brown,,zeta_typeC,zeta,
1243,Tez Dozen Team θ #043,1669,1313.0009543637243,18,#bad8a9,,regular,regular,grassland,,theta_typeF,,sleeping_sheep,theta_typeD,theta_typeB,theta_typeE,,belldrum,,player2,theta_typeB,no,flatfish,theta_typeA,,yes,,goldenrod,,,theta,
2046,Tez Dozen Team κ #126,1670,1312.3482264310398,14,#6bd769,,regular,regular,kappa_ptn10,,,,,,,kappa_fg13,,lamb,,kappa_hat3,,yes,bird3,kappa_mouth13,,yes,,chickenB_1,,kappa_tail0,kappa,
2328,Tez Dozen Team κ #408,1671,1311.5967390182948,14,#c69f92,,regular,regular,kappa_ptn4,,,,,,,kappa_fg11,,flower8,,kappa_hat14,,yes,bird3,kappa_mouth0,,yes,,chickenH_2,,kappa_tail0,kappa,
2858,Tez Dozen Team λ #458,1672,1310.990963206783,13,#ffbd00,lambda_bodyObj4,regular,regular,,,,,,,,lambda_fg8,,shovel,,lambda_hat23,,no,dragon,,,yes,,dogH_4,,lambda_tail0,lambda,
2771,Tez Dozen Team λ #371,1673,1310.8142656669404,14,#a4e3a5,lambda_bodyObj2,sextuple,regular,lambda_ptn26,,,,,lambda_faceObj11,,lambda_fg14,,,,lambda_hat9,,no,,,,no,beetle2,dogF_2,,lambda_tail5,lambda,
465,Tez Dozen Team δ #105,1674,1310.5724673321938,16,#5e764a,,regular,regular,ripple2,yes,,delta_typeB,,,,delta_typeD,,,,,delta_typeA,no,pin,delta_typeB,,yes,pinetree,snow,,,delta,delta_typeC
2197,Tez Dozen Team κ #277,1675,1310.540879604144,15,special_ed,kappa_bodyObj2,regular,regular,kappa_ptn2,,,,beetle,,,kappa_fg0,,donut,,kappa_hat15,,no,ant,kappa_mouth8,,yes,,chickenD_2,,,kappa,
748,Tez Dozen Team ζ #028,1676,1310.4739242987919,17,#a8956a,,regular,regular,horizon5,no,,,,zeta_typeA,,epsilon_typeA,,,,leaf,zeta_typeD,no,flower2,zeta_typeC,,no,tree,yellow_green,,zeta_typeC,zeta,
2115,Tez Dozen Team κ #195,1677,1310.4219917936678,14,#c69f92,,sextuple,regular,kappa_ptn0,,,,,,,kappa_fg11,,snake3,,kappa_hat15,,no,flatfish,kappa_mouth1,,yes,,chickenE_2,,kappa_tail5,kappa,
2151,Tez Dozen Team κ #231,1678,1309.7612584280878,15,#ffae41,kappa_bodyObj6,regular,regular,kappa_ptn13,,,,,,,kappa_fg16,,tea_cup,,kappa_hat10,,no,bug2,kappa_mouth1,,yes,,chickenC_2,,kappa_tail1,kappa,
1593,Tez Dozen Team ι #153,1679,1309.0656029920965,16,#80b58a,iota_bodyObj2,sextuple,regular,,,iota_ear11,,,iota_faceObj11,iota_faceTex1,iota_fg13,,,,iota_hat16,,no,bush,,,no,lizard2,monkeyC_blue,,iota_tail5,iota,
168,Tez Dozen Team β #048,1680,1308.4842335104522,14,#a6b94a,,regular,regular,,lace,,,,beta_typeB,,,,rice,,volcano,beta_typeD,no,,,beta_typeC,yes,,brown,,beta_typeC,beta,
393,Tez Dozen Team δ #033,1681,1308.2272796023765,16,#5e764a,,regular,regular,ripple2,no,,delta_typeC,,,,gamma_typeB,,,,,delta_typeB,no,rabbit,delta_typeB,,yes,grass,snow,,,delta,delta_typeD
99,Tez Dozen Team α #099,1682,1307.4772947968215,14,#ff5f02,,regular,regular,horizon,yes,,,,,,,,,,ship,alpha_typeA,no,,,,no,tree,pink,,alpha_typeB,alpha,alpha_typeD
964,Tez Dozen Team η #004,1683,1307.3952007490416,17,#dbb80a,,sextuple,regular,mount2,,,,,eta_typeD,,zeta_typeB,eta_typeC,,,player2,little_bird,no,ladybug,eta_typeD,,no,bee,skyblue_coral,,eta_typeB,eta,
967,Tez Dozen Team η #007,1684,1306.9387058873353,16,#bc9b6d,,regular,regular,birds,,,,,eta_typeD,,gamma_typeA,eta_typeB,,,lantern,player,no,ladybug,eta_typeB,,no,,skyblue_coral,,eta_typeB,eta,
1931,Tez Dozen Team κ #011,1685,1306.6227168531964,15,#fed32d,kappa_bodyObj5,regular,regular,kappa_ptn2,,,,,,,kappa_fg23,,snake3,,kappa_hat10,,yes,beetle3,kappa_mouth7,,yes,,chickenA_1,,kappa_tail1,kappa,
31,Tez Dozen Team α #031,1686,1306.564076701155,15,#36cb9f,,sextuple,regular,horizon,no,,,,alpha_typeD,,,,,,,alpha_typeB,no,mouse,,,yes,tree,lightgreen,,alpha_typeD,alpha,alpha_typeC
1305,Tez Dozen Team θ #105,1687,1306.5050082506025,17,#a6b980,,regular,regular,grassland,,theta_typeH,,giftA,theta_typeD,theta_typeB,,,,,unicorn,theta_typeC,no,player4,theta_typeD,,yes,butterfly3,yellow,,,theta,
1539,Tez Dozen Team ι #099,1688,1306.345152868638,13,#b4b1ff,iota_bodyObj36,regular,regular,,,iota_ear5,,,iota_faceObj7,,iota_fg6,,milkweed,,,,yes,rabbit,,,yes,,monkeyG_blue,,,iota,
2560,Tez Dozen Team λ #160,1689,1305.644128410269,15,#8ed2d5,,regular,regular,lambda_ptn1,,,,monkey_in_lotus,lambda_faceObj8,,lambda_fg3,,pu_fan,,lambda_hat23,,no,dragonfly,,,yes,,dogB_7,,lambda_rare,lambda,
3355,Tez Dozen Team μ #475,1690,1305.622219136539,12,#b5ccf4,mu_bodyObj4,regular,regular,mu_ptn8,,,,,,,mu_fg24,,,,,,no,little_hamburger,,,no,butterfly3,pigF_4,,,mu,
2344,Tez Dozen Team κ #424,1691,1305.5008267531143,13,#c1c48b,,sextuple,regular,kappa_ptn11,,,,,,,kappa_fg1,,dandelion,,kappa_hat21,,no,snake2,kappa_mouth8,,yes,,chickenD_2,,,kappa,
2799,Tez Dozen Team λ #399,1692,1305.4551315899353,13,#d6c8b5,,regular,regular,lambda_ptn15,,,,,lambda_faceObj8,,lambda_fg25,,,,lambda_hat24,,no,bug3,,,no,flatfish3,dogB_1,,,lambda,
1901,Tez Dozen Team ι #461,1693,1305.3738077149403,15,#bcad66,iota_bodyObj24,regular,regular,,,iota_ear1,,,,iota_faceTex6,iota_fg5,,peacock,,iota_hat2,,no,coral,,,yes,,monkeyE_rose_pink,,iota_tail7,iota,
373,Tez Dozen Team δ #013,1694,1304.7660809741797,17,#ffd400,,sextuple,regular,cross,no,,delta_typeB,,,,delta_typeD,,,,top_hat,delta_typeB,no,lizard,delta_typeB,,no,spider,brown,,,delta,delta_typeB
3151,Tez Dozen Team μ #271,1695,1304.567344311915,11,#d4b481,,regular,regular,,,,,,,,mu_fg4,,,,mu_hat18,,no,mouse,,,no,crab,pigC_5,,,mu,
2561,Tez Dozen Team λ #161,1696,1304.4894253115685,13,#becbdf,,sextuple,regular,lambda_ptn15,,,,,,,lambda_fg4,,,,lambda_hat34,,no,dragon,,,no,smilebird,dogB_0,,lambda_rare,lambda,
1613,Tez Dozen Team ι #173,1697,1304.4094316353062,14,#bcad66,iota_bodyObj1,regular,regular,,,iota_ear3,,,,iota_faceTex2,iota_fg9,,,,iota_hat1,,no,pin,,,no,butterfly3,monkeyB_pink_brown,,,iota,
902,Tez Dozen Team ζ #182,1698,1304.2487654558086,16,#847a61,,regular,regular,,no,,,,zeta_typeD,,zeta_typeB,,rabbit,,eye,zeta_typeD,yes,flower2,zeta_typeA,,yes,,oldlace_brown,,zeta_typeB,zeta,
1462,Tez Dozen Team ι #022,1699,1304.083417482736,16,#8aa4c5,iota_bodyObj18,regular,regular,,,iota_ear11,,,iota_faceObj3,iota_faceTex2,iota_fg5,,,,iota_hat18,,no,moth,,,no,bug,monkeyB_pink_brown,,iota_tail4,iota,
1729,Tez Dozen Team ι #289,1700,1304.0574768698395,15,#ede2b0,iota_bodyObj3,regular,regular,,,iota_ear11,,,iota_faceObj3,,iota_fg8,,,,iota_hat0,,no,chafer,,,no,crab,monkeyE_rose_pink,,iota_tail2,iota,
287,Tez Dozen Team γ #047,1701,1303.6408474888076,15,#02fe73,,regular,regular,horizon,no,,,,,,,,,,palm_tree,,no,coconut_tree,gamma_typeD,,no,grass,black,,gamma_typeA,gamma,gamma_typeD
355,Tez Dozen Team γ #115,1702,1303.4745411236704,13,#b8ffb3,,regular,regular,cloud,no,,,,,,gamma_typeB,,,,,,yes,,gamma_typeD,,yes,spider,blue,,,gamma,gamma_typeC
208,Tez Dozen Team β #088,1703,1303.417248173939,13,#d85002,,regular,regular,,rainbow,,,,,,,,,,bamboo_hat,beta_typeC,no,,,beta_typeC,no,,dark_ash,cloak,beta_typeB,beta,
1360,Tez Dozen Team θ #160,1704,1303.210593216341,17,#a2c4e3,scarfA,regular,regular,vertical2,,theta_typeF,,,theta_typeD,theta_typeC,theta_typeE,,belldrum,,,theta_typeA,no,bush,theta_typeB,,yes,,rosybrown,,,theta,
2764,Tez Dozen Team λ #364,1705,1303.1853509537336,12,#8ed2d5,,regular,regular,,,,,fire,,,lambda_fg3,,lotus3,,lambda_hat6,,no,dog2,,,yes,,dogB_6,,,lambda,
2193,Tez Dozen Team κ #273,1706,1303.1300395746964,15,#c3dcb0,kappa_bodyObj5,regular,regular,kappa_ptn5,,,,,kappa_faceObj2,,kappa_fg23,,,,kappa_hat8,,no,butterfly,kappa_mouth11,,no,smilebird,chickenG_1,,,kappa,
865,Tez Dozen Team ζ #145,1707,1301.3630308170104,17,#e0d5a6,,regular,regular,horizon5,no,,,,zeta_typeD,,zeta_typeB,,watermelon,,eye,zeta_typeD,yes,bird2,zeta_typeD,,yes,,green_pink,,zeta_typeC,zeta,
2763,Tez Dozen Team λ #363,1708,1301.0191094660647,13,#a4e3a5,,regular,regular,,,,,,lambda_faceObj3,,lambda_fg5,,flower5,,lambda_hat4,,yes,butterfly4,,,yes,,dogG_4,,lambda_rare,lambda,
554,Tez Dozen Team ε #074,1709,1300.196389318335,18,#fd4874,,regular,regular,ripple3,no,,,tea,,,epsilon_typeB,,lotus,,,epsilon_typeB,no,flatfish2,epsilon_typeA,epsilon_typeD,yes,,green,,epsilon_typeA,epsilon,epsilon_typeD
1770,Tez Dozen Team ι #330,1710,1300.1906530373856,16,#34bebd,iota_bodyObj2,sextuple,regular,,,iota_ear9,,,iota_faceObj3,iota_faceTex2,iota_fg4,,peacock,,iota_hat15,,no,coral,,,yes,,monkeyD_goldenrod,,iota_tail4,iota,
2810,Tez Dozen Team λ #410,1711,1299.749607433003,13,#0090c7,,regular,regular,lambda_ptn15,,,,,lambda_faceObj8,,lambda_fg26,,,,lambda_hat20,,no,snake,,,no,,dogB_6,,lambda_rare,lambda,
1925,Tez Dozen Team κ #005,1712,1299.0757017070953,15,#f8b26a,kappa_bodyObj1,regular,regular,kappa_ptn13,,,,mountain,,,kappa_fg14,,donut,,kappa_hat8,,no,snake2,kappa_mouth8,,yes,,chickenE_1,,,kappa,
3323,Tez Dozen Team μ #443,1713,1298.4777773768642,12,#d0eb68,,regular,regular,,,,,,mu_faceObj6,,mu_fg23,,broom,,mu_hat23,,no,pin,,,yes,,pigH_3,,,mu,
2537,Tez Dozen Team λ #137,1714,1298.3451577467456,14,#d6c8b5,lambda_bodyObj4,regular,regular,,,,,,lambda_faceObj9,,lambda_fg8,,icecream2,,lambda_hat23,,no,player4,,,yes,,dogF_3,,lambda_tail5,lambda,
841,Tez Dozen Team ζ #121,1715,1297.8853639193783,16,#66876c,,regular,regular,,no,,,,zeta_typeA,,gamma_typeB,,rabbit,,ukiyoe,zeta_typeB,yes,flower2,epsilon_typeD,,yes,,darkbrown_brown,,zeta_typeF,zeta,
1945,Tez Dozen Team κ #025,1716,1297.0443868326915,14,#6cdcdd,,regular,regular,kappa_ptn5,,,,,,,kappa_fg6,,beer,,kappa_hat14,,no,cat,kappa_mouth3,,yes,,chickenE_2,,kappa_tail4,kappa,
33,Tez Dozen Team α #033,1717,1296.749860119181,15,#36cb9f,,regular,regular,slash,yes,,,,,,,,icecream,,tree2,alpha_typeD,no,bird,,,yes,,pink,,alpha_typeC,alpha,alpha_typeB
1862,Tez Dozen Team ι #422,1718,1296.504160621587,15,special_ed,iota_bodyObj30,regular,regular,,,iota_ear4,,cactus,,,iota_fg0,,bull_skull,,iota_hat10,,no,player3,,,yes,,monkeyG_peach,,iota_tail1,iota,
2211,Tez Dozen Team κ #291,1719,1296.440908914964,15,#67d3a0,kappa_bodyObj2,regular,regular,kappa_ptn4,,,,,,,kappa_fg4,,donut,,kappa_hat3,,yes,beetle3,kappa_mouth8,,yes,,chickenB_2,,kappa_tail0,kappa,
434,Tez Dozen Team δ #074,1720,1296.27372755918,15,#5e764a,,regular,regular,ripple2,no,,delta_typeB,,,,,,lollipop,,leaves,delta_typeD,no,,delta_typeB,,yes,,lightblue,,,delta,delta_typeB
1320,Tez Dozen Team θ #120,1721,1295.8288806921246,18,#7ec57e,scarfA,regular,regular,tri-flower,,theta_typeI,,,theta_typeE,theta_typeA,eta_typeC,,,,jellyfish,theta_typeB,yes,tree3,theta_typeD,,yes,firefly,yellow,,,theta,
3332,Tez Dozen Team μ #452,1722,1295.4394399484827,12,#f7cbb9,mu_bodyObj7,regular,regular,,,,,,,,mu_fg28,,banana_fan,,,,yes,bug3,,,yes,fish,pigG_3,,,mu,
1700,Tez Dozen Team ι #260,1723,1295.2793338657943,14,special_ed,iota_bodyObj33,sextuple,regular,,,iota_ear5,,,iota_faceObj7,,iota_fg9,,milkweed,,iota_hat7,,yes,ant,,,yes,,monkeyG_pink,,,iota,
1384,Tez Dozen Team θ #184,1724,1295.1562777548897,18,#a2c4e3,scarfA,regular,regular,tri-flower,,theta_typeA,,,theta_typeD,theta_typeD,theta_typeC,,dandelion,,unicorn,theta_typeE,no,flatfish,theta_typeD,,yes,,sandybrown,,,theta,
2091,Tez Dozen Team κ #171,1725,1294.7903140047783,15,#ffae41,kappa_bodyObj2,regular,regular,kappa_ptn2,,,,,kappa_faceObj3,,kappa_fg13,,,,kappa_hat15,,no,,kappa_mouth7,,no,smilebird,chickenG_1,,kappa_tail1,kappa,
2040,Tez Dozen Team κ #120,1726,1294.7333989899266,14,#00cd81,kappa_bodyObj1,regular,regular,kappa_ptn2,,,,little_native,,,kappa_fg20,,bull_skull,,kappa_hat0,,no,,kappa_mouth2,,yes,,chickenH_2,,,kappa,
2939,Tez Dozen Team μ #059,1727,1294.1066618539817,12,#fabfab,mu_bodyObj5,regular,regular,mu_ptn23,,,,,,,mu_fg25,,,,,,no,sun,,,no,flatfish3,pigF_4,,,mu,
1437,Tez Dozen Team θ #237,1728,1294.0747969763022,17,#fda595,,sextuple,regular,geometric_shape,,theta_typeE,,,theta_typeA,theta_typeC,gamma_typeB,,,,trees,theta_typeB,no,snake2,theta_typeD,,no,firefly,olive,,,theta,
1364,Tez Dozen Team θ #164,1729,1294.0700862636588,17,#d9d244,apron,regular,regular,cloud3,,theta_typeE,,,,theta_typeB,eta_typeC,,,,christmashatB,theta_typeD,no,bush,theta_typeC,,no,grass2,chocolate,,,theta,
1660,Tez Dozen Team ι #220,1730,1293.7743834654054,16,#fac349,iota_bodyObj23,regular,regular,,,iota_ear1,,sleeping_sheep,iota_faceObj10,,iota_fg12,,dandelion,,iota_hat16,,no,flatfish,,,yes,,monkeyE_brown_pink,,iota_tail8,iota,
2275,Tez Dozen Team κ #355,1731,1293.766960410585,14,#c3dcb0,,regular,regular,,,,,plants,,,kappa_fg20,,sword,,kappa_hat21,,no,little_hamburger,kappa_mouth2,,yes,,chickenA_1,,kappa_tail2,kappa,
1586,Tez Dozen Team ι #146,1732,1293.6269921554153,16,#c6c06e,iota_bodyObj26,regular,regular,,,iota_ear10,,,iota_faceObj11,iota_faceTex1,iota_fg12,,flash,,iota_hat19,,yes,ant,,,yes,,monkeyC_sandybrown,,iota_tail2,iota,
2397,Tez Dozen Team κ #477,1733,1293.329811671028,15,#99ecbb,kappa_bodyObj0,regular,regular,,,,,tree4,kappa_faceObj2,,kappa_fg16,,mushroom,,kappa_hat14,,no,sun,kappa_mouth3,,yes,,chickenG_1,,,kappa,
151,Tez Dozen Team β #031,1734,1293.1904257389592,13,#e5ac31,,regular,regular,,,,,,beta_typeB,,,,,,,beta_typeC,no,flower2,,beta_typeD,no,,peach,cloak,beta_typeD,beta,
294,Tez Dozen Team γ #054,1735,1293.0389135890473,15,#11c59d,,sextuple,regular,dot,yes,,,,,,gamma_typeC,,,,volcano,,no,,gamma_typeC,,no,spider,black,,gamma_typeD,gamma,gamma_typeD
1799,Tez Dozen Team ι #359,1736,1292.241119955229,14,#cce4a8,iota_bodyObj31,regular,regular,,,iota_ear3,,,iota_faceObj3,,iota_fg16,,,,iota_hat11,,no,flower3,,,yes,lizard2,monkeyG_pink,,,iota,
1821,Tez Dozen Team ι #381,1737,1291.973960330025,14,#c6c06e,iota_bodyObj37,regular,regular,,,iota_ear3,,,iota_faceObj9,,iota_fg9,,,,iota_hat10,,no,flatfish,,,no,firefly,monkeyG_sandybrown,,,iota,
2349,Tez Dozen Team κ #429,1738,1291.6290562213217,14,#fdcb81,kappa_bodyObj0,sextuple,regular,kappa_ptn7,,,,,,,kappa_fg23,,,,kappa_hat1,,no,,kappa_mouth2,,no,beetle2,chickenE_1,,kappa_tail4,kappa,
702,Tez Dozen Team ε #222,1739,1289.9207506565533,17,#a3ae8c,,regular,regular,horizon3,no,,,,,,epsilon_typeD,,,,,epsilon_typeC,no,flatfish2,epsilon_typeB,epsilon_typeD,yes,grass,darkbrown,,epsilon_typeG,epsilon,epsilon_typeD
1435,Tez Dozen Team θ #235,1740,1289.8976469575077,17,#d9d244,apron,sextuple,regular,geometric_shape,,theta_typeH,,,,theta_typeB,theta_typeB,,carrot,,christmashatB,theta_typeE,no,player4,theta_typeC,,yes,,brown,,,theta,
1157,Tez Dozen Team η #197,1741,1289.675782810986,16,#8d6b5f,,regular,regular,vertical2,,,,,eta_typeD,,,eta_typeB,belldrum,,lantern,flower4,yes,flower3,eta_typeB,,yes,,skyblue_coral,,eta_typeB,eta,
192,Tez Dozen Team β #072,1742,1289.4998215494377,12,#7cda88,,regular,regular,,sun,,,,,,,,,,bamboo_hat,beta_typeC,no,,,beta_typeC,no,,brown,,beta_typeA,beta,
1276,Tez Dozen Team θ #076,1743,1288.7241999380835,17,#bad8a9,scarfC,sextuple,regular,grassland,,theta_typeC,,,theta_typeA,theta_typeA,theta_typeE,,,,unicorn,theta_typeD,no,bush,theta_typeC,,no,,rosybrown,,,theta,
1574,Tez Dozen Team ι #134,1744,1288.5836904236753,13,#fabf60,iota_bodyObj33,regular,regular,,,iota_ear2,,,,,iota_fg2,,mushroom,,iota_hat12,,yes,cat,,,yes,,monkeyG_green,,,iota,
1238,Tez Dozen Team θ #038,1745,1288.521483547741,18,#bad8a9,scarfD,regular,regular,cloud3,,theta_typeF,,,theta_typeE,theta_typeA,theta_typeA,,milkweed,,christmashatB,theta_typeD,no,snake2,theta_typeA,,yes,,palevioletred,,,theta,
301,Tez Dozen Team γ #061,1746,1288.4781326107327,14,#b8ffb3,,regular,regular,dot,no,,,,,,,,,,leaf,,yes,,gamma_typeB,,yes,grass,yellow,,gamma_typeD,gamma,gamma_typeC
2641,Tez Dozen Team λ #241,1747,1287.0048815148134,13,#ffa877,,sextuple,regular,,,,,,lambda_faceObj3,,lambda_fg19,,balls,,lambda_hat34,,no,rabbit,,,yes,,dogG_3,,lambda_rare,lambda,
1304,Tez Dozen Team θ #104,1748,1287.003034289467,16,#acd7d1,scarfC,regular,regular,little_flower,,theta_typeE,,,theta_typeA,,theta_typeE,,,,unicorn,theta_typeA,no,snake2,theta_typeA,,no,,darkkhaki,,,theta,
1172,Tez Dozen Team η #212,1749,1286.9617468764748,17,#83a4d2,,regular,regular,meadow,,,,,eta_typeD,,gamma_typeA,eta_typeC,,,player2,player,no,ladybug,eta_typeB,,no,grass2,yellowgreen_darkbrown,,eta_typeA,eta,
2514,Tez Dozen Team λ #114,1750,1285.863723240623,13,#ff6a03,,regular,regular,lambda_ptn1,,,,,lambda_faceObj9,,lambda_fg23,,blue_leaves,,lambda_hat24,,yes,bug3,,,yes,,dogB_3,,,lambda,
717,Tez Dozen Team ε #237,1751,1285.6254259973239,16,#06c6c2,,regular,regular,horizon4,no,,,mount,,,,,flash,,,epsilon_typeD,no,,epsilon_typeC,epsilon_typeB,yes,,lightblue,,epsilon_typeB,epsilon,epsilon_typeC
1428,Tez Dozen Team θ #228,1752,1285.3029076639684,16,#8bbbbc,tatto,regular,regular,,,theta_typeD,,,theta_typeE,,theta_typeB,,dandelion,,player2,theta_typeA,no,bush,theta_typeC,,yes,,palevioletred,,,theta,
1511,Tez Dozen Team ι #071,1753,1285.2637982296242,16,#b69c7b,iota_bodyObj22,regular,regular,,,iota_ear3,,,iota_faceObj10,iota_faceTex6,iota_fg13,,,,iota_hat16,,no,little_monkey,,,yes,butterfly3,monkeyE_brown_pink,,iota_tail2,iota,
2431,Tez Dozen Team λ #031,1754,1284.9674151146032,13,#75653b,lambda_bodyObj0,regular,regular,,,,,kanto_cooking,,,lambda_fg11,,,,,,no,coral,,,yes,snake4,dogD_3,,lambda_tail3,lambda,
1666,Tez Dozen Team ι #226,1755,1284.849000303923,15,#b1eac8,iota_bodyObj13,regular,regular,,,iota_ear12,,,iota_faceObj10,iota_faceTex4,iota_fg17,,fork,,iota_hat9,,no,little_hamburger,,,yes,,monkeyD_goldenrod,,,iota,
1596,Tez Dozen Team ι #156,1756,1284.8181083202785,15,#90cdb9,iota_bodyObj8,regular,regular,,,iota_ear10,,,iota_faceObj3,iota_faceTex5,iota_fg3,,,,,,yes,coral,,,yes,smilebird,monkeyF_green_blue,,iota_tail3,iota,
1279,Tez Dozen Team θ #079,1757,1284.8112579041997,18,#a2c4e3,scarfA,regular,regular,grassland,,theta_typeA,,,theta_typeE,theta_typeA,theta_typeB,,,,palm_tree,theta_typeC,no,snake2,theta_typeD,,no,bug,rosybrown,,,theta,
1745,Tez Dozen Team ι #305,1758,1284.7901598903773,14,#84ecbf,iota_bodyObj35,regular,regular,,,iota_ear2,,,iota_faceObj6,,iota_fg14,,milkweed,,iota_hat12,,no,ant,,,yes,,monkeyG_blue,,,iota,
1899,Tez Dozen Team ι #459,1759,1283.8536685682839,16,#f9cd48,iota_bodyObj8,regular,regular,,,iota_ear2,,,iota_faceObj10,iota_faceTex5,iota_fg7,,fork,,iota_hat15,,no,chafer,,,yes,,monkeyF_blue_green,,iota_tail7,iota,
642,Tez Dozen Team ε #162,1760,1283.7009078626518,16,#a3ae8c,,regular,regular,horizon4,no,,,,,,delta_typeC,,,,,epsilon_typeA,no,,epsilon_typeB,epsilon_typeA,no,pinetree,darkbrown,,epsilon_typeG,epsilon,epsilon_typeA
2864,Tez Dozen Team λ #464,1761,1283.6298801882904,13,#ffff35,,regular,regular,lambda_ptn15,,,,,,,lambda_fg13,,green_leaves,,lambda_hat24,,yes,moth,,,yes,,dogB_7,,lambda_rare,lambda,
957,Tez Dozen Team ζ #237,1762,1283.422237914105,17,#c7ab92,,regular,regular,,no,,,sun_cloud,zeta_typeB,,zeta_typeH,,smoke,,leaf,zeta_typeB,no,bird2,zeta_typeB,,yes,,oldlace_brown,,zeta_typeH,zeta,
1206,Tez Dozen Team θ #006,1763,1283.214976843283,18,#fda595,scarfB,regular,regular,tri-flower,,theta_typeA,,,theta_typeE,theta_typeD,theta_typeA,,christmastree,,palm_tree,theta_typeE,no,player3,theta_typeB,,yes,,brown,,,theta,
2043,Tez Dozen Team κ #123,1764,1282.8351241911334,12,#bee28c,kappa_bodyObj1,regular,regular,kappa_ptn0,,,,,kappa_faceObj2,,kappa_fg21,,,,,,no,,kappa_mouth1,,no,,chickenA_1,,,kappa,
