ID,Name,Rank,Rarity_Score,Attributes,Background,Bling Level,Clothing,Eyewear,Face,Face Detail,Headwear,Skin,Skin Pattern,Special,Tail Spikes,Vest
4081,Tezzardz #4081,2670,82.56467076023274,7,Purple,$$,Skulls Shell Suit,,Straight Tongue Feisty,,,Red,Bolt,,Gold,
2772,Tezzardz #2772,2671,82.55934707196164,9,Green,$,Silk Shirt Dark,Tech Scope,Split Tongue Feisty,,Green Spikes,Green,Bolt,,Bone,
2472,Tezzardz #2472,2672,82.55639564245965,9,Peach,$,Ghost Tee,Tech Scope,Straight Tongue Sad,,Limited Spikes,Red,Bolt,,Bone,
3411,Tezzardz #3411,2673,82.52158519008582,7,Peach,$$$$,Silk Shirt Dark,,Bent Tongue Feisty,,Sad Boi Cap,Red,Heavy Freckles,,,
2412,Tezzardz #2412,2674,82.51141048179203,8,Yellow,$,Tassle Jacket,Bad Eyesight Reybannes,Green Tongue Feisty,,Purple Spikes,Yellow,Bolt,,,
2093,Tezzardz #2093,2675,82.5036238184086,6,Peach,$,Video Games Tee,,Split Tongue Angry,,,Purple,Freckles,,,
3680,Tezzardz #3680,2676,82.50004360074142,8,Peach,$,Tassle Jacket,Cool Shades,Straight Tongue Sad,,Backwards Cap Flames,Purple,Freckles,,,
100,Tezzardz #100,2677,82.49395028792846,8,Green,$$$$,Fk Yeh Sweater,Cool Shades,Split Tongue Angry,,Rainbow Spikes,Purple,Bolt,,,
3412,Tezzardz #3412,2678,82.47955686454483,8,Purple,$,Tassle Jacket,Bad Eyesight Reybannes,Straight Tongue Feisty,,Backwards Cap Jungle,Yellow,Bolt,,,
4070,Tezzardz #4070,2679,82.4724843886363,9,Peach,$$,Ghost Tee,Dopey Swimming Goggles,Bent Tongue Feisty,Scar,Green Spikes,Orange,Heavy Freckles,,,
2169,Tezzardz #2169,2680,82.45270513885109,10,Yellow,$$,Patterned Sweater,Cool Shades,Straight Tongue Feisty,Scar,Red Spikes,Green,Freckles,,Bone,
1298,Tezzardz #1298,2681,82.42421761557614,7,Purple,$,,Monocle,Split Tongue Angry,,Red Spikes,Purple,Heavy Freckles,,,
1537,Tezzardz #1537,2682,82.41480904182016,7,Pink,,Space Onesie,Flame Shades,Green Tongue Feisty,,Hunting Hat,Green,Heavy Bolt,,,
1583,Tezzardz #1583,2683,82.37207125740501,9,Blue,$,Meditation Tee,Cool Shades,Split Tongue Angry,,Red Spikes,Purple,Freckles,,Rainbow,
2122,Tezzardz #2122,2684,82.36826276641935,7,Peach,$,Meditation Tee,,Bent Tongue Feisty,,Hunting Hat,Green,Heavy Bolt,,,
2488,Tezzardz #2488,2685,82.35679000573155,8,Purple,$,Silk Shirt Dark,Bad Eyesight Reybannes,Green Tongue Feisty,,Yellow Spikes,Purple,Heavy Bolt,,,
1919,Tezzardz #1919,2686,82.32841898153323,8,Yellow,$,Ghost Tee,Gold Leaf Eye Patch,Split Tongue Angry,,Hunting Hat,Green,Heavy,,,
1458,Tezzardz #1458,2687,82.3196507162062,8,Purple,$$,Silk Shirt Blue,,Split Tongue Angry,,Green Spikes,Purple,Freckles,,Gold,
627,Tezzardz #627,2688,82.31957522817262,9,Yellow,$$,Ghost Tee,Dopey Swimming Goggles,Split Tongue Feisty,,Green Spikes,Red,Heavy,,Rainbow,
2272,Tezzardz #2272,2689,82.30591058792263,9,Peach,$$,Fk Yeh Sweater,Disguise Glasses,Green Tongue Feisty,,Yellow Spikes,Green,Bolt,,Bone,
3920,Tezzardz #3920,2690,82.29296123318252,8,Peach,$,Rainbow Onesie,Tech Scope,Straight Tongue Sad,,Backwards Cap Jungle,Red,Heavy,,,
3204,Tezzardz #3204,2691,82.2682166452446,8,Purple,$$$,Silk Shirt Dark,Bad Eyesight Reybannes,Straight Tongue Sad,,Purple Spikes,Purple,Bolt,,,
1887,Tezzardz #1887,2692,82.2205717853187,8,Pink,$$$$,Tassle Jacket,Dopey Swimming Goggles,Straight Tongue Sad,,Purple Spikes,Purple,Freckles,,,
572,Tezzardz #572,2693,82.20237165189994,8,Yellow,$$,Space Onesie,Cool Shades,Green Tongue Feisty,,Hunting Hat,Red,Heavy Bolt,,,
1131,Tezzardz #1131,2694,82.19234728181985,6,Purple,,Space Onesie,,Straight Tongue Feisty,,Rainbow Spikes,Purple,Bolt,,,
953,Tezzardz #953,2695,82.18710989886982,8,Pink,$$,Patterned Tee,Plain Specs,Split Tongue Feisty,,Red Spikes,Red,Bolt,,,
3089,Tezzardz #3089,2696,82.17658591654036,7,Green,$$$$,Rainbow Onesie,,Split Tongue Angry,,Fancy Hat,Red,Heavy Freckles,,,
3941,Tezzardz #3941,2697,82.15997824716851,8,Blue,,Fk Yeh Sweater,Flame Shades,Dumb Tongue,,Green Spikes,Yellow,Freckles,,Rainbow,
3501,Tezzardz #3501,2698,82.13768591181878,6,Green,,Rainbow Onesie,,Straight Tongue Feisty,,Fancy Hat,Yellow,Heavy Freckles,,,
427,Tezzardz #427,2699,82.12349341111712,8,Yellow,$$,Meditation Tee,Cool Shades,Bent Tongue Feisty,,Fancy Hat,Green,Freckles,,,
2579,Tezzardz #2579,2700,82.08740493239179,8,Yellow,,Ghost Tee,Dopey Swimming Goggles,Green Tongue Wavy Sassy,,Fancy Hat,Yellow,Heavy Freckles,,Bone,
94,Tezzardz #94,2701,82.0864872881127,8,Green,$,Space Onesie,Hearts Shades,Split Tongue Pink Feisty,,Green Spikes,Purple,Heavy Freckles,,,
803,Tezzardz #803,2702,82.08596120381566,9,Purple,$$$,Silk Shirt Blue,,Split Tongue Feisty,Scar,Plain Black Spikes,Orange,Heavy Freckles,,Bone,
3906,Tezzardz #3906,2703,82.07046118450367,9,Purple,$$,Fk Yeh Sweater,Dopey Swimming Goggles,Green Tongue Feisty,,Backwards Cap Jungle,Purple,Heavy Freckles,,Bone,
42,Tezzardz #42,2704,82.05846696711885,9,Blue,$$,Tassle Jacket,Hearts Shades,Straight Tongue Feisty,,,Purple,Heavy,,Bone,Pink
2254,Tezzardz #2254,2705,82.04550958054885,7,Peach,$$,Pink Biker,,Green Tongue Wavy Sassy,,Yellow Spikes,Purple,Heavy Freckles,,,
1907,Tezzardz #1907,2706,82.03116115802665,8,Blue,,Meditation Tee,Plain Specs,Bent Tongue Feisty,Scar,Plain Black Spikes,Purple,Freckles,,,
1324,Tezzardz #1324,2707,82.02563410409756,9,Green,$,Fk Yeh Sweater,Flame Shades,Green Tongue Wavy Sassy,,Hunting Hat,Red,Heavy,,Bone,
2286,Tezzardz #2286,2708,82.02525248047668,9,Pink,$$$,Silk Shirt Dark,Hearts Shades,Green Tongue Feisty,,Plain Black Spikes,Orange,Freckles,,Rainbow,
2948,Tezzardz #2948,2709,82.02485355806043,8,Peach,$,Silk Shirt Blue,Cool Shades,Split Tongue Angry,,Fancy Hat,Purple,Heavy,,,
1130,Tezzardz #1130,2710,82.0222798084421,9,Pink,$,Patterned Sweater,,Dumb Tongue,Scar,Green Spikes,Orange,Heavy Freckles,,Bone,
339,Tezzardz #339,2711,82.01678188941179,8,Peach,$$$,Rainbow Onesie,,Split Tongue Angry,,Backwards Cap Jungle,Red,Heavy Freckles,,Gold,
3076,Tezzardz #3076,2712,82.01414369804291,9,Pink,$,Tassle Jacket,Flame Shades,Split Tongue Pink Feisty,,Green Spikes,Red,Bolt,,Rainbow,
34,Tezzardz #34,2713,82.01288860432335,9,Blue,$,Ghost Tee,Flame Shades,Bent Tongue Feisty,,Hunting Hat,Yellow,Bolt,,Rainbow,
3855,Tezzardz #3855,2714,82.00669967897613,9,Purple,$,Patterned Sweater,,Split Tongue Feisty,,Backwards Cap Jungle,Green,Heavy,,Bone,Red
2233,Tezzardz #2233,2715,81.98703918677732,6,Pink,,Rainbow Onesie,,Split Tongue Angry,,Backwards Cap Jungle,Red,Freckles,,,
1376,Tezzardz #1376,2716,81.96871599439963,8,Peach,$$$,Rainbow Onesie,Disguise Glasses,Bent Tongue Feisty,Scar,,Purple,Bolt,,,
546,Tezzardz #546,2717,81.96071991526743,7,Yellow,,Video Games Tee,,Split Tongue Pink Feisty,,Purple Spikes,Purple,Bolt,,Bone,
2339,Tezzardz #2339,2718,81.94900335812245,8,Purple,$$,Rainbow Onesie,Tech Scope,Split Tongue Angry,,Red Spikes,Purple,Bolt,,,
422,Tezzardz #422,2719,81.91745696004837,8,Green,$$,Space Onesie,Dopey Swimming Goggles,Straight Tongue Feisty,,Rainbow Spikes,Purple,Freckles,,,
1472,Tezzardz #1472,2720,81.86646014369921,9,Green,$$,,Gold Leaf Eye Patch,Bent Tongue Feisty,,Red Spikes,Orange,Freckles,,Bone,Red
3385,Tezzardz #3385,2721,81.86170600342233,7,Blue,,Patterned Sweater,Dopey Swimming Goggles,Bent Tongue Feisty,,Hunting Hat,Red,Bolt,,,
3135,Tezzardz #3135,2722,81.83917881929138,8,Yellow,$,Ghost Tee,Disguise Glasses,Green Tongue Wavy Sassy,,Backwards Cap Jungle,Red,Heavy Freckles,,,
272,Tezzardz #272,2723,81.83376343610242,8,Green,$$$,Space Onesie,,Split Tongue Pink Feisty,Scar,Plain Black Spikes,Red,Heavy Bolt,,,
495,Tezzardz #495,2724,81.79734967510676,8,Blue,$,Space Onesie,,Straight Tongue Feisty,Scar,Sad Boi Cap,Purple,Bolt,,,
392,Tezzardz #392,2725,81.79067025056936,8,Peach,$,Rainbow Onesie,,Straight Tongue Sad,,Backwards Cap,Purple,Heavy Freckles,,Bone,
201,Tezzardz #201,2726,81.78870339710066,8,Peach,$,Patterned Tee,Hearts Shades,Bent Tongue Feisty,,Purple Spikes,Purple,Heavy Freckles,,,
3173,Tezzardz #3173,2727,81.7692677229304,9,Yellow,$,Silk Shirt Dark,Hearts Shades,Green Tongue Wavy Sassy,,Red Spikes,Red,Heavy Bolt,,Rainbow,
3064,Tezzardz #3064,2728,81.76758918803867,9,Purple,$$,Fk Yeh Sweater,Cool Shades,Split Tongue Feisty,,Backwards Cap Jungle,Green,Heavy,,Gold,
3804,Tezzardz #3804,2729,81.76328713171877,7,Peach,,Video Games Tee,,Bent Tongue Feisty,,Fancy Hat,Red,Bolt,,Bone,
391,Tezzardz #391,2730,81.76155917833823,8,Pink,$$$$,Space Onesie,Flame Shades,Green Tongue Feisty,,Purple Spikes,Yellow,Heavy Bolt,,,
1903,Tezzardz #1903,2731,81.75961512174631,9,Green,$,Fk Yeh Sweater,Bad Eyesight Reybannes,Bent Tongue Feisty,,Red Spikes,Orange,Freckles,,Bone,
3967,Tezzardz #3967,2732,81.64746693780883,8,Pink,$$$,Patterned Sweater,Flame Shades,Split Tongue Pink Feisty,,Limited Spikes,Orange,Heavy Bolt,,,
2474,Tezzardz #2474,2733,81.6470996121307,7,Yellow,$,Silk Shirt Dark,,Green Tongue Wavy Sassy,,Backwards Cap Flames,Purple,Freckles,,,
56,Tezzardz #56,2734,81.63368142706133,8,Yellow,$,Video Games Tee,,Bent Tongue Feisty,,Plain Black Spikes,Green,Freckles,,Gold,
1025,Tezzardz #1025,2735,81.63251260399306,8,Pink,$,Patterned Sweater,Monocle,Bent Tongue Feisty,,,Red,Heavy Bolt,,Bone,
1817,Tezzardz #1817,2736,81.60854172993676,8,Purple,$$$,Space Onesie,Dopey Swimming Goggles,Green Tongue Wavy Sassy,,Yellow Spikes,Purple,Bolt,,,
4069,Tezzardz #4069,2737,81.55589829803596,7,Peach,$$,Rainbow Onesie,,Straight Tongue Sad,,Backwards Cap Flames,Red,Heavy Freckles,,,
619,Tezzardz #619,2738,81.55519249175438,9,Pink,$,Tassle Jacket,Cool Shades,Split Tongue Pink Feisty,,Green Spikes,Orange,Heavy Bolt,,Rainbow,
2298,Tezzardz #2298,2739,81.55038071661498,6,Purple,$$$$,Space Onesie,,Green Tongue Wavy Sassy,,,Purple,Heavy Freckles,,,
3247,Tezzardz #3247,2740,81.49615079126592,8,Purple,$$$,Patterned Sweater,Cool Shades,Split Tongue Angry,,Party Pal Hat,Orange,Heavy Freckles,,,
3285,Tezzardz #3285,2741,81.47935395963097,7,Pink,,Patterned Sweater,,Split Tongue Pink Feisty,,Green Spikes,Red,Bolt,,,Pink
514,Tezzardz #514,2742,81.4735562421102,9,Purple,$,Fk Yeh Sweater,Cool Shades,Blue Tongue Wavy Not Amused,,Yellow Spikes,Yellow,Bolt,,Gold,
2994,Tezzardz #2994,2743,81.45681433921436,9,Green,$,Space Onesie,Cool Shades,Dumb Tongue,,Yellow Spikes,Purple,Freckles,,Bone,
3643,Tezzardz #3643,2744,81.43377921122095,8,Blue,$$$$,Ghost Tee,Flame Shades,Bent Tongue Feisty,,Rainbow Spikes,Yellow,Bolt,,,
1572,Tezzardz #1572,2745,81.40199452603359,8,Purple,$,Patterned Sweater,,Straight Tongue Sad,,Party Pal Hat,Yellow,Heavy,,Gold,
1609,Tezzardz #1609,2746,81.39836483685215,8,Pink,,Silk Shirt Dark,Hearts Shades,Split Tongue Angry,,Yellow Spikes,Purple,Freckles,,Gold,
2168,Tezzardz #2168,2747,81.3850151378261,8,Green,$$,Meditation Tee,Flame Shades,Split Tongue Feisty,,Limited Spikes,Yellow,Heavy Freckles,,,
3820,Tezzardz #3820,2748,81.37288807161401,8,Yellow,$,Rainbow Onesie,,Straight Tongue Sad,,Backwards Cap Flames,Purple,Freckles,,Bone,
1308,Tezzardz #1308,2749,81.3719807089713,8,Green,$,Space Onesie,Flame Shades,Bent Tongue Feisty,,Party Pal Hat,Purple,Freckles,,,
3157,Tezzardz #3157,2750,81.36324753540974,8,Yellow,$,Gardening Utility Belt,,Green Tongue Wavy Sassy,,Plain Black Spikes,Orange,Heavy Freckles,,Rainbow,
2150,Tezzardz #2150,2751,81.35865561064125,8,Peach,$,Rainbow Onesie,Flame Shades,Dumb Tongue,,Green Spikes,Orange,Heavy,,,
2408,Tezzardz #2408,2752,81.33043134353721,8,Purple,$$$$,Patterned Sweater,Flame Shades,Straight Tongue Feisty,,,Green,Heavy Bolt,,,Red
1885,Tezzardz #1885,2753,81.31645560159198,7,Pink,$$,Rainbow Onesie,,Bent Tongue Feisty,,Jester Crown,Green,Heavy Freckles,,,
3246,Tezzardz #3246,2754,81.28658302876583,8,Yellow,$,Patterned Sweater,Cool Shades,Split Tongue Feisty,,Red Spikes,White,Freckles,,,
1877,Tezzardz #1877,2755,81.26268161364783,7,Green,$$$,Patterned Tee,,Green Tongue Feisty,,Green Spikes,Orange,Heavy Bolt,,,
3827,Tezzardz #3827,2756,81.2296658365853,9,Green,$$,Silk Shirt Dark,Tech Scope,Bent Tongue Feisty,,Green Spikes,Green,Freckles,,Bone,
3805,Tezzardz #3805,2757,81.21263162185153,9,Green,$$,Patterned Sweater,Tech Scope,Straight Tongue Feisty,,Red Spikes,Red,Freckles,,Rainbow,
2997,Tezzardz #2997,2758,81.2029522782217,8,Pink,$,Fk Yeh Sweater,,Green Tongue Feisty,Scar,Sad Boi Cap,Purple,Heavy Freckles,,,
1723,Tezzardz #1723,2759,81.20027018676097,8,Blue,$$,Patterned Sweater,Hearts Shades,Green Tongue Wavy Sassy,,Fancy Hat,Yellow,Bolt,,,
3802,Tezzardz #3802,2760,81.19519348707527,8,Yellow,$$,Fk Yeh Sweater,Bad Eyesight Reybannes,Split Tongue Angry,,Yellow Spikes,Purple,Freckles,,,
554,Tezzardz #554,2761,81.19256685992934,7,Pink,$$,Meditation Tee,,Straight Tongue Sad,,Hunting Hat,Yellow,Heavy,,,
726,Tezzardz #726,2762,81.18694205634387,8,Yellow,$$,Video Games Tee,Gold Leaf Eye Patch,Bent Tongue Feisty,,,Red,Freckles,,Rainbow,
592,Tezzardz #592,2763,81.18619861998519,9,Pink,$$$,Silk Shirt Dark,Hearts Shades,Split Tongue Angry,,Green Spikes,Green,Heavy,,Bone,
129,Tezzardz #129,2764,81.1677424040944,8,Pink,$,Rainbow Onesie,Tech Scope,Split Tongue Feisty,,Green Spikes,Yellow,Heavy,,,
1701,Tezzardz #1701,2765,81.14682972969678,8,Purple,$,Tassle Jacket,,Blue Tongue Wavy Not Amused,,Yellow Spikes,Green,Freckles,,,Red
517,Tezzardz #517,2766,81.14532376088565,9,Pink,$,Fk Yeh Sweater,Tech Scope,Split Tongue Feisty,,Plain Black Spikes,Orange,Heavy Bolt,,Bone,
4182,Tezzardz #4182,2767,81.07992686342213,8,Purple,,Fk Yeh Sweater,Flame Shades,Split Tongue Angry,Scar,Fancy Hat,Red,Heavy,,,
1874,Tezzardz #1874,2768,81.04497857528894,7,Peach,,Pink Biker,Gold Leaf Eye Patch,Straight Tongue Feisty,,,Orange,Bolt,,Bone,
3750,Tezzardz #3750,2769,81.04001873759304,7,Pink,,Fk Yeh Sweater,Plain Specs,Blue Tongue Wavy Not Amused,,Fancy Hat,Purple,Bolt,,,
1964,Tezzardz #1964,2770,81.01684378775838,8,Pink,,Rainbow Onesie,Gold Leaf Eye Patch,Split Tongue Pink Feisty,,Green Spikes,Orange,Freckles,,Bone,
1629,Tezzardz #1629,2771,80.99786251256106,7,Blue,$,,Hearts Shades,Blue Tongue Wavy Not Amused,,Hunting Hat,Red,Freckles,,,
237,Tezzardz #237,2772,80.99659755921299,7,Pink,$$,Fk Yeh Sweater,,Blue Tongue Wavy Not Amused,,Party Pal Hat,Purple,Bolt,,,
3183,Tezzardz #3183,2773,80.97886132998399,7,Peach,$$$,,,Dumb Tongue,,Hunting Hat,Yellow,Bolt,,Bone,
2684,Tezzardz #2684,2774,80.97218663521257,9,Green,$$,Meditation Tee,Flame Shades,Straight Tongue Feisty,,Yellow Spikes,Purple,Freckles,,Rainbow,
2343,Tezzardz #2343,2775,80.96093872966819,8,Yellow,$,Pink Biker,,Green Tongue Wavy Sassy,,Plain Black Spikes,Red,Freckles,,Bone,
2854,Tezzardz #2854,2776,80.96047732779228,7,Blue,$,Silk Shirt Dark,,Green Tongue Wavy Sassy,,Jester Crown,Yellow,Freckles,,,
74,Tezzardz #74,2777,80.94361893068114,8,Pink,$$,Meditation Tee,Cool Shades,Straight Tongue Feisty,,Fancy Hat,Yellow,Heavy,,,
1229,Tezzardz #1229,2778,80.92882005537824,8,Yellow,$,Silk Shirt Dark,Cool Shades,Green Tongue Wavy Sassy,,Sad Boi Cap,Red,Heavy Bolt,,,
3166,Tezzardz #3166,2779,80.90297011050278,8,Peach,$$,Permanent Vacation Tee,Cool Shades,Bent Tongue Feisty,,,Red,Heavy Bolt,,Bone,
3011,Tezzardz #3011,2780,80.88318018123225,8,Peach,$$$,Meditation Tee,Flame Shades,Green Tongue Feisty,,Purple Spikes,Purple,Heavy Freckles,,,
3300,Tezzardz #3300,2781,80.85683717648985,9,Pink,$,Silk Shirt Blue,Cool Shades,Straight Tongue Sad,Scar,Green Spikes,Purple,Freckles,,,
1543,Tezzardz #1543,2782,80.85125788282227,8,Yellow,$,Space Onesie,Bad Eyesight Reybannes,Bent Tongue Feisty,,Yellow Spikes,Yellow,Freckles,,,
3786,Tezzardz #3786,2783,80.84941030097845,8,Pink,,Silk Shirt Blue,Flame Shades,Straight Tongue Sad,,Backwards Cap Jungle,Orange,Heavy,,Rainbow,
1460,Tezzardz #1460,2784,80.84206704945304,7,Yellow,$,Permanent Vacation Tee,,Bent Tongue Feisty,,Purple Spikes,Yellow,Heavy Freckles,,,
1618,Tezzardz #1618,2785,80.81592747449112,9,Purple,$,Space Onesie,Dopey Swimming Goggles,Green Tongue Feisty,,Purple Spikes,Red,Heavy,,Bone,
2179,Tezzardz #2179,2786,80.81277439097158,7,Purple,,Space Onesie,,Straight Tongue Feisty,,Backwards Cap Flames,Green,Heavy,,Bone,
2496,Tezzardz #2496,2787,80.81247200155637,9,Peach,$,Silk Shirt Dark,,Straight Tongue Sad,,Yellow Spikes,Red,Heavy,,Bone,Green
3233,Tezzardz #3233,2788,80.79179568217414,8,Peach,$,Patterned Sweater,,Split Tongue Angry,,Backwards Cap,Yellow,Heavy Freckles,,Bone,
1205,Tezzardz #1205,2789,80.78004657310379,7,Green,$,Silk Shirt Blue,,Dumb Tongue,,Red Spikes,Purple,Freckles,,,
1017,Tezzardz #1017,2790,80.77389434220395,7,Blue,,Ghost Tee,Bad Eyesight Reybannes,Straight Tongue Feisty,,Limited Spikes,Orange,Bolt,,,
903,Tezzardz #903,2791,80.76546841657509,8,Pink,$,Meditation Tee,Gold Leaf Eye Patch,Straight Tongue Sad,,Red Spikes,Purple,Heavy Bolt,,,
2713,Tezzardz #2713,2792,80.76357674667786,8,Pink,$$,Patterned Tee,Flame Shades,Green Tongue Wavy Sassy,,Purple Spikes,Yellow,Bolt,,,
595,Tezzardz #595,2793,80.7603351511821,8,Yellow,$$$,Patterned Tee,Flame Shades,Straight Tongue Sad,,Purple Spikes,Red,Heavy,,,
22,Tezzardz #22,2794,80.75728994995701,9,Pink,$,Fk Yeh Sweater,Dopey Swimming Goggles,Green Tongue Wavy Sassy,,Red Spikes,Green,Heavy Freckles,,Rainbow,
175,Tezzardz #175,2795,80.75117743844882,7,Peach,$,Meditation Tee,Disguise Glasses,Bent Tongue Feisty,,,Orange,Heavy Bolt,,,
3353,Tezzardz #3353,2796,80.74191549991022,8,Yellow,$$$,Patterned Tee,Flame Shades,Straight Tongue Sad,,Red Spikes,Red,Bolt,,,
3156,Tezzardz #3156,2797,80.70849299492791,7,Peach,,,,Split Tongue Angry,Scar,Jester Crown,Red,Heavy,,Bone,
3565,Tezzardz #3565,2798,80.70184108823172,8,Blue,$,,Dopey Swimming Goggles,Straight Tongue Sad,,Sad Boi Cap,Green,Heavy Bolt,,Bone,
2625,Tezzardz #2625,2799,80.68376479990155,9,Blue,$$,Patterned Sweater,Cool Shades,Dumb Tongue,,Purple Spikes,Green,Heavy Bolt,,Bone,
3886,Tezzardz #3886,2800,80.65405437052551,7,Pink,,Ghost Tee,Cool Shades,Straight Tongue Feisty,,Jester Crown,Yellow,Heavy Bolt,,,
2644,Tezzardz #2644,2801,80.60608026951627,8,Purple,$,Tassle Jacket,Bad Eyesight Reybannes,Bent Tongue Feisty,,Green Spikes,Red,Bolt,,,
1164,Tezzardz #1164,2802,80.60265814037245,8,Blue,,Meditation Tee,Plain Specs,Green Tongue Wavy Sassy,,Purple Spikes,Purple,Heavy,,Bone,
1454,Tezzardz #1454,2803,80.59002468793406,9,Purple,$$,Fk Yeh Sweater,Flame Shades,Straight Tongue Feisty,,Backwards Cap Jungle,Yellow,Heavy,,Gold,
2911,Tezzardz #2911,2804,80.58087144575026,8,Peach,$$,Gardening Utility Belt,,Green Tongue Wavy Sassy,,Red Spikes,Red,Bolt,,Bone,
3343,Tezzardz #3343,2805,80.57655067490916,8,Green,$$$,Silk Shirt Dark,Tech Scope,Green Tongue Feisty,,Plain Black Spikes,Purple,Heavy Freckles,,,
3829,Tezzardz #3829,2806,80.56228005171585,9,Yellow,$,Patterned Sweater,Disguise Glasses,Straight Tongue Sad,,Yellow Spikes,Green,Bolt,,Rainbow,
3606,Tezzardz #3606,2807,80.54914610791953,8,Pink,$$$$,Silk Shirt Dark,,Split Tongue Angry,,Fancy Hat,Red,Heavy,,Bone,
4,Tezzardz #4,2808,80.47480031808864,8,Green,$,Space Onesie,Disguise Glasses,Straight Tongue Feisty,,Green Spikes,Red,Heavy Bolt,,,
1833,Tezzardz #1833,2809,80.44443153309838,8,Blue,$,Permanent Vacation Tee,,Straight Tongue Feisty,,Purple Spikes,Purple,Heavy Freckles,,Bone,
2421,Tezzardz #2421,2810,80.44411686546862,9,Blue,$$,Tassle Jacket,Flame Shades,Straight Tongue Feisty,,Fancy Hat,Purple,Heavy,,Rainbow,
2310,Tezzardz #2310,2811,80.42497528330027,8,Yellow,$,Gardening Utility Belt,,Straight Tongue Sad,,Backwards Cap Jungle,Red,Heavy,,Bone,
50,Tezzardz #50,2812,80.4242025423778,8,Green,$$$,Video Games Tee,,Straight Tongue Sad,,Green Spikes,Red,Heavy Bolt,,Bone,
3270,Tezzardz #3270,2813,80.4160949118025,9,Purple,$$,Space Onesie,Plain Specs,Straight Tongue Feisty,,Backwards Cap Jungle,Orange,Bolt,,Rainbow,
1589,Tezzardz #1589,2814,80.41599028718889,8,Pink,$$,Silk Shirt Blue,Flame Shades,Split Tongue Pink Feisty,,Plain Black Spikes,Yellow,Heavy Freckles,,,
3593,Tezzardz #3593,2815,80.4007481018225,8,Pink,$$,Pink Biker,Cool Shades,Straight Tongue Feisty,,Plain Black Spikes,Orange,Freckles,,,
4136,Tezzardz #4136,2816,80.39164032170534,8,Green,$,Tassle Jacket,Disguise Glasses,Straight Tongue Sad,,Backwards Cap Jungle,Green,Heavy,,,
3174,Tezzardz #3174,2817,80.38171907693692,7,Yellow,$,Skulls Shell Suit,,Bent Tongue Feisty,,Green Spikes,Orange,Freckles,,,
346,Tezzardz #346,2818,80.37713380392265,7,Purple,$$,Patterned Tee,,Split Tongue Pink Feisty,,Red Spikes,Yellow,Bolt,,,
673,Tezzardz #673,2819,80.37660344125975,8,Blue,,Silk Shirt Dark,Gold Leaf Eye Patch,Bent Tongue Feisty,,Rainbow Spikes,Yellow,Bolt,,Rainbow,
2992,Tezzardz #2992,2820,80.35278129931844,9,Blue,$,Tassle Jacket,,Straight Tongue Sad,,Yellow Spikes,Green,Freckles,,Rainbow,Pink
747,Tezzardz #747,2821,80.34780653432432,7,Yellow,$$$$,Patterned Tee,,Straight Tongue Sad,,Purple Spikes,Yellow,Heavy Freckles,,,
3808,Tezzardz #3808,2822,80.34238401498907,8,Blue,$$,Ghost Tee,Tech Scope,Split Tongue Feisty,,,Yellow,Heavy Freckles,,Gold,
642,Tezzardz #642,2823,80.3168791629604,6,Blue,,Ghost Tee,,Straight Tongue Sad,,Fancy Hat,Red,Bolt,,,
3369,Tezzardz #3369,2824,80.31207344069956,8,Purple,$$,Silk Shirt Dark,Plain Specs,Split Tongue Feisty,,Hunting Hat,Orange,Bolt,,,
1645,Tezzardz #1645,2825,80.28867533680645,8,Peach,,Tassle Jacket,Plain Specs,Straight Tongue Sad,,Sad Boi Cap,Purple,Freckles,,Bone,
2980,Tezzardz #2980,2826,80.26457807550244,7,Yellow,$,Patterned Tee,Plain Specs,Split Tongue Pink Feisty,,,Red,Bolt,,,
2791,Tezzardz #2791,2827,80.18050944342188,7,Blue,$$$,Meditation Tee,,Blue Tongue Wavy Not Amused,,Red Spikes,Yellow,Heavy Freckles,,,
2113,Tezzardz #2113,2828,80.16893497142551,8,Yellow,$,Tassle Jacket,Hearts Shades,Bent Tongue Feisty,,Rainbow Spikes,Orange,Heavy Bolt,,,
3744,Tezzardz #3744,2829,80.16681020208547,8,Pink,$$,Video Games Tee,Hearts Shades,Split Tongue Feisty,,,Purple,Bolt,,Bone,
751,Tezzardz #751,2830,80.16077798449854,8,Pink,$$,Skulls Shell Suit,Cool Shades,Green Tongue Wavy Sassy,,,Yellow,Bolt,,Bone,
1165,Tezzardz #1165,2831,80.12746313934596,9,Pink,$,Ghost Tee,Bad Eyesight Reybannes,Straight Tongue Sad,,Yellow Spikes,Yellow,Heavy,,Bone,
3764,Tezzardz #3764,2832,80.1050317086146,9,Yellow,$,Fk Yeh Sweater,Dopey Swimming Goggles,Split Tongue Feisty,,Limited Spikes,Yellow,Heavy Freckles,,Bone,
28,Tezzardz #28,2833,80.09025624090599,7,Yellow,$,Meditation Tee,,Straight Tongue Sad,,Hunting Hat,Purple,Bolt,,,
752,Tezzardz #752,2834,80.05883989263421,8,Pink,$,Gardening Utility Belt,Cool Shades,Green Tongue Wavy Sassy,,Plain Black Spikes,Yellow,Freckles,,,
2642,Tezzardz #2642,2835,80.05404347512172,7,Purple,,Ghost Tee,Plain Specs,Split Tongue Angry,,Hunting Hat,Yellow,Heavy Bolt,,,
