ID,Name,Rank,Rarity_Score,Acid,Attributes,Background color,Bubbles?,Color palette,Color variation,Deposit,Discrete division,Discrete turns,Displacement level (0-9),Division angle,Division chances,How are you?,Inverted,Mutation,Pointillism,Spike level (0-9),Stripe level (0-9),Termination chances,Termination threshold,Tinge palette,Turn,You smell,Your hotness 1-10,can I touch the bubble?,ooOo0ooOO?,ooh?,oooh?,you are
15671,FXHASH Logo with Features #506,610,57.802460842001885,False,13,None,None,None,very low,low,True,False,None,very low,very high,None,False,very high,False,None,None,low,normal,None,very low,None,None,None,None,None,None,None
509,FXHASH Logo with Features #60,611,57.79808961511156,False,13,None,None,None,very low,low,False,True,None,normal,low,None,False,very low,False,None,None,very high,normal,None,low,None,None,None,None,None,None,None
17500,FXHASH Logo with Features #555,612,57.79292517841577,False,13,None,None,None,very low,high,False,True,None,very high,very high,None,False,low,False,None,None,normal,very low,None,very low,None,None,None,None,None,None,None
5494,FXHASH Logo with Features #232,613,57.763514071729475,False,13,None,None,None,very low,normal,True,False,None,high,low,None,False,normal,False,None,None,very high,normal,None,low,None,None,None,None,None,None,None
18054,FXHASH Logo with Features #594,614,57.761094710795106,False,13,None,None,None,very low,high,True,True,None,very high,very low,None,False,very high,False,None,None,very high,normal,None,very low,None,None,None,None,None,None,None
4056,FXHASH Logo with Features #207,615,57.761014554567225,False,13,None,None,None,very low,very high,True,True,None,very low,very high,None,False,very high,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None
18950,FXHASH Logo with Features #675,616,57.75910622046211,False,13,None,None,None,very low,normal,False,False,None,very high,low,None,False,very high,False,None,None,very low,high,None,very low,None,None,None,None,None,None,None
1422,FXHASH Logo with Features #99,617,57.75719905471297,False,13,None,None,None,very low,normal,True,False,None,very low,high,None,False,very high,False,None,None,high,high,None,very low,None,None,None,None,None,None,None
6985,FXHASH Logo with Features #272,618,57.75682630623942,False,13,None,None,None,very low,very low,False,True,None,very low,low,None,False,very high,False,None,None,normal,low,None,very low,None,None,None,None,None,None,None
1103,FXHASH Logo with Features #90,619,57.75534363334124,False,13,None,None,None,very low,normal,True,True,None,very low,high,None,False,low,False,None,None,very high,very low,None,very low,None,None,None,None,None,None,None
14573,FXHASH Logo with Features #469,620,57.745469356005955,False,13,None,None,None,very low,normal,True,False,None,normal,high,None,False,high,False,None,None,high,very high,None,low,None,None,None,None,None,None,None
7122,FXHASH Logo with Features #275,621,57.73768731452827,False,13,None,None,None,very low,very high,True,True,None,low,low,None,False,normal,False,None,None,normal,very high,None,low,None,None,None,None,None,None,None
10472,FXHASH Logo with Features #352,621,57.73768731452827,False,13,None,None,None,very low,very high,True,True,None,low,low,None,False,normal,False,None,None,normal,very high,None,low,None,None,None,None,None,None,None
18704,FXHASH Logo with Features #640,623,57.732193075748086,False,13,None,None,None,very low,low,False,True,None,normal,high,None,False,very low,False,None,None,low,very high,None,low,None,None,None,None,None,None,None
18847,FXHASH Logo with Features #657,624,57.722190199583764,False,13,None,None,None,very low,low,False,False,None,very high,normal,None,False,low,False,None,None,high,very low,None,very low,None,None,None,None,None,None,None
20254,FXHASH Logo with Features #936,625,57.720080972394605,False,13,None,None,None,very low,low,True,False,None,normal,very low,None,False,normal,False,None,None,very high,normal,None,low,None,None,None,None,None,None,None
21,FXHASH Logo with Features #10,626,57.71287439116329,False,13,None,None,None,very low,low,False,False,None,very high,high,None,False,very high,False,None,None,very high,normal,None,very low,None,None,None,None,None,None,None
14038,FXHASH Logo with Features #450,627,57.70708591240329,False,13,None,None,None,very low,very high,True,True,None,very low,normal,None,False,very high,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None
487,FXHASH Logo with Features #57,628,57.69166648869787,False,13,None,None,None,very low,low,True,True,None,high,high,None,False,high,False,None,None,very high,very high,None,low,None,None,None,None,None,None,None
14357,FXHASH Logo with Features #460,629,57.67681726080221,False,13,None,None,None,very low,normal,True,False,None,high,normal,None,False,high,False,None,None,low,very high,None,low,None,None,None,None,None,None,None
7930,FXHASH Logo with Features #320,630,57.66813687536523,False,13,None,None,None,very low,very high,False,True,None,very high,very low,None,False,very low,False,None,None,very low,very low,None,very low,None,None,None,None,None,None,None
18235,FXHASH Logo with Features #608,631,57.61060866522714,False,13,None,None,None,very low,very high,False,True,None,very low,high,None,False,low,False,None,None,very low,high,None,very low,None,None,None,None,None,None,None
5593,FXHASH Logo with Features #234,632,57.54489941008726,False,13,None,None,None,very low,normal,True,False,None,very high,low,None,False,very low,False,None,None,very low,very low,None,very low,None,None,None,None,None,None,None
13164,FXHASH Logo with Features #418,632,57.54489941008726,False,13,None,None,None,very low,normal,True,False,None,very low,very low,None,False,very low,False,None,None,very low,very low,None,very low,None,None,None,None,None,None,None
18355,FXHASH Logo with Features #621,634,57.53479368528639,False,13,None,None,None,very low,very high,False,True,None,low,low,None,False,very high,False,None,None,very low,normal,None,very low,None,None,None,None,None,None,None
18900,FXHASH Logo with Features #666,635,57.52117203327241,False,13,None,None,None,very low,very low,True,False,None,very low,high,None,False,low,False,None,None,low,high,None,very low,None,None,None,None,None,None,None
2364,FXHASH Logo with Features #150,636,57.50997310141426,False,13,None,None,None,very low,very low,True,True,None,very low,normal,None,False,very high,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None
19584,FXHASH Logo with Features #822,637,57.48466270821655,False,13,None,None,None,very low,very low,False,True,None,very high,normal,None,False,low,False,None,None,high,low,None,very low,None,None,None,None,None,None,None
18539,FXHASH Logo with Features #624,638,57.47332584703861,False,13,None,None,None,very low,very low,False,False,None,very low,very high,None,False,low,False,None,None,high,normal,None,very low,None,None,None,None,None,None,None
16366,FXHASH Logo with Features #522,639,57.47206911682607,False,13,None,None,None,very low,very high,True,False,None,low,high,None,False,very high,False,None,None,low,high,None,very low,None,None,None,None,None,None,None
14623,FXHASH Logo with Features #471,640,57.41432881193511,False,13,None,None,None,very low,normal,True,False,None,very high,very low,None,False,very high,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
2682,FXHASH Logo with Features #161,641,57.413893192934864,False,13,None,None,None,very low,low,False,False,None,very low,very low,None,False,low,False,None,None,very low,low,None,very low,None,None,None,None,None,None,None
555,FXHASH Logo with Features #62,642,57.39779067523371,False,13,None,None,None,very low,very low,False,True,None,very low,high,None,False,very low,False,None,None,very low,normal,None,very low,None,None,None,None,None,None,None
18879,FXHASH Logo with Features #661,643,57.39051914283559,False,13,None,None,None,very low,very high,False,True,None,low,high,None,False,very low,False,None,None,very low,very low,None,very low,None,None,None,None,None,None,None
18801,FXHASH Logo with Features #650,644,57.386150250498424,False,13,None,None,None,very low,high,False,True,None,low,very low,None,False,very high,False,None,None,high,low,None,very low,None,None,None,None,None,None,None
19968,FXHASH Logo with Features #877,645,57.3801585000854,False,13,None,None,None,very low,very low,False,True,None,very low,very low,None,False,low,False,None,None,high,low,None,very low,None,None,None,None,None,None,None
7121,FXHASH Logo with Features #274,646,57.3600945594947,False,13,None,None,None,very low,normal,False,False,None,high,very low,None,False,very high,False,None,None,low,very low,None,very low,None,None,None,None,None,None,None
16507,FXHASH Logo with Features #527,647,57.35990025524195,False,13,None,None,None,very low,normal,True,False,None,normal,low,None,False,very high,False,None,None,low,very low,None,very low,None,None,None,None,None,None,None
13955,FXHASH Logo with Features #447,648,57.35947508850862,False,13,None,None,None,very low,very low,False,False,None,very high,high,None,False,normal,False,None,None,very low,low,None,very low,None,None,None,None,None,None,None
18629,FXHASH Logo with Features #630,649,57.35736314397098,False,13,None,None,None,very low,normal,True,True,None,high,high,None,False,low,False,None,None,very low,very low,None,very low,None,None,None,None,None,None,None
20,FXHASH Logo with Features #9,650,57.356840219032335,False,13,None,None,None,very low,normal,True,True,None,normal,low,None,False,high,False,None,None,very high,very high,None,low,None,None,None,None,None,None,None
18282,FXHASH Logo with Features #615,651,57.32049734604957,False,13,None,None,None,very low,high,False,True,None,very low,normal,None,False,low,False,None,None,high,normal,None,very low,None,None,None,None,None,None,None
19187,FXHASH Logo with Features #720,652,57.31287765103337,False,13,None,None,None,very low,low,False,False,None,very low,low,None,False,normal,False,None,None,very low,very low,None,very low,None,None,None,None,None,None,None
19064,FXHASH Logo with Features #697,653,57.3102005931673,False,13,None,None,None,very low,very high,False,True,None,very high,very high,None,False,very low,False,None,None,normal,very low,None,very low,None,None,None,None,None,None,None
19492,FXHASH Logo with Features #805,654,57.30137220108246,False,13,None,None,None,very low,very low,True,False,None,very high,low,None,False,high,False,None,None,normal,very low,None,very low,None,None,None,None,None,None,None
1855,FXHASH Logo with Features #120,655,57.30039653343693,False,13,None,None,None,very low,normal,False,True,None,very low,very low,None,False,very high,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None
18690,FXHASH Logo with Features #637,656,57.292195518966146,False,13,None,None,None,very low,high,False,False,None,very low,high,None,False,low,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None
18869,FXHASH Logo with Features #658,657,57.29136111191055,False,13,None,None,None,very low,very low,True,True,None,low,very high,None,False,low,False,None,None,very low,normal,None,very low,None,None,None,None,None,None,None
